date_obj,Villager%20robe%20(yellow) price
2019-01-03,7382
2019-01-04,7382
2019-01-05,7382
2019-01-06,7382
2019-01-08,7382
2019-01-10,7382
2019-01-11,7382
2019-01-12,7382
2019-01-13,7382
2019-01-14,7382
2019-01-15,7382
2019-01-16,7382
2019-01-17,7382
2019-01-18,7382
2019-01-19,7382
2019-01-20,7132
2019-01-21,7132
2019-01-22,7132
2019-01-23,7132
2019-01-24,7132
2019-01-25,7132
2019-01-26,7132
2019-01-27,7132
2019-01-28,7132
2019-01-29,7132
2019-01-30,7132
2019-01-31,7132
2019-02-01,7132
2019-02-02,7132
2019-02-03,6942
2019-02-04,6942
2019-02-05,6942
2019-02-06,6942
2019-02-07,6942
2019-02-08,6942
2019-02-09,6942
2019-02-10,6942
2019-02-11,6942
2019-02-12,6942
2019-02-13,6942
2019-02-14,6942
2019-02-15,6942
2019-02-16,6942
2019-02-17,6942
2019-02-18,6942
2019-02-19,6604
2019-02-20,6604
2019-02-21,6604
2019-02-22,6604
2019-02-23,6604
2019-02-24,6604
2019-02-25,6604
2019-02-26,6604
2019-02-27,6604
2019-02-28,6604
2019-03-01,6604
2019-03-02,6604
2019-03-03,6604
2019-03-04,6604
2019-03-05,6604
2019-03-06,6604
2019-03-07,6604
2019-03-08,6604
2019-03-09,6604
2019-03-10,6604
2019-03-11,6604
2019-03-12,6604
2019-03-13,6604
2019-03-14,6604
2019-03-15,6604
2019-03-16,6604
2019-03-17,6604
2019-03-18,6604
2019-03-19,6460
2019-03-20,6460
2019-03-21,6460
2019-03-22,6460
2019-03-23,6460
2019-03-24,6460
2019-03-25,6460
2019-03-26,6460
2019-03-27,6460
2019-03-28,6460
2019-03-29,6460
2019-03-30,6460
2019-03-31,6460
2019-04-01,6460
2019-04-02,6460
2019-04-03,6460
2019-04-04,6460
2019-04-05,6460
2019-04-06,6460
2019-04-07,6460
2019-04-08,6460
2019-04-09,6166
2019-04-10,6166
2019-04-11,6166
2019-04-12,6166
2019-04-13,6166
2019-04-14,6166
2019-04-15,6166
2019-04-16,6166
2019-04-17,6166
2019-04-18,6166
2019-04-19,6166
2019-04-20,6166
2019-04-21,6166
2019-04-22,6166
2019-04-23,6166
2019-04-24,6166
2019-04-25,6166
2019-04-26,6166
2019-04-27,6166
2019-04-28,6166
2019-04-29,6166
2019-04-30,6166
2019-05-01,5934
2019-05-02,5934
2019-05-03,5934
2019-05-04,5934
2019-05-05,5934
2019-05-06,5934
2019-05-07,5934
2019-05-08,5934
2019-05-09,5934
2019-05-10,5934
2019-05-11,5934
2019-05-12,5934
2019-05-13,5934
2019-05-14,5934
2019-05-15,5934
2019-05-16,5934
2019-05-17,5934
2019-05-18,5934
2019-05-19,5934
2019-05-20,5934
2019-05-21,5934
2019-05-22,5934
2019-05-23,5934
2019-05-24,5919
2019-05-25,5919
2019-05-26,5919
2019-05-27,5919
2019-05-28,5919
2019-05-29,5919
2019-05-30,5919
2019-05-31,5919
2019-06-01,5919
2019-06-02,5919
2019-06-03,5919
2019-06-04,5919
2019-06-05,5919
2019-06-06,5919
2019-06-07,5919
2019-06-08,5919
2019-06-09,5919
2019-06-10,5919
2019-06-11,5919
2019-06-12,5919
2019-06-13,5919
2019-06-14,5919
2019-06-15,5756
2019-06-16,5756
2019-06-17,5756
2019-06-18,5756
2019-06-19,5756
2019-06-20,5756
2019-06-21,5756
2019-06-22,5756
2019-06-23,5756
2019-06-24,5756
2019-06-25,5756
2019-06-26,5756
2019-06-27,5756
2019-06-28,5756
2019-06-29,5756
2019-06-30,5756
2019-07-01,5756
2019-07-02,5756
2019-07-03,5756
2019-07-04,5756
2019-07-05,5756
2019-07-06,5756
2019-07-07,5756
2019-07-08,5756
2019-07-09,5649
2019-07-10,5649
2019-07-11,5649
2019-07-12,5649
2019-07-13,5649
2019-07-14,5649
2019-07-15,5649
2019-07-16,5649
2019-07-17,5649
2019-07-18,5649
2019-07-19,5649
2019-07-20,5649
2019-07-21,5649
2019-07-22,5649
2019-07-23,5649
2019-07-24,5649
2019-07-25,5649
2019-07-26,5649
2019-07-27,5649
2019-07-28,5649
2019-07-29,5649
2019-07-30,5649
2019-07-31,5649
2019-08-01,5649
2019-08-02,5649
2019-08-03,5649
2019-08-04,5649
2019-08-05,5554
2019-08-06,5554
2019-08-07,5554
2019-08-08,5554
2019-08-09,5554
2019-08-10,5554
2019-08-11,5554
2019-08-12,5554
2019-08-13,5554
2019-08-14,5554
2019-08-15,5554
2019-08-16,5554
2019-08-17,5554
2019-08-18,5554
2019-08-19,5554
2019-08-20,5554
2019-08-21,5554
2019-08-22,5554
2019-08-23,5554
2019-08-24,5554
2019-08-24,5554
2019-08-25,5554
2019-08-25,5554
2019-08-26,5554
2019-08-26,5554
2019-08-27,5554
2019-08-27,5554
2019-08-28,5554
2019-08-29,5554
2019-08-30,5554
2019-08-31,5499
2019-09-01,5499
2019-09-02,5499
2019-09-03,5499
2019-09-04,5499
2019-09-05,5499
2019-09-06,5499
2019-09-07,5499
2019-09-08,5499
2019-09-09,5499
2019-09-10,5499
2019-09-11,5499
2019-09-12,5499
2019-09-13,5499
2019-09-14,5499
2019-09-15,5499
2019-09-16,5499
2019-09-17,5499
2019-09-18,5499
2019-09-19,5499
2019-09-20,5499
2019-09-21,5499
2019-09-22,5499
2019-09-23,5499
2019-09-24,5499
2019-09-25,5499
2019-09-26,5516
2019-09-27,5516
2019-09-28,5516
2019-09-29,5516
2019-09-30,5516
2019-10-01,5516
2019-10-02,5516
2019-10-03,5516
2019-10-04,5516
2019-10-05,5516
2019-10-06,5516
2019-10-07,5516
2019-10-08,5516
2019-10-09,5516
2019-10-10,5516
2019-10-11,5516
2019-10-12,5516
2019-10-13,5516
2019-10-14,5516
2019-10-15,5516
2019-10-16,5516
2019-10-17,5516
2019-10-18,5516
2019-10-19,5516
2019-10-20,5516
2019-10-21,5516
2019-10-22,5516
2019-10-23,5318
2019-10-24,5318
2019-10-25,5318
2019-10-26,5318
2019-10-27,5318
2019-10-28,5318
2019-10-29,5318
2019-10-30,5318
2019-10-31,5318
2019-11-01,5318
2019-11-02,5318
2019-11-03,5318
2019-11-04,5318
2019-11-05,5318
2019-11-06,5318
2019-11-07,5318
2019-11-08,5318
2019-11-09,5318
2019-11-10,5318
2019-11-11,5318
2019-11-12,5318
2019-11-13,5318
2019-11-14,5318
2019-11-15,5318
2019-11-16,5318
2019-11-17,5318
2019-11-18,5080
2019-11-19,5080
2019-11-20,5080
2019-11-21,5080
2019-11-22,5080
2019-11-23,5080
2019-11-24,5080
2019-11-25,5080
2019-11-26,5080
2019-11-27,5080
2019-11-28,5080
2019-11-29,5080
2019-11-30,5080
2019-12-01,5080
2019-12-02,5080
2019-12-03,5080
2019-12-04,5080
2019-12-05,5080
2019-12-06,5080
2019-12-07,5080
2019-12-08,5080
2019-12-09,5080
2019-12-10,5080
2019-12-11,5080
2019-12-12,5080
2019-12-13,5080
2019-12-14,5080
2019-12-15,4839
2019-12-16,4839
2019-12-17,4839
2019-12-18,4839
2019-12-19,4839
2019-12-20,4839
2019-12-21,4839
2019-12-22,4839
2019-12-23,4839
2019-12-24,4839
2019-12-25,4839
2019-12-26,4839
2019-12-27,4839
2019-12-28,4839
2019-12-29,4839
2019-12-30,4839
2019-12-31,4839
2020-01-01,4839
2020-01-02,4839
2020-01-03,4839
2020-01-04,4839
2020-01-05,4839
2020-01-06,4839
2020-01-07,4839
2020-01-08,4656
2020-01-09,4656
2020-01-10,4656
2020-01-11,4656
2020-01-12,4656
2020-01-13,4656
2020-01-14,4656
2020-01-15,4656
2020-01-16,4656
2020-01-17,4656
2020-01-18,4656
2020-01-19,4656
2020-01-20,4656
2020-01-21,4656
2020-01-22,4656
2020-01-23,4656
2020-01-24,4656
2020-01-25,4656
2020-01-26,4656
2020-01-27,4656
2020-01-28,4656
2020-01-29,4656
2020-01-30,4434
2020-01-31,4434
2020-02-01,4434
2020-02-02,4434
2020-02-03,4434
2020-02-04,4434
2020-02-05,4434
2020-02-06,4434
2020-02-07,4434
2020-02-08,4434
2020-02-09,4434
2020-02-10,4434
2020-02-11,4434
2020-02-12,4434
2020-02-13,4434
2020-02-14,4434
2020-02-15,4434
2020-02-16,4434
2020-02-17,4434
2020-02-18,4434
2020-02-19,4434
2020-02-20,4434
2020-02-21,4427
2020-02-22,4427
2020-02-23,4427
2020-02-24,4427
2020-02-25,4427
2020-02-26,4427
2020-02-27,4427
2020-02-28,4427
2020-02-29,4427
2020-03-01,4427
2020-03-02,4427
2020-03-03,4427
2020-03-04,4427
2020-03-05,4427
2020-03-06,4427
2020-03-07,4427
2020-03-08,4427
2020-03-09,4427
2020-03-10,4427
2020-03-11,4427
2020-03-12,4427
2020-03-13,4427
2020-03-14,4427
2020-03-15,4427
2020-03-16,4402
2020-03-17,4402
2020-03-18,4402
2020-03-19,4402
2020-03-20,4402
2020-03-21,4402
2020-03-22,4402
2020-03-23,4402
2020-03-24,4402
2020-03-25,4402
2020-03-26,4402
2020-03-27,4402
2020-03-28,4402
2020-03-29,4402
2020-03-30,4402
2020-03-31,4402
2020-04-01,4402
2020-04-02,4402
2020-04-03,4402
2020-04-04,4402
2020-04-05,4402
2020-04-06,4292
2020-04-07,4292
2020-04-08,4292
2020-04-09,4292
2020-04-10,4292
2020-04-11,4292
2020-04-12,4292
2020-04-13,4292
2020-04-14,4292
2020-04-15,4292
2020-04-16,4292
2020-04-17,4292
2020-04-18,4292
2020-04-19,4292
2020-04-20,4292
2020-04-21,4292
2020-04-22,4292
2020-04-23,4198
2020-04-24,4198
2020-04-25,4198
2020-04-26,4198
2020-04-27,4198
2020-04-28,4198
2020-04-29,4198
2020-04-30,4198
2020-05-01,4198
2020-05-02,4198
2020-05-03,4198
2020-05-04,4198
2020-05-05,4198
2020-05-06,4198
2020-05-07,4198
2020-05-08,4198
2020-05-09,4198
2020-05-10,4198
2020-05-11,4131
2020-05-12,4131
2020-05-13,4131
