date_obj,Barb%20bolttips price
2015-10-15,29
2015-10-16,29
2015-10-17,29
2015-10-18,29
2015-10-19,29
2015-10-20,29
2015-10-22,29
2015-10-23,29
2015-10-24,29
2015-10-25,29
2015-10-26,29
2015-10-27,29
2015-10-28,29
2015-10-29,29
2015-10-30,29
2015-10-31,29
2015-11-01,29
2015-11-02,29
2015-11-03,29
2015-11-04,29
2015-11-05,29
2015-11-06,29
2015-11-07,29
2015-11-08,29
2015-11-09,29
2015-11-10,29
2015-11-11,29
2015-11-12,29
2015-11-13,29
2015-11-14,29
2015-11-15,29
2015-11-16,29
2015-11-17,29
2015-11-18,29
2015-11-19,29
2015-11-20,29
2015-11-21,29
2015-11-22,29
2015-11-23,29
2015-11-24,29
2015-11-25,29
2015-11-26,29
2015-11-27,29
2015-11-28,29
2015-11-29,29
2015-11-30,29
2015-12-01,29
2015-12-02,29
2015-12-03,29
2015-12-04,29
2015-12-05,29
2015-12-06,29
2015-12-07,29
2015-12-08,29
2015-12-09,29
2015-12-10,29
2015-12-11,29
2015-12-12,29
2015-12-13,29
2015-12-14,29
2015-12-15,29
2015-12-16,29
2015-12-17,29
2015-12-18,29
2015-12-19,29
2015-12-20,29
2015-12-21,29
2015-12-22,29
2015-12-23,29
2015-12-24,29
2015-12-25,29
2015-12-26,29
2015-12-27,29
2015-12-28,29
2015-12-29,29
2015-12-30,29
2015-12-31,29
2016-01-01,29
2016-01-02,29
2016-01-03,29
2016-01-04,29
2016-01-05,29
2016-01-06,29
2016-01-07,29
2016-01-08,29
2016-01-09,27
2016-01-10,27
2016-01-11,27
2016-01-12,27
2016-01-13,27
2016-01-14,27
2016-01-15,27
2016-01-16,27
2016-01-17,27
2016-01-18,27
2016-01-19,27
2016-01-20,27
2016-01-21,27
2016-01-22,27
2016-01-23,27
2016-01-24,27
2016-01-25,27
2016-01-26,27
2016-01-27,27
2016-01-28,27
2016-01-29,27
2016-01-30,27
2016-01-31,27
2016-02-01,27
2016-02-02,27
2016-02-03,27
2016-02-04,27
2016-02-05,27
2016-02-06,27
2016-02-07,27
2016-02-08,27
2016-02-09,27
2016-02-10,27
2016-02-11,27
2016-02-12,27
2016-02-13,27
2016-02-14,27
2016-02-15,27
2016-02-16,27
2016-02-17,27
2016-02-18,27
2016-02-19,27
2016-02-20,27
2016-02-21,27
2016-02-22,27
2016-02-23,27
2016-02-24,27
2016-02-25,27
2016-02-26,27
2016-02-27,27
2016-02-28,27
2016-02-29,27
2016-03-01,27
2016-03-02,27
2016-03-03,28
2016-03-04,28
2016-03-05,28
2016-03-06,28
2016-03-07,28
2016-03-08,28
2016-03-09,28
2016-03-10,28
2016-03-11,28
2016-03-12,28
2016-03-13,28
2016-03-14,28
2016-03-15,28
2016-03-16,28
2016-03-17,28
2016-03-18,28
2016-03-19,28
2016-03-20,28
2016-03-21,28
2016-03-22,28
2016-03-23,28
2016-03-24,28
2016-03-25,28
2016-03-26,28
2016-03-27,28
2016-03-28,28
2016-03-29,28
2016-03-30,28
2016-03-31,28
2016-04-01,28
2016-04-02,29
2016-04-03,29
2016-04-04,29
2016-04-05,29
2016-04-06,29
2016-04-07,29
2016-04-08,29
2016-04-09,29
2016-04-10,29
2016-04-11,29
2016-04-12,29
2016-04-13,29
2016-04-14,29
2016-04-15,29
2016-04-16,29
2016-04-17,29
2016-04-18,29
2016-04-19,29
2016-04-20,29
2016-04-21,29
2016-04-22,29
2016-04-23,29
2016-04-24,29
2016-04-25,29
2016-04-26,29
2016-04-27,29
2016-04-28,29
2016-04-29,29
2016-04-30,27
2016-05-01,27
2016-05-02,27
2016-05-03,27
2016-05-04,27
2016-05-05,27
2016-05-06,27
2016-05-07,27
2016-05-08,27
2016-05-09,27
2016-05-10,27
2016-05-11,27
2016-05-12,27
2016-05-13,27
2016-05-14,27
2016-05-15,27
2016-05-16,27
2016-05-17,27
2016-05-18,27
2016-05-19,27
2016-05-22,27
2016-05-23,27
2016-05-24,27
2016-05-25,27
2016-05-26,27
2016-05-27,26
2016-05-28,26
2016-05-29,26
2016-05-30,26
2016-05-31,26
2016-06-01,26
2016-06-02,26
2016-06-03,26
2016-06-04,26
2016-06-05,26
2016-06-06,26
2016-06-07,26
2016-06-08,26
2016-06-09,26
2016-06-10,26
2016-06-11,26
2016-06-12,26
2016-06-13,26
2016-06-14,26
2016-06-15,26
2016-06-16,26
2016-06-17,26
2016-06-18,26
2016-06-19,26
2016-06-20,26
2016-06-21,26
2016-06-22,26
2016-06-23,26
2016-06-24,26
2016-06-25,26
2016-06-26,26
2016-06-27,26
2016-06-28,26
2016-06-29,26
2016-06-30,26
2016-07-01,26
2016-07-02,26
2016-07-03,26
2016-07-04,26
2016-07-05,26
2016-07-06,26
2016-07-07,26
2016-07-08,26
2016-07-09,26
2016-07-10,26
2016-07-11,26
2016-07-12,26
2016-07-13,26
2016-07-14,26
2016-07-15,26
2016-07-16,26
2016-07-17,26
2016-07-18,26
2016-07-23,26
2016-07-24,26
2016-07-25,26
2016-07-26,26
2016-07-27,26
2016-07-28,26
2016-07-29,26
2016-07-30,26
2016-07-31,26
2016-08-01,26
2016-08-02,26
2016-08-03,26
2016-08-04,26
2016-08-05,26
2016-08-06,26
2016-08-07,26
2016-08-08,26
2016-08-09,26
2016-08-10,26
2016-08-11,26
2016-08-12,26
2016-08-13,26
2016-08-14,26
2016-08-15,26
2016-08-16,26
2016-08-17,26
2016-08-18,26
2016-08-19,26
2016-08-20,26
2016-08-21,26
2016-08-22,26
2016-08-23,26
2016-08-24,26
2016-08-25,26
2016-08-26,26
2016-08-28,25
2016-08-31,25
2016-09-01,25
2016-09-02,25
2016-09-03,25
2016-09-04,25
2016-09-05,25
2016-09-06,25
2016-09-07,25
2016-09-08,25
2016-09-09,25
2016-09-10,25
2016-09-11,25
2016-09-12,25
2016-09-13,25
2016-09-14,25
2016-09-15,25
2016-09-16,25
2016-09-17,25
2016-09-18,25
2016-09-19,25
2016-09-20,25
2016-09-21,25
2016-09-22,25
2016-09-23,25
2016-09-24,25
2016-09-25,25
2016-09-26,25
2016-09-27,25
2016-09-28,25
2016-09-29,25
2016-09-30,25
2016-10-01,25
2016-10-02,25
2016-10-03,25
2016-10-04,25
2016-10-05,25
2016-10-06,25
2016-10-07,25
2016-10-08,25
2016-10-09,25
2016-10-10,25
2016-10-11,25
2016-10-12,25
2016-10-13,25
2016-10-14,25
2016-10-15,25
2016-10-16,25
2016-10-17,25
2016-10-18,25
2016-10-19,25
2016-10-20,25
2016-10-21,25
2016-10-22,25
2016-10-23,25
2016-10-24,25
2016-10-25,25
2016-10-26,25
2016-10-27,25
2016-10-28,25
2016-10-29,25
2016-10-30,25
2016-10-31,25
2016-11-01,25
2016-11-02,25
2016-11-03,25
2016-11-04,25
2016-11-05,25
2016-11-06,25
2016-11-07,25
2016-11-08,25
2016-11-09,25
2016-11-10,25
2016-11-11,25
2016-11-12,25
2016-11-13,25
2016-11-14,25
2016-11-15,25
2016-12-07,25
2016-12-08,25
2016-12-09,25
2016-12-10,25
2016-12-11,25
2016-12-12,25
2016-12-13,25
2016-12-14,25
2016-12-15,25
2016-12-16,25
2016-12-17,25
2016-12-18,25
2016-12-19,25
2016-12-20,25
2016-12-21,25
2016-12-22,25
2016-12-23,25
2016-12-24,25
2016-12-25,25
2016-12-26,25
2016-12-27,25
2016-12-28,25
2016-12-29,25
2016-12-30,25
2016-12-31,25
2017-01-01,25
2017-01-02,25
2017-01-03,25
2017-01-04,25
2017-01-05,25
2017-01-06,25
2017-01-07,25
2017-01-08,25
2017-01-09,25
2017-01-10,25
2017-01-11,25
2017-01-12,25
2017-01-13,25
2017-01-14,25
2017-01-15,25
2017-01-16,25
2017-01-17,25
2017-01-18,25
2017-01-19,25
2017-01-20,25
2017-01-21,25
2017-01-22,25
2017-01-23,25
2017-01-27,25
2017-01-28,25
2017-01-29,25
2017-01-30,25
2017-01-31,25
2017-02-01,25
2017-02-02,25
2017-02-03,25
2017-02-04,25
2017-02-05,25
2017-02-06,25
2017-02-07,25
2017-02-08,25
2017-02-09,25
2017-02-10,25
2017-02-11,25
2017-02-12,25
2017-02-13,25
2017-02-14,25
2017-02-15,25
2017-02-16,25
2017-02-18,25
2017-02-19,25
2017-02-20,25
2017-02-21,25
2017-02-22,25
2017-02-23,25
2017-02-24,25
2017-02-25,25
2017-02-26,25
2017-02-27,25
2017-02-28,25
2017-03-01,25
2017-03-02,25
2017-03-03,25
2017-03-04,25
2017-03-05,25
2017-03-06,25
2017-03-07,25
2017-03-08,25
2017-03-09,25
2017-03-10,25
2017-03-11,25
2017-03-12,25
2017-03-13,25
2017-03-14,25
2017-03-15,25
2017-03-16,25
2017-03-17,25
2017-03-18,25
2017-03-19,25
2017-03-20,25
2017-03-21,25
2017-03-22,25
2017-03-23,25
2017-03-24,25
2017-03-25,25
2017-03-26,25
2017-03-27,25
2017-03-28,25
2017-03-29,25
2017-03-30,25
2017-03-31,25
2017-04-01,25
2017-04-02,25
2017-04-03,25
2017-04-04,25
2017-04-12,25
2017-04-13,25
2017-04-14,25
2017-04-15,25
2017-04-16,25
2017-04-17,25
2017-04-18,25
2017-04-19,25
2017-04-20,25
2017-04-21,25
2017-04-22,25
2017-04-23,25
2017-04-24,25
2017-04-25,25
2017-04-26,25
2017-04-27,25
2017-04-28,25
2017-04-29,25
2017-04-30,25
2017-05-01,25
2017-05-02,25
2017-05-03,25
2017-05-04,25
2017-05-05,25
2017-05-06,25
2017-05-07,25
2017-05-08,25
2017-05-09,25
2017-05-10,25
2017-05-11,25
2017-05-12,24
2017-05-13,24
2017-05-14,24
2017-05-15,24
2017-05-16,24
2017-05-17,24
2017-05-18,24
2017-05-19,24
2017-05-20,24
2017-05-21,24
2017-05-22,24
2017-05-23,24
2017-05-24,24
2017-05-25,24
2017-05-26,24
2017-05-27,24
2017-05-28,24
2017-05-29,24
2017-05-30,24
2017-05-31,24
2017-06-01,24
2017-06-02,24
2017-06-03,24
2017-06-04,24
2017-06-05,24
2017-06-06,24
2017-06-07,24
2017-06-08,24
2017-06-09,24
2017-06-10,24
2017-06-11,24
2017-06-12,24
2017-06-13,24
2017-06-14,24
2017-06-15,24
2017-06-16,24
2017-06-17,24
2017-06-18,24
2017-06-19,24
2017-06-20,25
2017-06-21,25
2017-06-22,25
2017-06-23,25
2017-06-24,25
2017-06-25,25
2017-06-26,25
2017-06-27,25
2017-06-28,25
2017-06-29,25
2017-06-30,25
2017-07-01,25
2017-07-02,25
2017-07-03,25
2017-07-04,25
2017-07-05,25
2017-07-06,25
2017-07-07,25
2017-07-08,25
2017-07-09,25
2017-07-13,25
2017-07-14,25
2017-07-15,25
2017-07-16,25
2017-07-17,25
2017-07-18,25
2017-07-19,25
2017-07-20,25
2017-07-21,25
2017-07-22,25
2017-07-23,25
2017-07-24,25
2017-07-25,25
2017-07-26,25
2017-07-27,25
2017-07-28,25
2017-07-29,25
2017-07-30,25
2017-07-31,25
2017-08-01,25
2017-08-02,25
2017-08-03,25
2017-08-04,25
2017-08-05,25
2017-08-06,25
2017-08-07,25
2017-08-08,25
2017-08-09,25
2017-08-10,25
2017-08-11,25
2017-08-12,25
2017-08-13,25
2017-08-14,25
2017-08-15,25
2017-08-16,25
2017-08-17,25
2017-08-18,25
2017-08-19,25
2017-08-20,25
2017-08-21,25
2017-08-22,25
2017-08-23,25
2017-08-24,25
2017-08-25,25
2017-08-26,25
2017-08-27,25
2017-08-28,25
2017-08-29,25
2017-08-30,25
2017-08-31,25
2017-09-01,25
2017-09-02,26
2017-09-03,26
2017-09-04,26
2017-09-05,26
2017-09-06,26
2017-09-07,26
2017-09-08,26
2017-09-09,26
2017-09-10,26
2017-09-11,26
2017-09-12,26
2017-09-13,26
2017-09-14,26
2017-09-15,26
2017-09-16,26
2017-09-17,26
2017-09-18,26
2017-09-19,26
2017-09-20,26
2017-09-22,26
2017-09-23,26
2017-09-24,26
2017-09-25,26
2017-09-26,26
2017-09-27,26
2017-09-28,26
2017-09-29,26
2017-09-30,26
2017-10-01,26
2017-10-02,26
2017-10-03,26
2017-10-04,26
2017-10-05,26
2017-10-06,26
2017-10-07,26
2017-10-08,26
2017-10-09,27
2017-10-10,27
2017-10-11,27
2017-10-12,27
2017-10-13,27
2017-10-14,27
2017-10-15,27
2017-10-16,27
2017-10-17,27
2017-10-18,27
2017-10-19,27
2017-10-20,27
2017-10-21,27
2017-10-22,27
2017-10-23,27
2017-10-24,27
2017-10-25,27
2017-10-26,27
2017-10-27,27
2017-10-28,27
2017-10-29,27
2017-10-30,27
2017-10-31,27
2017-11-01,27
2017-11-02,27
2017-11-03,27
2017-11-04,27
2017-11-05,27
2017-11-06,27
2017-11-07,27
2017-11-08,27
2017-11-09,27
2017-11-10,27
2017-11-11,27
2017-11-12,27
2017-11-13,27
2017-11-14,27
2017-11-15,27
2017-11-16,27
2017-11-17,27
2017-11-18,27
2017-11-19,27
2017-11-20,27
2017-11-21,27
2017-11-22,27
2017-11-23,27
2017-11-24,27
2017-11-25,27
2017-11-26,27
2017-11-27,27
2017-11-28,27
2017-11-29,27
2017-11-30,27
2017-12-01,27
2017-12-02,27
2017-12-03,27
2017-12-04,27
2017-12-05,27
2017-12-06,27
2017-12-07,27
2017-12-08,27
2017-12-09,27
2017-12-10,27
2017-12-11,27
2017-12-12,27
2017-12-13,27
2017-12-14,27
2017-12-15,28
2017-12-16,28
2017-12-17,28
2017-12-18,28
2017-12-19,28
2017-12-20,28
2017-12-21,28
2017-12-22,28
2017-12-23,28
2017-12-24,28
2017-12-25,28
2017-12-26,28
2017-12-27,28
2017-12-28,28
2017-12-29,28
2017-12-30,28
2017-12-31,28
2018-01-01,28
2018-01-02,28
2018-01-03,28
2018-01-04,28
2018-01-05,29
2018-01-06,29
2018-01-07,29
2018-01-08,29
2018-01-09,29
2018-01-10,29
2018-01-11,29
2018-01-12,29
2018-01-13,29
2018-01-14,29
2018-01-15,29
2018-01-16,29
2018-01-17,29
2018-01-18,29
2018-01-19,29
2018-01-20,29
2018-01-21,29
2018-01-22,29
2018-01-23,29
2018-01-24,29
2018-01-25,29
2018-01-26,29
2018-01-27,29
2018-01-28,29
2018-01-29,29
2018-01-30,30
2018-01-31,30
2018-02-01,30
2018-02-02,30
2018-02-03,30
2018-02-04,30
2018-02-05,30
2018-02-06,30
2018-02-07,30
2018-02-08,30
2018-02-09,30
2018-02-10,30
2018-02-11,32
2018-02-12,32
2018-02-13,32
2018-02-14,32
2018-02-15,32
2018-02-16,32
2018-02-17,32
2018-02-18,32
2018-02-19,32
2018-02-20,32
2018-02-21,31
2018-02-22,31
2018-02-23,31
2018-02-24,31
2018-02-25,31
2018-02-26,31
2018-02-27,31
2018-02-28,32
2018-03-01,32
2018-03-02,32
2018-03-03,32
2018-03-04,32
2018-03-05,32
2018-03-06,32
2018-03-07,33
2018-03-08,33
2018-03-09,33
2018-03-10,33
2018-03-11,33
2018-03-12,33
2018-03-13,33
2018-03-14,33
2018-03-15,33
2018-03-16,33
2018-03-17,33
2018-03-18,33
2018-03-20,33
2018-03-21,33
2018-03-22,33
2018-03-23,33
2018-03-24,34
2018-03-25,34
2018-03-26,34
2018-03-27,34
2018-03-28,34
2018-03-29,34
2018-03-30,34
2018-03-31,35
2018-04-01,35
2018-04-02,35
2018-04-03,35
2018-04-04,35
2018-04-05,35
2018-04-06,35
2018-04-07,35
2018-04-08,35
2018-04-09,35
2018-04-10,36
2018-04-11,36
2018-04-12,36
2018-04-13,36
2018-04-14,36
2018-04-15,36
2018-04-16,36
2018-04-17,36
2018-04-18,36
2018-04-19,36
2018-04-20,36
2018-04-21,38
2018-04-22,38
2018-04-23,38
2018-04-24,38
2018-04-25,38
2018-04-26,38
2018-04-27,38
2018-04-28,38
2018-04-29,38
2018-04-30,38
2018-05-01,38
2018-05-02,40
2018-05-03,40
2018-05-04,40
2018-05-05,40
2018-05-06,40
2018-05-07,40
2018-05-08,40
2018-05-09,40
2018-05-10,40
2018-05-11,40
2018-05-12,41
2018-05-13,41
2018-05-14,41
2018-05-15,41
2018-05-16,41
2018-05-17,41
2018-05-18,41
2018-05-19,41
2018-05-20,41
2018-05-21,41
2018-05-22,41
2018-05-23,42
2018-05-24,42
2018-05-25,42
2018-05-26,42
2018-05-27,42
2018-05-28,42
2018-05-29,42
2018-05-30,42
2018-05-31,43
2018-06-01,43
2018-06-02,43
2018-06-03,43
2018-06-04,43
2018-06-05,43
2018-06-06,43
2018-06-07,43
2018-06-08,44
2018-06-09,44
2018-06-10,44
2018-06-11,44
2018-06-12,44
2018-06-13,44
2018-06-14,44
2018-06-15,44
2018-06-16,44
2018-06-17,44
2018-06-18,44
2018-06-19,45
2018-06-20,45
2018-06-21,45
2018-06-22,45
2018-06-23,45
2018-06-24,45
2018-06-25,45
2018-06-26,45
2018-06-27,45
2018-06-28,45
2018-06-29,45
2018-06-30,45
2018-07-01,45
2018-07-02,45
2018-07-03,45
2018-07-04,45
2018-07-05,45
2018-07-06,45
2018-07-07,45
2018-07-08,45
2018-07-09,45
2018-07-10,45
2018-07-11,45
2018-07-12,45
2018-07-13,45
2018-07-14,45
2018-07-15,45
2018-07-16,45
2018-07-17,45
2018-07-18,45
2018-07-19,45
2018-07-20,45
2018-07-21,45
2018-07-22,45
2018-07-23,45
2018-07-24,45
2018-07-25,45
2018-07-26,45
2018-07-27,45
2018-07-28,45
2018-07-29,45
2018-07-30,45
2018-07-31,45
2018-08-01,45
2018-08-02,45
2018-08-03,45
2018-08-04,45
2018-08-05,45
2018-08-06,45
2018-08-07,45
2018-08-08,45
2018-08-09,45
2018-08-10,45
2018-08-11,47
2018-08-12,47
2018-08-14,47
2018-08-16,47
2018-08-17,47
2018-08-18,47
2018-08-19,47
2018-08-20,45
2018-08-21,45
2018-08-22,45
2018-08-23,45
2018-08-24,45
2018-08-25,45
2018-08-26,45
2018-08-27,45
2018-08-28,45
2018-08-29,45
2018-08-30,45
2018-08-31,45
2018-09-01,45
2018-09-02,45
2018-09-03,45
2018-09-04,45
2018-09-05,45
2018-09-06,45
2018-09-07,45
2018-09-08,45
2018-09-09,45
2018-09-10,45
2018-09-11,45
2018-09-12,45
2018-09-13,45
2018-09-14,45
2018-09-15,45
2018-09-16,45
2018-09-17,45
2018-09-18,47
2018-09-19,47
2018-09-20,47
2018-09-21,47
2018-09-22,47
2018-09-23,47
2018-09-24,47
2018-09-25,47
2018-09-26,47
2018-09-27,50
2018-09-28,50
2018-09-29,50
2018-09-30,50
2018-10-01,50
2018-10-02,50
2018-10-03,50
2018-10-04,50
2018-10-05,50
2018-10-06,53
2018-10-07,53
2018-10-08,53
2018-10-09,53
2018-10-10,53
2018-10-11,53
2018-10-12,53
2018-10-13,53
2018-10-14,54
2018-10-15,54
2018-10-16,54
2018-10-17,54
2018-10-18,54
2018-10-19,54
2018-10-20,54
2018-10-21,54
2018-10-22,54
2018-10-23,54
2018-10-24,54
2018-10-25,54
2018-10-26,54
2018-10-27,54
2018-10-28,54
2018-10-29,54
2018-10-30,54
2018-10-31,54
2018-11-01,54
2018-11-03,54
2018-11-04,54
2018-11-05,54
2018-11-06,54
2018-11-07,54
2018-11-08,54
2018-11-09,54
2018-11-10,54
2018-11-11,56
2018-11-12,56
2018-11-13,56
2018-11-14,56
2018-11-15,56
2018-11-16,56
2018-11-17,58
2018-11-18,58
2018-11-19,58
2018-11-20,58
2018-11-21,58
2018-11-22,58
2018-11-23,57
2018-11-24,57
2018-11-25,57
2018-11-26,57
2018-11-27,57
2018-11-28,57
2018-11-29,58
2018-12-01,58
2018-12-02,58
2018-12-03,58
2018-12-04,60
2018-12-05,60
2018-12-07,60
2018-12-09,61
2018-12-10,61
2018-12-11,61
2018-12-12,61
2018-12-13,61
2018-12-14,59
2018-12-15,59
2018-12-16,59
2018-12-17,59
2018-12-18,59
2018-12-19,59
2018-12-20,61
2018-12-21,61
2018-12-22,61
2018-12-23,61
2018-12-24,61
2018-12-25,61
2018-12-26,61
2018-12-27,61
2018-12-28,61
2018-12-29,61
2018-12-30,61
2018-12-31,61
2019-01-01,61
2019-01-02,60
2019-01-03,60
2019-01-04,60
2019-01-05,60
2019-01-06,60
2019-01-08,57
2019-01-10,57
2019-01-11,57
2019-01-12,56
2019-01-13,56
2019-01-14,56
2019-01-15,56
2019-01-16,58
2019-01-17,58
2019-01-18,58
2019-01-19,58
2019-01-20,57
2019-01-21,57
2019-01-22,57
2019-01-23,57
2019-01-24,57
2019-01-25,55
2019-01-26,55
2019-01-27,55
2019-01-28,55
2019-01-29,55
2019-01-30,52
2019-01-31,52
2019-02-01,52
2019-02-02,52
2019-02-03,52
2019-02-04,52
2019-02-05,52
2019-02-06,52
2019-02-07,52
2019-02-08,52
2019-02-09,52
2019-02-10,52
2019-02-11,52
2019-02-12,52
2019-02-13,54
2019-02-14,54
2019-02-15,54
2019-02-16,54
2019-02-17,54
2019-02-18,54
2019-02-19,53
2019-02-20,53
2019-02-21,53
2019-02-22,53
2019-02-23,53
2019-02-24,55
2019-02-25,55
2019-02-26,55
2019-02-27,55
2019-02-28,55
2019-03-01,55
2019-03-02,55
2019-03-03,55
2019-03-04,55
2019-03-05,56
2019-03-06,56
2019-03-07,56
2019-03-08,56
2019-03-09,56
2019-03-10,56
2019-03-11,56
2019-03-12,56
2019-03-13,58
2019-03-14,58
2019-03-15,58
2019-03-16,58
2019-03-17,58
2019-03-18,58
2019-03-19,58
2019-03-20,58
2019-03-21,61
2019-03-22,61
2019-03-23,61
2019-03-24,61
2019-03-25,61
2019-03-26,61
2019-03-27,61
2019-03-28,61
2019-03-29,61
2019-03-30,61
2019-03-31,61
2019-04-01,61
2019-04-02,61
2019-04-03,63
2019-04-04,63
2019-04-05,63
2019-04-06,63
2019-04-07,63
2019-04-08,63
2019-04-09,63
2019-04-10,63
2019-04-11,63
2019-04-12,63
2019-04-13,65
2019-04-14,65
2019-04-15,65
2019-04-16,65
2019-04-17,65
2019-04-18,65
2019-04-19,65
2019-04-20,65
2019-04-21,65
2019-04-22,65
2019-04-23,65
2019-04-24,66
2019-04-25,66
2019-04-26,66
2019-04-27,66
2019-04-28,66
2019-04-29,66
2019-04-30,66
2019-05-01,66
2019-05-02,66
2019-05-03,66
2019-05-04,66
2019-05-05,65
2019-05-06,65
2019-05-07,65
2019-05-08,65
2019-05-09,65
2019-05-10,65
2019-05-11,65
2019-05-12,65
2019-05-13,65
2019-05-14,65
2019-05-15,65
2019-05-16,67
2019-05-17,67
2019-05-18,67
2019-05-19,67
2019-05-20,67
2019-05-21,67
2019-05-22,67
2019-05-23,67
2019-05-24,67
2019-05-25,67
2019-05-26,67
2019-05-27,68
2019-05-28,68
2019-05-29,68
2019-05-30,68
2019-05-31,68
2019-06-01,68
2019-06-02,68
2019-06-03,68
2019-06-04,68
2019-06-05,68
2019-06-06,68
2019-06-07,68
2019-06-08,70
2019-06-09,70
2019-06-10,70
2019-06-11,70
2019-06-12,70
2019-06-13,70
2019-06-14,70
2019-06-15,70
2019-06-16,70
2019-06-17,70
2019-06-18,70
2019-06-19,70
2019-06-20,70
2019-06-21,69
2019-06-22,69
2019-06-23,69
2019-06-24,69
2019-06-25,69
2019-06-26,69
2019-06-27,69
2019-06-28,69
2019-06-29,69
2019-06-30,69
2019-07-01,69
2019-07-02,69
2019-07-03,68
2019-07-04,68
2019-07-05,68
2019-07-06,68
2019-07-07,68
2019-07-08,68
2019-07-09,68
2019-07-10,68
2019-07-11,68
2019-07-12,68
2019-07-13,68
2019-07-14,67
2019-07-15,67
2019-07-16,67
2019-07-17,67
2019-07-18,67
2019-07-19,67
2019-07-20,67
2019-07-21,67
2019-07-22,67
2019-07-23,67
2019-07-24,67
2019-07-25,67
2019-07-26,67
2019-07-27,67
2019-07-28,67
2019-07-29,67
2019-07-30,67
2019-07-31,67
2019-08-01,67
2019-08-02,67
2019-08-03,67
2019-08-04,67
2019-08-05,69
2019-08-06,69
2019-08-07,69
2019-08-08,69
2019-08-09,69
2019-08-10,69
2019-08-11,69
2019-08-12,69
2019-08-13,69
2019-08-14,69
2019-08-15,69
2019-08-16,69
2019-08-17,69
2019-08-18,69
2019-08-19,68
2019-08-20,68
2019-08-21,68
2019-08-22,68
2019-08-23,68
