date_obj,Mahogany%20bench%20(flatpack) price
2016-07-04,879
2016-07-05,879
2016-07-06,879
2016-07-07,879
2016-07-08,879
2016-07-09,879
2016-07-10,879
2016-07-11,879
2016-07-12,879
2016-07-13,879
2016-07-14,879
2016-07-15,879
2016-07-16,879
2016-07-17,879
2016-07-18,879
2016-07-23,879
2016-07-24,879
2016-07-25,879
2016-07-26,879
2016-07-27,879
2016-07-28,879
2016-07-29,879
2016-07-30,879
2016-07-31,879
2016-08-01,879
2016-08-02,879
2016-08-03,879
2016-08-04,879
2016-08-05,879
2016-08-06,879
2016-08-07,879
2016-08-08,879
2016-08-09,879
2016-08-10,879
2016-08-11,879
2016-08-12,879
2016-08-13,879
2016-08-14,879
2016-08-15,841
2016-08-16,841
2016-08-17,841
2016-08-18,841
2016-08-19,841
2016-08-20,841
2016-08-21,841
2016-08-22,841
2016-08-23,841
2016-08-24,841
2016-08-25,841
2016-08-26,841
2016-08-28,841
2016-08-31,841
2016-09-01,841
2016-09-02,841
2016-09-03,841
2016-09-04,841
2016-09-05,841
2016-09-06,841
2016-09-07,841
2016-09-08,841
2016-09-09,841
2016-09-10,841
2016-09-11,841
2016-09-12,841
2016-09-13,841
2016-09-14,841
2016-09-15,841
2016-09-16,841
2016-09-17,841
2016-09-18,841
2016-09-19,841
2016-09-20,841
2016-09-21,841
2016-09-22,841
2016-09-23,841
2016-09-24,841
2016-09-25,841
2016-09-26,841
2016-09-27,841
2016-09-28,841
2016-09-29,841
2016-09-30,841
2016-10-01,841
2016-10-02,841
2016-10-03,841
2016-10-04,841
2016-10-05,841
2016-10-06,841
2016-10-07,841
2016-10-08,841
2016-10-09,841
2016-10-10,841
2016-10-11,841
2016-10-12,841
2016-10-13,841
2016-10-14,841
2016-10-15,841
2016-10-16,841
2016-10-17,841
2016-10-18,841
2016-10-19,841
2016-10-20,841
2016-10-21,841
2016-10-22,841
2016-10-23,841
2016-10-24,841
2016-10-25,841
2016-10-26,841
2016-10-27,841
2016-10-28,841
2016-10-29,841
2016-10-30,841
2016-10-31,841
2016-11-01,841
2016-11-02,841
2016-11-03,841
2016-11-04,841
2016-11-05,841
2016-11-06,841
2016-11-07,841
2016-11-08,841
2016-11-09,841
2016-11-10,841
2016-11-11,841
2016-11-12,841
2016-11-13,841
2016-11-14,841
2016-12-07,799
2016-12-08,799
2016-12-09,799
2016-12-10,799
2016-12-11,799
2016-12-12,799
2016-12-13,799
2016-12-14,799
2016-12-15,799
2016-12-16,799
2016-12-17,799
2016-12-18,799
2016-12-19,799
2016-12-20,799
2016-12-21,799
2016-12-22,799
2016-12-23,799
2016-12-24,799
2016-12-25,799
2016-12-26,799
2016-12-27,799
2016-12-28,799
2016-12-29,799
2016-12-30,799
2016-12-31,799
2017-01-01,799
2017-01-02,799
2017-01-03,799
2017-01-04,799
2017-01-05,799
2017-01-06,799
2017-01-07,799
2017-01-08,799
2017-01-09,799
2017-01-10,799
2017-01-11,799
2017-01-12,799
2017-01-13,799
2017-01-14,799
2017-01-15,799
2017-01-16,799
2017-01-17,799
2017-01-18,799
2017-01-19,799
2017-01-20,799
2017-01-21,799
2017-01-22,799
2017-01-27,799
2017-01-28,799
2017-01-29,799
2017-01-30,799
2017-01-31,799
2017-02-01,799
2017-02-02,799
2017-02-03,799
2017-02-04,799
2017-02-05,799
2017-02-06,799
2017-02-07,799
2017-02-08,799
2017-02-09,799
2017-02-10,799
2017-02-11,799
2017-02-12,799
2017-02-13,799
2017-02-14,799
2017-02-15,799
2017-02-16,799
2017-02-18,799
2017-02-19,799
2017-02-20,799
2017-02-21,799
2017-02-22,763
2017-02-23,763
2017-02-24,763
2017-02-25,763
2017-02-26,763
2017-02-27,763
2017-02-28,763
2017-03-01,763
2017-03-02,763
2017-03-03,763
2017-03-04,763
2017-03-05,763
2017-03-06,763
2017-03-07,763
2017-03-08,763
2017-03-09,763
2017-03-10,763
2017-03-11,763
2017-03-12,763
2017-03-13,763
2017-03-14,763
2017-03-15,763
2017-03-16,763
2017-03-17,763
2017-03-18,763
2017-03-19,763
2017-03-20,763
2017-03-21,763
2017-03-22,763
2017-03-23,763
2017-03-24,763
2017-03-25,763
2017-03-26,763
2017-03-27,763
2017-03-28,763
2017-03-29,763
2017-03-30,763
2017-03-31,763
2017-04-01,763
2017-04-02,763
2017-04-03,763
2017-04-04,763
2017-04-12,763
2017-04-13,763
2017-04-14,763
2017-04-15,763
2017-04-16,763
2017-04-17,763
2017-04-18,763
2017-04-19,763
2017-04-20,763
2017-04-21,763
2017-04-22,763
2017-04-23,763
2017-04-24,763
2017-04-25,763
2017-04-26,763
2017-04-27,763
2017-04-28,763
2017-04-29,763
2017-04-30,763
2017-05-01,763
2017-05-02,763
2017-05-03,763
2017-05-04,763
2017-05-05,763
2017-05-06,763
2017-05-07,763
2017-05-08,763
2017-05-09,763
2017-05-10,763
2017-05-11,763
2017-05-12,763
2017-05-13,763
2017-05-14,763
2017-05-15,763
2017-05-16,763
2017-05-17,763
2017-05-18,763
2017-05-19,763
2017-05-20,763
2017-05-21,763
2017-05-22,763
2017-05-23,763
2017-05-24,763
2017-05-25,763
2017-05-26,763
2017-05-27,763
2017-05-28,763
2017-05-29,763
2017-05-30,763
2017-05-31,763
2017-06-01,763
2017-06-02,763
2017-06-03,763
2017-06-06,727
2017-06-07,727
2017-06-08,727
2017-06-09,727
2017-06-10,727
2017-06-11,727
2017-06-12,727
2017-06-13,727
2017-06-14,727
2017-06-15,727
2017-06-16,727
2017-06-17,727
2017-06-18,727
2017-06-19,727
2017-06-20,727
2017-06-21,727
2017-06-22,727
2017-06-23,727
2017-06-24,727
2017-06-25,727
2017-06-26,727
2017-06-27,727
2017-06-28,727
2017-06-29,727
2017-06-30,727
2017-07-01,727
2017-07-02,727
2017-07-03,727
2017-07-04,727
2017-07-05,727
2017-07-06,727
2017-07-07,727
2017-07-08,727
2017-07-13,727
2017-07-14,727
2017-07-15,727
2017-07-16,727
2017-07-17,727
2017-07-18,727
2017-07-19,727
2017-07-20,727
2017-07-21,727
2017-07-22,727
2017-07-23,727
2017-07-24,727
2017-07-25,727
2017-07-26,727
2017-07-27,727
2017-07-28,727
2017-07-29,727
2017-07-30,727
2017-07-31,727
2017-08-01,727
2017-08-02,727
2017-08-03,727
2017-08-04,727
2017-08-05,727
2017-08-06,727
2017-08-09,727
2017-08-10,727
2017-08-11,727
2017-08-12,727
2017-08-13,727
2017-08-14,727
2017-08-15,727
2017-08-16,727
2017-08-17,727
2017-08-18,727
2017-08-19,727
2017-08-20,727
2017-08-21,727
2017-08-22,727
2017-08-23,727
2017-08-24,727
2017-08-25,727
2017-08-26,727
2017-08-27,727
2017-08-28,727
2017-08-29,727
2017-08-30,727
2017-08-31,693
2017-09-01,693
2017-09-02,693
2017-09-03,693
2017-09-04,693
2017-09-05,693
2017-09-06,693
2017-09-07,693
2017-09-08,693
2017-09-09,693
2017-09-10,693
2017-09-11,693
2017-09-12,693
2017-09-13,693
2017-09-14,693
2017-09-15,693
2017-09-16,693
2017-09-17,693
2017-09-19,693
2017-09-20,693
2017-09-21,693
2017-09-22,693
2017-09-23,693
2017-09-24,693
2017-09-25,693
2017-09-26,693
2017-09-27,693
2017-09-28,693
2017-09-29,693
2017-09-30,693
2017-10-01,693
2017-10-02,693
2017-10-03,693
2017-10-04,693
2017-10-05,693
2017-10-06,693
2017-10-07,693
2017-10-08,693
2017-10-09,693
2017-10-10,693
2017-10-11,693
2017-10-12,693
2017-10-13,693
2017-10-14,693
2017-10-15,693
2017-10-16,693
2017-10-17,693
2017-10-18,693
2017-10-19,693
2017-10-20,693
2017-10-21,693
2017-10-22,693
2017-10-23,693
2017-10-24,693
2017-10-25,693
2017-10-26,693
2017-10-27,693
2017-10-28,693
2017-10-29,693
2017-10-30,693
2017-10-31,693
2017-11-01,693
2017-11-02,693
2017-11-03,693
2017-11-04,693
2017-11-05,693
2017-11-06,693
2017-11-07,693
2017-11-08,693
2017-11-09,693
2017-11-10,693
2017-11-11,693
2017-11-12,693
2017-11-13,693
2017-11-14,693
2017-11-15,693
2017-11-16,693
2017-11-17,693
2017-11-18,693
2017-11-19,693
2017-11-20,693
2017-11-21,693
2017-11-22,693
2017-11-23,693
2017-11-24,693
2017-11-25,693
2017-11-26,693
2017-11-27,693
2017-11-28,693
2017-11-29,693
2017-11-30,693
2017-12-01,693
2017-12-02,693
2017-12-03,693
2017-12-04,693
2017-12-05,693
2017-12-06,693
2017-12-07,693
2017-12-08,693
2017-12-09,693
2017-12-10,693
2017-12-11,693
2017-12-12,693
2017-12-14,664
2017-12-15,664
2017-12-17,664
2017-12-18,664
2017-12-19,664
2017-12-20,664
2017-12-21,664
2017-12-22,664
2017-12-23,664
2017-12-24,664
2017-12-25,664
2017-12-26,664
2017-12-27,664
2017-12-28,664
2017-12-29,664
2017-12-30,664
2017-12-31,664
2018-01-01,664
2018-01-02,664
2018-01-03,664
2018-01-04,664
2018-01-05,664
2018-01-06,664
2018-01-07,664
2018-01-08,664
2018-01-09,664
2018-01-10,664
2018-01-11,664
2018-01-12,664
2018-01-13,664
2018-01-14,664
2018-01-15,664
2018-01-16,664
2018-01-17,664
2018-01-18,664
2018-01-19,664
2018-01-20,664
2018-01-21,664
2018-01-22,664
2018-01-23,664
2018-01-25,664
2018-01-26,664
2018-01-27,664
2018-01-28,664
2018-01-29,631
2018-01-31,631
2018-02-01,631
2018-02-02,631
2018-02-03,631
2018-02-04,631
2018-02-05,631
2018-02-06,631
2018-02-07,631
2018-02-08,631
2018-02-09,631
2018-02-10,631
2018-02-11,631
2018-02-12,631
2018-02-13,631
2018-02-14,631
2018-02-15,631
2018-02-16,631
2018-02-17,631
2018-02-18,631
2018-02-19,631
2018-02-20,631
2018-02-21,631
2018-02-22,631
2018-02-23,631
2018-02-24,631
2018-02-25,631
2018-02-26,631
2018-02-27,631
2018-02-28,631
2018-03-01,631
2018-03-02,631
2018-03-03,631
2018-03-04,631
2018-03-05,631
2018-03-06,631
2018-03-07,631
2018-03-08,631
2018-03-09,631
2018-03-10,631
2018-03-11,631
2018-03-12,631
2018-03-13,631
2018-03-14,631
2018-03-15,631
2018-03-16,631
2018-03-17,631
2018-03-18,631
2018-03-19,631
2018-03-20,631
2018-03-21,631
2018-03-23,631
2018-03-24,600
2018-03-26,600
2018-03-27,600
2018-03-28,600
2018-03-29,600
2018-03-30,600
2018-03-31,600
2018-04-01,600
2018-04-02,600
2018-04-03,600
2018-04-04,600
2018-04-05,600
2018-04-06,600
2018-04-07,600
2018-04-08,600
2018-04-09,600
2018-04-10,600
2018-04-11,600
2018-04-12,600
2018-04-13,600
2018-04-14,600
2018-04-15,600
2018-04-16,600
2018-04-17,600
2018-04-18,600
2018-04-19,600
2018-04-20,600
2018-04-21,600
2018-04-22,600
2018-04-23,600
2018-04-24,600
2018-04-25,600
2018-04-26,600
2018-04-27,600
2018-04-28,600
2018-04-29,600
2018-04-30,600
2018-05-01,600
2018-05-04,600
2018-05-05,600
2018-05-06,600
2018-05-07,600
2018-05-08,600
2018-05-09,600
2018-05-10,600
2018-05-11,600
2018-05-12,600
2018-05-13,600
2018-05-14,600
2018-05-15,600
2018-05-16,600
2018-05-17,600
2018-05-18,600
2018-05-19,600
2018-05-20,600
2018-05-21,600
2018-05-22,600
2018-05-23,600
2018-05-24,600
2018-05-25,600
2018-05-26,600
2018-05-27,600
2018-05-28,600
2018-05-29,571
2018-05-30,571
2018-05-31,571
2018-06-01,571
2018-06-02,571
2018-06-03,571
2018-06-04,571
2018-06-05,571
2018-06-06,571
2018-06-07,571
2018-06-08,571
2018-06-09,571
2018-06-10,571
2018-06-11,571
2018-06-12,571
2018-06-13,571
2018-06-14,571
2018-06-15,571
2018-06-16,571
2018-06-17,571
2018-06-18,571
2018-06-19,571
2018-06-20,571
2018-06-21,571
2018-06-22,571
2018-06-23,571
2018-06-24,571
2018-06-25,571
2018-06-26,571
2018-06-27,571
2018-06-28,571
2018-06-29,571
2018-06-30,571
2018-07-01,571
2018-07-02,571
2018-07-03,571
2018-07-04,571
2018-07-05,571
2018-07-06,571
2018-07-07,571
2018-07-08,571
2018-07-09,571
2018-07-10,571
2018-07-11,571
2018-07-12,571
2018-07-13,571
2018-07-14,571
2018-07-15,571
2018-07-16,571
2018-07-17,571
2018-07-18,571
2018-07-19,571
2018-07-20,571
2018-07-21,571
2018-07-22,571
2018-07-23,571
2018-07-24,571
2018-07-25,571
2018-07-26,571
2018-07-27,571
2018-07-28,571
2018-07-29,571
2018-07-30,571
2018-07-31,571
2018-08-01,571
2018-08-02,571
2018-08-03,571
2018-08-04,571
2018-08-05,571
2018-08-06,571
2018-08-07,571
2018-08-08,571
2018-08-09,571
2018-08-10,571
2018-08-11,571
2018-08-12,571
2018-08-14,571
2018-08-16,543
2018-08-17,543
2018-08-18,543
2018-08-19,543
2018-08-20,543
2018-08-21,543
2018-08-22,543
2018-08-23,543
2018-08-24,543
2018-08-25,543
2018-08-26,543
2018-08-27,543
2018-08-28,543
2018-08-29,543
2018-08-30,543
2018-08-31,543
2018-09-01,543
2018-09-02,543
2018-09-03,543
2018-09-04,543
2018-09-05,543
2018-09-06,543
2018-09-07,543
2018-09-08,543
2018-09-09,543
2018-09-10,543
2018-09-11,543
2018-09-12,543
2018-09-13,543
2018-09-14,543
2018-09-15,543
2018-09-16,543
2018-09-17,543
2018-09-18,543
2018-09-19,543
2018-09-20,516
2018-09-21,516
2018-09-22,516
2018-09-23,516
2018-09-24,516
2018-09-25,516
2018-09-26,516
2018-09-27,516
2018-09-28,516
2018-09-29,516
2018-09-30,516
2018-10-02,516
2018-10-03,516
2018-10-04,516
2018-10-05,516
2018-10-06,516
2018-10-07,516
2018-10-08,516
2018-10-09,516
2018-10-10,516
2018-10-11,516
2018-10-12,516
2018-10-13,516
2018-10-14,516
2018-10-15,516
2018-10-16,516
2018-10-17,516
2018-10-18,516
2018-10-19,516
2018-10-20,516
2018-10-21,516
2018-10-22,516
2018-10-23,516
2018-10-24,516
2018-10-25,516
2018-10-26,516
2018-10-27,516
2018-10-28,516
2018-10-29,516
2018-10-30,493
2018-10-31,493
2018-11-01,493
2018-11-03,493
2018-11-04,493
2018-11-05,493
2018-11-06,493
2018-11-07,493
2018-11-08,493
2018-11-09,493
2018-11-10,493
2018-11-11,493
2018-11-12,493
2018-11-13,493
2018-11-14,493
2018-11-15,493
2018-11-16,493
2018-11-17,493
2018-11-18,493
2018-11-19,493
2018-11-20,493
2018-11-21,493
2018-11-22,493
2018-11-23,493
2018-11-24,493
2018-11-25,473
2018-11-26,473
2018-11-27,473
2018-11-28,473
2018-11-29,473
2018-12-01,473
2018-12-02,473
2018-12-03,473
2018-12-04,473
2018-12-05,473
2018-12-07,473
2018-12-09,473
2018-12-10,473
2018-12-11,473
2018-12-12,473
2018-12-13,473
2018-12-14,473
2018-12-15,473
2018-12-16,473
2018-12-17,473
2018-12-18,473
2018-12-19,473
2018-12-20,473
2018-12-21,473
2018-12-22,449
2018-12-23,449
2018-12-24,449
2018-12-25,449
2018-12-26,449
2018-12-27,449
2018-12-28,449
2018-12-29,449
2018-12-30,449
2018-12-31,449
2019-01-01,449
2019-01-02,449
2019-01-03,449
2019-01-04,449
2019-01-05,449
2019-01-06,449
2019-01-08,429
2019-01-10,429
2019-01-11,429
2019-01-12,429
2019-01-13,429
2019-01-14,429
2019-01-15,429
2019-01-16,429
2019-01-17,429
2019-01-18,429
2019-01-19,429
2019-01-20,429
2019-01-21,429
2019-01-22,429
2019-01-23,429
2019-01-24,429
2019-01-25,429
2019-01-26,429
2019-01-27,429
2019-01-28,429
2019-01-29,429
2019-01-30,429
2019-01-31,429
2019-02-01,409
2019-02-02,409
2019-02-03,409
2019-02-04,409
2019-02-05,409
2019-02-06,409
2019-02-07,409
2019-02-08,409
2019-02-09,409
2019-02-10,409
2019-02-11,409
2019-02-12,409
2019-02-13,409
2019-02-14,409
2019-02-15,409
2019-02-16,409
2019-02-17,409
2019-02-18,409
2019-02-19,409
2019-02-20,409
2019-02-21,409
2019-02-22,409
2019-02-23,409
2019-02-24,389
2019-02-25,389
2019-02-26,389
2019-02-27,389
2019-02-28,389
2019-03-01,389
2019-03-02,389
2019-03-03,389
2019-03-04,389
2019-03-05,389
2019-03-06,389
2019-03-07,389
2019-03-08,389
2019-03-09,389
2019-03-10,389
2019-03-11,389
2019-03-12,389
2019-03-13,389
2019-03-14,389
2019-03-15,389
2019-03-16,389
2019-03-17,389
2019-03-18,389
2019-03-19,389
2019-03-20,389
2019-03-21,369
2019-03-22,369
2019-03-23,369
2019-03-24,369
2019-03-25,369
2019-03-26,369
2019-03-27,369
2019-03-28,369
2019-03-29,369
2019-03-30,369
2019-03-31,369
2019-04-01,369
2019-04-02,369
2019-04-03,369
2019-04-04,369
2019-04-05,369
2019-04-06,369
2019-04-07,369
2019-04-08,369
2019-04-09,369
2019-04-10,369
2019-04-11,369
2019-04-12,351
2019-04-13,351
2019-04-14,351
2019-04-15,351
2019-04-16,351
2019-04-17,351
2019-04-18,351
2019-04-19,351
2019-04-20,351
2019-04-21,351
2019-04-22,351
2019-04-23,337
2019-04-24,337
2019-04-25,337
2019-04-26,337
2019-04-27,337
2019-04-28,337
2019-04-29,337
2019-04-30,337
2019-05-01,337
2019-05-02,337
2019-05-03,337
2019-05-04,337
2019-05-05,337
2019-05-06,337
2019-05-07,337
2019-05-08,337
2019-05-09,337
2019-05-10,337
2019-05-11,337
2019-05-12,337
2019-05-13,337
2019-05-14,337
2019-05-15,328
2019-05-16,328
2019-05-17,328
2019-05-18,328
2019-05-19,328
2019-05-20,328
2019-05-21,328
2019-05-22,328
2019-05-23,328
2019-05-24,328
2019-05-25,328
2019-05-26,328
2019-05-27,328
2019-05-28,328
2019-05-29,328
2019-05-30,328
2019-05-31,328
2019-06-01,328
2019-06-02,328
2019-06-03,328
2019-06-04,328
2019-06-05,328
2019-06-06,328
2019-06-07,312
2019-06-08,312
2019-06-09,312
2019-06-10,312
2019-06-11,312
2019-06-12,312
2019-06-13,312
2019-06-14,312
2019-06-15,312
2019-06-16,312
2019-06-17,312
2019-06-18,312
2019-06-19,312
2019-06-20,312
2019-06-21,312
2019-06-22,312
2019-06-23,312
2019-06-24,312
2019-06-25,312
2019-06-26,312
2019-06-27,297
2019-06-28,297
2019-06-29,297
2019-06-30,297
2019-07-01,297
2019-07-02,297
2019-07-03,297
2019-07-04,297
2019-07-05,297
2019-07-06,297
2019-07-07,297
2019-07-08,297
2019-07-09,297
2019-07-10,297
2019-07-11,297
2019-07-12,297
2019-07-13,297
2019-07-14,297
2019-07-15,297
2019-07-16,297
2019-07-17,297
2019-07-18,297
2019-07-19,297
2019-07-20,297
2019-07-21,283
2019-07-22,283
2019-07-23,283
2019-07-24,283
2019-07-25,283
2019-07-26,283
2019-07-27,283
2019-07-28,283
2019-07-29,283
2019-07-30,283
2019-07-31,283
2019-08-01,283
2019-08-02,283
2019-08-03,283
2019-08-04,283
2019-08-05,283
2019-08-06,283
2019-08-07,283
2019-08-08,283
2019-08-09,283
2019-08-10,283
2019-08-11,283
2019-08-12,283
2019-08-13,283
2019-08-14,283
