date_obj,Teak%20toy%20box%20(flatpack) price
2019-08-29,29
2019-08-30,29
2019-08-31,29
2019-09-01,29
2019-09-02,29
2019-09-03,29
2019-09-04,29
2019-09-05,29
2019-09-06,29
2019-09-07,29
2019-09-08,29
2019-09-09,29
2019-09-10,29
2019-09-11,29
2019-09-12,29
2019-09-13,29
2019-09-14,29
2019-09-15,29
2019-09-16,29
2019-09-17,29
2019-09-18,29
2019-09-19,29
2019-09-20,29
2019-09-21,29
2019-09-22,29
2019-09-23,29
2019-09-24,29
2019-09-25,29
2019-09-26,29
2019-09-27,29
2019-09-28,29
2019-09-29,29
2019-09-30,29
2019-10-01,29
2019-10-02,29
2019-10-03,29
2019-10-04,29
2019-10-05,31
2019-10-06,31
2019-10-07,31
2019-10-08,31
2019-10-09,31
2019-10-10,31
2019-10-11,31
2019-10-12,31
2019-10-13,31
2019-10-14,31
2019-10-15,31
2019-10-16,31
2019-10-17,31
2019-10-18,31
2019-10-19,31
2019-10-20,31
2019-10-21,31
2019-10-22,31
2019-10-23,31
2019-10-24,31
2019-10-25,31
2019-10-26,31
2019-10-27,31
2019-10-28,31
2019-10-29,31
2019-10-30,31
2019-10-31,31
2019-11-01,31
2019-11-02,31
2019-11-03,31
2019-11-04,31
2019-11-05,31
2019-11-06,31
2019-11-07,31
2019-11-08,31
2019-11-09,31
2019-11-10,31
2019-11-11,31
2019-11-12,31
2019-11-13,31
2019-11-14,31
2019-11-15,31
2019-11-16,31
2019-11-17,31
2019-11-18,31
2019-11-19,31
2019-11-20,31
2019-11-21,31
2019-11-22,31
2019-11-23,31
2019-11-24,31
2019-11-25,31
2019-11-26,31
2019-11-27,31
2019-11-28,31
2019-11-29,31
2019-11-30,31
2019-12-01,31
2019-12-02,31
2019-12-03,31
2019-12-04,31
2019-12-05,31
2019-12-06,31
2019-12-07,31
2019-12-08,31
2019-12-09,31
2019-12-10,31
2019-12-11,31
2019-12-12,31
2019-12-13,31
2019-12-14,31
2019-12-15,31
2019-12-16,31
2019-12-17,31
2019-12-18,31
2019-12-19,31
2019-12-20,31
2019-12-21,31
2019-12-22,31
2019-12-23,31
2019-12-24,31
2019-12-25,31
2019-12-26,31
2019-12-27,31
2019-12-28,31
2019-12-29,31
2019-12-30,31
2019-12-31,31
2020-01-01,31
2020-01-02,31
2020-01-03,31
2020-01-04,31
2020-01-05,31
2020-01-06,31
2020-01-07,31
2020-01-08,31
2020-01-09,31
2020-01-10,31
2020-01-11,31
2020-01-12,31
2020-01-13,31
2020-01-14,31
2020-01-15,31
2020-01-16,31
2020-01-17,31
2020-01-18,31
2020-01-19,31
2020-01-20,31
2020-01-21,31
2020-01-22,31
2020-01-23,31
2020-01-24,31
2020-01-25,31
2020-01-26,31
2020-01-27,31
2020-01-28,31
2020-01-29,31
2020-01-30,31
2020-01-31,31
2020-02-01,31
2020-02-02,31
2020-02-03,31
2020-02-04,31
2020-02-05,31
2020-02-06,31
2020-02-07,31
2020-02-08,31
2020-02-09,31
2020-02-10,31
2020-02-11,31
2020-02-12,31
2020-02-13,31
2020-02-14,31
2020-02-15,31
2020-02-16,32
2020-02-17,32
2020-02-18,32
2020-02-19,32
2020-02-20,32
2020-02-21,32
2020-02-22,32
2020-02-23,32
2020-02-24,32
2020-02-25,32
2020-02-26,32
2020-02-27,32
2020-02-28,32
2020-02-29,32
2020-03-01,32
2020-03-02,32
2020-03-03,32
2020-03-04,32
2020-03-05,32
2020-03-06,32
2020-03-07,32
2020-03-08,32
2020-03-09,32
2020-03-10,32
2020-03-11,32
2020-03-12,32
2020-03-13,32
2020-03-14,32
2020-03-15,32
2020-03-16,32
2020-03-17,32
2020-03-18,32
2020-03-19,32
2020-03-20,32
2020-03-21,32
2020-03-22,32
2020-03-23,32
2020-03-24,32
2020-03-25,32
2020-03-26,32
2020-03-27,32
2020-03-28,32
2020-03-29,32
2020-03-30,32
2020-03-31,32
2020-04-01,32
2020-04-02,32
2020-04-03,32
2020-04-04,32
2020-04-05,32
2020-04-06,32
2020-04-07,32
2020-04-08,32
2020-04-09,32
2020-04-10,32
2020-04-11,32
2020-04-12,32
2020-04-13,32
2020-04-14,32
2020-04-15,32
2020-04-16,32
2020-04-17,32
2020-04-18,32
2020-04-19,32
2020-04-20,32
2020-04-21,32
2020-04-22,32
2020-04-23,32
2020-04-24,32
2020-04-25,32
2020-04-26,32
2020-04-27,32
2020-04-28,32
2020-04-29,32
2020-04-30,32
2020-05-01,32
2020-05-02,32
2020-05-03,32
2020-05-04,32
2020-05-05,32
2020-05-06,32
2020-05-07,32
2020-05-08,32
2020-05-09,32
2020-05-10,32
2020-05-11,32
2020-05-12,32
2020-05-13,32
