date_obj,Toy%20doll price
2019-04-08,2566
2019-04-09,2566
2019-04-10,2566
2019-04-11,2566
2019-04-12,2566
2019-04-13,2460
2019-04-14,2460
2019-04-15,2460
2019-04-16,2460
2019-04-17,2460
2019-04-18,2460
2019-04-19,2460
2019-04-20,2518
2019-04-21,2518
2019-04-22,2518
2019-04-23,2518
2019-04-24,2518
2019-04-25,2518
2019-04-26,2547
2019-04-27,2547
2019-04-28,2547
2019-04-29,2422
2019-04-30,2422
2019-05-01,2422
2019-05-02,2422
2019-05-03,2307
2019-05-04,2307
2019-05-05,2307
2019-05-06,2205
2019-05-07,2205
2019-05-08,2205
2019-05-09,2100
2019-05-10,2100
2019-05-11,2100
2019-05-12,1998
2019-05-13,1998
2019-05-14,1998
2019-05-15,1974
2019-05-16,1974
2019-05-17,1974
2019-05-18,1974
2019-05-19,1972
2019-05-20,1972
2019-05-21,1972
2019-05-22,1935
2019-05-23,1935
2019-05-24,1935
2019-05-25,1935
2019-05-26,1935
2019-05-27,1866
2019-05-28,1866
2019-05-29,1866
2019-05-30,1860
2019-05-31,1860
2019-06-01,1860
2019-06-02,1860
2019-06-03,1860
2019-06-04,1798
2019-06-05,1798
2019-06-06,1798
2019-06-07,1798
2019-06-08,1788
2019-06-09,1788
2019-06-10,1788
2019-06-11,1788
2019-06-12,1792
2019-06-13,1792
2019-06-14,1792
2019-06-15,1792
2019-06-16,1792
2019-06-17,1780
2019-06-18,1780
2019-06-19,1780
2019-06-20,1780
2019-06-21,1780
2019-06-22,1780
2019-06-23,1813
2019-06-24,1813
2019-06-25,1813
2019-06-26,1813
2019-06-27,1813
2019-06-28,1813
2019-06-29,1813
2019-06-30,1883
2019-07-01,1883
2019-07-02,1883
2019-07-03,1883
2019-07-04,1883
2019-07-05,1892
2019-07-06,1892
2019-07-07,1892
2019-07-08,1892
2019-07-09,1839
2019-07-10,1839
2019-07-11,1839
2019-07-12,1839
2019-07-13,1795
2019-07-14,1795
2019-07-15,1795
2019-07-16,1795
2019-07-17,1836
2019-07-18,1836
2019-07-19,1836
2019-07-20,1836
2019-07-21,1928
2019-07-22,1928
2019-07-23,1928
2019-07-24,1928
2019-07-25,1928
2019-07-26,1985
2019-07-27,1985
2019-07-28,1985
2019-07-29,1985
2019-07-30,1912
2019-07-31,1912
2019-08-01,1912
2019-08-02,1912
2019-08-03,1883
2019-08-04,1883
2019-08-05,1883
2019-08-06,1883
2019-08-07,1852
2019-08-08,1852
2019-08-09,1852
2019-08-10,1852
2019-08-11,1852
2019-08-12,1821
2019-08-13,1821
2019-08-14,1821
2019-08-15,1821
2019-08-16,1821
2019-08-17,1821
2019-08-18,1862
2019-08-19,1862
2019-08-20,1862
2019-08-21,1862
2019-08-22,1862
2019-08-23,1897
2019-08-24,1897
2019-08-24,1897
2019-08-25,1897
2019-08-25,1897
2019-08-26,1897
2019-08-26,1897
2019-08-27,1897
2019-08-27,1897
2019-08-28,1954
2019-08-29,1954
2019-08-30,1954
2019-08-31,1954
2019-09-01,1954
2019-09-02,1954
2019-09-03,1886
2019-09-04,1886
2019-09-05,1886
2019-09-06,1860
2019-09-07,1860
2019-09-08,1860
2019-09-09,1860
2019-09-10,1860
2019-09-11,1860
2019-09-12,1839
2019-09-13,1839
2019-09-14,1839
2019-09-15,1839
2019-09-16,1879
2019-09-17,1879
2019-09-18,1879
2019-09-19,1879
2019-09-20,1879
2019-09-21,1906
2019-09-22,1906
2019-09-23,1906
2019-09-24,1906
2019-09-25,1906
2019-09-26,1880
2019-09-27,1880
2019-09-28,1880
2019-09-29,1880
2019-09-30,1880
2019-10-01,1880
2019-10-02,1880
2019-10-03,1880
2019-10-04,1880
2019-10-05,1839
2019-10-06,1839
2019-10-07,1839
2019-10-08,1839
2019-10-09,1839
2019-10-10,1839
2019-10-11,1839
2019-10-12,1838
2019-10-13,1838
2019-10-14,1838
2019-10-15,1838
2019-10-16,1759
2019-10-17,1759
2019-10-18,1759
2019-10-19,1759
2019-10-20,1759
2019-10-21,1684
2019-10-22,1684
2019-10-23,1684
2019-10-24,1684
2019-10-25,1684
2019-10-26,1638
2019-10-27,1638
2019-10-28,1638
2019-10-29,1638
2019-10-30,1638
2019-10-31,1638
2019-11-01,1668
2019-11-02,1668
2019-11-03,1668
2019-11-04,1668
2019-11-05,1668
2019-11-06,1668
2019-11-07,1668
2019-11-08,1668
2019-11-09,1668
2019-11-10,1656
2019-11-11,1656
2019-11-12,1656
2019-11-13,1656
2019-11-14,1656
2019-11-15,1656
2019-11-16,1597
2019-11-17,1597
2019-11-18,1597
2019-11-19,1597
2019-11-20,1597
2019-11-21,1597
2019-11-22,1597
2019-11-23,1597
2019-11-24,1597
2019-11-25,1633
2019-11-26,1633
2019-11-27,1633
2019-11-28,1633
2019-11-29,1633
2019-11-30,1633
2019-12-01,1633
2019-12-02,1633
2019-12-03,1656
2019-12-04,1656
2019-12-05,1656
2019-12-06,1656
2019-12-07,1656
2019-12-08,1656
2019-12-09,1656
2019-12-10,1656
2019-12-11,1697
2019-12-12,1697
2019-12-13,1697
2019-12-14,1697
2019-12-15,1697
2019-12-16,1697
2019-12-17,1697
2019-12-18,1697
2019-12-19,1709
2019-12-20,1709
2019-12-21,1709
2019-12-22,1709
2019-12-23,1709
2019-12-24,1709
2019-12-25,1693
2019-12-26,1693
2019-12-27,1693
2019-12-28,1693
2019-12-29,1693
2019-12-30,1693
2019-12-31,1693
2020-01-01,1722
2020-01-02,1722
2020-01-03,1722
2020-01-04,1722
2020-01-05,1722
2020-01-06,1722
2020-01-07,1722
2020-01-08,1722
2020-01-09,1722
2020-01-10,1770
2020-01-11,1770
2020-01-12,1770
2020-01-13,1770
2020-01-14,1770
2020-01-15,1770
2020-01-16,1770
2020-01-17,1770
2020-01-18,1770
2020-01-19,1809
2020-01-20,1809
2020-01-21,1809
2020-01-22,1809
2020-01-23,1809
2020-01-24,1809
2020-01-25,1809
2020-01-26,1809
2020-01-27,1855
2020-01-28,1855
2020-01-29,1855
2020-01-30,1855
2020-01-31,1855
2020-02-01,1855
2020-02-02,1884
2020-02-03,1884
2020-02-04,1884
2020-02-05,1884
2020-02-06,1884
2020-02-07,1884
2020-02-08,1884
2020-02-09,1857
2020-02-10,1857
2020-02-11,1857
2020-02-12,1857
2020-02-13,1785
2020-02-14,1785
2020-02-15,1785
2020-02-16,1785
2020-02-17,1785
2020-02-18,1767
2020-02-19,1767
2020-02-20,1767
2020-02-21,1767
2020-02-22,1767
2020-02-23,1767
2020-02-24,1849
2020-02-25,1849
2020-02-26,1849
2020-02-27,1849
2020-02-28,1849
2020-02-29,1849
2020-03-01,1849
2020-03-02,1849
2020-03-03,1849
2020-03-04,1849
2020-03-05,1875
2020-03-06,1875
2020-03-07,1875
2020-03-08,1875
2020-03-09,1875
2020-03-10,1875
2020-03-11,1875
2020-03-12,1833
2020-03-13,1833
2020-03-14,1833
2020-03-15,1833
2020-03-16,1769
2020-03-17,1769
2020-03-18,1769
2020-03-19,1769
2020-03-20,1754
2020-03-21,1754
2020-03-22,1754
2020-03-23,1754
2020-03-24,1754
2020-03-25,1777
2020-03-26,1777
2020-03-27,1777
2020-03-28,1777
2020-03-29,1764
2020-03-30,1764
2020-03-31,1764
2020-04-01,1764
2020-04-02,1789
2020-04-03,1789
2020-04-04,1789
2020-04-05,1789
2020-04-06,1789
2020-04-07,1795
2020-04-08,1795
2020-04-09,1795
2020-04-10,1795
2020-04-11,1769
2020-04-12,1769
2020-04-13,1769
2020-04-14,1769
2020-04-15,1836
2020-04-16,1836
2020-04-17,1836
2020-04-18,1836
2020-04-19,1866
2020-04-20,1866
2020-04-21,1866
2020-04-22,1850
2020-04-23,1850
2020-04-24,1850
2020-04-25,1850
2020-04-26,1850
2020-04-27,1796
2020-04-28,1796
2020-04-29,1713
2020-04-30,1713
2020-05-01,1713
2020-05-02,1632
2020-05-03,1632
2020-05-04,1632
2020-05-05,1554
2020-05-06,1554
2020-05-07,1554
2020-05-08,1554
2020-05-09,1544
2020-05-10,1544
2020-05-11,1544
2020-05-12,1544
2020-05-13,1544
