date_obj,Villager%20hat%20(pink) price
2019-01-05,6160
2019-01-06,6160
2019-01-08,5860
2019-01-10,5860
2019-01-11,5860
2019-01-12,5860
2019-01-13,5860
2019-01-14,5860
2019-01-15,5860
2019-01-16,5860
2019-01-17,5607
2019-01-18,5607
2019-01-19,5607
2019-01-20,5607
2019-01-21,5607
2019-01-22,5607
2019-01-23,5607
2019-01-24,5607
2019-01-25,5607
2019-01-26,5607
2019-01-27,5607
2019-01-28,5652
2019-01-29,5652
2019-01-30,5652
2019-01-31,5652
2019-02-01,5652
2019-02-02,5652
2019-02-03,5652
2019-02-04,5652
2019-02-05,5652
2019-02-06,5652
2019-02-07,5652
2019-02-08,5652
2019-02-09,5669
2019-02-10,5669
2019-02-11,5669
2019-02-12,5669
2019-02-13,5669
2019-02-14,5669
2019-02-15,5669
2019-02-16,5669
2019-02-17,5669
2019-02-18,5669
2019-02-19,5669
2019-02-20,5669
2019-02-21,5669
2019-02-22,5669
2019-02-23,5669
2019-02-24,5561
2019-02-25,5561
2019-02-26,5561
2019-02-27,5561
2019-02-28,5561
2019-03-01,5561
2019-03-02,5561
2019-03-03,5561
2019-03-04,5561
2019-03-05,5561
2019-03-06,5561
2019-03-07,5561
2019-03-08,5561
2019-03-09,5561
2019-03-10,5561
2019-03-11,5561
2019-03-12,5540
2019-03-13,5540
2019-03-14,5540
2019-03-15,5540
2019-03-16,5540
2019-03-17,5540
2019-03-18,5540
2019-03-19,5540
2019-03-20,5540
2019-03-21,5540
2019-03-22,5540
2019-03-23,5540
2019-03-24,5540
2019-03-25,5540
2019-03-26,5417
2019-03-27,5417
2019-03-28,5417
2019-03-29,5417
2019-03-30,5417
2019-03-31,5417
2019-04-01,5417
2019-04-02,5417
2019-04-03,5364
2019-04-04,5364
2019-04-05,5364
2019-04-06,5364
2019-04-07,5364
2019-04-08,5364
2019-04-09,5364
2019-04-10,5364
2019-04-11,5364
2019-04-12,5364
2019-04-13,5252
2019-04-14,5252
2019-04-15,5252
2019-04-16,5252
2019-04-17,5252
2019-04-18,5252
2019-04-19,5252
2019-04-20,5252
2019-04-21,5252
2019-04-22,5252
2019-04-23,5252
2019-04-24,5252
2019-04-25,5252
2019-04-26,5071
2019-04-27,5071
2019-04-28,5071
2019-04-29,5071
2019-04-30,5071
2019-05-01,5071
2019-05-02,5071
2019-05-03,5071
2019-05-04,5071
2019-05-05,5071
2019-05-06,5071
2019-05-07,5071
2019-05-08,5071
2019-05-09,5071
2019-05-10,5071
2019-05-11,5236
2019-05-12,5236
2019-05-13,5236
2019-05-14,5236
2019-05-15,5236
2019-05-16,5236
2019-05-17,5236
2019-05-18,5236
2019-05-19,5236
2019-05-20,5236
2019-05-21,5236
2019-05-22,5236
2019-05-23,5236
2019-05-24,5236
2019-05-25,5091
2019-05-26,5091
2019-05-27,5091
2019-05-28,5091
2019-05-29,5091
2019-05-30,5091
2019-05-31,5091
2019-06-01,5091
2019-06-02,5091
2019-06-03,5091
2019-06-04,5091
2019-06-05,5091
2019-06-06,5091
2019-06-07,5091
2019-06-08,5091
2019-06-09,5112
2019-06-10,5112
2019-06-11,5112
2019-06-12,5112
2019-06-13,5112
2019-06-14,5112
2019-06-15,5112
2019-06-16,5112
2019-06-17,5112
2019-06-18,5112
2019-06-19,5112
2019-06-20,5112
2019-06-21,5112
2019-06-22,5112
2019-06-23,5124
2019-06-24,5124
2019-06-25,5124
2019-06-26,5124
2019-06-27,5124
2019-06-28,5124
2019-06-29,5124
2019-06-30,5124
2019-07-01,5124
2019-07-02,5124
2019-07-03,5124
2019-07-04,5124
2019-07-05,5124
2019-07-06,4991
2019-07-07,4991
2019-07-08,4991
2019-07-09,4991
2019-07-10,4991
2019-07-11,4991
2019-07-12,4991
2019-07-13,4991
2019-07-14,4991
2019-07-15,4991
2019-07-16,4991
2019-07-17,4991
2019-07-18,4991
2019-07-19,4991
2019-07-20,4991
2019-07-21,4991
2019-07-22,4902
2019-07-23,4902
2019-07-24,4902
2019-07-25,4902
2019-07-26,4902
2019-07-27,4902
2019-07-28,4902
2019-07-29,4902
2019-07-30,4902
2019-07-31,4902
2019-08-01,4902
2019-08-02,4902
2019-08-03,4902
2019-08-04,4902
2019-08-05,4902
2019-08-06,4962
2019-08-07,4962
2019-08-08,4962
2019-08-09,4962
2019-08-10,4962
2019-08-11,4962
2019-08-12,4962
2019-08-13,4962
2019-08-14,4962
2019-08-15,4962
2019-08-16,4962
2019-08-17,4962
2019-08-18,4962
2019-08-19,4962
2019-08-20,4962
2019-08-21,4962
2019-08-22,4962
2019-08-23,4962
2019-08-24,4937
2019-08-24,4937
2019-08-25,4937
2019-08-25,4937
2019-08-26,4937
2019-08-26,4937
2019-08-27,4937
2019-08-27,4937
2019-08-28,4937
2019-08-29,4937
2019-08-30,4937
2019-08-31,4937
2019-09-01,4937
2019-09-02,4937
2019-09-03,4937
2019-09-04,4937
2019-09-05,4937
2019-09-06,4937
2019-09-07,4937
2019-09-08,4937
2019-09-09,4937
2019-09-10,5036
2019-09-11,5036
2019-09-12,5036
2019-09-13,5036
2019-09-14,5036
2019-09-15,5036
2019-09-16,5036
2019-09-17,5036
2019-09-18,5036
2019-09-19,5036
2019-09-20,5036
2019-09-21,5036
2019-09-22,5036
2019-09-23,5036
2019-09-24,5036
2019-09-25,5036
2019-09-26,5036
2019-09-27,5036
2019-09-28,5036
2019-09-29,5188
2019-09-30,5188
2019-10-01,5188
2019-10-02,5188
2019-10-03,5188
2019-10-04,5188
2019-10-05,5188
2019-10-06,5188
2019-10-07,5188
2019-10-08,5188
2019-10-09,5188
2019-10-10,5188
2019-10-11,5188
2019-10-12,5188
2019-10-13,5188
2019-10-14,5188
2019-10-15,5188
2019-10-16,5188
2019-10-17,5188
2019-10-18,4946
2019-10-19,4946
2019-10-20,4946
2019-10-21,4946
2019-10-22,4946
2019-10-23,4946
2019-10-24,4946
2019-10-25,4946
2019-10-26,4946
2019-10-27,4946
2019-10-28,4946
2019-10-29,4946
2019-10-30,4946
2019-10-31,4946
2019-11-01,4946
2019-11-02,4946
2019-11-03,4946
2019-11-04,4946
2019-11-05,4946
2019-11-06,4946
2019-11-07,4711
2019-11-08,4711
2019-11-09,4711
2019-11-10,4711
2019-11-11,4711
2019-11-12,4711
2019-11-13,4711
2019-11-14,4711
2019-11-15,4711
2019-11-16,4711
2019-11-17,4711
2019-11-18,4711
2019-11-19,4711
2019-11-20,4711
2019-11-21,4711
2019-11-22,4711
2019-11-23,4711
2019-11-24,4711
2019-11-25,4711
2019-11-26,4688
2019-11-27,4688
2019-11-28,4688
2019-11-29,4688
2019-11-30,4688
2019-12-01,4688
2019-12-02,4688
2019-12-03,4688
2019-12-04,4688
2019-12-05,4688
2019-12-06,4493
2019-12-07,4493
2019-12-08,4493
2019-12-09,4493
2019-12-10,4493
2019-12-11,4493
2019-12-12,4493
2019-12-13,4493
2019-12-14,4493
2019-12-15,4493
2019-12-16,4493
2019-12-17,4493
2019-12-18,4493
2019-12-19,4493
2019-12-20,4493
2019-12-21,4493
2019-12-22,4493
2019-12-23,4493
2019-12-24,4327
2019-12-25,4327
2019-12-26,4327
2019-12-27,4327
2019-12-28,4327
2019-12-29,4327
2019-12-30,4327
2019-12-31,4327
2020-01-01,4327
2020-01-02,4327
2020-01-03,4327
2020-01-04,4327
2020-01-05,4327
2020-01-06,4327
2020-01-07,4327
2020-01-08,4327
2020-01-09,4327
2020-01-10,4327
2020-01-11,4327
2020-01-12,4327
2020-01-13,4327
2020-01-14,4324
2020-01-15,4324
2020-01-16,4324
2020-01-17,4324
2020-01-18,4324
2020-01-19,4324
2020-01-20,4324
2020-01-21,4324
2020-01-22,4324
2020-01-23,4324
2020-01-24,4324
2020-01-25,4324
2020-01-26,4324
2020-01-27,4324
2020-01-28,4324
2020-01-29,4324
2020-01-30,4324
2020-01-31,4324
2020-02-01,4288
2020-02-02,4288
2020-02-03,4288
2020-02-04,4288
2020-02-05,4288
2020-02-06,4288
2020-02-07,4288
2020-02-08,4288
2020-02-09,4288
2020-02-10,4288
2020-02-11,4288
2020-02-12,4288
2020-02-13,4288
2020-02-14,4288
2020-02-15,4288
2020-02-16,4288
2020-02-17,4288
2020-02-18,4288
2020-02-19,4288
2020-02-20,4256
2020-02-21,4256
2020-02-22,4256
2020-02-23,4256
2020-02-24,4256
2020-02-25,4256
2020-02-26,4256
2020-02-27,4256
2020-02-28,4256
2020-02-29,4256
2020-03-01,4256
2020-03-02,4256
2020-03-03,4256
2020-03-04,4256
2020-03-05,4256
2020-03-06,4256
2020-03-07,4256
2020-03-08,4256
2020-03-09,4341
2020-03-10,4341
2020-03-11,4341
2020-03-12,4341
2020-03-13,4341
2020-03-14,4341
2020-03-15,4341
2020-03-16,4341
2020-03-17,4341
2020-03-18,4341
2020-03-19,4341
2020-03-20,4341
2020-03-21,4341
2020-03-22,4341
2020-03-23,4341
2020-03-24,4341
2020-03-25,4341
2020-03-26,4319
2020-03-27,4319
2020-03-28,4319
2020-03-29,4319
2020-03-30,4319
2020-03-31,4319
2020-04-01,4319
2020-04-02,4319
2020-04-03,4319
2020-04-04,4319
2020-04-05,4319
2020-04-06,4319
2020-04-07,4319
2020-04-08,4166
2020-04-09,4166
2020-04-10,4166
2020-04-11,4166
2020-04-12,4166
2020-04-13,4166
2020-04-14,4166
2020-04-15,4166
2020-04-16,4166
2020-04-17,4166
2020-04-18,4166
2020-04-19,4166
2020-04-20,4166
2020-04-21,4171
2020-04-22,4171
2020-04-23,4171
2020-04-24,4171
2020-04-25,4171
2020-04-26,4171
2020-04-27,4171
2020-04-28,4171
2020-04-29,4171
2020-04-30,4171
2020-05-01,4171
2020-05-02,4171
2020-05-03,4171
2020-05-04,4171
2020-05-05,4309
2020-05-06,4309
2020-05-07,4309
2020-05-08,4309
2020-05-09,4309
2020-05-10,4309
2020-05-11,4309
2020-05-12,4309
2020-05-13,4309
