date_obj,Adamant%20javelin price
2019-08-18,56
2019-08-19,57
2019-08-20,58
2019-08-21,60
2019-08-22,60
2019-08-23,60
2019-08-23,60
2019-08-24,60
2019-08-24,60
2019-08-25,61
2019-08-25,61
2019-08-26,63
2019-08-27,64
2019-08-27,64
2019-08-28,63
2019-08-29,65
2019-08-30,66
2019-08-31,66
2019-09-01,66
2019-09-02,65
2019-09-03,66
2019-09-04,67
2019-09-05,67
2019-09-06,68
2019-09-07,68
2019-09-08,67
2019-09-09,66
2019-09-10,65
2019-09-11,64
2019-09-12,63
2019-09-13,63
2019-09-14,62
2019-09-15,62
2019-09-16,65
2019-09-17,66
2019-09-18,66
2019-09-19,68
2019-09-20,68
2019-09-21,70
2019-09-22,70
2019-09-23,71
2019-09-24,72
2019-09-25,73
2019-09-26,73
2019-09-27,77
2019-09-28,79
2019-09-29,78
2019-09-30,76
2019-10-01,75
2019-10-02,72
2019-10-03,71
2019-10-04,73
2019-10-05,73
2019-10-06,73
2019-10-07,71
2019-10-08,69
2019-10-09,70
2019-10-10,70
2019-10-11,72
2019-10-12,73
2019-10-13,73
2019-10-14,74
2019-10-15,74
2019-10-16,76
2019-10-17,75
2019-10-18,75
2019-10-19,75
2019-10-20,73
2019-10-21,74
2019-10-22,75
2019-10-23,76
2019-10-24,75
2019-10-25,73
2019-10-26,71
2019-10-27,71
2019-10-28,70
2019-10-29,68
2019-10-30,70
2019-10-31,70
2019-11-01,70
2019-11-02,72
2019-11-03,72
2019-11-04,71
2019-11-05,69
2019-11-06,68
2019-11-07,66
2019-11-08,66
2019-11-09,65
2019-11-10,63
2019-11-11,62
2019-11-12,64
2019-11-13,66
2019-11-14,68
2019-11-15,71
2019-11-16,74
2019-11-17,76
2019-11-18,79
2019-11-19,80
2019-11-20,82
2019-11-21,83
2019-11-22,82
2019-11-23,81
2019-11-24,80
2019-11-25,79
2019-11-26,79
2019-11-27,78
2019-11-28,79
2019-11-29,79
2019-11-30,79
2019-12-01,79
2019-12-02,78
2019-12-03,79
2019-12-04,81
2019-12-05,80
2019-12-06,79
2019-12-07,77
2019-12-08,75
2019-12-09,75
2019-12-10,75
2019-12-11,74
2019-12-12,72
2019-12-13,70
2019-12-14,69
2019-12-15,69
2019-12-16,69
2019-12-17,69
2019-12-18,72
2019-12-19,73
2019-12-20,74
2019-12-21,73
2019-12-22,70
2019-12-23,69
2019-12-24,69
2019-12-25,69
2019-12-26,67
2019-12-27,69
2019-12-28,69
2019-12-29,68
2019-12-30,67
2019-12-31,66
2020-01-01,66
2020-01-02,68
2020-01-03,69
2020-01-04,70
2020-01-05,69
2020-01-06,68
2020-01-07,67
2020-01-08,65
2020-01-09,67
2020-01-10,67
2020-01-11,66
2020-01-12,65
2020-01-13,66
2020-01-14,64
2020-01-15,65
2020-01-16,66
2020-01-17,66
2020-01-18,66
2020-01-19,65
2020-01-20,63
2020-01-21,63
2020-01-22,62
2020-01-23,62
2020-01-24,62
2020-01-25,62
2020-01-26,61
2020-01-27,62
2020-01-28,62
2020-01-29,63
2020-01-30,62
2020-01-31,61
2020-02-01,60
2020-02-02,59
2020-02-03,59
2020-02-04,60
2020-02-05,60
2020-02-06,59
2020-02-07,58
2020-02-08,58
2020-02-09,56
2020-02-10,55
2020-02-11,55
2020-02-12,57
2020-02-13,60
2020-02-14,61
2020-02-15,62
2020-02-16,62
2020-02-17,63
2020-02-18,64
2020-02-19,64
2020-02-20,64
2020-02-21,67
2020-02-22,69
2020-02-23,68
2020-02-24,69
2020-02-25,69
2020-02-26,68
2020-02-27,69
2020-02-28,70
2020-02-29,71
2020-03-01,71
2020-03-02,71
2020-03-03,71
2020-03-04,71
2020-03-05,70
2020-03-06,71
2020-03-07,72
2020-03-08,72
2020-03-09,72
2020-03-10,71
2020-03-11,69
2020-03-12,68
2020-03-13,68
2020-03-14,68
2020-03-15,68
2020-03-16,68
2020-03-17,69
2020-03-18,68
2020-03-19,69
2020-03-20,69
2020-03-21,68
2020-03-22,67
2020-03-23,66
2020-03-24,65
2020-03-25,64
2020-03-26,64
2020-03-27,61
2020-03-28,59
2020-03-29,57
2020-03-30,54
2020-03-31,52
2020-04-01,50
2020-04-02,48
2020-04-03,46
2020-04-04,45
2020-04-05,43
2020-04-06,42
2020-04-07,42
2020-04-08,44
2020-04-09,45
2020-04-10,46
2020-04-11,47
2020-04-12,48
2020-04-13,51
2020-04-14,54
2020-04-15,56
2020-04-16,58
2020-04-17,59
2020-04-18,59
2020-04-19,59
2020-04-20,61
2020-04-21,62
2020-04-22,63
2020-04-23,63
2020-04-24,61
2020-04-25,60
2020-04-26,59
2020-04-27,60
2020-04-28,62
2020-04-29,62
2020-04-30,63
2020-05-01,62
2020-05-02,60
2020-05-03,59
2020-05-04,59
2020-05-05,58
2020-05-06,57
2020-05-07,59
2020-05-08,60
2020-05-09,60
2020-05-10,61
2020-05-11,62
2020-05-12,62
2020-05-13,60
