date_obj,Opulent%20table%20(flatpack) price
2019-04-01,18432
2019-04-02,18432
2019-04-03,18432
2019-04-04,18432
2019-04-05,18432
2019-04-06,18432
2019-04-07,18432
2019-04-08,18432
2019-04-09,18432
2019-04-10,18432
2019-04-11,18432
2019-04-12,18432
2019-04-13,18432
2019-04-14,18432
2019-04-15,18432
2019-04-16,18432
2019-04-17,18432
2019-04-18,18432
2019-04-19,18432
2019-04-20,18432
2019-04-21,18432
2019-04-22,18432
2019-04-23,18432
2019-04-24,18432
2019-04-25,18432
2019-04-26,18432
2019-04-27,18432
2019-04-28,18432
2019-04-29,18432
2019-04-30,18432
2019-05-01,18432
2019-05-02,18432
2019-05-03,18432
2019-05-04,18432
2019-05-05,18432
2019-05-06,18432
2019-05-07,18432
2019-05-08,18432
2019-05-09,18432
2019-05-10,18432
2019-05-11,18432
2019-05-12,18432
2019-05-13,19337
2019-05-14,19337
2019-05-15,19337
2019-05-16,19337
2019-05-17,19337
2019-05-18,19337
2019-05-19,19337
2019-05-20,19337
2019-05-21,19337
2019-05-22,19337
2019-05-23,19337
2019-05-24,19337
2019-05-25,19337
2019-05-26,19337
2019-05-27,19337
2019-05-28,19337
2019-05-29,19337
2019-05-30,19337
2019-05-31,19337
2019-06-01,19337
2019-06-02,19337
2019-06-03,19337
2019-06-04,19337
2019-06-05,19337
2019-06-06,19337
2019-06-07,19337
2019-06-08,19337
2019-06-09,19337
2019-06-10,19337
2019-06-11,19337
2019-06-12,19337
2019-06-13,19337
2019-06-14,19337
2019-06-15,19337
2019-06-16,19337
2019-06-17,19337
2019-06-18,19337
2019-06-19,19337
2019-06-20,19337
2019-06-21,19337
2019-06-22,19337
2019-06-23,19337
2019-06-24,19337
2019-06-25,20241
2019-06-26,20241
2019-06-27,20241
2019-06-28,20241
2019-06-29,20241
2019-06-30,20241
2019-07-01,20241
2019-07-02,20241
2019-07-03,20241
2019-07-04,20241
2019-07-05,20241
2019-07-06,20241
2019-07-07,20241
2019-07-08,20241
2019-07-09,20241
2019-07-10,20241
2019-07-11,20241
2019-07-12,20241
2019-07-13,20241
2019-07-14,20241
2019-07-15,20241
2019-07-16,20241
2019-07-17,20241
2019-07-18,20241
2019-07-19,20241
2019-07-20,20241
2019-07-21,20241
2019-07-22,20241
2019-07-23,20241
2019-07-24,20241
2019-07-25,20241
2019-07-26,20241
2019-07-27,20241
2019-07-28,20241
2019-07-29,20241
2019-07-30,20241
2019-07-31,20241
2019-08-01,20241
2019-08-02,20241
2019-08-03,20241
2019-08-04,20241
2019-08-05,20241
2019-08-06,20241
2019-08-07,20241
2019-08-08,20241
2019-08-09,20241
2019-08-10,20241
2019-08-11,20241
2019-08-12,21061
2019-08-13,21061
2019-08-14,21061
2019-08-15,21061
2019-08-16,21061
2019-08-17,21061
2019-08-18,21061
2019-08-19,21061
2019-08-20,21061
2019-08-21,21061
2019-08-22,21061
2019-08-23,21061
2019-08-24,21061
2019-08-24,21061
2019-08-25,21061
2019-08-25,21061
2019-08-26,21061
2019-08-26,21061
2019-08-27,21061
2019-08-27,21061
2019-08-28,21061
2019-08-29,21061
2019-08-30,21061
2019-08-31,21061
2019-09-01,21061
2019-09-02,21061
2019-09-03,21061
2019-09-04,21061
2019-09-05,21061
2019-09-06,21061
2019-09-07,21061
2019-09-08,21061
2019-09-09,21061
2019-09-10,21061
2019-09-11,21061
2019-09-12,21061
2019-09-13,21061
2019-09-14,21061
2019-09-15,21061
2019-09-16,21061
2019-09-17,21061
2019-09-18,21061
2019-09-19,21061
2019-09-20,21061
2019-09-21,21061
2019-09-22,21061
2019-09-23,21061
2019-09-24,21061
2019-09-25,21061
2019-09-26,21061
2019-09-27,21061
2019-09-28,22068
2019-09-29,22068
2019-09-30,22068
2019-10-01,22068
2019-10-02,22068
2019-10-03,22068
2019-10-04,22068
2019-10-05,22068
2019-10-06,22068
2019-10-07,22068
2019-10-08,22068
2019-10-09,22068
2019-10-10,22068
2019-10-11,22068
2019-10-12,22068
2019-10-13,22068
2019-10-14,22068
2019-10-15,22068
2019-10-16,22068
2019-10-17,22068
2019-10-18,22068
2019-10-19,22068
2019-10-20,22068
2019-10-21,22068
2019-10-22,22068
2019-10-23,22068
2019-10-24,22068
2019-10-25,22068
2019-10-26,22068
2019-10-27,22068
2019-10-28,22068
2019-10-29,22068
2019-10-30,22068
2019-10-31,22068
2019-11-01,22068
2019-11-02,22068
2019-11-03,22068
2019-11-04,22068
2019-11-05,22068
2019-11-06,22068
2019-11-07,22068
2019-11-08,22068
2019-11-09,22068
2019-11-10,22068
2019-11-11,22068
2019-11-12,22068
2019-11-13,22068
2019-11-14,22068
2019-11-15,22068
2019-11-16,22068
2019-11-17,22068
2019-11-18,22068
2019-11-19,22068
2019-11-20,22068
2019-11-21,22068
2019-11-22,22068
2019-11-23,22068
2019-11-24,22068
2019-11-25,22068
2019-11-26,22068
2019-11-27,22068
2019-11-28,22068
2019-11-29,22068
2019-11-30,22068
2019-12-01,22068
2019-12-02,22068
2019-12-03,23104
2019-12-04,23104
2019-12-05,23104
2019-12-06,23104
2019-12-07,23104
2019-12-08,23104
2019-12-09,23104
2019-12-10,23104
2019-12-11,23104
2019-12-12,23104
2019-12-13,23104
2019-12-14,23104
2019-12-15,23104
2019-12-16,23104
2019-12-17,23104
2019-12-18,23104
2019-12-19,23104
2019-12-20,23104
2019-12-21,23104
2019-12-22,23104
2019-12-23,23104
2019-12-24,23104
2019-12-25,23104
2019-12-26,23104
2019-12-27,23104
2019-12-28,23104
2019-12-29,23104
2019-12-30,23104
2019-12-31,23104
2020-01-01,23104
2020-01-02,23104
2020-01-03,23104
2020-01-04,23104
2020-01-05,23104
2020-01-06,23104
2020-01-07,23104
2020-01-08,23104
2020-01-09,23104
2020-01-10,23104
2020-01-11,23104
2020-01-12,23104
2020-01-13,23104
2020-01-14,23104
2020-01-15,23104
2020-01-16,23104
2020-01-17,23104
2020-01-18,23104
2020-01-19,23104
2020-01-20,23104
2020-01-21,23104
2020-01-22,23104
2020-01-23,23104
2020-01-24,23104
2020-01-25,23104
2020-01-26,23104
2020-01-27,23104
2020-01-28,23104
2020-01-29,23104
2020-01-30,23104
2020-01-31,23104
2020-02-01,23104
2020-02-02,23104
2020-02-03,23104
2020-02-04,23104
2020-02-05,24162
2020-02-06,24162
2020-02-07,24162
2020-02-08,24162
2020-02-09,24162
2020-02-10,24162
2020-02-11,24162
2020-02-12,24162
2020-02-13,24162
2020-02-14,24162
2020-02-15,24162
2020-02-16,24162
2020-02-17,24162
2020-02-18,24162
2020-02-19,24162
2020-02-20,24162
2020-02-21,24162
2020-02-22,24162
2020-02-23,24162
2020-02-24,24162
2020-02-25,24162
2020-02-26,24162
2020-02-27,24162
2020-02-28,24162
2020-02-29,24162
2020-03-01,24162
2020-03-02,24162
2020-03-03,24162
2020-03-04,24162
2020-03-05,24162
2020-03-06,24162
2020-03-07,24162
2020-03-08,24162
2020-03-09,24162
2020-03-10,24162
2020-03-11,24162
2020-03-12,24162
2020-03-13,24162
2020-03-14,24162
2020-03-15,24162
2020-03-16,24162
2020-03-17,24162
2020-03-18,24162
2020-03-19,24162
2020-03-20,24162
2020-03-21,24162
2020-03-22,24162
2020-03-23,24162
2020-03-24,25273
2020-03-25,25273
2020-03-26,25273
2020-03-27,25273
2020-03-28,25273
2020-03-29,25273
2020-03-30,25273
2020-03-31,25273
2020-04-01,25273
2020-04-02,25273
2020-04-03,25273
2020-04-04,25273
2020-04-05,25273
2020-04-06,25273
2020-04-07,25273
2020-04-08,25273
2020-04-09,25273
2020-04-10,25273
2020-04-11,25273
2020-04-12,25273
2020-04-13,25273
2020-04-14,25273
2020-04-15,25273
2020-04-16,25273
2020-04-17,25273
2020-04-18,25273
2020-04-19,25273
2020-04-20,25273
2020-04-21,25273
2020-04-22,26455
2020-04-23,26455
2020-04-24,26455
2020-04-25,26455
2020-04-26,26455
2020-04-27,26455
2020-04-28,26455
2020-04-29,26455
2020-04-30,26455
2020-05-01,26455
2020-05-02,26455
2020-05-03,26455
2020-05-04,26455
2020-05-05,26455
2020-05-06,26455
2020-05-07,26455
2020-05-08,26455
2020-05-09,26455
2020-05-10,26455
2020-05-11,26455
2020-05-12,26455
2020-05-13,26455
