date_obj,Enchant%20ruby%20or%20topaz price
2019-06-15,550
2019-06-16,550
2019-06-17,550
2019-06-18,550
2019-06-19,550
2019-06-20,550
2019-06-21,527
2019-06-22,527
2019-06-23,527
2019-06-24,527
2019-06-25,527
2019-06-26,527
2019-06-27,527
2019-06-28,527
2019-06-29,527
2019-06-30,527
2019-07-01,527
2019-07-02,500
2019-07-03,500
2019-07-04,500
2019-07-05,500
2019-07-06,500
2019-07-07,500
2019-07-08,500
2019-07-09,500
2019-07-10,500
2019-07-11,500
2019-07-12,500
2019-07-13,487
2019-07-14,487
2019-07-15,487
2019-07-16,487
2019-07-17,487
2019-07-18,487
2019-07-19,487
2019-07-20,487
2019-07-21,487
2019-07-22,487
2019-07-23,487
2019-07-24,487
2019-07-25,462
2019-07-26,462
2019-07-27,462
2019-07-28,462
2019-07-29,462
2019-07-30,462
2019-07-31,462
2019-08-01,462
2019-08-02,462
2019-08-03,462
2019-08-04,462
2019-08-05,462
2019-08-06,466
2019-08-07,466
2019-08-08,466
2019-08-09,466
2019-08-10,466
2019-08-11,466
2019-08-12,466
2019-08-13,466
2019-08-14,466
2019-08-15,466
2019-08-16,466
2019-08-17,466
2019-08-18,483
2019-08-19,483
2019-08-20,483
2019-08-21,483
2019-08-22,483
2019-08-23,483
2019-08-24,483
2019-08-24,483
2019-08-25,483
2019-08-25,483
2019-08-26,483
2019-08-26,483
2019-08-27,483
2019-08-27,483
2019-08-28,483
2019-08-29,483
2019-08-30,489
2019-08-31,489
2019-09-01,489
2019-09-02,489
2019-09-03,489
2019-09-04,489
2019-09-05,489
2019-09-06,489
2019-09-07,489
2019-09-08,489
2019-09-09,489
2019-09-10,489
2019-09-11,489
2019-09-12,498
2019-09-13,498
2019-09-14,498
2019-09-15,498
2019-09-16,498
2019-09-17,498
2019-09-18,498
2019-09-19,498
2019-09-20,498
2019-09-21,498
2019-09-22,498
2019-09-23,498
2019-09-24,498
2019-09-25,507
2019-09-26,507
2019-09-27,507
2019-09-28,507
2019-09-29,507
2019-09-30,507
2019-10-01,507
2019-10-02,507
2019-10-03,507
2019-10-04,507
2019-10-05,507
2019-10-06,507
2019-10-07,507
2019-10-08,511
2019-10-09,511
2019-10-10,511
2019-10-11,511
2019-10-12,511
2019-10-13,511
2019-10-14,511
2019-10-15,511
2019-10-16,511
2019-10-17,511
2019-10-18,511
2019-10-19,511
2019-10-20,511
2019-10-21,530
2019-10-22,530
2019-10-23,530
2019-10-24,530
2019-10-25,530
2019-10-26,530
2019-10-27,530
2019-10-28,530
2019-10-29,530
2019-10-30,530
2019-10-31,530
2019-11-01,530
2019-11-02,530
2019-11-03,543
2019-11-04,543
2019-11-05,543
2019-11-06,543
2019-11-07,543
2019-11-08,543
2019-11-09,543
2019-11-10,543
2019-11-11,543
2019-11-12,543
2019-11-13,543
2019-11-14,543
2019-11-15,543
2019-11-16,543
2019-11-17,548
2019-11-18,548
2019-11-19,548
2019-11-20,548
2019-11-21,548
2019-11-22,548
2019-11-23,548
2019-11-24,548
2019-11-25,548
2019-11-26,548
2019-11-27,548
2019-11-28,548
2019-11-29,548
2019-11-30,548
2019-12-01,548
2019-12-02,548
2019-12-03,540
2019-12-04,540
2019-12-05,540
2019-12-06,540
2019-12-07,540
2019-12-08,540
2019-12-09,540
2019-12-10,540
2019-12-11,540
2019-12-12,540
2019-12-13,540
2019-12-14,540
2019-12-15,540
2019-12-16,540
2019-12-17,540
2019-12-18,556
2019-12-19,556
2019-12-20,556
2019-12-21,556
2019-12-22,556
2019-12-23,556
2019-12-24,556
2019-12-25,556
2019-12-26,556
2019-12-27,556
2019-12-28,556
2019-12-29,556
2019-12-30,556
2019-12-31,570
2020-01-01,570
2020-01-02,570
2020-01-03,570
2020-01-04,570
2020-01-05,570
2020-01-06,570
2020-01-07,570
2020-01-08,570
2020-01-09,570
2020-01-10,570
2020-01-11,570
2020-01-12,544
2020-01-13,544
2020-01-14,544
2020-01-15,544
2020-01-16,544
2020-01-17,544
2020-01-18,544
2020-01-19,544
2020-01-20,544
2020-01-21,544
2020-01-22,544
2020-01-23,544
2020-01-24,544
2020-01-25,544
2020-01-26,528
2020-01-27,528
2020-01-28,528
2020-01-29,528
2020-01-30,528
2020-01-31,528
2020-02-01,528
2020-02-02,528
2020-02-03,528
2020-02-04,528
2020-02-05,528
2020-02-06,528
2020-02-07,531
2020-02-08,531
2020-02-09,531
2020-02-10,531
2020-02-11,531
2020-02-12,531
2020-02-13,531
2020-02-14,531
2020-02-15,531
2020-02-16,531
2020-02-17,531
2020-02-18,521
2020-02-19,521
2020-02-20,521
2020-02-21,521
2020-02-22,521
2020-02-23,521
2020-02-24,521
2020-02-25,521
2020-02-26,521
2020-02-27,521
2020-02-28,521
2020-02-29,521
2020-03-01,506
2020-03-02,506
2020-03-03,506
2020-03-04,506
2020-03-05,506
2020-03-06,506
2020-03-07,506
2020-03-08,506
2020-03-09,506
2020-03-10,506
2020-03-11,506
2020-03-12,506
2020-03-13,506
2020-03-14,518
2020-03-15,518
2020-03-16,518
2020-03-17,518
2020-03-18,518
2020-03-19,518
2020-03-20,518
2020-03-21,518
2020-03-22,518
2020-03-23,518
2020-03-24,506
2020-03-25,506
2020-03-26,506
2020-03-27,506
2020-03-28,506
2020-03-29,506
2020-03-30,506
2020-03-31,506
2020-04-01,496
2020-04-02,496
2020-04-03,496
2020-04-04,496
2020-04-05,496
2020-04-06,496
2020-04-07,496
2020-04-08,482
2020-04-09,482
2020-04-10,482
2020-04-11,482
2020-04-12,482
2020-04-13,482
2020-04-14,482
2020-04-15,499
2020-04-16,499
2020-04-17,499
2020-04-18,499
2020-04-19,499
2020-04-20,499
2020-04-21,499
2020-04-22,489
2020-04-23,489
2020-04-24,489
2020-04-25,489
2020-04-26,489
2020-04-27,489
2020-04-28,489
2020-04-29,510
2020-04-30,510
2020-05-01,510
2020-05-02,510
2020-05-03,510
2020-05-04,510
2020-05-05,510
2020-05-06,528
2020-05-07,528
2020-05-08,528
2020-05-09,528
2020-05-10,528
2020-05-11,528
2020-05-12,528
2020-05-13,528
