date_obj,Maple%20shortbow%20(u) price
2015-08-04,33
2015-08-05,34
2015-08-06,34
2015-08-07,36
2015-08-08,36
2015-08-09,35
2015-08-10,35
2015-08-11,35
2015-08-12,35
2015-08-13,35
2015-08-14,35
2015-08-15,35
2015-08-16,35
2015-08-17,35
2015-08-18,35
2015-08-19,35
2015-08-20,35
2015-08-21,35
2015-08-22,35
2015-08-23,35
2015-08-24,36
2015-08-25,36
2015-08-26,36
2015-08-27,36
2015-08-28,36
2015-08-29,36
2015-08-30,36
2015-08-31,36
2015-09-01,36
2015-09-02,36
2015-09-03,36
2015-09-04,36
2015-09-05,36
2015-09-06,36
2015-09-07,36
2015-09-08,36
2015-09-09,37
2015-09-10,37
2015-09-11,37
2015-09-12,37
2015-09-13,37
2015-09-14,37
2015-09-15,37
2015-09-16,37
2015-09-17,37
2015-09-18,37
2015-09-19,37
2015-09-20,37
2015-09-21,37
2015-09-22,37
2015-09-23,37
2015-09-24,37
2015-09-25,39
2015-09-27,40
2015-09-28,40
2015-09-29,41
2015-09-30,41
2015-10-05,42
2015-10-06,44
2015-10-07,44
2015-10-08,44
2015-10-09,44
2015-10-10,44
2015-10-11,43
2015-10-12,43
2015-10-13,43
2015-10-14,44
2015-10-15,44
2015-10-16,45
2015-10-17,45
2015-10-18,45
2015-10-19,44
2015-10-20,44
2015-10-22,44
2015-10-23,44
2015-10-24,44
2015-10-25,43
2015-10-26,43
2015-10-27,43
2015-10-29,43
2015-10-30,43
2015-10-31,45
2015-11-01,45
2015-11-02,45
2015-11-03,47
2015-11-04,47
2015-11-05,49
2015-11-06,49
2015-11-07,50
2015-11-08,50
2015-11-09,50
2015-11-10,50
2015-11-11,50
2015-11-12,52
2015-11-13,52
2015-11-14,52
2015-11-15,55
2015-11-16,55
2015-11-17,57
2015-11-18,57
2015-11-19,60
2015-11-20,60
2015-11-21,61
2015-11-22,62
2015-11-23,62
2015-11-24,62
2015-11-25,64
2015-11-26,64
2015-11-27,64
2015-11-28,64
2015-11-29,65
2015-11-30,65
2015-12-01,65
2015-12-02,65
2015-12-03,65
2015-12-04,65
2015-12-05,65
2015-12-06,65
2015-12-07,65
2015-12-08,63
2015-12-09,63
2015-12-10,63
2015-12-11,63
2015-12-12,63
2015-12-13,63
2015-12-14,63
2015-12-15,62
2015-12-16,62
2015-12-17,63
2015-12-18,63
2015-12-19,62
2015-12-20,62
2015-12-21,61
2015-12-22,61
2015-12-23,61
2015-12-24,61
2015-12-25,61
2015-12-26,61
2015-12-27,60
2015-12-28,60
2015-12-29,58
2015-12-30,58
2015-12-31,57
2016-01-01,57
2016-01-02,55
2016-01-03,53
2016-01-04,53
2016-01-05,52
2016-01-06,52
2016-01-07,54
2016-01-08,54
2016-01-09,55
2016-01-10,55
2016-01-11,55
2016-01-12,55
2016-01-13,55
2016-01-14,56
2016-01-15,56
2016-01-16,56
2016-01-17,56
2016-01-18,57
2016-01-19,57
2016-01-20,58
2016-01-21,58
2016-01-22,58
2016-01-23,58
2016-01-24,56
2016-01-25,56
2016-01-26,56
2016-01-27,57
2016-01-28,57
2016-01-29,57
2016-01-30,57
2016-01-31,56
2016-02-01,56
2016-02-02,56
2016-02-03,56
2016-02-04,55
2016-02-05,55
2016-02-06,56
2016-02-07,56
2016-02-08,56
2016-02-09,56
2016-02-10,56
2016-02-11,56
2016-02-12,55
2016-02-13,54
2016-02-14,54
2016-02-15,52
2016-02-16,52
2016-02-17,51
2016-02-18,51
2016-02-19,50
2016-02-20,50
2016-02-21,49
2016-02-22,49
2016-02-23,47
2016-02-24,47
2016-02-25,45
2016-02-26,45
2016-02-27,45
2016-02-28,45
2016-02-29,44
2016-03-01,44
2016-03-02,43
2016-03-03,43
2016-03-04,42
2016-03-05,42
2016-03-06,40
2016-03-07,40
2016-03-08,39
2016-03-09,39
2016-03-10,38
2016-03-11,38
2016-03-12,38
2016-03-13,38
2016-03-14,38
2016-03-15,38
2016-03-16,38
2016-03-17,38
2016-03-18,37
2016-03-19,37
2016-03-20,36
2016-03-21,36
2016-03-22,35
2016-03-23,35
2016-03-24,35
2016-03-25,35
2016-03-26,35
2016-03-27,35
2016-03-28,35
2016-03-29,35
2016-03-30,35
2016-03-31,35
2016-04-01,35
2016-04-02,35
2016-04-03,35
2016-04-04,35
2016-04-05,35
2016-04-06,35
2016-04-07,35
2016-04-08,35
2016-04-09,36
2016-04-10,36
2016-04-11,36
2016-04-12,37
2016-04-13,37
2016-04-14,38
2016-04-15,38
2016-04-16,38
2016-04-17,38
2016-04-18,39
2016-04-19,39
2016-04-20,39
2016-04-21,39
2016-04-22,39
2016-04-23,39
2016-04-24,39
2016-04-25,39
2016-04-26,39
2016-04-27,39
2016-04-28,39
2016-04-29,38
2016-04-30,38
2016-05-01,37
2016-05-02,37
2016-05-03,36
2016-05-04,36
2016-05-05,34
2016-05-06,34
2016-05-07,34
2016-05-08,34
2016-05-09,33
2016-05-10,33
2016-05-11,33
2016-05-12,33
2016-05-13,32
2016-05-14,32
2016-05-15,32
2016-05-16,32
2016-05-17,32
2016-05-18,32
2016-05-19,32
2016-05-22,32
2016-05-23,32
2016-05-24,32
2016-05-25,32
2016-05-26,32
2016-05-27,32
2016-05-28,32
2016-05-29,32
2016-05-30,32
2016-05-31,32
2016-06-01,32
2016-06-02,32
2016-06-03,32
2016-06-04,33
2016-06-05,33
2016-06-06,33
2016-06-07,33
2016-06-08,33
2016-06-09,33
2016-06-10,34
2016-06-11,34
2016-06-12,34
2016-06-13,34
2016-06-14,33
2016-06-15,33
2016-06-16,33
2016-06-17,33
2016-06-18,33
2016-06-19,33
2016-06-20,33
2016-06-21,34
2016-06-22,34
2016-06-23,34
2016-06-24,34
2016-06-25,35
2016-06-26,35
2016-06-27,35
2016-06-28,35
2016-06-29,35
2016-06-30,34
2016-07-01,34
2016-07-02,34
2016-07-03,33
2016-07-04,33
2016-07-05,33
2016-07-06,33
2016-07-07,33
2016-07-08,34
2016-07-09,35
2016-07-10,36
2016-07-11,36
2016-07-12,36
2016-07-13,36
2016-07-14,37
2016-07-15,37
2016-07-16,38
2016-07-17,38
2016-07-18,39
2016-07-23,41
2016-07-24,42
2016-07-25,42
2016-07-26,44
2016-07-27,44
2016-07-28,45
2016-07-29,45
2016-07-30,46
2016-07-31,46
2016-08-01,46
2016-08-02,46
2016-08-03,46
2016-08-04,46
2016-08-05,46
2016-08-06,45
2016-08-07,45
2016-08-08,46
2016-08-09,46
2016-08-10,45
2016-08-11,45
2016-08-12,45
2016-08-13,44
2016-08-14,44
2016-08-15,42
2016-08-16,42
2016-08-17,40
2016-08-18,40
2016-08-19,40
2016-08-20,40
2016-08-21,40
2016-08-22,40
2016-08-23,40
2016-08-24,40
2016-08-25,39
2016-08-26,39
2016-08-28,39
2016-08-31,41
2016-09-01,42
2016-09-02,42
2016-09-03,42
2016-09-04,41
2016-09-05,41
2016-09-06,40
2016-09-07,40
2016-09-08,40
2016-09-09,39
2016-09-10,39
2016-09-11,40
2016-09-12,40
2016-09-13,41
2016-09-14,41
2016-09-15,41
2016-09-16,41
2016-09-17,41
2016-09-18,41
2016-09-19,40
2016-09-20,40
2016-09-21,40
2016-09-22,39
2016-09-23,39
2016-09-24,39
2016-09-25,38
2016-09-26,38
2016-09-27,36
2016-09-28,36
2016-09-29,34
2016-09-30,34
2016-10-01,35
2016-10-02,35
2016-10-03,35
2016-10-04,36
2016-10-05,36
2016-10-06,37
2016-10-07,37
2016-10-08,38
2016-10-09,38
2016-10-10,38
2016-10-11,38
2016-10-12,38
2016-10-13,39
2016-10-14,39
2016-10-15,40
2016-10-16,40
2016-10-17,39
2016-10-18,39
2016-10-19,38
2016-10-20,38
2016-10-21,38
2016-10-22,38
2016-10-23,37
2016-10-24,37
2016-10-25,37
2016-10-26,36
2016-10-27,36
2016-10-28,36
2016-10-29,36
2016-10-30,36
2016-10-31,36
2016-11-01,36
2016-11-02,36
2016-11-03,36
2016-11-04,36
2016-11-05,36
2016-11-06,35
2016-11-07,35
2016-11-08,36
2016-11-09,36
2016-11-10,35
2016-11-11,35
2016-11-12,34
2016-11-13,34
2016-11-14,33
2016-12-07,36
2016-12-08,36
2016-12-09,36
2016-12-10,37
2016-12-11,37
2016-12-12,38
2016-12-13,38
2016-12-14,38
2016-12-15,38
2016-12-16,38
2016-12-17,37
2016-12-18,37
2016-12-19,36
2016-12-20,36
2016-12-21,36
2016-12-22,36
2016-12-23,35
2016-12-24,35
2016-12-25,35
2016-12-26,35
2016-12-27,35
2016-12-28,35
2016-12-29,35
2016-12-30,35
2016-12-31,35
2017-01-01,35
2017-01-02,35
2017-01-03,35
2017-01-04,36
2017-01-05,36
2017-01-06,36
2017-01-07,35
2017-01-08,35
2017-01-09,34
2017-01-10,34
2017-01-11,33
2017-01-12,32
2017-01-13,32
2017-01-14,32
2017-01-15,32
2017-01-16,32
2017-01-17,32
2017-01-18,32
2017-01-19,31
2017-01-20,31
2017-01-21,31
2017-01-22,31
2017-01-27,33
2017-01-28,33
2017-01-29,33
2017-01-30,32
2017-01-31,32
2017-02-01,32
2017-02-02,32
2017-02-03,31
2017-02-04,30
2017-02-05,30
2017-02-06,29
2017-02-07,29
2017-02-08,27
2017-02-09,27
2017-02-10,25
2017-02-11,23
2017-02-12,23
2017-02-13,21
2017-02-14,20
2017-02-15,20
2017-02-16,19
2017-02-18,19
2017-02-19,18
2017-02-20,18
2017-02-21,18
2017-02-22,18
2017-02-23,19
2017-02-24,19
2017-02-25,19
2017-02-26,19
2017-02-27,20
2017-02-28,21
2017-03-01,21
2017-03-02,22
2017-03-03,22
2017-03-04,22
2017-03-05,22
2017-03-06,22
2017-03-07,22
2017-03-08,22
2017-03-09,22
2017-03-10,22
2017-03-11,22
2017-03-12,22
2017-03-13,22
2017-03-14,22
2017-03-15,21
2017-03-16,21
2017-03-17,21
2017-03-18,21
2017-03-19,21
2017-03-20,21
2017-03-21,21
2017-03-22,21
2017-03-23,21
2017-03-24,21
2017-03-25,21
2017-03-26,22
2017-03-27,22
2017-03-28,22
2017-03-29,22
2017-03-30,22
2017-03-31,22
2017-04-01,22
2017-04-02,22
2017-04-03,23
2017-04-04,23
2017-04-12,25
2017-04-13,25
2017-04-14,25
2017-04-15,25
2017-04-16,26
2017-04-17,27
2017-04-18,27
2017-04-19,28
2017-04-20,28
2017-04-21,28
2017-04-22,28
2017-04-23,28
2017-04-24,28
2017-04-25,28
2017-04-26,28
2017-04-27,28
2017-04-28,28
2017-04-29,29
2017-04-30,29
2017-05-01,29
2017-05-02,29
2017-05-03,30
2017-05-04,30
2017-05-05,31
2017-05-06,31
2017-05-07,31
2017-05-08,31
2017-05-09,31
2017-05-10,31
2017-05-11,32
2017-05-12,32
2017-05-13,32
2017-05-14,32
2017-05-15,32
2017-05-16,33
2017-05-17,33
2017-05-18,33
2017-05-19,33
2017-05-20,33
2017-05-21,33
2017-05-22,33
2017-05-23,33
2017-05-24,33
2017-05-25,33
2017-05-26,32
2017-05-27,32
2017-05-28,31
2017-05-29,31
2017-05-30,29
2017-05-31,29
2017-06-01,27
2017-06-02,27
2017-06-03,27
2017-06-06,29
2017-06-07,29
2017-06-08,28
2017-06-09,28
2017-06-10,28
2017-06-11,27
2017-06-12,27
2017-06-13,27
2017-06-14,27
2017-06-15,28
2017-06-16,28
2017-06-17,29
2017-06-18,30
2017-06-19,30
2017-06-20,30
2017-06-21,30
2017-06-22,30
2017-06-23,30
2017-06-24,29
2017-06-25,29
2017-06-26,28
2017-06-27,28
2017-06-28,28
2017-06-29,28
2017-06-30,28
2017-07-01,29
2017-07-02,29
2017-07-03,30
2017-07-04,30
2017-07-05,30
2017-07-06,28
2017-07-07,28
2017-07-08,28
2017-07-13,28
2017-07-14,30
2017-07-15,30
2017-07-16,31
2017-07-17,31
2017-07-18,31
2017-07-19,31
2017-07-20,32
2017-07-21,32
2017-07-22,32
2017-07-23,34
2017-07-24,34
2017-07-25,35
2017-07-26,35
2017-07-27,35
2017-07-28,34
2017-07-29,34
2017-07-30,33
2017-07-31,33
2017-08-01,33
2017-08-02,33
2017-08-03,33
2017-08-04,33
2017-08-05,33
2017-08-06,33
2017-08-09,33
2017-08-10,32
2017-08-11,32
2017-08-12,32
2017-08-13,32
2017-08-14,32
2017-08-15,32
2017-08-16,31
2017-08-17,31
2017-08-18,31
2017-08-19,31
2017-08-20,30
2017-08-21,30
2017-08-22,30
2017-08-23,30
2017-08-24,30
2017-08-25,30
2017-08-26,31
2017-08-27,31
2017-08-28,31
2017-08-29,31
2017-08-30,29
2017-08-31,29
2017-09-01,29
2017-09-02,29
2017-09-03,29
2017-09-04,29
2017-09-05,29
2017-09-06,29
2017-09-07,31
2017-09-08,31
2017-09-09,32
2017-09-10,33
2017-09-11,33
2017-09-12,34
2017-09-13,32
2017-09-14,34
2017-09-15,34
2017-09-16,35
2017-09-17,35
2017-09-19,36
2017-09-20,37
2017-09-21,37
2017-09-22,38
2017-09-23,38
2017-09-24,40
2017-09-25,40
2017-09-26,41
2017-09-27,41
2017-09-28,43
2017-09-29,46
2017-09-30,46
2017-10-01,48
2017-10-02,48
2017-10-03,49
2017-10-04,49
2017-10-05,50
2017-10-06,50
2017-10-07,52
2017-10-08,52
2017-10-09,52
2017-10-10,52
2017-10-11,52
2017-10-12,54
2017-10-13,54
2017-10-14,55
2017-10-15,55
2017-10-16,56
2017-10-17,56
2017-10-18,58
2017-10-19,58
2017-10-20,60
2017-10-21,60
2017-10-22,60
2017-10-23,60
2017-10-24,57
2017-10-25,60
2017-10-26,60
2017-10-27,62
2017-10-28,62
2017-10-29,58
2017-10-30,56
2017-10-31,55
2017-11-02,57
2017-11-03,57
2017-11-04,58
2017-11-05,58
2017-11-06,59
2017-11-07,59
2017-11-08,61
2017-11-09,62
2017-11-10,62
2017-11-11,64
2017-11-12,64
2017-11-13,64
2017-11-14,64
2017-11-15,64
2017-11-16,64
2017-11-17,64
2017-11-18,65
2017-11-19,65
2017-11-20,65
2017-11-21,65
2017-11-22,65
2017-11-23,65
2017-11-24,65
2017-11-25,65
2017-11-26,66
2017-11-27,66
2017-11-28,67
2017-11-29,67
2017-11-30,69
2017-12-01,70
2017-12-02,70
2017-12-03,69
2017-12-04,69
2017-12-05,70
2017-12-06,70
2017-12-07,70
2017-12-08,70
2017-12-09,72
2017-12-10,72
2017-12-11,72
2017-12-12,73
2017-12-14,71
2017-12-15,70
2017-12-17,68
2017-12-18,65
2017-12-19,65
2017-12-20,63
2017-12-21,63
2017-12-22,63
2017-12-23,64
2017-12-24,64
2017-12-25,64
2017-12-26,67
2017-12-27,69
2017-12-28,69
2017-12-29,66
2017-12-30,65
2017-12-31,65
2018-01-01,65
2018-01-02,65
2018-01-03,65
2018-01-04,65
2018-01-05,66
2018-01-06,66
2018-01-07,66
2018-01-08,67
2018-01-09,63
2018-01-10,63
2018-01-11,60
2018-01-12,60
2018-01-13,61
2018-01-14,61
2018-01-15,61
2018-01-16,61
2018-01-17,62
2018-01-18,63
2018-01-19,63
2018-01-20,61
2018-01-21,60
2018-01-22,60
2018-01-23,60
2018-01-25,64
2018-01-26,66
2018-01-27,67
2018-01-28,65
2018-01-29,64
2018-01-31,63
2018-02-01,63
2018-02-02,63
2018-02-03,63
2018-02-04,61
2018-02-05,59
2018-02-06,59
2018-02-07,58
2018-02-08,58
2018-02-09,58
2018-02-10,58
2018-02-11,57
2018-02-12,58
2018-02-13,58
2018-02-14,58
2018-02-15,58
2018-02-16,58
2018-02-17,57
2018-02-18,56
2018-02-19,55
2018-02-20,57
2018-02-21,58
2018-02-22,57
2018-02-23,57
2018-02-24,56
2018-02-25,55
2018-02-26,54
2018-02-27,56
2018-03-01,54
2018-03-02,52
2018-03-03,52
2018-03-04,52
2018-03-05,52
2018-03-06,52
2018-03-07,52
2018-03-08,52
2018-03-09,52
2018-03-10,52
2018-03-11,52
2018-03-12,51
2018-03-13,51
2018-03-14,51
2018-03-15,52
2018-03-16,52
2018-03-17,51
2018-03-18,49
2018-03-19,48
2018-03-20,47
2018-03-21,47
2018-03-23,47
2018-03-24,47
2018-03-26,48
2018-03-27,48
2018-03-28,49
2018-03-29,47
2018-03-30,48
2018-03-31,48
2018-04-01,46
2018-04-02,45
2018-04-03,44
2018-04-04,44
2018-04-05,44
2018-04-06,46
2018-04-07,46
2018-04-08,47
2018-04-09,47
2018-04-10,47
2018-04-11,49
2018-04-12,52
2018-04-13,52
2018-04-14,54
2018-04-15,53
2018-04-16,53
2018-04-17,53
2018-04-18,53
2018-04-19,54
2018-04-20,55
2018-04-21,53
2018-04-22,52
2018-04-23,53
2018-04-24,53
2018-04-25,54
2018-04-26,54
2018-04-27,56
2018-04-28,58
2018-04-29,59
2018-04-30,61
2018-05-01,61
2018-05-04,63
2018-05-05,62
2018-05-06,62
2018-05-07,62
2018-05-08,62
2018-05-09,61
2018-05-10,60
2018-05-11,60
2018-05-12,61
2018-05-13,61
2018-05-14,62
2018-05-15,63
2018-05-16,64
2018-05-17,61
2018-05-18,58
2018-05-19,56
2018-05-20,55
2018-05-21,54
2018-05-22,54
2018-05-23,55
2018-05-24,58
2018-05-25,59
2018-05-26,60
2018-05-27,60
2018-05-28,61
2018-05-29,62
2018-05-30,62
2018-05-31,63
2018-06-01,64
2018-06-02,61
2018-06-03,59
2018-06-04,57
2018-06-05,56
2018-06-06,57
2018-06-07,57
2018-06-08,57
2018-06-09,57
2018-06-10,56
2018-06-11,56
2018-06-12,57
2018-06-13,58
2018-06-14,57
2018-06-15,56
2018-06-16,56
2018-06-17,57
2018-06-18,59
2018-06-19,61
2018-06-20,61
2018-06-21,63
2018-06-22,64
2018-06-23,64
2018-06-24,65
2018-06-25,66
2018-06-26,66
2018-06-27,65
2018-06-28,63
2018-06-29,62
2018-06-30,61
2018-07-01,60
2018-07-02,60
2018-07-03,59
2018-07-04,60
2018-07-05,60
2018-07-06,61
2018-07-07,61
2018-07-08,60
2018-07-09,58
2018-07-10,56
2018-07-11,55
2018-07-12,56
2018-07-13,57
2018-07-14,56
2018-07-15,54
2018-07-16,53
2018-07-17,51
2018-07-18,49
2018-07-19,48
2018-07-20,48
2018-07-21,48
2018-07-22,49
2018-07-23,49
2018-07-24,48
2018-07-25,46
2018-07-26,45
2018-07-27,44
2018-07-28,42
2018-07-29,40
2018-07-30,39
2018-07-31,39
2018-08-01,39
2018-08-02,40
2018-08-03,41
2018-08-04,39
2018-08-05,38
2018-08-06,37
2018-08-07,38
2018-08-08,39
2018-08-09,39
2018-08-10,39
2018-08-11,38
2018-08-12,37
2018-08-14,39
2018-08-16,41
2018-08-17,43
2018-08-18,43
2018-08-19,43
2018-08-20,44
2018-08-21,43
2018-08-22,45
2018-08-23,45
2018-08-24,47
2018-08-25,47
2018-08-26,47
2018-08-27,48
2018-08-28,47
2018-08-29,45
2018-08-30,45
2018-08-31,46
2018-09-01,48
2018-09-02,49
2018-09-03,49
2018-09-04,49
2018-09-05,48
2018-09-06,48
2018-09-07,49
2018-09-08,49
2018-09-09,48
2018-09-10,48
2018-09-11,48
2018-09-12,48
2018-09-13,48
2018-09-14,50
2018-09-15,51
2018-09-16,50
2018-09-17,49
2018-09-18,47
2018-09-19,45
2018-09-20,46
2018-09-21,47
2018-09-22,47
2018-09-23,48
2018-09-24,48
2018-09-25,46
2018-09-26,47
2018-09-27,49
2018-09-28,50
2018-09-29,50
2018-09-30,48
2018-10-02,48
2018-10-03,49
2018-10-04,50
2018-10-05,49
2018-10-06,49
2018-10-07,49
2018-10-08,50
2018-10-09,50
2018-10-10,50
2018-10-11,51
2018-10-12,52
2018-10-13,50
2018-10-14,48
2018-10-15,48
2018-10-16,49
2018-10-17,50
2018-10-18,52
2018-10-19,52
2018-10-20,52
2018-10-21,54
2018-10-22,55
2018-10-23,55
2018-10-24,55
2018-10-25,55
2018-10-26,56
2018-10-27,56
2018-10-28,56
2018-10-29,56
2018-10-30,56
2018-10-31,55
2018-11-01,55
2018-11-03,50
2018-11-04,48
2018-11-05,46
2018-11-06,46
2018-11-07,44
2018-11-08,42
2018-11-09,40
2018-11-10,39
2018-11-11,37
2018-11-12,36
2018-11-13,35
2018-11-14,34
2018-11-15,34
2018-11-16,34
2018-11-17,32
2018-11-18,30
2018-11-19,28
2018-11-20,26
2018-11-21,25
2018-11-22,24
2018-11-23,24
2018-11-24,24
2018-11-25,25
2018-11-26,25
2018-11-27,24
2018-11-28,24
2018-11-29,25
2018-12-01,27
2018-12-02,28
2018-12-03,28
2018-12-04,28
2018-12-05,28
2018-12-07,28
2018-12-09,28
2018-12-10,28
2018-12-11,28
2018-12-12,28
2018-12-13,29
2018-12-14,28
2018-12-15,28
2018-12-16,28
2018-12-17,28
2018-12-18,29
2018-12-19,30
2018-12-20,30
2018-12-21,30
2018-12-22,30
2018-12-23,30
2018-12-24,29
2018-12-25,28
2018-12-26,27
2018-12-27,27
2018-12-28,27
2018-12-29,26
2018-12-30,25
2018-12-31,24
2019-01-01,23
2019-01-02,22
2019-01-03,21
2019-01-04,21
2019-01-05,21
2019-01-06,21
2019-01-08,21
2019-01-10,22
2019-01-11,21
2019-01-12,20
2019-01-13,20
2019-01-14,21
2019-01-15,22
2019-01-16,22
2019-01-17,22
2019-01-18,22
2019-01-19,22
2019-01-20,22
2019-01-22,22
2019-01-23,22
2019-01-24,23
2019-01-25,24
2019-01-26,25
2019-01-27,25
2019-01-28,26
2019-01-29,28
2019-01-30,30
2019-01-31,31
2019-02-01,32
2019-02-02,32
2019-02-03,33
2019-02-04,33
2019-02-05,34
2019-02-06,34
2019-02-07,35
2019-02-08,34
2019-02-09,33
2019-02-10,32
2019-02-11,32
2019-02-12,33
2019-02-13,34
2019-02-14,35
2019-02-15,37
2019-02-16,38
2019-02-17,39
2019-02-18,40
2019-02-19,41
2019-02-20,44
2019-02-21,46
2019-02-22,47
2019-02-23,47
2019-02-24,47
2019-02-25,48
2019-02-26,49
2019-02-27,50
2019-02-28,51
2019-03-01,52
2019-03-02,53
2019-03-03,53
2019-03-04,53
2019-03-05,52
2019-03-06,54
2019-03-07,55
2019-03-08,56
2019-03-09,56
2019-03-10,56
2019-03-11,57
2019-03-12,58
2019-03-13,59
2019-03-14,61
2019-03-15,65
2019-03-16,68
2019-03-17,69
2019-03-18,68
2019-03-19,68
2019-03-20,69
2019-03-21,69
2019-03-22,69
2019-03-23,69
2019-03-24,69
2019-03-25,68
2019-03-26,68
2019-03-27,67
2019-03-28,68
2019-03-29,70
2019-03-30,70
2019-03-31,69
2019-04-01,70
2019-04-02,71
2019-04-03,73
2019-04-04,76
2019-04-05,79
2019-04-06,78
2019-04-07,77
2019-04-08,79
2019-04-09,78
2019-04-10,76
2019-04-11,74
2019-04-12,71
2019-04-13,69
2019-04-14,68
2019-04-15,66
2019-04-16,66
2019-04-17,66
2019-04-18,69
2019-04-19,67
2019-04-20,64
2019-04-21,64
2019-04-22,64
2019-04-23,65
2019-04-24,64
2019-04-25,65
2019-04-26,65
2019-04-27,66
2019-04-28,65
2019-04-29,65
2019-04-30,67
2019-05-01,67
2019-05-02,67
2019-05-03,67
2019-05-04,64
2019-05-05,62
2019-05-06,61
2019-05-07,63
2019-05-08,64
2019-05-09,65
2019-05-10,66
2019-05-11,65
2019-05-12,63
2019-05-13,62
2019-05-14,64
2019-05-15,64
2019-05-16,65
2019-05-17,65
2019-05-18,64
2019-05-19,62
2019-05-20,64
2019-05-21,65
2019-05-22,66
2019-05-23,68
2019-05-24,70
2019-05-25,71
2019-05-26,71
2019-05-27,73
2019-05-28,73
2019-05-29,72
2019-05-30,72
2019-05-31,72
2019-06-01,71
2019-06-02,69
2019-06-03,69
2019-06-04,68
2019-06-05,65
2019-06-06,63
2019-06-07,60
2019-06-08,59
2019-06-09,59
2019-06-10,59
2019-06-11,59
2019-06-12,60
2019-06-13,61
2019-06-14,61
2019-06-15,59
2019-06-16,60
2019-06-17,62
2019-06-18,63
2019-06-19,63
2019-06-20,65
2019-06-21,65
2019-06-22,64
2019-06-23,63
2019-06-24,61
2019-06-25,63
2019-06-26,62
2019-06-27,63
2019-06-28,61
2019-06-29,62
2019-06-30,63
2019-07-01,65
2019-07-02,66
2019-07-03,69
2019-07-04,70
2019-07-05,70
2019-07-06,68
2019-07-07,65
2019-07-08,62
2019-07-09,61
2019-07-10,62
2019-07-11,65
2019-07-12,66
2019-07-13,66
2019-07-14,64
2019-07-15,63
2019-07-16,64
2019-07-17,65
2019-07-18,67
2019-07-19,67
2019-07-20,66
2019-07-21,67
2019-07-22,67
2019-07-23,70
2019-07-24,72
2019-07-25,71
2019-07-26,71
2019-07-27,67
2019-07-28,64
2019-07-29,62
2019-07-30,61
2019-07-31,61
2019-08-01,59
2019-08-02,59
2019-08-03,58
2019-08-04,58
2019-08-05,57
2019-08-06,57
2019-08-07,56
2019-08-08,56
2019-08-09,54
2019-08-10,54
2019-08-11,54
2019-08-12,54
2019-08-13,55
2019-08-14,56
2019-08-15,57
2019-08-16,58
2019-08-17,58
2019-08-18,58
2019-08-19,59
2019-08-20,60
2019-08-21,61
2019-08-22,59
2019-08-23,58
2019-08-24,58
2019-08-24,58
2019-08-25,59
2019-08-25,59
2019-08-26,59
2019-08-26,59
2019-08-27,60
2019-08-27,60
2019-08-28,62
2019-08-29,63
2019-08-30,63
2019-08-31,64
2019-09-01,64
2019-09-02,62
2019-09-03,62
2019-09-04,62
2019-09-05,63
