date_obj,Shorts%20(brown) price
2019-04-01,1185
2019-04-02,1185
2019-04-03,1185
2019-04-04,1185
2019-04-05,1185
2019-04-06,1185
2019-04-07,1184
2019-04-08,1184
2019-04-09,1184
2019-04-10,1184
2019-04-11,1184
2019-04-12,1184
2019-04-13,1184
2019-04-14,1184
2019-04-15,1184
2019-04-16,1151
2019-04-17,1151
2019-04-18,1151
2019-04-19,1151
2019-04-20,1151
2019-04-21,1151
2019-04-22,1151
2019-04-23,1151
2019-04-24,1151
2019-04-25,1183
2019-04-26,1183
2019-04-27,1183
2019-04-28,1183
2019-04-29,1183
2019-04-30,1183
2019-05-01,1183
2019-05-02,1183
2019-05-03,1183
2019-05-04,1158
2019-05-05,1158
2019-05-06,1158
2019-05-07,1158
2019-05-08,1158
2019-05-09,1158
2019-05-10,1158
2019-05-11,1158
2019-05-12,1158
2019-05-13,1118
2019-05-14,1118
2019-05-15,1118
2019-05-16,1118
2019-05-17,1118
2019-05-18,1118
2019-05-19,1118
2019-05-20,1118
2019-05-21,1118
2019-05-22,1118
2019-05-23,1119
2019-05-24,1119
2019-05-25,1119
2019-05-26,1119
2019-05-27,1119
2019-05-28,1119
2019-05-29,1119
2019-05-30,1119
2019-05-31,1119
2019-06-01,1131
2019-06-02,1131
2019-06-03,1131
2019-06-04,1131
2019-06-05,1131
2019-06-06,1131
2019-06-07,1131
2019-06-08,1131
2019-06-09,1151
2019-06-10,1151
2019-06-11,1151
2019-06-12,1151
2019-06-13,1151
2019-06-14,1151
2019-06-15,1151
2019-06-16,1151
2019-06-17,1151
2019-06-18,1151
2019-06-19,1151
2019-06-20,1192
2019-06-21,1192
2019-06-22,1192
2019-06-23,1192
2019-06-24,1192
2019-06-25,1192
2019-06-26,1192
2019-06-27,1192
2019-06-28,1192
2019-06-29,1192
2019-06-30,1192
2019-07-01,1219
2019-07-02,1219
2019-07-03,1219
2019-07-04,1219
2019-07-05,1219
2019-07-06,1219
2019-07-07,1219
2019-07-08,1219
2019-07-09,1219
2019-07-10,1219
2019-07-11,1219
2019-07-12,1219
2019-07-13,1247
2019-07-14,1247
2019-07-15,1247
2019-07-16,1247
2019-07-17,1247
2019-07-18,1247
2019-07-19,1247
2019-07-20,1247
2019-07-21,1247
2019-07-22,1247
2019-07-23,1247
2019-07-24,1247
2019-07-25,1285
2019-07-26,1285
2019-07-27,1285
2019-07-28,1285
2019-07-29,1285
2019-07-30,1285
2019-07-31,1285
2019-08-01,1285
2019-08-02,1285
2019-08-03,1285
2019-08-04,1285
2019-08-05,1320
2019-08-06,1320
2019-08-07,1320
2019-08-08,1320
2019-08-09,1320
2019-08-10,1320
2019-08-11,1320
2019-08-12,1320
2019-08-13,1320
2019-08-14,1320
2019-08-15,1267
2019-08-16,1267
2019-08-17,1267
2019-08-18,1267
2019-08-19,1267
2019-08-20,1267
2019-08-21,1267
2019-08-22,1267
2019-08-23,1267
2019-08-24,1273
2019-08-24,1273
2019-08-25,1273
2019-08-25,1273
2019-08-26,1273
2019-08-26,1273
2019-08-27,1273
2019-08-27,1273
2019-08-28,1273
2019-08-29,1273
2019-08-30,1273
2019-08-31,1273
2019-09-01,1273
2019-09-02,1273
2019-09-03,1273
2019-09-04,1261
2019-09-05,1261
2019-09-06,1261
2019-09-07,1261
2019-09-08,1261
2019-09-09,1261
2019-09-10,1261
2019-09-11,1261
2019-09-12,1261
2019-09-13,1261
2019-09-14,1261
2019-09-15,1261
2019-09-16,1259
2019-09-17,1259
2019-09-18,1259
2019-09-19,1259
2019-09-20,1259
2019-09-21,1259
2019-09-22,1259
2019-09-23,1259
2019-09-24,1259
2019-09-25,1259
2019-09-26,1259
2019-09-27,1259
2019-09-28,1270
2019-09-29,1270
2019-09-30,1270
2019-10-01,1270
2019-10-02,1270
2019-10-03,1270
2019-10-04,1270
2019-10-05,1270
2019-10-06,1270
2019-10-07,1270
2019-10-08,1270
2019-10-09,1239
2019-10-10,1239
2019-10-11,1239
2019-10-12,1239
2019-10-13,1239
2019-10-14,1239
2019-10-15,1239
2019-10-16,1239
2019-10-17,1239
2019-10-18,1239
2019-10-19,1239
2019-10-20,1239
2019-10-21,1239
2019-10-22,1256
2019-10-23,1256
2019-10-24,1256
2019-10-25,1256
2019-10-26,1256
2019-10-27,1256
2019-10-28,1256
2019-10-29,1256
2019-10-30,1256
2019-10-31,1256
2019-11-01,1256
2019-11-02,1256
2019-11-03,1256
2019-11-04,1251
2019-11-05,1251
2019-11-06,1251
2019-11-07,1251
2019-11-08,1251
2019-11-09,1251
2019-11-10,1251
2019-11-11,1251
2019-11-12,1251
2019-11-13,1251
2019-11-14,1251
2019-11-15,1251
2019-11-16,1251
2019-11-17,1212
2019-11-18,1212
2019-11-19,1212
2019-11-20,1212
2019-11-21,1212
2019-11-22,1212
2019-11-23,1212
2019-11-24,1212
2019-11-25,1212
2019-11-26,1212
2019-11-27,1212
2019-11-28,1212
2019-11-29,1212
2019-11-30,1212
2019-12-01,1250
2019-12-02,1250
2019-12-03,1250
2019-12-04,1250
2019-12-05,1250
2019-12-06,1250
2019-12-07,1250
2019-12-08,1250
2019-12-09,1250
2019-12-10,1250
2019-12-11,1250
2019-12-12,1250
2019-12-13,1250
2019-12-14,1250
2019-12-15,1241
2019-12-16,1241
2019-12-17,1241
2019-12-18,1241
2019-12-19,1241
2019-12-20,1241
2019-12-21,1241
2019-12-22,1241
2019-12-23,1241
2019-12-24,1241
2019-12-25,1241
2019-12-26,1241
2019-12-27,1241
2019-12-28,1250
2019-12-29,1250
2019-12-30,1250
2019-12-31,1250
2020-01-01,1250
2020-01-02,1250
2020-01-03,1250
2020-01-04,1250
2020-01-05,1250
2020-01-06,1250
2020-01-07,1250
2020-01-08,1248
2020-01-09,1248
2020-01-10,1248
2020-01-11,1248
2020-01-12,1248
2020-01-13,1248
2020-01-14,1248
2020-01-15,1248
2020-01-16,1248
2020-01-17,1248
2020-01-18,1248
2020-01-19,1219
2020-01-20,1219
2020-01-21,1219
2020-01-22,1219
2020-01-23,1219
2020-01-24,1219
2020-01-25,1219
2020-01-26,1219
2020-01-27,1219
2020-01-28,1219
2020-01-29,1219
2020-01-30,1193
2020-01-31,1193
2020-02-01,1193
2020-02-02,1193
2020-02-03,1193
2020-02-04,1193
2020-02-05,1193
2020-02-06,1193
2020-02-07,1193
2020-02-08,1193
2020-02-09,1196
2020-02-10,1196
2020-02-11,1196
2020-02-12,1196
2020-02-13,1196
2020-02-14,1196
2020-02-15,1196
2020-02-16,1196
2020-02-17,1214
2020-02-18,1214
2020-02-19,1214
2020-02-20,1214
2020-02-21,1214
2020-02-22,1214
2020-02-23,1214
2020-02-24,1214
2020-02-25,1214
2020-02-26,1214
2020-02-27,1214
2020-02-28,1250
2020-02-29,1250
2020-03-01,1250
2020-03-02,1250
2020-03-03,1250
2020-03-04,1250
2020-03-05,1250
2020-03-06,1250
2020-03-07,1250
2020-03-08,1250
2020-03-09,1250
2020-03-10,1255
2020-03-11,1255
2020-03-12,1255
2020-03-13,1255
2020-03-14,1255
2020-03-15,1255
2020-03-16,1255
2020-03-17,1255
2020-03-18,1255
2020-03-19,1255
2020-03-20,1255
2020-03-21,1255
2020-03-22,1243
2020-03-23,1243
2020-03-24,1243
2020-03-25,1243
2020-03-26,1243
2020-03-27,1243
2020-03-28,1243
2020-03-29,1221
2020-03-30,1221
2020-03-31,1221
2020-04-01,1221
2020-04-02,1221
2020-04-03,1221
2020-04-04,1221
2020-04-05,1214
2020-04-06,1214
2020-04-07,1214
2020-04-08,1214
2020-04-09,1214
2020-04-10,1214
2020-04-11,1214
2020-04-12,1192
2020-04-13,1192
2020-04-14,1192
2020-04-15,1192
2020-04-16,1192
2020-04-17,1192
2020-04-18,1192
2020-04-19,1170
2020-04-20,1170
2020-04-21,1170
2020-04-22,1170
2020-04-23,1170
2020-04-24,1170
2020-04-25,1170
2020-04-26,1170
2020-04-27,1169
2020-04-28,1169
2020-04-29,1169
2020-04-30,1169
2020-05-01,1169
2020-05-02,1169
2020-05-03,1169
2020-05-04,1169
2020-05-05,1114
2020-05-06,1114
2020-05-07,1114
2020-05-08,1114
2020-05-09,1114
2020-05-10,1114
2020-05-11,1114
2020-05-12,1112
2020-05-13,1112
