date_obj,Stronghold%20notes price
2019-09-06,32
2019-09-07,32
2019-09-08,32
2019-09-09,32
2019-09-10,32
2019-09-11,32
2019-09-12,32
2019-09-13,32
2019-09-14,32
2019-09-15,32
2019-09-16,32
2019-09-17,32
2019-09-18,32
2019-09-19,32
2019-09-20,32
2019-09-21,32
2019-09-22,32
2019-09-23,32
2019-09-24,32
2019-09-25,32
2019-09-26,32
2019-09-27,32
2019-09-28,32
2019-09-29,32
2019-09-30,32
2019-10-01,32
2019-10-02,32
2019-10-03,32
2019-10-04,32
2019-10-05,32
2019-10-06,32
2019-10-07,32
2019-10-08,32
2019-10-09,32
2019-10-10,32
2019-10-11,32
2019-10-12,34
2019-10-13,34
2019-10-14,34
2019-10-15,34
2019-10-16,34
2019-10-17,34
2019-10-18,34
2019-10-19,34
2019-10-20,34
2019-10-21,34
2019-10-22,34
2019-10-23,34
2019-10-24,34
2019-10-25,34
2019-10-26,34
2019-10-27,34
2019-10-28,34
2019-10-29,34
2019-10-30,34
2019-10-31,34
2019-11-01,34
2019-11-02,34
2019-11-03,36
2019-11-04,36
2019-11-05,36
2019-11-06,36
2019-11-07,36
2019-11-08,36
2019-11-09,36
2019-11-10,36
2019-11-11,36
2019-11-12,36
2019-11-13,36
2019-11-14,36
2019-11-15,36
2019-11-16,36
2019-11-17,36
2019-11-18,36
2019-11-19,36
2019-11-20,36
2019-11-21,36
2019-11-22,36
2019-11-23,36
2019-11-24,36
2019-11-25,36
2019-11-26,36
2019-11-27,36
2019-11-28,38
2019-11-29,38
2019-11-30,38
2019-12-01,38
2019-12-02,38
2019-12-03,38
2019-12-04,38
2019-12-05,38
2019-12-06,38
2019-12-07,38
2019-12-08,38
2019-12-09,38
2019-12-10,38
2019-12-11,38
2019-12-12,38
2019-12-13,38
2019-12-14,38
2019-12-15,38
2019-12-16,38
2019-12-17,38
2019-12-18,38
2019-12-19,38
2019-12-20,38
2019-12-21,38
2019-12-22,40
2019-12-23,40
2019-12-24,40
2019-12-25,40
2019-12-26,40
2019-12-27,40
2019-12-28,40
2019-12-29,40
2019-12-30,40
2019-12-31,40
2020-01-01,40
2020-01-02,40
2020-01-03,40
2020-01-04,40
2020-01-05,40
2020-01-06,40
2020-01-07,40
2020-01-08,40
2020-01-09,40
2020-01-10,40
2020-01-11,40
2020-01-12,40
2020-01-13,40
2020-01-14,41
2020-01-15,41
2020-01-16,41
2020-01-17,41
2020-01-18,41
2020-01-19,41
2020-01-20,41
2020-01-21,41
2020-01-22,41
2020-01-23,41
2020-01-24,41
2020-01-25,41
2020-01-26,41
2020-01-27,41
2020-01-28,41
2020-01-29,41
2020-01-30,41
2020-01-31,41
2020-02-01,41
2020-02-02,41
2020-02-03,44
2020-02-04,44
2020-02-05,44
2020-02-06,44
2020-02-07,44
2020-02-08,44
2020-02-09,44
2020-02-10,44
2020-02-11,44
2020-02-12,44
2020-02-13,44
2020-02-14,44
2020-02-15,44
2020-02-16,44
2020-02-17,44
2020-02-18,44
2020-02-19,44
2020-02-20,44
2020-02-21,44
2020-02-22,44
2020-02-23,47
2020-02-24,47
2020-02-25,47
2020-02-26,47
2020-02-27,47
2020-02-28,47
2020-02-29,47
2020-03-01,47
2020-03-02,47
2020-03-03,47
2020-03-04,47
2020-03-05,47
2020-03-06,47
2020-03-07,47
2020-03-08,47
2020-03-09,47
2020-03-10,47
2020-03-11,47
2020-03-12,47
2020-03-13,50
2020-03-14,50
2020-03-15,50
2020-03-16,50
2020-03-17,50
2020-03-18,50
2020-03-19,50
2020-03-20,50
2020-03-21,50
2020-03-22,50
2020-03-23,50
2020-03-24,50
2020-03-25,50
2020-03-26,50
2020-03-27,50
2020-03-28,52
2020-03-29,52
2020-03-30,52
2020-03-31,52
2020-04-01,52
2020-04-02,52
2020-04-03,52
2020-04-04,52
2020-04-05,52
2020-04-06,52
2020-04-07,52
2020-04-08,52
2020-04-09,55
2020-04-10,55
2020-04-11,55
2020-04-12,55
2020-04-13,55
2020-04-14,55
2020-04-15,55
2020-04-16,55
2020-04-17,55
2020-04-18,55
2020-04-19,55
2020-04-20,55
2020-04-21,58
2020-04-22,58
2020-04-23,58
2020-04-24,58
2020-04-25,58
2020-04-26,58
2020-04-27,58
2020-04-28,58
2020-04-29,58
2020-04-30,58
2020-05-01,58
2020-05-02,58
2020-05-03,61
2020-05-04,61
2020-05-05,61
2020-05-06,61
2020-05-07,61
2020-05-08,61
2020-05-09,61
2020-05-10,61
2020-05-11,61
2020-05-12,61
2020-05-13,61
