date_obj,Willow%20shortbow price
2015-09-06,36
2015-09-07,34
2015-09-08,33
2015-09-09,33
2015-09-10,33
2015-09-11,32
2015-09-12,33
2015-09-13,34
2015-09-14,36
2015-09-15,35
2015-09-16,33
2015-09-17,32
2015-09-18,33
2015-09-19,32
2015-09-20,32
2015-09-21,31
2015-09-22,32
2015-09-23,33
2015-09-24,33
2015-09-25,35
2015-09-27,36
2015-09-28,36
2015-09-29,36
2015-09-30,37
2015-10-05,40
2015-10-06,39
2015-10-07,39
2015-10-08,39
2015-10-09,40
2015-10-10,40
2015-10-11,40
2015-10-12,42
2015-10-13,42
2015-10-14,39
2015-10-15,39
2015-10-16,39
2015-10-17,39
2015-10-18,39
2015-10-19,39
2015-10-20,40
2015-10-22,41
2015-10-23,43
2015-10-24,42
2015-10-25,41
2015-10-26,39
2015-10-27,39
2015-10-29,39
2015-10-30,40
2015-10-31,39
2015-11-01,38
2015-11-02,39
2015-11-03,39
2015-11-05,41
2015-11-06,44
2015-11-07,45
2015-11-08,44
2015-11-09,46
2015-11-10,49
2015-11-11,49
2015-11-12,52
2015-11-13,53
2015-11-14,56
2015-11-15,59
2015-11-16,58
2015-11-17,58
2015-11-18,59
2015-11-19,62
2015-11-20,65
2015-11-21,65
2015-11-22,68
2015-11-23,68
2015-11-24,71
2015-11-25,72
2015-11-26,72
2015-11-27,75
2015-11-28,78
2015-11-29,77
2015-11-30,78
2015-12-01,78
2015-12-02,76
2015-12-03,79
2015-12-04,82
2015-12-05,87
2015-12-06,85
2015-12-07,86
2015-12-08,91
2015-12-09,94
2015-12-10,95
2015-12-11,92
2015-12-13,89
2015-12-14,89
2015-12-15,86
2015-12-16,82
2015-12-17,78
2015-12-18,77
2015-12-19,79
2015-12-20,83
2015-12-21,79
2015-12-22,78
2015-12-23,81
2015-12-24,84
2015-12-25,80
2015-12-26,76
2015-12-27,77
2015-12-28,73
2015-12-29,70
2015-12-30,69
2015-12-31,70
2016-01-01,69
2016-01-02,73
2016-01-03,77
2016-01-04,81
2016-01-05,86
2016-01-06,86
2016-01-07,89
2016-01-08,88
2016-01-09,85
2016-01-10,83
2016-01-11,78
2016-01-12,76
2016-01-13,79
2016-01-14,83
2016-01-15,88
2016-01-16,88
2016-01-17,87
2016-01-18,84
2016-01-19,79
2016-01-20,76
2016-01-21,72
2016-01-22,70
2016-01-23,70
2016-01-24,67
2016-01-25,71
2016-01-26,75
2016-01-27,76
2016-01-28,76
2016-01-29,78
2016-01-30,78
2016-01-31,80
2016-02-01,82
2016-02-02,83
2016-02-03,82
2016-02-04,87
2016-02-05,90
2016-02-06,86
2016-02-07,91
2016-02-08,92
2016-02-09,91
2016-02-10,90
2016-02-11,85
2016-02-12,80
2016-02-13,79
2016-02-14,76
2016-02-15,75
2016-02-16,76
2016-02-17,76
2016-02-18,76
2016-02-19,74
2016-02-20,77
2016-02-21,78
2016-02-22,78
2016-02-23,74
2016-02-24,72
2016-02-25,70
2016-02-26,69
2016-02-27,70
2016-02-28,66
2016-02-29,62
2016-03-01,62
2016-03-02,61
2016-03-03,57
2016-03-04,54
2016-03-05,53
2016-03-06,54
2016-03-07,53
2016-03-08,52
2016-03-09,54
2016-03-10,51
2016-03-11,51
2016-03-12,50
2016-03-13,52
2016-03-14,55
2016-03-15,58
2016-03-16,56
2016-03-17,53
2016-03-18,54
2016-03-19,55
2016-03-20,58
2016-03-21,56
2016-03-22,56
2016-03-23,54
2016-03-24,52
2016-03-25,49
2016-03-26,48
2016-03-27,49
2016-03-28,50
2016-03-29,52
2016-03-30,52
2016-03-31,50
2016-04-01,51
2016-04-02,50
2016-04-03,51
2016-04-04,51
2016-04-05,48
2016-04-06,46
2016-04-07,45
2016-04-08,45
2016-04-09,45
2016-04-10,45
2016-04-11,45
2016-04-12,46
2016-04-13,46
2016-04-14,48
2016-04-15,49
2016-04-16,50
2016-04-17,50
2016-04-18,49
2016-04-19,51
2016-04-20,52
2016-04-21,54
2016-04-22,55
2016-04-23,55
2016-04-24,53
2016-04-25,53
2016-04-26,52
2016-04-27,51
2016-04-28,51
2016-04-29,51
2016-04-30,50
2016-05-01,50
2016-05-02,48
2016-05-03,48
2016-05-04,47
2016-05-05,50
2016-05-06,50
2016-05-07,50
2016-05-08,47
2016-05-09,47
2016-05-10,46
2016-05-11,46
2016-05-12,49
2016-05-13,47
2016-05-14,45
2016-05-15,45
2016-05-16,46
2016-05-17,45
2016-05-18,44
2016-05-19,42
2016-05-22,44
2016-05-23,44
2016-05-24,45
2016-05-25,45
2016-05-26,47
2016-05-27,49
2016-05-28,46
2016-05-29,45
2016-05-30,46
2016-05-31,45
2016-06-01,45
2016-06-02,45
2016-06-03,46
2016-06-04,46
2016-06-05,46
2016-06-06,45
2016-06-07,45
2016-06-08,45
2016-06-09,44
2016-06-10,45
2016-06-11,45
2016-06-12,46
2016-06-13,48
2016-06-14,48
2016-06-15,49
2016-06-16,47
2016-06-17,46
2016-06-18,45
2016-06-19,46
2016-06-20,44
2016-06-21,44
2016-06-22,45
2016-06-23,46
2016-06-24,45
2016-06-25,45
2016-06-26,42
2016-06-27,43
2016-06-28,43
2016-06-29,46
2016-06-30,46
2016-07-01,47
2016-07-02,44
2016-07-03,44
2016-07-04,45
2016-07-05,45
2016-07-06,45
2016-07-07,45
2016-07-08,46
2016-07-09,49
2016-07-10,50
2016-07-11,50
2016-07-12,51
2016-07-13,50
2016-07-14,53
2016-07-15,56
2016-07-16,54
2016-07-17,54
2016-07-18,52
2016-07-24,58
2016-07-25,56
2016-07-26,59
2016-07-27,57
2016-07-28,54
2016-07-29,53
2016-07-30,52
2016-07-31,52
2016-08-01,54
2016-08-02,53
2016-08-03,54
2016-08-04,57
2016-08-05,60
2016-08-06,62
2016-08-07,62
2016-08-08,62
2016-08-09,59
2016-08-10,58
2016-08-11,58
2016-08-12,58
2016-08-13,57
2016-08-14,54
2016-08-15,52
2016-08-16,53
2016-08-17,50
2016-08-18,49
2016-08-19,48
2016-08-20,45
2016-08-21,43
2016-08-22,41
2016-08-23,43
2016-08-24,44
2016-08-25,47
2016-08-26,47
2016-08-28,45
2016-08-31,49
2016-09-01,51
2016-09-02,51
2016-09-03,52
2016-09-04,54
2016-09-05,53
2016-09-06,54
2016-09-07,57
2016-09-08,58
2016-09-09,57
2016-09-10,58
2016-09-11,58
2016-09-12,57
2016-09-13,56
2016-09-14,54
2016-09-15,52
2016-09-16,50
2016-09-17,49
2016-09-18,47
2016-09-19,45
2016-09-20,46
2016-09-21,44
2016-09-22,46
2016-09-23,44
2016-09-24,44
2016-09-25,42
2016-09-26,39
2016-09-27,37
2016-09-28,38
2016-09-29,38
2016-09-30,39
2016-10-01,40
2016-10-02,40
2016-10-03,39
2016-10-04,38
2016-10-05,37
2016-10-06,38
2016-10-07,40
2016-10-08,40
2016-10-09,40
2016-10-10,41
2016-10-11,38
2016-10-12,36
2016-10-13,35
2016-10-14,35
2016-10-15,37
2016-10-16,39
2016-10-17,40
2016-10-18,40
2016-10-19,39
2016-10-20,40
2016-10-21,40
2016-10-22,40
2016-10-23,39
2016-10-24,38
2016-10-25,38
2016-10-26,38
2016-10-27,37
2016-10-28,38
2016-10-29,39
2016-10-30,37
2016-10-31,37
2016-11-01,37
2016-11-02,38
2016-11-03,39
2016-11-04,38
2016-11-05,37
2016-11-06,38
2016-11-07,40
2016-11-08,42
2016-11-09,45
2016-11-10,48
2016-11-11,50
2016-11-12,51
2016-11-13,51
2016-11-14,49
2016-12-08,48
2016-12-09,48
2016-12-10,50
2016-12-11,51
2016-12-12,53
2016-12-13,56
2016-12-14,58
2016-12-15,59
2016-12-16,59
2016-12-17,56
2016-12-18,57
2016-12-19,56
2016-12-20,56
2016-12-21,54
2016-12-22,55
2016-12-23,54
2016-12-24,55
2016-12-25,56
2016-12-26,58
2016-12-27,58
2016-12-28,56
2016-12-29,55
2016-12-30,52
2016-12-31,52
2017-01-01,54
2017-01-02,54
2017-01-03,51
2017-01-04,48
2017-01-05,46
2017-01-06,47
2017-01-07,46
2017-01-08,46
2017-01-09,44
2017-01-10,44
2017-01-11,44
2017-01-12,43
2017-01-13,42
2017-01-14,44
2017-01-15,43
2017-01-16,44
2017-01-17,44
2017-01-18,45
2017-01-19,46
2017-01-20,45
2017-01-21,48
2017-01-22,51
2017-01-27,60
2017-01-28,61
2017-01-29,61
2017-01-30,59
2017-01-31,61
2017-02-01,62
2017-02-02,62
2017-02-03,61
2017-02-04,62
2017-02-05,62
2017-02-06,61
2017-02-07,61
2017-02-08,61
2017-02-09,62
2017-02-10,59
2017-02-11,60
2017-02-12,60
2017-02-13,59
2017-02-14,59
2017-02-15,59
2017-02-16,60
2017-02-18,59
2017-02-19,60
2017-02-20,60
2017-02-21,59
2017-02-22,61
2017-02-23,62
2017-02-24,61
2017-02-25,61
2017-02-26,62
2017-02-27,62
2017-02-28,63
2017-03-01,61
2017-03-02,62
2017-03-03,61
2017-03-04,63
2017-03-05,65
2017-03-06,65
2017-03-07,64
2017-03-08,62
2017-03-09,64
2017-03-10,64
2017-03-11,65
2017-03-12,66
2017-03-13,67
2017-03-14,68
2017-03-15,66
2017-03-16,67
2017-03-17,66
2017-03-18,66
2017-03-19,65
2017-03-20,65
2017-03-21,64
2017-03-22,64
2017-03-23,64
2017-03-24,65
2017-03-25,65
2017-03-26,65
2017-03-27,65
2017-03-28,68
2017-03-29,71
2017-03-30,69
2017-03-31,66
2017-04-01,66
2017-04-02,66
2017-04-03,68
2017-04-04,65
2017-04-12,68
2017-04-13,66
2017-04-14,66
2017-04-15,69
2017-04-16,69
2017-04-17,65
2017-04-18,66
2017-04-19,66
2017-04-20,68
2017-04-21,66
2017-04-22,66
2017-04-23,65
2017-04-24,64
2017-04-25,61
2017-04-26,65
2017-04-27,66
2017-04-28,67
2017-04-29,66
2017-04-30,67
2017-05-01,67
2017-05-02,68
2017-05-03,67
2017-05-04,70
2017-05-05,69
2017-05-06,66
2017-05-07,66
2017-05-08,67
2017-05-09,70
2017-05-10,68
2017-05-11,65
2017-05-12,62
2017-05-13,59
2017-05-14,59
2017-05-15,60
2017-05-16,57
2017-05-17,56
2017-05-18,58
2017-05-19,61
2017-05-20,63
2017-05-21,63
2017-05-22,65
2017-05-23,66
2017-05-24,66
2017-05-25,66
2017-05-26,66
2017-05-27,67
2017-05-28,68
2017-05-29,67
2017-05-30,68
2017-05-31,70
2017-06-01,69
2017-06-02,69
2017-06-03,65
2017-06-06,67
2017-06-07,68
2017-06-08,68
2017-06-09,68
2017-06-10,68
2017-06-11,69
2017-06-12,72
2017-06-13,70
2017-06-14,70
2017-06-15,71
2017-06-16,70
2017-06-17,71
2017-06-18,72
2017-06-19,72
2017-06-20,72
2017-06-21,73
2017-06-22,74
2017-06-23,74
2017-06-24,75
2017-06-25,74
2017-06-26,74
2017-06-27,75
2017-06-28,76
2017-06-29,78
2017-06-30,76
2017-07-01,76
2017-07-02,74
2017-07-03,74
2017-07-04,72
2017-07-05,72
2017-07-06,69
2017-07-07,67
2017-07-08,70
2017-07-13,70
2017-07-14,72
2017-07-15,73
2017-07-16,72
2017-07-17,73
2017-07-18,74
2017-07-19,73
2017-07-20,75
2017-07-21,74
2017-07-22,75
2017-07-23,74
2017-07-24,73
2017-07-25,73
2017-07-26,75
2017-07-27,75
2017-07-28,73
2017-07-29,75
2017-07-30,75
2017-07-31,75
2017-08-01,75
2017-08-02,75
2017-08-03,75
2017-08-04,75
2017-08-05,76
2017-08-06,75
2017-08-09,71
2017-08-10,67
2017-08-11,63
2017-08-12,61
2017-08-13,64
2017-08-14,67
2017-08-15,65
2017-08-16,61
2017-08-17,59
2017-08-18,61
2017-08-19,58
2017-08-20,55
2017-08-21,55
2017-08-22,56
2017-08-23,56
2017-08-24,55
2017-08-25,55
2017-08-26,54
2017-08-27,51
2017-08-28,48
2017-08-29,45
2017-08-30,47
2017-08-31,47
2017-09-01,47
2017-09-02,47
2017-09-03,47
2017-09-04,49
2017-09-05,50
2017-09-06,53
2017-09-07,56
2017-09-08,59
2017-09-09,62
2017-09-10,66
2017-09-11,69
2017-09-12,68
2017-09-13,70
2017-09-14,70
2017-09-15,70
2017-09-16,72
2017-09-17,73
2017-09-18,73
2017-09-19,74
2017-09-20,74
2017-09-21,74
2017-09-22,75
2017-09-23,75
2017-09-24,76
2017-09-25,76
2017-09-26,77
2017-09-27,76
2017-09-28,76
2017-09-29,76
2017-09-30,77
2017-10-01,78
2017-10-02,76
2017-10-03,74
2017-10-04,70
2017-10-05,66
2017-10-06,64
2017-10-07,60
2017-10-08,57
2017-10-09,58
2017-10-10,60
2017-10-11,59
2017-10-12,61
2017-10-13,62
2017-10-14,63
2017-10-15,63
2017-10-16,63
2017-10-17,63
2017-10-18,63
2017-10-19,65
2017-10-20,68
2017-10-21,68
2017-10-22,70
2017-10-23,71
2017-10-24,72
2017-10-25,73
2017-10-26,74
2017-10-27,74
2017-10-28,74
2017-10-29,72
2017-10-30,73
2017-10-31,72
2017-11-01,72
2017-11-02,72
2017-11-03,73
2017-11-04,73
2017-11-05,74
2017-11-06,75
2017-11-07,75
2017-11-08,75
2017-11-09,75
2017-11-10,75
2017-11-11,75
2017-11-12,76
2017-11-13,77
2017-11-14,76
2017-11-15,76
2017-11-16,77
2017-11-17,78
2017-11-18,78
2017-11-19,80
2017-11-20,78
2017-11-21,79
2017-11-22,76
2017-11-23,75
2017-11-24,74
2017-11-25,78
2017-11-26,80
2017-11-27,80
2017-11-28,82
2017-11-29,84
2017-11-30,83
2017-12-01,84
2017-12-02,84
2017-12-03,84
2017-12-04,84
2017-12-05,85
2017-12-06,85
2017-12-07,84
2017-12-08,84
2017-12-09,86
2017-12-10,86
2017-12-11,89
2017-12-12,88
2017-12-13,89
2017-12-14,90
2017-12-15,90
2017-12-16,86
2017-12-17,86
2017-12-18,85
2017-12-19,80
2017-12-20,81
2017-12-21,83
2017-12-22,79
2017-12-23,75
2017-12-24,72
2017-12-25,69
2017-12-26,71
2017-12-27,67
2017-12-28,63
2017-12-29,61
2017-12-30,62
2017-12-31,60
2018-01-01,58
2018-01-02,55
2018-01-03,54
2018-01-04,52
2018-01-05,50
2018-01-06,51
2018-01-07,52
2018-01-08,53
2018-01-09,55
2018-01-10,58
2018-01-11,58
2018-01-12,61
2018-01-13,62
2018-01-14,62
2018-01-15,60
2018-01-16,62
2018-01-17,64
2018-01-18,65
2018-01-19,65
2018-01-20,68
2018-01-21,69
2018-01-22,70
2018-01-23,70
2018-01-24,72
2018-01-25,73
2018-01-26,74
2018-01-27,72
2018-01-28,72
2018-01-29,73
2018-01-30,74
2018-02-01,75
2018-02-02,76
2018-02-03,76
2018-02-04,77
2018-02-05,80
2018-02-06,81
2018-02-07,78
2018-02-08,77
2018-02-09,78
2018-02-10,77
2018-02-11,77
2018-02-12,75
2018-02-13,76
2018-02-14,76
2018-02-15,77
2018-02-16,77
2018-02-17,80
2018-02-18,80
2018-02-19,80
2018-02-20,81
2018-02-21,83
2018-02-22,83
2018-02-23,84
2018-02-24,81
2018-02-25,81
2018-02-26,81
2018-02-27,82
2018-02-28,82
2018-03-01,82
2018-03-02,83
2018-03-03,79
2018-03-04,75
2018-03-05,78
2018-03-06,79
2018-03-07,79
2018-03-08,80
2018-03-09,81
2018-03-10,82
2018-03-11,81
2018-03-12,83
2018-03-13,84
2018-03-14,85
2018-03-15,85
2018-03-16,87
2018-03-17,88
2018-03-18,88
2018-03-20,87
2018-03-21,88
2018-03-23,87
2018-03-24,91
2018-03-26,86
2018-03-27,90
2018-03-28,90
2018-03-29,88
2018-03-30,90
2018-03-31,88
2018-04-01,88
2018-04-02,89
2018-04-03,88
2018-04-04,91
2018-04-05,90
2018-04-06,91
2018-04-08,91
2018-04-09,93
2018-04-10,95
2018-04-11,94
2018-04-12,97
2018-04-13,93
2018-04-14,94
2018-04-16,92
2018-04-17,91
2018-04-18,91
2018-04-19,91
2018-04-20,91
2018-04-21,86
2018-04-22,81
2018-04-23,78
2018-04-24,77
2018-04-25,76
2018-04-26,73
2018-04-27,74
2018-04-28,71
2018-04-29,68
2018-04-30,67
2018-05-02,66
2018-05-03,68
2018-05-04,72
2018-05-05,69
2018-05-06,66
2018-05-07,67
2018-05-08,68
2018-05-09,69
2018-05-10,68
2018-05-11,69
2018-05-12,68
2018-05-13,68
2018-05-14,69
2018-05-15,68
2018-05-16,65
2018-05-17,63
2018-05-18,60
2018-05-19,60
2018-05-20,60
2018-05-21,61
2018-05-22,60
2018-05-23,60
2018-05-24,61
2018-05-25,63
2018-05-26,65
2018-05-27,62
2018-05-28,62
2018-05-29,60
2018-05-30,58
2018-05-31,58
2018-06-01,56
2018-06-02,56
2018-06-03,59
2018-06-04,62
2018-06-05,65
2018-06-06,69
2018-06-07,73
2018-06-08,70
2018-06-09,70
2018-06-10,67
2018-06-11,64
2018-06-12,66
2018-06-13,68
2018-06-14,70
2018-06-15,68
2018-06-16,66
2018-06-17,65
2018-06-18,65
2018-06-19,66
2018-06-20,70
2018-06-21,71
2018-06-22,73
2018-06-23,70
2018-06-24,68
2018-06-25,70
2018-06-26,68
2018-06-27,67
2018-06-28,68
2018-06-29,69
2018-06-30,73
2018-07-01,73
2018-07-02,71
2018-07-03,71
2018-07-04,74
2018-07-05,75
2018-07-06,77
2018-07-07,76
2018-07-08,78
2018-07-09,79
2018-07-10,80
2018-07-11,81
2018-07-12,81
2018-07-13,81
2018-07-14,84
2018-07-15,84
2018-07-16,83
2018-07-17,84
2018-07-18,85
2018-07-19,84
2018-07-20,84
2018-07-21,85
2018-07-22,84
2018-07-23,85
2018-07-24,86
2018-07-25,85
2018-07-26,85
2018-07-27,84
2018-07-28,85
2018-07-29,86
2018-07-30,85
2018-07-31,86
2018-08-01,85
2018-08-02,86
2018-08-03,87
2018-08-04,83
2018-08-05,78
2018-08-06,75
2018-08-07,75
2018-08-08,72
2018-08-09,69
2018-08-10,67
2018-08-11,64
2018-08-12,62
2018-08-14,60
2018-08-16,61
2018-08-17,58
2018-08-18,58
2018-08-19,56
2018-08-20,55
2018-08-21,55
2018-08-22,58
2018-08-23,61
2018-08-24,63
2018-08-25,62
2018-08-26,63
2018-08-27,62
2018-08-28,62
2018-08-29,63
2018-08-30,63
2018-08-31,65
2018-09-01,65
2018-09-02,66
2018-09-03,70
2018-09-04,73
2018-09-05,73
2018-09-06,73
2018-09-07,74
2018-09-08,78
2018-09-09,78
2018-09-10,78
2018-09-11,76
2018-09-12,78
2018-09-13,82
2018-09-14,86
2018-09-15,86
2018-09-16,83
2018-09-17,86
2018-09-18,86
2018-09-19,86
2018-09-20,85
2018-09-21,84
2018-09-22,80
2018-09-23,77
2018-09-24,78
2018-09-25,77
2018-09-26,80
2018-09-27,83
2018-09-28,84
2018-09-29,83
2018-09-30,84
2018-10-02,88
2018-10-03,86
2018-10-04,85
2018-10-05,86
2018-10-06,83
2018-10-07,81
2018-10-08,80
2018-10-09,78
2018-10-10,79
2018-10-11,80
2018-10-12,80
2018-10-13,81
2018-10-14,81
2018-10-15,80
2018-10-16,80
2018-10-17,83
2018-10-18,85
2018-10-19,87
2018-10-20,87
2018-10-21,86
2018-10-22,84
2018-10-23,83
2018-10-24,84
2018-10-25,85
2018-10-26,84
2018-10-27,83
2018-10-28,83
2018-10-29,83
2018-10-30,85
2018-10-31,86
2018-11-01,84
2018-11-03,77
2018-11-04,79
2018-11-05,76
2018-11-06,76
2018-11-07,75
2018-11-08,74
2018-11-09,75
2018-11-10,79
2018-11-11,81
2018-11-12,79
2018-11-13,80
2018-11-14,80
2018-11-15,80
2018-11-16,79
2018-11-17,75
2018-11-18,71
2018-11-19,67
2018-11-20,65
2018-11-21,63
2018-11-22,61
2018-11-23,64
2018-11-24,67
2018-11-25,70
2018-11-26,72
2018-11-27,72
2018-11-28,69
2018-11-29,65
2018-12-01,57
2018-12-02,55
2018-12-03,57
2018-12-04,60
2018-12-05,63
2018-12-07,71
2018-12-09,75
2018-12-10,79
2018-12-11,83
2018-12-12,88
2018-12-13,89
2018-12-14,87
2018-12-15,89
2018-12-16,91
2018-12-17,91
2018-12-18,92
2018-12-19,94
2018-12-20,91
2018-12-21,95
2018-12-22,91
2018-12-23,87
2018-12-24,87
2018-12-25,88
2018-12-26,89
2018-12-27,88
2018-12-28,87
2018-12-29,87
2018-12-30,82
2018-12-31,79
2019-01-01,80
2019-01-02,80
2019-01-03,81
2019-01-04,82
2019-01-05,84
2019-01-06,84
2019-01-08,83
2019-01-10,91
2019-01-11,93
2019-01-12,93
2019-01-13,93
2019-01-14,92
2019-01-15,91
2019-01-16,87
2019-01-17,88
2019-01-18,87
2019-01-19,88
2019-01-20,86
2019-01-21,89
2019-01-22,92
2019-01-23,92
2019-01-24,93
2019-01-25,91
2019-01-26,92
2019-01-27,97
2019-01-28,96
2019-01-29,98
2019-01-30,100
2019-01-31,104
2019-02-01,108
2019-02-02,106
2019-02-03,103
2019-02-04,97
2019-02-05,94
2019-02-06,92
2019-02-07,90
2019-02-08,89
2019-02-09,86
2019-02-10,82
2019-02-11,83
2019-02-12,88
2019-02-13,93
2019-02-14,97
2019-02-15,94
2019-02-16,91
2019-02-17,86
2019-02-18,85
2019-02-19,83
2019-02-20,80
2019-02-21,81
2019-02-22,81
2019-02-23,86
2019-02-24,90
2019-02-25,91
2019-02-26,93
2019-02-27,96
2019-02-28,93
2019-03-01,92
2019-03-02,95
2019-03-03,94
2019-03-04,96
2019-03-05,97
2019-03-06,97
2019-03-07,100
2019-03-08,98
2019-03-09,98
2019-03-10,100
2019-03-11,100
2019-03-12,100
2019-03-13,100
2019-03-14,100
2019-03-15,97
2019-03-16,100
2019-03-17,99
2019-03-18,97
2019-03-19,94
2019-03-20,94
2019-03-21,93
2019-03-22,90
2019-03-23,92
2019-03-24,90
2019-03-25,88
2019-03-26,92
2019-03-27,90
2019-03-28,87
2019-03-29,85
2019-03-30,84
2019-03-31,83
2019-04-01,83
2019-04-02,86
2019-04-03,87
2019-04-04,88
2019-04-05,87
2019-04-06,86
2019-04-07,89
2019-04-08,88
2019-04-09,88
2019-04-10,90
2019-04-11,93
2019-04-12,95
2019-04-13,91
2019-04-14,90
2019-04-15,90
2019-04-16,88
2019-04-17,89
2019-04-18,93
2019-04-19,91
2019-04-20,91
2019-04-21,94
2019-04-22,94
2019-04-23,95
2019-04-24,95
2019-04-25,98
2019-04-26,97
2019-04-27,98
2019-04-28,99
2019-04-29,99
2019-04-30,101
2019-05-01,100
2019-05-02,102
2019-05-03,102
2019-05-04,103
2019-05-05,103
2019-05-06,103
2019-05-07,104
2019-05-08,103
2019-05-09,106
2019-05-10,105
2019-05-11,105
2019-05-12,105
2019-05-13,109
2019-05-14,107
2019-05-15,106
2019-05-16,106
2019-05-17,107
2019-05-18,108
2019-05-19,109
2019-05-20,112
2019-05-21,112
2019-05-22,116
2019-05-23,111
2019-05-24,111
2019-05-25,110
2019-05-26,106
2019-05-27,103
2019-05-28,102
2019-05-29,102
2019-05-30,103
2019-05-31,103
2019-06-01,106
2019-06-02,108
2019-06-03,106
2019-06-04,108
2019-06-05,107
2019-06-06,107
2019-06-07,111
2019-06-08,108
2019-06-09,106
2019-06-10,103
2019-06-11,104
2019-06-12,105
2019-06-13,104
2019-06-14,106
2019-06-15,112
2019-06-16,113
2019-06-17,108
2019-06-18,108
2019-06-19,107
2019-06-20,108
2019-06-21,107
2019-06-22,107
2019-06-23,105
2019-06-24,102
2019-06-25,97
2019-06-26,96
2019-06-27,98
2019-06-28,100
2019-06-29,100
2019-06-30,102
2019-07-01,103
2019-07-02,105
2019-07-03,107
2019-07-04,103
2019-07-05,98
2019-07-06,94
2019-07-07,92
2019-07-08,92
2019-07-09,91
2019-07-10,91
2019-07-11,90
2019-07-12,91
2019-07-13,89
2019-07-14,85
2019-07-15,88
2019-07-16,93
2019-07-17,93
2019-07-18,94
2019-07-19,91
2019-07-20,94
2019-07-21,93
2019-07-22,90
2019-07-23,92
2019-07-24,94
2019-07-25,94
2019-07-26,93
2019-07-27,92
2019-07-28,92
2019-07-29,94
2019-07-30,95
2019-07-31,97
2019-08-01,93
2019-08-02,93
2019-08-03,92
2019-08-04,92
2019-08-05,93
2019-08-06,98
2019-08-07,95
2019-08-08,93
2019-08-09,94
2019-08-10,95
2019-08-11,94
2019-08-12,93
2019-08-13,93
2019-08-14,93
2019-08-15,93
2019-08-16,97
2019-08-17,92
2019-08-18,93
2019-08-19,94
2019-08-20,92
2019-08-21,92
2019-08-22,95
2019-08-23,93
2019-08-24,93
2019-08-24,93
2019-08-25,92
2019-08-25,92
2019-08-26,92
2019-08-26,92
2019-08-27,93
2019-08-27,93
2019-08-28,96
2019-08-29,93
2019-08-30,92
2019-08-31,92
2019-09-01,92
2019-09-02,91
2019-09-03,92
2019-09-04,93
2019-09-05,91
2019-09-06,92
