date_obj,Leaping%20sturgeon price
2016-10-25,28
2016-10-26,28
2016-10-27,28
2016-10-28,28
2016-10-29,28
2016-10-30,28
2016-10-31,28
2016-11-01,27
2016-11-02,27
2016-11-03,27
2016-11-04,27
2016-11-05,27
2016-11-06,27
2016-11-07,27
2016-11-08,27
2016-11-09,27
2016-11-10,28
2016-11-11,28
2016-11-12,28
2016-11-13,28
2016-11-14,28
2016-12-07,33
2016-12-08,33
2016-12-09,33
2016-12-10,33
2016-12-11,33
2016-12-12,33
2016-12-13,33
2016-12-14,35
2016-12-15,35
2016-12-16,35
2016-12-17,35
2016-12-18,35
2016-12-19,35
2016-12-20,35
2016-12-21,36
2016-12-22,36
2016-12-23,36
2016-12-24,36
2016-12-25,36
2016-12-26,36
2016-12-27,36
2016-12-28,36
2016-12-29,38
2016-12-30,38
2016-12-31,38
2017-01-01,38
2017-01-02,38
2017-01-03,38
2017-01-04,40
2017-01-05,40
2017-01-06,40
2017-01-07,40
2017-01-08,40
2017-01-09,42
2017-01-10,42
2017-01-11,42
2017-01-12,42
2017-01-13,42
2017-01-14,42
2017-01-15,45
2017-01-16,45
2017-01-17,45
2017-01-18,45
2017-01-19,45
2017-01-20,45
2017-01-21,48
2017-01-22,48
2017-01-27,50
2017-01-28,50
2017-01-29,50
2017-01-30,50
2017-01-31,50
2017-02-01,50
2017-02-02,50
2017-02-03,48
2017-02-04,48
2017-02-05,48
2017-02-06,48
2017-02-07,48
2017-02-08,48
2017-02-09,48
2017-02-10,48
2017-02-11,50
2017-02-12,50
2017-02-13,50
2017-02-14,50
2017-02-15,50
2017-02-16,50
2017-02-18,50
2017-02-19,50
2017-02-20,50
2017-02-21,51
2017-02-22,51
2017-02-23,51
2017-02-24,51
2017-02-25,51
2017-02-26,51
2017-02-27,51
2017-02-28,51
2017-03-01,51
2017-03-02,51
2017-03-03,51
2017-03-04,54
2017-03-05,54
2017-03-06,54
2017-03-07,54
2017-03-08,54
2017-03-09,54
2017-03-10,56
2017-03-11,56
2017-03-12,56
2017-03-13,56
2017-03-14,56
2017-03-15,57
2017-03-16,57
2017-03-17,57
2017-03-18,57
2017-03-19,57
2017-03-20,58
2017-03-21,58
2017-03-22,58
2017-03-23,58
2017-03-24,58
2017-03-25,58
2017-03-26,59
2017-03-27,59
2017-03-28,59
2017-03-29,59
2017-03-30,59
2017-03-31,59
2017-04-01,59
2017-04-02,59
2017-04-03,59
2017-04-04,59
2017-04-12,61
2017-04-13,61
2017-04-14,60
2017-04-15,60
2017-04-16,60
2017-04-17,60
2017-04-18,60
2017-04-19,57
2017-04-20,57
2017-04-21,57
2017-04-22,57
2017-04-23,57
2017-04-24,57
2017-04-25,55
2017-04-26,55
2017-04-27,55
2017-04-28,55
2017-04-29,55
2017-04-30,55
2017-05-01,54
2017-05-02,54
2017-05-03,54
2017-05-04,54
2017-05-05,54
2017-05-06,53
2017-05-07,53
2017-05-08,53
2017-05-09,53
2017-05-10,53
2017-05-11,53
2017-05-12,52
2017-05-13,52
2017-05-14,52
2017-05-15,52
2017-05-16,52
2017-05-17,52
2017-05-18,52
2017-05-19,54
2017-05-20,54
2017-05-21,54
2017-05-22,54
2017-05-23,54
2017-05-24,54
2017-05-25,54
2017-05-26,54
2017-05-27,54
2017-05-28,54
2017-05-29,54
2017-05-30,54
2017-05-31,54
2017-06-01,53
2017-06-02,53
2017-06-03,53
2017-06-04,53
2017-06-06,53
2017-06-07,53
2017-06-08,53
2017-06-09,53
2017-06-10,53
2017-06-11,51
2017-06-12,51
2017-06-13,51
2017-06-14,51
2017-06-15,51
2017-06-16,51
2017-06-17,53
2017-06-18,53
2017-06-19,53
2017-06-20,53
2017-06-21,53
2017-06-22,53
2017-06-23,53
2017-06-24,55
2017-06-25,55
2017-06-26,55
2017-06-27,55
2017-06-28,55
2017-06-29,55
2017-06-30,58
2017-07-01,58
2017-07-02,58
2017-07-03,58
2017-07-04,58
2017-07-05,58
2017-07-06,61
2017-07-07,61
2017-07-08,61
2017-07-13,65
2017-07-14,65
2017-07-15,65
2017-07-16,65
2017-07-17,65
2017-07-18,69
2017-07-19,69
2017-07-20,69
2017-07-21,69
2017-07-22,69
2017-07-23,73
2017-07-24,73
2017-07-25,73
2017-07-26,73
2017-07-27,73
2017-07-28,73
2017-07-29,77
2017-07-30,77
2017-07-31,77
2017-08-01,77
2017-08-02,81
2017-08-03,81
2017-08-04,81
2017-08-05,81
2017-08-06,81
2017-08-09,78
2017-08-10,78
2017-08-11,78
2017-08-12,78
2017-08-13,78
2017-08-14,78
2017-08-15,78
2017-08-17,78
2017-08-18,78
2017-08-19,82
2017-08-20,82
2017-08-21,82
2017-08-22,82
2017-08-23,82
2017-08-24,84
2017-08-25,84
2017-08-26,84
2017-08-27,84
2017-08-28,84
2017-08-29,84
2017-08-30,80
2017-08-31,80
2017-09-01,80
2017-09-02,80
2017-09-03,80
2017-09-04,80
2017-09-05,76
2017-09-06,76
2017-09-07,76
2017-09-08,76
2017-09-09,76
2017-09-10,73
2017-09-11,73
2017-09-12,73
2017-09-13,73
2017-09-14,73
2017-09-15,73
2017-09-16,73
2017-09-17,72
2017-09-19,72
2017-09-20,72
2017-09-21,72
2017-09-22,72
2017-09-23,73
2017-09-24,73
2017-09-25,73
2017-09-26,73
2017-09-27,73
2017-09-28,73
2017-09-29,74
2017-09-30,74
2017-10-01,74
2017-10-02,74
2017-10-03,74
2017-10-04,74
2017-10-05,78
2017-10-06,78
2017-10-07,78
2017-10-08,78
2017-10-09,78
2017-10-10,78
2017-10-11,82
2017-10-12,82
2017-10-13,82
2017-10-14,82
2017-10-15,82
2017-10-16,85
2017-10-17,85
2017-10-18,85
2017-10-19,85
2017-10-20,85
2017-10-21,85
2017-10-22,89
2017-10-23,89
2017-10-24,89
2017-10-25,89
2017-10-26,89
2017-10-27,89
2017-10-28,89
2017-10-29,94
2017-10-30,94
2017-10-31,94
2017-11-01,94
2017-11-02,94
2017-11-03,94
2017-11-04,99
2017-11-05,99
2017-11-06,99
2017-11-07,99
2017-11-08,99
2017-11-09,104
2017-11-10,104
2017-11-11,104
2017-11-12,104
2017-11-13,104
2017-11-14,104
2017-11-15,100
2017-11-16,100
2017-11-17,100
2017-11-18,100
2017-11-19,100
2017-11-20,97
2017-11-21,97
2017-11-22,97
2017-11-23,97
2017-11-24,97
2017-11-25,98
2017-11-26,98
2017-11-27,98
2017-11-28,98
2017-11-29,98
2017-11-30,98
2017-12-01,94
2017-12-02,94
2017-12-03,94
2017-12-04,94
2017-12-05,94
2017-12-06,90
2017-12-07,90
2017-12-08,90
2017-12-09,90
2017-12-10,90
2017-12-11,90
2017-12-12,86
2017-12-14,86
2017-12-15,86
2017-12-16,86
2017-12-17,86
2017-12-18,82
2017-12-19,82
2017-12-20,82
2017-12-21,82
2017-12-22,82
2017-12-23,83
2017-12-24,83
2017-12-25,83
2017-12-26,83
2017-12-27,83
2017-12-28,83
2017-12-29,81
2017-12-30,81
2017-12-31,81
2018-01-01,81
2018-01-02,81
2018-01-03,77
2018-01-04,77
2018-01-05,77
2018-01-06,77
2018-01-07,79
2018-01-08,79
2018-01-09,79
2018-01-10,79
2018-01-11,79
2018-01-12,75
2018-01-13,75
2018-01-14,75
2018-01-15,75
2018-01-16,72
2018-01-17,72
2018-01-18,72
2018-01-19,72
2018-01-20,72
2018-01-21,71
2018-01-22,71
2018-01-23,71
2018-01-25,68
2018-01-26,68
2018-01-27,67
2018-01-28,67
2018-01-29,64
2018-01-31,64
2018-02-01,66
2018-02-02,66
2018-02-03,66
2018-02-04,66
2018-02-05,66
2018-02-06,67
2018-02-07,67
2018-02-08,67
2018-02-09,63
2018-02-10,63
2018-02-11,64
2018-02-12,64
2018-02-13,64
2018-02-14,68
2018-02-15,68
2018-02-16,68
2018-02-17,72
2018-02-18,72
2018-02-19,76
2018-02-20,76
2018-02-21,76
2018-02-22,80
2018-02-23,80
2018-02-24,80
2018-02-25,84
2018-02-26,84
2018-02-27,84
2018-02-28,89
2018-03-01,89
2018-03-02,94
2018-03-03,94
2018-03-04,94
2018-03-05,99
2018-03-06,99
2018-03-07,99
2018-03-08,100
2018-03-09,100
2018-03-10,100
2018-03-11,100
2018-03-12,100
2018-03-13,100
2018-03-14,99
2018-03-15,99
2018-03-16,99
2018-03-17,94
2018-03-18,94
2018-03-19,94
2018-03-20,92
2018-03-21,92
2018-03-23,92
2018-03-24,89
2018-03-25,89
2018-03-26,89
2018-03-27,89
2018-03-28,89
2018-03-29,87
2018-03-30,87
2018-03-31,87
2018-04-01,87
2018-04-02,84
2018-04-03,84
2018-04-04,84
2018-04-05,85
2018-04-06,85
2018-04-07,85
2018-04-08,81
2018-04-09,81
2018-04-10,81
2018-04-11,77
2018-04-12,77
2018-04-13,77
2018-04-14,74
2018-04-15,74
2018-04-16,74
2018-04-17,70
2018-04-18,70
2018-04-19,70
2018-04-20,70
2018-04-21,67
2018-04-22,67
2018-04-23,67
2018-04-24,66
2018-04-25,66
2018-04-26,66
2018-04-27,66
2018-04-28,66
2018-04-29,66
2018-04-30,66
2018-05-01,66
2018-05-04,64
2018-05-05,64
2018-05-06,64
2018-05-08,62
2018-05-09,62
2018-05-10,62
2018-05-11,62
2018-05-12,58
2018-05-13,58
2018-05-14,58
2018-05-15,55
2018-05-16,55
2018-05-17,55
2018-05-18,55
2018-05-19,57
2018-05-20,57
2018-05-21,57
2018-05-22,57
2018-05-23,59
2018-05-24,59
2018-05-25,59
2018-05-26,62
2018-05-27,62
2018-05-28,62
2018-05-29,66
2018-05-30,66
2018-05-31,66
2018-06-01,70
2018-06-02,70
2018-06-03,68
2018-06-04,68
2018-06-05,68
2018-06-06,69
2018-06-07,69
2018-06-08,69
2018-06-09,69
2018-06-10,68
2018-06-11,68
2018-06-12,68
2018-06-13,66
2018-06-14,66
2018-06-15,66
2018-06-16,65
2018-06-17,65
2018-06-18,64
2018-06-19,64
2018-06-20,64
2018-06-21,66
2018-06-22,66
2018-06-23,66
2018-06-24,63
2018-06-25,63
2018-06-26,63
2018-06-27,59
2018-06-28,59
2018-06-29,59
2018-06-30,58
2018-07-01,58
2018-07-02,58
2018-07-03,60
2018-07-04,60
2018-07-05,60
2018-07-06,61
2018-07-07,61
2018-07-08,61
2018-07-09,58
2018-07-10,58
2018-07-11,58
2018-07-12,58
2018-07-13,58
2018-07-14,56
2018-07-15,56
2018-07-16,56
2018-07-17,58
2018-07-18,58
2018-07-19,58
2018-07-20,58
2018-07-21,58
2018-07-22,59
2018-07-23,59
2018-07-24,60
2018-07-25,60
2018-07-26,60
2018-07-27,57
2018-07-28,57
2018-07-29,57
2018-07-30,57
2018-07-31,60
2018-08-01,60
2018-08-02,60
2018-08-03,58
2018-08-04,58
2018-08-05,59
2018-08-06,59
2018-08-07,59
2018-08-08,60
2018-08-09,60
2018-08-10,60
2018-08-11,60
2018-08-12,60
2018-08-14,61
2018-08-16,59
2018-08-17,57
2018-08-18,57
2018-08-19,58
2018-08-20,58
2018-08-21,58
2018-08-22,58
2018-08-23,57
2018-08-24,57
2018-08-25,58
2018-08-26,58
2018-08-27,58
2018-08-28,59
2018-08-29,59
2018-08-30,59
2018-08-31,60
2018-09-01,60
2018-09-02,58
2018-09-03,58
2018-09-04,57
2018-09-05,57
2018-09-06,57
2018-09-07,57
2018-09-08,57
2018-09-09,56
2018-09-10,56
2018-09-11,58
2018-09-12,58
2018-09-13,58
2018-09-14,57
2018-09-15,57
2018-09-16,57
2018-09-17,57
2018-09-18,58
2018-09-19,58
2018-09-20,58
2018-09-21,58
2018-09-22,58
2018-09-23,58
2018-09-24,58
2018-09-25,58
2018-09-26,57
2018-09-27,57
2018-09-28,58
2018-09-29,58
2018-09-30,58
2018-10-02,60
2018-10-03,63
2018-10-04,63
2018-10-05,63
2018-10-06,67
2018-10-07,67
2018-10-08,67
2018-10-09,71
2018-10-10,71
2018-10-11,75
2018-10-12,75
2018-10-13,75
2018-10-14,79
2018-10-15,79
2018-10-16,80
2018-10-17,80
2018-10-18,84
2018-10-19,84
2018-10-20,84
2018-10-21,89
2018-10-22,89
2018-10-23,94
2018-10-24,94
2018-10-25,99
2018-10-26,99
2018-10-27,104
2018-10-28,104
2018-10-29,110
2018-10-30,110
2018-10-31,116
2018-11-01,116
2018-11-03,119
2018-11-04,117
2018-11-05,111
2018-11-06,106
2018-11-07,101
2018-11-08,96
2018-11-09,96
2018-11-10,92
2018-11-11,92
2018-11-12,88
2018-11-13,92
2018-11-14,92
2018-11-15,90
2018-11-16,86
2018-11-17,86
2018-11-18,81
2018-11-19,82
2018-11-20,81
2018-11-21,81
2018-11-22,85
2018-11-23,85
2018-11-24,89
2018-11-25,93
2018-11-26,93
2018-11-27,95
2018-11-28,100
2018-11-29,105
2018-12-01,111
2018-12-02,117
2018-12-03,117
2018-12-04,115
2018-12-05,112
2018-12-07,110
2018-12-09,110
2018-12-10,116
2018-12-11,116
2018-12-13,111
2018-12-14,109
2018-12-15,109
2018-12-16,103
2018-12-17,103
2018-12-18,104
2018-12-19,104
2018-12-20,101
2018-12-21,104
2018-12-22,104
2018-12-23,109
2018-12-24,113
2018-12-25,113
2018-12-26,119
2018-12-27,125
2018-12-28,125
2018-12-29,126
2018-12-30,126
2018-12-31,122
2019-01-01,122
2019-01-02,115
2019-01-03,112
2019-01-04,112
2019-01-05,110
2019-01-06,105
2019-01-08,99
2019-01-10,92
2019-01-11,87
2019-01-12,83
2019-01-13,78
2019-01-14,75
2019-01-15,71
2019-01-16,67
2019-01-17,64
2019-01-18,60
2019-01-19,58
2019-01-20,56
2019-01-21,53
2019-01-22,54
2019-01-23,52
2019-01-24,50
2019-01-25,47
2019-01-26,45
2019-01-27,42
2019-01-28,39
2019-01-29,39
2019-01-30,39
2019-01-31,39
2019-02-01,40
2019-02-02,40
2019-02-03,41
2019-02-04,41
2019-02-05,43
2019-02-06,43
2019-02-07,46
2019-02-08,46
2019-02-09,49
2019-02-10,49
2019-02-11,51
2019-02-12,51
2019-02-13,54
2019-02-14,54
2019-02-15,56
2019-02-16,56
2019-02-17,59
2019-02-18,59
2019-02-19,60
2019-02-20,60
2019-02-21,62
2019-02-22,62
2019-02-23,66
2019-02-24,66
2019-02-25,70
2019-02-26,70
2019-02-27,74
2019-02-28,74
2019-03-01,72
2019-03-02,72
2019-03-03,75
2019-03-04,79
2019-03-05,79
2019-03-06,83
2019-03-07,83
2019-03-08,88
2019-03-09,88
2019-03-10,93
2019-03-11,93
2019-03-12,98
2019-03-13,98
2019-03-14,103
2019-03-15,103
2019-03-16,109
2019-03-17,115
2019-03-18,115
2019-03-19,121
2019-03-20,128
2019-03-21,128
2019-03-22,135
2019-03-23,142
2019-03-24,142
2019-03-25,150
2019-03-26,157
2019-03-27,157
2019-03-28,163
2019-03-29,164
2019-03-30,164
2019-03-31,169
2019-04-01,169
2019-04-02,167
2019-04-03,163
2019-04-04,163
2019-04-05,154
2019-04-06,154
2019-04-07,148
2019-04-08,142
2019-04-09,135
2019-04-10,129
2019-04-11,131
2019-04-12,130
2019-04-13,129
2019-04-14,131
2019-04-15,131
2019-04-16,134
2019-04-17,134
2019-04-18,132
2019-04-19,132
2019-04-20,134
2019-04-21,134
2019-04-22,130
2019-04-23,123
2019-04-24,123
2019-04-25,119
2019-04-26,119
2019-04-27,125
2019-04-28,125
2019-04-29,132
2019-04-30,132
2019-05-01,137
2019-05-02,137
2019-05-03,142
2019-05-04,142
2019-05-05,148
2019-05-06,148
2019-05-07,146
2019-05-08,146
2019-05-09,154
2019-05-10,154
2019-05-11,155
2019-05-12,155
2019-05-13,157
2019-05-14,157
2019-05-15,161
2019-05-16,154
2019-05-17,154
2019-05-18,148
2019-05-19,148
2019-05-20,143
2019-05-21,143
2019-05-22,137
2019-05-23,132
2019-05-24,132
2019-05-25,126
2019-05-26,123
2019-05-27,125
2019-05-28,125
2019-05-29,125
2019-05-30,125
2019-05-31,119
2019-06-01,119
2019-06-02,114
2019-06-03,114
2019-06-04,109
2019-06-05,104
2019-06-06,104
2019-06-07,108
2019-06-08,108
2019-06-09,114
2019-06-10,114
2019-06-11,111
2019-06-12,111
2019-06-13,109
2019-06-14,109
2019-06-15,106
2019-06-16,106
2019-06-17,105
2019-06-18,105
2019-06-19,103
2019-06-20,103
2019-06-21,108
2019-06-22,108
2019-06-23,107
2019-06-24,107
2019-06-25,113
2019-06-26,113
2019-06-27,117
2019-06-28,117
2019-06-29,119
2019-06-30,123
2019-07-01,123
2019-07-02,125
2019-07-03,125
2019-07-04,128
2019-07-05,128
2019-07-06,128
2019-07-07,128
2019-07-08,125
2019-07-09,125
2019-07-10,119
2019-07-11,119
2019-07-12,115
2019-07-13,115
2019-07-14,112
2019-07-15,112
2019-07-16,111
2019-07-17,108
2019-07-18,108
2019-07-19,103
2019-07-20,103
2019-07-21,103
2019-07-22,103
2019-07-23,104
2019-07-24,104
2019-07-25,103
2019-07-26,103
2019-07-27,104
2019-07-28,104
2019-07-29,103
2019-07-30,103
2019-07-31,109
2019-08-01,109
2019-08-02,115
2019-08-03,115
2019-08-04,118
2019-08-05,118
2019-08-06,121
2019-08-07,121
2019-08-08,119
2019-08-09,119
2019-08-10,118
2019-08-11,118
2019-08-12,115
2019-08-13,115
2019-08-14,112
2019-08-15,112
2019-08-16,111
2019-08-17,111
2019-08-18,114
2019-08-19,114
2019-08-20,109
2019-08-21,109
2019-08-22,105
2019-08-23,105
2019-08-24,101
2019-08-24,101
2019-08-25,101
2019-08-25,101
2019-08-26,99
2019-08-26,99
2019-08-27,99
2019-08-27,99
2019-08-28,95
2019-08-29,95
2019-08-30,97
2019-08-31,97
2019-09-01,97
2019-09-02,97
2019-09-03,95
