date_obj,Egg%20whisk price
2019-08-29,51
2019-08-30,51
2019-08-31,51
2019-09-01,51
2019-09-02,51
2019-09-03,51
2019-09-04,51
2019-09-05,51
2019-09-06,51
2019-09-07,51
2019-09-08,51
2019-09-09,51
2019-09-10,51
2019-09-11,51
2019-09-12,51
2019-09-13,51
2019-09-14,51
2019-09-15,51
2019-09-16,51
2019-09-17,51
2019-09-18,51
2019-09-19,51
2019-09-20,51
2019-09-21,51
2019-09-22,51
2019-09-23,51
2019-09-24,51
2019-09-25,51
2019-09-26,51
2019-09-27,51
2019-09-28,51
2019-09-29,51
2019-09-30,51
2019-10-01,51
2019-10-02,51
2019-10-03,51
2019-10-04,51
2019-10-05,51
2019-10-06,51
2019-10-07,51
2019-10-08,51
2019-10-09,51
2019-10-10,51
2019-10-11,51
2019-10-12,51
2019-10-13,51
2019-10-14,51
2019-10-15,51
2019-10-16,51
2019-10-17,51
2019-10-18,51
2019-10-19,51
2019-10-20,51
2019-10-21,51
2019-10-22,51
2019-10-23,51
2019-10-24,51
2019-10-25,51
2019-10-26,51
2019-10-27,51
2019-10-28,51
2019-10-29,51
2019-10-30,51
2019-10-31,51
2019-11-01,51
2019-11-02,51
2019-11-03,51
2019-11-04,51
2019-11-05,51
2019-11-06,51
2019-11-07,51
2019-11-08,51
2019-11-09,51
2019-11-10,51
2019-11-11,51
2019-11-12,51
2019-11-13,51
2019-11-14,51
2019-11-15,51
2019-11-16,51
2019-11-17,51
2019-11-18,51
2019-11-19,51
2019-11-20,51
2019-11-21,51
2019-11-22,51
2019-11-23,51
2019-11-24,51
2019-11-25,51
2019-11-26,51
2019-11-27,51
2019-11-28,51
2019-11-29,51
2019-11-30,51
2019-12-01,51
2019-12-02,51
2019-12-03,51
2019-12-04,51
2019-12-05,51
2019-12-06,51
2019-12-07,51
2019-12-08,51
2019-12-09,51
2019-12-10,51
2019-12-11,51
2019-12-12,51
2019-12-13,51
2019-12-14,51
2019-12-15,51
2019-12-16,51
2019-12-17,51
2019-12-18,51
2019-12-19,51
2019-12-20,51
2019-12-21,51
2019-12-22,51
2019-12-23,51
2019-12-24,51
2019-12-25,51
2019-12-26,51
2019-12-27,51
2019-12-28,51
2019-12-29,51
2019-12-30,51
2019-12-31,51
2020-01-01,51
2020-01-02,51
2020-01-03,51
2020-01-04,51
2020-01-05,51
2020-01-06,51
2020-01-07,51
2020-01-08,51
2020-01-09,51
2020-01-10,51
2020-01-11,51
2020-01-12,51
2020-01-13,51
2020-01-14,51
2020-01-15,51
2020-01-16,51
2020-01-17,51
2020-01-18,51
2020-01-19,51
2020-01-20,51
2020-01-21,51
2020-01-22,51
2020-01-23,51
2020-01-24,51
2020-01-25,51
2020-01-26,51
2020-01-27,51
2020-01-28,51
2020-01-29,51
2020-01-30,51
2020-01-31,51
2020-02-01,51
2020-02-02,51
2020-02-03,51
2020-02-04,51
2020-02-05,51
2020-02-06,51
2020-02-07,51
2020-02-08,51
2020-02-09,51
2020-02-10,51
2020-02-11,51
2020-02-12,51
2020-02-13,51
2020-02-14,51
2020-02-15,51
2020-02-16,51
2020-02-17,51
2020-02-18,51
2020-02-19,51
2020-02-20,52
2020-02-21,52
2020-02-22,52
2020-02-23,52
2020-02-24,52
2020-02-25,52
2020-02-26,52
2020-02-27,52
2020-02-28,52
2020-02-29,52
2020-03-01,52
2020-03-02,52
2020-03-03,52
2020-03-04,52
2020-03-05,52
2020-03-06,52
2020-03-07,52
2020-03-08,52
2020-03-09,52
2020-03-10,52
2020-03-11,52
2020-03-12,52
2020-03-13,52
2020-03-14,52
2020-03-15,52
2020-03-16,52
2020-03-17,52
2020-03-18,52
2020-03-19,52
2020-03-20,52
2020-03-21,52
2020-03-22,52
2020-03-23,52
2020-03-24,52
2020-03-25,52
2020-03-26,52
2020-03-27,52
2020-03-28,52
2020-03-29,52
2020-03-30,52
2020-03-31,52
2020-04-01,52
2020-04-02,52
2020-04-03,52
2020-04-04,52
2020-04-05,52
2020-04-06,52
2020-04-07,52
2020-04-08,52
2020-04-09,52
2020-04-10,52
2020-04-11,52
2020-04-12,52
2020-04-13,52
2020-04-14,52
2020-04-15,52
2020-04-16,52
2020-04-17,52
2020-04-18,52
2020-04-19,52
2020-04-20,52
2020-04-21,52
2020-04-22,52
2020-04-23,52
2020-04-24,52
2020-04-25,52
2020-04-26,52
2020-04-27,52
2020-04-28,52
2020-04-29,52
2020-04-30,52
2020-05-01,52
2020-05-02,52
2020-05-03,52
2020-05-04,52
2020-05-05,52
2020-05-06,52
2020-05-07,52
2020-05-08,52
2020-05-09,52
2020-05-10,52
2020-05-11,52
2020-05-12,52
2020-05-13,52
