date_obj,Spork price
2019-09-09,285
2019-09-10,285
2019-09-11,285
2019-09-12,285
2019-09-13,285
2019-09-14,285
2019-09-15,285
2019-09-16,285
2019-09-17,285
2019-09-18,285
2019-09-19,285
2019-09-20,285
2019-09-21,285
2019-09-22,285
2019-09-23,285
2019-09-24,285
2019-09-25,285
2019-09-26,277
2019-09-27,277
2019-09-28,277
2019-09-29,277
2019-09-30,277
2019-10-01,277
2019-10-02,277
2019-10-03,277
2019-10-04,277
2019-10-05,277
2019-10-06,277
2019-10-07,277
2019-10-08,277
2019-10-09,277
2019-10-10,277
2019-10-11,277
2019-10-12,277
2019-10-13,277
2019-10-14,277
2019-10-15,277
2019-10-16,277
2019-10-17,277
2019-10-18,277
2019-10-19,277
2019-10-20,277
2019-10-21,277
2019-10-22,277
2019-10-23,277
2019-10-24,277
2019-10-25,277
2019-10-26,277
2019-10-27,277
2019-10-28,277
2019-10-29,277
2019-10-30,277
2019-10-31,277
2019-11-01,277
2019-11-02,277
2019-11-03,277
2019-11-04,277
2019-11-05,277
2019-11-06,277
2019-11-07,277
2019-11-08,277
2019-11-09,277
2019-11-10,277
2019-11-11,277
2019-11-12,277
2019-11-13,277
2019-11-14,277
2019-11-15,277
2019-11-16,277
2019-11-17,277
2019-11-18,277
2019-11-19,277
2019-11-20,277
2019-11-21,277
2019-11-22,277
2019-11-23,277
2019-11-24,277
2019-11-25,277
2019-11-26,277
2019-11-27,277
2019-11-28,277
2019-11-29,277
2019-11-30,277
2019-12-01,277
2019-12-02,277
2019-12-03,277
2019-12-04,277
2019-12-05,277
2019-12-06,277
2019-12-07,277
2019-12-08,277
2019-12-09,277
2019-12-10,277
2019-12-11,277
2019-12-12,277
2019-12-13,277
2019-12-14,277
2019-12-15,277
2019-12-16,277
2019-12-17,277
2019-12-18,277
2019-12-19,277
2019-12-20,277
2019-12-21,277
2019-12-22,277
2019-12-23,277
2019-12-24,277
2019-12-25,277
2019-12-26,277
2019-12-27,277
2019-12-28,277
2019-12-29,277
2019-12-30,277
2019-12-31,277
2020-01-01,277
2020-01-02,277
2020-01-03,277
2020-01-04,277
2020-01-05,277
2020-01-06,277
2020-01-07,277
2020-01-08,277
2020-01-09,277
2020-01-10,277
2020-01-11,277
2020-01-12,277
2020-01-13,277
2020-01-14,277
2020-01-15,277
2020-01-16,277
2020-01-17,277
2020-01-18,277
2020-01-19,277
2020-01-20,277
2020-01-21,277
2020-01-22,277
2020-01-23,277
2020-01-24,277
2020-01-25,277
2020-01-26,277
2020-01-27,277
2020-01-28,277
2020-01-29,277
2020-01-30,277
2020-01-31,277
2020-02-01,277
2020-02-02,277
2020-02-03,277
2020-02-04,277
2020-02-05,277
2020-02-06,277
2020-02-07,277
2020-02-08,277
2020-02-09,277
2020-02-10,277
2020-02-11,277
2020-02-12,277
2020-02-13,277
2020-02-14,277
2020-02-15,277
2020-02-16,277
2020-02-17,277
2020-02-18,277
2020-02-19,277
2020-02-20,277
2020-02-21,277
2020-02-22,277
2020-02-23,277
2020-02-24,277
2020-02-25,277
2020-02-26,277
2020-02-27,277
2020-02-28,277
2020-02-29,277
2020-03-01,277
2020-03-02,277
2020-03-03,277
2020-03-04,277
2020-03-05,277
2020-03-06,277
2020-03-07,277
2020-03-08,277
2020-03-09,277
2020-03-10,277
2020-03-11,277
2020-03-12,277
2020-03-13,277
2020-03-14,277
2020-03-15,277
2020-03-16,277
2020-03-17,277
2020-03-18,277
2020-03-19,277
2020-03-20,277
2020-03-21,277
2020-03-22,277
2020-03-23,277
2020-03-24,277
2020-03-25,277
2020-03-26,277
2020-03-27,277
2020-03-28,277
2020-03-29,277
2020-03-30,277
2020-03-31,277
2020-04-01,277
2020-04-02,277
2020-04-03,277
2020-04-04,277
2020-04-05,277
2020-04-06,277
2020-04-07,277
2020-04-08,277
2020-04-09,277
2020-04-10,277
2020-04-11,277
2020-04-12,277
2020-04-13,277
2020-04-14,277
2020-04-15,277
2020-04-16,277
2020-04-17,277
2020-04-18,277
2020-04-19,277
2020-04-20,277
2020-04-21,277
2020-04-22,277
2020-04-23,277
2020-04-24,277
2020-04-25,277
2020-04-26,277
2020-04-27,277
2020-04-28,277
2020-04-29,271
2020-04-30,271
2020-05-01,271
2020-05-02,271
2020-05-03,271
2020-05-04,271
2020-05-05,271
2020-05-06,271
2020-05-07,271
2020-05-08,271
2020-05-09,271
2020-05-10,271
2020-05-11,271
2020-05-12,271
2020-05-13,271
