date_obj,Bronze%20javelin%20heads price
2016-11-12,47
2016-11-13,47
2016-11-14,47
2016-11-15,47
2016-12-07,48
2016-12-08,48
2016-12-09,48
2016-12-10,48
2016-12-11,48
2016-12-12,48
2016-12-13,48
2016-12-14,48
2016-12-15,48
2016-12-16,48
2016-12-17,48
2016-12-18,48
2016-12-19,48
2016-12-20,48
2016-12-21,48
2016-12-22,48
2016-12-23,48
2016-12-24,48
2016-12-25,48
2016-12-26,48
2016-12-27,48
2016-12-28,49
2016-12-29,49
2016-12-30,49
2016-12-31,49
2017-01-01,49
2017-01-02,49
2017-01-03,49
2017-01-04,49
2017-01-05,49
2017-01-06,49
2017-01-07,49
2017-01-08,49
2017-01-09,49
2017-01-10,49
2017-01-11,49
2017-01-12,49
2017-01-13,49
2017-01-14,49
2017-01-15,49
2017-01-16,49
2017-01-17,49
2017-01-18,49
2017-01-19,49
2017-01-20,49
2017-01-21,49
2017-01-22,49
2017-01-23,49
2017-01-27,50
2017-01-28,50
2017-01-29,50
2017-01-30,50
2017-01-31,50
2017-02-01,50
2017-02-02,50
2017-02-03,50
2017-02-04,50
2017-02-05,50
2017-02-06,50
2017-02-07,50
2017-02-08,50
2017-02-09,50
2017-02-10,50
2017-02-11,50
2017-02-12,50
2017-02-13,50
2017-02-14,50
2017-02-15,50
2017-02-16,50
2017-02-18,50
2017-02-19,50
2017-02-20,50
2017-02-21,50
2017-02-22,50
2017-02-23,50
2017-02-24,50
2017-02-25,50
2017-02-26,50
2017-02-27,50
2017-02-28,50
2017-03-01,50
2017-03-02,50
2017-03-03,50
2017-03-04,50
2017-03-05,50
2017-03-06,50
2017-03-07,50
2017-03-08,50
2017-03-09,50
2017-03-10,50
2017-03-11,50
2017-03-12,50
2017-03-13,50
2017-03-14,50
2017-03-15,50
2017-03-16,50
2017-03-17,50
2017-03-18,50
2017-03-19,51
2017-03-20,51
2017-03-21,51
2017-03-22,51
2017-03-23,51
2017-03-24,51
2017-03-25,51
2017-03-26,51
2017-03-27,51
2017-03-28,51
2017-03-29,51
2017-03-30,51
2017-03-31,51
2017-04-01,51
2017-04-02,51
2017-04-03,51
2017-04-04,51
2017-04-12,51
2017-04-13,51
2017-04-14,51
2017-04-15,51
2017-04-16,51
2017-04-17,52
2017-04-18,52
2017-04-19,52
2017-04-20,52
2017-04-21,52
2017-04-22,52
2017-04-23,52
2017-04-24,52
2017-04-25,52
2017-04-26,52
2017-04-27,52
2017-04-28,52
2017-04-29,52
2017-04-30,52
2017-05-01,52
2017-05-02,52
2017-05-03,52
2017-05-04,52
2017-05-05,52
2017-05-06,52
2017-05-07,52
2017-05-08,52
2017-05-09,52
2017-05-10,52
2017-05-11,52
2017-05-12,52
2017-05-13,52
2017-05-14,52
2017-05-15,52
2017-05-16,52
2017-05-17,52
2017-05-18,51
2017-05-19,51
2017-05-20,51
2017-05-21,51
2017-05-22,51
2017-05-23,51
2017-05-24,51
2017-05-25,51
2017-05-26,51
2017-05-27,51
2017-05-28,51
2017-05-29,51
2017-05-30,51
2017-05-31,51
2017-06-01,51
2017-06-02,51
2017-06-03,51
2017-06-04,51
2017-06-05,51
2017-06-06,51
2017-06-07,51
2017-06-08,51
2017-06-09,51
2017-06-10,51
2017-06-11,51
2017-06-12,51
2017-06-13,51
2017-06-14,51
2017-06-15,51
2017-06-16,51
2017-06-17,51
2017-06-18,51
2017-06-19,51
2017-06-20,51
2017-06-21,51
2017-06-22,51
2017-06-23,51
2017-06-24,51
2017-06-25,51
2017-06-26,51
2017-06-27,51
2017-06-28,51
2017-06-29,51
2017-06-30,51
2017-07-01,51
2017-07-02,51
2017-07-03,51
2017-07-04,51
2017-07-05,51
2017-07-06,51
2017-07-07,51
2017-07-08,51
2017-07-13,49
2017-07-14,49
2017-07-15,49
2017-07-16,49
2017-07-17,49
2017-07-18,49
2017-07-19,49
2017-07-20,49
2017-07-21,49
2017-07-22,49
2017-07-23,49
2017-07-24,49
2017-07-25,49
2017-07-26,49
2017-07-27,49
2017-07-28,49
2017-07-29,49
2017-07-30,49
2017-07-31,49
2017-08-01,49
2017-08-02,49
2017-08-03,49
2017-08-04,49
2017-08-05,49
2017-08-06,49
2017-08-09,49
2017-08-10,49
2017-08-11,49
2017-08-12,49
2017-08-13,49
2017-08-14,49
2017-08-15,49
2017-08-16,49
2017-08-17,49
2017-08-18,49
2017-08-19,49
2017-08-20,49
2017-08-21,49
2017-08-22,49
2017-08-23,49
2017-08-24,49
2017-08-25,49
2017-08-26,49
2017-08-27,49
2017-08-28,49
2017-08-29,49
2017-08-30,49
2017-08-31,49
2017-09-01,49
2017-09-02,48
2017-09-03,48
2017-09-04,48
2017-09-05,48
2017-09-06,48
2017-09-07,48
2017-09-08,48
2017-09-09,48
2017-09-10,48
2017-09-11,48
2017-09-12,48
2017-09-13,48
2017-09-14,48
2017-09-15,48
2017-09-16,48
2017-09-17,48
2017-09-18,48
2017-09-19,48
2017-09-20,48
2017-09-21,48
2017-09-22,48
2017-09-23,48
2017-09-24,48
2017-09-25,48
2017-09-26,48
2017-09-27,48
2017-09-28,48
2017-09-29,48
2017-09-30,48
2017-10-01,48
2017-10-02,48
2017-10-03,48
2017-10-04,48
2017-10-05,48
2017-10-06,48
2017-10-07,48
2017-10-08,48
2017-10-09,48
2017-10-10,48
2017-10-11,48
2017-10-12,48
2017-10-13,48
2017-10-14,48
2017-10-15,48
2017-10-16,48
2017-10-17,48
2017-10-18,48
2017-10-19,48
2017-10-20,48
2017-10-21,48
2017-10-22,48
2017-10-23,48
2017-10-24,48
2017-10-25,48
2017-10-26,48
2017-10-27,48
2017-10-28,48
2017-10-29,48
2017-10-30,47
2017-10-31,47
2017-11-01,47
2017-11-02,47
2017-11-03,47
2017-11-04,47
2017-11-05,47
2017-11-06,47
2017-11-07,47
2017-11-08,47
2017-11-09,47
2017-11-10,47
2017-11-11,47
2017-11-12,47
2017-11-13,47
2017-11-14,47
2017-11-15,47
2017-11-16,47
2017-11-17,47
2017-11-18,47
2017-11-19,47
2017-11-20,47
2017-11-21,47
2017-11-22,47
2017-11-23,47
2017-11-24,47
2017-11-25,47
2017-11-26,47
2017-11-27,47
2017-11-28,47
2017-11-29,47
2017-11-30,45
2017-12-01,45
2017-12-02,45
2017-12-03,45
2017-12-04,45
2017-12-05,45
2017-12-06,45
2017-12-07,45
2017-12-08,45
2017-12-09,45
2017-12-10,45
2017-12-11,45
2017-12-12,45
2017-12-13,45
2017-12-14,45
2017-12-15,45
2017-12-16,45
2017-12-17,45
2017-12-18,45
2017-12-19,45
2017-12-20,45
2017-12-21,45
2017-12-22,45
2017-12-23,45
2017-12-24,45
2017-12-25,45
2017-12-26,45
2017-12-27,45
2017-12-28,45
2017-12-29,43
2017-12-30,43
2017-12-31,43
2018-01-01,43
2018-01-02,43
2018-01-03,43
2018-01-04,43
2018-01-05,43
2018-01-06,43
2018-01-07,43
2018-01-08,43
2018-01-09,43
2018-01-10,43
2018-01-11,43
2018-01-12,43
2018-01-13,43
2018-01-14,43
2018-01-15,43
2018-01-16,43
2018-01-17,43
2018-01-18,43
2018-01-19,43
2018-01-20,43
2018-01-21,43
2018-01-22,41
2018-01-23,41
2018-01-24,41
2018-01-25,41
2018-01-26,41
2018-01-27,41
2018-01-28,41
2018-01-29,41
2018-01-30,41
2018-01-31,41
2018-02-01,41
2018-02-02,41
2018-02-03,39
2018-02-04,39
2018-02-05,39
2018-02-06,39
2018-02-07,39
2018-02-08,39
2018-02-09,39
2018-02-10,39
2018-02-11,39
2018-02-12,39
2018-02-13,39
2018-02-14,39
2018-02-15,39
2018-02-16,39
2018-02-17,39
2018-02-18,37
2018-02-19,37
2018-02-20,37
2018-02-21,37
2018-02-22,37
2018-02-23,37
2018-02-24,37
2018-02-25,37
2018-02-26,37
2018-02-27,37
2018-02-28,37
2018-03-01,37
2018-03-02,37
2018-03-03,37
2018-03-04,36
2018-03-05,36
2018-03-06,36
2018-03-07,36
2018-03-08,36
2018-03-09,36
2018-03-10,36
2018-03-11,36
2018-03-12,36
2018-03-13,36
2018-03-14,36
2018-03-15,36
2018-03-16,36
2018-03-17,36
2018-03-18,36
2018-03-19,36
2018-03-20,35
2018-03-21,35
2018-03-23,35
2018-03-24,35
2018-03-25,35
2018-03-26,35
2018-03-27,35
2018-03-28,35
2018-03-29,35
2018-03-30,35
2018-03-31,35
2018-04-01,35
2018-04-02,35
2018-04-03,35
2018-04-04,35
2018-04-05,35
2018-04-06,34
2018-04-07,34
2018-04-08,34
2018-04-09,34
2018-04-10,34
2018-04-11,34
2018-04-12,34
2018-04-13,34
2018-04-14,34
2018-04-15,34
2018-04-16,34
2018-04-17,34
2018-04-18,34
2018-04-19,34
2018-04-20,34
2018-04-21,34
2018-04-22,34
2018-04-23,33
2018-04-24,33
2018-04-25,33
2018-04-26,33
2018-04-27,33
2018-04-28,33
2018-04-29,33
2018-04-30,33
2018-05-01,33
2018-05-02,33
2018-05-03,33
2018-05-04,33
2018-05-05,33
2018-05-06,33
2018-05-07,33
2018-05-08,33
2018-05-09,33
2018-05-10,32
2018-05-11,32
2018-05-12,32
2018-05-13,32
2018-05-14,32
2018-05-15,32
2018-05-16,32
2018-05-17,32
2018-05-18,32
2018-05-19,32
2018-05-20,32
2018-05-21,32
2018-05-22,32
2018-05-23,32
2018-05-24,32
2018-05-25,31
2018-05-26,31
2018-05-27,31
2018-05-28,31
2018-05-29,31
2018-05-30,31
2018-05-31,31
2018-06-01,31
2018-06-02,31
2018-06-03,31
2018-06-04,31
2018-06-05,31
2018-06-06,31
2018-06-07,31
2018-06-08,31
2018-06-09,31
2018-06-10,31
2018-06-11,31
2018-06-12,31
2018-06-13,31
2018-06-14,31
2018-06-15,31
2018-06-16,31
2018-06-17,31
2018-06-18,31
2018-06-19,31
2018-06-20,31
2018-06-21,31
2018-06-22,31
2018-06-23,31
2018-06-24,31
2018-06-25,31
2018-06-26,31
2018-06-27,31
2018-06-28,31
2018-06-29,30
2018-06-30,30
2018-07-01,30
2018-07-02,30
2018-07-03,30
2018-07-04,30
2018-07-05,30
2018-07-06,30
2018-07-07,30
2018-07-08,30
2018-07-09,30
2018-07-10,30
2018-07-11,30
2018-07-12,30
2018-07-13,30
2018-07-14,30
2018-07-15,30
2018-07-16,30
2018-07-17,30
2018-07-18,30
2018-07-19,30
2018-07-20,30
2018-07-21,30
2018-07-22,30
2018-07-23,30
2018-07-24,30
2018-07-25,30
2018-07-26,30
2018-07-27,30
2018-07-28,30
2018-07-29,29
2018-07-30,29
2018-07-31,29
2018-08-01,29
2018-08-02,29
2018-08-03,29
2018-08-04,29
2018-08-05,28
2018-08-06,28
2018-08-07,28
2018-08-08,28
2018-08-09,28
2018-08-10,28
2018-08-11,28
2018-08-12,29
2018-08-14,29
2018-08-16,29
2018-08-17,29
2018-08-18,29
2018-08-19,29
2018-08-20,29
2018-08-21,29
2018-08-22,29
2018-08-23,29
2018-08-24,28
2018-08-25,28
2018-08-26,28
2018-08-27,28
2018-08-28,28
2018-08-29,28
2018-08-30,27
2018-08-31,27
2018-09-01,27
2018-09-02,27
2018-09-03,27
2018-09-04,27
2018-09-05,27
2018-09-06,27
2018-09-07,27
2018-09-08,27
2018-09-09,27
2018-09-10,27
2018-09-11,27
2018-09-12,27
2018-09-13,27
2018-09-14,27
2018-09-15,27
2018-09-16,27
2018-09-17,27
2018-09-18,26
2018-09-19,26
2018-09-20,26
2018-09-21,26
2018-09-22,26
2018-09-23,26
2018-09-24,26
2018-09-25,26
2018-09-26,26
2018-09-27,26
2018-09-28,26
2018-09-29,26
2018-09-30,26
2018-10-01,26
2018-10-02,26
2018-10-03,26
2018-10-04,26
2018-10-05,26
2018-10-06,26
2018-10-07,26
2018-10-08,26
2018-10-09,26
2018-10-10,26
2018-10-11,26
2018-10-12,26
2018-10-13,26
2018-10-14,26
2018-10-15,26
2018-10-16,26
2018-10-17,26
2018-10-18,26
2018-10-19,26
2018-10-20,26
2018-10-21,26
2018-10-22,26
2018-10-23,26
2018-10-24,26
2018-10-25,26
2018-10-26,26
2018-10-27,26
2018-10-28,26
2018-10-29,26
2018-10-30,26
2018-10-31,26
2018-11-01,26
2018-11-03,26
2018-11-04,26
2018-11-05,25
2018-11-06,25
2018-11-07,25
2018-11-08,25
2018-11-09,25
2018-11-10,25
2018-11-11,24
2018-11-12,24
2018-11-13,24
2018-11-15,24
2018-11-16,24
2018-11-17,24
2018-11-18,24
2018-11-19,24
2018-11-20,24
2018-11-21,24
2018-11-22,24
2018-11-23,24
2018-11-24,25
2018-11-25,25
2018-11-26,25
2018-11-27,25
2018-11-28,25
2018-11-29,25
2018-12-01,25
2018-12-02,25
2018-12-03,25
2018-12-04,25
2018-12-05,26
2018-12-07,26
2018-12-09,26
2018-12-10,26
2018-12-11,26
2018-12-12,26
2018-12-13,26
2018-12-14,26
2018-12-15,26
2018-12-16,26
2018-12-17,26
2018-12-18,25
2018-12-19,25
2018-12-20,25
2018-12-21,25
2018-12-22,25
2018-12-23,25
2018-12-24,25
2018-12-25,25
2018-12-26,25
2018-12-27,26
2018-12-28,26
2018-12-29,26
2018-12-30,26
2018-12-31,26
2019-01-01,26
2019-01-02,26
2019-01-03,26
2019-01-04,26
2019-01-05,25
2019-01-06,25
2019-01-08,25
2019-01-10,24
2019-01-11,24
2019-01-12,24
2019-01-13,24
2019-01-14,24
2019-01-15,24
2019-01-16,25
2019-01-17,25
2019-01-18,25
2019-01-19,25
2019-01-20,25
2019-01-21,25
2019-01-22,25
2019-01-23,25
2019-01-24,25
2019-01-25,25
2019-01-26,25
2019-01-27,25
2019-01-28,25
2019-01-29,25
2019-01-30,25
2019-01-31,25
2019-02-01,25
2019-02-02,25
2019-02-03,25
2019-02-04,26
2019-02-05,26
2019-02-06,26
2019-02-07,26
2019-02-08,26
2019-02-09,26
2019-02-10,27
2019-02-11,27
2019-02-12,27
2019-02-13,27
2019-02-14,27
2019-02-15,27
2019-02-16,27
2019-02-17,26
2019-02-18,26
2019-02-19,26
2019-02-20,26
2019-02-21,26
2019-02-22,26
2019-02-23,26
2019-02-24,25
2019-02-25,25
2019-02-26,25
2019-02-27,25
2019-02-28,25
2019-03-01,25
2019-03-02,25
2019-03-03,25
2019-03-04,25
2019-03-05,25
2019-03-06,26
2019-03-07,26
2019-03-08,26
2019-03-09,26
2019-03-10,26
2019-03-11,26
2019-03-12,26
2019-03-13,28
2019-03-14,28
2019-03-15,28
2019-03-16,28
2019-03-17,28
2019-03-18,28
2019-03-19,28
2019-03-20,28
2019-03-21,28
2019-03-22,28
2019-03-23,28
2019-03-24,28
2019-03-25,28
2019-03-26,28
2019-03-27,28
2019-03-28,27
2019-03-29,27
2019-03-30,27
2019-03-31,27
2019-04-01,27
2019-04-02,27
2019-04-03,27
2019-04-04,27
2019-04-05,27
2019-04-06,27
2019-04-07,27
2019-04-08,27
2019-04-09,27
2019-04-10,27
2019-04-11,27
2019-04-12,27
2019-04-13,27
2019-04-14,26
2019-04-15,26
2019-04-16,26
2019-04-17,26
2019-04-18,26
2019-04-19,26
2019-04-20,26
2019-04-21,26
2019-04-22,26
2019-04-23,27
2019-04-24,27
2019-04-25,27
2019-04-26,27
2019-04-27,27
2019-04-28,27
2019-04-29,27
2019-04-30,27
2019-05-01,27
2019-05-02,26
2019-05-03,26
2019-05-04,26
2019-05-05,26
2019-05-06,26
2019-05-07,26
2019-05-08,26
2019-05-09,26
2019-05-10,25
2019-05-11,25
2019-05-12,25
2019-05-13,25
2019-05-14,25
2019-05-15,25
2019-05-16,25
2019-05-17,25
2019-05-18,26
2019-05-19,26
2019-05-20,26
2019-05-21,26
2019-05-22,26
2019-05-23,26
2019-05-24,26
2019-05-25,26
2019-05-26,26
2019-05-27,25
2019-05-28,25
2019-05-29,25
2019-05-30,25
2019-05-31,25
2019-06-01,25
2019-06-02,25
2019-06-03,25
2019-06-04,25
2019-06-05,25
2019-06-06,25
2019-06-07,25
2019-06-08,25
2019-06-09,25
2019-06-10,25
2019-06-11,25
2019-06-12,25
2019-06-13,25
2019-06-14,25
2019-06-15,25
2019-06-16,26
2019-06-17,26
2019-06-18,26
2019-06-19,26
2019-06-20,26
2019-06-21,26
2019-06-22,26
2019-06-23,26
2019-06-24,26
2019-06-25,26
2019-06-26,27
2019-06-27,27
2019-06-28,27
2019-06-29,27
2019-06-30,27
2019-07-01,27
2019-07-02,27
2019-07-03,27
2019-07-04,27
2019-07-05,27
2019-07-06,27
2019-07-07,27
2019-07-08,28
2019-07-09,28
2019-07-10,28
2019-07-11,28
2019-07-12,28
2019-07-13,28
2019-07-14,28
2019-07-15,28
2019-07-16,28
2019-07-17,28
2019-07-18,28
2019-07-19,28
2019-07-20,28
2019-07-21,28
2019-07-22,28
2019-07-23,28
2019-07-24,28
2019-07-25,28
2019-07-26,28
2019-07-27,28
2019-07-28,28
2019-07-29,28
2019-07-30,28
2019-07-31,28
2019-08-01,28
2019-08-02,28
2019-08-03,28
2019-08-04,28
2019-08-05,28
2019-08-06,28
2019-08-07,28
2019-08-08,28
2019-08-09,28
2019-08-10,28
2019-08-11,28
2019-08-12,28
2019-08-13,28
2019-08-14,28
2019-08-15,28
2019-08-16,30
2019-08-17,30
2019-08-18,30
2019-08-19,30
2019-08-20,30
2019-08-21,30
2019-08-22,30
2019-08-23,30
2019-08-24,30
2019-08-24,30
2019-08-25,30
2019-08-25,30
2019-08-26,30
2019-08-27,30
2019-08-27,30
2019-08-28,30
2019-08-29,30
2019-08-30,31
2019-08-31,31
2019-09-01,31
2019-09-02,31
2019-09-03,31
2019-09-04,31
2019-09-05,31
2019-09-06,31
2019-09-07,31
2019-09-08,31
2019-09-09,31
2019-09-10,31
2019-09-11,31
2019-09-12,31
2019-09-13,31
2019-09-14,31
2019-09-15,31
2019-09-16,31
2019-09-17,31
2019-09-18,31
2019-09-19,31
2019-09-20,31
2019-09-21,31
2019-09-22,31
2019-09-23,31
2019-09-24,31
2019-09-25,31
2019-09-26,31
2019-09-27,31
2019-09-28,31
2019-09-29,31
2019-09-30,31
2019-10-01,31
2019-10-02,31
2019-10-03,31
2019-10-04,31
2019-10-05,31
2019-10-06,31
2019-10-07,31
2019-10-08,31
2019-10-09,31
2019-10-10,31
2019-10-11,31
2019-10-12,31
2019-10-13,31
2019-10-14,31
2019-10-15,31
2019-10-16,31
2019-10-17,31
2019-10-18,31
2019-10-19,31
2019-10-20,31
2019-10-21,31
2019-10-22,31
2019-10-23,31
2019-10-24,31
2019-10-25,31
2019-10-26,31
2019-10-27,31
2019-10-28,31
2019-10-29,31
2019-10-30,30
2019-10-31,30
2019-11-01,30
2019-11-02,30
2019-11-03,30
2019-11-04,30
2019-11-05,30
2019-11-06,30
2019-11-07,30
2019-11-08,30
2019-11-09,30
2019-11-10,30
2019-11-11,30
2019-11-12,30
2019-11-13,30
2019-11-14,30
2019-11-15,30
2019-11-16,31
2019-11-17,31
2019-11-18,31
2019-11-19,31
2019-11-20,31
2019-11-21,31
2019-11-22,31
2019-11-23,31
2019-11-24,31
2019-11-25,31
2019-11-26,31
2019-11-27,31
2019-11-28,31
2019-11-29,31
2019-11-30,31
2019-12-01,32
2019-12-02,32
2019-12-03,32
2019-12-04,32
2019-12-05,32
2019-12-06,32
2019-12-07,32
2019-12-08,32
2019-12-09,32
2019-12-10,32
2019-12-11,32
2019-12-12,32
2019-12-13,32
2019-12-14,32
2019-12-15,32
2019-12-16,32
2019-12-17,32
2019-12-18,32
2019-12-19,32
2019-12-20,32
2019-12-21,32
2019-12-22,32
2019-12-23,32
2019-12-24,32
2019-12-25,32
2019-12-26,32
2019-12-27,32
2019-12-28,32
2019-12-29,32
2019-12-30,32
2019-12-31,32
2020-01-01,32
2020-01-02,32
2020-01-03,32
2020-01-04,32
2020-01-05,32
2020-01-06,32
2020-01-07,32
2020-01-08,32
2020-01-09,32
2020-01-10,32
2020-01-11,32
2020-01-12,32
2020-01-13,32
2020-01-14,32
2020-01-15,32
2020-01-16,32
2020-01-17,32
2020-01-18,32
2020-01-19,32
2020-01-20,32
2020-01-21,32
2020-01-22,32
2020-01-23,32
2020-01-24,32
2020-01-25,32
2020-01-26,32
2020-01-27,32
2020-01-28,32
2020-01-29,32
2020-01-30,32
2020-01-31,32
2020-02-01,32
2020-02-02,32
2020-02-03,32
2020-02-04,32
2020-02-05,32
2020-02-06,32
2020-02-07,32
2020-02-08,32
2020-02-09,32
2020-02-10,32
2020-02-11,32
2020-02-12,32
2020-02-13,32
2020-02-14,32
2020-02-15,32
2020-02-16,32
2020-02-17,32
2020-02-18,32
2020-02-19,32
2020-02-20,32
2020-02-21,32
2020-02-22,31
2020-02-23,31
2020-02-24,31
2020-02-25,31
2020-02-26,31
2020-02-27,31
2020-02-28,31
2020-02-29,31
2020-03-01,31
2020-03-02,31
2020-03-03,31
2020-03-04,31
2020-03-05,31
2020-03-06,31
2020-03-07,31
2020-03-08,31
2020-03-09,31
2020-03-10,31
2020-03-11,31
2020-03-12,31
2020-03-13,31
2020-03-14,31
2020-03-15,31
2020-03-16,31
2020-03-17,30
2020-03-18,30
2020-03-19,30
2020-03-20,30
2020-03-21,30
2020-03-22,30
2020-03-23,30
2020-03-24,30
2020-03-25,30
2020-03-26,30
2020-03-27,29
2020-03-28,29
2020-03-29,29
2020-03-30,29
2020-03-31,29
2020-04-01,29
2020-04-02,29
2020-04-03,29
2020-04-04,29
2020-04-05,29
2020-04-06,29
2020-04-07,29
2020-04-08,29
2020-04-09,29
2020-04-10,29
2020-04-11,30
2020-04-12,30
2020-04-13,30
2020-04-14,30
2020-04-15,30
2020-04-16,30
2020-04-17,30
2020-04-18,31
2020-04-19,31
2020-04-20,31
2020-04-21,31
2020-04-22,31
2020-04-23,31
2020-04-24,31
2020-04-25,31
2020-04-26,31
2020-04-27,31
2020-04-28,31
2020-04-29,31
2020-04-30,31
2020-05-01,31
2020-05-02,31
2020-05-03,31
2020-05-04,31
2020-05-05,31
2020-05-06,31
2020-05-07,31
2020-05-08,31
2020-05-09,31
2020-05-10,31
2020-05-11,31
2020-05-12,31
2020-05-13,32
