date_obj,Priest%20gown%20(bottom) price
2016-04-05,63
2016-04-06,63
2016-04-07,62
2016-04-08,62
2016-04-09,58
2016-04-10,55
2016-04-11,55
2016-04-12,52
2016-04-13,52
2016-04-14,49
2016-04-15,46
2016-04-16,46
2016-04-17,43
2016-04-18,40
2016-04-19,40
2016-04-20,38
2016-04-21,38
2016-04-22,36
2016-04-23,36
2016-04-24,34
2016-04-25,32
2016-04-26,32
2016-04-27,30
2016-04-28,30
2016-04-29,28
2016-04-30,26
2016-05-01,26
2016-05-02,24
2016-05-03,22
2016-05-04,22
2016-05-05,20
2016-05-06,20
2016-05-07,19
2016-05-08,19
2016-05-09,20
2016-05-10,20
2016-05-11,20
2016-05-12,20
2016-05-13,19
2016-05-14,19
2016-05-15,18
2016-05-16,18
2016-05-17,18
2016-05-18,18
2016-05-19,18
2016-05-22,18
2016-05-23,18
2016-05-24,18
2016-05-25,18
2016-05-26,18
2016-05-27,17
2016-05-28,17
2016-05-29,17
2016-05-30,17
2016-05-31,17
2016-06-01,16
2016-06-02,16
2016-06-03,16
2016-06-04,15
2016-06-05,15
2016-06-06,15
2016-06-07,15
2016-06-08,15
2016-06-09,15
2016-06-10,15
2016-06-11,15
2016-06-12,15
2016-06-13,15
2016-06-14,15
2016-06-15,15
2016-06-16,15
2016-06-17,14
2016-06-18,14
2016-06-19,14
2016-06-20,14
2016-06-21,13
2016-06-22,14
2016-06-23,14
2016-06-24,14
2016-06-25,14
2016-06-26,14
2016-06-27,14
2016-06-28,15
2016-06-29,15
2016-06-30,16
2016-07-01,17
2016-07-02,17
2016-07-03,18
2016-07-04,18
2016-07-05,18
2016-07-06,18
2016-07-07,18
2016-07-08,18
2016-07-09,18
2016-07-10,18
2016-07-11,18
2016-07-12,18
2016-07-13,18
2016-07-14,18
2016-07-15,18
2016-07-16,18
2016-07-17,18
2016-07-18,18
2016-07-23,20
2016-07-24,20
2016-07-25,20
2016-07-26,20
2016-07-27,20
2016-07-28,20
2016-07-29,20
2016-07-30,20
2016-07-31,20
2016-08-01,20
2016-08-02,20
2016-08-03,20
2016-08-04,20
2016-08-05,20
2016-08-06,20
2016-08-07,20
2016-08-08,19
2016-08-09,19
2016-08-10,20
2016-08-11,20
2016-08-12,20
2016-08-13,20
2016-08-14,20
2016-08-15,20
2016-08-16,20
2016-08-17,21
2016-08-18,21
2016-08-19,21
2016-08-20,21
2016-08-21,22
2016-08-22,22
2016-08-23,22
2016-08-24,22
2016-08-25,22
2016-08-26,22
2016-08-28,21
2016-08-31,19
2016-09-01,18
2016-09-02,18
2016-09-03,18
2016-09-04,17
2016-09-05,17
2016-09-06,17
2016-09-07,17
2016-09-08,17
2016-09-09,17
2016-09-10,17
2016-09-11,17
2016-09-12,17
2016-09-13,17
2016-09-14,17
2016-09-15,17
2016-09-16,17
2016-09-17,18
2016-09-18,18
2016-09-19,18
2016-09-20,18
2016-09-21,18
2016-09-22,17
2016-09-23,17
2016-09-24,17
2016-09-25,16
2016-09-26,16
2016-09-27,16
2016-09-28,16
2016-09-29,16
2016-09-30,16
2016-10-01,16
2016-10-02,17
2016-10-03,17
2016-10-04,17
2016-10-05,17
2016-10-06,18
2016-10-07,18
2016-10-08,19
2016-10-09,19
2016-10-10,19
2016-10-11,20
2016-10-12,20
2016-10-13,21
2016-10-14,21
2016-10-15,22
2016-10-16,22
2016-10-17,22
2016-10-18,22
2016-10-19,21
2016-10-20,21
2016-10-21,22
2016-10-22,22
2016-10-23,22
2016-10-24,22
2016-10-25,21
2016-10-26,21
2016-10-27,21
2016-10-28,21
2016-10-29,22
2016-10-30,22
2016-10-31,22
2016-11-01,22
2016-11-02,23
2016-11-03,23
2016-11-04,25
2016-11-05,25
2016-11-06,26
2016-11-07,26
2016-11-08,26
2016-11-09,26
2016-11-10,26
2016-11-11,26
2016-11-12,26
2016-11-13,26
2016-11-14,27
2016-12-08,32
2016-12-09,32
2016-12-10,33
2016-12-11,33
2016-12-12,34
2016-12-13,34
2016-12-14,34
2016-12-15,34
2016-12-16,34
2016-12-17,35
2016-12-18,35
2016-12-19,36
2016-12-20,36
2016-12-21,36
2016-12-22,36
2016-12-23,36
2016-12-24,36
2016-12-25,35
2016-12-26,35
2016-12-27,34
2016-12-28,34
2016-12-29,34
2016-12-30,34
2016-12-31,34
2017-01-01,34
2017-01-02,34
2017-01-03,34
2017-01-04,34
2017-01-05,34
2017-01-06,34
2017-01-07,33
2017-01-08,33
2017-01-09,32
2017-01-10,32
2017-01-11,31
2017-01-12,30
2017-01-13,30
2017-01-14,28
2017-01-15,27
2017-01-16,26
2017-01-17,27
2017-01-18,26
2017-01-19,26
2017-01-20,25
2017-01-21,24
2017-01-22,24
2017-01-27,23
2017-01-28,23
2017-01-29,23
2017-01-30,23
2017-01-31,23
2017-02-01,24
2017-02-02,24
2017-02-03,23
2017-02-04,23
2017-02-05,23
2017-02-06,23
2017-02-07,23
2017-02-08,22
2017-02-09,22
2017-02-10,22
2017-02-11,22
2017-02-12,22
2017-02-13,21
2017-02-14,22
2017-02-15,22
2017-02-16,23
2017-02-18,22
2017-02-19,21
2017-02-20,21
2017-02-21,21
2017-02-22,21
2017-02-23,21
2017-02-24,21
2017-02-25,20
2017-02-26,20
2017-02-27,20
2017-02-28,20
2017-03-01,20
2017-03-02,20
2017-03-03,20
2017-03-04,20
2017-03-05,20
2017-03-06,20
2017-03-07,20
2017-03-08,20
2017-03-09,20
2017-03-10,20
2017-03-11,20
2017-03-12,20
2017-03-13,19
2017-03-14,19
2017-03-15,19
2017-03-16,19
2017-03-17,19
2017-03-18,19
2017-03-19,18
2017-03-20,18
2017-03-21,18
2017-03-22,18
2017-03-23,18
2017-03-24,18
2017-03-25,18
2017-03-26,18
2017-03-27,18
2017-03-28,18
2017-03-29,18
2017-03-30,18
2017-03-31,18
2017-04-01,18
2017-04-02,17
2017-04-03,16
2017-04-04,16
2017-04-12,12
2017-04-13,12
2017-04-14,12
2017-04-15,12
2017-04-16,11
2017-04-17,11
2017-04-18,11
2017-04-19,11
2017-04-20,11
2017-04-21,11
2017-04-22,11
2017-04-23,11
2017-04-24,11
2017-04-25,11
2017-04-26,11
2017-04-27,11
2017-04-28,11
2017-04-29,11
2017-04-30,11
2017-05-01,11
2017-05-02,11
2017-05-03,11
2017-05-04,12
2017-05-05,12
2017-05-06,13
2017-05-07,13
2017-05-08,14
2017-05-09,15
2017-05-10,15
2017-05-11,15
2017-05-12,15
2017-05-13,15
2017-05-14,15
2017-05-15,15
2017-05-16,15
2017-05-17,15
2017-05-18,15
2017-05-19,15
2017-05-20,16
2017-05-21,16
2017-05-22,17
2017-05-23,17
2017-05-24,18
2017-05-25,18
2017-05-26,19
2017-05-27,19
2017-05-28,20
2017-05-29,20
2017-05-30,21
2017-05-31,21
2017-06-01,20
2017-06-02,20
2017-06-03,20
2017-06-06,20
2017-06-07,20
2017-06-08,21
2017-06-09,21
2017-06-10,21
2017-06-11,20
2017-06-12,20
2017-06-13,20
2017-06-14,20
2017-06-15,20
2017-06-16,20
2017-06-17,20
2017-06-18,20
2017-06-19,20
2017-06-20,19
2017-06-21,19
2017-06-22,19
2017-06-23,19
2017-06-24,19
2017-06-25,19
2017-06-26,19
2017-06-27,19
2017-06-28,19
2017-06-29,19
2017-06-30,19
2017-07-01,19
2017-07-02,19
2017-07-03,19
2017-07-04,19
2017-07-05,19
2017-07-06,20
2017-07-07,20
2017-07-08,20
2017-07-13,20
2017-07-14,20
2017-07-15,20
2017-07-16,20
2017-07-17,21
2017-07-18,21
2017-07-19,21
2017-07-20,21
2017-07-21,21
2017-07-22,19
2017-07-23,18
2017-07-24,18
2017-07-25,17
2017-07-26,16
2017-07-27,16
2017-07-28,16
2017-07-29,17
2017-07-30,17
2017-07-31,17
2017-08-01,16
2017-08-02,16
2017-08-03,16
2017-08-04,16
2017-08-05,17
2017-08-06,17
2017-08-09,19
2017-08-10,20
2017-08-11,20
2017-08-12,21
2017-08-13,21
2017-08-14,22
2017-08-15,22
2017-08-16,22
2017-08-17,22
2017-08-18,22
2017-08-19,24
2017-08-20,26
2017-08-22,28
2017-08-23,28
2017-08-24,30
2017-08-25,30
2017-08-26,32
2017-08-27,32
2017-08-28,34
2017-08-29,34
2017-08-30,32
2017-08-31,32
2017-09-01,30
2017-09-02,30
2017-09-03,30
2017-09-04,32
2017-09-05,32
2017-09-06,32
2017-09-07,32
2017-09-08,32
2017-09-09,33
2017-09-10,33
2017-09-11,33
2017-09-12,33
2017-09-13,32
2017-09-14,31
2017-09-15,31
2017-09-16,30
2017-09-17,30
2017-09-19,29
2017-09-20,29
2017-09-21,29
2017-09-22,29
2017-09-23,29
2017-09-24,29
2017-09-25,29
2017-09-26,28
2017-09-27,28
2017-09-28,27
2017-09-29,27
2017-09-30,27
2017-10-01,27
2017-10-02,26
2017-10-03,26
2017-10-04,26
2017-10-05,26
2017-10-06,27
2017-10-07,28
2017-10-08,28
2017-10-09,28
2017-10-10,28
2017-10-11,28
2017-10-12,28
2017-10-13,28
2017-10-14,28
2017-10-15,28
2017-10-16,30
2017-10-17,30
2017-10-18,30
2017-10-19,30
2017-10-20,31
2017-10-21,31
2017-10-22,32
2017-10-23,32
2017-10-24,32
2017-10-25,32
2017-10-26,32
2017-10-27,32
2017-10-28,32
2017-10-29,33
2017-10-30,33
2017-10-31,32
2017-11-01,32
2017-11-02,32
2017-11-03,32
2017-11-04,31
2017-11-05,31
2017-11-06,30
2017-11-07,30
2017-11-08,30
2017-11-09,30
2017-11-10,30
2017-11-11,30
2017-11-12,30
2017-11-13,30
2017-11-14,30
2017-11-15,30
2017-11-16,30
2017-11-17,30
2017-11-18,30
2017-11-19,31
2017-11-20,31
2017-11-21,30
2017-11-22,30
2017-11-23,31
2017-11-24,31
2017-11-25,32
2017-11-26,32
2017-11-27,33
2017-11-28,32
2017-11-29,32
2017-11-30,32
2017-12-01,31
2017-12-02,31
2017-12-03,29
2017-12-04,29
2017-12-05,29
2017-12-06,29
2017-12-07,28
2017-12-08,28
2017-12-09,27
2017-12-10,28
2017-12-11,28
2017-12-12,28
2017-12-14,28
2017-12-15,27
2017-12-16,27
2017-12-17,25
2017-12-18,26
2017-12-19,26
2017-12-20,26
2017-12-21,25
2017-12-22,25
2017-12-23,25
2017-12-24,25
2017-12-25,26
2017-12-26,27
2017-12-27,27
2017-12-28,27
2017-12-29,28
2017-12-30,28
2017-12-31,28
2018-01-01,29
2018-01-02,29
2018-01-03,29
2018-01-04,29
2018-01-05,29
2018-01-06,29
2018-01-07,28
2018-01-08,28
2018-01-09,26
2018-01-10,26
2018-01-11,26
2018-01-12,27
2018-01-13,28
2018-01-14,28
2018-01-15,27
2018-01-16,27
2018-01-17,26
2018-01-18,27
2018-01-19,27
2018-01-20,26
2018-01-21,25
2018-01-22,24
2018-01-23,26
2018-01-24,28
2018-01-25,27
2018-01-26,26
2018-01-27,25
2018-01-28,25
2018-01-29,25
2018-01-31,26
2018-02-01,26
2018-02-02,27
2018-02-03,28
2018-02-04,29
2018-02-05,28
2018-02-06,27
2018-02-07,26
2018-02-08,26
2018-02-09,26
2018-02-10,26
2018-02-11,25
2018-02-13,25
2018-02-14,25
2018-02-15,26
2018-02-16,25
2018-02-17,24
2018-02-18,25
2018-02-19,23
2018-02-20,21
2018-02-21,22
2018-02-22,22
2018-02-23,22
2018-02-24,23
2018-02-25,22
2018-02-26,20
2018-02-27,20
2018-02-28,20
2018-03-01,20
2018-03-02,20
2018-03-03,19
2018-03-04,19
2018-03-05,19
2018-03-06,19
2018-03-07,19
2018-03-08,19
2018-03-09,19
2018-03-10,19
2018-03-11,19
2018-03-12,20
2018-03-13,21
2018-03-14,21
2018-03-15,20
2018-03-16,19
2018-03-17,20
2018-03-18,20
2018-03-19,20
2018-03-20,20
2018-03-21,19
2018-03-23,18
2018-03-24,17
2018-03-26,18
2018-03-27,18
2018-03-28,18
2018-03-29,18
2018-03-30,17
2018-03-31,17
2018-04-01,16
2018-04-02,15
2018-04-03,15
2018-04-04,16
2018-04-05,16
2018-04-06,17
2018-04-08,17
2018-04-09,17
2018-04-10,17
2018-04-11,16
2018-04-12,15
2018-04-13,15
2018-04-14,15
2018-04-15,14
2018-04-16,14
2018-04-17,14
2018-04-18,14
2018-04-19,13
2018-04-20,12
2018-04-21,12
2018-04-22,12
2018-04-23,12
2018-04-24,12
2018-04-25,12
2018-04-26,12
2018-04-27,12
2018-04-28,12
2018-04-29,12
2018-04-30,12
2018-05-01,11
2018-05-02,11
2018-05-03,11
2018-05-04,11
2018-05-05,12
2018-05-06,12
2018-05-07,13
2018-05-08,14
2018-05-09,15
2018-05-10,16
2018-05-11,17
2018-05-12,18
2018-05-13,18
2018-05-14,19
2018-05-15,20
2018-05-16,21
2018-05-17,23
2018-05-18,25
2018-05-19,27
2018-05-20,29
2018-05-21,30
2018-05-22,30
2018-05-23,31
2018-05-24,33
2018-05-25,35
2018-05-26,37
2018-05-27,37
2018-05-28,39
2018-05-29,39
2018-05-30,38
2018-05-31,40
2018-06-01,42
2018-06-02,45
2018-06-03,47
2018-06-04,50
2018-06-05,53
2018-06-06,55
2018-06-07,55
2018-06-08,57
2018-06-09,59
2018-06-10,61
2018-06-11,58
2018-06-12,58
2018-06-13,56
2018-06-14,58
2018-06-15,61
2018-06-16,62
2018-06-17,62
2018-06-18,62
2018-06-19,61
2018-06-20,61
2018-06-21,60
2018-06-22,57
2018-06-23,57
2018-06-24,57
2018-06-25,57
2018-06-26,56
2018-06-27,57
2018-06-28,56
2018-06-29,56
2018-06-30,55
2018-07-01,55
2018-07-02,55
2018-07-03,53
2018-07-04,55
2018-07-05,57
2018-07-06,59
2018-07-07,61
2018-07-08,64
2018-07-09,64
2018-07-10,63
2018-07-11,65
2018-07-12,62
2018-07-13,59
2018-07-14,57
2018-07-15,55
2018-07-16,54
2018-07-17,54
2018-07-18,54
2018-07-19,55
2018-07-20,57
2018-07-21,59
2018-07-22,60
2018-07-23,63
2018-07-24,64
2018-07-25,65
2018-07-26,66
2018-07-27,66
2018-07-28,67
2018-07-29,66
2018-07-30,64
2018-07-31,67
2018-08-01,67
2018-08-02,65
2018-08-03,69
2018-08-04,73
2018-08-05,75
2018-08-06,77
2018-08-07,80
2018-08-08,83
2018-08-09,83
2018-08-10,83
2018-08-11,82
2018-08-12,79
2018-08-14,73
2018-08-16,72
2018-08-17,71
2018-08-18,70
2018-08-19,68
2018-08-20,68
2018-08-21,64
2018-08-22,63
2018-08-23,62
2018-08-24,59
2018-08-25,56
2018-08-26,53
2018-08-27,51
2018-08-28,50
2018-08-29,52
2018-08-30,52
2018-08-31,51
2018-09-01,51
2018-09-02,50
2018-09-03,48
2018-09-04,46
2018-09-05,45
2018-09-06,45
2018-09-07,44
2018-09-08,43
2018-09-09,41
2018-09-10,40
2018-09-11,39
2018-09-12,39
2018-09-13,37
2018-09-14,36
2018-09-15,36
2018-09-16,37
2018-09-17,36
2018-09-18,35
2018-09-19,35
2018-09-20,34
2018-09-21,33
2018-09-22,33
2018-09-23,32
2018-09-24,30
2018-09-25,29
2018-09-26,29
2018-09-27,29
2018-09-28,29
2018-09-29,30
2018-09-30,29
2018-10-02,28
2018-10-03,27
2018-10-04,27
2018-10-05,25
2018-10-06,26
2018-10-07,27
2018-10-08,29
2018-10-09,30
2018-10-10,31
2018-10-11,30
2018-10-12,30
2018-10-13,30
2018-10-14,30
2018-10-15,29
2018-10-16,29
2018-10-17,28
2018-10-18,28
2018-10-19,28
2018-10-20,29
2018-10-21,30
2018-10-22,31
2018-10-23,33
2018-10-24,34
2018-10-25,33
2018-10-26,32
2018-10-27,30
2018-10-28,29
2018-10-29,28
2018-10-30,27
2018-10-31,27
2018-11-01,28
2018-11-02,30
2018-11-03,31
2018-11-04,32
2018-11-05,33
2018-11-06,35
2018-11-07,37
2018-11-08,38
2018-11-09,38
2018-11-10,38
2018-11-11,39
2018-11-12,40
2018-11-13,39
2018-11-14,40
2018-11-15,41
2018-11-16,42
2018-11-17,42
2018-11-18,43
2018-11-19,45
2018-11-20,46
2018-11-21,45
2018-11-22,43
2018-11-23,41
2018-11-24,40
2018-11-25,39
2018-11-26,38
2018-11-27,38
2018-11-28,36
2018-11-29,38
2018-12-01,36
2018-12-02,36
2018-12-03,36
2018-12-04,36
2018-12-05,36
2018-12-07,35
2018-12-09,35
2018-12-10,36
2018-12-11,36
2018-12-12,35
2018-12-13,34
2018-12-14,33
2018-12-15,33
2018-12-16,32
2018-12-17,31
2018-12-18,30
2018-12-19,29
2018-12-20,28
2018-12-21,26
2018-12-22,24
2018-12-23,23
2018-12-24,21
2018-12-25,20
2018-12-26,20
2018-12-27,20
2018-12-28,20
2018-12-29,21
2018-12-30,23
2018-12-31,23
2019-01-01,22
2019-01-02,21
2019-01-03,21
2019-01-04,21
2019-01-05,20
2019-01-06,20
2019-01-08,19
2019-01-10,17
2019-01-11,16
2019-01-12,16
2019-01-14,17
2019-01-15,18
2019-01-16,18
2019-01-17,17
2019-01-18,16
2019-01-19,15
2019-01-20,14
2019-01-21,14
2019-01-22,14
2019-01-23,13
2019-01-24,12
2019-01-25,11
2019-01-26,11
2019-01-27,11
2019-01-28,11
2019-01-29,11
2019-01-30,12
2019-01-31,12
2019-02-01,12
2019-02-02,12
2019-02-03,13
2019-02-04,13
2019-02-05,14
2019-02-06,14
2019-02-07,13
2019-02-08,12
2019-02-09,11
2019-02-10,10
2019-02-11,10
2019-02-12,10
2019-02-13,11
2019-02-14,12
2019-02-15,13
2019-02-16,13
2019-02-17,12
2019-02-18,12
2019-02-19,12
2019-02-20,12
2019-02-21,13
2019-02-22,13
2019-02-23,13
2019-02-24,13
2019-02-25,13
2019-02-26,13
2019-02-27,13
2019-02-28,13
2019-03-01,13
2019-03-02,13
2019-03-03,13
2019-03-04,13
2019-03-05,13
2019-03-06,14
2019-03-07,14
2019-03-08,14
2019-03-09,14
2019-03-10,14
2019-03-11,14
2019-03-12,14
2019-03-13,14
2019-03-14,13
2019-03-15,12
2019-03-16,12
2019-03-17,12
2019-03-18,13
2019-03-19,13
2019-03-20,12
2019-03-21,13
2019-03-22,14
2019-03-23,14
2019-03-24,15
2019-03-25,16
2019-03-26,17
2019-03-27,17
2019-03-28,18
2019-03-29,18
2019-03-30,18
2019-03-31,19
2019-04-01,19
2019-04-02,18
2019-04-03,18
2019-04-04,17
2019-04-05,16
2019-04-06,16
2019-04-07,15
2019-04-08,15
2019-04-09,15
2019-04-10,15
2019-04-11,14
2019-04-12,14
2019-04-13,13
2019-04-14,13
2019-04-15,12
2019-04-16,13
2019-04-17,14
2019-04-18,15
2019-04-19,16
2019-04-20,17
2019-04-21,18
2019-04-22,19
2019-04-23,20
2019-04-24,21
2019-04-25,23
2019-04-26,22
2019-04-27,23
2019-04-28,23
2019-04-29,22
2019-04-30,21
2019-05-01,20
2019-05-02,19
2019-05-03,18
2019-05-04,18
2019-05-05,18
2019-05-06,18
2019-05-07,18
2019-05-08,18
2019-05-09,19
2019-05-10,19
2019-05-11,20
2019-05-12,20
2019-05-13,20
2019-05-14,20
2019-05-15,20
2019-05-16,20
2019-05-17,19
2019-05-18,20
2019-05-19,20
2019-05-20,20
2019-05-21,21
2019-05-22,22
2019-05-23,21
2019-05-24,22
2019-05-25,22
2019-05-26,21
2019-05-27,20
2019-05-28,19
2019-05-29,20
2019-05-30,20
2019-05-31,20
2019-06-01,20
2019-06-02,20
2019-06-03,19
2019-06-04,19
2019-06-05,18
2019-06-06,18
2019-06-07,18
2019-06-08,18
2019-06-09,18
2019-06-10,18
2019-06-11,18
2019-06-12,17
2019-06-13,16
2019-06-14,15
2019-06-15,15
2019-06-16,15
2019-06-17,15
2019-06-18,15
2019-06-19,15
2019-06-20,16
2019-06-21,16
2019-06-22,15
2019-06-23,15
2019-06-24,16
2019-06-25,17
2019-06-26,18
2019-06-27,18
2019-06-28,18
2019-06-29,18
2019-06-30,18
2019-07-01,18
2019-07-02,19
2019-07-03,20
2019-07-04,20
2019-07-05,21
2019-07-06,23
2019-07-07,25
2019-07-08,27
2019-07-09,28
2019-07-10,30
2019-07-11,32
2019-07-12,34
2019-07-13,36
2019-07-14,35
2019-07-15,35
2019-07-16,35
2019-07-17,37
2019-07-18,39
2019-07-19,40
2019-07-20,41
2019-07-21,43
2019-07-22,42
2019-07-23,41
2019-07-24,39
2019-07-25,37
2019-07-26,35
2019-07-27,34
2019-07-28,33
2019-07-29,31
2019-07-30,31
2019-07-31,30
2019-08-01,29
2019-08-02,27
2019-08-03,26
2019-08-04,25
2019-08-05,26
2019-08-06,26
2019-08-07,26
2019-08-08,25
2019-08-09,25
2019-08-10,24
2019-08-11,23
2019-08-12,23
2019-08-13,22
2019-08-14,21
2019-08-15,21
2019-08-16,19
2019-08-17,19
2019-08-18,19
2019-08-19,18
2019-08-20,19
2019-08-21,19
2019-08-22,18
2019-08-23,18
2019-08-24,18
2019-08-24,18
2019-08-25,18
2019-08-25,18
2019-08-26,17
2019-08-26,17
