date_obj,Steel%20limbs price
2019-08-09,184
2019-08-10,184
2019-08-11,174
2019-08-12,174
2019-08-13,174
2019-08-14,174
2019-08-15,174
2019-08-16,174
2019-08-17,174
2019-08-18,174
2019-08-19,174
2019-08-20,174
2019-08-21,174
2019-08-22,174
2019-08-23,174
2019-08-24,174
2019-08-24,174
2019-08-25,174
2019-08-25,174
2019-08-26,174
2019-08-26,174
2019-08-27,166
2019-08-27,166
2019-08-28,166
2019-08-29,166
2019-08-30,166
2019-08-31,166
2019-09-01,166
2019-09-02,166
2019-09-03,166
2019-09-04,166
2019-09-05,166
2019-09-06,166
2019-09-07,166
2019-09-08,166
2019-09-09,166
2019-09-10,166
2019-09-11,166
2019-09-12,166
2019-09-13,166
2019-09-14,166
2019-09-15,171
2019-09-16,171
2019-09-17,171
2019-09-18,171
2019-09-19,171
2019-09-20,171
2019-09-21,171
2019-09-22,171
2019-09-23,171
2019-09-24,171
2019-09-25,171
2019-09-26,171
2019-09-27,171
2019-09-28,171
2019-09-29,171
2019-09-30,171
2019-10-01,171
2019-10-02,171
2019-10-03,171
2019-10-04,171
2019-10-05,171
2019-10-06,171
2019-10-07,171
2019-10-08,166
2019-10-09,166
2019-10-10,166
2019-10-11,166
2019-10-12,166
2019-10-13,166
2019-10-14,166
2019-10-15,166
2019-10-16,166
2019-10-17,166
2019-10-18,166
2019-10-19,166
2019-10-20,166
2019-10-21,166
2019-10-22,166
2019-10-23,166
2019-10-24,166
2019-10-25,166
2019-10-26,166
2019-10-27,166
2019-10-28,166
2019-10-29,166
2019-10-30,166
2019-10-31,166
2019-11-01,159
2019-11-02,159
2019-11-03,159
2019-11-04,159
2019-11-05,159
2019-11-06,159
2019-11-07,159
2019-11-08,159
2019-11-09,159
2019-11-10,159
2019-11-11,159
2019-11-12,159
2019-11-13,159
2019-11-14,159
2019-11-15,159
2019-11-16,159
2019-11-17,159
2019-11-18,159
2019-11-19,159
2019-11-20,159
2019-11-21,159
2019-11-22,159
2019-11-23,153
2019-11-24,153
2019-11-25,153
2019-11-26,153
2019-11-27,153
2019-11-28,153
2019-11-29,153
2019-11-30,153
2019-12-01,153
2019-12-02,153
2019-12-03,153
2019-12-04,153
2019-12-05,153
2019-12-06,153
2019-12-07,153
2019-12-08,153
2019-12-09,153
2019-12-10,153
2019-12-11,153
2019-12-12,153
2019-12-13,153
2019-12-14,153
2019-12-15,153
2019-12-16,153
2019-12-17,147
2019-12-18,147
2019-12-19,147
2019-12-20,147
2019-12-21,147
2019-12-22,147
2019-12-23,147
2019-12-24,147
2019-12-25,147
2019-12-26,147
2019-12-27,147
2019-12-28,147
2019-12-29,147
2019-12-30,147
2019-12-31,147
2020-01-01,147
2020-01-02,147
2020-01-03,147
2020-01-04,147
2020-01-05,147
2020-01-06,147
2020-01-07,147
2020-01-08,147
2020-01-09,147
2020-01-10,147
2020-01-11,147
2020-01-12,140
2020-01-13,140
2020-01-14,140
2020-01-15,140
2020-01-16,140
2020-01-17,140
2020-01-18,140
2020-01-19,140
2020-01-20,140
2020-01-21,140
2020-01-22,140
2020-01-23,140
2020-01-24,140
2020-01-25,140
2020-01-26,140
2020-01-27,140
2020-01-28,140
2020-01-29,140
2020-01-30,140
2020-01-31,140
2020-02-01,140
2020-02-02,140
2020-02-03,140
2020-02-04,140
2020-02-05,140
2020-02-06,140
2020-02-07,135
2020-02-08,135
2020-02-09,135
2020-02-10,135
2020-02-11,135
2020-02-12,135
2020-02-13,135
2020-02-14,135
2020-02-15,135
2020-02-16,135
2020-02-17,135
2020-02-18,135
2020-02-19,135
2020-02-20,135
2020-02-21,135
2020-02-22,135
2020-02-23,135
2020-02-24,135
2020-02-25,128
2020-02-26,128
2020-02-27,128
2020-02-28,128
2020-02-29,128
2020-03-01,128
2020-03-02,128
2020-03-03,128
2020-03-04,128
2020-03-05,128
2020-03-06,128
2020-03-07,128
2020-03-08,128
2020-03-09,128
2020-03-10,128
2020-03-11,128
2020-03-12,128
2020-03-13,128
2020-03-14,128
2020-03-15,128
2020-03-16,128
2020-03-17,128
2020-03-18,121
2020-03-19,121
2020-03-20,121
2020-03-21,121
2020-03-22,121
2020-03-23,121
2020-03-24,121
2020-03-25,121
2020-03-26,121
2020-03-27,121
2020-03-28,121
2020-03-29,121
2020-03-30,121
2020-03-31,121
2020-04-01,121
2020-04-02,119
2020-04-03,119
2020-04-04,119
2020-04-05,119
2020-04-06,119
2020-04-07,119
2020-04-08,119
2020-04-09,119
2020-04-10,119
2020-04-11,119
2020-04-12,119
2020-04-13,119
2020-04-14,119
2020-04-15,119
2020-04-16,119
2020-04-17,117
2020-04-18,117
2020-04-19,117
2020-04-20,117
2020-04-21,117
2020-04-22,117
2020-04-23,117
2020-04-24,117
2020-04-25,117
2020-04-26,117
2020-04-27,117
2020-04-28,117
2020-04-29,117
2020-04-30,117
2020-05-01,117
2020-05-02,117
2020-05-03,117
2020-05-04,117
2020-05-05,117
2020-05-06,117
2020-05-07,117
2020-05-08,117
2020-05-09,117
2020-05-10,117
2020-05-11,117
2020-05-12,117
2020-05-13,117
