date_obj,Bronze%20brutal price
2019-08-26,136
2019-08-27,139
2019-08-27,139
2019-08-28,139
2019-08-29,139
2019-08-30,139
2019-08-31,139
2019-09-01,139
2019-09-02,139
2019-09-03,141
2019-09-04,141
2019-09-05,141
2019-09-06,141
2019-09-07,141
2019-09-08,141
2019-09-09,141
2019-09-10,141
2019-09-11,143
2019-09-12,143
2019-09-13,143
2019-09-14,143
2019-09-15,143
2019-09-16,143
2019-09-17,143
2019-09-18,143
2019-09-19,142
2019-09-20,142
2019-09-21,142
2019-09-22,142
2019-09-23,142
2019-09-24,142
2019-09-25,142
2019-09-26,142
2019-09-27,142
2019-09-28,142
2019-09-29,142
2019-09-30,142
2019-10-01,142
2019-10-02,142
2019-10-03,141
2019-10-04,141
2019-10-05,141
2019-10-06,141
2019-10-07,141
2019-10-08,141
2019-10-09,141
2019-10-10,141
2019-10-11,141
2019-10-12,141
2019-10-13,141
2019-10-14,141
2019-10-15,141
2019-10-16,141
2019-10-17,141
2019-10-18,142
2019-10-19,142
2019-10-20,142
2019-10-21,142
2019-10-22,142
2019-10-23,142
2019-10-24,142
2019-10-25,142
2019-10-26,143
2019-10-27,143
2019-10-28,143
2019-10-29,143
2019-10-30,143
2019-10-31,143
2019-11-01,143
2019-11-02,143
2019-11-03,143
2019-11-04,142
2019-11-05,142
2019-11-06,142
2019-11-07,142
2019-11-08,142
2019-11-09,142
2019-11-10,142
2019-11-11,142
2019-11-12,140
2019-11-13,140
2019-11-14,140
2019-11-15,140
2019-11-16,140
2019-11-17,140
2019-11-18,140
2019-11-19,140
2019-11-20,140
2019-11-21,140
2019-11-22,136
2019-11-23,136
2019-11-24,136
2019-11-25,136
2019-11-26,136
2019-11-27,136
2019-11-28,136
2019-11-29,136
2019-11-30,136
2019-12-01,138
2019-12-02,138
2019-12-03,138
2019-12-04,138
2019-12-05,138
2019-12-06,138
2019-12-07,138
2019-12-08,138
2019-12-09,138
2019-12-10,138
2019-12-11,140
2019-12-12,140
2019-12-13,140
2019-12-14,140
2019-12-15,140
2019-12-16,140
2019-12-17,140
2019-12-18,140
2019-12-19,140
2019-12-20,140
2019-12-21,140
2019-12-22,139
2019-12-23,139
2019-12-24,139
2019-12-25,139
2019-12-26,139
2019-12-27,139
2019-12-28,139
2019-12-29,136
2019-12-30,136
2019-12-31,136
2020-01-01,136
2020-01-02,136
2020-01-03,136
2020-01-04,136
2020-01-05,136
2020-01-06,136
2020-01-07,138
2020-01-08,138
2020-01-09,138
2020-01-10,138
2020-01-11,138
2020-01-12,138
2020-01-13,138
2020-01-14,138
2020-01-15,138
2020-01-16,139
2020-01-17,139
2020-01-18,139
2020-01-19,139
2020-01-20,139
2020-01-21,139
2020-01-22,139
2020-01-23,139
2020-01-24,139
2020-01-25,139
2020-01-26,139
2020-01-27,139
2020-01-28,139
2020-01-29,139
2020-01-30,139
2020-01-31,139
2020-02-01,142
2020-02-02,142
2020-02-03,142
2020-02-04,142
2020-02-05,142
2020-02-06,142
2020-02-07,142
2020-02-08,139
2020-02-09,139
2020-02-10,139
2020-02-11,139
2020-02-12,139
2020-02-13,139
2020-02-14,139
2020-02-15,137
2020-02-16,137
2020-02-17,137
2020-02-18,137
2020-02-19,137
2020-02-20,137
2020-02-21,137
2020-02-22,141
2020-02-23,141
2020-02-24,141
2020-02-25,141
2020-02-26,141
2020-02-27,141
2020-02-28,146
2020-02-29,146
2020-03-01,146
2020-03-02,146
2020-03-03,146
2020-03-04,146
2020-03-05,146
2020-03-06,145
2020-03-07,145
2020-03-08,145
2020-03-09,145
2020-03-10,145
2020-03-11,145
2020-03-12,145
2020-03-13,144
2020-03-14,144
2020-03-15,144
2020-03-16,144
2020-03-17,144
2020-03-18,144
2020-03-19,144
2020-03-20,144
2020-03-21,144
2020-03-22,144
2020-03-23,144
2020-03-24,145
2020-03-25,145
2020-03-26,145
2020-03-27,145
2020-03-28,147
2020-03-29,147
2020-03-30,147
2020-03-31,141
2020-04-01,141
2020-04-02,141
2020-04-03,141
2020-04-04,139
2020-04-05,139
2020-04-06,139
2020-04-07,141
2020-04-08,141
2020-04-09,141
2020-04-10,143
2020-04-11,143
2020-04-12,143
2020-04-13,143
2020-04-14,143
2020-04-15,143
2020-04-16,143
2020-04-17,143
2020-04-18,143
2020-04-19,141
2020-04-20,141
2020-04-21,141
2020-04-22,141
2020-04-23,145
2020-04-24,145
2020-04-25,145
2020-04-26,147
2020-04-27,147
2020-04-28,147
2020-04-29,148
2020-04-30,148
2020-05-01,148
2020-05-02,150
2020-05-03,150
2020-05-04,150
2020-05-05,152
2020-05-06,152
2020-05-07,152
2020-05-08,152
2020-05-09,148
2020-05-10,148
2020-05-11,148
2020-05-12,148
2020-05-13,149
