date_obj,Zenyte%20bracelet price
2019-12-30,15308564
2019-12-31,15308564
2020-01-01,15308564
2020-01-02,15308564
2020-01-03,15308564
2020-01-04,15308564
2020-01-05,15308564
2020-01-06,15308564
2020-01-07,15308564
2020-01-08,15308564
2020-01-09,15308564
2020-01-10,15308564
2020-01-11,15308564
2020-01-12,15308564
2020-01-13,15308564
2020-01-14,15308564
2020-01-15,15308564
2020-01-16,15308564
2020-01-17,15308564
2020-01-18,15308564
2020-01-19,15647979
2020-01-20,15647979
2020-01-21,15647979
2020-01-22,15647979
2020-01-23,15647979
2020-01-24,15647979
2020-01-25,15647979
2020-01-26,15647979
2020-01-27,15647979
2020-01-28,15647979
2020-01-29,15647979
2020-01-30,15647979
2020-01-31,15647979
2020-02-01,15647979
2020-02-02,15647979
2020-02-03,15647979
2020-02-04,15647979
2020-02-05,15647979
2020-02-06,15647979
2020-02-07,15647979
2020-02-08,15647979
2020-02-09,16001685
2020-02-10,16001685
2020-02-11,16001685
2020-02-12,16001685
2020-02-13,16001685
2020-02-14,16001685
2020-02-15,16001685
2020-02-16,16001685
2020-02-17,16001685
2020-02-18,16001685
2020-02-19,16001685
2020-02-20,16001685
2020-02-21,16001685
2020-02-22,16001685
2020-02-23,16001685
2020-02-24,16001685
2020-02-25,16001685
2020-02-26,16001685
2020-02-27,16001685
2020-02-28,16001685
2020-02-29,16001685
2020-03-01,16001685
2020-03-02,16001685
2020-03-03,16001685
2020-03-04,16001685
2020-03-05,16001685
2020-03-06,16001685
2020-03-07,16001685
2020-03-08,16001685
2020-03-09,16001685
2020-03-10,16001685
2020-03-11,16001685
2020-03-12,16001685
2020-03-13,16001685
2020-03-14,16001685
2020-03-15,16001685
2020-03-16,16001685
2020-03-17,16001685
2020-03-18,16001685
2020-03-19,16001685
2020-03-20,16001685
2020-03-21,16120441
2020-03-22,16120441
2020-03-23,16120441
2020-03-24,16120441
2020-03-25,16120441
2020-03-26,16120441
2020-03-27,16120441
2020-03-28,16120441
2020-03-29,16120441
2020-03-30,16120441
2020-03-31,16120441
2020-04-01,16704827
2020-04-02,16704827
2020-04-03,16704827
2020-04-04,16704827
2020-04-05,16704827
2020-04-06,16704827
2020-04-07,16704827
2020-04-08,16704827
2020-04-09,16704827
2020-04-10,16704827
2020-04-11,17214134
2020-04-12,17214134
2020-04-13,17214134
2020-04-14,17214134
2020-04-15,17214134
2020-04-16,17214134
2020-04-17,17214134
2020-04-18,17214134
2020-04-19,17214134
2020-04-20,17214134
2020-04-21,17214134
2020-04-22,17214134
2020-04-23,17214134
2020-04-24,17764055
2020-04-25,17764055
2020-04-26,17764055
2020-04-27,17764055
2020-04-28,17764055
2020-04-29,17764055
2020-04-30,17764055
2020-05-01,17764055
2020-05-02,17764055
2020-05-03,17764055
2020-05-04,17764055
2020-05-05,17764055
2020-05-06,17764055
2020-05-07,17764055
2020-05-08,17764055
2020-05-09,17764055
2020-05-10,17764055
2020-05-11,17764055
2020-05-12,17764055
2020-05-13,17764055
