date_obj,Bronze%20sword price
2015-10-05,15
2015-10-06,16
2015-10-07,16
2015-10-08,17
2015-10-09,17
2015-10-10,17
2015-10-11,16
2015-10-12,17
2015-10-13,17
2015-10-14,18
2015-10-15,19
2015-10-16,19
2015-10-17,19
2015-10-18,20
2015-10-19,21
2015-10-20,22
2015-10-22,20
2015-10-23,20
2015-10-24,20
2015-10-25,20
2015-10-26,20
2015-10-27,20
2015-10-29,20
2015-10-30,20
2015-10-31,21
2015-11-01,21
2015-11-02,22
2015-11-03,24
2015-11-04,24
2015-11-05,24
2015-11-06,24
2015-11-07,22
2015-11-08,22
2015-11-09,20
2015-11-10,19
2015-11-11,18
2015-11-12,17
2015-11-13,16
2015-11-14,16
2015-11-15,17
2015-11-16,17
2015-11-17,18
2015-11-18,19
2015-11-19,20
2015-11-20,21
2015-11-21,21
2015-11-22,22
2015-11-23,22
2015-11-24,23
2015-11-25,25
2015-11-26,25
2015-11-27,26
2015-11-28,25
2015-11-29,25
2015-11-30,26
2015-12-01,26
2015-12-02,26
2015-12-03,25
2015-12-04,25
2015-12-05,24
2015-12-06,23
2015-12-07,22
2015-12-08,22
2015-12-09,21
2015-12-10,21
2015-12-11,21
2015-12-12,21
2015-12-13,19
2015-12-14,19
2015-12-15,19
2015-12-16,18
2015-12-17,18
2015-12-18,17
2015-12-19,16
2015-12-20,15
2015-12-21,14
2015-12-22,13
2015-12-23,12
2015-12-24,11
2015-12-25,10
2015-12-26,9
2015-12-27,8
2015-12-28,7
2015-12-29,6
2015-12-30,6
2015-12-31,5
2016-01-01,5
2016-01-02,4
2016-01-03,4
2016-01-04,5
2016-01-05,6
2016-01-06,6
2016-01-07,6
2016-01-08,6
2016-01-09,6
2016-01-10,5
2016-01-11,5
2016-01-12,5
2016-01-13,6
2016-01-14,6
2016-01-15,7
2016-01-16,8
2016-01-17,8
2016-01-18,8
2016-01-19,8
2016-01-20,9
2016-01-21,9
2016-01-22,10
2016-01-23,10
2016-01-24,10
2016-01-25,10
2016-01-26,10
2016-01-27,11
2016-01-28,11
2016-01-29,12
2016-01-30,12
2016-01-31,12
2016-02-01,13
2016-02-02,12
2016-02-03,13
2016-02-04,13
2016-02-05,13
2016-02-06,14
2016-02-07,14
2016-02-08,15
2016-02-09,16
2016-02-10,17
2016-02-11,18
2016-02-12,19
2016-02-13,20
2016-02-14,20
2016-02-15,20
2016-02-16,21
2016-02-17,23
2016-02-18,24
2016-02-19,25
2016-02-20,27
2016-02-21,29
2016-02-22,29
2016-02-23,30
2016-02-24,29
2016-02-25,30
2016-02-26,30
2016-02-27,31
2016-02-28,31
2016-02-29,30
2016-03-01,31
2016-03-02,31
2016-03-03,31
2016-03-04,30
2016-03-05,30
2016-03-06,30
2016-03-07,30
2016-03-08,30
2016-03-09,30
2016-03-10,32
2016-03-11,32
2016-03-12,32
2016-03-13,33
2016-03-14,33
2016-03-15,34
2016-03-16,36
2016-03-17,38
2016-03-18,40
2016-03-19,40
2016-03-20,40
2016-03-21,39
2016-03-22,39
2016-03-23,39
2016-03-24,39
2016-03-25,39
2016-03-26,39
2016-03-27,38
2016-03-28,38
2016-03-29,39
2016-03-30,39
2016-03-31,39
2016-04-01,39
2016-04-02,39
2016-04-03,37
2016-04-04,37
2016-04-05,37
2016-04-06,37
2016-04-07,39
2016-04-08,39
2016-04-09,39
2016-04-10,37
2016-04-11,37
2016-04-12,38
2016-04-13,40
2016-04-14,41
2016-04-15,41
2016-04-16,40
2016-04-17,39
2016-04-18,40
2016-04-19,41
2016-04-20,43
2016-04-21,45
2016-04-22,45
2016-04-23,46
2016-04-24,46
2016-04-25,46
2016-04-26,47
2016-04-27,44
2016-04-28,41
2016-04-29,39
2016-04-30,38
2016-05-01,37
2016-05-02,36
2016-05-03,36
2016-05-04,36
2016-05-05,35
2016-05-06,35
2016-05-07,34
2016-05-08,33
2016-05-09,34
2016-05-10,34
2016-05-11,34
2016-05-12,35
2016-05-13,36
2016-05-14,36
2016-05-15,37
2016-05-16,37
2016-05-17,38
2016-05-18,37
2016-05-19,38
2016-05-22,38
2016-05-23,38
2016-05-24,38
2016-05-25,38
2016-05-26,38
2016-05-27,38
2016-05-28,38
2016-05-29,38
2016-05-30,38
2016-05-31,38
2016-06-01,38
2016-06-02,38
2016-06-03,38
2016-06-04,38
2016-06-05,38
2016-06-06,38
2016-06-07,38
2016-06-08,38
2016-06-09,38
2016-06-10,38
2016-06-11,38
2016-06-12,38
2016-06-13,38
2016-06-14,38
2016-06-15,39
2016-06-16,38
2016-06-17,39
2016-06-18,38
2016-06-19,37
2016-06-20,36
2016-06-21,37
2016-06-22,38
2016-06-23,38
2016-06-24,38
2016-06-25,38
2016-06-26,38
2016-06-27,37
2016-06-28,38
2016-06-29,38
2016-06-30,38
2016-07-01,38
2016-07-02,38
2016-07-03,38
2016-07-04,38
2016-07-05,38
2016-07-06,39
2016-07-07,39
2016-07-08,39
2016-07-09,38
2016-07-10,38
2016-07-11,38
2016-07-12,38
2016-07-13,38
2016-07-14,38
2016-07-15,38
2016-07-16,38
2016-07-17,38
2016-07-18,38
2016-07-23,38
2016-07-24,38
2016-07-25,38
2016-07-26,38
2016-07-27,37
2016-07-28,37
2016-07-29,38
2016-07-30,39
2016-07-31,39
2016-08-01,39
2016-08-02,38
2016-08-03,38
2016-08-04,38
2016-08-05,38
2016-08-06,38
2016-08-07,38
2016-08-08,38
2016-08-09,38
2016-08-10,38
2016-08-11,38
2016-08-12,38
2016-08-13,37
2016-08-14,36
2016-08-15,36
2016-08-16,35
2016-08-17,37
2016-08-18,37
2016-08-19,38
2016-08-20,38
2016-08-21,38
2016-08-22,38
2016-08-23,38
2016-08-24,38
2016-08-25,38
2016-08-26,38
2016-08-28,37
2016-08-31,38
2016-09-01,38
2016-09-02,38
2016-09-03,38
2016-09-04,39
2016-09-05,39
2016-09-06,38
2016-09-07,38
2016-09-08,39
2016-09-09,39
2016-09-10,40
2016-09-11,40
2016-09-12,40
2016-09-13,40
2016-09-14,40
2016-09-15,40
2016-09-16,40
2016-09-17,38
2016-09-18,38
2016-09-19,37
2016-09-20,37
2016-09-21,35
2016-09-22,33
2016-09-23,33
2016-09-24,33
2016-09-25,34
2016-09-26,34
2016-09-27,35
2016-09-28,37
2016-09-29,37
2016-09-30,38
2016-10-01,36
2016-10-02,36
2016-10-03,34
2016-10-04,32
2016-10-05,30
2016-10-06,28
2016-10-07,28
2016-10-08,26
2016-10-09,26
2016-10-10,25
2016-10-11,23
2016-10-12,21
2016-10-13,20
2016-10-14,19
2016-10-15,18
2016-10-16,18
2016-10-17,19
2016-10-18,19
2016-10-19,19
2016-10-20,19
2016-10-21,19
2016-10-22,19
2016-10-23,19
2016-10-24,18
2016-10-25,18
2016-10-26,18
2016-10-27,18
2016-10-28,19
2016-10-29,19
2016-10-30,19
2016-10-31,20
2016-11-01,20
2016-11-02,20
2016-11-03,20
2016-11-04,21
2016-11-05,21
2016-11-06,22
2016-11-07,22
2016-11-08,23
2016-11-09,24
2016-11-10,24
2016-11-11,26
2016-11-12,28
2016-11-13,28
2016-11-14,29
2016-11-15,31
2016-12-07,26
2016-12-08,25
2016-12-09,25
2016-12-10,25
2016-12-11,23
2016-12-12,22
2016-12-13,20
2016-12-14,20
2016-12-15,20
2016-12-16,20
2016-12-17,21
2016-12-18,23
2016-12-19,25
2016-12-20,27
2016-12-21,28
2016-12-22,29
2016-12-23,30
2016-12-24,30
2016-12-25,30
2016-12-26,30
2016-12-27,29
2016-12-28,28
2016-12-29,26
2016-12-30,26
2016-12-31,26
2017-01-01,26
2017-01-02,25
2017-01-03,24
2017-01-04,22
2017-01-05,20
2017-01-06,20
2017-01-07,19
2017-01-08,18
2017-01-09,17
2017-01-10,16
2017-01-11,15
2017-01-12,14
2017-01-13,14
2017-01-14,14
2017-01-15,13
2017-01-16,13
2017-01-17,13
2017-01-18,14
2017-01-19,15
2017-01-20,16
2017-01-21,17
2017-01-22,18
2017-01-23,19
2017-01-27,16
2017-01-28,15
2017-01-29,14
2017-01-30,14
2017-01-31,14
2017-02-01,13
2017-02-02,12
2017-02-03,11
2017-02-04,10
2017-02-05,10
2017-02-06,10
2017-02-07,10
2017-02-08,10
2017-02-09,10
2017-02-10,10
2017-02-11,9
2017-02-12,8
2017-02-13,8
2017-02-14,9
2017-02-15,10
2017-02-16,10
2017-02-18,10
2017-02-19,10
2017-02-20,10
2017-02-21,10
2017-02-22,9
2017-02-23,9
2017-02-24,9
2017-02-25,9
2017-02-26,9
2017-02-27,10
2017-02-28,11
2017-03-01,11
2017-03-02,12
2017-03-03,13
2017-03-04,14
2017-03-05,15
2017-03-06,16
2017-03-07,15
2017-03-08,15
2017-03-09,15
2017-03-10,15
2017-03-11,16
2017-03-12,15
2017-03-13,15
2017-03-14,14
2017-03-15,14
2017-03-16,14
2017-03-17,14
2017-03-18,14
2017-03-19,14
2017-03-20,14
2017-03-21,13
2017-03-22,12
2017-03-23,11
2017-03-24,10
2017-03-25,10
2017-03-26,10
2017-03-27,10
2017-03-28,10
2017-03-29,10
2017-03-30,11
2017-03-31,11
2017-04-01,11
2017-04-02,11
2017-04-03,11
2017-04-04,11
2017-04-12,12
2017-04-13,13
2017-04-14,14
2017-04-15,15
2017-04-16,15
2017-04-17,16
2017-04-18,16
2017-04-19,16
2017-04-20,16
2017-04-21,15
2017-04-22,14
2017-04-23,13
2017-04-24,13
2017-04-25,13
2017-04-26,13
2017-04-27,13
2017-04-28,13
2017-04-29,13
2017-04-30,13
2017-05-01,13
2017-05-02,13
2017-05-03,13
2017-05-04,13
2017-05-05,12
2017-05-06,11
2017-05-07,10
2017-05-08,9
2017-05-09,9
2017-05-10,9
2017-05-11,10
2017-05-12,11
2017-05-13,12
2017-05-14,13
2017-05-15,14
2017-05-16,14
2017-05-17,14
2017-05-18,15
2017-05-19,15
2017-05-20,15
2017-05-21,15
2017-05-22,16
2017-05-23,17
2017-05-24,18
2017-05-25,19
2017-05-26,20
2017-05-27,21
2017-05-28,23
2017-05-29,24
2017-05-30,22
2017-05-31,20
2017-06-01,20
2017-06-02,21
2017-06-03,22
2017-06-04,24
2017-06-05,25
2017-06-06,24
2017-06-07,24
2017-06-08,24
2017-06-09,26
2017-06-10,27
2017-06-11,25
2017-06-12,25
2017-06-13,26
2017-06-14,26
2017-06-15,26
2017-06-16,26
2017-06-17,26
2017-06-18,25
2017-06-19,25
2017-06-20,24
2017-06-21,22
2017-06-22,20
2017-06-23,19
2017-06-24,18
2017-06-25,17
2017-06-26,16
2017-06-27,15
2017-06-28,14
2017-06-29,14
2017-06-30,14
2017-07-01,14
2017-07-02,14
2017-07-03,15
2017-07-04,16
2017-07-05,16
2017-07-06,17
2017-07-07,17
2017-07-08,18
2017-07-13,19
2017-07-14,20
2017-07-15,20
2017-07-16,21
2017-07-17,23
2017-07-18,25
2017-07-19,27
2017-07-20,26
2017-07-21,24
2017-07-22,23
2017-07-23,22
2017-07-24,20
2017-07-25,19
2017-07-26,18
2017-07-27,17
2017-07-28,16
2017-07-29,15
2017-07-30,14
2017-07-31,13
2017-08-01,12
2017-08-02,11
2017-08-03,10
2017-08-04,10
2017-08-05,10
2017-08-06,10
2017-08-09,9
2017-08-10,9
2017-08-11,9
2017-08-12,10
2017-08-13,10
2017-08-14,10
2017-08-15,10
2017-08-16,10
2017-08-17,9
2017-08-18,9
2017-08-19,9
2017-08-20,9
2017-08-21,9
2017-08-22,8
2017-08-23,8
2017-08-24,8
2017-08-25,8
2017-08-26,9
2017-08-27,9
2017-08-28,9
2017-08-29,10
2017-08-30,10
2017-08-31,9
2017-09-01,9
2017-09-02,9
2017-09-03,9
2017-09-04,9
2017-09-05,8
2017-09-06,8
2017-09-07,8
2017-09-08,8
2017-09-09,8
2017-09-10,8
2017-09-11,8
2017-09-12,9
2017-09-13,10
2017-09-14,11
2017-09-15,11
2017-09-16,12
2017-09-17,13
2017-09-18,14
2017-09-19,15
2017-09-20,16
2017-09-21,17
2017-09-22,18
2017-09-23,19
2017-09-24,19
2017-09-25,18
2017-09-26,17
2017-09-27,17
2017-09-28,17
2017-09-29,17
2017-09-30,18
2017-10-01,18
2017-10-02,19
2017-10-03,20
2017-10-04,21
2017-10-05,22
2017-10-06,23
2017-10-07,23
2017-10-08,21
2017-10-09,20
2017-10-10,21
2017-10-11,21
2017-10-12,22
2017-10-13,23
2017-10-14,23
2017-10-15,23
2017-10-16,22
2017-10-17,22
2017-10-18,21
2017-10-19,22
2017-10-20,22
2017-10-21,23
2017-10-22,23
2017-10-23,24
2017-10-24,24
2017-10-25,22
2017-10-26,20
2017-10-27,19
2017-10-28,19
2017-10-29,19
2017-10-30,18
2017-10-31,18
2017-11-01,18
2017-11-02,18
2017-11-03,19
2017-11-04,19
2017-11-05,18
2017-11-06,17
2017-11-07,16
2017-11-08,15
2017-11-09,14
2017-11-10,13
2017-11-11,12
2017-11-12,11
2017-11-13,10
2017-11-14,10
2017-11-15,10
2017-11-16,10
2017-11-17,10
2017-11-18,10
2017-11-19,9
2017-11-20,8
2017-11-21,8
2017-11-22,8
2017-11-23,8
2017-11-24,8
2017-11-25,7
2017-11-26,8
2017-11-27,8
2017-11-28,9
2017-11-29,9
2017-11-30,10
2017-12-01,10
2017-12-02,10
2017-12-03,10
2017-12-04,10
2017-12-05,10
2017-12-06,10
2017-12-07,9
2017-12-08,9
2017-12-09,9
2017-12-10,9
2017-12-11,9
2017-12-12,10
2017-12-13,10
2017-12-14,11
2017-12-15,12
2017-12-16,12
2017-12-17,12
2017-12-18,12
2017-12-19,12
2017-12-20,13
2017-12-21,14
2017-12-22,14
2017-12-23,15
2017-12-24,15
2017-12-25,15
2017-12-26,15
2017-12-27,14
2017-12-28,15
2017-12-29,15
2017-12-30,16
2017-12-31,17
2018-01-01,18
2018-01-02,19
2018-01-03,20
2018-01-04,19
2018-01-05,18
2018-01-06,17
2018-01-07,16
2018-01-08,15
2018-01-09,14
2018-01-10,13
2018-01-11,12
2018-01-12,11
2018-01-13,10
2018-01-14,9
2018-01-15,9
2018-01-16,9
2018-01-17,9
2018-01-18,8
2018-01-19,7
2018-01-20,7
2018-01-21,6
2018-01-22,6
2018-01-23,5
2018-01-24,5
2018-01-25,5
2018-01-26,6
2018-01-27,6
2018-01-28,6
2018-01-29,6
2018-01-30,6
2018-01-31,6
2018-02-01,7
2018-02-02,8
2018-02-03,8
2018-02-04,8
2018-02-05,8
2018-02-06,8
2018-02-07,8
2018-02-08,8
2018-02-09,8
2018-02-10,7
2018-02-11,7
2018-02-12,8
2018-02-13,9
2018-02-14,10
2018-02-15,11
2018-02-16,12
2018-02-17,12
2018-02-18,13
2018-02-19,13
2018-02-20,12
2018-02-21,11
2018-02-22,10
2018-02-23,9
2018-02-24,8
2018-02-25,7
2018-02-26,7
2018-02-27,7
2018-02-28,8
2018-03-01,8
2018-03-02,8
2018-03-03,9
2018-03-04,10
2018-03-05,11
2018-03-06,12
2018-03-07,13
2018-03-08,14
2018-03-09,15
2018-03-10,16
2018-03-11,16
2018-03-12,17
2018-03-13,18
2018-03-14,19
2018-03-15,20
2018-03-16,21
2018-03-17,20
2018-03-18,21
2018-03-19,22
2018-03-20,23
2018-03-21,24
2018-03-23,23
2018-03-24,23
2018-03-25,23
2018-03-26,22
2018-03-27,22
2018-03-28,22
2018-03-29,22
2018-03-30,24
2018-03-31,23
2018-04-01,24
2018-04-02,25
2018-04-03,24
2018-04-04,22
2018-04-05,20
2018-04-06,20
2018-04-07,21
2018-04-08,21
2018-04-09,23
2018-04-10,25
2018-04-11,27
2018-04-12,28
2018-04-13,28
2018-04-14,26
2018-04-15,26
2018-04-16,26
2018-04-17,26
2018-04-18,27
2018-04-19,27
2018-04-20,27
2018-04-21,26
2018-04-22,25
2018-04-23,27
2018-04-24,28
2018-04-25,29
2018-04-26,29
2018-04-27,30
2018-04-28,30
2018-04-29,30
2018-04-30,29
2018-05-01,29
2018-05-02,29
2018-05-03,29
2018-05-04,30
2018-05-05,31
2018-05-06,31
2018-05-07,31
2018-05-08,30
2018-05-09,30
2018-05-10,32
2018-05-11,32
2018-05-12,31
2018-05-13,30
2018-05-14,30
2018-05-15,30
2018-05-16,30
2018-05-17,31
2018-05-18,32
2018-05-19,31
2018-05-20,30
2018-05-21,29
2018-05-22,28
2018-05-23,29
2018-05-24,29
2018-05-25,29
2018-05-26,29
2018-05-27,28
2018-05-28,27
2018-05-29,28
2018-05-30,29
2018-05-31,30
2018-06-01,30
2018-06-02,30
2018-06-03,30
2018-06-04,30
2018-06-05,28
2018-06-06,27
2018-06-07,26
2018-06-08,25
2018-06-09,23
2018-06-10,23
2018-06-11,22
2018-06-12,21
2018-06-13,22
2018-06-14,22
2018-06-15,23
2018-06-16,23
2018-06-17,22
2018-06-18,20
2018-06-19,20
2018-06-20,20
2018-06-21,19
2018-06-22,18
2018-06-23,17
2018-06-24,16
2018-06-25,15
2018-06-26,15
2018-06-27,14
2018-06-28,14
2018-06-29,13
2018-06-30,12
2018-07-01,11
2018-07-02,10
2018-07-03,9
2018-07-04,8
2018-07-05,8
2018-07-06,8
2018-07-07,9
2018-07-08,9
2018-07-09,9
2018-07-10,9
2018-07-11,9
2018-07-12,8
2018-07-13,8
2018-07-14,8
2018-07-15,7
2018-07-16,6
2018-07-17,6
2018-07-18,6
2018-07-19,6
2018-07-20,6
2018-07-21,6
2018-07-22,6
2018-07-23,7
2018-07-24,7
2018-07-25,8
2018-07-26,9
2018-07-27,10
2018-07-28,11
2018-07-29,11
2018-07-30,11
2018-07-31,10
2018-08-01,10
2018-08-02,10
2018-08-03,9
2018-08-04,8
2018-08-05,7
2018-08-06,7
2018-08-07,7
2018-08-08,8
2018-08-09,8
2018-08-10,9
2018-08-11,9
2018-08-12,10
2018-08-14,10
2018-08-16,10
2018-08-17,10
2018-08-18,10
2018-08-19,10
2018-08-20,10
2018-08-21,10
2018-08-22,10
2018-08-23,10
2018-08-24,10
2018-08-25,10
2018-08-26,10
2018-08-27,10
2018-08-28,10
2018-08-29,10
2018-08-30,10
2018-08-31,10
2018-09-01,9
2018-09-02,10
2018-09-03,10
2018-09-04,10
2018-09-05,10
2018-09-06,10
2018-09-07,10
2018-09-08,10
2018-09-09,10
2018-09-10,11
2018-09-11,12
2018-09-12,13
2018-09-13,14
2018-09-14,15
2018-09-15,15
2018-09-16,15
2018-09-17,15
2018-09-18,15
2018-09-19,14
2018-09-20,13
2018-09-21,12
2018-09-22,11
2018-09-23,10
2018-09-24,10
2018-09-25,10
2018-09-26,10
2018-09-27,9
2018-09-28,9
2018-09-29,8
2018-09-30,8
2018-10-01,8
2018-10-02,8
2018-10-03,8
2018-10-04,8
2018-10-05,8
2018-10-06,7
2018-10-07,7
2018-10-08,7
2018-10-09,7
2018-10-10,7
2018-10-11,8
2018-10-12,8
2018-10-13,8
2018-10-14,9
2018-10-15,10
2018-10-16,10
2018-10-17,10
2018-10-18,10
2018-10-19,10
2018-10-20,10
2018-10-21,10
2018-10-22,10
2018-10-23,10
2018-10-24,10
2018-10-25,10
2018-10-26,10
2018-10-27,9
2018-10-28,9
2018-10-29,9
2018-10-30,8
2018-10-31,7
2018-11-01,6
2018-11-03,4
2018-11-04,3
2018-11-05,3
2018-11-06,3
2018-11-07,3
2018-11-08,3
2018-11-09,2
2018-11-10,2
2018-11-11,2
2018-11-12,3
2018-11-13,3
2018-11-15,3
2018-11-16,3
2018-11-17,4
2018-11-18,4
2018-11-19,4
2018-11-20,4
2018-11-21,4
2018-11-22,5
2018-11-23,4
2018-11-24,4
2018-11-25,5
2018-11-26,5
2018-11-27,5
2018-11-28,5
2018-11-29,5
2018-12-01,5
2018-12-02,5
2018-12-03,5
2018-12-04,5
2018-12-05,5
2018-12-07,4
2018-12-09,5
2018-12-10,5
2018-12-11,5
2018-12-12,6
2018-12-13,6
2018-12-14,6
2018-12-15,6
2018-12-16,6
2018-12-17,6
2018-12-18,6
2018-12-19,5
2018-12-20,5
2018-12-21,5
2018-12-22,5
2018-12-23,5
2018-12-24,5
2018-12-25,5
2018-12-26,5
2018-12-27,5
2018-12-28,5
2018-12-29,5
2018-12-30,5
2018-12-31,6
2019-01-01,6
2019-01-02,6
2019-01-03,6
2019-01-04,6
2019-01-05,5
2019-01-06,5
2019-01-08,5
2019-01-10,7
2019-01-11,8
2019-01-12,9
2019-01-13,9
2019-01-14,10
2019-01-15,11
2019-01-16,10
2019-01-17,10
2019-01-18,10
2019-01-19,10
2019-01-20,11
2019-01-21,12
2019-01-22,13
2019-01-23,14
2019-01-24,15
2019-01-25,16
2019-01-26,16
2019-01-27,16
2019-01-28,17
2019-01-29,18
2019-01-30,18
2019-01-31,19
2019-02-01,19
2019-02-02,19
2019-02-03,20
2019-02-04,20
2019-02-05,20
2019-02-06,20
2019-02-07,20
2019-02-08,20
2019-02-09,20
2019-02-10,20
2019-02-11,20
2019-02-12,20
2019-02-13,20
2019-02-14,21
2019-02-15,21
2019-02-16,20
2019-02-17,20
2019-02-18,19
2019-02-19,19
2019-02-20,19
2019-02-21,20
2019-02-22,21
2019-02-23,21
2019-02-24,20
2019-02-25,20
2019-02-26,20
2019-02-27,20
2019-02-28,19
2019-03-01,19
2019-03-02,19
2019-03-03,19
2019-03-04,19
2019-03-05,20
2019-03-06,20
2019-03-07,20
2019-03-08,20
2019-03-09,20
2019-03-10,20
2019-03-11,20
2019-03-12,20
2019-03-13,20
2019-03-14,20
2019-03-15,20
2019-03-16,20
2019-03-17,21
2019-03-18,21
2019-03-19,23
2019-03-20,24
2019-03-21,24
2019-03-22,24
2019-03-23,23
2019-03-24,22
2019-03-25,21
2019-03-26,20
2019-03-27,20
2019-03-28,20
2019-03-29,20
2019-03-30,20
2019-03-31,20
2019-04-01,20
2019-04-02,20
2019-04-03,20
2019-04-04,19
2019-04-05,19
2019-04-06,18
2019-04-07,19
2019-04-08,20
2019-04-09,21
2019-04-10,21
2019-04-11,20
2019-04-12,20
2019-04-13,20
2019-04-14,20
2019-04-15,20
2019-04-16,20
2019-04-17,20
2019-04-18,20
2019-04-19,21
2019-04-20,22
2019-04-21,24
2019-04-22,24
2019-04-23,24
2019-04-24,23
2019-04-25,25
2019-04-26,25
2019-04-27,25
2019-04-28,26
2019-04-29,26
2019-04-30,25
2019-05-01,26
2019-05-02,27
2019-05-03,26
2019-05-04,26
2019-05-05,25
2019-05-06,25
2019-05-07,25
2019-05-08,26
2019-05-09,26
2019-05-10,25
2019-05-11,25
2019-05-12,26
2019-05-13,27
2019-05-14,27
2019-05-15,27
2019-05-16,28
2019-05-17,27
2019-05-18,25
2019-05-19,25
2019-05-20,26
2019-05-21,27
2019-05-22,26
2019-05-23,27
2019-05-24,28
2019-05-25,28
2019-05-26,29
2019-05-27,29
2019-05-28,28
2019-05-29,30
2019-05-30,29
2019-05-31,27
2019-06-01,29
2019-06-02,30
2019-06-03,30
2019-06-04,30
2019-06-05,31
2019-06-06,31
2019-06-07,30
2019-06-08,30
2019-06-09,31
2019-06-10,31
2019-06-11,31
2019-06-12,32
2019-06-13,32
2019-06-14,32
2019-06-15,32
2019-06-16,31
2019-06-17,31
2019-06-18,30
2019-06-19,31
2019-06-20,32
2019-06-21,32
2019-06-22,32
2019-06-23,31
2019-06-24,31
2019-06-25,31
2019-06-26,32
2019-06-27,32
2019-06-28,33
2019-06-29,32
2019-06-30,33
2019-07-01,34
2019-07-02,35
2019-07-03,36
2019-07-04,36
2019-07-05,35
2019-07-06,33
2019-07-07,31
2019-07-08,29
2019-07-09,29
2019-07-10,31
2019-07-11,33
2019-07-12,34
2019-07-13,34
2019-07-14,35
2019-07-15,36
2019-07-16,37
2019-07-17,38
2019-07-18,38
2019-07-19,38
2019-07-20,39
2019-07-21,41
2019-07-22,43
2019-07-23,46
2019-07-24,49
2019-07-25,52
2019-07-26,52
2019-07-27,53
2019-07-28,50
2019-07-29,51
2019-07-30,49
2019-07-31,46
2019-08-01,48
2019-08-02,48
2019-08-03,49
2019-08-04,49
2019-08-05,48
2019-08-06,47
2019-08-07,48
2019-08-08,50
2019-08-09,51
2019-08-10,52
2019-08-11,53
2019-08-12,54
2019-08-13,54
2019-08-14,54
2019-08-15,54
2019-08-16,55
2019-08-17,54
2019-08-18,54
2019-08-19,52
2019-08-20,52
2019-08-21,53
2019-08-22,54
2019-08-23,55
2019-08-24,56
2019-08-24,56
2019-08-25,56
2019-08-25,56
