date_obj,Ogre%20arrow%20shaft price
2015-08-26,40
2015-08-27,40
2015-08-28,40
2015-08-29,40
2015-08-30,40
2015-08-31,40
2015-09-01,40
2015-09-02,40
2015-09-03,40
2015-09-04,40
2015-09-05,40
2015-09-06,40
2015-09-07,40
2015-09-08,41
2015-09-09,41
2015-09-10,41
2015-09-11,41
2015-09-12,41
2015-09-13,41
2015-09-14,41
2015-09-15,41
2015-09-16,41
2015-09-17,41
2015-09-18,41
2015-09-19,41
2015-09-20,41
2015-09-21,41
2015-09-22,41
2015-09-23,41
2015-09-24,41
2015-09-25,41
2015-09-27,41
2015-09-28,41
2015-09-29,41
2015-09-30,44
2015-10-05,44
2015-10-06,44
2015-10-07,44
2015-10-08,44
2015-10-09,44
2015-10-10,44
2015-10-11,44
2015-10-12,44
2015-10-13,44
2015-10-14,44
2015-10-15,44
2015-10-16,44
2015-10-17,44
2015-10-18,44
2015-10-19,44
2015-10-20,44
2015-10-22,44
2015-10-23,44
2015-10-24,44
2015-10-25,44
2015-10-26,44
2015-10-27,46
2015-10-29,46
2015-10-30,46
2015-10-31,46
2015-11-01,46
2015-11-02,46
2015-11-03,46
2015-11-04,46
2015-11-05,46
2015-11-06,46
2015-11-07,46
2015-11-08,46
2015-11-09,46
2015-11-10,46
2015-11-11,46
2015-11-12,46
2015-11-13,46
2015-11-14,46
2015-11-15,46
2015-11-16,46
2015-11-17,46
2015-11-18,46
2015-11-19,46
2015-11-20,46
2015-11-21,46
2015-11-22,46
2015-11-23,46
2015-11-24,46
2015-11-25,48
2015-11-26,48
2015-11-27,48
2015-11-28,48
2015-11-29,48
2015-11-30,48
2015-12-01,48
2015-12-02,48
2015-12-03,48
2015-12-04,48
2015-12-05,48
2015-12-06,48
2015-12-07,48
2015-12-08,48
2015-12-09,48
2015-12-10,48
2015-12-11,48
2015-12-12,48
2015-12-13,48
2015-12-14,48
2015-12-15,48
2015-12-16,48
2015-12-17,48
2015-12-18,48
2015-12-19,48
2015-12-20,51
2015-12-21,51
2015-12-22,51
2015-12-23,51
2015-12-24,51
2015-12-25,51
2015-12-26,51
2015-12-27,51
2015-12-28,51
2015-12-29,51
2015-12-30,51
2015-12-31,51
2016-01-01,51
2016-01-02,51
2016-01-03,51
2016-01-04,51
2016-01-05,54
2016-01-06,54
2016-01-07,54
2016-01-08,54
2016-01-09,54
2016-01-10,54
2016-01-11,54
2016-01-12,54
2016-01-13,54
2016-01-14,54
2016-01-15,54
2016-01-16,54
2016-01-17,54
2016-01-18,54
2016-01-19,54
2016-01-20,54
2016-01-21,54
2016-01-22,54
2016-01-23,54
2016-01-24,54
2016-01-25,56
2016-01-26,56
2016-01-27,56
2016-01-28,56
2016-01-29,56
2016-01-30,56
2016-01-31,56
2016-02-01,56
2016-02-02,56
2016-02-03,56
2016-02-04,56
2016-02-05,56
2016-02-06,56
2016-02-07,56
2016-02-08,56
2016-02-09,56
2016-02-10,56
2016-02-11,56
2016-02-12,56
2016-02-13,56
2016-02-14,56
2016-02-15,59
2016-02-16,59
2016-02-17,59
2016-02-18,59
2016-02-19,59
2016-02-20,59
2016-02-21,59
2016-02-22,59
2016-02-23,59
2016-02-24,59
2016-02-25,59
2016-02-26,59
2016-02-27,59
2016-02-28,59
2016-02-29,59
2016-03-01,59
2016-03-02,59
2016-03-03,59
2016-03-04,59
2016-03-05,59
2016-03-06,61
2016-03-07,61
2016-03-08,61
2016-03-09,61
2016-03-10,61
2016-03-11,61
2016-03-12,61
2016-03-13,61
2016-03-14,61
2016-03-15,61
2016-03-16,61
2016-03-17,61
2016-03-18,61
2016-03-19,61
2016-03-20,61
2016-03-21,61
2016-03-22,61
2016-03-23,61
2016-03-24,61
2016-03-25,64
2016-03-26,64
2016-03-27,64
2016-03-28,64
2016-03-29,64
2016-03-30,64
2016-03-31,64
2016-04-01,64
2016-04-02,64
2016-04-03,64
2016-04-04,64
2016-04-05,64
2016-04-06,64
2016-04-07,64
2016-04-08,64
2016-04-09,64
2016-04-10,64
2016-04-11,64
2016-04-12,64
2016-04-13,67
2016-04-14,67
2016-04-15,67
2016-04-16,67
2016-04-17,67
2016-04-18,67
2016-04-19,67
2016-04-20,67
2016-04-21,67
2016-04-22,67
2016-04-23,67
2016-04-24,67
2016-04-25,67
2016-04-26,67
2016-04-27,67
2016-04-28,67
2016-04-29,67
2016-04-30,67
2016-05-01,67
2016-05-02,67
2016-05-03,69
2016-05-04,69
2016-05-05,69
2016-05-06,69
2016-05-07,69
2016-05-08,69
2016-05-09,69
2016-05-10,69
2016-05-11,69
2016-05-12,69
2016-05-13,69
2016-05-14,69
2016-05-15,69
2016-05-16,69
2016-05-17,69
2016-05-18,69
2016-05-19,69
2016-05-22,72
2016-05-23,72
2016-05-24,72
2016-05-25,72
2016-05-26,72
2016-05-27,72
2016-05-28,72
2016-05-29,72
2016-05-30,72
2016-05-31,72
2016-06-01,72
2016-06-02,72
2016-06-03,72
2016-06-04,72
2016-06-05,75
2016-06-06,75
2016-06-07,75
2016-06-08,75
2016-06-09,75
2016-06-10,75
2016-06-11,75
2016-06-12,75
2016-06-13,75
2016-06-14,75
2016-06-15,75
2016-06-16,75
2016-06-17,75
2016-06-18,75
2016-06-19,75
2016-06-20,75
2016-06-21,78
2016-06-22,78
2016-06-23,78
2016-06-24,78
2016-06-25,78
2016-06-26,78
2016-06-27,78
2016-06-28,78
2016-06-29,78
2016-06-30,78
2016-07-01,78
2016-07-02,78
2016-07-03,78
2016-07-04,78
2016-07-05,78
2016-07-06,78
2016-07-07,81
2016-07-08,81
2016-07-09,81
2016-07-10,81
2016-07-11,81
2016-07-12,81
2016-07-13,81
2016-07-14,81
2016-07-15,81
2016-07-16,81
2016-07-17,81
2016-07-18,81
2016-07-23,84
2016-07-24,84
2016-07-25,84
2016-07-26,84
2016-07-27,84
2016-07-28,84
2016-07-29,84
2016-07-30,84
2016-07-31,84
2016-08-01,84
2016-08-02,84
2016-08-03,84
2016-08-04,84
2016-08-05,84
2016-08-06,84
2016-08-07,86
2016-08-08,86
2016-08-09,86
2016-08-10,86
2016-08-11,86
2016-08-12,86
2016-08-13,86
2016-08-14,86
2016-08-15,86
2016-08-16,86
2016-08-17,86
2016-08-18,86
2016-08-19,86
2016-08-20,86
2016-08-21,86
2016-08-22,83
2016-08-23,83
2016-08-24,83
2016-08-25,83
2016-08-26,83
2016-08-28,83
2016-08-31,83
2016-09-01,83
2016-09-02,83
2016-09-03,83
2016-09-04,83
2016-09-05,83
2016-09-06,83
2016-09-07,83
2016-09-08,83
2016-09-09,83
2016-09-10,80
2016-09-11,80
2016-09-12,80
2016-09-13,80
2016-09-14,80
2016-09-15,80
2016-09-16,80
2016-09-17,80
2016-09-18,80
2016-09-19,80
2016-09-20,80
2016-09-21,80
2016-09-22,80
2016-09-23,80
2016-09-24,80
2016-09-25,80
2016-09-26,80
2016-09-27,80
2016-09-28,80
2016-09-29,80
2016-09-30,79
2016-10-01,79
2016-10-02,79
2016-10-03,79
2016-10-04,79
2016-10-05,79
2016-10-06,79
2016-10-07,79
2016-10-08,79
2016-10-09,79
2016-10-10,79
2016-10-11,79
2016-10-12,79
2016-10-13,79
2016-10-14,79
2016-10-15,79
2016-10-16,79
2016-10-17,78
2016-10-18,78
2016-10-19,78
2016-10-20,78
2016-10-21,78
2016-10-22,78
2016-10-23,78
2016-10-24,78
2016-10-25,78
2016-10-26,78
2016-10-27,78
2016-10-28,78
2016-10-29,78
2016-10-30,78
2016-10-31,78
2016-11-01,78
2016-11-02,78
2016-11-03,78
2016-11-04,78
2016-11-05,78
2016-11-06,78
2016-11-07,78
2016-11-08,78
2016-11-09,78
2016-11-10,78
2016-11-11,78
2016-11-12,78
2016-11-13,78
2016-11-14,78
2016-12-07,77
2016-12-08,77
2016-12-09,77
2016-12-10,77
2016-12-11,77
2016-12-12,77
2016-12-13,77
2016-12-14,78
2016-12-15,78
2016-12-16,78
2016-12-17,78
2016-12-18,78
2016-12-19,78
2016-12-20,78
2016-12-21,78
2016-12-22,78
2016-12-23,78
2016-12-24,78
2016-12-25,78
2016-12-26,78
2016-12-27,76
2016-12-28,76
2016-12-29,76
2016-12-30,76
2016-12-31,76
2017-01-01,76
2017-01-03,76
2017-01-04,76
2017-01-05,76
2017-01-06,76
2017-01-07,76
2017-01-08,79
2017-01-09,79
2017-01-10,79
2017-01-11,79
2017-01-12,79
2017-01-13,79
2017-01-14,79
2017-01-15,79
2017-01-16,79
2017-01-17,79
2017-01-18,81
2017-01-19,81
2017-01-20,81
2017-01-21,81
2017-01-22,81
2017-01-27,81
2017-01-28,82
2017-01-29,82
2017-01-30,82
2017-01-31,82
2017-02-01,82
2017-02-02,82
2017-02-03,82
2017-02-04,82
2017-02-05,82
2017-02-06,82
2017-02-07,83
2017-02-08,83
2017-02-09,83
2017-02-10,83
2017-02-11,83
2017-02-12,83
2017-02-13,83
2017-02-14,83
2017-02-15,83
2017-02-16,84
2017-02-18,84
2017-02-19,84
2017-02-20,84
2017-02-21,84
2017-02-22,84
2017-02-23,84
2017-02-24,84
2017-02-25,84
2017-02-26,84
2017-02-27,84
2017-02-28,86
2017-03-01,86
2017-03-02,86
2017-03-03,86
2017-03-04,86
2017-03-05,86
2017-03-06,86
2017-03-07,86
2017-03-08,86
2017-03-09,86
2017-03-10,86
2017-03-11,86
2017-03-12,86
2017-03-13,86
2017-03-14,86
2017-03-15,86
2017-03-16,86
2017-03-17,86
2017-03-18,86
2017-03-19,86
2017-03-20,86
2017-03-21,87
2017-03-22,87
2017-03-23,87
2017-03-24,87
2017-03-25,87
2017-03-26,87
2017-03-27,87
2017-03-28,87
2017-03-29,87
2017-03-30,87
2017-03-31,89
2017-04-01,89
2017-04-02,89
2017-04-03,89
2017-04-04,89
2017-04-12,88
2017-04-13,88
2017-04-14,88
2017-04-15,88
2017-04-16,88
2017-04-17,88
2017-04-18,88
2017-04-19,88
2017-04-20,87
2017-04-21,87
2017-04-22,87
2017-04-23,87
2017-04-24,87
2017-04-25,87
2017-04-26,87
2017-04-27,87
2017-04-28,87
2017-04-29,82
2017-04-30,82
2017-05-01,82
2017-05-02,82
2017-05-03,82
2017-05-04,82
2017-05-05,82
2017-05-06,82
2017-05-07,82
2017-05-08,82
2017-05-09,79
2017-05-10,79
2017-05-11,79
2017-05-12,79
2017-05-13,79
2017-05-14,79
2017-05-15,79
2017-05-16,79
2017-05-17,79
2017-05-18,79
2017-05-19,79
2017-05-20,77
2017-05-21,77
2017-05-22,77
2017-05-23,77
2017-05-24,77
2017-05-25,77
2017-05-26,77
2017-05-27,77
2017-05-28,77
2017-05-29,77
2017-05-30,77
2017-05-31,78
2017-06-01,78
2017-06-02,78
2017-06-03,78
2017-06-06,78
2017-06-07,78
2017-06-08,78
2017-06-09,78
2017-06-10,79
2017-06-11,79
2017-06-12,79
2017-06-13,79
2017-06-14,79
2017-06-15,79
2017-06-16,79
2017-06-17,79
2017-06-18,79
2017-06-19,79
2017-06-20,79
2017-06-21,76
2017-06-22,76
2017-06-23,76
2017-06-24,76
2017-06-25,76
2017-06-26,76
2017-06-27,76
2017-06-28,76
2017-06-29,76
2017-06-30,76
2017-07-01,76
2017-07-02,76
2017-07-03,74
2017-07-04,74
2017-07-05,74
2017-07-06,74
2017-07-07,74
2017-07-08,74
2017-07-13,74
2017-07-14,73
2017-07-15,73
2017-07-16,73
2017-07-17,73
2017-07-18,73
2017-07-19,73
2017-07-20,73
2017-07-21,73
2017-07-22,73
2017-07-23,73
2017-07-24,73
2017-07-25,75
2017-07-26,75
2017-07-27,75
2017-07-28,75
2017-07-29,75
2017-07-30,75
2017-07-31,75
2017-08-01,75
2017-08-02,75
2017-08-03,75
2017-08-04,75
2017-08-05,74
2017-08-06,74
2017-08-09,74
2017-08-10,74
2017-08-11,74
2017-08-12,74
2017-08-13,74
2017-08-14,74
2017-08-15,74
2017-08-17,72
2017-08-18,72
2017-08-19,72
2017-08-20,72
2017-08-21,72
2017-08-22,72
2017-08-23,72
2017-08-24,72
2017-08-25,72
2017-08-26,72
2017-08-27,74
2017-08-28,74
2017-08-29,74
2017-08-30,74
2017-08-31,74
2017-09-01,74
2017-09-02,74
2017-09-03,74
2017-09-04,74
2017-09-05,74
2017-09-06,74
2017-09-07,74
2017-09-08,74
2017-09-09,73
2017-09-10,73
2017-09-11,73
2017-09-12,73
2017-09-13,73
2017-09-14,73
2017-09-15,73
2017-09-16,73
2017-09-17,73
2017-09-19,73
2017-09-20,72
2017-09-21,72
2017-09-22,72
2017-09-23,72
2017-09-24,72
2017-09-25,72
2017-09-26,72
2017-09-27,72
2017-09-28,72
2017-09-29,72
2017-09-30,72
2017-10-01,72
2017-10-02,72
2017-10-03,72
2017-10-04,70
2017-10-05,70
2017-10-06,70
2017-10-07,70
2017-10-08,70
2017-10-09,70
2017-10-10,70
2017-10-11,70
2017-10-12,70
2017-10-13,70
2017-10-14,70
2017-10-15,70
2017-10-16,69
2017-10-17,69
2017-10-18,69
2017-10-19,69
2017-10-20,69
2017-10-21,69
2017-10-22,69
2017-10-23,69
2017-10-24,69
2017-10-25,69
2017-10-26,69
2017-10-27,69
2017-10-28,69
2017-10-29,66
2017-10-30,66
2017-10-31,66
2017-11-01,66
2017-11-02,66
2017-11-03,66
2017-11-04,66
2017-11-05,66
2017-11-06,66
2017-11-07,66
2017-11-08,66
2017-11-09,66
2017-11-10,65
2017-11-11,65
2017-11-12,65
2017-11-13,65
2017-11-14,65
2017-11-15,65
2017-11-16,65
2017-11-17,65
2017-11-18,65
2017-11-19,65
2017-11-20,65
2017-11-21,65
2017-11-22,65
2017-11-23,63
2017-11-24,63
2017-11-25,63
2017-11-26,63
2017-11-27,63
2017-11-28,63
2017-11-29,63
2017-11-30,63
2017-12-01,63
2017-12-02,63
2017-12-03,63
2017-12-04,63
2017-12-05,63
2017-12-06,63
2017-12-07,60
2017-12-08,60
2017-12-09,60
2017-12-10,60
2017-12-11,60
2017-12-12,60
2017-12-14,60
2017-12-15,60
2017-12-16,60
2017-12-17,60
2017-12-18,60
2017-12-19,58
2017-12-20,58
2017-12-21,58
2017-12-22,58
2017-12-23,58
2017-12-24,58
2017-12-25,58
2017-12-26,58
2017-12-27,58
2017-12-28,58
2017-12-29,58
2017-12-30,58
2017-12-31,58
2018-01-01,58
2018-01-02,58
2018-01-03,58
2018-01-04,58
2018-01-05,58
2018-01-06,58
2018-01-07,58
2018-01-08,58
2018-01-09,58
2018-01-10,57
2018-01-11,57
2018-01-12,57
2018-01-13,57
2018-01-14,57
2018-01-15,57
2018-01-16,57
2018-01-17,57
2018-01-18,57
2018-01-19,58
2018-01-20,58
2018-01-21,58
2018-01-22,58
2018-01-23,58
2018-01-24,60
2018-01-25,60
2018-01-26,60
2018-01-27,60
2018-01-28,60
2018-01-29,60
2018-01-31,60
2018-02-01,60
2018-02-02,60
2018-02-03,60
2018-02-04,60
2018-02-05,60
2018-02-06,59
2018-02-07,59
2018-02-08,59
2018-02-09,59
2018-02-10,59
2018-02-11,59
2018-02-12,58
2018-02-13,58
2018-02-14,58
2018-02-15,58
2018-02-16,58
2018-02-17,58
2018-02-18,58
2018-02-19,58
2018-02-20,58
2018-02-21,58
2018-02-22,58
2018-02-23,58
2018-02-24,58
2018-02-25,55
2018-02-26,55
2018-02-27,55
2018-03-01,55
2018-03-02,55
2018-03-03,53
2018-03-04,53
2018-03-05,53
2018-03-06,53
2018-03-07,53
2018-03-08,53
2018-03-09,50
2018-03-10,50
2018-03-11,50
2018-03-12,50
2018-03-13,50
2018-03-14,50
2018-03-15,50
2018-03-16,50
2018-03-17,50
2018-03-18,50
2018-03-19,50
2018-03-20,50
2018-03-21,50
2018-03-23,50
2018-03-24,50
2018-03-26,50
2018-03-27,50
2018-03-28,50
2018-03-29,51
2018-03-30,51
2018-03-31,51
2018-04-01,51
2018-04-02,51
2018-04-03,51
2018-04-04,51
2018-04-05,51
2018-04-06,52
2018-04-08,52
2018-04-09,52
2018-04-10,52
2018-04-11,52
2018-04-12,52
2018-04-13,52
2018-04-14,52
2018-04-15,52
2018-04-16,52
2018-04-17,52
2018-04-18,52
2018-04-19,52
2018-04-20,52
2018-04-21,50
2018-04-22,50
2018-04-23,50
2018-04-24,50
2018-04-25,50
2018-04-26,50
2018-04-27,50
2018-04-28,50
2018-04-29,50
2018-04-30,51
2018-05-01,51
2018-05-02,51
2018-05-04,51
2018-05-05,51
2018-05-06,51
2018-05-07,51
2018-05-08,51
2018-05-09,51
2018-05-10,51
2018-05-11,51
2018-05-12,51
2018-05-13,51
2018-05-14,52
2018-05-15,52
2018-05-16,52
2018-05-17,52
2018-05-18,52
2018-05-19,52
2018-05-20,52
2018-05-21,52
2018-05-22,52
2018-05-23,52
2018-05-24,52
2018-05-25,52
2018-05-26,52
2018-05-27,52
2018-05-28,52
2018-05-29,53
2018-05-30,53
2018-05-31,53
2018-06-01,53
2018-06-02,53
2018-06-03,53
2018-06-04,53
2018-06-05,53
2018-06-06,53
2018-06-07,53
2018-06-08,53
2018-06-09,53
2018-06-10,53
2018-06-11,54
2018-06-12,54
2018-06-13,54
2018-06-14,54
2018-06-15,54
2018-06-16,54
2018-06-17,56
2018-06-18,56
2018-06-19,56
2018-06-20,56
2018-06-21,56
2018-06-22,58
2018-06-23,58
2018-06-24,58
2018-06-25,58
2018-06-26,58
2018-06-27,58
2018-06-28,58
2018-06-29,60
2018-06-30,60
2018-07-01,60
2018-07-02,60
2018-07-03,60
2018-07-04,60
2018-07-05,60
2018-07-06,59
2018-07-07,59
2018-07-08,59
2018-07-09,59
2018-07-10,59
2018-07-11,59
2018-07-12,59
2018-07-13,59
2018-07-14,59
2018-07-15,59
2018-07-16,59
2018-07-17,57
2018-07-18,57
2018-07-19,57
2018-07-20,57
2018-07-21,57
2018-07-22,57
2018-07-23,57
2018-07-24,57
2018-07-25,57
2018-07-26,57
2018-07-27,57
2018-07-28,57
2018-07-29,55
2018-07-30,55
2018-07-31,55
2018-08-01,55
2018-08-02,55
2018-08-03,55
2018-08-04,56
2018-08-05,56
2018-08-06,56
2018-08-07,56
2018-08-08,56
2018-08-09,55
2018-08-10,55
2018-08-11,55
2018-08-12,55
2018-08-14,56
2018-08-16,56
2018-08-17,56
2018-08-18,56
2018-08-19,55
2018-08-20,55
2018-08-21,55
2018-08-22,55
2018-08-23,55
2018-08-24,56
2018-08-25,56
2018-08-26,56
2018-08-27,56
2018-08-28,56
2018-08-29,55
2018-08-30,55
2018-08-31,55
2018-09-01,55
2018-09-02,55
2018-09-03,55
2018-09-04,55
2018-09-05,55
2018-09-06,55
2018-09-07,55
2018-09-08,55
2018-09-09,55
2018-09-10,57
2018-09-11,57
2018-09-12,57
2018-09-13,57
2018-09-14,57
2018-09-15,57
2018-09-16,59
2018-09-17,59
2018-09-18,59
2018-09-19,59
2018-09-20,59
2018-09-21,59
2018-09-22,59
2018-09-23,59
2018-09-24,59
2018-09-25,59
2018-09-26,59
2018-09-27,59
2018-09-28,59
2018-09-29,59
2018-09-30,59
2018-10-02,59
2018-10-03,59
2018-10-04,59
2018-10-05,59
2018-10-06,59
2018-10-07,59
2018-10-08,59
2018-10-09,58
2018-10-10,58
2018-10-11,58
2018-10-12,58
2018-10-13,58
2018-10-14,58
2018-10-15,58
2018-10-16,58
2018-10-17,58
2018-10-18,58
2018-10-19,58
2018-10-20,58
2018-10-21,59
2018-10-22,59
2018-10-23,59
2018-10-24,59
2018-10-25,59
2018-10-26,59
2018-10-27,60
2018-10-28,60
2018-10-29,60
2018-10-30,60
2018-10-31,60
2018-11-01,60
2018-11-03,60
2018-11-04,60
2018-11-05,60
2018-11-06,62
2018-11-07,62
2018-11-08,62
2018-11-09,62
2018-11-10,62
2018-11-11,64
2018-11-12,64
2018-11-13,64
2018-11-15,67
2018-11-16,67
2018-11-17,67
2018-11-18,67
2018-11-19,69
2018-11-20,69
2018-11-21,69
2018-11-22,69
2018-11-23,71
2018-11-24,71
2018-11-25,71
2018-11-26,71
2018-11-27,71
2018-11-28,71
2018-11-29,71
2018-12-01,69
2018-12-02,69
2018-12-03,69
2018-12-04,69
2018-12-05,67
2018-12-07,67
2018-12-09,68
2018-12-10,68
2018-12-11,68
2018-12-12,67
2018-12-13,67
2018-12-14,67
2018-12-15,66
2018-12-16,66
2018-12-17,66
2018-12-18,66
2018-12-19,66
2018-12-20,66
2018-12-21,65
2018-12-22,65
2018-12-23,65
2018-12-24,64
2018-12-25,64
2018-12-26,64
2018-12-27,65
2018-12-28,65
2018-12-29,65
2018-12-30,63
2018-12-31,63
2019-01-01,63
2019-01-02,62
2019-01-03,62
2019-01-04,62
2019-01-05,60
2019-01-06,60
2019-01-08,57
2019-01-10,57
2019-01-11,54
2019-01-12,54
2019-01-13,54
2019-01-14,51
2019-01-15,51
2019-01-16,51
2019-01-17,49
2019-01-18,49
2019-01-19,49
2019-01-20,48
2019-01-21,48
2019-01-22,48
2019-01-23,48
2019-01-24,47
2019-01-25,47
2019-01-26,47
2019-01-27,48
2019-01-28,48
2019-01-29,48
2019-01-30,48
2019-01-31,48
2019-02-01,48
2019-02-02,48
2019-02-03,48
2019-02-04,48
2019-02-05,48
2019-02-06,48
2019-02-07,50
2019-02-08,50
2019-02-09,50
2019-02-10,50
2019-02-11,53
2019-02-12,53
2019-02-13,53
2019-02-14,53
2019-02-15,53
2019-02-16,53
2019-02-17,53
2019-02-18,53
2019-02-19,55
2019-02-20,55
2019-02-21,55
2019-02-22,55
2019-02-23,55
2019-02-24,55
2019-02-25,55
2019-02-26,55
2019-02-27,56
2019-02-28,56
2019-03-01,56
2019-03-02,56
2019-03-03,59
2019-03-04,59
2019-03-05,59
2019-03-06,59
2019-03-07,60
2019-03-08,60
2019-03-09,60
2019-03-10,60
2019-03-11,62
2019-03-12,62
2019-03-13,62
2019-03-14,62
2019-03-15,65
2019-03-16,65
2019-03-17,65
2019-03-18,65
2019-03-19,66
2019-03-20,66
2019-03-21,66
2019-03-22,66
2019-03-23,65
2019-03-24,65
2019-03-25,65
2019-03-26,65
2019-03-27,65
2019-03-28,65
2019-03-29,65
2019-03-30,65
2019-03-31,65
2019-04-01,68
2019-04-02,68
2019-04-03,68
2019-04-04,68
2019-04-05,68
2019-04-06,68
2019-04-07,68
2019-04-08,68
2019-04-09,68
2019-04-10,68
2019-04-11,68
2019-04-12,68
2019-04-13,70
2019-04-14,70
2019-04-15,70
2019-04-16,70
2019-04-17,70
2019-04-18,68
2019-04-19,68
2019-04-20,68
2019-04-21,68
2019-04-22,67
2019-04-23,67
2019-04-24,67
2019-04-25,67
2019-04-26,63
2019-04-27,63
2019-04-28,63
2019-04-29,63
2019-04-30,60
2019-05-01,60
2019-05-02,60
2019-05-03,60
2019-05-04,60
2019-05-05,60
2019-05-06,60
2019-05-07,60
2019-05-08,60
2019-05-09,60
2019-05-10,59
2019-05-11,59
2019-05-12,59
2019-05-13,59
2019-05-14,59
2019-05-15,59
2019-05-16,59
2019-05-17,59
2019-05-18,59
2019-05-19,56
2019-05-20,56
2019-05-21,56
2019-05-22,56
2019-05-23,53
2019-05-24,53
2019-05-25,53
2019-05-26,53
2019-05-27,51
2019-05-28,51
2019-05-29,51
2019-05-30,51
2019-05-31,51
2019-06-01,52
2019-06-02,52
2019-06-03,52
2019-06-04,52
2019-06-05,52
2019-06-06,49
2019-06-07,49
2019-06-08,49
2019-06-09,49
2019-06-10,49
2019-06-11,49
2019-06-12,49
2019-06-13,49
2019-06-14,49
2019-06-15,49
2019-06-16,47
2019-06-17,47
2019-06-18,47
2019-06-19,47
2019-06-20,47
2019-06-21,46
2019-06-22,46
2019-06-23,46
2019-06-24,46
2019-06-25,46
2019-06-26,47
2019-06-27,47
2019-06-28,47
2019-06-29,47
2019-06-30,47
2019-07-01,48
2019-07-02,48
2019-07-03,48
2019-07-04,48
2019-07-05,48
2019-07-06,50
2019-07-07,50
2019-07-08,50
2019-07-09,50
2019-07-10,50
2019-07-11,51
2019-07-12,51
2019-07-13,51
2019-07-14,51
2019-07-15,51
2019-07-16,54
2019-07-17,54
2019-07-18,54
2019-07-19,54
2019-07-20,54
2019-07-21,55
2019-07-22,55
2019-07-23,55
2019-07-24,55
2019-07-25,55
2019-07-26,55
2019-07-27,57
2019-07-28,57
2019-07-29,57
2019-07-30,57
2019-07-31,57
2019-08-01,57
2019-08-02,59
2019-08-03,59
2019-08-04,59
2019-08-05,59
2019-08-06,59
2019-08-07,59
2019-08-08,59
2019-08-09,59
2019-08-10,59
2019-08-11,59
2019-08-12,59
2019-08-13,59
2019-08-14,59
2019-08-15,59
2019-08-16,59
2019-08-17,59
2019-08-18,59
2019-08-19,60
2019-08-20,60
2019-08-21,60
2019-08-22,60
2019-08-23,60
2019-08-24,60
2019-08-24,60
2019-08-25,60
2019-08-25,60
2019-08-26,60
2019-08-26,60
2019-08-27,60
2019-08-27,60
2019-08-28,60
2019-08-29,60
2019-08-30,60
2019-08-31,60
2019-09-01,59
2019-09-02,59
2019-09-03,59
2019-09-04,59
