date_obj,Teak%20cape%20rack%20(flatpack) price
2019-08-28,36
2019-08-29,36
2019-08-30,36
2019-08-31,36
2019-09-01,36
2019-09-02,36
2019-09-03,36
2019-09-04,36
2019-09-05,36
2019-09-06,36
2019-09-07,36
2019-09-08,36
2019-09-09,36
2019-09-10,36
2019-09-11,36
2019-09-12,36
2019-09-13,36
2019-09-14,36
2019-09-15,36
2019-09-16,36
2019-09-17,36
2019-09-18,36
2019-09-19,36
2019-09-20,36
2019-09-21,36
2019-09-22,36
2019-09-23,36
2019-09-24,36
2019-09-25,36
2019-09-26,36
2019-09-27,36
2019-09-28,36
2019-09-29,36
2019-09-30,36
2019-10-01,36
2019-10-02,36
2019-10-03,36
2019-10-04,36
2019-10-05,36
2019-10-06,36
2019-10-07,36
2019-10-08,36
2019-10-09,36
2019-10-10,36
2019-10-11,36
2019-10-12,36
2019-10-13,36
2019-10-14,36
2019-10-15,36
2019-10-16,36
2019-10-17,36
2019-10-18,36
2019-10-19,36
2019-10-20,36
2019-10-21,36
2019-10-22,36
2019-10-23,36
2019-10-24,36
2019-10-25,36
2019-10-26,36
2019-10-27,36
2019-10-28,36
2019-10-29,36
2019-10-30,36
2019-10-31,36
2019-11-01,36
2019-11-02,36
2019-11-03,36
2019-11-04,36
2019-11-05,36
2019-11-06,36
2019-11-07,36
2019-11-08,36
2019-11-09,36
2019-11-10,36
2019-11-11,36
2019-11-12,36
2019-11-13,36
2019-11-14,36
2019-11-15,36
2019-11-16,36
2019-11-17,36
2019-11-18,36
2019-11-19,36
2019-11-20,36
2019-11-21,36
2019-11-22,36
2019-11-23,36
2019-11-24,36
2019-11-25,36
2019-11-26,36
2019-11-27,36
2019-11-28,36
2019-11-29,36
2019-11-30,36
2019-12-01,36
2019-12-02,36
2019-12-03,36
2019-12-04,36
2019-12-05,36
2019-12-06,36
2019-12-07,36
2019-12-08,36
2019-12-09,36
2019-12-10,36
2019-12-11,36
2019-12-12,36
2019-12-13,36
2019-12-14,36
2019-12-15,36
2019-12-16,36
2019-12-17,36
2019-12-18,36
2019-12-19,36
2019-12-20,36
2019-12-21,36
2019-12-22,36
2019-12-23,36
2019-12-24,36
2019-12-25,36
2019-12-26,36
2019-12-27,36
2019-12-28,36
2019-12-29,36
2019-12-30,36
2019-12-31,36
2020-01-01,36
2020-01-02,36
2020-01-03,36
2020-01-04,36
2020-01-05,36
2020-01-06,36
2020-01-07,36
2020-01-08,36
2020-01-09,36
2020-01-10,36
2020-01-11,36
2020-01-12,36
2020-01-13,36
2020-01-14,36
2020-01-15,36
2020-01-16,36
2020-01-17,36
2020-01-18,36
2020-01-19,36
2020-01-20,36
2020-01-21,36
2020-01-22,36
2020-01-23,36
2020-01-24,36
2020-01-25,36
2020-01-26,36
2020-01-27,36
2020-01-28,36
2020-01-29,36
2020-01-30,36
2020-01-31,36
2020-02-01,36
2020-02-02,36
2020-02-03,36
2020-02-04,36
2020-02-05,36
2020-02-06,36
2020-02-07,36
2020-02-08,36
2020-02-09,36
2020-02-10,36
2020-02-11,36
2020-02-12,36
2020-02-13,36
2020-02-14,36
2020-02-15,36
2020-02-16,36
2020-02-17,36
2020-02-18,36
2020-02-19,36
2020-02-20,36
2020-02-21,36
2020-02-22,36
2020-02-23,36
2020-02-24,36
2020-02-25,36
2020-02-26,36
2020-02-27,36
2020-02-28,36
2020-02-29,36
2020-03-01,36
2020-03-02,36
2020-03-03,36
2020-03-04,36
2020-03-05,36
2020-03-06,36
2020-03-07,36
2020-03-08,36
2020-03-09,36
2020-03-10,36
2020-03-11,35
2020-03-12,35
2020-03-13,35
2020-03-14,35
2020-03-15,35
2020-03-16,35
2020-03-17,35
2020-03-18,35
2020-03-19,35
2020-03-20,35
2020-03-21,35
2020-03-22,35
2020-03-23,35
2020-03-24,35
2020-03-25,35
2020-03-26,35
2020-03-27,35
2020-03-28,35
2020-03-29,35
2020-03-30,35
2020-03-31,35
2020-04-01,35
2020-04-02,35
2020-04-03,35
2020-04-04,35
2020-04-05,35
2020-04-06,35
2020-04-07,35
2020-04-08,35
2020-04-09,35
2020-04-10,35
2020-04-11,35
2020-04-12,35
2020-04-13,35
2020-04-14,35
2020-04-15,35
2020-04-16,35
2020-04-17,35
2020-04-18,35
2020-04-19,35
2020-04-20,35
2020-04-21,35
2020-04-22,35
2020-04-23,35
2020-04-24,35
2020-04-25,35
2020-04-26,35
2020-04-27,35
2020-04-28,35
2020-04-29,35
2020-04-30,35
2020-05-01,35
2020-05-02,35
2020-05-03,35
2020-05-04,35
2020-05-05,35
2020-05-06,35
2020-05-07,35
2020-05-08,35
2020-05-09,35
2020-05-10,35
2020-05-11,35
2020-05-12,35
2020-05-13,35
