date_obj,Premade%20ttl price
2016-04-18,59
2016-04-19,59
2016-04-20,59
2016-04-21,59
2016-04-22,59
2016-04-23,59
2016-04-24,59
2016-04-25,59
2016-04-26,59
2016-04-27,59
2016-04-28,59
2016-04-29,59
2016-04-30,59
2016-05-01,59
2016-05-02,59
2016-05-03,59
2016-05-04,59
2016-05-05,59
2016-05-06,59
2016-05-07,59
2016-05-08,59
2016-05-09,59
2016-05-10,59
2016-05-11,59
2016-05-12,59
2016-05-13,59
2016-05-14,59
2016-05-15,59
2016-05-16,59
2016-05-17,59
2016-05-18,59
2016-05-19,59
2016-05-22,59
2016-05-23,59
2016-05-24,59
2016-05-25,59
2016-05-26,59
2016-05-27,59
2016-05-28,59
2016-05-29,59
2016-05-30,59
2016-05-31,59
2016-06-01,59
2016-06-02,59
2016-06-03,59
2016-06-04,59
2016-06-05,59
2016-06-06,59
2016-06-07,59
2016-06-08,59
2016-06-09,59
2016-06-10,59
2016-06-11,59
2016-06-12,59
2016-06-13,59
2016-06-14,59
2016-06-15,59
2016-06-16,59
2016-06-17,59
2016-06-18,59
2016-06-19,59
2016-06-20,59
2016-06-21,59
2016-06-22,59
2016-06-23,59
2016-06-24,59
2016-06-25,59
2016-06-26,59
2016-06-27,59
2016-06-28,59
2016-06-29,61
2016-06-30,61
2016-07-01,61
2016-07-02,61
2016-07-03,61
2016-07-04,61
2016-07-05,61
2016-07-06,61
2016-07-07,61
2016-07-08,61
2016-07-09,61
2016-07-10,61
2016-07-11,61
2016-07-12,61
2016-07-13,61
2016-07-14,61
2016-07-15,61
2016-07-16,61
2016-07-17,61
2016-07-18,61
2016-07-23,61
2016-07-24,61
2016-07-25,61
2016-07-26,61
2016-07-27,61
2016-07-28,61
2016-07-29,61
2016-07-30,61
2016-07-31,61
2016-08-01,61
2016-08-02,61
2016-08-03,61
2016-08-04,61
2016-08-05,61
2016-08-06,61
2016-08-07,61
2016-08-08,61
2016-08-09,61
2016-08-10,61
2016-08-11,61
2016-08-12,61
2016-08-13,61
2016-08-14,61
2016-08-15,61
2016-08-16,61
2016-08-17,61
2016-08-18,61
2016-08-19,61
2016-08-20,61
2016-08-21,61
2016-08-22,61
2016-08-23,61
2016-08-24,61
2016-08-25,61
2016-08-26,61
2016-08-28,61
2016-08-31,61
2016-09-01,61
2016-09-02,61
2016-09-03,61
2016-09-04,61
2016-09-05,61
2016-09-06,61
2016-09-07,61
2016-09-08,61
2016-09-09,61
2016-09-10,61
2016-09-11,61
2016-09-12,61
2016-09-13,61
2016-09-14,61
2016-09-15,61
2016-09-16,61
2016-09-17,61
2016-09-18,61
2016-09-19,61
2016-09-20,61
2016-09-21,61
2016-09-22,61
2016-09-23,61
2016-09-24,61
2016-09-25,61
2016-09-26,61
2016-09-27,61
2016-09-28,61
2016-09-29,61
2016-09-30,61
2016-10-01,61
2016-10-02,61
2016-10-03,61
2016-10-04,61
2016-10-05,61
2016-10-06,61
2016-10-07,61
2016-10-08,61
2016-10-09,61
2016-10-10,61
2016-10-11,61
2016-10-12,61
2016-10-13,61
2016-10-14,61
2016-10-15,61
2016-10-16,61
2016-10-17,61
2016-10-18,61
2016-10-19,61
2016-10-20,61
2016-10-21,61
2016-10-22,61
2016-10-23,61
2016-10-24,61
2016-10-25,61
2016-10-26,61
2016-10-27,61
2016-10-28,64
2016-10-29,64
2016-10-30,64
2016-10-31,64
2016-11-01,64
2016-11-02,64
2016-11-03,64
2016-11-04,64
2016-11-05,64
2016-11-06,64
2016-11-07,64
2016-11-08,64
2016-11-09,64
2016-11-10,64
2016-11-11,64
2016-11-12,64
2016-11-13,64
2016-11-14,64
2016-12-08,64
2016-12-09,64
2016-12-10,64
2016-12-11,64
2016-12-12,64
2016-12-13,64
2016-12-14,64
2016-12-15,64
2016-12-16,64
2016-12-17,64
2016-12-18,64
2016-12-19,64
2016-12-20,64
2016-12-21,64
2016-12-22,64
2016-12-23,64
2016-12-24,64
2016-12-25,64
2016-12-26,64
2016-12-27,64
2016-12-28,64
2016-12-29,64
2016-12-30,64
2016-12-31,64
2017-01-01,64
2017-01-02,64
2017-01-03,64
2017-01-04,64
2017-01-05,64
2017-01-06,64
2017-01-07,64
2017-01-08,64
2017-01-09,64
2017-01-10,64
2017-01-11,64
2017-01-12,64
2017-01-13,64
2017-01-14,64
2017-01-15,64
2017-01-16,64
2017-01-17,64
2017-01-18,64
2017-01-19,64
2017-01-20,64
2017-01-21,64
2017-01-22,64
2017-01-27,64
2017-01-28,64
2017-01-29,64
2017-01-30,64
2017-01-31,64
2017-02-01,64
2017-02-02,64
2017-02-03,64
2017-02-04,64
2017-02-05,64
2017-02-06,64
2017-02-07,64
2017-02-08,64
2017-02-09,64
2017-02-10,64
2017-02-11,64
2017-02-12,64
2017-02-13,64
2017-02-14,64
2017-02-15,64
2017-02-16,64
2017-02-18,64
2017-02-19,64
2017-02-20,64
2017-02-21,64
2017-02-22,64
2017-02-23,64
2017-02-24,64
2017-02-25,64
2017-02-26,64
2017-02-27,64
2017-02-28,64
2017-03-01,64
2017-03-02,64
2017-03-03,64
2017-03-04,64
2017-03-05,64
2017-03-06,64
2017-03-07,64
2017-03-08,64
2017-03-09,64
2017-03-10,64
2017-03-11,64
2017-03-12,64
2017-03-13,64
2017-03-14,64
2017-03-15,64
2017-03-16,64
2017-03-17,64
2017-03-18,64
2017-03-19,64
2017-03-20,64
2017-03-21,64
2017-03-22,64
2017-03-23,64
2017-03-24,64
2017-03-25,64
2017-03-26,64
2017-03-27,64
2017-03-28,64
2017-03-29,64
2017-03-30,64
2017-03-31,64
2017-04-01,64
2017-04-02,64
2017-04-03,64
2017-04-04,64
2017-04-12,64
2017-04-13,64
2017-04-14,64
2017-04-15,64
2017-04-16,68
2017-04-17,68
2017-04-18,68
2017-04-19,68
2017-04-20,68
2017-04-21,68
2017-04-22,68
2017-04-23,68
2017-04-24,68
2017-04-25,68
2017-04-26,68
2017-04-27,68
2017-04-28,68
2017-04-29,68
2017-04-30,68
2017-05-01,68
2017-05-02,68
2017-05-03,68
2017-05-04,68
2017-05-05,68
2017-05-06,68
2017-05-07,68
2017-05-08,68
2017-05-09,68
2017-05-10,68
2017-05-11,68
2017-05-12,68
2017-05-13,68
2017-05-14,68
2017-05-15,68
2017-05-16,68
2017-05-17,68
2017-05-18,68
2017-05-19,68
2017-05-20,68
2017-05-21,68
2017-05-22,68
2017-05-23,68
2017-05-24,68
2017-05-25,68
2017-05-26,68
2017-05-27,68
2017-05-28,68
2017-05-29,68
2017-05-30,68
2017-05-31,68
2017-06-01,68
2017-06-02,68
2017-06-03,68
2017-06-06,68
2017-06-07,68
2017-06-08,68
2017-06-09,68
2017-06-10,68
2017-06-11,68
2017-06-12,68
2017-06-13,68
2017-06-14,68
2017-06-15,68
2017-06-16,68
2017-06-17,68
2017-06-18,68
2017-06-19,68
2017-06-20,68
2017-06-21,68
2017-06-22,68
2017-06-23,68
2017-06-24,68
2017-06-25,68
2017-06-26,68
2017-06-27,68
2017-06-28,68
2017-06-29,68
2017-06-30,68
2017-07-01,68
2017-07-02,68
2017-07-03,68
2017-07-04,68
2017-07-05,68
2017-07-06,68
2017-07-07,68
2017-07-08,68
2017-07-13,68
2017-07-14,68
2017-07-15,68
2017-07-16,68
2017-07-17,68
2017-07-18,68
2017-07-19,68
2017-07-20,68
2017-07-21,68
2017-07-22,68
2017-07-23,68
2017-07-24,68
2017-07-25,68
2017-07-26,68
2017-07-27,68
2017-07-28,68
2017-07-29,68
2017-07-30,68
2017-07-31,68
2017-08-01,68
2017-08-02,68
2017-08-03,68
2017-08-04,68
2017-08-05,68
2017-08-06,68
2017-08-09,68
2017-08-10,68
2017-08-11,68
2017-08-12,68
2017-08-13,68
2017-08-14,68
2017-08-15,68
2017-08-16,68
2017-08-17,68
2017-08-18,68
2017-08-19,68
2017-08-20,68
2017-08-22,68
2017-08-23,68
2017-08-24,68
2017-08-25,68
2017-08-26,68
2017-08-27,68
2017-08-28,68
2017-08-29,68
2017-08-30,68
2017-08-31,68
2017-09-01,68
2017-09-02,68
2017-09-03,68
2017-09-04,68
2017-09-05,68
2017-09-06,68
2017-09-07,68
2017-09-08,68
2017-09-09,68
2017-09-10,68
2017-09-11,68
2017-09-12,68
2017-09-13,68
2017-09-14,68
2017-09-15,68
2017-09-16,68
2017-09-17,68
2017-09-19,68
2017-09-20,68
2017-09-21,68
2017-09-22,68
2017-09-23,68
2017-09-24,68
2017-09-25,68
2017-09-26,68
2017-09-27,68
2017-09-28,68
2017-09-29,68
2017-09-30,68
2017-10-01,68
2017-10-02,68
2017-10-03,68
2017-10-04,68
2017-10-05,68
2017-10-06,68
2017-10-07,68
2017-10-08,68
2017-10-09,68
2017-10-10,68
2017-10-11,68
2017-10-12,68
2017-10-13,68
2017-10-14,68
2017-10-15,68
2017-10-16,68
2017-10-17,68
2017-10-18,68
2017-10-19,68
2017-10-20,68
2017-10-21,68
2017-10-22,68
2017-10-23,68
2017-10-24,68
2017-10-25,68
2017-10-26,68
2017-10-27,68
2017-10-28,68
2017-10-29,68
2017-10-30,68
2017-10-31,68
2017-11-01,68
2017-11-02,68
2017-11-03,68
2017-11-04,68
2017-11-05,68
2017-11-06,68
2017-11-07,68
2017-11-08,68
2017-11-09,68
2017-11-10,68
2017-11-11,68
2017-11-12,68
2017-11-13,68
2017-11-14,68
2017-11-15,68
2017-11-16,68
2017-11-17,68
2017-11-18,68
2017-11-19,68
2017-11-20,68
2017-11-21,68
2017-11-22,68
2017-11-23,68
2017-11-24,68
2017-11-25,68
2017-11-26,68
2017-11-27,68
2017-11-28,68
2017-11-29,68
2017-11-30,68
2017-12-01,68
2017-12-02,68
2017-12-03,68
2017-12-04,68
2017-12-05,68
2017-12-06,68
2017-12-07,68
2017-12-08,68
2017-12-09,68
2017-12-10,68
2017-12-11,68
2017-12-12,68
2017-12-14,68
2017-12-15,68
2017-12-16,68
2017-12-17,68
2017-12-18,68
2017-12-19,68
2017-12-20,68
2017-12-21,68
2017-12-22,68
2017-12-23,68
2017-12-24,68
2017-12-25,68
2017-12-26,68
2017-12-27,68
2017-12-28,68
2017-12-29,68
2017-12-30,68
2017-12-31,68
2018-01-01,68
2018-01-02,68
2018-01-03,68
2018-01-04,68
2018-01-05,68
2018-01-06,68
2018-01-07,68
2018-01-08,68
2018-01-09,68
2018-01-10,68
2018-01-11,68
2018-01-12,68
2018-01-13,68
2018-01-14,68
2018-01-15,68
2018-01-16,68
2018-01-17,68
2018-01-18,68
2018-01-19,68
2018-01-20,68
2018-01-21,68
2018-01-22,68
2018-01-23,68
2018-01-24,71
2018-01-25,71
2018-01-26,71
2018-01-27,71
2018-01-28,71
2018-01-29,71
2018-01-31,71
2018-02-01,71
2018-02-02,71
2018-02-03,71
2018-02-04,71
2018-02-05,71
2018-02-06,71
2018-02-07,71
2018-02-08,71
2018-02-09,71
2018-02-10,71
2018-02-11,71
2018-02-12,71
2018-02-13,71
2018-02-14,71
2018-02-15,71
2018-02-16,71
2018-02-17,71
2018-02-18,71
2018-02-19,71
2018-02-20,71
2018-02-21,71
2018-02-22,71
2018-02-23,71
2018-02-24,71
2018-02-25,71
2018-02-26,71
2018-02-27,71
2018-02-28,71
2018-03-01,71
2018-03-02,71
2018-03-03,71
2018-03-04,71
2018-03-05,71
2018-03-06,71
2018-03-07,71
2018-03-08,71
2018-03-09,71
2018-03-10,71
2018-03-11,71
2018-03-12,71
2018-03-13,71
2018-03-14,71
2018-03-15,71
2018-03-16,71
2018-03-17,71
2018-03-18,71
2018-03-19,71
2018-03-20,71
2018-03-21,71
2018-03-23,71
2018-03-24,71
2018-03-26,71
2018-03-27,71
2018-03-28,71
2018-03-29,71
2018-03-30,71
2018-03-31,71
2018-04-01,71
2018-04-02,71
2018-04-03,71
2018-04-04,71
2018-04-05,71
2018-04-06,71
2018-04-08,71
2018-04-09,71
2018-04-10,71
2018-04-11,71
2018-04-12,71
2018-04-13,71
2018-04-14,71
2018-04-15,71
2018-04-16,71
2018-04-17,71
2018-04-18,71
2018-04-19,71
2018-04-20,71
2018-04-21,71
2018-04-22,71
2018-04-23,71
2018-04-24,71
2018-04-25,71
2018-04-26,71
2018-04-27,71
2018-04-28,71
2018-04-29,71
2018-04-30,71
2018-05-01,71
2018-05-02,71
2018-05-03,71
2018-05-04,71
2018-05-05,71
2018-05-06,71
2018-05-07,71
2018-05-08,71
2018-05-09,71
2018-05-10,71
2018-05-11,71
2018-05-12,71
2018-05-13,71
2018-05-14,71
2018-05-15,71
2018-05-16,71
2018-05-17,71
2018-05-18,71
2018-05-19,71
2018-05-20,71
2018-05-21,71
2018-05-22,71
2018-05-23,71
2018-05-24,71
2018-05-25,71
2018-05-26,71
2018-05-27,71
2018-05-28,71
2018-05-29,71
2018-05-30,71
2018-05-31,71
2018-06-01,71
2018-06-02,71
2018-06-03,71
2018-06-04,71
2018-06-05,71
2018-06-06,71
2018-06-07,71
2018-06-08,71
2018-06-09,71
2018-06-10,71
2018-06-11,71
2018-06-12,71
2018-06-13,71
2018-06-14,71
2018-06-15,71
2018-06-16,71
2018-06-17,71
2018-06-18,71
2018-06-19,71
2018-06-20,71
2018-06-21,71
2018-06-22,71
2018-06-23,71
2018-06-24,71
2018-06-25,71
2018-06-26,71
2018-06-27,71
2018-06-28,71
2018-06-29,71
2018-06-30,71
2018-07-01,71
2018-07-02,71
2018-07-03,71
2018-07-04,71
2018-07-05,71
2018-07-06,71
2018-07-07,71
2018-07-08,71
2018-07-09,71
2018-07-10,71
2018-07-11,71
2018-07-12,71
2018-07-13,71
2018-07-14,71
2018-07-15,71
2018-07-16,71
2018-07-17,71
2018-07-18,71
2018-07-19,71
2018-07-20,71
2018-07-21,71
2018-07-22,71
2018-07-23,71
2018-07-24,71
2018-07-25,71
2018-07-26,71
2018-07-27,71
2018-07-28,71
2018-07-29,71
2018-07-30,71
2018-07-31,71
2018-08-01,71
2018-08-02,71
2018-08-03,71
2018-08-04,71
2018-08-05,71
2018-08-06,71
2018-08-07,71
2018-08-08,71
2018-08-09,71
2018-08-10,71
2018-08-11,71
2018-08-12,71
2018-08-14,71
2018-08-16,71
2018-08-17,71
2018-08-18,71
2018-08-19,71
2018-08-20,71
2018-08-21,71
2018-08-22,71
2018-08-23,71
2018-08-24,71
2018-08-25,71
2018-08-26,71
2018-08-27,71
2018-08-28,71
2018-08-29,71
2018-08-30,71
2018-08-31,71
2018-09-01,71
2018-09-02,71
2018-09-03,71
2018-09-04,71
2018-09-05,71
2018-09-06,71
2018-09-07,71
2018-09-08,71
2018-09-09,71
2018-09-10,71
2018-09-11,71
2018-09-12,71
2018-09-13,71
2018-09-14,71
2018-09-15,71
2018-09-16,71
2018-09-17,71
2018-09-18,71
2018-09-19,71
2018-09-20,71
2018-09-21,71
2018-09-22,71
2018-09-23,71
2018-09-24,71
2018-09-25,71
2018-09-26,71
2018-09-27,71
2018-09-28,71
2018-09-29,71
2018-09-30,71
2018-10-02,71
2018-10-03,71
2018-10-04,71
2018-10-05,71
2018-10-06,71
2018-10-07,71
2018-10-08,71
2018-10-09,71
2018-10-10,71
2018-10-11,71
2018-10-12,71
2018-10-13,71
2018-10-14,71
2018-10-15,71
2018-10-16,71
2018-10-17,71
2018-10-18,71
2018-10-19,71
2018-10-20,71
2018-10-21,71
2018-10-22,71
2018-10-23,71
2018-10-24,71
2018-10-25,71
2018-10-26,71
2018-10-27,71
2018-10-28,71
2018-10-29,71
2018-10-30,71
2018-10-31,71
2018-11-01,71
2018-11-03,71
2018-11-04,71
2018-11-05,71
2018-11-06,71
2018-11-07,71
2018-11-08,71
2018-11-09,71
2018-11-10,71
2018-11-11,71
2018-11-12,71
2018-11-13,71
2018-11-14,71
2018-11-15,71
2018-11-16,71
2018-11-17,71
2018-11-18,71
2018-11-19,71
2018-11-20,71
2018-11-21,71
2018-11-22,71
2018-11-23,71
2018-11-24,71
2018-11-25,71
2018-11-26,71
2018-11-27,71
2018-11-28,71
2018-11-29,71
2018-12-01,71
2018-12-02,71
2018-12-03,71
2018-12-05,71
2018-12-07,71
2018-12-09,71
2018-12-10,71
2018-12-11,71
2018-12-12,71
2018-12-13,71
2018-12-14,71
2018-12-15,71
2018-12-16,71
2018-12-17,71
2018-12-18,71
2018-12-19,71
2018-12-20,71
2018-12-21,71
2018-12-22,71
2018-12-23,71
2018-12-24,71
2018-12-25,71
2018-12-26,71
2018-12-27,71
2018-12-28,71
2018-12-29,71
2018-12-30,71
2018-12-31,71
2019-01-01,71
2019-01-02,71
2019-01-03,71
2019-01-04,71
2019-01-05,71
2019-01-06,71
2019-01-08,71
2019-01-10,71
2019-01-11,71
2019-01-12,71
2019-01-13,71
2019-01-14,71
2019-01-15,71
2019-01-16,71
2019-01-17,71
2019-01-18,71
2019-01-19,71
2019-01-20,71
2019-01-21,71
2019-01-22,71
2019-01-23,71
2019-01-24,71
2019-01-25,71
2019-01-26,71
2019-01-27,71
2019-01-28,71
2019-01-29,71
2019-01-30,71
2019-01-31,71
2019-02-01,71
2019-02-02,71
2019-02-03,71
2019-02-04,71
2019-02-05,71
2019-02-06,71
2019-02-07,71
2019-02-08,71
2019-02-09,71
2019-02-10,71
2019-02-11,71
2019-02-12,71
2019-02-13,71
2019-02-14,71
2019-02-15,71
2019-02-16,71
2019-02-17,71
2019-02-18,71
2019-02-19,71
2019-02-20,71
2019-02-21,71
2019-02-22,71
2019-02-23,71
2019-02-24,71
2019-02-25,71
2019-02-26,71
2019-02-27,71
2019-02-28,71
2019-03-01,71
2019-03-02,71
2019-03-03,71
2019-03-04,71
2019-03-05,71
2019-03-06,71
2019-03-07,71
2019-03-08,71
2019-03-09,71
2019-03-10,71
2019-03-11,71
2019-03-12,71
2019-03-13,71
2019-03-14,71
2019-03-15,71
2019-03-16,71
2019-03-17,71
2019-03-18,71
2019-03-19,71
2019-03-20,71
2019-03-21,71
2019-03-22,71
2019-03-23,71
2019-03-24,71
2019-03-25,71
2019-03-26,71
2019-03-27,71
2019-03-28,71
2019-03-29,71
2019-03-30,71
2019-03-31,71
2019-04-01,71
2019-04-02,71
2019-04-03,71
2019-04-04,71
2019-04-05,71
2019-04-06,71
2019-04-07,71
2019-04-08,71
2019-04-09,71
2019-04-10,71
2019-04-11,71
2019-04-12,71
2019-04-13,71
2019-04-14,71
2019-04-15,71
2019-04-16,71
2019-04-17,71
2019-04-18,71
2019-04-19,71
2019-04-20,71
2019-04-21,71
2019-04-22,71
2019-04-23,71
2019-04-24,71
2019-04-25,71
2019-04-26,71
2019-04-27,71
2019-04-28,71
2019-04-29,71
2019-04-30,71
2019-05-01,71
2019-05-02,71
2019-05-03,71
2019-05-04,71
2019-05-05,71
2019-05-06,71
2019-05-07,71
2019-05-08,71
2019-05-09,71
2019-05-10,71
2019-05-11,71
2019-05-12,71
2019-05-13,71
2019-05-14,71
2019-05-15,71
2019-05-16,71
2019-05-17,71
2019-05-18,71
2019-05-19,71
2019-05-20,71
2019-05-21,71
2019-05-22,71
2019-05-23,71
2019-05-24,71
2019-05-25,71
2019-05-26,71
2019-05-27,71
2019-05-28,71
2019-05-29,71
2019-05-30,71
2019-05-31,71
2019-06-01,71
2019-06-02,71
2019-06-03,71
2019-06-04,71
2019-06-05,71
2019-06-06,71
2019-06-07,71
2019-06-08,71
2019-06-09,71
2019-06-10,71
2019-06-11,71
2019-06-12,71
2019-06-13,71
2019-06-14,71
2019-06-15,71
2019-06-16,71
2019-06-17,71
2019-06-18,71
2019-06-19,71
2019-06-20,71
2019-06-21,71
2019-06-22,71
2019-06-23,71
2019-06-24,71
2019-06-25,71
2019-06-26,71
2019-06-27,71
2019-06-28,71
2019-06-29,71
2019-06-30,71
2019-07-01,71
2019-07-02,71
2019-07-03,71
2019-07-04,71
2019-07-05,71
2019-07-06,71
2019-07-07,71
2019-07-08,71
2019-07-09,71
2019-07-10,71
2019-07-11,71
2019-07-12,71
2019-07-13,71
2019-07-14,71
2019-07-15,71
2019-07-16,71
2019-07-17,71
2019-07-18,71
2019-07-19,71
2019-07-20,71
2019-07-21,71
2019-07-22,71
2019-07-23,71
2019-07-24,71
2019-07-25,71
2019-07-26,71
2019-07-27,71
2019-07-28,71
2019-07-29,71
2019-07-30,71
2019-07-31,71
2019-08-01,71
2019-08-02,71
2019-08-03,71
2019-08-04,71
2019-08-05,71
2019-08-06,71
2019-08-07,71
2019-08-08,71
2019-08-09,71
2019-08-10,71
2019-08-11,71
2019-08-12,71
2019-08-13,71
2019-08-14,71
2019-08-15,71
2019-08-16,71
2019-08-17,71
2019-08-18,71
2019-08-19,71
2019-08-20,71
2019-08-21,71
2019-08-22,71
2019-08-23,71
2019-08-24,71
2019-08-24,71
2019-08-25,71
2019-08-25,71
2019-08-26,71
2019-08-26,71
2019-08-27,71
2019-08-27,71
2019-08-28,71
2019-08-29,71
2019-08-30,71
2019-08-31,71
2019-09-01,71
2019-09-02,71
2019-09-03,71
2019-09-04,71
