date_obj,Mahogany%20bookcase%20(flatpack) price
2015-09-25,656
2015-09-27,656
2015-09-28,656
2015-09-29,656
2015-09-30,656
2015-10-05,656
2015-10-06,656
2015-10-07,656
2015-10-08,656
2015-10-09,623
2015-10-10,623
2015-10-11,623
2015-10-12,623
2015-10-13,623
2015-10-14,623
2015-10-15,623
2015-10-16,623
2015-10-17,623
2015-10-18,623
2015-10-19,623
2015-10-20,623
2015-10-22,623
2015-10-23,623
2015-10-24,623
2015-10-25,623
2015-10-26,623
2015-10-27,623
2015-10-29,623
2015-10-30,623
2015-10-31,623
2015-11-01,623
2015-11-02,623
2015-11-03,623
2015-11-04,623
2015-11-05,623
2015-11-06,623
2015-11-07,623
2015-11-08,623
2015-11-09,623
2015-11-10,623
2015-11-11,623
2015-11-12,623
2015-11-13,623
2015-11-14,623
2015-11-15,623
2015-11-16,623
2015-11-17,623
2015-11-18,623
2015-11-19,623
2015-11-20,623
2015-11-21,623
2015-11-22,623
2015-11-23,623
2015-11-24,623
2015-11-25,623
2015-11-26,623
2015-11-27,623
2015-11-28,623
2015-11-29,623
2015-11-30,623
2015-12-01,623
2015-12-02,623
2015-12-03,623
2015-12-04,623
2015-12-05,623
2015-12-06,623
2015-12-07,623
2015-12-08,594
2015-12-09,594
2015-12-10,594
2015-12-11,594
2015-12-12,594
2015-12-13,594
2015-12-14,594
2015-12-15,594
2015-12-16,594
2015-12-17,594
2015-12-18,594
2015-12-19,594
2015-12-20,594
2015-12-21,594
2015-12-22,594
2015-12-23,594
2015-12-24,594
2015-12-25,594
2015-12-26,594
2015-12-27,594
2015-12-28,594
2015-12-29,594
2015-12-30,594
2015-12-31,594
2016-01-01,594
2016-01-02,594
2016-01-03,594
2016-01-04,594
2016-01-05,594
2016-01-06,594
2016-01-07,594
2016-01-08,594
2016-01-09,594
2016-01-10,594
2016-01-11,594
2016-01-12,594
2016-01-13,594
2016-01-14,594
2016-01-15,594
2016-01-16,594
2016-01-17,594
2016-01-18,594
2016-01-19,594
2016-01-20,594
2016-01-21,594
2016-01-22,594
2016-01-23,594
2016-01-24,594
2016-01-25,594
2016-01-26,594
2016-01-27,594
2016-01-28,594
2016-01-29,594
2016-01-30,594
2016-01-31,568
2016-02-01,568
2016-02-02,568
2016-02-03,568
2016-02-04,568
2016-02-05,568
2016-02-06,568
2016-02-07,568
2016-02-08,568
2016-02-09,568
2016-02-10,568
2016-02-11,568
2016-02-12,568
2016-02-13,568
2016-02-14,568
2016-02-15,568
2016-02-16,568
2016-02-17,568
2016-02-18,568
2016-02-19,568
2016-02-20,568
2016-02-21,568
2016-02-22,568
2016-02-23,568
2016-02-24,568
2016-02-25,568
2016-02-26,568
2016-02-27,568
2016-02-28,568
2016-02-29,568
2016-03-01,568
2016-03-02,568
2016-03-03,568
2016-03-04,568
2016-03-05,568
2016-03-06,568
2016-03-07,568
2016-03-08,568
2016-03-09,568
2016-03-10,568
2016-03-11,568
2016-03-12,568
2016-03-13,568
2016-03-14,568
2016-03-15,568
2016-03-16,568
2016-03-17,568
2016-03-18,568
2016-03-19,568
2016-03-20,568
2016-03-21,568
2016-03-22,568
2016-03-23,568
2016-03-24,568
2016-03-25,568
2016-03-26,568
2016-03-27,568
2016-03-28,568
2016-03-29,568
2016-03-30,568
2016-03-31,568
2016-04-01,568
2016-04-02,568
2016-04-03,568
2016-04-04,539
2016-04-05,539
2016-04-06,539
2016-04-07,539
2016-04-08,539
2016-04-09,539
2016-04-10,539
2016-04-11,539
2016-04-12,539
2016-04-13,539
2016-04-14,539
2016-04-15,539
2016-04-16,539
2016-04-17,539
2016-04-18,539
2016-04-19,539
2016-04-20,539
2016-04-21,539
2016-04-22,539
2016-04-23,539
2016-04-24,539
2016-04-25,539
2016-04-26,539
2016-04-27,539
2016-04-28,539
2016-04-29,539
2016-04-30,539
2016-05-01,539
2016-05-02,539
2016-05-03,539
2016-05-04,539
2016-05-05,539
2016-05-06,539
2016-05-07,539
2016-05-08,539
2016-05-09,539
2016-05-10,539
2016-05-11,539
2016-05-12,539
2016-05-13,539
2016-05-14,539
2016-05-15,539
2016-05-16,539
2016-05-17,539
2016-05-18,539
2016-05-19,539
2016-05-22,539
2016-05-23,539
2016-05-24,539
2016-05-25,539
2016-05-26,539
2016-05-27,539
2016-05-28,539
2016-05-29,513
2016-05-30,513
2016-05-31,513
2016-06-01,513
2016-06-02,513
2016-06-03,513
2016-06-04,513
2016-06-05,513
2016-06-06,513
2016-06-07,513
2016-06-08,513
2016-06-09,513
2016-06-10,513
2016-06-11,513
2016-06-12,513
2016-06-13,513
2016-06-14,513
2016-06-15,513
2016-06-16,513
2016-06-17,513
2016-06-18,513
2016-06-19,513
2016-06-20,513
2016-06-21,513
2016-06-22,513
2016-06-23,513
2016-06-24,513
2016-06-25,513
2016-06-26,513
2016-06-27,513
2016-06-28,513
2016-06-29,513
2016-06-30,513
2016-07-01,513
2016-07-02,513
2016-07-03,513
2016-07-04,513
2016-07-05,513
2016-07-06,513
2016-07-07,513
2016-07-08,513
2016-07-09,513
2016-07-10,513
2016-07-11,513
2016-07-12,513
2016-07-13,513
2016-07-14,513
2016-07-15,513
2016-07-16,513
2016-07-17,513
2016-07-18,513
2016-07-23,488
2016-07-24,488
2016-07-25,488
2016-07-26,488
2016-07-27,488
2016-07-28,488
2016-07-29,488
2016-07-30,488
2016-07-31,488
2016-08-01,488
2016-08-02,488
2016-08-03,488
2016-08-04,488
2016-08-05,488
2016-08-06,488
2016-08-07,488
2016-08-08,488
2016-08-09,488
2016-08-10,488
2016-08-11,488
2016-08-12,488
2016-08-13,488
2016-08-14,488
2016-08-15,488
2016-08-16,488
2016-08-17,488
2016-08-18,488
2016-08-19,488
2016-08-20,488
2016-08-21,488
2016-08-22,488
2016-08-23,488
2016-08-24,488
2016-08-25,488
2016-08-26,488
2016-08-28,488
2016-08-31,488
2016-09-01,488
2016-09-02,488
2016-09-03,488
2016-09-04,488
2016-09-05,488
2016-09-06,488
2016-09-07,488
2016-09-08,488
2016-09-09,488
2016-09-10,488
2016-09-11,488
2016-09-12,488
2016-09-13,488
2016-09-14,488
2016-09-15,488
2016-09-16,488
2016-09-17,488
2016-09-18,488
2016-09-19,488
2016-09-20,488
2016-09-21,488
2016-09-22,488
2016-09-23,488
2016-09-24,488
2016-09-25,488
2016-09-26,488
2016-09-27,488
2016-09-28,488
2016-09-29,488
2016-09-30,464
2016-10-01,464
2016-10-02,464
2016-10-03,464
2016-10-04,464
2016-10-05,464
2016-10-06,464
2016-10-07,464
2016-10-08,464
2016-10-09,464
2016-10-10,464
2016-10-11,464
2016-10-12,464
2016-10-13,464
2016-10-14,464
2016-10-15,464
2016-10-16,464
2016-10-17,464
2016-10-18,464
2016-10-19,464
2016-10-20,464
2016-10-21,464
2016-10-22,464
2016-10-23,464
2016-10-24,464
2016-10-25,464
2016-10-26,464
2016-10-27,464
2016-10-28,464
2016-10-29,464
2016-10-30,464
2016-10-31,464
2016-11-01,464
2016-11-02,464
2016-11-03,464
2016-11-04,464
2016-11-05,464
2016-11-06,464
2016-11-07,464
2016-11-08,464
2016-11-09,464
2016-11-10,464
2016-11-11,464
2016-11-12,464
2016-11-13,464
2016-11-14,464
2016-12-07,464
2016-12-08,464
2016-12-09,464
2016-12-10,441
2016-12-11,441
2016-12-12,441
2016-12-13,441
2016-12-14,441
2016-12-15,441
2016-12-16,441
2016-12-17,441
2016-12-18,441
2016-12-19,441
2016-12-20,441
2016-12-21,441
2016-12-22,441
2016-12-23,441
2016-12-24,441
2016-12-25,441
2016-12-26,441
2016-12-27,441
2016-12-28,441
2016-12-29,441
2016-12-30,441
2016-12-31,441
2017-01-01,441
2017-01-02,441
2017-01-03,441
2017-01-04,441
2017-01-05,441
2017-01-06,441
2017-01-07,441
2017-01-08,441
2017-01-09,441
2017-01-10,441
2017-01-11,441
2017-01-12,441
2017-01-13,441
2017-01-14,441
2017-01-15,441
2017-01-16,441
2017-01-17,441
2017-01-18,441
2017-01-19,441
2017-01-20,441
2017-01-21,441
2017-01-22,441
2017-01-27,420
2017-01-28,420
2017-01-29,420
2017-01-30,420
2017-01-31,420
2017-02-01,420
2017-02-02,420
2017-02-03,420
2017-02-04,420
2017-02-05,420
2017-02-06,420
2017-02-07,420
2017-02-08,420
2017-02-09,420
2017-02-10,420
2017-02-11,420
2017-02-12,420
2017-02-13,420
2017-02-14,420
2017-02-15,420
2017-02-16,420
2017-02-18,420
2017-02-19,420
2017-02-20,420
2017-02-21,420
2017-02-22,420
2017-02-23,420
2017-02-24,420
2017-02-25,420
2017-02-26,420
2017-02-27,420
2017-02-28,420
2017-03-01,420
2017-03-02,420
2017-03-03,420
2017-03-04,420
2017-03-05,420
2017-03-06,420
2017-03-07,400
2017-03-08,400
2017-03-09,400
2017-03-10,400
2017-03-11,400
2017-03-12,400
2017-03-13,400
2017-03-14,400
2017-03-15,400
2017-03-16,400
2017-03-17,400
2017-03-18,400
2017-03-19,400
2017-03-20,400
2017-03-21,400
2017-03-22,400
2017-03-23,400
2017-03-24,400
2017-03-25,400
2017-03-26,400
2017-03-27,400
2017-03-28,400
2017-03-29,400
2017-03-30,400
2017-03-31,400
2017-04-01,400
2017-04-02,400
2017-04-03,400
2017-04-04,400
2017-04-12,400
2017-04-13,400
2017-04-14,400
2017-04-15,400
2017-04-16,400
2017-04-17,400
2017-04-18,400
2017-04-19,400
2017-04-20,400
2017-04-21,400
2017-04-22,400
2017-04-23,381
2017-04-24,381
2017-04-25,381
2017-04-26,381
2017-04-27,381
2017-04-28,381
2017-04-29,381
2017-04-30,381
2017-05-01,381
2017-05-02,381
2017-05-03,381
2017-05-04,381
2017-05-05,381
2017-05-06,381
2017-05-07,381
2017-05-08,381
2017-05-09,381
2017-05-10,381
2017-05-11,381
2017-05-12,381
2017-05-13,381
2017-05-14,381
2017-05-15,381
2017-05-16,381
2017-05-17,381
2017-05-18,381
2017-05-19,381
2017-05-20,381
2017-05-21,381
2017-05-22,381
2017-05-23,381
2017-05-24,381
2017-05-25,381
2017-05-26,381
2017-05-27,381
2017-05-28,381
2017-05-29,381
2017-05-30,381
2017-05-31,381
2017-06-01,381
2017-06-02,381
2017-06-03,381
2017-06-06,381
2017-06-07,381
2017-06-08,381
2017-06-09,381
2017-06-10,381
2017-06-11,381
2017-06-12,381
2017-06-13,381
2017-06-14,381
2017-06-15,381
2017-06-16,363
2017-06-17,363
2017-06-18,363
2017-06-19,363
2017-06-20,363
2017-06-21,363
2017-06-22,363
2017-06-23,363
2017-06-24,363
2017-06-25,363
2017-06-26,363
2017-06-27,363
2017-06-28,363
2017-06-29,363
2017-06-30,363
2017-07-01,363
2017-07-02,363
2017-07-03,363
2017-07-04,363
2017-07-05,363
2017-07-06,363
2017-07-07,363
2017-07-08,363
2017-07-13,363
2017-07-14,363
2017-07-15,363
2017-07-16,363
2017-07-17,363
2017-07-18,363
2017-07-19,363
2017-07-20,363
2017-07-21,363
2017-07-22,363
2017-07-23,363
2017-07-24,363
2017-07-25,363
2017-07-26,363
2017-07-27,363
2017-07-28,363
2017-07-29,363
2017-07-30,363
2017-07-31,363
2017-08-01,363
2017-08-02,363
2017-08-03,363
2017-08-04,363
2017-08-05,363
2017-08-06,363
2017-08-09,347
2017-08-10,347
2017-08-11,347
2017-08-12,347
2017-08-13,347
2017-08-14,347
2017-08-15,347
2017-08-16,347
2017-08-17,347
2017-08-18,347
2017-08-19,347
2017-08-20,347
2017-08-21,347
2017-08-22,347
2017-08-23,347
2017-08-24,347
2017-08-25,347
2017-08-26,347
2017-08-27,347
2017-08-28,347
2017-08-29,347
2017-08-30,347
2017-08-31,347
2017-09-01,347
2017-09-02,347
2017-09-03,347
2017-09-04,347
2017-09-05,347
2017-09-06,347
2017-09-07,347
2017-09-08,347
2017-09-09,347
2017-09-10,347
2017-09-11,347
2017-09-12,347
2017-09-13,347
2017-09-14,347
2017-09-15,347
2017-09-16,347
2017-09-17,347
2017-09-19,347
2017-09-20,347
2017-09-21,347
2017-09-22,347
2017-09-23,347
2017-09-24,330
2017-09-25,330
2017-09-26,330
2017-09-27,330
2017-09-28,330
2017-09-29,330
2017-09-30,330
2017-10-01,330
2017-10-02,330
2017-10-03,330
2017-10-04,330
2017-10-05,330
2017-10-06,330
2017-10-07,330
2017-10-08,330
2017-10-09,330
2017-10-10,330
2017-10-11,330
2017-10-12,330
2017-10-13,330
2017-10-14,330
2017-10-15,330
2017-10-16,330
2017-10-17,330
2017-10-18,330
2017-10-19,330
2017-10-20,330
2017-10-21,330
2017-10-22,330
2017-10-23,330
2017-10-24,330
2017-10-25,330
2017-10-26,330
2017-10-27,330
2017-10-28,330
2017-10-29,330
2017-10-30,330
2017-10-31,330
2017-11-01,330
2017-11-02,330
2017-11-03,330
2017-11-04,330
2017-11-05,330
2017-11-06,330
2017-11-07,330
2017-11-08,330
2017-11-09,330
2017-11-10,330
2017-11-11,314
2017-11-12,314
2017-11-13,314
2017-11-14,314
2017-11-15,314
2017-11-16,314
2017-11-17,314
2017-11-18,314
2017-11-19,314
2017-11-20,314
2017-11-21,314
2017-11-22,314
2017-11-23,314
2017-11-24,314
2017-11-25,314
2017-11-26,314
2017-11-27,314
2017-11-28,314
2017-11-29,314
2017-11-30,314
2017-12-01,314
2017-12-02,314
2017-12-03,314
2017-12-04,314
2017-12-05,314
2017-12-06,314
2017-12-07,314
2017-12-08,314
2017-12-09,314
2017-12-10,314
2017-12-11,314
2017-12-12,314
2017-12-14,314
2017-12-15,314
2017-12-17,314
2017-12-18,314
2017-12-19,314
2017-12-20,314
2017-12-21,314
2017-12-22,314
2017-12-23,314
2017-12-24,314
2017-12-25,314
2017-12-26,298
2017-12-27,298
2017-12-28,298
2017-12-29,298
2017-12-30,298
2017-12-31,298
2018-01-01,298
2018-01-02,298
2018-01-03,298
2018-01-04,298
2018-01-05,298
2018-01-06,298
2018-01-07,298
2018-01-08,298
2018-01-09,298
2018-01-10,298
2018-01-11,298
2018-01-12,298
2018-01-13,298
2018-01-14,298
2018-01-15,298
2018-01-16,298
2018-01-17,298
2018-01-18,298
2018-01-19,298
2018-01-20,298
2018-01-21,298
2018-01-22,298
2018-01-23,298
2018-01-25,283
2018-01-26,283
2018-01-27,283
2018-01-28,283
2018-01-29,283
2018-01-31,283
2018-02-01,283
2018-02-02,283
2018-02-03,283
2018-02-04,283
2018-02-05,283
2018-02-06,283
2018-02-07,283
2018-02-08,283
2018-02-09,283
2018-02-10,283
2018-02-11,269
2018-02-12,269
2018-02-13,269
2018-02-14,269
2018-02-15,269
2018-02-16,269
2018-02-17,269
2018-02-18,269
2018-02-19,269
2018-02-20,269
2018-02-21,269
2018-02-22,269
2018-02-23,269
2018-02-24,269
2018-02-25,255
2018-02-26,255
2018-02-27,255
2018-02-28,255
2018-03-01,255
2018-03-02,255
2018-03-03,255
2018-03-04,255
2018-03-05,255
2018-03-06,255
2018-03-07,255
2018-03-08,255
2018-03-09,255
2018-03-10,255
2018-03-11,255
2018-03-12,255
2018-03-13,255
2018-03-14,255
2018-03-15,255
2018-03-16,255
2018-03-17,255
2018-03-18,255
2018-03-19,255
2018-03-20,255
2018-03-21,255
2018-03-23,242
2018-03-24,242
2018-03-26,242
2018-03-27,242
2018-03-28,242
2018-03-29,242
2018-03-30,242
2018-03-31,242
2018-04-01,242
2018-04-02,242
2018-04-03,242
2018-04-04,242
2018-04-05,242
2018-04-06,242
2018-04-07,242
2018-04-08,242
2018-04-09,242
2018-04-10,242
2018-04-11,242
2018-04-12,242
2018-04-13,242
2018-04-14,242
2018-04-15,242
2018-04-16,242
2018-04-17,242
2018-04-18,242
2018-04-19,242
2018-04-20,242
2018-04-21,242
2018-04-22,242
2018-04-23,242
2018-04-24,242
2018-04-25,242
2018-04-26,229
2018-04-27,229
2018-04-28,229
2018-04-29,229
2018-04-30,229
2018-05-01,229
2018-05-04,229
2018-05-05,229
2018-05-06,229
2018-05-07,229
2018-05-08,229
2018-05-09,229
2018-05-10,229
2018-05-11,229
2018-05-12,229
2018-05-13,229
2018-05-14,229
2018-05-15,229
2018-05-16,229
2018-05-17,229
2018-05-18,229
2018-05-19,229
2018-05-20,229
2018-05-21,229
2018-05-22,229
2018-05-23,218
2018-05-24,218
2018-05-25,218
2018-05-26,218
2018-05-27,218
2018-05-28,218
2018-05-29,218
2018-05-30,218
2018-05-31,218
2018-06-01,218
2018-06-02,218
2018-06-03,218
2018-06-04,218
2018-06-05,218
2018-06-06,218
2018-06-07,218
2018-06-08,218
2018-06-09,208
2018-06-10,208
2018-06-11,208
2018-06-12,208
2018-06-13,208
2018-06-14,208
2018-06-15,208
2018-06-16,208
2018-06-17,208
2018-06-18,208
2018-06-19,208
2018-06-20,208
2018-06-21,208
2018-06-22,208
2018-06-23,208
2018-06-24,208
2018-06-25,208
2018-06-26,208
2018-06-27,208
2018-06-28,208
2018-06-29,197
2018-06-30,197
2018-07-01,197
2018-07-02,197
2018-07-03,197
2018-07-04,197
2018-07-05,197
2018-07-06,197
2018-07-07,197
2018-07-08,197
2018-07-09,197
2018-07-10,197
2018-07-11,197
2018-07-12,197
2018-07-13,197
2018-07-14,197
2018-07-15,197
2018-07-16,197
2018-07-17,197
2018-07-18,197
2018-07-19,197
2018-07-20,197
2018-07-21,197
2018-07-22,197
2018-07-23,197
2018-07-24,197
2018-07-25,197
2018-07-26,197
2018-07-27,197
2018-07-28,197
2018-07-29,197
2018-07-30,197
2018-07-31,197
2018-08-01,187
2018-08-02,187
2018-08-03,187
2018-08-04,187
2018-08-05,187
2018-08-06,187
2018-08-07,187
2018-08-08,187
2018-08-09,187
2018-08-10,187
2018-08-11,187
2018-08-12,187
2018-08-14,187
2018-08-16,187
2018-08-17,177
2018-08-18,177
2018-08-19,177
2018-08-20,177
2018-08-21,177
2018-08-22,177
2018-08-23,177
2018-08-24,177
2018-08-25,177
2018-08-26,177
2018-08-27,177
2018-08-28,177
2018-08-29,177
2018-08-30,177
2018-08-31,177
2018-09-01,177
2018-09-02,177
2018-09-03,177
2018-09-04,177
2018-09-05,168
2018-09-06,168
2018-09-07,168
2018-09-08,168
2018-09-09,168
2018-09-10,168
2018-09-11,168
2018-09-12,168
2018-09-13,168
2018-09-14,168
2018-09-15,168
2018-09-16,168
2018-09-17,168
2018-09-18,168
2018-09-19,168
2018-09-20,168
2018-09-21,168
2018-09-22,168
2018-09-23,168
2018-09-24,168
2018-09-25,160
2018-09-26,160
2018-09-27,160
2018-09-28,160
2018-09-29,160
2018-09-30,160
2018-10-02,160
2018-10-03,160
2018-10-04,160
2018-10-05,160
2018-10-06,160
2018-10-07,160
2018-10-08,160
2018-10-09,160
2018-10-10,160
2018-10-11,160
2018-10-12,160
2018-10-13,160
2018-10-14,156
2018-10-15,156
2018-10-16,156
2018-10-17,156
2018-10-18,156
2018-10-19,156
2018-10-20,156
2018-10-21,156
2018-10-22,156
2018-10-23,156
2018-10-24,156
2018-10-25,156
2018-10-26,156
2018-10-27,156
2018-10-28,156
2018-10-29,156
2018-10-30,156
2018-10-31,156
2018-11-01,156
2018-11-03,149
2018-11-04,149
2018-11-05,149
2018-11-06,149
2018-11-07,149
2018-11-08,149
2018-11-09,149
2018-11-10,149
2018-11-11,149
2018-11-12,149
2018-11-13,149
2018-11-14,147
2018-11-15,147
2018-11-16,147
2018-11-17,147
2018-11-18,147
2018-11-19,147
2018-11-20,147
2018-11-21,147
2018-11-22,147
2018-11-23,147
2018-11-24,147
2018-11-25,147
2018-11-26,147
2018-11-27,147
2018-11-28,151
2018-11-29,151
2018-12-01,151
2018-12-02,151
2018-12-03,151
2018-12-04,151
2018-12-05,151
2018-12-07,151
2018-12-09,151
2018-12-10,151
2018-12-11,144
2018-12-12,144
2018-12-13,144
2018-12-14,144
2018-12-15,144
2018-12-16,144
2018-12-17,144
2018-12-18,144
2018-12-19,144
2018-12-20,144
2018-12-21,144
2018-12-22,137
2018-12-23,137
2018-12-24,137
2018-12-25,137
2018-12-26,137
2018-12-27,137
2018-12-28,137
2018-12-29,137
2018-12-30,137
2018-12-31,137
2019-01-01,137
2019-01-02,130
2019-01-03,130
2019-01-04,130
2019-01-05,130
2019-01-06,130
2019-01-08,130
2019-01-10,130
2019-01-11,130
2019-01-12,124
2019-01-13,124
2019-01-14,124
2019-01-15,124
2019-01-16,124
2019-01-17,124
2019-01-18,124
2019-01-19,124
2019-01-20,124
2019-01-21,124
2019-01-22,118
2019-01-23,118
2019-01-24,118
2019-01-25,118
2019-01-26,118
2019-01-28,118
2019-01-29,118
2019-01-30,118
2019-01-31,118
2019-02-01,118
2019-02-02,118
2019-02-03,118
2019-02-04,112
2019-02-05,112
2019-02-06,112
2019-02-07,112
2019-02-08,112
2019-02-09,112
2019-02-10,112
2019-02-11,112
2019-02-12,112
2019-02-13,112
2019-02-14,112
2019-02-15,112
2019-02-16,107
2019-02-17,107
2019-02-18,107
2019-02-19,107
2019-02-20,107
2019-02-21,107
2019-02-22,107
2019-02-23,107
2019-02-24,107
2019-02-25,107
2019-02-26,107
2019-02-27,107
2019-02-28,107
2019-03-01,107
2019-03-02,107
2019-03-03,107
2019-03-04,107
2019-03-05,107
2019-03-06,107
2019-03-07,107
2019-03-08,107
2019-03-09,101
2019-03-10,101
2019-03-11,101
2019-03-12,101
2019-03-13,101
2019-03-14,101
2019-03-15,101
2019-03-16,101
2019-03-17,101
2019-03-18,101
2019-03-19,101
2019-03-20,96
2019-03-21,96
2019-03-22,96
2019-03-23,96
2019-03-24,96
2019-03-25,96
2019-03-26,96
2019-03-27,96
2019-03-28,96
2019-03-29,96
2019-03-30,96
2019-03-31,96
2019-04-01,96
2019-04-02,96
2019-04-03,96
2019-04-04,96
2019-04-05,96
2019-04-06,91
2019-04-07,91
2019-04-08,91
2019-04-09,91
2019-04-10,91
2019-04-11,91
2019-04-12,91
2019-04-13,91
2019-04-14,91
2019-04-15,91
2019-04-16,91
2019-04-17,91
2019-04-18,91
2019-04-19,91
2019-04-20,86
2019-04-21,86
2019-04-22,86
2019-04-23,86
2019-04-24,86
2019-04-25,86
2019-04-26,86
2019-04-27,86
2019-04-28,86
2019-04-29,86
2019-04-30,86
2019-05-01,86
2019-05-02,86
2019-05-03,86
2019-05-04,83
2019-05-05,83
2019-05-06,83
2019-05-07,83
2019-05-08,83
2019-05-09,83
2019-05-10,83
2019-05-11,83
2019-05-12,83
2019-05-13,83
2019-05-14,83
2019-05-15,83
2019-05-16,83
2019-05-17,83
2019-05-18,83
2019-05-19,79
2019-05-20,79
2019-05-21,79
2019-05-22,79
2019-05-23,79
2019-05-24,79
2019-05-25,79
2019-05-26,79
2019-05-27,79
2019-05-28,79
2019-05-29,79
2019-05-30,79
2019-05-31,79
2019-06-01,79
2019-06-02,76
2019-06-03,76
2019-06-04,76
2019-06-05,76
2019-06-06,76
2019-06-07,76
2019-06-08,76
2019-06-09,76
2019-06-10,76
2019-06-11,76
2019-06-12,76
2019-06-13,76
2019-06-14,76
2019-06-15,76
2019-06-16,76
2019-06-17,76
2019-06-18,74
2019-06-19,74
2019-06-20,74
2019-06-21,74
2019-06-22,74
2019-06-23,74
2019-06-24,74
2019-06-25,74
2019-06-26,74
2019-06-27,74
2019-06-28,74
2019-06-29,74
2019-06-30,74
2019-07-01,74
2019-07-02,74
2019-07-03,74
2019-07-04,74
2019-07-05,74
2019-07-06,77
2019-07-07,77
2019-07-08,77
2019-07-09,77
2019-07-10,77
2019-07-11,77
2019-07-12,77
2019-07-13,77
2019-07-14,77
2019-07-15,77
2019-07-16,77
2019-07-17,77
2019-07-18,77
2019-07-19,77
2019-07-20,77
2019-07-21,77
2019-07-22,77
2019-07-23,77
2019-07-24,77
2019-07-25,77
2019-07-26,77
2019-07-27,77
2019-07-28,77
2019-07-29,77
2019-07-30,77
2019-07-31,77
2019-08-01,77
2019-08-02,77
2019-08-03,77
2019-08-04,77
2019-08-05,77
2019-08-06,77
2019-08-07,77
2019-08-08,77
2019-08-09,73
2019-08-10,73
2019-08-11,73
2019-08-12,73
2019-08-13,73
2019-08-14,73
2019-08-15,73
2019-08-16,73
2019-08-17,73
2019-08-18,73
2019-08-19,73
2019-08-20,73
2019-08-21,73
2019-08-22,73
2019-08-23,73
2019-08-24,69
2019-08-24,69
2019-08-25,69
2019-08-25,69
2019-08-26,69
2019-08-26,69
2019-08-27,69
2019-08-27,69
