date_obj,Gold%20bracelet price
2017-04-18,215
2017-04-19,218
2017-04-20,218
2017-04-21,218
2017-04-22,216
2017-04-23,216
2017-04-24,216
2017-04-25,218
2017-04-26,218
2017-04-27,218
2017-04-28,219
2017-04-29,219
2017-04-30,220
2017-05-01,220
2017-05-02,220
2017-05-03,220
2017-05-04,220
2017-05-05,220
2017-05-06,223
2017-05-07,223
2017-05-08,223
2017-05-09,213
2017-05-10,213
2017-05-11,213
2017-05-12,204
2017-05-13,204
2017-05-14,204
2017-05-15,205
2017-05-16,205
2017-05-17,205
2017-05-18,204
2017-05-19,204
2017-05-20,204
2017-05-21,204
2017-05-22,204
2017-05-23,204
2017-05-24,205
2017-05-25,205
2017-05-26,205
2017-05-27,197
2017-05-28,197
2017-05-29,197
2017-05-30,194
2017-05-31,194
2017-06-01,194
2017-06-02,196
2017-06-03,196
2017-06-04,196
2017-06-05,199
2017-06-06,199
2017-06-07,202
2017-06-08,202
2017-06-09,202
2017-06-10,193
2017-06-11,193
2017-06-12,193
2017-06-13,190
2017-06-14,190
2017-06-15,190
2017-06-16,192
2017-06-17,192
2017-06-18,192
2017-06-19,192
2017-06-20,195
2017-06-21,195
2017-06-22,195
2017-06-23,195
2017-06-24,199
2017-06-25,199
2017-06-26,199
2017-06-27,200
2017-06-28,200
2017-06-29,200
2017-06-30,201
2017-07-01,201
2017-07-02,201
2017-07-03,201
2017-07-04,201
2017-07-05,201
2017-07-06,199
2017-07-07,199
2017-07-08,199
2017-07-13,191
2017-07-14,191
2017-07-15,194
2017-07-16,194
2017-07-17,194
2017-07-18,197
2017-07-19,197
2017-07-20,197
2017-07-21,200
2017-07-22,200
2017-07-23,203
2017-07-24,203
2017-07-25,203
2017-07-26,205
2017-07-27,205
2017-07-28,205
2017-07-29,205
2017-07-30,205
2017-07-31,201
2017-08-01,201
2017-08-02,202
2017-08-03,202
2017-08-04,202
2017-08-05,204
2017-08-06,204
2017-08-09,200
2017-08-10,201
2017-08-11,201
2017-08-12,201
2017-08-13,201
2017-08-14,201
2017-08-15,203
2017-08-16,203
2017-08-17,203
2017-08-18,203
2017-08-19,203
2017-08-20,200
2017-08-21,200
2017-08-22,202
2017-08-23,202
2017-08-24,202
2017-08-25,201
2017-08-26,201
2017-08-27,203
2017-08-28,203
2017-08-29,203
2017-08-30,203
2017-08-31,203
2017-09-01,203
2017-09-02,201
2017-09-03,201
2017-09-04,201
2017-09-05,202
2017-09-06,202
2017-09-07,202
2017-09-08,202
2017-09-09,201
2017-09-10,201
2017-09-11,200
2017-09-12,200
2017-09-13,200
2017-09-14,196
2017-09-15,196
2017-09-16,196
2017-09-17,193
2017-09-18,193
2017-09-19,193
2017-09-20,193
2017-09-21,193
2017-09-22,194
2017-09-23,194
2017-09-24,194
2017-09-25,195
2017-09-26,195
2017-09-27,195
2017-09-28,197
2017-09-29,197
2017-09-30,197
2017-10-01,197
2017-10-02,197
2017-10-03,197
2017-10-04,198
2017-10-05,198
2017-10-06,201
2017-10-07,201
2017-10-08,201
2017-10-09,204
2017-10-10,204
2017-10-11,204
2017-10-12,207
2017-10-13,207
2017-10-14,211
2017-10-15,211
2017-10-16,211
2017-10-17,208
2017-10-18,208
2017-10-19,208
2017-10-20,205
2017-10-21,205
2017-10-22,202
2017-10-23,202
2017-10-24,202
2017-10-25,202
2017-10-26,202
2017-10-27,202
2017-10-28,202
2017-10-29,197
2017-10-30,197
2017-10-31,197
2017-11-01,191
2017-11-02,191
2017-11-03,191
2017-11-04,191
2017-11-05,193
2017-11-06,193
2017-11-07,193
2017-11-08,194
2017-11-09,194
2017-11-10,195
2017-11-11,195
2017-11-12,191
2017-11-13,191
2017-11-14,191
2017-11-15,193
2017-11-16,193
2017-11-17,197
2017-11-18,197
2017-11-19,197
2017-11-20,204
2017-11-21,204
2017-11-22,204
2017-11-23,209
2017-11-24,209
2017-11-25,209
2017-11-26,202
2017-11-27,202
2017-11-28,202
2017-11-29,199
2017-11-30,199
2017-12-01,199
2017-12-02,199
2017-12-03,199
2017-12-04,199
2017-12-05,199
2017-12-06,199
2017-12-07,199
2017-12-08,201
2017-12-09,201
2017-12-10,201
2017-12-11,201
2017-12-12,201
2017-12-13,200
2017-12-14,200
2017-12-15,200
2017-12-16,200
2017-12-17,200
2017-12-18,197
2017-12-19,197
2017-12-20,197
2017-12-21,196
2017-12-22,196
2017-12-23,196
2017-12-24,195
2017-12-25,195
2017-12-26,195
2017-12-27,193
2017-12-28,193
2017-12-29,193
2017-12-30,193
2017-12-31,193
2018-01-01,193
2018-01-02,190
2018-01-03,190
2018-01-04,184
2018-01-05,184
2018-01-06,177
2018-01-07,177
2018-01-08,175
2018-01-09,175
2018-01-10,171
2018-01-11,171
2018-01-12,175
2018-01-13,175
2018-01-14,170
2018-01-15,170
2018-01-16,174
2018-01-17,174
2018-01-18,178
2018-01-19,178
2018-01-20,178
2018-01-21,180
2018-01-22,180
2018-01-23,183
2018-01-24,183
2018-01-25,188
2018-01-26,188
2018-01-27,193
2018-01-28,195
2018-01-29,195
2018-01-30,195
2018-01-31,195
2018-02-01,196
2018-02-02,196
2018-02-03,197
2018-02-04,197
2018-02-05,198
2018-02-06,198
2018-02-07,200
2018-02-08,200
2018-02-09,200
2018-02-10,200
2018-02-11,195
2018-02-12,195
2018-02-13,188
2018-02-14,188
2018-02-15,180
2018-02-16,180
2018-02-17,174
2018-02-18,174
2018-02-19,178
2018-02-20,178
2018-02-21,181
2018-02-22,181
2018-02-23,188
2018-02-24,188
2018-02-25,191
2018-02-26,191
2018-02-27,194
2018-02-28,194
2018-03-01,195
2018-03-02,190
2018-03-03,190
2018-03-04,184
2018-03-05,179
2018-03-06,179
2018-03-07,177
2018-03-08,177
2018-03-09,181
2018-03-10,181
2018-03-11,185
2018-03-12,185
2018-03-13,186
2018-03-14,186
2018-03-15,185
2018-03-16,185
2018-03-17,184
2018-03-18,184
2018-03-19,178
2018-03-20,176
2018-03-21,176
2018-03-23,178
2018-03-24,180
2018-03-25,180
2018-03-26,180
2018-03-27,181
2018-03-28,181
2018-03-29,182
2018-03-30,182
2018-03-31,185
2018-04-01,185
2018-04-02,183
2018-04-03,183
2018-04-04,184
2018-04-05,184
2018-04-06,188
2018-04-07,188
2018-04-08,188
2018-04-09,192
2018-04-10,192
2018-04-11,192
2018-04-12,192
2018-04-13,195
2018-04-14,195
2018-04-15,196
2018-04-16,196
2018-04-17,194
2018-04-18,194
2018-04-19,194
2018-04-20,195
2018-04-21,195
2018-04-22,193
2018-04-23,193
2018-04-24,189
2018-04-25,189
2018-04-26,189
2018-04-27,192
2018-04-28,192
2018-04-29,188
2018-04-30,188
2018-05-01,186
2018-05-03,186
2018-05-04,188
2018-05-05,188
2018-05-06,190
2018-05-07,190
2018-05-08,189
2018-05-09,189
2018-05-10,189
2018-05-11,189
2018-05-12,189
2018-05-13,189
2018-05-14,188
2018-05-15,188
2018-05-16,185
2018-05-17,185
2018-05-18,184
2018-05-19,184
2018-05-20,182
2018-05-21,182
2018-05-22,178
2018-05-23,178
2018-05-24,178
2018-05-25,178
2018-05-26,179
2018-05-27,179
2018-05-28,178
2018-05-29,178
2018-05-30,181
2018-05-31,181
2018-06-01,180
2018-06-02,180
2018-06-03,176
2018-06-04,176
2018-06-05,174
2018-06-06,174
2018-06-07,180
2018-06-08,180
2018-06-09,181
2018-06-10,181
2018-06-11,185
2018-06-12,185
2018-06-13,191
2018-06-14,191
2018-06-15,194
2018-06-16,194
2018-06-17,189
2018-06-18,189
2018-06-19,187
2018-06-20,187
2018-06-21,187
2018-06-22,190
2018-06-23,190
2018-06-24,190
2018-06-25,190
2018-06-26,190
2018-06-27,190
2018-06-28,189
2018-06-29,189
2018-06-30,188
2018-07-01,188
2018-07-02,189
2018-07-03,189
2018-07-04,193
2018-07-05,193
2018-07-06,196
2018-07-07,196
2018-07-08,196
2018-07-09,196
2018-07-10,196
2018-07-11,196
2018-07-12,196
2018-07-13,198
2018-07-14,198
2018-07-15,198
2018-07-16,192
2018-07-17,188
2018-07-18,188
2018-07-19,184
2018-07-20,184
2018-07-21,184
2018-07-22,184
2018-07-23,186
2018-07-24,186
2018-07-25,190
2018-07-26,190
2018-07-27,189
2018-07-28,189
2018-07-29,186
2018-07-30,186
2018-07-31,186
2018-08-01,186
2018-08-02,185
2018-08-03,185
2018-08-04,185
2018-08-05,185
2018-08-06,185
2018-08-07,186
2018-08-08,186
2018-08-09,186
2018-08-10,182
2018-08-11,182
2018-08-12,173
2018-08-14,167
2018-08-16,164
2018-08-17,158
2018-08-18,158
2018-08-19,159
2018-08-20,162
2018-08-21,162
2018-08-22,165
2018-08-23,165
2018-08-24,166
2018-08-25,167
2018-08-26,167
2018-08-27,166
2018-08-28,168
2018-08-29,168
2018-08-30,168
2018-08-31,171
2018-09-01,170
2018-09-02,170
2018-09-03,168
2018-09-04,169
2018-09-05,171
2018-09-06,171
2018-09-07,176
2018-09-08,175
2018-09-09,175
2018-09-10,179
2018-09-11,179
2018-09-12,180
2018-09-13,180
2018-09-14,182
2018-09-15,179
2018-09-16,179
2018-09-17,178
2018-09-18,179
2018-09-19,179
2018-09-20,179
2018-09-21,179
2018-09-22,180
2018-09-23,181
2018-09-24,182
2018-09-25,182
2018-09-26,185
2018-09-27,185
2018-09-28,190
2018-09-29,190
2018-09-30,192
2018-10-01,191
2018-10-02,191
2018-10-03,189
2018-10-04,189
2018-10-05,186
2018-10-06,184
2018-10-07,184
2018-10-08,180
2018-10-09,180
2018-10-10,175
2018-10-11,175
2018-10-12,173
2018-10-13,170
2018-10-14,170
2018-10-15,168
2018-10-16,168
2018-10-17,171
2018-10-18,171
2018-10-19,171
2018-10-20,171
2018-10-21,173
2018-10-22,176
2018-10-23,176
2018-10-24,181
2018-10-25,181
2018-10-26,185
2018-10-27,185
2018-10-28,190
2018-10-29,190
2018-10-30,191
2018-10-31,188
2018-11-01,185
2018-11-03,184
2018-11-04,180
2018-11-05,175
2018-11-06,172
2018-11-07,172
2018-11-08,167
2018-11-09,163
2018-11-10,158
2018-11-11,152
2018-11-12,147
2018-11-13,144
2018-11-14,143
2018-11-15,143
2018-11-16,141
2018-11-17,136
2018-11-18,133
2018-11-19,132
2018-11-20,132
2018-11-21,129
2018-11-22,128
2018-11-23,126
2018-11-24,130
2018-11-25,132
2018-11-26,136
2018-11-27,142
2018-11-28,148
2018-11-29,152
2018-12-01,149
2018-12-02,148
2018-12-03,148
2018-12-04,147
2018-12-05,148
2018-12-07,152
2018-12-09,154
2018-12-10,155
2018-12-11,157
2018-12-12,159
2018-12-13,163
2018-12-14,162
2018-12-15,162
2018-12-16,162
2018-12-17,165
2018-12-18,164
2018-12-19,166
2018-12-20,167
2018-12-21,166
2018-12-22,164
2018-12-23,161
2018-12-24,162
2018-12-25,161
2018-12-26,158
2018-12-27,159
2018-12-28,159
2018-12-29,154
2018-12-30,147
2018-12-31,143
2019-01-01,139
2019-01-02,138
2019-01-03,138
2019-01-04,140
2019-01-05,139
2019-01-06,138
2019-01-08,139
2019-01-10,148
2019-01-11,153
2019-01-12,151
2019-01-13,148
2019-01-14,147
2019-01-15,151
2019-01-16,154
2019-01-17,152
2019-01-18,151
2019-01-19,150
2019-01-20,148
2019-01-21,148
2019-01-22,147
2019-01-23,150
2019-01-24,152
2019-01-25,152
2019-01-26,152
2019-01-27,151
2019-01-28,153
2019-01-29,157
2019-01-30,162
2019-01-31,162
2019-02-01,164
2019-02-02,164
2019-02-03,166
2019-02-04,166
2019-02-05,169
2019-02-06,169
2019-02-07,171
2019-02-08,170
2019-02-09,165
2019-02-10,162
2019-02-11,162
2019-02-12,162
2019-02-13,165
2019-02-14,165
2019-02-15,169
2019-02-16,170
2019-02-17,170
2019-02-18,170
2019-02-19,168
2019-02-20,170
2019-02-21,176
2019-02-22,176
2019-02-23,178
2019-02-24,174
2019-02-25,173
2019-02-26,177
2019-02-27,178
2019-02-28,178
2019-03-01,180
2019-03-02,180
2019-03-03,180
2019-03-04,182
2019-03-05,181
2019-03-06,182
2019-03-07,186
2019-03-08,186
2019-03-09,184
2019-03-10,185
2019-03-11,187
2019-03-12,187
2019-03-13,187
2019-03-14,188
2019-03-15,188
2019-03-16,187
2019-03-17,187
2019-03-18,187
2019-03-19,189
2019-03-20,192
2019-03-21,191
2019-03-22,191
2019-03-23,191
2019-03-24,194
2019-03-25,194
2019-03-26,192
2019-03-27,192
2019-03-28,190
2019-03-29,189
2019-03-30,189
2019-03-31,187
2019-04-01,184
2019-04-02,184
2019-04-03,185
2019-04-04,185
2019-04-05,184
2019-04-06,184
2019-04-07,179
2019-04-08,179
2019-04-09,176
2019-04-10,176
2019-04-11,175
2019-04-12,175
2019-04-13,177
2019-04-14,177
2019-04-15,177
2019-04-16,177
2019-04-17,180
2019-04-18,180
2019-04-19,180
2019-04-20,180
2019-04-21,180
2019-04-22,180
2019-04-23,181
2019-04-24,181
2019-04-25,178
2019-04-26,178
2019-04-27,176
2019-04-28,176
2019-04-29,175
2019-04-30,175
2019-05-01,180
2019-05-02,180
2019-05-03,181
2019-05-04,181
2019-05-05,175
2019-05-06,175
2019-05-07,175
2019-05-08,175
2019-05-09,175
2019-05-10,175
2019-05-11,175
2019-05-12,175
2019-05-13,178
2019-05-14,178
2019-05-15,184
2019-05-16,184
2019-05-17,183
2019-05-18,181
2019-05-19,181
2019-05-20,181
2019-05-21,181
2019-05-22,184
2019-05-23,184
2019-05-24,186
2019-05-25,186
2019-05-26,183
2019-05-27,187
2019-05-28,187
2019-05-29,191
2019-05-30,191
2019-05-31,197
2019-06-01,197
2019-06-02,194
2019-06-03,194
2019-06-04,191
2019-06-05,191
2019-06-06,189
2019-06-07,189
2019-06-08,194
2019-06-09,194
2019-06-10,195
2019-06-11,202
2019-06-12,202
2019-06-13,197
2019-06-14,197
2019-06-15,193
2019-06-16,190
2019-06-17,190
2019-06-18,188
2019-06-19,188
2019-06-20,181
2019-06-21,181
2019-06-22,175
2019-06-23,175
2019-06-24,173
2019-06-25,173
2019-06-26,176
2019-06-27,176
2019-06-28,180
2019-06-29,180
2019-06-30,179
2019-07-01,179
2019-07-02,180
2019-07-03,180
2019-07-04,186
2019-07-05,186
2019-07-06,194
2019-07-07,194
2019-07-08,197
2019-07-09,197
2019-07-10,200
2019-07-11,200
2019-07-12,208
2019-07-13,208
2019-07-14,210
2019-07-15,210
2019-07-16,210
2019-07-17,213
2019-07-18,213
2019-07-19,218
2019-07-20,218
2019-07-21,222
2019-07-22,222
2019-07-23,220
2019-07-24,220
2019-07-25,220
2019-07-26,212
2019-07-27,212
2019-07-28,203
2019-07-29,203
2019-07-30,194
2019-07-31,194
2019-08-01,188
2019-08-02,188
2019-08-03,193
2019-08-04,193
2019-08-05,193
2019-08-06,198
2019-08-07,198
2019-08-08,200
2019-08-09,200
2019-08-10,204
2019-08-11,204
2019-08-12,203
2019-08-13,203
2019-08-14,203
2019-08-15,200
2019-08-16,200
2019-08-17,201
2019-08-18,201
2019-08-19,200
2019-08-20,200
2019-08-21,200
2019-08-22,200
2019-08-23,200
2019-08-24,199
2019-08-24,199
2019-08-25,199
2019-08-25,199
