date_obj,Citizen%20shoes price
2019-03-28,2969
2019-03-29,2969
2019-03-30,2969
2019-03-31,2969
2019-04-01,2969
2019-04-02,2969
2019-04-03,2969
2019-04-04,2969
2019-04-05,2825
2019-04-06,2825
2019-04-07,2825
2019-04-08,2825
2019-04-09,2825
2019-04-10,2825
2019-04-11,2825
2019-04-12,2825
2019-04-13,2825
2019-04-14,2825
2019-04-15,2825
2019-04-16,2825
2019-04-17,2825
2019-04-18,2825
2019-04-19,2825
2019-04-20,2825
2019-04-21,2701
2019-04-22,2701
2019-04-23,2701
2019-04-24,2701
2019-04-25,2701
2019-04-26,2701
2019-04-27,2701
2019-04-28,2701
2019-04-29,2701
2019-04-30,2701
2019-05-01,2701
2019-05-02,2701
2019-05-03,2701
2019-05-04,2701
2019-05-05,2701
2019-05-06,2701
2019-05-07,2701
2019-05-08,2701
2019-05-09,2701
2019-05-10,2701
2019-05-11,2570
2019-05-12,2570
2019-05-13,2570
2019-05-14,2570
2019-05-15,2570
2019-05-16,2570
2019-05-17,2570
2019-05-18,2570
2019-05-19,2570
2019-05-20,2570
2019-05-21,2570
2019-05-22,2570
2019-05-23,2570
2019-05-24,2570
2019-05-25,2570
2019-05-26,2570
2019-05-27,2570
2019-05-28,2447
2019-05-29,2447
2019-05-30,2447
2019-05-31,2447
2019-06-01,2447
2019-06-02,2447
2019-06-03,2447
2019-06-04,2447
2019-06-05,2447
2019-06-06,2447
2019-06-07,2447
2019-06-08,2447
2019-06-09,2447
2019-06-10,2447
2019-06-11,2447
2019-06-12,2447
2019-06-13,2447
2019-06-14,2447
2019-06-15,2447
2019-06-16,2329
2019-06-17,2329
2019-06-18,2329
2019-06-19,2329
2019-06-20,2329
2019-06-21,2329
2019-06-22,2329
2019-06-23,2329
2019-06-24,2329
2019-06-25,2329
2019-06-26,2329
2019-06-27,2329
2019-06-28,2329
2019-06-29,2329
2019-06-30,2329
2019-07-01,2329
2019-07-02,2329
2019-07-03,2329
2019-07-04,2329
2019-07-05,2329
2019-07-06,2329
2019-07-07,2329
2019-07-08,2329
2019-07-09,2233
2019-07-10,2233
2019-07-11,2233
2019-07-12,2233
2019-07-13,2233
2019-07-14,2233
2019-07-15,2233
2019-07-16,2233
2019-07-17,2233
2019-07-18,2233
2019-07-19,2233
2019-07-20,2233
2019-07-21,2233
2019-07-22,2233
2019-07-23,2233
2019-07-24,2233
2019-07-25,2233
2019-07-26,2233
2019-07-27,2233
2019-07-28,2233
2019-07-29,2233
2019-07-30,2233
2019-07-31,2233
2019-08-01,2126
2019-08-02,2126
2019-08-03,2126
2019-08-04,2126
2019-08-05,2126
2019-08-06,2126
2019-08-07,2126
2019-08-08,2126
2019-08-09,2126
2019-08-10,2126
2019-08-11,2126
2019-08-12,2126
2019-08-13,2126
2019-08-14,2126
2019-08-15,2126
2019-08-16,2126
2019-08-17,2126
2019-08-18,2126
2019-08-19,2126
2019-08-20,2126
2019-08-21,2026
2019-08-22,2026
2019-08-23,2026
2019-08-24,2026
2019-08-24,2026
2019-08-25,2026
2019-08-25,2026
2019-08-26,2026
2019-08-27,2026
2019-08-27,2026
2019-08-28,2026
2019-08-29,2026
2019-08-30,2026
2019-08-31,2026
2019-09-01,2026
2019-09-02,2026
2019-09-03,2026
2019-09-04,2026
2019-09-05,2026
2019-09-06,2026
2019-09-07,2026
2019-09-08,2026
2019-09-09,2026
2019-09-10,2026
2019-09-11,2026
2019-09-12,2026
2019-09-13,2026
2019-09-14,1928
2019-09-15,1928
2019-09-16,1928
2019-09-17,1928
2019-09-18,1928
2019-09-19,1928
2019-09-20,1928
2019-09-21,1928
2019-09-22,1928
2019-09-23,1928
2019-09-24,1928
2019-09-25,1928
2019-09-26,1928
2019-09-27,1928
2019-09-28,1928
2019-09-29,1928
2019-09-30,1928
2019-10-01,1928
2019-10-02,1928
2019-10-03,1928
2019-10-04,1928
2019-10-05,1928
2019-10-06,1928
2019-10-07,1928
2019-10-08,1836
2019-10-09,1836
2019-10-10,1836
2019-10-11,1836
2019-10-12,1836
2019-10-13,1836
2019-10-14,1836
2019-10-15,1836
2019-10-16,1836
2019-10-17,1836
2019-10-18,1836
2019-10-19,1836
2019-10-20,1836
2019-10-21,1836
2019-10-22,1836
2019-10-23,1836
2019-10-24,1836
2019-10-25,1836
2019-10-26,1836
2019-10-27,1836
2019-10-28,1747
2019-10-29,1747
2019-10-30,1747
2019-10-31,1747
2019-11-01,1747
2019-11-02,1747
2019-11-03,1747
2019-11-04,1747
2019-11-05,1747
2019-11-06,1747
2019-11-07,1747
2019-11-08,1747
2019-11-09,1747
2019-11-10,1747
2019-11-11,1747
2019-11-12,1747
2019-11-13,1747
2019-11-14,1747
2019-11-15,1747
2019-11-16,1747
2019-11-17,1747
2019-11-18,1747
2019-11-19,1747
2019-11-20,1747
2019-11-21,1747
2019-11-22,1747
2019-11-23,1747
2019-11-24,1661
2019-11-25,1661
2019-11-26,1661
2019-11-27,1661
2019-11-28,1661
2019-11-29,1661
2019-11-30,1661
2019-12-01,1661
2019-12-02,1661
2019-12-03,1661
2019-12-04,1661
2019-12-05,1661
2019-12-06,1661
2019-12-07,1661
2019-12-08,1661
2019-12-09,1661
2019-12-10,1661
2019-12-11,1661
2019-12-12,1661
2019-12-13,1661
2019-12-14,1661
2019-12-15,1661
2019-12-16,1661
2019-12-17,1661
2019-12-18,1661
2019-12-19,1580
2019-12-20,1580
2019-12-21,1580
2019-12-22,1580
2019-12-23,1580
2019-12-24,1580
2019-12-25,1580
2019-12-26,1580
2019-12-27,1580
2019-12-28,1580
2019-12-29,1580
2019-12-30,1580
2019-12-31,1580
2020-01-01,1580
2020-01-02,1580
2020-01-03,1580
2020-01-04,1580
2020-01-05,1580
2020-01-06,1580
2020-01-07,1580
2020-01-08,1580
2020-01-09,1580
2020-01-10,1580
2020-01-11,1580
2020-01-12,1580
2020-01-13,1580
2020-01-14,1580
2020-01-15,1580
2020-01-16,1555
2020-01-17,1555
2020-01-18,1555
2020-01-19,1555
2020-01-20,1555
2020-01-21,1555
2020-01-22,1555
2020-01-23,1555
2020-01-24,1555
2020-01-25,1555
2020-01-26,1555
2020-01-27,1555
2020-01-28,1555
2020-01-29,1555
2020-01-30,1555
2020-01-31,1555
2020-02-01,1555
2020-02-02,1555
2020-02-03,1555
2020-02-04,1555
2020-02-05,1555
2020-02-06,1555
2020-02-07,1555
2020-02-08,1555
2020-02-09,1555
2020-02-10,1555
2020-02-11,1576
2020-02-12,1576
2020-02-13,1576
2020-02-14,1576
2020-02-15,1576
2020-02-16,1576
2020-02-17,1576
2020-02-18,1576
2020-02-19,1576
2020-02-20,1576
2020-02-21,1576
2020-02-22,1576
2020-02-23,1576
2020-02-24,1576
2020-02-25,1576
2020-02-26,1576
2020-02-27,1576
2020-02-28,1576
2020-02-29,1576
2020-03-01,1576
2020-03-02,1576
2020-03-03,1576
2020-03-04,1576
2020-03-05,1576
2020-03-06,1576
2020-03-07,1576
2020-03-08,1576
2020-03-09,1543
2020-03-10,1543
2020-03-11,1543
2020-03-12,1543
2020-03-13,1543
2020-03-14,1543
2020-03-15,1543
2020-03-16,1543
2020-03-17,1543
2020-03-18,1543
2020-03-19,1543
2020-03-20,1543
2020-03-21,1543
2020-03-22,1543
2020-03-23,1543
2020-03-24,1543
2020-03-25,1543
2020-03-26,1543
2020-03-27,1543
2020-03-28,1543
2020-03-29,1543
2020-03-30,1474
2020-03-31,1474
2020-04-01,1474
2020-04-02,1474
2020-04-03,1474
2020-04-04,1474
2020-04-05,1474
2020-04-06,1474
2020-04-07,1474
2020-04-08,1474
2020-04-09,1474
2020-04-10,1474
2020-04-11,1474
2020-04-12,1474
2020-04-13,1474
2020-04-14,1474
2020-04-15,1439
2020-04-16,1439
2020-04-17,1439
2020-04-18,1439
2020-04-19,1439
2020-04-20,1439
2020-04-21,1439
2020-04-22,1439
2020-04-23,1439
2020-04-24,1439
2020-04-25,1439
2020-04-26,1439
2020-04-27,1439
2020-04-28,1439
2020-04-29,1439
2020-04-30,1439
2020-05-01,1420
2020-05-02,1420
2020-05-03,1420
2020-05-04,1420
2020-05-05,1420
2020-05-06,1420
2020-05-07,1420
2020-05-08,1420
2020-05-09,1420
2020-05-10,1420
2020-05-11,1420
2020-05-12,1420
2020-05-13,1420
