date_obj,Unfinished%20broad%20bolts price
2016-04-07,56
2016-04-08,56
2016-04-09,56
2016-04-10,56
2016-04-11,56
2016-04-12,56
2016-04-13,56
2016-04-14,56
2016-04-15,56
2016-04-16,56
2016-04-17,56
2016-04-18,57
2016-04-19,57
2016-04-20,57
2016-04-21,57
2016-04-22,57
2016-04-23,57
2016-04-24,56
2016-04-25,56
2016-04-26,56
2016-04-27,57
2016-04-28,57
2016-04-29,57
2016-04-30,57
2016-05-01,57
2016-05-02,57
2016-05-03,57
2016-05-04,56
2016-05-05,56
2016-05-06,56
2016-05-07,56
2016-05-08,56
2016-05-09,56
2016-05-10,57
2016-05-11,57
2016-05-12,57
2016-05-13,57
2016-05-14,57
2016-05-15,57
2016-05-16,56
2016-05-17,56
2016-05-18,56
2016-05-19,55
2016-05-22,57
2016-05-23,57
2016-05-24,57
2016-05-25,57
2016-05-26,57
2016-05-27,57
2016-05-28,57
2016-05-29,57
2016-05-30,57
2016-05-31,57
2016-06-01,57
2016-06-02,57
2016-06-03,57
2016-06-04,57
2016-06-05,57
2016-06-06,57
2016-06-07,57
2016-06-08,57
2016-06-09,57
2016-06-10,57
2016-06-11,57
2016-06-12,57
2016-06-13,57
2016-06-14,57
2016-06-15,57
2016-06-16,57
2016-06-17,57
2016-06-18,57
2016-06-19,57
2016-06-20,57
2016-06-21,57
2016-06-22,57
2016-06-23,57
2016-06-24,57
2016-06-25,57
2016-06-26,57
2016-06-27,57
2016-06-28,57
2016-06-29,57
2016-06-30,57
2016-07-01,57
2016-07-02,57
2016-07-03,57
2016-07-04,57
2016-07-05,57
2016-07-06,57
2016-07-07,57
2016-07-08,56
2016-07-09,56
2016-07-10,56
2016-07-11,57
2016-07-12,57
2016-07-13,57
2016-07-14,57
2016-07-15,57
2016-07-16,57
2016-07-17,57
2016-07-18,57
2016-07-24,57
2016-07-25,57
2016-07-26,57
2016-07-27,57
2016-07-28,57
2016-07-29,57
2016-07-30,57
2016-07-31,57
2016-08-01,57
2016-08-02,57
2016-08-03,57
2016-08-04,57
2016-08-05,57
2016-08-06,57
2016-08-07,57
2016-08-08,57
2016-08-09,57
2016-08-10,57
2016-08-11,57
2016-08-12,57
2016-08-13,57
2016-08-14,57
2016-08-15,57
2016-08-16,57
2016-08-17,56
2016-08-18,56
2016-08-19,56
2016-08-20,56
2016-08-21,56
2016-08-22,56
2016-08-23,56
2016-08-24,56
2016-08-25,56
2016-08-26,56
2016-08-28,56
2016-08-31,56
2016-09-01,56
2016-09-02,56
2016-09-03,56
2016-09-04,56
2016-09-05,56
2016-09-06,56
2016-09-07,56
2016-09-08,56
2016-09-09,56
2016-09-10,56
2016-09-11,56
2016-09-12,56
2016-09-13,56
2016-09-14,56
2016-09-15,56
2016-09-16,56
2016-09-17,56
2016-09-18,56
2016-09-19,56
2016-09-20,56
2016-09-21,56
2016-09-22,56
2016-09-23,56
2016-09-24,56
2016-09-25,56
2016-09-26,56
2016-09-27,56
2016-09-28,56
2016-09-29,56
2016-09-30,56
2016-10-01,56
2016-10-02,56
2016-10-03,56
2016-10-04,56
2016-10-05,56
2016-10-06,56
2016-10-07,56
2016-10-08,56
2016-10-09,56
2016-10-10,56
2016-10-11,56
2016-10-12,56
2016-10-13,56
2016-10-14,56
2016-10-15,55
2016-10-16,55
2016-10-17,55
2016-10-18,55
2016-10-19,55
2016-10-20,56
2016-10-21,56
2016-10-22,56
2016-10-23,56
2016-10-24,56
2016-10-25,55
2016-10-26,55
2016-10-27,55
2016-10-28,55
2016-10-29,55
2016-10-30,55
2016-10-31,55
2016-11-01,55
2016-11-02,55
2016-11-03,56
2016-11-04,56
2016-11-05,56
2016-11-06,56
2016-11-07,56
2016-11-08,56
2016-11-09,56
2016-11-10,56
2016-11-11,56
2016-11-12,56
2016-11-13,56
2016-11-14,56
2016-12-08,56
2016-12-09,56
2016-12-10,56
2016-12-11,56
2016-12-12,56
2016-12-13,56
2016-12-14,56
2016-12-15,56
2016-12-16,56
2016-12-17,56
2016-12-18,56
2016-12-19,56
2016-12-20,56
2016-12-21,56
2016-12-22,56
2016-12-23,56
2016-12-24,57
2016-12-25,57
2016-12-26,57
2016-12-27,56
2016-12-28,56
2016-12-29,56
2016-12-30,56
2016-12-31,56
2017-01-01,56
2017-01-02,56
2017-01-03,56
2017-01-04,56
2017-01-05,55
2017-01-06,55
2017-01-07,55
2017-01-08,56
2017-01-09,56
2017-01-10,56
2017-01-11,56
2017-01-12,56
2017-01-13,56
2017-01-14,56
2017-01-15,56
2017-01-16,56
2017-01-17,56
2017-01-18,56
2017-01-19,56
2017-01-20,56
2017-01-21,56
2017-01-22,56
2017-01-27,56
2017-01-28,56
2017-01-29,56
2017-01-30,56
2017-01-31,56
2017-02-01,56
2017-02-02,56
2017-02-03,56
2017-02-04,56
2017-02-05,56
2017-02-06,56
2017-02-07,56
2017-02-08,56
2017-02-09,56
2017-02-10,56
2017-02-11,56
2017-02-12,56
2017-02-13,56
2017-02-14,56
2017-02-15,56
2017-02-16,56
2017-02-18,56
2017-02-19,56
2017-02-20,56
2017-02-21,56
2017-02-22,56
2017-02-23,56
2017-02-24,56
2017-02-25,56
2017-02-26,56
2017-02-27,56
2017-02-28,56
2017-03-01,56
2017-03-02,56
2017-03-03,56
2017-03-04,56
2017-03-05,57
2017-03-06,57
2017-03-07,56
2017-03-08,56
2017-03-09,56
2017-03-10,56
2017-03-11,56
2017-03-12,56
2017-03-13,56
2017-03-14,56
2017-03-15,56
2017-03-16,56
2017-03-17,56
2017-03-18,56
2017-03-19,56
2017-03-20,56
2017-03-21,56
2017-03-22,56
2017-03-23,56
2017-03-24,56
2017-03-25,56
2017-03-26,56
2017-03-27,56
2017-03-28,56
2017-03-29,56
2017-03-30,56
2017-03-31,56
2017-04-01,56
2017-04-02,56
2017-04-03,56
2017-04-04,56
2017-04-12,56
2017-04-13,56
2017-04-14,56
2017-04-15,56
2017-04-16,56
2017-04-17,56
2017-04-18,56
2017-04-19,56
2017-04-20,56
2017-04-21,56
2017-04-22,56
2017-04-23,56
2017-04-24,56
2017-04-25,56
2017-04-26,56
2017-04-27,56
2017-04-28,56
2017-04-29,56
2017-04-30,56
2017-05-01,56
2017-05-02,56
2017-05-03,56
2017-05-04,56
2017-05-05,56
2017-05-06,56
2017-05-07,56
2017-05-08,56
2017-05-09,56
2017-05-10,56
2017-05-11,56
2017-05-12,56
2017-05-13,56
2017-05-14,56
2017-05-15,56
2017-05-16,56
2017-05-17,56
2017-05-18,56
2017-05-19,56
2017-05-20,56
2017-05-21,56
2017-05-22,56
2017-05-23,56
2017-05-24,56
2017-05-25,56
2017-05-26,56
2017-05-27,56
2017-05-28,56
2017-05-29,56
2017-05-30,56
2017-05-31,56
2017-06-01,56
2017-06-02,56
2017-06-03,57
2017-06-06,57
2017-06-07,57
2017-06-08,57
2017-06-09,57
2017-06-10,56
2017-06-11,56
2017-06-12,56
2017-06-13,56
2017-06-14,56
2017-06-15,56
2017-06-16,56
2017-06-17,56
2017-06-18,56
2017-06-19,56
2017-06-20,56
2017-06-21,56
2017-06-22,56
2017-06-23,56
2017-06-24,56
2017-06-25,56
2017-06-26,56
2017-06-27,56
2017-06-28,56
2017-06-29,56
2017-06-30,56
2017-07-01,56
2017-07-02,56
2017-07-03,56
2017-07-04,56
2017-07-05,56
2017-07-06,56
2017-07-07,56
2017-07-08,56
2017-07-13,56
2017-07-14,56
2017-07-15,56
2017-07-16,56
2017-07-17,56
2017-07-18,56
2017-07-19,56
2017-07-20,56
2017-07-21,56
2017-07-22,56
2017-07-23,56
2017-07-24,56
2017-07-25,56
2017-07-26,56
2017-07-27,56
2017-07-28,56
2017-07-29,56
2017-07-30,56
2017-07-31,56
2017-08-01,56
2017-08-02,56
2017-08-03,56
2017-08-04,56
2017-08-05,56
2017-08-06,56
2017-08-09,56
2017-08-10,56
2017-08-11,56
2017-08-12,56
2017-08-13,56
2017-08-14,56
2017-08-15,56
2017-08-16,56
2017-08-17,56
2017-08-18,56
2017-08-19,56
2017-08-20,56
2017-08-21,56
2017-08-22,55
2017-08-23,55
2017-08-24,55
2017-08-25,55
2017-08-26,55
2017-08-27,55
2017-08-28,55
2017-08-29,55
2017-08-30,56
2017-08-31,56
2017-09-01,56
2017-09-02,56
2017-09-03,56
2017-09-04,56
2017-09-05,56
2017-09-06,57
2017-09-07,57
2017-09-08,57
2017-09-09,56
2017-09-10,56
2017-09-11,56
2017-09-12,56
2017-09-13,56
2017-09-14,56
2017-09-15,56
2017-09-16,56
2017-09-17,56
2017-09-19,56
2017-09-20,56
2017-09-21,56
2017-09-22,56
2017-09-23,56
2017-09-24,56
2017-09-25,56
2017-09-26,57
2017-09-27,57
2017-09-28,57
2017-09-29,57
2017-09-30,57
2017-10-01,57
2017-10-02,57
2017-10-03,57
2017-10-04,57
2017-10-05,56
2017-10-06,56
2017-10-07,56
2017-10-08,56
2017-10-09,56
2017-10-10,56
2017-10-11,56
2017-10-12,56
2017-10-13,56
2017-10-14,56
2017-10-15,56
2017-10-16,56
2017-10-17,56
2017-10-18,56
2017-10-19,56
2017-10-20,57
2017-10-21,57
2017-10-22,57
2017-10-23,57
2017-10-24,57
2017-10-25,57
2017-10-26,57
2017-10-27,57
2017-10-28,57
2017-10-29,57
2017-10-30,57
2017-10-31,57
2017-11-01,57
2017-11-02,57
2017-11-03,56
2017-11-04,56
2017-11-05,56
2017-11-06,56
2017-11-07,56
2017-11-08,56
2017-11-09,56
2017-11-10,56
2017-11-11,56
2017-11-12,56
2017-11-13,57
2017-11-14,57
2017-11-15,57
2017-11-16,57
2017-11-17,58
2017-11-18,58
2017-11-19,58
2017-11-20,58
2017-11-21,58
2017-11-22,58
2017-11-23,58
2017-11-24,58
2017-11-25,58
2017-11-26,58
2017-11-27,58
2017-11-28,58
2017-11-29,58
2017-11-30,58
2017-12-01,58
2017-12-02,58
2017-12-03,58
2017-12-04,58
2017-12-05,58
2017-12-06,57
2017-12-07,57
2017-12-08,57
2017-12-09,57
2017-12-10,57
2017-12-11,57
2017-12-12,57
2017-12-13,57
2017-12-14,58
2017-12-15,58
2017-12-16,58
2017-12-17,57
2017-12-18,57
2017-12-19,57
2017-12-20,57
2017-12-21,57
2017-12-22,57
2017-12-23,57
2017-12-24,57
2017-12-25,57
2017-12-26,57
2017-12-27,58
2017-12-28,58
2017-12-29,58
2017-12-30,58
2017-12-31,58
2018-01-01,58
2018-01-02,58
2018-01-03,58
2018-01-04,58
2018-01-05,58
2018-01-06,57
2018-01-07,57
2018-01-08,57
2018-01-09,56
2018-01-10,56
2018-01-11,56
2018-01-12,58
2018-01-13,58
2018-01-14,58
2018-01-15,58
2018-01-16,58
2018-01-17,57
2018-01-18,57
2018-01-19,57
2018-01-20,57
2018-01-21,57
2018-01-22,57
2018-01-23,57
2018-01-24,57
2018-01-25,57
2018-01-26,57
2018-01-27,57
2018-01-28,57
2018-01-29,57
2018-01-30,57
2018-02-01,56
2018-02-02,56
2018-02-03,57
2018-02-04,57
2018-02-05,57
2018-02-06,57
2018-02-07,57
2018-02-08,57
2018-02-09,57
2018-02-10,57
2018-02-11,57
2018-02-12,57
2018-02-13,57
2018-02-14,57
2018-02-15,57
2018-02-16,58
2018-02-17,58
2018-02-18,57
2018-02-19,57
2018-02-20,57
2018-02-21,57
2018-02-22,57
2018-02-23,57
2018-02-24,57
2018-02-25,57
2018-02-26,57
2018-02-27,56
2018-02-28,56
2018-03-01,57
2018-03-02,57
2018-03-03,57
2018-03-04,56
2018-03-05,56
2018-03-06,56
2018-03-07,57
2018-03-08,57
2018-03-09,57
2018-03-10,57
2018-03-11,57
2018-03-12,58
2018-03-13,58
2018-03-14,58
2018-03-15,58
2018-03-16,58
2018-03-17,58
2018-03-18,58
2018-03-19,58
2018-03-20,57
2018-03-21,57
2018-03-23,57
2018-03-24,57
2018-03-26,56
2018-03-27,56
2018-03-28,56
2018-03-29,58
2018-03-30,58
2018-03-31,57
2018-04-01,57
2018-04-02,57
2018-04-03,57
2018-04-04,57
2018-04-05,57
2018-04-06,57
2018-04-08,58
2018-04-09,58
2018-04-10,58
2018-04-11,58
2018-04-12,58
2018-04-13,58
2018-04-14,58
2018-04-16,57
2018-04-17,57
2018-04-18,57
2018-04-19,57
2018-04-20,57
2018-04-21,57
2018-04-22,57
2018-04-23,57
2018-04-24,57
2018-04-25,56
2018-04-26,56
2018-04-27,57
2018-04-28,57
2018-04-29,57
2018-04-30,57
2018-05-02,57
2018-05-03,57
2018-05-04,57
2018-05-05,57
2018-05-06,57
2018-05-07,57
2018-05-08,57
2018-05-09,56
2018-05-10,56
2018-05-11,57
2018-05-12,57
2018-05-13,56
2018-05-14,56
2018-05-15,57
2018-05-16,57
2018-05-17,57
2018-05-18,57
2018-05-19,57
2018-05-20,57
2018-05-21,58
2018-05-22,58
2018-05-23,57
2018-05-24,57
2018-05-25,57
2018-05-26,58
2018-05-27,58
2018-05-28,57
2018-05-29,57
2018-05-30,56
2018-05-31,56
2018-06-01,57
2018-06-02,57
2018-06-03,57
2018-06-04,57
2018-06-05,57
2018-06-06,58
2018-06-07,58
2018-06-08,58
2018-06-09,58
2018-06-10,58
2018-06-11,58
2018-06-12,58
2018-06-13,58
2018-06-14,58
2018-06-15,58
2018-06-16,58
2018-06-17,58
2018-06-18,58
2018-06-19,58
2018-06-20,58
2018-06-21,58
2018-06-22,58
2018-06-23,58
2018-06-24,58
2018-06-25,58
2018-06-26,58
2018-06-27,58
2018-06-28,58
2018-06-29,58
2018-06-30,58
2018-07-01,58
2018-07-02,57
2018-07-03,57
2018-07-04,58
2018-07-05,58
2018-07-06,58
2018-07-07,58
2018-07-08,58
2018-07-09,57
2018-07-10,55
2018-07-11,57
2018-07-12,57
2018-07-13,58
2018-07-14,58
2018-07-15,58
2018-07-16,58
2018-07-17,57
2018-07-18,57
2018-07-19,58
2018-07-20,58
2018-07-21,58
2018-07-22,58
2018-07-23,57
2018-07-24,57
2018-07-25,57
2018-07-26,57
2018-07-27,57
2018-07-28,57
2018-07-29,58
2018-07-30,58
2018-07-31,57
2018-08-01,57
2018-08-02,56
2018-08-03,56
2018-08-04,56
2018-08-05,56
2018-08-06,56
2018-08-07,56
2018-08-08,56
2018-08-09,56
2018-08-10,56
2018-08-11,56
2018-08-12,56
2018-08-14,57
2018-08-16,58
2018-08-17,58
2018-08-18,58
2018-08-19,58
2018-08-20,57
2018-08-21,57
2018-08-22,57
2018-08-23,57
2018-08-24,57
2018-08-25,57
2018-08-26,57
2018-08-27,57
2018-08-28,58
2018-08-29,58
2018-08-30,58
2018-08-31,58
2018-09-01,57
2018-09-02,57
2018-09-03,57
2018-09-04,57
2018-09-05,57
2018-09-06,58
2018-09-07,58
2018-09-08,57
2018-09-09,57
2018-09-10,58
2018-09-11,58
2018-09-12,57
2018-09-13,57
2018-09-14,57
2018-09-15,57
2018-09-16,57
2018-09-17,58
2018-09-18,58
2018-09-19,58
2018-09-20,58
2018-09-21,58
2018-09-22,58
2018-09-23,58
2018-09-24,57
2018-09-25,57
2018-09-26,57
2018-09-27,57
2018-09-28,58
2018-09-29,58
2018-09-30,58
2018-10-02,58
2018-10-03,58
2018-10-04,58
2018-10-05,58
2018-10-06,58
2018-10-07,58
2018-10-08,58
2018-10-09,58
2018-10-10,58
2018-10-11,58
2018-10-12,58
2018-10-13,58
2018-10-14,58
2018-10-15,57
2018-10-16,57
2018-10-17,57
2018-10-18,57
2018-10-19,58
2018-10-20,58
2018-10-21,57
2018-10-22,57
2018-10-23,57
2018-10-24,57
2018-10-25,57
2018-10-26,57
2018-10-27,57
2018-10-28,57
2018-10-29,57
2018-10-30,57
2018-10-31,57
2018-11-01,57
2018-11-03,57
2018-11-04,57
2018-11-05,57
2018-11-06,57
2018-11-07,57
2018-11-08,58
2018-11-09,58
2018-11-10,58
2018-11-11,58
2018-11-12,57
2018-11-13,57
2018-11-14,57
2018-11-15,58
2018-11-16,58
2018-11-17,58
2018-11-18,58
2018-11-19,58
2018-11-20,58
2018-11-21,58
2018-11-22,57
2018-11-23,57
2018-11-24,57
2018-11-25,56
2018-11-26,56
2018-11-27,56
2018-11-28,56
2018-11-29,56
2018-12-01,56
2018-12-02,56
2018-12-03,56
2018-12-04,57
2018-12-05,57
2018-12-07,56
2018-12-09,57
2018-12-10,58
2018-12-11,58
2018-12-12,58
2018-12-13,58
2018-12-14,57
2018-12-15,57
2018-12-16,58
2018-12-17,58
2018-12-18,57
2018-12-19,57
2018-12-20,57
2018-12-21,58
2018-12-22,58
2018-12-23,58
2018-12-24,58
2018-12-25,57
2018-12-26,57
2018-12-27,57
2018-12-28,57
2018-12-29,57
2018-12-30,57
2018-12-31,58
2019-01-01,57
2019-01-02,57
2019-01-03,57
2019-01-04,57
2019-01-05,57
2019-01-06,57
2019-01-08,57
2019-01-10,57
2019-01-11,57
2019-01-12,57
2019-01-13,56
2019-01-14,56
2019-01-15,57
2019-01-16,57
2019-01-17,58
2019-01-18,58
2019-01-19,57
2019-01-20,57
2019-01-21,57
2019-01-22,57
2019-01-23,57
2019-01-24,57
2019-01-25,56
2019-01-26,56
2019-01-27,56
2019-01-28,58
2019-01-29,57
2019-01-30,57
2019-01-31,57
2019-02-01,57
2019-02-02,57
2019-02-03,57
2019-02-04,57
2019-02-05,57
2019-02-06,57
2019-02-07,57
2019-02-08,57
2019-02-09,57
2019-02-10,57
2019-02-11,57
2019-02-12,57
2019-02-13,56
2019-02-14,56
2019-02-15,57
2019-02-16,56
2019-02-17,57
2019-02-18,56
2019-02-19,56
2019-02-20,56
2019-02-21,56
2019-02-22,57
2019-02-23,58
2019-02-24,57
2019-02-25,57
2019-02-26,57
2019-02-27,57
2019-02-28,57
2019-03-01,57
2019-03-02,57
2019-03-03,57
2019-03-04,57
2019-03-05,57
2019-03-06,57
2019-03-07,57
2019-03-08,57
2019-03-09,57
2019-03-10,57
2019-03-11,57
2019-03-12,57
2019-03-13,57
2019-03-14,57
2019-03-15,57
2019-03-16,57
2019-03-17,57
2019-03-18,57
2019-03-19,57
2019-03-20,57
2019-03-21,57
2019-03-22,57
2019-03-23,57
2019-03-24,57
2019-03-25,57
2019-03-26,57
2019-03-27,57
2019-03-28,57
2019-03-29,57
2019-03-30,57
2019-03-31,56
2019-04-01,56
2019-04-02,56
2019-04-03,57
2019-04-04,57
2019-04-05,57
2019-04-06,57
2019-04-07,57
2019-04-08,57
2019-04-09,57
2019-04-10,57
2019-04-11,57
2019-04-12,57
2019-04-13,57
2019-04-14,57
2019-04-15,57
2019-04-16,57
2019-04-17,57
2019-04-18,57
2019-04-19,57
2019-04-20,57
2019-04-21,57
2019-04-22,57
2019-04-23,57
2019-04-24,57
2019-04-25,57
2019-04-26,57
2019-04-27,57
2019-04-28,57
2019-04-29,57
2019-04-30,56
2019-05-01,56
2019-05-02,56
2019-05-03,57
2019-05-04,57
2019-05-05,57
2019-05-06,57
2019-05-07,57
2019-05-08,57
2019-05-09,57
2019-05-10,56
2019-05-11,56
2019-05-12,56
2019-05-13,57
2019-05-14,57
2019-05-15,57
2019-05-16,57
2019-05-17,57
2019-05-18,57
2019-05-19,57
2019-05-20,57
2019-05-21,57
2019-05-22,57
2019-05-23,57
2019-05-24,57
2019-05-25,57
2019-05-26,57
2019-05-27,57
2019-05-28,57
2019-05-29,57
2019-05-30,57
2019-05-31,56
2019-06-01,56
2019-06-02,56
2019-06-03,56
2019-06-04,56
2019-06-05,56
2019-06-06,56
2019-06-07,56
2019-06-08,57
2019-06-09,57
2019-06-10,57
2019-06-11,57
2019-06-12,58
2019-06-13,58
2019-06-14,57
2019-06-15,57
2019-06-16,57
2019-06-17,57
2019-06-18,57
2019-06-19,57
2019-06-20,57
2019-06-21,57
2019-06-22,57
2019-06-23,57
2019-06-24,56
2019-06-25,56
2019-06-26,56
2019-06-27,56
2019-06-28,56
2019-06-29,56
2019-06-30,56
2019-07-01,56
2019-07-02,56
2019-07-03,56
2019-07-04,56
2019-07-05,56
2019-07-06,56
2019-07-07,56
2019-07-08,56
2019-07-09,56
2019-07-10,56
2019-07-11,56
2019-07-12,57
2019-07-13,57
2019-07-14,57
2019-07-15,57
2019-07-16,57
2019-07-17,57
2019-07-18,57
2019-07-19,57
2019-07-20,57
2019-07-21,56
2019-07-22,56
2019-07-23,57
2019-07-24,57
2019-07-25,58
2019-07-26,58
2019-07-27,57
2019-07-28,57
2019-07-29,56
2019-07-30,56
2019-07-31,56
2019-08-01,56
2019-08-02,56
2019-08-03,56
2019-08-04,56
2019-08-05,56
2019-08-06,57
2019-08-07,57
2019-08-08,57
2019-08-09,57
2019-08-10,57
2019-08-11,57
2019-08-12,57
2019-08-13,57
2019-08-14,57
2019-08-15,57
2019-08-16,57
2019-08-17,57
2019-08-18,56
2019-08-19,56
2019-08-20,56
2019-08-21,56
2019-08-22,56
2019-08-23,56
2019-08-24,56
2019-08-24,56
2019-08-25,56
2019-08-25,56
2019-08-26,57
2019-08-26,57
2019-08-27,57
2019-08-27,57
2019-08-28,57
2019-08-29,57
2019-08-30,56
2019-08-31,56
2019-09-01,56
2019-09-02,56
2019-09-03,56
