date_obj,Gin price
2019-08-26,46
2019-08-27,46
2019-08-27,46
2019-08-28,46
2019-08-29,46
2019-08-30,46
2019-08-31,46
2019-09-01,46
2019-09-02,46
2019-09-03,46
2019-09-04,46
2019-09-05,46
2019-09-06,46
2019-09-07,46
2019-09-08,46
2019-09-09,46
2019-09-10,46
2019-09-11,46
2019-09-12,46
2019-09-13,46
2019-09-14,46
2019-09-15,49
2019-09-16,49
2019-09-17,49
2019-09-18,49
2019-09-19,49
2019-09-20,49
2019-09-21,49
2019-09-22,49
2019-09-23,49
2019-09-24,49
2019-09-25,49
2019-09-26,49
2019-09-27,49
2019-09-28,49
2019-09-29,49
2019-09-30,49
2019-10-01,49
2019-10-02,49
2019-10-03,49
2019-10-04,49
2019-10-05,49
2019-10-06,49
2019-10-07,49
2019-10-08,49
2019-10-09,49
2019-10-10,49
2019-10-11,49
2019-10-12,49
2019-10-13,49
2019-10-14,49
2019-10-15,49
2019-10-16,49
2019-10-17,49
2019-10-18,49
2019-10-19,49
2019-10-20,49
2019-10-21,49
2019-10-22,49
2019-10-23,49
2019-10-24,49
2019-10-25,49
2019-10-26,49
2019-10-27,49
2019-10-28,49
2019-10-29,49
2019-10-30,49
2019-10-31,49
2019-11-01,49
2019-11-02,49
2019-11-03,49
2019-11-04,49
2019-11-05,49
2019-11-06,49
2019-11-07,49
2019-11-08,49
2019-11-09,49
2019-11-10,49
2019-11-11,49
2019-11-12,49
2019-11-13,49
2019-11-14,49
2019-11-15,49
2019-11-16,49
2019-11-17,49
2019-11-18,49
2019-11-19,49
2019-11-20,49
2019-11-21,49
2019-11-22,49
2019-11-23,49
2019-11-24,49
2019-11-25,49
2019-11-26,49
2019-11-27,49
2019-11-28,49
2019-11-29,49
2019-11-30,49
2019-12-01,49
2019-12-02,49
2019-12-03,49
2019-12-04,49
2019-12-05,49
2019-12-06,49
2019-12-07,49
2019-12-08,52
2019-12-09,52
2019-12-10,52
2019-12-11,52
2019-12-12,52
2019-12-13,52
2019-12-14,52
2019-12-15,52
2019-12-16,52
2019-12-17,52
2019-12-18,52
2019-12-19,52
2019-12-20,52
2019-12-21,52
2019-12-22,52
2019-12-23,52
2019-12-24,52
2019-12-25,52
2019-12-26,52
2019-12-27,52
2019-12-28,52
2019-12-29,52
2019-12-30,52
2019-12-31,52
2020-01-01,52
2020-01-02,52
2020-01-03,52
2020-01-04,52
2020-01-05,52
2020-01-06,52
2020-01-07,52
2020-01-08,52
2020-01-09,52
2020-01-10,52
2020-01-11,52
2020-01-12,52
2020-01-13,52
2020-01-14,52
2020-01-15,52
2020-01-16,52
2020-01-17,52
2020-01-18,52
2020-01-19,52
2020-01-20,52
2020-01-21,52
2020-01-22,52
2020-01-23,52
2020-01-24,52
2020-01-25,52
2020-01-26,52
2020-01-27,52
2020-01-28,52
2020-01-29,52
2020-01-30,52
2020-01-31,52
2020-02-01,52
2020-02-02,52
2020-02-03,52
2020-02-04,52
2020-02-05,52
2020-02-06,52
2020-02-07,52
2020-02-08,52
2020-02-09,52
2020-02-10,52
2020-02-11,52
2020-02-12,52
2020-02-13,52
2020-02-14,52
2020-02-15,52
2020-02-16,52
2020-02-17,52
2020-02-18,52
2020-02-19,52
2020-02-20,52
2020-02-21,52
2020-02-22,52
2020-02-23,52
2020-02-24,55
2020-02-25,55
2020-02-26,55
2020-02-27,55
2020-02-28,55
2020-02-29,55
2020-03-01,55
2020-03-02,55
2020-03-03,55
2020-03-04,55
2020-03-05,55
2020-03-06,55
2020-03-07,55
2020-03-08,55
2020-03-09,55
2020-03-10,55
2020-03-11,55
2020-03-12,55
2020-03-13,55
2020-03-14,55
2020-03-15,55
2020-03-16,55
2020-03-17,55
2020-03-18,55
2020-03-19,55
2020-03-20,55
2020-03-21,55
2020-03-22,55
2020-03-23,55
2020-03-24,55
2020-03-25,55
2020-03-26,55
2020-03-27,55
2020-03-28,55
2020-03-29,55
2020-03-30,55
2020-03-31,55
2020-04-01,55
2020-04-02,55
2020-04-03,55
2020-04-04,55
2020-04-05,55
2020-04-06,55
2020-04-07,55
2020-04-08,55
2020-04-09,55
2020-04-10,55
2020-04-11,58
2020-04-12,58
2020-04-13,58
2020-04-14,58
2020-04-15,58
2020-04-16,58
2020-04-17,58
2020-04-18,58
2020-04-19,58
2020-04-20,58
2020-04-21,58
2020-04-22,58
2020-04-23,58
2020-04-24,58
2020-04-25,58
2020-04-26,58
2020-04-27,58
2020-04-28,58
2020-04-29,58
2020-04-30,58
2020-05-01,58
2020-05-02,58
2020-05-03,58
2020-05-04,58
2020-05-05,58
2020-05-06,58
2020-05-07,58
2020-05-08,58
2020-05-09,58
2020-05-10,58
2020-05-11,58
2020-05-12,58
2020-05-13,58
