date_obj,Kebab%20mix price
2019-09-03,161
2019-09-04,161
2019-09-05,161
2019-09-06,161
2019-09-07,161
2019-09-08,161
2019-09-09,161
2019-09-10,161
2019-09-11,161
2019-09-12,161
2019-09-13,161
2019-09-14,161
2019-09-15,161
2019-09-16,161
2019-09-17,161
2019-09-18,161
2019-09-19,161
2019-09-20,161
2019-09-21,161
2019-09-22,161
2019-09-23,161
2019-09-24,161
2019-09-25,161
2019-09-26,161
2019-09-27,161
2019-09-28,161
2019-09-29,161
2019-09-30,161
2019-10-01,161
2019-10-02,161
2019-10-03,161
2019-10-04,161
2019-10-05,161
2019-10-06,161
2019-10-07,161
2019-10-08,161
2019-10-09,161
2019-10-10,161
2019-10-11,161
2019-10-12,161
2019-10-13,161
2019-10-14,161
2019-10-15,161
2019-10-16,161
2019-10-17,161
2019-10-18,161
2019-10-19,161
2019-10-20,161
2019-10-21,161
2019-10-22,161
2019-10-23,161
2019-10-24,161
2019-10-25,161
2019-10-26,161
2019-10-27,161
2019-10-28,161
2019-10-29,161
2019-10-30,161
2019-10-31,161
2019-11-01,161
2019-11-02,161
2019-11-03,161
2019-11-04,161
2019-11-05,161
2019-11-06,161
2019-11-07,161
2019-11-08,161
2019-11-09,161
2019-11-10,161
2019-11-11,161
2019-11-12,161
2019-11-13,161
2019-11-14,161
2019-11-15,161
2019-11-16,161
2019-11-17,161
2019-11-18,161
2019-11-19,161
2019-11-20,161
2019-11-21,161
2019-11-22,161
2019-11-23,161
2019-11-24,161
2019-11-25,161
2019-11-26,161
2019-11-27,161
2019-11-28,161
2019-11-29,161
2019-11-30,161
2019-12-01,161
2019-12-02,161
2019-12-03,161
2019-12-04,161
2019-12-05,161
2019-12-06,161
2019-12-07,161
2019-12-08,161
2019-12-09,161
2019-12-10,161
2019-12-11,161
2019-12-12,161
2019-12-13,161
2019-12-14,161
2019-12-15,161
2019-12-16,161
2019-12-17,161
2019-12-18,161
2019-12-19,161
2019-12-20,161
2019-12-21,167
2019-12-22,167
2019-12-23,167
2019-12-24,167
2019-12-25,167
2019-12-26,167
2019-12-27,167
2019-12-28,167
2019-12-29,167
2019-12-30,167
2019-12-31,167
2020-01-01,167
2020-01-02,167
2020-01-03,167
2020-01-04,167
2020-01-05,167
2020-01-06,167
2020-01-07,167
2020-01-08,167
2020-01-09,167
2020-01-10,167
2020-01-11,167
2020-01-12,167
2020-01-13,167
2020-01-14,167
2020-01-15,167
2020-01-16,167
2020-01-17,167
2020-01-18,167
2020-01-19,167
2020-01-20,167
2020-01-21,167
2020-01-22,167
2020-01-23,167
2020-01-24,167
2020-01-25,167
2020-01-26,167
2020-01-27,167
2020-01-28,167
2020-01-29,167
2020-01-30,167
2020-01-31,167
2020-02-01,167
2020-02-02,167
2020-02-03,167
2020-02-04,167
2020-02-05,167
2020-02-06,167
2020-02-07,167
2020-02-08,167
2020-02-09,167
2020-02-10,167
2020-02-11,167
2020-02-12,167
2020-02-13,167
2020-02-14,167
2020-02-15,167
2020-02-16,167
2020-02-17,167
2020-02-18,167
2020-02-19,167
2020-02-20,167
2020-02-21,167
2020-02-22,167
2020-02-23,167
2020-02-24,167
2020-02-25,167
2020-02-26,167
2020-02-27,167
2020-02-28,167
2020-02-29,167
2020-03-01,167
2020-03-02,167
2020-03-03,167
2020-03-04,167
2020-03-05,167
2020-03-06,167
2020-03-07,167
2020-03-08,175
2020-03-09,175
2020-03-10,175
2020-03-11,175
2020-03-12,175
2020-03-13,175
2020-03-14,175
2020-03-15,175
2020-03-16,175
2020-03-17,175
2020-03-18,175
2020-03-19,175
2020-03-20,175
2020-03-21,175
2020-03-22,175
2020-03-23,175
2020-03-24,175
2020-03-25,175
2020-03-26,175
2020-03-27,175
2020-03-28,175
2020-03-29,175
2020-03-30,175
2020-03-31,175
2020-04-01,175
2020-04-02,175
2020-04-03,175
2020-04-04,175
2020-04-05,175
2020-04-06,175
2020-04-07,175
2020-04-08,175
2020-04-09,175
2020-04-10,175
2020-04-11,175
2020-04-12,175
2020-04-13,175
2020-04-14,175
2020-04-15,175
2020-04-16,175
2020-04-17,175
2020-04-18,175
2020-04-19,184
2020-04-20,184
2020-04-21,184
2020-04-22,184
2020-04-23,184
2020-04-24,184
2020-04-25,184
2020-04-26,184
2020-04-27,184
2020-04-28,184
2020-04-29,184
2020-04-30,184
2020-05-01,184
2020-05-02,184
2020-05-03,184
2020-05-04,184
2020-05-05,184
2020-05-06,184
2020-05-07,184
2020-05-08,184
2020-05-09,184
2020-05-10,184
2020-05-11,184
2020-05-12,184
2020-05-13,184
