date_obj,Necklace%20mould price
2015-12-11,400
2015-12-12,407
2015-12-13,407
2015-12-14,407
2015-12-15,407
2015-12-16,407
2015-12-17,410
2015-12-18,410
2015-12-19,424
2015-12-20,424
2015-12-21,421
2015-12-22,421
2015-12-23,410
2015-12-24,410
2015-12-25,410
2015-12-26,410
2015-12-27,399
2015-12-28,399
2015-12-29,401
2015-12-30,401
2015-12-31,401
2016-01-01,401
2016-01-02,416
2016-01-03,425
2016-01-04,425
2016-01-05,425
2016-01-06,425
2016-01-07,434
2016-01-08,434
2016-01-09,440
2016-01-10,440
2016-01-11,455
2016-01-12,455
2016-01-13,452
2016-01-14,452
2016-01-15,449
2016-01-16,449
2016-01-17,458
2016-01-18,458
2016-01-19,452
2016-01-20,452
2016-01-21,458
2016-01-22,458
2016-01-23,457
2016-01-24,457
2016-01-25,453
2016-01-26,453
2016-01-27,442
2016-01-28,442
2016-01-29,432
2016-01-30,432
2016-01-31,410
2016-02-01,410
2016-02-02,402
2016-02-03,402
2016-02-04,400
2016-02-05,400
2016-02-06,404
2016-02-07,404
2016-02-08,407
2016-02-09,407
2016-02-10,397
2016-02-11,397
2016-02-12,390
2016-02-13,383
2016-02-14,383
2016-02-15,363
2016-02-16,363
2016-02-17,358
2016-02-18,358
2016-02-19,347
2016-02-20,347
2016-02-21,346
2016-02-22,346
2016-02-23,351
2016-02-24,351
2016-02-25,345
2016-02-26,345
2016-02-27,343
2016-02-28,343
2016-02-29,345
2016-03-01,345
2016-03-02,342
2016-03-03,342
2016-03-04,357
2016-03-05,357
2016-03-06,365
2016-03-07,365
2016-03-08,379
2016-03-09,379
2016-03-10,384
2016-03-11,384
2016-03-12,394
2016-03-13,394
2016-03-14,405
2016-03-15,405
2016-03-16,414
2016-03-17,414
2016-03-18,425
2016-03-19,425
2016-03-20,432
2016-03-21,432
2016-03-22,422
2016-03-23,422
2016-03-24,419
2016-03-25,419
2016-03-26,437
2016-03-27,437
2016-03-28,443
2016-03-29,443
2016-03-30,441
2016-03-31,441
2016-04-01,444
2016-04-02,444
2016-04-03,444
2016-04-04,444
2016-04-05,448
2016-04-06,448
2016-04-07,455
2016-04-08,455
2016-04-09,453
2016-04-10,454
2016-04-11,454
2016-04-12,455
2016-04-13,455
2016-04-14,432
2016-04-15,432
2016-04-16,423
2016-04-17,423
2016-04-18,424
2016-04-19,424
2016-04-20,423
2016-04-21,423
2016-04-22,423
2016-04-23,414
2016-04-24,414
2016-04-25,398
2016-04-26,398
2016-04-27,392
2016-04-28,392
2016-04-29,382
2016-04-30,382
2016-05-01,375
2016-05-02,375
2016-05-03,372
2016-05-04,372
2016-05-05,367
2016-05-06,367
2016-05-07,353
2016-05-08,353
2016-05-09,335
2016-05-10,335
2016-05-11,335
2016-05-12,340
2016-05-13,325
2016-05-14,325
2016-05-15,308
2016-05-16,308
2016-05-17,292
2016-05-18,286
2016-05-19,286
2016-05-22,277
2016-05-23,276
2016-05-24,276
2016-05-25,277
2016-05-26,277
2016-05-27,281
2016-05-28,281
2016-05-29,274
2016-05-30,274
2016-05-31,260
2016-06-01,247
2016-06-02,247
2016-06-03,234
2016-06-04,222
2016-06-05,222
2016-06-06,219
2016-06-07,219
2016-06-08,221
2016-06-09,220
2016-06-10,209
2016-06-11,209
2016-06-12,198
2016-06-13,198
2016-06-14,188
2016-06-15,188
2016-06-16,180
2016-06-17,177
2016-06-18,177
2016-06-19,173
2016-06-20,173
2016-06-21,172
2016-06-22,166
2016-06-23,166
2016-06-24,161
2016-06-25,156
2016-06-26,156
2016-06-27,158
2016-06-28,158
2016-06-29,153
2016-06-30,153
2016-07-01,149
2016-07-02,149
2016-07-03,141
2016-07-04,133
2016-07-05,133
2016-07-06,126
2016-07-07,126
2016-07-08,119
2016-07-09,113
2016-07-10,107
2016-07-11,102
2016-07-12,102
2016-07-13,104
2016-07-14,104
2016-07-15,106
2016-07-16,106
2016-07-17,109
2016-07-18,112
2016-07-23,117
2016-07-24,121
2016-07-25,121
2016-07-26,125
2016-07-27,125
2016-07-28,131
2016-07-29,131
2016-07-30,136
2016-07-31,136
2016-08-01,136
2016-08-02,143
2016-08-03,143
2016-08-04,151
2016-08-05,151
2016-08-06,159
2016-08-07,167
2016-08-08,167
2016-08-09,176
2016-08-10,176
2016-08-11,185
2016-08-12,185
2016-08-13,186
2016-08-14,186
2016-08-15,193
2016-08-16,193
2016-08-17,199
2016-08-18,199
2016-08-19,200
2016-08-20,200
2016-08-21,199
2016-08-22,199
2016-08-23,198
2016-08-24,198
2016-08-25,203
2016-08-26,203
2016-08-28,209
2016-08-31,214
2016-09-01,214
2016-09-02,219
2016-09-03,219
2016-09-04,224
2016-09-05,224
2016-09-06,232
2016-09-07,232
2016-09-08,232
2016-09-09,235
2016-09-10,235
2016-09-11,240
2016-09-12,240
2016-09-13,246
2016-09-14,246
2016-09-15,253
2016-09-16,253
2016-09-17,259
2016-09-18,259
2016-09-19,261
2016-09-20,261
2016-09-21,261
2016-09-22,262
2016-09-23,262
2016-09-24,262
2016-09-25,266
2016-09-26,266
2016-09-27,276
2016-09-28,276
2016-09-29,287
2016-09-30,287
2016-10-01,288
2016-10-02,288
2016-10-03,288
2016-10-04,294
2016-10-05,294
2016-10-06,304
2016-10-07,304
2016-10-08,307
2016-10-09,307
2016-10-10,300
2016-10-11,300
2016-10-12,308
2016-10-13,308
2016-10-14,308
2016-10-15,308
2016-10-16,304
2016-10-17,304
2016-10-18,302
2016-10-19,302
2016-10-20,294
2016-10-21,294
2016-10-22,289
2016-10-23,289
2016-10-24,286
2016-10-25,286
2016-10-26,285
2016-10-27,285
2016-10-28,285
2016-10-29,282
2016-10-30,282
2016-10-31,280
2016-11-01,280
2016-11-02,274
2016-11-03,274
2016-11-04,267
2016-11-05,267
2016-11-06,267
2016-11-07,267
2016-11-08,264
2016-11-09,264
2016-11-10,267
2016-11-11,267
2016-11-12,267
2016-11-13,267
2016-11-14,271
2016-12-07,241
2016-12-08,239
2016-12-09,239
2016-12-10,239
2016-12-11,240
2016-12-12,240
2016-12-13,238
2016-12-14,238
2016-12-15,238
2016-12-16,238
2016-12-17,237
2016-12-18,237
2016-12-19,239
2016-12-20,240
2016-12-21,239
2016-12-22,239
2016-12-23,235
2016-12-24,235
2016-12-25,240
2016-12-26,240
2016-12-27,248
2016-12-28,254
2016-12-29,254
2016-12-30,264
2016-12-31,264
2017-01-01,272
2017-01-02,278
2017-01-03,278
2017-01-04,282
2017-01-05,282
2017-01-06,282
2017-01-07,281
2017-01-08,281
2017-01-09,280
2017-01-10,280
2017-01-11,285
2017-01-12,279
2017-01-13,279
2017-01-14,284
2017-01-15,284
2017-01-16,285
2017-01-17,287
2017-01-18,288
2017-01-19,288
2017-01-20,288
2017-01-21,284
2017-01-22,284
2017-01-27,276
2017-01-28,266
2017-01-29,268
2017-01-30,268
2017-01-31,254
2017-02-01,241
2017-02-02,228
2017-02-03,228
2017-02-04,221
2017-02-05,221
2017-02-06,211
2017-02-07,211
2017-02-08,200
2017-02-09,200
2017-02-10,190
2017-02-11,180
2017-02-12,180
2017-02-13,175
2017-02-14,166
2017-02-15,166
2017-02-16,157
2017-02-18,149
2017-02-19,141
2017-02-20,141
2017-02-21,136
2017-02-22,136
2017-02-23,131
2017-02-24,131
2017-02-25,129
2017-02-26,129
2017-02-27,123
2017-02-28,119
2017-03-01,118
2017-03-02,112
2017-03-03,112
2017-03-04,106
2017-03-05,106
2017-03-06,104
2017-03-07,104
2017-03-08,100
2017-03-09,100
2017-03-10,100
2017-03-11,102
2017-03-12,102
2017-03-13,106
2017-03-14,104
2017-03-15,108
2017-03-16,108
2017-03-17,111
2017-03-18,111
2017-03-19,105
2017-03-20,100
2017-03-21,99
2017-03-22,99
2017-03-23,104
2017-03-24,110
2017-03-25,110
2017-03-26,116
2017-03-27,122
2017-03-28,122
2017-03-29,129
2017-03-30,129
2017-03-31,136
2017-04-01,136
2017-04-02,143
2017-04-03,151
2017-04-04,151
2017-04-12,168
2017-04-13,164
2017-04-14,164
2017-04-15,162
2017-04-16,164
2017-04-17,164
2017-04-18,164
2017-04-19,163
2017-04-20,163
2017-04-21,159
2017-04-22,159
2017-04-23,157
2017-04-24,157
2017-04-25,155
2017-04-26,155
2017-04-27,156
2017-04-28,156
2017-04-29,155
2017-04-30,155
2017-05-01,157
2017-05-02,161
2017-05-03,161
2017-05-04,164
2017-05-05,164
2017-05-06,166
2017-05-07,167
2017-05-08,167
2017-05-09,174
2017-05-10,174
2017-05-11,182
2017-05-12,183
2017-05-13,191
2017-05-14,191
2017-05-15,193
2017-05-16,200
2017-05-17,200
2017-05-18,202
2017-05-19,202
2017-05-20,201
2017-05-21,201
2017-05-22,199
2017-05-23,199
2017-05-24,193
2017-05-25,193
2017-05-26,183
2017-05-27,173
2017-05-28,173
2017-05-29,164
2017-05-30,164
2017-05-31,155
2017-06-01,155
2017-06-02,151
2017-06-03,151
2017-06-06,136
2017-06-07,137
2017-06-08,137
2017-06-09,138
2017-06-10,140
2017-06-11,141
2017-06-12,141
2017-06-13,143
2017-06-14,147
2017-06-15,147
2017-06-16,148
2017-06-17,148
2017-06-18,155
2017-06-19,155
2017-06-20,160
2017-06-21,163
2017-06-22,163
2017-06-23,167
2017-06-24,169
2017-06-25,169
2017-06-26,175
2017-06-27,180
2017-06-28,180
2017-06-29,182
2017-06-30,182
2017-07-01,186
2017-07-02,196
2017-07-03,204
2017-07-04,215
2017-07-05,215
2017-07-06,213
2017-07-07,213
2017-07-08,215
2017-07-13,231
2017-07-14,232
2017-07-15,232
2017-07-16,238
2017-07-17,232
2017-07-18,232
2017-07-19,226
2017-07-20,224
2017-07-21,221
2017-07-22,221
2017-07-23,218
2017-07-24,218
2017-07-25,216
2017-07-26,216
2017-07-27,216
2017-07-28,216
2017-07-29,215
2017-07-30,216
2017-07-31,216
2017-08-01,219
2017-08-02,220
2017-08-03,220
2017-08-04,225
2017-08-05,223
2017-08-06,223
2017-08-09,213
2017-08-10,218
2017-08-11,218
2017-08-12,215
2017-08-13,215
2017-08-14,209
2017-08-15,207
2017-08-16,207
2017-08-17,200
2017-08-18,200
2017-08-19,192
2017-08-20,184
2017-08-22,191
2017-08-23,191
2017-08-24,196
2017-08-25,196
2017-08-26,196
2017-08-27,195
2017-08-28,195
2017-08-29,193
2017-08-30,201
2017-08-31,201
2017-09-01,204
2017-09-02,203
2017-09-03,203
2017-09-04,199
2017-09-05,194
2017-09-06,194
2017-09-07,190
2017-09-08,190
2017-09-09,193
2017-09-10,192
2017-09-11,192
2017-09-12,192
2017-09-13,190
2017-09-14,186
2017-09-15,186
2017-09-16,178
2017-09-17,173
2017-09-19,168
2017-09-20,165
2017-09-21,165
2017-09-22,164
2017-09-23,164
2017-09-24,163
2017-09-25,163
2017-09-26,171
2017-09-27,171
2017-09-28,173
2017-09-29,178
2017-09-30,178
2017-10-01,181
2017-10-02,184
2017-10-03,184
2017-10-04,183
2017-10-05,184
2017-10-06,184
2017-10-07,188
2017-10-08,193
2017-10-09,193
2017-10-10,189
2017-10-11,189
2017-10-12,187
2017-10-13,189
2017-10-14,186
2017-10-15,186
2017-10-16,193
2017-10-17,193
2017-10-18,200
2017-10-19,200
2017-10-20,203
2017-10-21,203
2017-10-22,212
2017-10-23,212
2017-10-24,218
2017-10-25,223
2017-10-26,223
2017-10-27,212
2017-10-28,212
2017-10-29,202
2017-10-30,191
2017-10-31,182
2017-11-01,182
2017-11-02,172
2017-11-03,172
2017-11-04,165
2017-11-05,165
2017-11-06,156
2017-11-07,156
2017-11-08,154
2017-11-09,159
2017-11-10,159
2017-11-11,165
2017-11-12,171
2017-11-13,171
2017-11-14,175
2017-11-15,175
2017-11-16,178
2017-11-17,178
2017-11-18,175
2017-11-19,171
2017-11-20,176
2017-11-21,173
2017-11-22,173
2017-11-23,176
2017-11-24,176
2017-11-25,174
2017-11-26,174
2017-11-27,174
2017-11-28,177
2017-11-29,177
2017-11-30,172
2017-12-01,163
2017-12-02,163
2017-12-03,157
2017-12-04,157
2017-12-05,163
2017-12-06,157
2017-12-07,152
2017-12-08,152
2017-12-09,145
2017-12-10,143
2017-12-11,143
2017-12-12,139
2017-12-14,138
2017-12-15,140
2017-12-17,142
2017-12-18,146
2017-12-19,146
2017-12-20,143
2017-12-21,140
2017-12-22,140
2017-12-23,144
2017-12-24,144
2017-12-25,143
2017-12-26,144
2017-12-27,146
2017-12-28,146
2017-12-29,147
2017-12-30,149
2017-12-31,149
2018-01-01,151
2018-01-02,155
2018-01-03,159
2018-01-04,163
2018-01-05,161
2018-01-06,158
2018-01-07,153
2018-01-08,156
2018-01-09,160
2018-01-10,160
2018-01-11,164
2018-01-12,166
2018-01-13,169
2018-01-14,177
2018-01-15,186
2018-01-16,195
2018-01-17,192
2018-01-18,184
2018-01-19,184
2018-01-20,181
2018-01-21,188
2018-01-22,194
2018-01-23,195
2018-01-24,197
2018-01-25,198
2018-01-26,201
2018-01-27,199
2018-01-28,194
2018-01-29,184
2018-01-31,165
2018-02-01,157
2018-02-02,154
2018-02-03,148
2018-02-04,147
2018-02-05,149
2018-02-06,143
2018-02-07,137
2018-02-08,137
2018-02-09,133
2018-02-10,133
2018-02-11,126
2018-02-12,119
2018-02-13,113
2018-02-14,111
2018-02-15,115
2018-02-16,120
2018-02-17,123
2018-02-18,127
2018-02-19,132
2018-02-20,139
2018-02-21,145
2018-02-22,150
2018-02-23,148
2018-02-24,141
2018-02-25,140
2018-02-26,138
2018-02-27,135
2018-03-01,131
2018-03-02,125
2018-03-03,128
2018-03-04,128
2018-03-05,128
2018-03-06,128
2018-03-07,132
2018-03-08,136
2018-03-09,131
2018-03-10,130
2018-03-11,131
2018-03-12,137
2018-03-13,142
2018-03-14,146
2018-03-15,151
2018-03-16,157
2018-03-17,158
2018-03-18,155
2018-03-19,156
2018-03-20,157
2018-03-21,157
2018-03-23,167
2018-03-24,166
2018-03-26,151
2018-03-27,145
2018-03-28,149
2018-03-29,149
2018-03-30,152
2018-03-31,155
2018-04-01,157
2018-04-02,163
2018-04-03,166
2018-04-04,160
2018-04-05,160
2018-04-06,162
2018-04-07,162
2018-04-08,163
2018-04-09,163
2018-04-10,169
2018-04-11,161
2018-04-12,153
2018-04-13,156
2018-04-14,159
2018-04-15,159
2018-04-16,155
2018-04-17,152
2018-04-18,149
2018-04-19,146
2018-04-20,147
2018-04-21,148
2018-04-22,150
2018-04-23,152
2018-04-24,152
2018-04-25,155
2018-04-26,155
2018-04-27,154
2018-04-28,152
2018-04-29,152
2018-04-30,149
2018-05-01,150
2018-05-02,152
2018-05-04,151
2018-05-05,150
2018-05-06,150
2018-05-07,153
2018-05-08,151
2018-05-09,153
2018-05-10,151
2018-05-11,147
2018-05-12,140
2018-05-13,134
2018-05-14,131
2018-05-15,136
2018-05-16,136
2018-05-17,133
2018-05-18,134
2018-05-19,132
2018-05-20,132
2018-05-21,132
2018-05-22,125
2018-05-23,124
2018-05-24,124
2018-05-25,122
2018-05-26,118
2018-05-27,112
2018-05-28,109
2018-05-29,109
2018-05-30,108
2018-05-31,110
2018-06-01,106
2018-06-02,107
2018-06-03,109
2018-06-04,109
2018-06-05,110
2018-06-06,109
2018-06-07,109
2018-06-08,105
2018-06-09,102
2018-06-10,100
2018-06-11,98
2018-06-12,98
2018-06-13,99
2018-06-14,99
2018-06-15,99
2018-06-16,98
2018-06-17,98
2018-06-18,96
2018-06-19,98
2018-06-20,98
2018-06-21,97
2018-06-22,99
2018-06-23,99
2018-06-24,103
2018-06-25,97
2018-06-26,94
2018-06-27,99
2018-06-28,103
2018-06-29,107
2018-06-30,113
2018-07-01,117
2018-07-02,123
2018-07-03,129
2018-07-04,134
2018-07-05,136
2018-07-06,137
2018-07-07,139
2018-07-08,141
2018-07-09,144
2018-07-10,144
2018-07-11,138
2018-07-12,132
2018-07-13,126
2018-07-14,126
2018-07-15,127
2018-07-16,124
2018-07-17,127
2018-07-18,128
2018-07-19,132
2018-07-20,133
2018-07-21,136
2018-07-22,135
2018-07-23,134
2018-07-24,137
2018-07-25,140
2018-07-26,141
2018-07-27,139
2018-07-28,136
2018-07-29,131
2018-07-30,135
2018-07-31,134
2018-08-01,130
2018-08-02,128
2018-08-03,127
2018-08-04,128
2018-08-05,131
2018-08-06,131
2018-08-07,131
2018-08-08,134
2018-08-09,137
2018-08-10,138
2018-08-11,133
2018-08-12,133
2018-08-14,133
2018-08-16,142
2018-08-17,146
2018-08-18,142
2018-08-19,145
2018-08-20,149
2018-08-21,153
2018-08-22,155
2018-08-23,156
2018-08-24,160
2018-08-25,162
2018-08-26,159
2018-08-27,157
2018-08-28,162
2018-08-29,167
2018-08-30,162
2018-08-31,153
2018-09-01,145
2018-09-02,137
2018-09-03,130
2018-09-04,123
2018-09-05,122
2018-09-06,122
2018-09-07,116
2018-09-08,113
2018-09-09,115
2018-09-10,115
2018-09-11,115
2018-09-12,114
2018-09-13,115
2018-09-14,114
2018-09-15,110
2018-09-16,108
2018-09-17,104
2018-09-18,102
2018-09-19,102
2018-09-20,102
2018-09-21,101
2018-09-22,102
2018-09-23,99
2018-09-24,98
2018-09-25,99
2018-09-26,97
2018-09-27,99
2018-09-28,99
2018-09-29,98
2018-09-30,98
2018-10-02,96
2018-10-03,92
2018-10-04,88
2018-10-05,86
2018-10-06,86
2018-10-07,87
2018-10-08,87
2018-10-09,87
2018-10-10,89
2018-10-11,86
2018-10-12,84
2018-10-13,86
2018-10-14,87
2018-10-15,85
2018-10-16,85
2018-10-17,85
2018-10-18,84
2018-10-19,84
2018-10-20,81
2018-10-21,80
2018-10-22,76
2018-10-23,72
2018-10-24,71
2018-10-25,71
2018-10-26,70
2018-10-27,70
2018-10-28,70
2018-10-29,66
2018-10-30,62
2018-10-31,58
2018-11-01,58
2018-11-03,55
2018-11-04,52
2018-11-05,50
2018-11-06,49
2018-11-07,49
2018-11-08,46
2018-11-09,43
2018-11-10,41
2018-11-11,43
2018-11-12,45
2018-11-13,44
2018-11-15,44
2018-11-16,46
2018-11-17,45
2018-11-18,45
2018-11-19,42
2018-11-20,40
2018-11-21,42
2018-11-22,41
2018-11-23,44
2018-11-24,45
2018-11-25,47
2018-11-26,48
2018-11-27,49
2018-11-28,51
2018-11-29,52
2018-12-01,48
2018-12-02,45
2018-12-03,42
2018-12-05,37
2018-12-07,33
2018-12-09,29
2018-12-10,27
2018-12-11,25
2018-12-12,23
2018-12-13,21
2018-12-14,19
2018-12-15,18
2018-12-16,18
2018-12-17,17
2018-12-18,16
2018-12-19,15
2018-12-20,14
2018-12-21,13
2018-12-22,12
2018-12-23,11
2018-12-24,11
2018-12-25,11
2018-12-26,12
2018-12-27,13
2018-12-28,14
2018-12-29,15
2018-12-30,16
2018-12-31,17
2019-01-01,18
2019-01-02,19
2019-01-03,20
2019-01-04,21
2019-01-05,22
2019-01-06,23
2019-01-08,27
2019-01-10,29
2019-01-11,31
2019-01-12,33
2019-01-13,35
2019-01-14,37
2019-01-15,39
2019-01-16,41
2019-01-17,44
2019-01-18,47
2019-01-19,49
2019-01-20,48
2019-01-21,47
2019-01-22,46
2019-01-23,49
2019-01-24,52
2019-01-25,50
2019-01-26,47
2019-01-27,44
2019-01-28,41
2019-01-29,38
2019-01-30,36
2019-01-31,34
2019-02-01,32
2019-02-02,30
2019-02-03,28
2019-02-04,26
2019-02-05,26
2019-02-06,26
2019-02-07,25
2019-02-08,23
2019-02-09,21
2019-02-10,22
2019-02-11,24
2019-02-12,24
2019-02-13,25
2019-02-14,27
2019-02-15,28
2019-02-16,27
2019-02-17,25
2019-02-18,23
2019-02-19,21
2019-02-20,20
2019-02-21,21
2019-02-22,21
2019-02-23,21
2019-02-24,21
2019-02-25,20
2019-02-26,21
2019-02-27,21
2019-02-28,22
2019-03-01,24
2019-03-02,26
2019-03-03,24
2019-03-04,22
2019-03-05,20
2019-03-06,19
2019-03-07,20
2019-03-08,21
2019-03-09,23
2019-03-10,24
2019-03-11,25
2019-03-12,27
2019-03-13,29
2019-03-14,31
2019-03-15,33
2019-03-16,35
2019-03-17,37
2019-03-18,39
2019-03-19,41
2019-03-20,44
2019-03-21,47
2019-03-22,50
2019-03-23,52
2019-03-24,55
2019-03-25,58
2019-03-26,61
2019-03-27,61
2019-03-28,60
2019-03-29,63
2019-03-30,67
2019-03-31,70
2019-04-01,73
2019-04-02,77
2019-04-03,75
2019-04-04,73
2019-04-05,69
2019-04-06,68
2019-04-07,64
2019-04-08,61
2019-04-09,57
2019-04-10,56
2019-04-11,54
2019-04-12,54
2019-04-13,52
2019-04-14,52
2019-04-15,50
2019-04-16,49
2019-04-17,48
2019-04-18,47
2019-04-19,46
2019-04-20,47
2019-04-21,49
2019-04-22,51
2019-04-23,53
2019-04-24,52
2019-04-25,54
2019-04-26,55
2019-04-27,56
2019-04-28,58
2019-04-29,58
2019-04-30,57
2019-05-01,58
2019-05-02,59
2019-05-03,61
2019-05-04,64
2019-05-05,62
2019-05-06,60
2019-05-07,62
2019-05-08,65
2019-05-09,69
2019-05-10,73
2019-05-11,77
2019-05-12,80
2019-05-13,79
2019-05-14,82
2019-05-15,84
2019-05-16,88
2019-05-17,91
2019-05-18,95
2019-05-19,99
2019-05-20,101
2019-05-21,106
2019-05-22,112
2019-05-23,116
2019-05-24,119
2019-05-25,121
2019-05-26,125
2019-05-27,132
2019-05-28,139
2019-05-29,146
2019-05-30,154
2019-05-31,162
2019-06-01,167
2019-06-02,167
2019-06-03,176
2019-06-04,177
2019-06-05,186
2019-06-06,192
2019-06-07,188
2019-06-08,194
2019-06-09,191
2019-06-10,189
2019-06-11,188
2019-06-12,183
2019-06-13,183
2019-06-14,183
2019-06-15,185
2019-06-16,191
2019-06-17,196
2019-06-18,198
2019-06-19,202
2019-06-20,204
2019-06-21,193
2019-06-22,186
2019-06-23,177
2019-06-24,169
2019-06-25,174
2019-06-26,178
2019-06-27,177
2019-06-28,180
2019-06-29,182
2019-06-30,180
2019-07-01,185
2019-07-02,186
2019-07-03,178
2019-07-04,169
2019-07-05,168
2019-07-06,170
2019-07-07,161
2019-07-08,153
2019-07-09,151
2019-07-10,143
2019-07-11,135
2019-07-12,130
2019-07-13,132
2019-07-14,131
2019-07-15,136
2019-07-16,142
2019-07-17,150
2019-07-18,151
2019-07-19,157
2019-07-20,161
2019-07-21,166
2019-07-22,167
2019-07-23,161
2019-07-24,155
2019-07-25,147
2019-07-26,139
2019-07-27,132
2019-07-28,125
2019-07-29,124
2019-07-30,128
2019-07-31,132
2019-08-01,133
2019-08-02,132
2019-08-03,125
2019-08-04,129
2019-08-05,126
2019-08-06,127
2019-08-07,123
2019-08-08,117
2019-08-09,119
2019-08-10,117
2019-08-11,115
2019-08-12,113
2019-08-13,112
2019-08-14,112
2019-08-15,109
2019-08-16,103
2019-08-17,97
2019-08-18,92
2019-08-19,87
2019-08-20,84
2019-08-21,83
2019-08-22,83
2019-08-23,83
2019-08-24,86
2019-08-24,86
2019-08-25,89
2019-08-25,89
2019-08-26,94
2019-08-26,94
2019-08-27,98
2019-08-27,98
2019-08-28,103
2019-08-29,107
2019-08-30,104
2019-08-31,102
2019-09-01,99
2019-09-02,95
2019-09-03,97
2019-09-04,96
2019-09-05,96
2019-09-06,95
