date_obj,Teak%20drawers%20(flatpack) price
2019-08-30,72
2019-08-31,72
2019-09-01,72
2019-09-02,72
2019-09-03,72
2019-09-04,72
2019-09-05,72
2019-09-06,72
2019-09-07,72
2019-09-08,72
2019-09-09,72
2019-09-10,72
2019-09-11,72
2019-09-12,72
2019-09-13,72
2019-09-14,72
2019-09-15,72
2019-09-16,72
2019-09-17,72
2019-09-18,72
2019-09-19,72
2019-09-20,72
2019-09-21,72
2019-09-22,72
2019-09-23,72
2019-09-24,72
2019-09-25,72
2019-09-26,72
2019-09-27,72
2019-09-28,72
2019-09-29,72
2019-09-30,72
2019-10-01,72
2019-10-02,72
2019-10-03,72
2019-10-04,72
2019-10-05,72
2019-10-06,72
2019-10-07,72
2019-10-08,72
2019-10-09,72
2019-10-10,72
2019-10-11,72
2019-10-12,72
2019-10-13,72
2019-10-14,72
2019-10-15,72
2019-10-16,72
2019-10-17,72
2019-10-18,72
2019-10-19,72
2019-10-20,69
2019-10-21,69
2019-10-22,69
2019-10-23,69
2019-10-24,69
2019-10-25,69
2019-10-26,69
2019-10-27,69
2019-10-28,69
2019-10-29,69
2019-10-30,69
2019-10-31,69
2019-11-01,69
2019-11-02,69
2019-11-03,69
2019-11-04,69
2019-11-05,69
2019-11-06,69
2019-11-07,69
2019-11-08,69
2019-11-09,69
2019-11-10,69
2019-11-11,69
2019-11-12,69
2019-11-13,69
2019-11-14,69
2019-11-15,69
2019-11-16,69
2019-11-17,69
2019-11-18,69
2019-11-19,69
2019-11-20,69
2019-11-21,69
2019-11-22,69
2019-11-23,69
2019-11-24,69
2019-11-25,69
2019-11-26,69
2019-11-27,69
2019-11-28,69
2019-11-29,69
2019-11-30,69
2019-12-01,69
2019-12-02,69
2019-12-03,69
2019-12-04,69
2019-12-05,69
2019-12-06,69
2019-12-07,69
2019-12-08,69
2019-12-09,69
2019-12-10,69
2019-12-11,69
2019-12-12,69
2019-12-13,69
2019-12-14,69
2019-12-15,69
2019-12-16,69
2019-12-17,69
2019-12-18,69
2019-12-19,69
2019-12-20,69
2019-12-21,69
2019-12-22,69
2019-12-23,69
2019-12-24,69
2019-12-25,69
2019-12-26,69
2019-12-27,69
2019-12-28,69
2019-12-29,69
2019-12-30,69
2019-12-31,69
2020-01-01,69
2020-01-02,69
2020-01-03,69
2020-01-04,69
2020-01-05,69
2020-01-06,69
2020-01-07,69
2020-01-08,69
2020-01-09,69
2020-01-10,69
2020-01-11,67
2020-01-12,67
2020-01-13,67
2020-01-14,67
2020-01-15,67
2020-01-16,67
2020-01-17,67
2020-01-18,67
2020-01-19,67
2020-01-20,67
2020-01-21,67
2020-01-22,67
2020-01-23,67
2020-01-24,67
2020-01-25,67
2020-01-26,67
2020-01-27,67
2020-01-28,67
2020-01-29,67
2020-01-30,67
2020-01-31,67
2020-02-01,67
2020-02-02,67
2020-02-03,67
2020-02-04,67
2020-02-05,67
2020-02-06,67
2020-02-07,67
2020-02-08,67
2020-02-09,67
2020-02-10,67
2020-02-11,67
2020-02-12,67
2020-02-13,67
2020-02-14,67
2020-02-15,67
2020-02-16,67
2020-02-17,67
2020-02-18,67
2020-02-19,67
2020-02-20,67
2020-02-21,67
2020-02-22,67
2020-02-23,67
2020-02-24,67
2020-02-25,67
2020-02-26,67
2020-02-27,67
2020-02-28,67
2020-02-29,67
2020-03-01,67
2020-03-02,67
2020-03-03,67
2020-03-04,67
2020-03-05,67
2020-03-06,67
2020-03-07,67
2020-03-08,67
2020-03-09,67
2020-03-10,67
2020-03-11,67
2020-03-12,67
2020-03-13,67
2020-03-14,67
2020-03-15,67
2020-03-16,67
2020-03-17,67
2020-03-18,66
2020-03-19,66
2020-03-20,66
2020-03-21,66
2020-03-22,66
2020-03-23,66
2020-03-24,66
2020-03-25,66
2020-03-26,66
2020-03-27,66
2020-03-28,66
2020-03-29,66
2020-03-30,66
2020-03-31,66
2020-04-01,66
2020-04-02,66
2020-04-03,66
2020-04-04,66
2020-04-05,66
2020-04-06,66
2020-04-07,66
2020-04-08,66
2020-04-09,66
2020-04-10,66
2020-04-11,66
2020-04-12,66
2020-04-13,66
2020-04-14,66
2020-04-15,66
2020-04-16,66
2020-04-17,66
2020-04-18,66
2020-04-19,66
2020-04-20,66
2020-04-21,66
2020-04-22,66
2020-04-23,66
2020-04-24,66
2020-04-25,66
2020-04-26,67
2020-04-27,67
2020-04-28,67
2020-04-29,67
2020-04-30,67
2020-05-01,67
2020-05-02,67
2020-05-03,67
2020-05-04,67
2020-05-05,67
2020-05-06,67
2020-05-07,67
2020-05-08,67
2020-05-09,67
2020-05-10,67
2020-05-11,67
2020-05-12,67
2020-05-13,67
