date_obj,Gilded%20cape%20rack%20(flatpack) price
2019-03-19,3419
2019-03-20,3580
2019-03-21,3580
2019-03-22,3580
2019-03-23,3580
2019-03-24,3580
2019-03-25,3580
2019-03-26,3580
2019-03-27,3580
2019-03-28,3580
2019-03-29,3580
2019-03-30,3580
2019-03-31,3580
2019-04-01,3580
2019-04-02,3580
2019-04-03,3580
2019-04-04,3580
2019-04-05,3580
2019-04-06,3580
2019-04-07,3580
2019-04-08,3580
2019-04-09,3580
2019-04-10,3580
2019-04-11,3580
2019-04-12,3580
2019-04-13,3748
2019-04-14,3748
2019-04-15,3748
2019-04-16,3748
2019-04-17,3748
2019-04-18,3748
2019-04-19,3748
2019-04-20,3748
2019-04-21,3748
2019-04-22,3748
2019-04-23,3748
2019-04-24,3748
2019-04-25,3748
2019-04-26,3748
2019-04-27,3748
2019-04-28,3748
2019-04-29,3748
2019-04-30,3748
2019-05-01,3748
2019-05-02,3748
2019-05-03,3748
2019-05-04,3748
2019-05-05,3934
2019-05-06,3934
2019-05-07,3934
2019-05-08,3934
2019-05-09,3934
2019-05-10,3934
2019-05-11,3934
2019-05-12,3934
2019-05-13,3934
2019-05-14,3934
2019-05-15,3934
2019-05-16,3934
2019-05-17,3934
2019-05-18,3934
2019-05-19,3934
2019-05-20,3934
2019-05-21,3934
2019-05-22,3934
2019-05-23,3934
2019-05-24,3934
2019-05-25,4126
2019-05-26,4126
2019-05-27,4126
2019-05-28,4126
2019-05-29,4126
2019-05-30,4126
2019-05-31,4126
2019-06-01,4126
2019-06-02,4126
2019-06-03,4126
2019-06-04,4126
2019-06-05,4126
2019-06-06,4126
2019-06-07,4126
2019-06-08,4126
2019-06-09,4126
2019-06-10,4126
2019-06-11,4126
2019-06-12,4126
2019-06-13,4126
2019-06-14,4126
2019-06-15,4126
2019-06-16,4126
2019-06-17,4126
2019-06-18,4319
2019-06-19,4319
2019-06-20,4319
2019-06-21,4319
2019-06-22,4319
2019-06-23,4319
2019-06-24,4319
2019-06-25,4319
2019-06-26,4319
2019-06-27,4319
2019-06-28,4319
2019-06-29,4319
2019-06-30,4319
2019-07-01,4319
2019-07-02,4319
2019-07-03,4319
2019-07-04,4319
2019-07-05,4319
2019-07-06,4319
2019-07-07,4319
2019-07-08,4319
2019-07-09,4319
2019-07-10,4319
2019-07-11,4319
2019-07-12,4319
2019-07-13,4319
2019-07-14,4319
2019-07-15,4319
2019-07-16,4319
2019-07-17,4319
2019-07-18,4529
2019-07-19,4529
2019-07-20,4529
2019-07-21,4529
2019-07-22,4529
2019-07-23,4529
2019-07-24,4529
2019-07-25,4529
2019-07-26,4529
2019-07-27,4529
2019-07-28,4529
2019-07-29,4529
2019-07-30,4529
2019-07-31,4529
2019-08-01,4529
2019-08-02,4529
2019-08-03,4529
2019-08-04,4529
2019-08-05,4529
2019-08-06,4529
2019-08-07,4529
2019-08-08,4529
2019-08-09,4529
2019-08-10,4529
2019-08-11,4529
2019-08-12,4529
2019-08-13,4529
2019-08-14,4529
2019-08-15,4529
2019-08-16,4529
2019-08-17,4529
2019-08-18,4739
2019-08-19,4739
2019-08-20,4739
2019-08-21,4739
2019-08-22,4739
2019-08-23,4739
2019-08-24,4739
2019-08-24,4739
2019-08-25,4739
2019-08-25,4739
2019-08-26,4739
2019-08-26,4739
2019-08-27,4739
2019-08-27,4739
2019-08-28,4739
2019-08-29,4739
2019-08-30,4739
2019-08-31,4739
2019-09-01,4739
2019-09-02,4739
2019-09-03,4739
2019-09-04,4739
2019-09-05,4739
2019-09-06,4739
2019-09-07,4739
2019-09-08,4739
2019-09-09,4739
2019-09-10,4739
2019-09-11,4739
2019-09-12,4739
2019-09-13,4739
2019-09-14,4739
2019-09-15,4739
2019-09-16,4953
2019-09-17,4953
2019-09-18,4953
2019-09-19,4953
2019-09-20,4953
2019-09-21,4953
2019-09-22,4953
2019-09-23,4953
2019-09-24,4953
2019-09-25,4953
2019-09-26,4953
2019-09-27,4953
2019-09-28,4953
2019-09-29,4953
2019-09-30,4953
2019-10-01,4953
2019-10-02,4953
2019-10-03,4953
2019-10-04,4953
2019-10-05,4953
2019-10-06,4953
2019-10-07,4953
2019-10-08,4953
2019-10-09,4953
2019-10-10,4953
2019-10-11,4953
2019-10-12,4953
2019-10-13,4953
2019-10-14,4953
2019-10-15,4953
2019-10-16,4953
2019-10-17,4953
2019-10-18,4953
2019-10-19,4953
2019-10-20,4953
2019-10-21,5172
2019-10-22,5172
2019-10-23,5172
2019-10-24,5172
2019-10-25,5172
2019-10-26,5172
2019-10-27,5172
2019-10-28,5172
2019-10-29,5172
2019-10-30,5172
2019-10-31,5172
2019-11-01,5172
2019-11-02,5172
2019-11-03,5172
2019-11-04,5172
2019-11-05,5172
2019-11-06,5172
2019-11-07,5172
2019-11-08,5172
2019-11-09,5172
2019-11-10,5172
2019-11-11,5172
2019-11-12,5172
2019-11-13,5172
2019-11-14,5172
2019-11-15,5172
2019-11-16,5172
2019-11-17,5172
2019-11-18,5172
2019-11-19,5172
2019-11-20,5172
2019-11-21,5172
2019-11-22,5172
2019-11-23,5172
2019-11-24,5172
2019-11-25,5172
2019-11-26,5391
2019-11-27,5391
2019-11-28,5391
2019-11-29,5391
2019-11-30,5391
2019-12-01,5391
2019-12-02,5391
2019-12-03,5391
2019-12-04,5391
2019-12-05,5391
2019-12-06,5391
2019-12-07,5391
2019-12-08,5391
2019-12-09,5391
2019-12-10,5391
2019-12-11,5391
2019-12-12,5391
2019-12-13,5391
2019-12-14,5391
2019-12-15,5391
2019-12-16,5391
2019-12-17,5391
2019-12-18,5391
2019-12-19,5391
2019-12-20,5391
2019-12-21,5391
2019-12-22,5391
2019-12-23,5391
2019-12-24,5391
2019-12-25,5391
2019-12-26,5391
2019-12-27,5391
2019-12-28,5391
2019-12-29,5391
2019-12-30,5391
2019-12-31,5640
2020-01-01,5640
2020-01-02,5640
2020-01-03,5640
2020-01-04,5640
2020-01-05,5640
2020-01-06,5640
2020-01-07,5640
2020-01-08,5640
2020-01-09,5640
2020-01-10,5640
2020-01-11,5640
2020-01-12,5640
2020-01-13,5640
2020-01-14,5640
2020-01-15,5640
2020-01-16,5640
2020-01-17,5640
2020-01-18,5640
2020-01-19,5640
2020-01-20,5640
2020-01-21,5640
2020-01-22,5640
2020-01-23,5640
2020-01-24,5640
2020-01-25,5640
2020-01-26,5640
2020-01-27,5640
2020-01-28,5640
2020-01-29,5640
2020-01-30,5640
2020-01-31,5640
2020-02-01,5640
2020-02-02,5640
2020-02-03,5905
2020-02-04,5905
2020-02-05,5905
2020-02-06,5905
2020-02-07,5905
2020-02-08,5905
2020-02-09,5905
2020-02-10,5905
2020-02-11,5905
2020-02-12,5905
2020-02-13,5905
2020-02-14,5905
2020-02-15,5905
2020-02-16,5905
2020-02-17,5905
2020-02-18,5905
2020-02-19,5905
2020-02-20,5905
2020-02-21,5905
2020-02-22,5905
2020-02-23,5905
2020-02-24,5905
2020-02-25,5905
2020-02-26,5905
2020-02-27,5905
2020-02-28,5905
2020-02-29,5905
2020-03-01,5905
2020-03-02,5905
2020-03-03,5905
2020-03-04,5905
2020-03-05,5905
2020-03-06,5905
2020-03-07,5905
2020-03-08,5905
2020-03-09,5905
2020-03-10,5905
2020-03-11,6177
2020-03-12,6177
2020-03-13,6177
2020-03-14,6177
2020-03-15,6177
2020-03-16,6177
2020-03-17,6177
2020-03-18,6177
2020-03-19,6177
2020-03-20,6177
2020-03-21,6177
2020-03-22,6177
2020-03-23,6177
2020-03-24,6177
2020-03-25,6177
2020-03-26,6177
2020-03-27,6177
2020-03-28,6177
2020-03-29,6177
2020-03-30,6177
2020-03-31,6177
2020-04-01,6177
2020-04-02,6457
2020-04-03,6457
2020-04-04,6457
2020-04-05,6457
2020-04-06,6457
2020-04-07,6457
2020-04-08,6457
2020-04-09,6457
2020-04-10,6457
2020-04-11,6457
2020-04-12,6457
2020-04-13,6457
2020-04-14,6457
2020-04-15,6457
2020-04-16,6457
2020-04-17,6457
2020-04-18,6457
2020-04-19,6457
2020-04-20,6457
2020-04-21,6457
2020-04-22,6457
2020-04-23,6457
2020-04-24,6457
2020-04-25,6457
2020-04-26,6750
2020-04-27,6750
2020-04-28,6750
2020-04-29,6750
2020-04-30,6750
2020-05-01,6750
2020-05-02,6750
2020-05-03,6750
2020-05-04,6750
2020-05-05,6750
2020-05-06,6750
2020-05-07,6750
2020-05-08,6750
2020-05-09,6750
2020-05-10,6750
2020-05-11,6750
2020-05-12,6750
2020-05-13,6750
