date_obj,Yellow%20feather price
2015-11-28,10
2015-11-29,10
2015-11-30,10
2015-12-01,10
2015-12-02,10
2015-12-03,10
2015-12-04,10
2015-12-05,10
2015-12-06,10
2015-12-07,10
2015-12-08,10
2015-12-09,10
2015-12-10,10
2015-12-11,10
2015-12-13,10
2015-12-14,10
2015-12-15,10
2015-12-16,10
2015-12-17,10
2015-12-18,10
2015-12-19,10
2015-12-20,10
2015-12-21,10
2015-12-22,10
2015-12-23,10
2015-12-24,10
2015-12-25,10
2015-12-26,10
2015-12-27,10
2015-12-28,10
2015-12-29,10
2015-12-30,11
2015-12-31,11
2016-01-01,11
2016-01-02,11
2016-01-03,11
2016-01-04,11
2016-01-05,11
2016-01-06,11
2016-01-07,11
2016-01-08,11
2016-01-09,11
2016-01-10,11
2016-01-11,11
2016-01-12,11
2016-01-13,11
2016-01-14,11
2016-01-15,11
2016-01-16,11
2016-01-17,11
2016-01-18,11
2016-01-19,11
2016-01-20,11
2016-01-21,11
2016-01-22,11
2016-01-23,11
2016-01-24,11
2016-01-25,11
2016-01-26,11
2016-01-27,12
2016-01-28,12
2016-01-29,12
2016-01-30,12
2016-01-31,12
2016-02-01,12
2016-02-02,12
2016-02-03,12
2016-02-04,12
2016-02-05,12
2016-02-06,12
2016-02-07,12
2016-02-08,12
2016-02-09,12
2016-02-10,12
2016-02-11,12
2016-02-12,12
2016-02-13,12
2016-02-14,12
2016-02-15,12
2016-02-16,12
2016-02-17,12
2016-02-18,12
2016-02-19,12
2016-02-20,12
2016-02-21,12
2016-02-22,12
2016-02-23,12
2016-02-24,13
2016-02-25,13
2016-02-26,13
2016-02-27,13
2016-02-28,13
2016-02-29,13
2016-03-01,13
2016-03-02,13
2016-03-03,13
2016-03-04,13
2016-03-05,13
2016-03-06,13
2016-03-07,13
2016-03-08,13
2016-03-09,13
2016-03-10,13
2016-03-11,13
2016-03-12,13
2016-03-13,13
2016-03-14,13
2016-03-15,13
2016-03-16,13
2016-03-17,13
2016-03-18,13
2016-03-19,13
2016-03-20,13
2016-03-21,13
2016-03-22,14
2016-03-23,14
2016-03-24,14
2016-03-25,14
2016-03-26,14
2016-03-27,14
2016-03-28,14
2016-03-29,14
2016-03-30,14
2016-03-31,14
2016-04-01,14
2016-04-02,14
2016-04-03,14
2016-04-04,14
2016-04-05,14
2016-04-06,14
2016-04-07,14
2016-04-08,14
2016-04-09,14
2016-04-10,14
2016-04-11,14
2016-04-12,14
2016-04-13,14
2016-04-14,14
2016-04-15,14
2016-04-16,14
2016-04-17,15
2016-04-18,15
2016-04-19,15
2016-04-20,15
2016-04-21,15
2016-04-22,15
2016-04-23,15
2016-04-24,15
2016-04-25,15
2016-04-26,15
2016-04-27,15
2016-04-28,15
2016-04-29,15
2016-04-30,15
2016-05-01,15
2016-05-02,15
2016-05-03,15
2016-05-04,15
2016-05-05,15
2016-05-06,15
2016-05-07,15
2016-05-08,15
2016-05-09,15
2016-05-10,15
2016-05-11,15
2016-05-12,15
2016-05-13,16
2016-05-14,16
2016-05-15,16
2016-05-16,16
2016-05-17,16
2016-05-18,16
2016-05-19,16
2016-05-22,16
2016-05-23,16
2016-05-24,16
2016-05-25,16
2016-05-26,16
2016-05-27,16
2016-05-28,16
2016-05-29,16
2016-05-30,16
2016-05-31,16
2016-06-01,16
2016-06-02,16
2016-06-03,16
2016-06-04,16
2016-06-05,16
2016-06-06,17
2016-06-07,17
2016-06-08,17
2016-06-09,17
2016-06-10,17
2016-06-11,17
2016-06-12,17
2016-06-13,17
2016-06-14,17
2016-06-15,17
2016-06-16,17
2016-06-17,17
2016-06-18,17
2016-06-19,17
2016-06-20,17
2016-06-21,17
2016-06-22,17
2016-06-23,18
2016-06-24,18
2016-06-25,18
2016-06-26,18
2016-06-27,18
2016-06-28,18
2016-06-29,18
2016-06-30,18
2016-07-01,18
2016-07-02,18
2016-07-03,18
2016-07-04,18
2016-07-05,18
2016-07-06,18
2016-07-07,18
2016-07-08,18
2016-07-09,18
2016-07-10,18
2016-07-11,18
2016-07-12,18
2016-07-13,18
2016-07-14,18
2016-07-15,18
2016-07-16,18
2016-07-17,18
2016-07-18,18
2016-07-24,18
2016-07-25,18
2016-07-26,18
2016-07-27,18
2016-07-28,18
2016-07-29,18
2016-07-30,18
2016-07-31,18
2016-08-01,18
2016-08-02,18
2016-08-03,18
2016-08-04,18
2016-08-05,18
2016-08-06,18
2016-08-07,18
2016-08-08,18
2016-08-09,18
2016-08-10,18
2016-08-11,18
2016-08-12,18
2016-08-13,18
2016-08-14,18
2016-08-15,18
2016-08-16,18
2016-08-17,18
2016-08-18,18
2016-08-19,18
2016-08-20,18
2016-08-21,18
2016-08-22,18
2016-08-23,18
2016-08-24,18
2016-08-25,18
2016-08-26,18
2016-08-28,18
2016-08-31,18
2016-09-01,19
2016-09-02,19
2016-09-03,19
2016-09-04,19
2016-09-05,19
2016-09-06,19
2016-09-07,19
2016-09-08,19
2016-09-09,19
2016-09-10,19
2016-09-11,19
2016-09-12,19
2016-09-13,19
2016-09-14,19
2016-09-15,19
2016-09-16,19
2016-09-17,19
2016-09-18,19
2016-09-19,19
2016-09-20,19
2016-09-21,19
2016-09-22,19
2016-09-23,19
2016-09-24,19
2016-09-25,19
2016-09-26,19
2016-09-27,19
2016-09-28,19
2016-09-29,19
2016-09-30,19
2016-10-01,20
2016-10-02,20
2016-10-03,20
2016-10-04,20
2016-10-05,20
2016-10-06,20
2016-10-07,20
2016-10-08,20
2016-10-09,20
2016-10-10,20
2016-10-11,20
2016-10-12,20
2016-10-13,20
2016-10-14,20
2016-10-15,20
2016-10-16,20
2016-10-17,20
2016-10-18,20
2016-10-19,20
2016-10-20,20
2016-10-21,20
2016-10-22,20
2016-10-23,20
2016-10-24,20
2016-10-25,20
2016-10-26,20
2016-10-27,20
2016-10-28,20
2016-10-29,21
2016-10-30,21
2016-10-31,21
2016-11-01,21
2016-11-02,21
2016-11-03,21
2016-11-04,21
2016-11-05,21
2016-11-06,21
2016-11-07,21
2016-11-08,21
2016-11-09,21
2016-11-10,21
2016-11-11,21
2016-11-12,21
2016-11-13,21
2016-11-14,21
2016-12-08,21
2016-12-09,21
2016-12-10,21
2016-12-11,21
2016-12-12,21
2016-12-13,21
2016-12-14,22
2016-12-15,22
2016-12-16,22
2016-12-17,22
2016-12-18,22
2016-12-19,22
2016-12-20,22
2016-12-21,22
2016-12-22,22
2016-12-23,22
2016-12-24,22
2016-12-25,22
2016-12-26,22
2016-12-27,22
2016-12-28,22
2016-12-29,22
2016-12-30,22
2016-12-31,22
2017-01-01,22
2017-01-02,22
2017-01-03,22
2017-01-04,22
2017-01-05,23
2017-01-06,23
2017-01-07,23
2017-01-08,23
2017-01-09,23
2017-01-10,23
2017-01-11,23
2017-01-12,23
2017-01-13,23
2017-01-14,23
2017-01-15,23
2017-01-16,23
2017-01-17,23
2017-01-18,23
2017-01-19,23
2017-01-20,23
2017-01-21,23
2017-01-22,23
2017-01-27,24
2017-01-28,24
2017-01-29,24
2017-01-30,24
2017-01-31,24
2017-02-01,24
2017-02-02,24
2017-02-03,24
2017-02-04,24
2017-02-05,24
2017-02-06,24
2017-02-07,24
2017-02-08,24
2017-02-09,24
2017-02-10,24
2017-02-11,24
2017-02-12,24
2017-02-13,25
2017-02-14,25
2017-02-15,25
2017-02-16,25
2017-02-18,25
2017-02-19,25
2017-02-20,25
2017-02-21,25
2017-02-22,25
2017-02-23,25
2017-02-24,25
2017-02-25,25
2017-02-26,25
2017-02-27,25
2017-02-28,25
2017-03-01,25
2017-03-02,25
2017-03-03,25
2017-03-04,25
2017-03-05,25
2017-03-06,25
2017-03-07,25
2017-03-08,25
2017-03-09,25
2017-03-10,25
2017-03-11,25
2017-03-12,25
2017-03-13,25
2017-03-14,25
2017-03-15,25
2017-03-16,25
2017-03-17,25
2017-03-18,25
2017-03-19,25
2017-03-20,25
2017-03-21,25
2017-03-22,25
2017-03-23,25
2017-03-24,26
2017-03-25,26
2017-03-26,26
2017-03-27,26
2017-03-28,26
2017-03-29,26
2017-03-30,26
2017-03-31,26
2017-04-01,26
2017-04-02,26
2017-04-03,26
2017-04-04,26
2017-04-12,27
2017-04-13,27
2017-04-14,27
2017-04-15,27
2017-04-16,27
2017-04-17,27
2017-04-18,27
2017-04-19,27
2017-04-20,27
2017-04-21,27
2017-04-22,27
2017-04-23,27
2017-04-24,27
2017-04-25,27
2017-04-26,27
2017-04-27,27
2017-04-28,27
2017-04-29,27
2017-04-30,27
2017-05-01,27
2017-05-02,27
2017-05-03,27
2017-05-04,27
2017-05-05,27
2017-05-06,27
2017-05-07,27
2017-05-08,27
2017-05-09,27
2017-05-10,27
2017-05-11,27
2017-05-12,27
2017-05-13,27
2017-05-14,27
2017-05-15,27
2017-05-16,27
2017-05-17,27
2017-05-18,28
2017-05-19,28
2017-05-20,28
2017-05-21,28
2017-05-22,28
2017-05-23,28
2017-05-24,28
2017-05-25,28
2017-05-26,28
2017-05-27,28
2017-05-28,28
2017-05-29,28
2017-05-30,28
2017-05-31,28
2017-06-01,28
2017-06-02,28
2017-06-03,28
2017-06-06,28
2017-06-07,29
2017-06-08,29
2017-06-09,29
2017-06-10,29
2017-06-11,29
2017-06-12,29
2017-06-13,29
2017-06-14,29
2017-06-15,29
2017-06-16,29
2017-06-17,29
2017-06-18,29
2017-06-19,29
2017-06-20,29
2017-06-21,29
2017-06-22,29
2017-06-23,29
2017-06-24,29
2017-06-25,29
2017-06-26,29
2017-06-27,29
2017-06-28,29
2017-06-29,29
2017-06-30,29
2017-07-01,29
2017-07-02,29
2017-07-03,29
2017-07-04,29
2017-07-05,29
2017-07-06,29
2017-07-07,29
2017-07-08,29
2017-07-13,29
2017-07-14,29
2017-07-15,29
2017-07-16,29
2017-07-17,29
2017-07-18,29
2017-07-19,29
2017-07-20,29
2017-07-21,29
2017-07-22,29
2017-07-23,29
2017-07-24,29
2017-07-25,29
2017-07-26,29
2017-07-27,29
2017-07-28,29
2017-07-29,29
2017-07-30,29
2017-07-31,29
2017-08-01,29
2017-08-02,29
2017-08-03,29
2017-08-04,29
2017-08-05,29
2017-08-06,29
2017-08-09,29
2017-08-10,29
2017-08-11,29
2017-08-12,29
2017-08-13,29
2017-08-14,29
2017-08-15,29
2017-08-16,29
2017-08-17,29
2017-08-18,29
2017-08-19,29
2017-08-20,29
2017-08-21,29
2017-08-22,29
2017-08-23,29
2017-08-24,29
2017-08-25,29
2017-08-26,29
2017-08-27,29
2017-08-28,29
2017-08-29,29
2017-08-30,29
2017-08-31,29
2017-09-01,29
2017-09-02,29
2017-09-03,29
2017-09-04,29
2017-09-05,29
2017-09-06,29
2017-09-07,29
2017-09-08,29
2017-09-09,29
2017-09-10,29
2017-09-11,29
2017-09-12,29
2017-09-13,29
2017-09-14,29
2017-09-15,29
2017-09-16,29
2017-09-17,29
2017-09-18,29
2017-09-19,29
2017-09-20,29
2017-09-21,29
2017-09-22,29
2017-09-23,29
2017-09-24,30
2017-09-25,30
2017-09-26,30
2017-09-27,30
2017-09-28,30
2017-09-29,30
2017-09-30,30
2017-10-01,30
2017-10-02,30
2017-10-03,30
2017-10-04,30
2017-10-05,30
2017-10-06,30
2017-10-07,30
2017-10-08,30
2017-10-09,30
2017-10-10,30
2017-10-11,30
2017-10-12,30
2017-10-13,30
2017-10-14,31
2017-10-15,31
2017-10-16,31
2017-10-17,31
2017-10-18,31
2017-10-19,31
2017-10-20,31
2017-10-21,31
2017-10-22,31
2017-10-23,31
2017-10-24,31
2017-10-25,31
2017-10-26,31
2017-10-27,31
2017-10-28,31
2017-10-29,31
2017-10-30,31
2017-10-31,31
2017-11-01,31
2017-11-02,32
2017-11-03,32
2017-11-04,32
2017-11-05,32
2017-11-06,32
2017-11-07,32
2017-11-08,32
2017-11-09,32
2017-11-10,32
2017-11-11,32
2017-11-12,32
2017-11-13,32
2017-11-14,32
2017-11-15,32
2017-11-16,32
2017-11-17,32
2017-11-18,32
2017-11-19,32
2017-11-20,32
2017-11-21,32
2017-11-22,32
2017-11-23,32
2017-11-24,32
2017-11-25,32
2017-11-26,32
2017-11-27,32
2017-11-28,32
2017-11-29,32
2017-11-30,32
2017-12-01,32
2017-12-02,32
2017-12-03,32
2017-12-04,32
2017-12-05,32
2017-12-06,32
2017-12-07,32
2017-12-08,33
2017-12-09,33
2017-12-10,33
2017-12-11,33
2017-12-12,33
2017-12-13,33
2017-12-14,33
2017-12-15,33
2017-12-16,33
2017-12-17,33
2017-12-18,33
2017-12-19,33
2017-12-20,33
2017-12-21,33
2017-12-22,33
2017-12-23,33
2017-12-24,33
2017-12-25,33
2017-12-26,33
2017-12-27,33
2017-12-28,33
2017-12-29,33
2017-12-30,33
2017-12-31,33
2018-01-01,33
2018-01-02,33
2018-01-03,33
2018-01-04,33
2018-01-05,33
2018-01-06,33
2018-01-07,33
2018-01-08,33
2018-01-09,33
2018-01-10,33
2018-01-11,33
2018-01-12,33
2018-01-13,33
2018-01-14,33
2018-01-15,33
2018-01-16,33
2018-01-17,33
2018-01-18,33
2018-01-19,33
2018-01-20,33
2018-01-21,33
2018-01-22,34
2018-01-23,34
2018-01-24,34
2018-01-25,34
2018-01-26,34
2018-01-27,34
2018-01-28,34
2018-01-29,32
2018-01-30,32
2018-02-01,32
2018-02-02,32
2018-02-03,32
2018-02-04,32
2018-02-05,32
2018-02-06,32
2018-02-07,32
2018-02-08,32
2018-02-09,32
2018-02-10,32
2018-02-11,31
2018-02-12,31
2018-02-13,31
2018-02-14,31
2018-02-15,31
2018-02-16,31
2018-02-17,31
2018-02-18,31
2018-02-19,31
2018-02-20,31
2018-02-21,31
2018-02-22,31
2018-02-23,31
2018-02-24,33
2018-02-25,33
2018-02-26,33
2018-02-27,33
2018-02-28,33
2018-03-01,33
2018-03-02,34
2018-03-03,34
2018-03-04,34
2018-03-05,34
2018-03-06,34
2018-03-07,34
2018-03-08,34
2018-03-09,35
2018-03-10,35
2018-03-11,35
2018-03-12,35
2018-03-13,35
2018-03-14,35
2018-03-15,36
2018-03-16,36
2018-03-17,36
2018-03-18,36
2018-03-20,36
2018-03-21,36
2018-03-23,37
2018-03-24,37
2018-03-26,37
2018-03-27,37
2018-03-28,37
2018-03-29,37
2018-03-30,37
2018-03-31,37
2018-04-01,37
2018-04-02,37
2018-04-03,37
2018-04-04,35
2018-04-05,35
2018-04-06,35
2018-04-08,35
2018-04-09,35
2018-04-10,35
2018-04-11,35
2018-04-12,35
2018-04-13,35
2018-04-14,35
2018-04-16,35
2018-04-17,35
2018-04-18,34
2018-04-19,34
2018-04-20,34
2018-04-21,34
2018-04-22,34
2018-04-23,34
2018-04-24,34
2018-04-25,34
2018-04-26,34
2018-04-27,34
2018-04-28,34
2018-04-29,34
2018-04-30,34
2018-05-02,34
2018-05-03,32
2018-05-04,32
2018-05-05,32
2018-05-06,32
2018-05-07,32
2018-05-08,32
2018-05-09,32
2018-05-10,34
2018-05-11,34
2018-05-12,34
2018-05-13,34
2018-05-14,34
2018-05-15,34
2018-05-16,34
2018-05-17,34
2018-05-18,35
2018-05-19,35
2018-05-20,35
2018-05-21,35
2018-05-22,35
2018-05-23,35
2018-05-24,35
2018-05-25,35
2018-05-26,35
2018-05-27,35
2018-05-28,35
2018-05-29,35
2018-05-30,35
2018-05-31,36
2018-06-01,36
2018-06-02,36
2018-06-03,36
2018-06-04,36
2018-06-05,36
2018-06-06,37
2018-06-07,37
2018-06-08,37
2018-06-09,37
2018-06-10,37
2018-06-11,37
2018-06-12,36
2018-06-13,36
2018-06-14,36
2018-06-15,36
2018-06-16,36
2018-06-17,36
2018-06-18,36
2018-06-19,37
2018-06-20,37
2018-06-21,37
2018-06-22,37
2018-06-23,37
2018-06-24,37
2018-06-25,37
2018-06-26,38
2018-06-27,38
2018-06-28,38
2018-06-29,38
2018-06-30,38
2018-07-01,38
2018-07-02,38
2018-07-03,39
2018-07-04,39
2018-07-05,39
2018-07-06,39
2018-07-07,39
2018-07-08,39
2018-07-09,39
2018-07-10,39
2018-07-11,40
2018-07-12,40
2018-07-13,40
2018-07-14,40
2018-07-15,40
2018-07-16,40
2018-07-17,42
2018-07-18,42
2018-07-19,42
2018-07-20,42
2018-07-21,42
2018-07-22,42
2018-07-23,45
2018-07-24,45
2018-07-25,45
2018-07-26,45
2018-07-27,45
2018-07-28,45
2018-07-29,48
2018-07-30,48
2018-07-31,48
2018-08-01,48
2018-08-02,48
2018-08-03,50
2018-08-04,50
2018-08-05,50
2018-08-06,50
2018-08-07,52
2018-08-08,52
2018-08-09,52
2018-08-10,52
2018-08-11,52
2018-08-12,54
2018-08-14,54
2018-08-16,54
2018-08-17,55
2018-08-18,55
2018-08-19,55
2018-08-20,55
2018-08-21,56
2018-08-22,56
2018-08-23,56
2018-08-24,56
2018-08-25,56
2018-08-26,56
2018-08-27,56
2018-08-28,56
2018-08-29,56
2018-08-30,55
2018-08-31,55
2018-09-01,55
2018-09-02,55
2018-09-03,54
2018-09-04,54
2018-09-05,54
2018-09-06,54
2018-09-07,52
2018-09-08,52
2018-09-09,52
2018-09-10,52
2018-09-11,50
2018-09-12,50
2018-09-13,50
2018-09-14,50
2018-09-15,50
2018-09-16,48
2018-09-17,48
2018-09-18,48
2018-09-19,48
2018-09-20,46
2018-09-21,46
2018-09-22,46
2018-09-23,46
2018-09-24,44
2018-09-25,44
2018-09-26,44
2018-09-27,44
2018-09-28,44
2018-09-29,45
2018-09-30,45
2018-10-02,45
2018-10-03,45
2018-10-04,44
2018-10-05,44
2018-10-06,44
2018-10-07,44
2018-10-08,44
2018-10-09,42
2018-10-10,42
2018-10-11,42
2018-10-12,42
2018-10-13,42
2018-10-14,44
2018-10-15,44
2018-10-16,44
2018-10-17,44
2018-10-18,44
2018-10-19,44
2018-10-20,46
2018-10-21,46
2018-10-22,46
2018-10-23,46
2018-10-24,46
2018-10-25,47
2018-10-26,47
2018-10-27,47
2018-10-28,47
2018-10-29,47
2018-10-30,44
2018-10-31,44
2018-11-01,44
2018-11-03,44
2018-11-04,43
2018-11-05,43
2018-11-06,43
2018-11-07,43
2018-11-08,45
2018-11-09,45
2018-11-10,45
2018-11-11,45
2018-11-12,46
2018-11-13,46
2018-11-14,46
2018-11-15,46
2018-11-16,48
2018-11-17,48
2018-11-18,48
2018-11-19,48
2018-11-20,48
2018-11-21,48
2018-11-22,48
2018-11-23,48
2018-11-24,47
2018-11-25,47
2018-11-26,47
2018-11-27,50
2018-11-28,50
2018-11-29,50
2018-12-01,47
2018-12-02,47
2018-12-03,47
2018-12-04,47
2018-12-05,47
2018-12-07,45
2018-12-09,46
2018-12-10,46
2018-12-11,46
2018-12-12,46
2018-12-13,46
2018-12-14,46
2018-12-15,47
2018-12-16,47
2018-12-17,47
2018-12-18,49
2018-12-19,49
2018-12-20,49
2018-12-21,51
2018-12-22,51
2018-12-23,51
2018-12-24,48
2018-12-25,48
2018-12-26,48
2018-12-27,48
2018-12-28,50
2018-12-29,50
2018-12-30,50
2018-12-31,50
2019-01-01,50
2019-01-02,50
2019-01-03,51
2019-01-04,51
2019-01-05,51
2019-01-06,49
2019-01-08,49
2019-01-10,48
2019-01-11,48
2019-01-12,48
2019-01-13,50
2019-01-14,50
2019-01-15,50
2019-01-16,49
2019-01-17,49
2019-01-18,49
2019-01-19,48
2019-01-20,48
2019-01-21,48
2019-01-22,48
2019-01-23,48
2019-01-25,46
2019-01-26,46
2019-01-27,46
2019-01-28,44
2019-01-29,44
2019-01-30,44
2019-01-31,45
2019-02-01,45
2019-02-02,45
2019-02-03,46
2019-02-04,46
2019-02-05,46
2019-02-06,46
2019-02-07,48
2019-02-08,48
2019-02-09,48
2019-02-10,50
2019-02-11,50
2019-02-12,50
2019-02-13,51
2019-02-14,51
2019-02-15,51
2019-02-16,51
2019-02-17,50
2019-02-18,50
2019-02-19,50
2019-02-20,53
2019-02-21,53
2019-02-22,53
2019-02-23,53
2019-02-24,53
2019-02-25,53
2019-02-26,51
2019-02-27,51
2019-02-28,51
2019-03-01,51
2019-03-02,50
2019-03-03,50
2019-03-04,50
2019-03-05,49
2019-03-06,49
2019-03-07,49
2019-03-08,49
2019-03-09,49
2019-03-10,49
2019-03-11,47
2019-03-12,47
2019-03-13,47
2019-03-14,49
2019-03-15,49
2019-03-16,49
2019-03-17,48
2019-03-18,48
2019-03-19,48
2019-03-20,48
2019-03-21,46
2019-03-22,46
2019-03-23,46
2019-03-24,44
2019-03-25,44
2019-03-26,44
2019-03-27,44
2019-03-28,44
2019-03-29,43
2019-03-30,43
2019-03-31,43
2019-04-01,43
2019-04-02,42
2019-04-03,42
2019-04-04,42
2019-04-05,42
2019-04-06,42
2019-04-07,42
2019-04-08,42
2019-04-09,42
2019-04-10,44
2019-04-11,44
2019-04-12,44
2019-04-13,46
2019-04-14,46
2019-04-15,46
2019-04-16,46
2019-04-17,45
2019-04-18,45
2019-04-19,45
2019-04-20,46
2019-04-21,46
2019-04-22,46
2019-04-23,48
2019-04-24,48
2019-04-25,48
2019-04-26,49
2019-04-27,49
2019-04-28,49
2019-04-29,49
2019-04-30,47
2019-05-01,47
2019-05-02,47
2019-05-03,45
2019-05-04,45
2019-05-05,45
2019-05-06,45
2019-05-07,45
2019-05-08,45
2019-05-09,45
2019-05-10,45
2019-05-11,44
2019-05-12,44
2019-05-13,44
2019-05-14,44
2019-05-15,44
2019-05-16,44
2019-05-17,44
2019-05-18,44
2019-05-19,44
2019-05-20,43
2019-05-21,43
2019-05-22,43
2019-05-23,43
2019-05-24,41
2019-05-25,41
2019-05-26,41
2019-05-27,39
2019-05-28,39
2019-05-29,39
2019-05-30,39
2019-05-31,39
2019-06-01,39
2019-06-02,39
2019-06-03,40
2019-06-04,40
2019-06-05,40
2019-06-06,40
2019-06-07,39
2019-06-08,39
2019-06-09,39
2019-06-10,39
2019-06-11,40
2019-06-12,40
2019-06-13,40
2019-06-14,40
2019-06-15,42
2019-06-16,42
2019-06-17,42
2019-06-18,42
2019-06-19,44
2019-06-20,44
2019-06-21,44
2019-06-22,44
2019-06-23,47
2019-06-24,47
2019-06-25,47
2019-06-26,47
2019-06-27,50
2019-06-28,50
2019-06-29,50
2019-06-30,50
2019-07-01,53
2019-07-02,53
2019-07-03,53
2019-07-04,53
2019-07-05,55
2019-07-06,55
2019-07-07,55
2019-07-08,55
2019-07-09,58
2019-07-10,58
2019-07-11,58
2019-07-12,59
2019-07-13,59
2019-07-14,59
2019-07-15,59
2019-07-16,62
2019-07-17,62
2019-07-18,62
2019-07-19,62
2019-07-20,62
2019-07-21,66
2019-07-22,66
2019-07-23,66
2019-07-24,66
2019-07-25,66
2019-07-26,69
2019-07-27,69
2019-07-28,69
2019-07-29,69
2019-07-30,73
2019-07-31,73
2019-08-01,73
2019-08-02,73
2019-08-03,77
2019-08-04,77
2019-08-05,77
2019-08-06,77
2019-08-07,81
2019-08-08,81
2019-08-09,81
2019-08-10,81
2019-08-11,82
2019-08-12,82
2019-08-13,82
2019-08-14,82
2019-08-15,82
2019-08-16,82
2019-08-17,82
2019-08-18,83
2019-08-19,83
2019-08-20,83
2019-08-21,83
2019-08-22,82
2019-08-23,82
2019-08-24,82
2019-08-24,82
2019-08-25,82
2019-08-25,82
2019-08-26,82
2019-08-26,82
2019-08-27,82
2019-08-27,82
2019-08-28,82
2019-08-29,82
2019-08-30,84
2019-08-31,84
2019-09-01,84
2019-09-02,84
2019-09-03,81
2019-09-04,81
2019-09-05,81
2019-09-06,81
2019-09-07,79
