date_obj,Mahogany%20fancy%20dress%20box%20(flatpack) price
2016-03-26,434
2016-03-27,434
2016-03-28,434
2016-03-29,455
2016-03-30,455
2016-03-31,455
2016-04-01,455
2016-04-02,455
2016-04-03,455
2016-04-04,455
2016-04-05,455
2016-04-06,455
2016-04-07,455
2016-04-08,455
2016-04-09,455
2016-04-10,455
2016-04-11,455
2016-04-12,455
2016-04-13,455
2016-04-14,455
2016-04-15,455
2016-04-16,455
2016-04-17,455
2016-04-18,455
2016-04-19,455
2016-04-20,455
2016-04-21,455
2016-04-22,455
2016-04-23,455
2016-04-24,455
2016-04-25,455
2016-04-26,455
2016-04-27,455
2016-04-28,455
2016-04-29,455
2016-04-30,455
2016-05-01,455
2016-05-02,455
2016-05-03,455
2016-05-04,455
2016-05-05,455
2016-05-06,455
2016-05-07,455
2016-05-08,455
2016-05-09,455
2016-05-10,455
2016-05-11,455
2016-05-12,455
2016-05-13,455
2016-05-14,455
2016-05-15,455
2016-05-16,467
2016-05-17,467
2016-05-18,467
2016-05-19,467
2016-05-22,467
2016-05-23,467
2016-05-24,467
2016-05-25,467
2016-05-26,467
2016-05-27,467
2016-05-28,467
2016-05-29,467
2016-05-30,467
2016-05-31,467
2016-06-01,467
2016-06-02,467
2016-06-03,467
2016-06-04,467
2016-06-05,467
2016-06-06,467
2016-06-07,467
2016-06-08,467
2016-06-09,467
2016-06-10,467
2016-06-11,467
2016-06-12,467
2016-06-13,467
2016-06-14,467
2016-06-15,467
2016-06-16,467
2016-06-17,467
2016-06-18,467
2016-06-19,467
2016-06-20,467
2016-06-21,467
2016-06-22,467
2016-06-23,467
2016-06-24,467
2016-06-25,467
2016-06-26,467
2016-06-27,467
2016-06-28,467
2016-06-29,467
2016-06-30,467
2016-07-01,467
2016-07-02,467
2016-07-03,467
2016-07-04,467
2016-07-05,467
2016-07-06,467
2016-07-07,467
2016-07-08,489
2016-07-09,489
2016-07-10,489
2016-07-11,489
2016-07-12,489
2016-07-13,489
2016-07-14,489
2016-07-15,489
2016-07-16,489
2016-07-17,489
2016-07-18,489
2016-07-23,489
2016-07-24,489
2016-07-25,489
2016-07-26,489
2016-07-27,489
2016-07-28,489
2016-07-29,489
2016-07-30,489
2016-07-31,489
2016-08-01,489
2016-08-02,489
2016-08-03,489
2016-08-04,489
2016-08-05,489
2016-08-06,489
2016-08-07,489
2016-08-08,489
2016-08-09,489
2016-08-10,489
2016-08-11,489
2016-08-12,489
2016-08-13,489
2016-08-14,489
2016-08-15,489
2016-08-16,489
2016-08-17,489
2016-08-18,489
2016-08-19,489
2016-08-20,489
2016-08-21,489
2016-08-22,489
2016-08-23,489
2016-08-24,489
2016-08-25,514
2016-08-26,514
2016-08-28,514
2016-08-31,514
2016-09-01,514
2016-09-02,514
2016-09-03,514
2016-09-04,514
2016-09-05,514
2016-09-06,514
2016-09-07,514
2016-09-08,514
2016-09-09,514
2016-09-10,514
2016-09-11,514
2016-09-12,514
2016-09-13,514
2016-09-14,514
2016-09-15,514
2016-09-16,514
2016-09-17,514
2016-09-18,514
2016-09-19,514
2016-09-20,514
2016-09-21,514
2016-09-22,514
2016-09-23,514
2016-09-24,514
2016-09-25,514
2016-09-26,514
2016-09-27,514
2016-09-28,514
2016-09-29,514
2016-09-30,514
2016-10-01,514
2016-10-02,514
2016-10-03,514
2016-10-04,514
2016-10-05,514
2016-10-06,514
2016-10-07,514
2016-10-08,514
2016-10-09,514
2016-10-10,514
2016-10-11,514
2016-10-12,514
2016-10-13,539
2016-10-14,539
2016-10-15,539
2016-10-16,539
2016-10-17,539
2016-10-18,539
2016-10-19,539
2016-10-20,539
2016-10-21,539
2016-10-22,539
2016-10-23,539
2016-10-24,539
2016-10-25,539
2016-10-26,539
2016-10-27,539
2016-10-28,539
2016-10-29,539
2016-10-30,539
2016-10-31,539
2016-11-01,539
2016-11-02,539
2016-11-03,539
2016-11-04,539
2016-11-05,539
2016-11-06,539
2016-11-07,539
2016-11-08,539
2016-11-09,539
2016-11-10,539
2016-11-11,539
2016-11-12,539
2016-11-13,539
2016-11-14,539
2016-12-07,555
2016-12-08,555
2016-12-09,555
2016-12-10,555
2016-12-11,555
2016-12-12,555
2016-12-13,555
2016-12-14,555
2016-12-15,555
2016-12-16,555
2016-12-17,555
2016-12-18,555
2016-12-19,555
2016-12-20,555
2016-12-21,555
2016-12-22,555
2016-12-23,555
2016-12-24,555
2016-12-25,555
2016-12-26,555
2016-12-27,555
2016-12-28,555
2016-12-29,555
2016-12-30,555
2016-12-31,555
2017-01-01,555
2017-01-02,555
2017-01-03,555
2017-01-04,555
2017-01-05,555
2017-01-06,555
2017-01-07,555
2017-01-08,555
2017-01-09,555
2017-01-10,555
2017-01-11,582
2017-01-12,582
2017-01-13,582
2017-01-14,582
2017-01-15,582
2017-01-16,582
2017-01-17,582
2017-01-18,582
2017-01-19,582
2017-01-20,582
2017-01-21,582
2017-01-22,582
2017-01-27,582
2017-01-28,582
2017-01-29,582
2017-01-30,582
2017-01-31,582
2017-02-01,582
2017-02-02,582
2017-02-03,582
2017-02-04,582
2017-02-05,582
2017-02-06,582
2017-02-07,582
2017-02-08,582
2017-02-09,582
2017-02-10,582
2017-02-11,582
2017-02-12,582
2017-02-13,582
2017-02-14,582
2017-02-15,582
2017-02-16,582
2017-02-18,582
2017-02-19,596
2017-02-20,596
2017-02-21,596
2017-02-22,596
2017-02-23,596
2017-02-24,596
2017-02-25,596
2017-02-26,596
2017-02-27,596
2017-02-28,596
2017-03-01,596
2017-03-02,596
2017-03-03,596
2017-03-04,596
2017-03-05,596
2017-03-06,596
2017-03-07,596
2017-03-08,596
2017-03-09,596
2017-03-10,596
2017-03-11,596
2017-03-12,596
2017-03-13,596
2017-03-14,596
2017-03-15,596
2017-03-16,596
2017-03-17,596
2017-03-18,596
2017-03-19,596
2017-03-20,596
2017-03-21,596
2017-03-22,596
2017-03-23,596
2017-03-24,596
2017-03-25,596
2017-03-26,596
2017-03-27,596
2017-03-28,596
2017-03-29,596
2017-03-30,596
2017-03-31,596
2017-04-01,596
2017-04-02,596
2017-04-03,625
2017-04-04,625
2017-04-12,625
2017-04-13,625
2017-04-14,625
2017-04-15,625
2017-04-16,625
2017-04-17,625
2017-04-18,625
2017-04-19,625
2017-04-20,625
2017-04-21,625
2017-04-22,625
2017-04-23,625
2017-04-24,625
2017-04-25,625
2017-04-26,625
2017-04-27,625
2017-04-28,625
2017-04-29,625
2017-04-30,625
2017-05-01,625
2017-05-02,625
2017-05-03,625
2017-05-04,625
2017-05-05,625
2017-05-06,625
2017-05-07,625
2017-05-08,655
2017-05-09,655
2017-05-10,655
2017-05-11,655
2017-05-12,655
2017-05-13,655
2017-05-14,655
2017-05-15,655
2017-05-16,655
2017-05-17,655
2017-05-18,655
2017-05-19,655
2017-05-20,655
2017-05-21,655
2017-05-22,655
2017-05-23,655
2017-05-24,655
2017-05-25,655
2017-05-26,655
2017-05-27,655
2017-05-28,655
2017-05-29,655
2017-05-30,655
2017-05-31,655
2017-06-01,655
2017-06-02,655
2017-06-03,655
2017-06-06,655
2017-06-07,655
2017-06-08,655
2017-06-09,655
2017-06-10,655
2017-06-11,655
2017-06-12,655
2017-06-13,687
2017-06-14,687
2017-06-15,687
2017-06-16,687
2017-06-17,687
2017-06-18,687
2017-06-19,687
2017-06-20,687
2017-06-21,687
2017-06-22,687
2017-06-23,687
2017-06-24,687
2017-06-25,687
2017-06-26,687
2017-06-27,687
2017-06-28,687
2017-06-29,687
2017-06-30,687
2017-07-01,687
2017-07-02,687
2017-07-03,687
2017-07-04,687
2017-07-05,687
2017-07-06,687
2017-07-07,687
2017-07-08,687
2017-07-13,687
2017-07-14,687
2017-07-15,687
2017-07-16,687
2017-07-17,687
2017-07-18,687
2017-07-19,687
2017-07-20,707
2017-07-21,707
2017-07-22,707
2017-07-23,707
2017-07-24,707
2017-07-25,707
2017-07-26,707
2017-07-27,707
2017-07-28,707
2017-07-29,707
2017-07-30,707
2017-07-31,707
2017-08-01,707
2017-08-02,707
2017-08-03,707
2017-08-04,707
2017-08-05,707
2017-08-06,707
2017-08-09,707
2017-08-10,707
2017-08-11,707
2017-08-12,707
2017-08-13,707
2017-08-14,707
2017-08-15,707
2017-08-16,707
2017-08-17,707
2017-08-18,707
2017-08-19,707
2017-08-20,707
2017-08-21,707
2017-08-22,707
2017-08-23,707
2017-08-24,707
2017-08-25,707
2017-08-26,721
2017-08-27,721
2017-08-28,721
2017-08-29,721
2017-08-30,721
2017-08-31,721
2017-09-01,721
2017-09-02,721
2017-09-03,721
2017-09-04,721
2017-09-05,721
2017-09-06,721
2017-09-07,721
2017-09-08,721
2017-09-09,721
2017-09-10,721
2017-09-11,721
2017-09-12,721
2017-09-13,721
2017-09-14,721
2017-09-15,721
2017-09-16,721
2017-09-17,721
2017-09-19,721
2017-09-20,721
2017-09-21,721
2017-09-22,721
2017-09-23,721
2017-09-24,721
2017-09-25,721
2017-09-26,721
2017-09-27,721
2017-09-28,721
2017-09-29,721
2017-09-30,746
2017-10-01,746
2017-10-02,746
2017-10-03,746
2017-10-04,746
2017-10-05,746
2017-10-06,746
2017-10-07,746
2017-10-08,746
2017-10-09,746
2017-10-10,746
2017-10-11,746
2017-10-12,746
2017-10-13,746
2017-10-14,746
2017-10-15,746
2017-10-16,746
2017-10-17,746
2017-10-18,746
2017-10-19,746
2017-10-20,746
2017-10-21,746
2017-10-22,746
2017-10-23,746
2017-10-24,746
2017-10-25,746
2017-10-26,746
2017-10-27,746
2017-10-28,746
2017-10-29,746
2017-10-30,746
2017-10-31,746
2017-11-01,746
2017-11-02,746
2017-11-03,746
2017-11-04,761
2017-11-05,761
2017-11-06,761
2017-11-07,761
2017-11-08,761
2017-11-09,761
2017-11-10,761
2017-11-11,761
2017-11-12,761
2017-11-13,761
2017-11-14,761
2017-11-15,761
2017-11-16,761
2017-11-17,761
2017-11-18,761
2017-11-19,761
2017-11-20,761
2017-11-21,761
2017-11-22,761
2017-11-23,761
2017-11-24,761
2017-11-25,761
2017-11-26,761
2017-11-27,761
2017-11-28,761
2017-11-29,761
2017-11-30,761
2017-12-01,761
2017-12-02,761
2017-12-03,761
2017-12-04,761
2017-12-05,761
2017-12-06,761
2017-12-07,761
2017-12-08,761
2017-12-09,761
2017-12-10,761
2017-12-11,761
2017-12-12,761
2017-12-14,761
2017-12-15,799
2017-12-17,799
2017-12-18,799
2017-12-19,799
2017-12-20,799
2017-12-21,799
2017-12-22,799
2017-12-23,799
2017-12-24,799
2017-12-25,799
2017-12-26,799
2017-12-27,799
2017-12-28,799
2017-12-29,799
2017-12-30,799
2017-12-31,799
2018-01-01,799
2018-01-02,799
2018-01-03,799
2018-01-04,799
2018-01-05,799
2018-01-06,799
2018-01-07,799
2018-01-08,799
2018-01-09,799
2018-01-10,799
2018-01-11,799
2018-01-12,799
2018-01-13,799
2018-01-14,799
2018-01-15,799
2018-01-16,799
2018-01-17,838
2018-01-18,838
2018-01-19,838
2018-01-20,838
2018-01-21,838
2018-01-22,838
2018-01-23,838
2018-01-25,838
2018-01-26,838
2018-01-27,838
2018-01-28,838
2018-01-29,838
2018-01-31,838
2018-02-01,838
2018-02-02,838
2018-02-03,838
2018-02-04,841
2018-02-05,841
2018-02-06,841
2018-02-07,841
2018-02-08,841
2018-02-09,841
2018-02-10,841
2018-02-11,841
2018-02-12,841
2018-02-13,841
2018-02-14,841
2018-02-15,841
2018-02-16,841
2018-02-17,841
2018-02-18,841
2018-02-19,841
2018-02-20,841
2018-02-21,841
2018-02-22,841
2018-02-23,883
2018-02-24,883
2018-02-25,883
2018-02-26,883
2018-02-27,883
2018-02-28,883
2018-03-01,883
2018-03-02,883
2018-03-03,883
2018-03-04,883
2018-03-05,883
2018-03-06,883
2018-03-07,883
2018-03-08,883
2018-03-09,883
2018-03-10,883
2018-03-11,926
2018-03-12,926
2018-03-13,926
2018-03-14,926
2018-03-15,926
2018-03-16,926
2018-03-17,926
2018-03-18,926
2018-03-19,926
2018-03-20,926
2018-03-21,926
2018-03-23,926
2018-03-24,926
2018-03-26,926
2018-03-27,926
2018-03-28,926
2018-03-29,926
2018-03-30,973
2018-03-31,973
2018-04-01,973
2018-04-02,973
2018-04-03,973
2018-04-04,973
2018-04-05,973
2018-04-06,973
2018-04-07,973
2018-04-08,973
2018-04-09,973
2018-04-10,973
2018-04-11,973
2018-04-12,973
2018-04-13,973
2018-04-14,995
2018-04-15,995
2018-04-16,995
2018-04-17,995
2018-04-18,995
2018-04-19,995
2018-04-20,995
2018-04-21,995
2018-04-22,995
2018-04-23,995
2018-04-24,995
2018-04-25,995
2018-04-26,995
2018-04-27,995
2018-04-28,995
2018-04-29,995
2018-04-30,995
2018-05-01,995
2018-05-04,1042
2018-05-05,1042
2018-05-06,1042
2018-05-07,1042
2018-05-08,1042
2018-05-09,1042
2018-05-10,1042
2018-05-11,1042
2018-05-12,1042
2018-05-13,1042
2018-05-14,1042
2018-05-15,1042
2018-05-16,1042
2018-05-17,1042
2018-05-18,1042
2018-05-19,1042
2018-05-20,1042
2018-05-21,1091
2018-05-22,1091
2018-05-23,1091
2018-05-24,1091
2018-05-25,1091
2018-05-26,1091
2018-05-27,1091
2018-05-28,1091
2018-05-29,1091
2018-05-30,1091
2018-05-31,1091
2018-06-01,1091
2018-06-02,1091
2018-06-03,1091
2018-06-04,1091
2018-06-05,1091
2018-06-06,1091
2018-06-07,1091
2018-06-08,1136
2018-06-09,1136
2018-06-10,1136
2018-06-11,1136
2018-06-12,1136
2018-06-13,1136
2018-06-14,1136
2018-06-15,1136
2018-06-16,1136
2018-06-17,1136
2018-06-18,1136
2018-06-19,1136
2018-06-20,1136
2018-06-21,1136
2018-06-22,1136
2018-06-23,1136
2018-06-24,1136
2018-06-25,1136
2018-06-26,1136
2018-06-27,1181
2018-06-28,1181
2018-06-29,1181
2018-06-30,1181
2018-07-01,1181
2018-07-02,1181
2018-07-03,1181
2018-07-04,1181
2018-07-05,1181
2018-07-06,1181
2018-07-07,1181
2018-07-08,1181
2018-07-09,1181
2018-07-10,1181
2018-07-11,1181
2018-07-12,1181
2018-07-13,1181
2018-07-14,1181
2018-07-15,1181
2018-07-16,1181
2018-07-17,1181
2018-07-18,1181
2018-07-19,1181
2018-07-20,1181
2018-07-21,1181
2018-07-22,1181
2018-07-23,1181
2018-07-24,1181
2018-07-25,1239
2018-07-26,1239
2018-07-27,1239
2018-07-28,1239
2018-07-29,1239
2018-07-30,1239
2018-07-31,1239
2018-08-01,1239
2018-08-02,1239
2018-08-03,1239
2018-08-04,1239
2018-08-05,1239
2018-08-06,1239
2018-08-07,1239
2018-08-08,1239
2018-08-09,1239
2018-08-10,1263
2018-08-11,1263
2018-08-12,1263
2018-08-14,1263
2018-08-16,1263
2018-08-17,1263
2018-08-18,1263
2018-08-19,1263
2018-08-20,1263
2018-08-21,1263
2018-08-22,1263
2018-08-23,1263
2018-08-24,1263
2018-08-25,1324
2018-08-26,1324
2018-08-27,1324
2018-08-28,1324
2018-08-29,1324
2018-08-30,1324
2018-08-31,1324
2018-09-01,1324
2018-09-02,1324
2018-09-03,1324
2018-09-04,1324
2018-09-05,1324
2018-09-06,1324
2018-09-07,1389
2018-09-08,1389
2018-09-09,1389
2018-09-10,1389
2018-09-11,1389
2018-09-12,1389
2018-09-13,1389
2018-09-14,1389
2018-09-15,1389
2018-09-16,1389
2018-09-17,1389
2018-09-18,1389
2018-09-19,1389
2018-09-20,1389
2018-09-21,1389
2018-09-22,1389
2018-09-23,1456
2018-09-24,1456
2018-09-25,1456
2018-09-26,1456
2018-09-27,1456
2018-09-28,1456
2018-09-29,1456
2018-09-30,1456
2018-10-02,1456
2018-10-03,1456
2018-10-04,1456
2018-10-05,1456
2018-10-06,1520
2018-10-07,1520
2018-10-08,1520
2018-10-09,1520
2018-10-10,1520
2018-10-11,1520
2018-10-12,1520
2018-10-13,1520
2018-10-14,1520
2018-10-15,1520
2018-10-16,1520
2018-10-17,1520
2018-10-18,1520
2018-10-19,1520
2018-10-20,1520
2018-10-21,1520
2018-10-22,1497
2018-10-23,1497
2018-10-24,1497
2018-10-25,1497
2018-10-26,1497
2018-10-27,1497
2018-10-28,1497
2018-10-29,1484
2018-10-30,1484
2018-10-31,1484
2018-11-01,1484
2018-11-03,1484
2018-11-04,1484
2018-11-05,1484
2018-11-06,1484
2018-11-07,1484
2018-11-08,1443
2018-11-09,1443
2018-11-10,1443
2018-11-11,1443
2018-11-12,1443
2018-11-13,1443
2018-11-14,1443
2018-11-15,1443
2018-11-16,1443
2018-11-17,1443
2018-11-18,1443
2018-11-19,1443
2018-11-20,1443
2018-11-21,1412
2018-11-22,1412
2018-11-23,1412
2018-11-24,1412
2018-11-25,1412
2018-11-26,1412
2018-11-27,1412
2018-11-28,1412
2018-11-29,1412
2018-12-01,1412
2018-12-02,1412
2018-12-03,1412
2018-12-04,1476
2018-12-05,1476
2018-12-07,1476
2018-12-09,1476
2018-12-11,1476
2018-12-12,1476
2018-12-13,1542
2018-12-14,1542
2018-12-15,1542
2018-12-16,1542
2018-12-17,1542
2018-12-18,1542
2018-12-19,1619
2018-12-20,1619
2018-12-21,1619
2018-12-22,1619
2018-12-23,1619
2018-12-24,1619
2018-12-25,1619
2018-12-26,1619
2018-12-27,1695
2018-12-28,1695
2018-12-29,1695
2018-12-30,1695
2018-12-31,1695
2019-01-01,1695
2019-01-02,1695
2019-01-03,1695
2019-01-04,1741
2019-01-05,1741
2019-01-06,1741
2019-01-08,1741
2019-01-10,1741
2019-01-11,1741
2019-01-12,1825
2019-01-13,1825
2019-01-14,1825
2019-01-15,1825
2019-01-16,1825
2019-01-17,1825
2019-01-18,1825
2019-01-19,1914
2019-01-20,1914
2019-01-21,1914
2019-01-22,1914
2019-01-23,1914
2019-01-24,1914
2019-01-25,1914
2019-01-26,1914
2019-01-27,1914
2019-01-28,2009
2019-01-29,2009
2019-01-30,2009
2019-01-31,2009
2019-02-01,2009
2019-02-02,2009
2019-02-03,2009
2019-02-04,2009
2019-02-05,2106
2019-02-06,2106
2019-02-07,2106
2019-02-08,2106
2019-02-09,2106
2019-02-10,2106
2019-02-11,2106
2019-02-12,2106
2019-02-13,2106
2019-02-14,2106
2019-02-15,2210
2019-02-16,2210
2019-02-17,2210
2019-02-18,2210
2019-02-19,2210
2019-02-20,2210
2019-02-21,2210
2019-02-22,2210
2019-02-23,2319
2019-02-24,2319
2019-02-25,2319
2019-02-26,2319
2019-02-27,2319
2019-02-28,2319
2019-03-01,2319
2019-03-02,2319
2019-03-03,2319
2019-03-04,2319
2019-03-05,2433
2019-03-06,2433
2019-03-07,2433
2019-03-08,2433
2019-03-09,2433
2019-03-10,2433
2019-03-11,2433
2019-03-12,2548
2019-03-13,2548
2019-03-14,2548
2019-03-15,2548
2019-03-16,2548
2019-03-17,2548
2019-03-18,2548
2019-03-19,2548
2019-03-20,2671
2019-03-21,2671
2019-03-22,2671
2019-03-23,2671
2019-03-24,2671
2019-03-25,2671
2019-03-26,2671
2019-03-27,2671
2019-03-28,2801
2019-03-29,2801
2019-03-30,2801
2019-03-31,2801
2019-04-01,2801
2019-04-02,2801
2019-04-03,2801
2019-04-04,2801
2019-04-05,2801
2019-04-06,2801
2019-04-07,2891
2019-04-08,2891
2019-04-09,2891
2019-04-10,2891
2019-04-11,2891
2019-04-12,2891
2019-04-13,2891
2019-04-14,3035
2019-04-15,3035
2019-04-16,3035
2019-04-17,3035
2019-04-18,3035
2019-04-19,3035
2019-04-20,3035
2019-04-21,3035
2019-04-22,3180
2019-04-23,3180
2019-04-24,3180
2019-04-25,3180
2019-04-26,3180
2019-04-27,3180
2019-04-28,3180
2019-04-29,3269
2019-04-30,3269
2019-05-01,3269
2019-05-02,3269
2019-05-03,3269
2019-05-04,3269
2019-05-05,3269
2019-05-06,3431
2019-05-07,3431
2019-05-08,3431
2019-05-09,3431
2019-05-10,3431
2019-05-11,3431
2019-05-12,3431
2019-05-13,3431
2019-05-14,3599
2019-05-15,3599
2019-05-16,3599
2019-05-17,3599
2019-05-18,3599
2019-05-19,3599
2019-05-20,3599
2019-05-21,3599
2019-05-22,3599
2019-05-23,3599
2019-05-24,3776
2019-05-25,3776
2019-05-26,3776
2019-05-27,3776
2019-05-28,3776
2019-05-29,3776
2019-05-30,3776
2019-05-31,3776
2019-06-01,3776
2019-06-02,3932
2019-06-03,3932
2019-06-04,3932
2019-06-05,3932
2019-06-06,3932
2019-06-07,3932
2019-06-08,3932
2019-06-09,3932
2019-06-10,3932
2019-06-11,3932
2019-06-12,3932
2019-06-13,4121
2019-06-14,4121
2019-06-15,4121
2019-06-16,4121
2019-06-17,4121
2019-06-18,4121
2019-06-19,4121
2019-06-20,4121
2019-06-21,4121
2019-06-22,4121
2019-06-23,4121
2019-06-24,4121
2019-06-25,4315
2019-06-26,4315
2019-06-27,4315
2019-06-28,4315
2019-06-29,4315
2019-06-30,4315
2019-07-01,4315
2019-07-02,4315
2019-07-03,4315
2019-07-04,4315
2019-07-05,4315
2019-07-06,4525
2019-07-07,4525
2019-07-08,4525
2019-07-09,4525
2019-07-10,4525
2019-07-11,4525
2019-07-12,4525
2019-07-13,4525
2019-07-14,4525
