date_obj,Desert%20devil%20fur price
2019-03-29,1199
2019-03-30,1199
2019-03-31,1199
2019-04-01,1199
2019-04-02,1199
2019-04-03,1199
2019-04-04,1199
2019-04-05,1199
2019-04-06,1199
2019-04-07,1199
2019-04-08,1155
2019-04-09,1155
2019-04-10,1155
2019-04-11,1155
2019-04-12,1155
2019-04-13,1155
2019-04-14,1155
2019-04-15,1155
2019-04-16,1155
2019-04-17,1155
2019-04-18,1155
2019-04-19,1155
2019-04-20,1155
2019-04-21,1155
2019-04-22,1155
2019-04-23,1155
2019-04-24,1155
2019-04-25,1155
2019-04-26,1155
2019-04-27,1152
2019-04-28,1152
2019-04-29,1152
2019-04-30,1152
2019-05-01,1152
2019-05-02,1152
2019-05-03,1152
2019-05-04,1152
2019-05-05,1152
2019-05-06,1152
2019-05-07,1152
2019-05-08,1152
2019-05-09,1152
2019-05-10,1152
2019-05-11,1152
2019-05-12,1152
2019-05-13,1152
2019-05-14,1152
2019-05-15,1152
2019-05-16,1140
2019-05-17,1140
2019-05-18,1140
2019-05-19,1140
2019-05-20,1140
2019-05-21,1140
2019-05-22,1140
2019-05-23,1140
2019-05-24,1140
2019-05-25,1140
2019-05-26,1140
2019-05-27,1140
2019-05-28,1140
2019-05-29,1140
2019-05-30,1140
2019-05-31,1140
2019-06-01,1140
2019-06-02,1140
2019-06-03,1140
2019-06-04,1140
2019-06-05,1127
2019-06-06,1127
2019-06-07,1127
2019-06-08,1127
2019-06-09,1127
2019-06-10,1127
2019-06-11,1127
2019-06-12,1127
2019-06-13,1127
2019-06-14,1127
2019-06-15,1127
2019-06-16,1127
2019-06-17,1127
2019-06-18,1127
2019-06-19,1127
2019-06-20,1127
2019-06-21,1127
2019-06-22,1127
2019-06-23,1127
2019-06-24,1127
2019-06-25,1127
2019-06-26,1127
2019-06-27,1127
2019-06-28,1127
2019-06-29,1083
2019-06-30,1083
2019-07-01,1083
2019-07-02,1083
2019-07-03,1083
2019-07-04,1083
2019-07-05,1083
2019-07-06,1083
2019-07-07,1083
2019-07-08,1083
2019-07-09,1083
2019-07-10,1083
2019-07-11,1083
2019-07-12,1083
2019-07-13,1083
2019-07-14,1083
2019-07-15,1083
2019-07-16,1083
2019-07-17,1083
2019-07-18,1083
2019-07-19,1083
2019-07-20,1083
2019-07-21,1045
2019-07-22,1045
2019-07-23,1045
2019-07-24,1045
2019-07-25,1045
2019-07-26,1045
2019-07-27,1045
2019-07-28,1045
2019-07-29,1045
2019-07-30,1045
2019-07-31,1045
2019-08-01,1045
2019-08-02,1045
2019-08-03,1045
2019-08-04,1045
2019-08-05,1045
2019-08-06,1045
2019-08-07,1045
2019-08-08,1045
2019-08-09,1045
2019-08-10,1045
2019-08-11,1045
2019-08-12,1014
2019-08-13,1014
2019-08-14,1014
2019-08-15,1014
2019-08-16,1014
2019-08-17,1014
2019-08-18,1014
2019-08-19,1014
2019-08-20,1014
2019-08-21,1014
2019-08-22,1014
2019-08-23,1014
2019-08-24,1014
2019-08-24,1014
2019-08-25,1014
2019-08-25,1014
2019-08-26,1014
2019-08-27,1014
2019-08-27,1014
2019-08-28,1014
2019-08-29,1014
2019-08-30,1014
2019-08-31,1014
2019-09-01,1014
2019-09-02,1014
2019-09-03,1012
2019-09-04,1012
2019-09-05,1012
2019-09-06,1012
2019-09-07,1012
2019-09-08,1012
2019-09-09,1012
2019-09-10,1012
2019-09-11,1012
2019-09-12,1012
2019-09-13,1012
2019-09-14,1012
2019-09-15,1012
2019-09-16,1012
2019-09-17,1012
2019-09-18,1012
2019-09-19,1012
2019-09-20,1012
2019-09-21,1012
2019-09-22,1012
2019-09-23,1012
2019-09-24,1012
2019-09-25,970
2019-09-26,970
2019-09-27,970
2019-09-28,970
2019-09-29,970
2019-09-30,970
2019-10-01,970
2019-10-02,970
2019-10-03,970
2019-10-04,970
2019-10-05,970
2019-10-06,970
2019-10-07,970
2019-10-08,970
2019-10-09,970
2019-10-10,970
2019-10-11,970
2019-10-12,970
2019-10-13,970
2019-10-14,970
2019-10-15,970
2019-10-16,970
2019-10-17,970
2019-10-18,970
2019-10-19,936
2019-10-20,936
2019-10-21,936
2019-10-22,936
2019-10-23,936
2019-10-24,936
2019-10-25,936
2019-10-26,936
2019-10-27,936
2019-10-28,936
2019-10-29,936
2019-10-30,936
2019-10-31,936
2019-11-01,936
2019-11-02,936
2019-11-03,936
2019-11-04,936
2019-11-05,936
2019-11-06,936
2019-11-07,936
2019-11-08,936
2019-11-09,936
2019-11-10,936
2019-11-11,936
2019-11-12,936
2019-11-13,936
2019-11-14,936
2019-11-15,902
2019-11-16,902
2019-11-17,902
2019-11-18,902
2019-11-19,902
2019-11-20,902
2019-11-21,902
2019-11-22,902
2019-11-23,902
2019-11-24,902
2019-11-25,902
2019-11-26,902
2019-11-27,902
2019-11-28,902
2019-11-29,902
2019-11-30,902
2019-12-01,902
2019-12-02,902
2019-12-03,902
2019-12-04,902
2019-12-05,902
2019-12-06,902
2019-12-07,902
2019-12-08,902
2019-12-09,902
2019-12-10,902
2019-12-11,902
2019-12-12,872
2019-12-13,872
2019-12-14,872
2019-12-15,872
2019-12-16,872
2019-12-17,872
2019-12-18,872
2019-12-19,872
2019-12-20,872
2019-12-21,872
2019-12-22,872
2019-12-23,872
2019-12-24,872
2019-12-25,872
2019-12-26,872
2019-12-27,872
2019-12-28,872
2019-12-29,872
2019-12-30,872
2019-12-31,872
2020-01-01,872
2020-01-02,872
2020-01-03,872
2020-01-04,872
2020-01-05,872
2020-01-06,872
2020-01-07,872
2020-01-08,872
2020-01-09,871
2020-01-10,871
2020-01-11,871
2020-01-12,871
2020-01-13,871
2020-01-14,871
2020-01-15,871
2020-01-16,871
2020-01-17,871
2020-01-18,871
2020-01-19,871
2020-01-20,871
2020-01-21,871
2020-01-22,871
2020-01-23,871
2020-01-24,871
2020-01-25,871
2020-01-26,871
2020-01-27,871
2020-01-28,871
2020-01-29,871
2020-01-30,871
2020-01-31,871
2020-02-01,860
2020-02-02,860
2020-02-03,860
2020-02-04,860
2020-02-05,860
2020-02-06,860
2020-02-07,860
2020-02-08,860
2020-02-09,860
2020-02-10,860
2020-02-11,860
2020-02-12,860
2020-02-13,860
2020-02-14,860
2020-02-15,860
2020-02-16,860
2020-02-17,860
2020-02-18,860
2020-02-19,860
2020-02-20,860
2020-02-21,860
2020-02-22,837
2020-02-23,837
2020-02-24,837
2020-02-25,837
2020-02-26,837
2020-02-27,837
2020-02-28,837
2020-02-29,837
2020-03-01,837
2020-03-02,837
2020-03-03,837
2020-03-04,837
2020-03-05,837
2020-03-06,837
2020-03-07,837
2020-03-08,837
2020-03-09,837
2020-03-10,837
2020-03-11,837
2020-03-12,837
2020-03-13,837
2020-03-14,837
2020-03-15,828
2020-03-16,828
2020-03-17,828
2020-03-18,828
2020-03-19,828
2020-03-20,828
2020-03-21,828
2020-03-22,828
2020-03-23,828
2020-03-24,828
2020-03-25,828
2020-03-26,828
2020-03-27,828
2020-03-28,828
2020-03-29,803
2020-03-30,803
2020-03-31,803
2020-04-01,803
2020-04-02,803
2020-04-03,803
2020-04-04,803
2020-04-05,803
2020-04-06,803
2020-04-07,803
2020-04-08,803
2020-04-09,803
2020-04-10,803
2020-04-11,803
2020-04-12,803
2020-04-13,803
2020-04-14,811
2020-04-15,811
2020-04-16,811
2020-04-17,811
2020-04-18,811
2020-04-19,811
2020-04-20,811
2020-04-21,811
2020-04-22,811
2020-04-23,811
2020-04-24,811
2020-04-25,811
2020-04-26,811
2020-04-27,807
2020-04-28,807
2020-04-29,807
2020-04-30,807
2020-05-01,807
2020-05-02,807
2020-05-03,807
2020-05-04,807
2020-05-05,807
2020-05-06,807
2020-05-07,807
2020-05-08,807
2020-05-09,807
2020-05-10,807
2020-05-11,807
2020-05-12,807
2020-05-13,807
