date_obj,Zenyte%20amulet price
2020-01-01,15098749
2020-01-02,15098749
2020-01-03,15098749
2020-01-04,15098749
2020-01-05,15098749
2020-01-06,15098749
2020-01-07,15098749
2020-01-08,15098749
2020-01-09,15098749
2020-01-10,15098749
2020-01-11,15098749
2020-01-12,15098749
2020-01-13,15098749
2020-01-14,15098749
2020-01-15,15098749
2020-01-16,15098749
2020-01-17,15098749
2020-01-18,15098749
2020-01-19,15098749
2020-01-20,15098749
2020-01-21,15098749
2020-01-22,15467957
2020-01-23,15467957
2020-01-24,15467957
2020-01-25,15467957
2020-01-26,15467957
2020-01-27,15467957
2020-01-28,15467957
2020-01-29,15467957
2020-01-30,15467957
2020-01-31,15467957
2020-02-01,15467957
2020-02-02,15467957
2020-02-03,15467957
2020-02-04,15467957
2020-02-05,15467957
2020-02-06,15467957
2020-02-07,15467957
2020-02-08,15467957
2020-02-09,15467957
2020-02-10,15467957
2020-02-11,15467957
2020-02-12,15467957
2020-02-13,15467957
2020-02-14,15467957
2020-02-15,15467957
2020-02-16,15467957
2020-02-17,15467957
2020-02-18,15467957
2020-02-19,15467957
2020-02-20,15467957
2020-02-21,15467957
2020-02-22,15467957
2020-02-23,15467957
2020-02-24,15467957
2020-02-25,15467957
2020-02-26,15467957
2020-02-27,15467957
2020-02-28,15467957
2020-02-29,15467957
2020-03-01,15467957
2020-03-02,15467957
2020-03-03,15467957
2020-03-04,15467957
2020-03-05,15467957
2020-03-06,15467957
2020-03-07,15467957
2020-03-08,15467957
2020-03-09,15467957
2020-03-10,15467957
2020-03-11,15467957
2020-03-12,15467957
2020-03-13,15467957
2020-03-14,15467957
2020-03-15,15467957
2020-03-16,15847135
2020-03-17,15847135
2020-03-18,15847135
2020-03-19,15847135
2020-03-20,15847135
2020-03-21,15847135
2020-03-22,15847135
2020-03-23,15847135
2020-03-24,15847135
2020-03-25,15847135
2020-03-26,15847135
2020-03-27,15847135
2020-03-28,15847135
2020-03-29,15847135
2020-03-30,15847135
2020-03-31,15847135
2020-04-01,15847135
2020-04-02,15847135
2020-04-03,15847135
2020-04-04,15847135
2020-04-05,15847135
2020-04-06,16435111
2020-04-07,16435111
2020-04-08,16435111
2020-04-09,16435111
2020-04-10,16435111
2020-04-11,16435111
2020-04-12,16435111
2020-04-13,16435111
2020-04-14,16435111
2020-04-15,16435111
2020-04-16,16435111
2020-04-17,16435111
2020-04-18,16435111
2020-04-19,16435111
2020-04-20,16435111
2020-04-21,16435111
2020-04-22,16435111
2020-04-23,16435111
2020-04-24,16435111
2020-04-25,16435111
2020-04-26,16435111
2020-04-27,16435111
2020-04-28,16435111
2020-04-29,17085955
2020-04-30,17085955
2020-05-01,17085955
2020-05-02,17085955
2020-05-03,17085955
2020-05-04,17085955
2020-05-05,17085955
2020-05-06,17085955
2020-05-07,17085955
2020-05-08,17085955
2020-05-09,17085955
2020-05-10,17085955
2020-05-11,17085955
2020-05-12,17085955
2020-05-13,17085955
