date_obj,Emerald%20necklace price
2015-12-29,1367
2015-12-30,1367
2015-12-31,1367
2016-01-01,1367
2016-01-02,1367
2016-01-03,1367
2016-01-04,1367
2016-01-05,1367
2016-01-06,1367
2016-01-07,1367
2016-01-08,1393
2016-01-09,1393
2016-01-10,1393
2016-01-11,1393
2016-01-12,1393
2016-01-13,1393
2016-01-14,1393
2016-01-15,1393
2016-01-16,1393
2016-01-17,1393
2016-01-18,1393
2016-01-19,1393
2016-01-20,1393
2016-01-21,1393
2016-01-22,1393
2016-01-23,1393
2016-01-24,1393
2016-01-25,1393
2016-01-26,1393
2016-01-27,1393
2016-01-28,1393
2016-01-29,1393
2016-01-30,1393
2016-01-31,1393
2016-02-01,1393
2016-02-02,1393
2016-02-03,1393
2016-02-04,1393
2016-02-05,1393
2016-02-06,1393
2016-02-07,1393
2016-02-08,1393
2016-02-09,1396
2016-02-10,1396
2016-02-11,1396
2016-02-12,1396
2016-02-13,1396
2016-02-14,1396
2016-02-15,1396
2016-02-16,1396
2016-02-17,1396
2016-02-18,1396
2016-02-19,1396
2016-02-20,1396
2016-02-21,1396
2016-02-22,1396
2016-02-23,1396
2016-02-24,1396
2016-02-25,1396
2016-02-26,1396
2016-02-27,1396
2016-02-28,1396
2016-02-29,1396
2016-03-01,1396
2016-03-02,1396
2016-03-03,1396
2016-03-04,1396
2016-03-05,1396
2016-03-06,1396
2016-03-07,1396
2016-03-08,1396
2016-03-09,1396
2016-03-10,1396
2016-03-11,1396
2016-03-12,1396
2016-03-13,1376
2016-03-14,1376
2016-03-15,1376
2016-03-16,1376
2016-03-17,1376
2016-03-18,1376
2016-03-19,1376
2016-03-20,1376
2016-03-21,1376
2016-03-22,1376
2016-03-23,1376
2016-03-24,1376
2016-03-25,1376
2016-03-26,1376
2016-03-27,1376
2016-03-28,1376
2016-03-29,1376
2016-03-30,1376
2016-03-31,1376
2016-04-01,1376
2016-04-02,1376
2016-04-03,1376
2016-04-04,1376
2016-04-05,1376
2016-04-06,1376
2016-04-07,1376
2016-04-08,1376
2016-04-09,1376
2016-04-10,1419
2016-04-11,1419
2016-04-12,1419
2016-04-13,1419
2016-04-14,1419
2016-04-15,1419
2016-04-16,1419
2016-04-17,1419
2016-04-18,1419
2016-04-19,1419
2016-04-20,1419
2016-04-21,1419
2016-04-22,1419
2016-04-23,1419
2016-04-24,1419
2016-04-25,1419
2016-04-26,1419
2016-04-27,1419
2016-04-28,1419
2016-04-29,1419
2016-04-30,1419
2016-05-01,1419
2016-05-02,1419
2016-05-03,1419
2016-05-04,1419
2016-05-05,1419
2016-05-06,1419
2016-05-07,1419
2016-05-08,1419
2016-05-09,1419
2016-05-10,1419
2016-05-11,1419
2016-05-12,1419
2016-05-13,1419
2016-05-14,1356
2016-05-15,1356
2016-05-16,1356
2016-05-17,1356
2016-05-18,1356
2016-05-19,1356
2016-05-22,1356
2016-05-23,1356
2016-05-24,1356
2016-05-25,1356
2016-05-26,1356
2016-05-27,1356
2016-05-28,1356
2016-05-29,1356
2016-05-30,1356
2016-05-31,1356
2016-06-01,1356
2016-06-02,1356
2016-06-03,1356
2016-06-04,1394
2016-06-05,1394
2016-06-06,1394
2016-06-07,1394
2016-06-08,1394
2016-06-09,1394
2016-06-10,1394
2016-06-11,1394
2016-06-12,1394
2016-06-13,1394
2016-06-14,1394
2016-06-15,1394
2016-06-16,1394
2016-06-17,1394
2016-06-18,1394
2016-06-19,1394
2016-06-20,1394
2016-06-21,1394
2016-06-22,1394
2016-06-23,1452
2016-06-24,1452
2016-06-25,1452
2016-06-26,1452
2016-06-27,1452
2016-06-28,1452
2016-06-29,1452
2016-06-30,1452
2016-07-01,1452
2016-07-02,1452
2016-07-03,1452
2016-07-04,1452
2016-07-05,1452
2016-07-06,1452
2016-07-07,1452
2016-07-08,1452
2016-07-09,1452
2016-07-10,1452
2016-07-11,1452
2016-07-12,1452
2016-07-13,1452
2016-07-14,1503
2016-07-15,1503
2016-07-16,1503
2016-07-17,1503
2016-07-18,1503
2016-07-23,1503
2016-07-24,1503
2016-07-25,1503
2016-07-26,1503
2016-07-27,1503
2016-07-28,1503
2016-07-29,1503
2016-07-30,1503
2016-07-31,1503
2016-08-01,1503
2016-08-02,1503
2016-08-03,1503
2016-08-04,1503
2016-08-05,1503
2016-08-06,1503
2016-08-07,1503
2016-08-08,1567
2016-08-09,1567
2016-08-10,1567
2016-08-11,1567
2016-08-12,1567
2016-08-13,1567
2016-08-14,1567
2016-08-15,1567
2016-08-16,1567
2016-08-17,1567
2016-08-18,1567
2016-08-19,1567
2016-08-20,1567
2016-08-21,1567
2016-08-22,1567
2016-08-23,1567
2016-08-24,1567
2016-08-25,1567
2016-08-26,1567
2016-08-28,1567
2016-08-31,1567
2016-09-01,1567
2016-09-02,1567
2016-09-03,1567
2016-09-04,1567
2016-09-05,1567
2016-09-06,1567
2016-09-07,1614
2016-09-08,1614
2016-09-09,1614
2016-09-10,1614
2016-09-11,1614
2016-09-12,1614
2016-09-13,1614
2016-09-14,1614
2016-09-15,1614
2016-09-16,1614
2016-09-17,1614
2016-09-18,1614
2016-09-19,1614
2016-09-20,1614
2016-09-21,1614
2016-09-22,1614
2016-09-23,1614
2016-09-24,1614
2016-09-25,1614
2016-09-26,1614
2016-09-27,1614
2016-09-28,1614
2016-09-29,1614
2016-09-30,1614
2016-10-01,1614
2016-10-02,1614
2016-10-03,1614
2016-10-04,1614
2016-10-05,1614
2016-10-06,1614
2016-10-07,1614
2016-10-08,1614
2016-10-09,1614
2016-10-10,1556
2016-10-11,1556
2016-10-12,1556
2016-10-13,1556
2016-10-14,1556
2016-10-15,1556
2016-10-16,1556
2016-10-17,1556
2016-10-18,1556
2016-10-19,1556
2016-10-20,1556
2016-10-21,1556
2016-10-22,1556
2016-10-23,1556
2016-10-24,1556
2016-10-25,1556
2016-10-26,1556
2016-10-27,1556
2016-10-28,1556
2016-10-29,1556
2016-10-30,1556
2016-10-31,1556
2016-11-01,1556
2016-11-02,1480
2016-11-03,1480
2016-11-04,1480
2016-11-05,1480
2016-11-06,1480
2016-11-07,1480
2016-11-08,1480
2016-11-09,1480
2016-11-10,1480
2016-11-11,1480
2016-11-12,1480
2016-11-13,1480
2016-11-14,1480
2016-11-15,1480
2016-12-07,1407
2016-12-08,1337
2016-12-09,1337
2016-12-10,1337
2016-12-11,1337
2016-12-12,1337
2016-12-13,1337
2016-12-14,1337
2016-12-15,1337
2016-12-16,1337
2016-12-17,1337
2016-12-18,1337
2016-12-19,1337
2016-12-20,1337
2016-12-21,1337
2016-12-22,1337
2016-12-23,1337
2016-12-24,1337
2016-12-25,1272
2016-12-26,1272
2016-12-27,1272
2016-12-28,1272
2016-12-29,1272
2016-12-30,1272
2016-12-31,1272
2017-01-01,1272
2017-01-02,1272
2017-01-03,1272
2017-01-04,1272
2017-01-05,1272
2017-01-06,1272
2017-01-07,1272
2017-01-08,1272
2017-01-09,1272
2017-01-10,1211
2017-01-11,1211
2017-01-12,1211
2017-01-13,1211
2017-01-14,1211
2017-01-15,1211
2017-01-16,1211
2017-01-17,1211
2017-01-18,1211
2017-01-19,1211
2017-01-20,1211
2017-01-21,1211
2017-01-22,1211
2017-01-23,1154
2017-01-27,1154
2017-01-28,1154
2017-01-29,1154
2017-01-30,1154
2017-01-31,1154
2017-02-01,1154
2017-02-02,1154
2017-02-03,1154
2017-02-04,1154
2017-02-05,1101
2017-02-06,1101
2017-02-07,1101
2017-02-08,1101
2017-02-09,1101
2017-02-10,1101
2017-02-11,1101
2017-02-12,1101
2017-02-13,1101
2017-02-14,1101
2017-02-15,1101
2017-02-16,1101
2017-02-18,1101
2017-02-19,1047
2017-02-20,1047
2017-02-21,1047
2017-02-22,1047
2017-02-23,1047
2017-02-24,1047
2017-02-25,1047
2017-02-26,1047
2017-02-27,1047
2017-02-28,1047
2017-03-01,1047
2017-03-02,1047
2017-03-03,1047
2017-03-04,1047
2017-03-05,1047
2017-03-06,996
2017-03-07,996
2017-03-08,996
2017-03-09,996
2017-03-10,996
2017-03-11,996
2017-03-12,996
2017-03-13,996
2017-03-14,996
2017-03-15,996
2017-03-16,996
2017-03-17,996
2017-03-18,996
2017-03-19,996
2017-03-20,947
2017-03-21,947
2017-03-22,947
2017-03-23,947
2017-03-24,947
2017-03-25,947
2017-03-26,947
2017-03-27,947
2017-03-28,947
2017-03-29,947
2017-03-30,947
2017-03-31,947
2017-04-01,947
2017-04-02,947
2017-04-03,900
2017-04-04,900
2017-04-12,900
2017-04-13,900
2017-04-14,900
2017-04-15,900
2017-04-16,857
2017-04-17,857
2017-04-18,857
2017-04-19,857
2017-04-20,857
2017-04-21,857
2017-04-22,857
2017-04-23,857
2017-04-24,857
2017-04-25,857
2017-04-26,857
2017-04-27,857
2017-04-28,857
2017-04-29,857
2017-04-30,857
2017-05-01,857
2017-05-02,817
2017-05-03,817
2017-05-04,817
2017-05-05,817
2017-05-06,817
2017-05-07,817
2017-05-08,817
2017-05-09,817
2017-05-10,817
2017-05-11,817
2017-05-12,817
2017-05-13,817
2017-05-14,817
2017-05-15,817
2017-05-16,817
2017-05-17,817
2017-05-18,777
2017-05-19,777
2017-05-20,777
2017-05-21,777
2017-05-22,777
2017-05-23,777
2017-05-24,777
2017-05-25,777
2017-05-26,777
2017-05-27,777
2017-05-28,777
2017-05-29,777
2017-05-30,777
2017-05-31,777
2017-06-01,777
2017-06-02,777
2017-06-03,744
2017-06-04,744
2017-06-05,744
2017-06-06,744
2017-06-07,744
2017-06-08,744
2017-06-09,744
2017-06-10,744
2017-06-11,744
2017-06-12,744
2017-06-13,744
2017-06-14,744
2017-06-15,744
2017-06-16,744
2017-06-17,723
2017-06-18,723
2017-06-19,723
2017-06-20,723
2017-06-21,723
2017-06-22,723
2017-06-23,723
2017-06-24,723
2017-06-25,723
2017-06-26,723
2017-06-27,723
2017-06-28,723
2017-06-29,723
2017-06-30,723
2017-07-01,723
2017-07-02,723
2017-07-03,709
2017-07-04,709
2017-07-05,709
2017-07-06,709
2017-07-07,709
2017-07-08,709
2017-07-13,709
2017-07-14,709
2017-07-15,709
2017-07-16,709
2017-07-17,709
2017-07-18,709
2017-07-19,701
2017-07-20,701
2017-07-21,701
2017-07-22,701
2017-07-23,701
2017-07-24,701
2017-07-25,701
2017-07-26,701
2017-07-27,701
2017-07-28,701
2017-07-29,701
2017-07-30,701
2017-07-31,701
2017-08-01,701
2017-08-02,701
2017-08-03,701
2017-08-04,708
2017-08-05,708
2017-08-06,708
2017-08-09,708
2017-08-10,708
2017-08-11,708
2017-08-12,708
2017-08-13,708
2017-08-14,708
2017-08-15,708
2017-08-16,708
2017-08-17,708
2017-08-18,708
2017-08-19,708
2017-08-20,708
2017-08-21,708
2017-08-22,717
2017-08-23,717
2017-08-24,717
2017-08-25,717
2017-08-26,717
2017-08-27,717
2017-08-28,717
2017-08-29,717
2017-08-30,717
2017-08-31,717
2017-09-01,717
2017-09-03,717
2017-09-04,717
2017-09-05,717
2017-09-06,717
2017-09-07,717
2017-09-08,717
2017-09-09,727
2017-09-10,727
2017-09-11,727
2017-09-12,727
2017-09-13,727
2017-09-14,727
2017-09-15,727
2017-09-16,727
2017-09-17,727
2017-09-18,727
2017-09-19,727
2017-09-20,727
2017-09-21,727
2017-09-22,727
2017-09-23,727
2017-09-24,727
2017-09-25,727
2017-09-26,727
2017-09-27,727
2017-09-28,719
2017-09-29,719
2017-09-30,719
2017-10-01,719
2017-10-02,719
2017-10-03,719
2017-10-04,719
2017-10-05,719
2017-10-06,719
2017-10-07,719
2017-10-08,719
2017-10-09,719
2017-10-10,719
2017-10-11,719
2017-10-12,719
2017-10-13,719
2017-10-14,719
2017-10-15,719
2017-10-16,711
2017-10-17,711
2017-10-18,711
2017-10-19,711
2017-10-20,711
2017-10-21,711
2017-10-22,711
2017-10-23,711
2017-10-24,711
2017-10-25,711
2017-10-26,711
2017-10-27,711
2017-10-28,711
2017-10-29,711
2017-10-30,711
2017-10-31,711
2017-11-01,711
2017-11-02,711
2017-11-03,711
2017-11-04,711
2017-11-05,714
2017-11-06,714
2017-11-07,714
2017-11-08,714
2017-11-09,714
2017-11-10,714
2017-11-11,714
2017-11-12,714
2017-11-13,714
2017-11-14,714
2017-11-15,714
2017-11-16,714
2017-11-17,714
2017-11-18,714
2017-11-19,714
2017-11-20,714
2017-11-21,714
2017-11-22,714
2017-11-23,707
2017-11-24,707
2017-11-25,707
2017-11-26,707
2017-11-27,707
2017-11-28,707
2017-11-29,707
2017-11-30,707
2017-12-01,707
2017-12-02,707
2017-12-03,707
2017-12-04,707
2017-12-05,707
2017-12-06,707
2017-12-07,707
2017-12-08,707
2017-12-09,707
2017-12-10,706
2017-12-11,706
2017-12-12,706
2017-12-13,706
2017-12-14,706
2017-12-15,706
2017-12-16,706
2017-12-17,706
2017-12-18,706
2017-12-19,706
2017-12-20,706
2017-12-21,706
2017-12-22,706
2017-12-23,706
2017-12-24,706
2017-12-25,706
2017-12-26,706
2017-12-27,706
2017-12-28,706
2017-12-29,710
2017-12-30,710
2017-12-31,710
2018-01-01,710
2018-01-02,710
2018-01-03,710
2018-01-04,710
2018-01-05,710
2018-01-06,710
2018-01-07,710
2018-01-08,710
2018-01-09,710
2018-01-10,710
2018-01-11,710
2018-01-12,700
2018-01-13,700
2018-01-14,700
2018-01-15,700
2018-01-16,700
2018-01-17,700
2018-01-18,700
2018-01-19,700
2018-01-20,700
2018-01-21,700
2018-01-22,700
2018-01-23,700
2018-01-25,699
2018-01-26,699
2018-01-27,699
2018-01-28,699
2018-01-29,699
2018-01-30,699
2018-01-31,699
2018-02-01,699
2018-02-02,699
2018-02-03,699
2018-02-04,709
2018-02-05,709
2018-02-06,709
2018-02-07,709
2018-02-08,709
2018-02-09,709
2018-02-10,709
2018-02-11,709
2018-02-12,709
2018-02-13,709
2018-02-14,709
2018-02-15,709
2018-02-16,707
2018-02-17,707
2018-02-18,707
2018-02-19,707
2018-02-20,707
2018-02-21,707
2018-02-22,707
2018-02-23,707
2018-02-24,707
2018-02-25,707
2018-02-26,707
2018-02-27,707
2018-02-28,707
2018-03-01,709
2018-03-02,709
2018-03-03,709
2018-03-04,709
2018-03-05,709
2018-03-06,709
2018-03-07,709
2018-03-09,709
2018-03-10,709
2018-03-11,709
2018-03-12,709
2018-03-13,717
2018-03-14,717
2018-03-15,717
2018-03-16,717
2018-03-17,717
2018-03-18,717
2018-03-20,717
2018-03-21,717
2018-03-23,717
2018-03-24,717
2018-03-25,717
2018-03-26,717
2018-03-27,723
2018-03-28,723
2018-03-29,723
2018-03-30,723
2018-03-31,723
2018-04-01,723
2018-04-02,723
2018-04-03,723
2018-04-04,723
2018-04-05,723
2018-04-06,723
2018-04-07,723
2018-04-08,723
2018-04-09,705
2018-04-10,705
2018-04-11,705
2018-04-12,705
2018-04-13,705
2018-04-14,705
2018-04-15,705
2018-04-16,705
2018-04-17,705
2018-04-18,705
2018-04-19,705
2018-04-20,705
2018-04-21,705
2018-04-22,721
2018-04-23,721
2018-04-24,721
2018-04-25,721
2018-04-26,721
2018-04-27,721
2018-04-28,721
2018-04-29,721
2018-04-30,721
2018-05-01,721
2018-05-03,721
2018-05-04,734
2018-05-05,734
2018-05-07,734
2018-05-08,734
2018-05-09,734
2018-05-10,734
2018-05-11,734
2018-05-12,734
2018-05-13,734
2018-05-14,712
2018-05-15,712
2018-05-16,712
2018-05-17,712
2018-05-18,712
2018-05-19,712
2018-05-20,712
2018-05-21,712
2018-05-22,712
2018-05-23,701
2018-05-24,701
2018-05-25,701
2018-05-26,701
2018-05-27,701
2018-05-28,701
2018-05-29,701
2018-05-30,701
2018-05-31,701
2018-06-01,701
2018-06-02,698
2018-06-03,698
2018-06-04,698
2018-06-05,698
2018-06-06,698
2018-06-07,698
2018-06-08,698
2018-06-09,698
2018-06-10,698
2018-06-11,698
2018-06-12,698
2018-06-13,690
2018-06-14,690
2018-06-15,690
2018-06-16,690
2018-06-17,690
2018-06-18,690
2018-06-19,690
2018-06-20,690
2018-06-22,690
2018-06-23,689
2018-06-24,689
2018-06-25,689
2018-06-26,689
2018-06-27,689
2018-06-28,689
2018-06-29,689
2018-06-30,689
2018-07-01,689
2018-07-02,689
2018-07-03,691
2018-07-04,691
2018-07-05,691
2018-07-06,691
2018-07-07,691
2018-07-08,691
2018-07-09,691
2018-07-10,691
2018-07-11,691
2018-07-12,691
2018-07-13,691
2018-07-14,691
2018-07-15,691
2018-07-16,691
2018-07-17,691
2018-07-18,691
2018-07-19,691
2018-07-20,691
2018-07-21,691
2018-07-22,691
2018-07-23,706
2018-07-24,706
2018-07-25,706
2018-07-26,706
2018-07-27,706
2018-07-28,706
2018-07-29,706
2018-07-30,706
2018-07-31,706
2018-08-01,706
2018-08-02,706
2018-08-03,726
2018-08-04,726
2018-08-05,726
2018-08-06,726
2018-08-07,726
2018-08-08,726
2018-08-09,726
2018-08-10,726
2018-08-11,726
2018-08-12,726
2018-08-14,732
2018-08-16,732
2018-08-17,732
2018-08-18,732
2018-08-19,732
2018-08-20,732
2018-08-21,732
2018-08-22,732
2018-08-23,738
2018-08-24,738
2018-08-25,738
2018-08-26,738
2018-08-27,738
2018-08-28,738
2018-08-29,738
2018-08-30,738
2018-08-31,738
2018-09-01,738
2018-09-02,734
2018-09-03,734
2018-09-04,734
2018-09-05,734
2018-09-06,734
2018-09-07,734
2018-09-08,734
2018-09-09,734
2018-09-10,734
2018-09-11,746
2018-09-12,746
2018-09-13,746
2018-09-14,746
2018-09-15,746
2018-09-16,746
2018-09-17,746
2018-09-18,746
2018-09-19,750
2018-09-20,750
2018-09-21,750
2018-09-22,750
2018-09-23,750
2018-09-24,750
2018-09-25,750
2018-09-26,750
2018-09-27,750
2018-09-28,746
2018-09-29,746
2018-09-30,746
2018-10-01,746
2018-10-02,746
2018-10-03,746
2018-10-04,746
2018-10-05,746
2018-10-06,746
2018-10-07,742
2018-10-08,742
2018-10-09,742
2018-10-10,742
2018-10-11,742
2018-10-12,742
2018-10-13,742
2018-10-14,742
2018-10-15,742
2018-10-16,742
2018-10-17,752
2018-10-18,752
2018-10-19,752
2018-10-20,752
2018-10-21,752
2018-10-22,752
2018-10-23,752
2018-10-24,752
2018-10-25,752
2018-10-26,752
2018-10-27,753
2018-10-28,753
2018-10-29,753
2018-10-30,753
2018-10-31,753
2018-11-01,753
2018-11-03,757
2018-11-04,757
2018-11-05,751
2018-11-06,751
2018-11-07,751
2018-11-08,751
2018-11-09,758
2018-11-10,758
2018-11-11,758
2018-11-12,739
2018-11-13,739
2018-11-14,739
2018-11-15,730
2018-11-16,730
2018-11-17,730
2018-11-18,718
2018-11-19,718
2018-11-20,718
2018-11-21,721
2018-11-22,721
2018-11-23,721
2018-11-24,719
2018-11-25,719
2018-11-26,719
2018-11-27,711
2018-11-28,711
2018-11-29,711
2018-12-01,709
2018-12-02,709
2018-12-03,703
2018-12-04,703
2018-12-05,703
2018-12-07,726
2018-12-09,711
2018-12-10,711
2018-12-11,711
2018-12-12,706
2018-12-13,706
2018-12-14,706
2018-12-15,706
2018-12-16,711
2018-12-17,711
2018-12-18,711
2018-12-19,711
2018-12-20,723
2018-12-21,723
2018-12-22,723
2018-12-23,723
2018-12-24,715
2018-12-25,715
2018-12-26,715
2018-12-27,715
2018-12-28,716
2018-12-29,716
2018-12-30,716
2018-12-31,706
2019-01-01,706
2019-01-02,706
2019-01-03,706
2019-01-04,717
2019-01-05,717
2019-01-06,717
2019-01-08,701
2019-01-10,713
2019-01-11,713
2019-01-12,713
2019-01-13,713
2019-01-14,704
2019-01-15,704
2019-01-16,704
2019-01-17,704
2019-01-18,709
2019-01-19,709
2019-01-20,709
2019-01-21,709
2019-01-22,720
2019-01-23,720
2019-01-24,720
2019-01-25,720
2019-01-26,718
2019-01-27,718
2019-01-28,718
2019-01-29,718
2019-01-30,718
2019-01-31,718
2019-02-01,718
2019-02-02,725
2019-02-03,725
2019-02-04,725
2019-02-05,713
2019-02-06,713
2019-02-07,713
2019-02-08,713
2019-02-09,708
2019-02-10,708
2019-02-11,708
2019-02-12,708
2019-02-13,723
2019-02-14,723
2019-02-15,723
2019-02-16,723
2019-02-17,722
2019-02-18,722
2019-02-19,722
2019-02-20,722
2019-02-21,732
2019-02-22,732
2019-02-23,732
2019-02-24,732
2019-02-25,737
2019-02-26,737
2019-02-27,737
2019-02-28,737
2019-03-01,737
2019-03-02,737
2019-03-03,733
2019-03-04,733
2019-03-05,733
2019-03-06,733
2019-03-07,727
2019-03-08,727
2019-03-09,727
2019-03-10,727
2019-03-11,727
2019-03-12,723
2019-03-13,723
2019-03-14,723
2019-03-15,723
2019-03-16,723
2019-03-17,712
2019-03-18,712
2019-03-19,712
2019-03-20,712
2019-03-21,712
2019-03-22,716
2019-03-23,716
2019-03-24,716
2019-03-25,716
2019-03-26,716
2019-03-27,715
2019-03-28,715
2019-03-29,715
2019-03-30,715
2019-03-31,715
2019-04-01,711
2019-04-02,711
2019-04-03,711
2019-04-04,711
2019-04-05,711
2019-04-06,711
2019-04-07,704
2019-04-08,704
2019-04-09,704
2019-04-10,704
2019-04-11,704
2019-04-12,705
2019-04-13,705
2019-04-14,705
2019-04-15,705
2019-04-16,705
2019-04-17,693
2019-04-18,693
2019-04-19,693
2019-04-20,693
2019-04-21,693
2019-04-22,673
2019-04-23,673
2019-04-24,673
2019-04-25,673
2019-04-26,684
2019-04-27,684
2019-04-28,684
2019-04-29,684
2019-04-30,684
2019-05-01,709
2019-05-02,709
2019-05-03,709
2019-05-04,709
2019-05-05,722
2019-05-06,722
2019-05-07,722
2019-05-08,722
2019-05-09,722
2019-05-10,718
2019-05-11,718
2019-05-12,718
2019-05-13,718
2019-05-14,718
2019-05-15,718
2019-05-16,719
2019-05-17,719
2019-05-18,719
2019-05-19,719
2019-05-20,719
2019-05-21,719
2019-05-22,719
2019-05-23,719
2019-05-24,719
2019-05-25,719
2019-05-26,719
2019-05-27,722
2019-05-28,722
2019-05-29,722
2019-05-30,722
2019-05-31,722
2019-06-01,722
2019-06-02,722
2019-06-03,722
2019-06-04,722
2019-06-05,722
2019-06-06,722
2019-06-07,722
2019-06-08,703
2019-06-09,703
2019-06-10,703
2019-06-11,703
2019-06-12,703
2019-06-13,703
2019-06-14,709
2019-06-15,709
2019-06-16,709
2019-06-17,709
2019-06-18,709
2019-06-19,724
