date_obj,Bronze%20plateskirt price
2016-04-20,16
2016-04-21,16
2016-04-22,16
2016-04-23,16
2016-04-24,17
2016-04-25,17
2016-04-26,17
2016-04-27,17
2016-04-28,17
2016-04-29,17
2016-04-30,17
2016-05-01,17
2016-05-02,17
2016-05-03,17
2016-05-04,17
2016-05-05,17
2016-05-06,17
2016-05-07,17
2016-05-08,17
2016-05-09,17
2016-05-10,18
2016-05-11,18
2016-05-12,18
2016-05-13,18
2016-05-14,18
2016-05-15,18
2016-05-16,18
2016-05-17,18
2016-05-18,18
2016-05-19,18
2016-05-22,18
2016-05-23,18
2016-05-24,18
2016-05-25,18
2016-05-26,18
2016-05-27,18
2016-05-28,18
2016-05-29,18
2016-05-30,18
2016-05-31,18
2016-06-01,19
2016-06-02,19
2016-06-03,19
2016-06-04,19
2016-06-05,19
2016-06-06,19
2016-06-07,19
2016-06-08,19
2016-06-09,20
2016-06-10,20
2016-06-11,20
2016-06-12,20
2016-06-13,20
2016-06-14,20
2016-06-15,20
2016-06-16,20
2016-06-17,20
2016-06-18,20
2016-06-19,20
2016-06-20,20
2016-06-21,20
2016-06-22,20
2016-06-23,20
2016-06-24,20
2016-06-25,20
2016-06-26,20
2016-06-27,20
2016-06-28,20
2016-06-29,20
2016-06-30,20
2016-07-01,20
2016-07-02,20
2016-07-03,20
2016-07-04,20
2016-07-05,20
2016-07-06,20
2016-07-07,20
2016-07-08,20
2016-07-09,20
2016-07-10,20
2016-07-11,20
2016-07-12,20
2016-07-13,20
2016-07-14,20
2016-07-15,20
2016-07-16,20
2016-07-17,20
2016-07-18,20
2016-07-23,20
2016-07-24,20
2016-07-25,20
2016-07-26,20
2016-07-27,20
2016-07-28,20
2016-07-29,20
2016-07-30,20
2016-07-31,20
2016-08-01,20
2016-08-02,20
2016-08-03,20
2016-08-04,20
2016-08-05,20
2016-08-06,20
2016-08-07,20
2016-08-08,20
2016-08-09,20
2016-08-10,20
2016-08-11,20
2016-08-12,20
2016-08-13,20
2016-08-14,20
2016-08-15,20
2016-08-16,20
2016-08-17,20
2016-08-18,20
2016-08-19,20
2016-08-20,20
2016-08-21,20
2016-08-22,20
2016-08-23,20
2016-08-24,20
2016-08-25,20
2016-08-26,20
2016-08-28,20
2016-08-31,20
2016-09-01,20
2016-09-02,20
2016-09-03,20
2016-09-04,20
2016-09-05,20
2016-09-06,20
2016-09-07,20
2016-09-08,20
2016-09-09,20
2016-09-10,20
2016-09-11,20
2016-09-12,20
2016-09-13,21
2016-09-14,21
2016-09-15,21
2016-09-16,21
2016-09-17,21
2016-09-18,21
2016-09-19,21
2016-09-20,21
2016-09-21,21
2016-09-22,21
2016-09-23,20
2016-09-24,20
2016-09-25,20
2016-09-26,20
2016-09-27,20
2016-09-28,20
2016-09-29,20
2016-09-30,20
2016-10-01,20
2016-10-02,20
2016-10-03,20
2016-10-04,20
2016-10-05,20
2016-10-06,20
2016-10-07,20
2016-10-08,20
2016-10-09,20
2016-10-10,20
2016-10-11,20
2016-10-12,19
2016-10-13,19
2016-10-14,19
2016-10-15,19
2016-10-16,19
2016-10-17,19
2016-10-18,19
2016-10-19,19
2016-10-20,19
2016-10-21,19
2016-10-22,19
2016-10-23,19
2016-10-24,19
2016-10-25,19
2016-10-26,19
2016-10-27,19
2016-10-28,19
2016-10-29,19
2016-10-30,19
2016-10-31,19
2016-11-01,19
2016-11-02,19
2016-11-03,19
2016-11-04,19
2016-11-05,19
2016-11-06,19
2016-11-07,19
2016-11-08,20
2016-11-09,20
2016-11-10,20
2016-11-11,20
2016-11-12,20
2016-11-13,20
2016-11-14,20
2016-11-15,20
2016-12-07,24
2016-12-08,24
2016-12-09,24
2016-12-10,24
2016-12-11,24
2016-12-12,24
2016-12-13,23
2016-12-14,23
2016-12-15,23
2016-12-16,23
2016-12-17,23
2016-12-18,23
2016-12-19,23
2016-12-20,23
2016-12-21,23
2016-12-22,22
2016-12-23,22
2016-12-24,22
2016-12-25,22
2016-12-26,22
2016-12-27,22
2016-12-28,22
2016-12-29,22
2016-12-30,23
2016-12-31,23
2017-01-01,23
2017-01-02,23
2017-01-03,23
2017-01-04,23
2017-01-05,23
2017-01-06,23
2017-01-07,22
2017-01-08,22
2017-01-09,22
2017-01-10,22
2017-01-11,22
2017-01-12,22
2017-01-13,22
2017-01-14,22
2017-01-15,20
2017-01-16,20
2017-01-17,20
2017-01-18,20
2017-01-19,20
2017-01-20,20
2017-01-21,20
2017-01-22,20
2017-01-23,20
2017-01-27,20
2017-01-28,20
2017-01-29,20
2017-01-30,20
2017-01-31,20
2017-02-01,20
2017-02-02,20
2017-02-03,20
2017-02-04,20
2017-02-05,20
2017-02-06,20
2017-02-07,20
2017-02-08,20
2017-02-09,20
2017-02-10,20
2017-02-11,20
2017-02-12,20
2017-02-13,20
2017-02-14,20
2017-02-15,20
2017-02-16,20
2017-02-18,20
2017-02-19,20
2017-02-20,20
2017-02-21,19
2017-02-22,19
2017-02-23,19
2017-02-24,19
2017-02-25,19
2017-02-26,19
2017-02-27,19
2017-02-28,19
2017-03-01,19
2017-03-02,19
2017-03-03,19
2017-03-04,19
2017-03-05,19
2017-03-06,19
2017-03-07,19
2017-03-08,19
2017-03-09,19
2017-03-10,19
2017-03-11,19
2017-03-12,19
2017-03-13,19
2017-03-14,19
2017-03-15,19
2017-03-16,19
2017-03-17,19
2017-03-18,19
2017-03-19,20
2017-03-20,20
2017-03-21,20
2017-03-22,20
2017-03-23,20
2017-03-24,20
2017-03-25,20
2017-03-26,20
2017-03-27,20
2017-03-28,21
2017-03-29,21
2017-03-30,21
2017-03-31,21
2017-04-01,21
2017-04-02,21
2017-04-03,21
2017-04-04,22
2017-04-12,22
2017-04-13,23
2017-04-14,23
2017-04-15,23
2017-04-16,23
2017-04-17,23
2017-04-18,23
2017-04-19,23
2017-04-20,23
2017-04-21,22
2017-04-22,22
2017-04-23,22
2017-04-24,22
2017-04-25,22
2017-04-26,22
2017-04-27,22
2017-04-28,20
2017-04-29,20
2017-04-30,20
2017-05-01,20
2017-05-02,20
2017-05-03,20
2017-05-04,20
2017-05-05,20
2017-05-06,20
2017-05-07,20
2017-05-08,20
2017-05-09,20
2017-05-10,20
2017-05-11,20
2017-05-12,20
2017-05-13,20
2017-05-14,20
2017-05-15,20
2017-05-16,20
2017-05-17,20
2017-05-18,20
2017-05-19,20
2017-05-20,20
2017-05-21,20
2017-05-22,21
2017-05-23,21
2017-05-24,21
2017-05-25,21
2017-05-26,21
2017-05-27,21
2017-05-28,21
2017-05-29,21
2017-05-30,23
2017-05-31,23
2017-06-01,23
2017-06-02,23
2017-06-03,23
2017-06-04,23
2017-06-05,23
2017-06-06,23
2017-06-07,23
2017-06-08,23
2017-06-09,23
2017-06-10,23
2017-06-11,23
2017-06-12,23
2017-06-13,23
2017-06-14,25
2017-06-15,25
2017-06-16,25
2017-06-17,25
2017-06-18,25
2017-06-19,25
2017-06-20,25
2017-06-21,24
2017-06-22,24
2017-06-23,24
2017-06-24,24
2017-06-25,24
2017-06-26,24
2017-06-27,24
2017-06-28,24
2017-06-29,24
2017-06-30,24
2017-07-01,24
2017-07-02,24
2017-07-03,24
2017-07-04,24
2017-07-05,24
2017-07-06,24
2017-07-07,24
2017-07-08,24
2017-07-13,24
2017-07-14,24
2017-07-15,24
2017-07-16,24
2017-07-17,24
2017-07-18,24
2017-07-19,24
2017-07-20,24
2017-07-21,24
2017-07-22,24
2017-07-23,23
2017-07-24,23
2017-07-25,23
2017-07-26,23
2017-07-27,23
2017-07-28,23
2017-07-29,23
2017-07-30,23
2017-07-31,23
2017-08-01,23
2017-08-02,23
2017-08-03,23
2017-08-04,23
2017-08-05,23
2017-08-06,23
2017-08-09,23
2017-08-10,23
2017-08-11,23
2017-08-12,23
2017-08-13,23
2017-08-14,23
2017-08-15,23
2017-08-16,23
2017-08-17,23
2017-08-18,23
2017-08-19,23
2017-08-20,23
2017-08-21,23
2017-08-22,23
2017-08-23,23
2017-08-24,23
2017-08-25,23
2017-08-26,23
2017-08-27,23
2017-08-28,23
2017-08-29,23
2017-08-30,24
2017-08-31,24
2017-09-01,24
2017-09-02,24
2017-09-03,24
2017-09-04,24
2017-09-05,24
2017-09-06,23
2017-09-07,23
2017-09-08,23
2017-09-09,23
2017-09-10,23
2017-09-11,23
2017-09-12,23
2017-09-13,23
2017-09-14,23
2017-09-15,23
2017-09-16,23
2017-09-17,23
2017-09-18,23
2017-09-19,23
2017-09-20,23
2017-09-21,23
2017-09-22,23
2017-09-23,23
2017-09-24,23
2017-09-25,23
2017-09-26,23
2017-09-27,23
2017-09-28,23
2017-09-29,23
2017-09-30,23
2017-10-01,23
2017-10-02,23
2017-10-03,23
2017-10-04,23
2017-10-05,23
2017-10-06,23
2017-10-07,23
2017-10-08,23
2017-10-09,23
2017-10-10,23
2017-10-11,23
2017-10-12,23
2017-10-13,23
2017-10-14,23
2017-10-15,23
2017-10-16,23
2017-10-17,23
2017-10-18,23
2017-10-19,23
2017-10-20,23
2017-10-21,23
2017-10-22,23
2017-10-23,23
2017-10-24,23
2017-10-25,23
2017-10-26,23
2017-10-27,23
2017-10-28,23
2017-10-29,23
2017-10-30,23
2017-10-31,23
2017-11-01,23
2017-11-02,24
2017-11-03,24
2017-11-04,24
2017-11-05,24
2017-11-06,24
2017-11-07,24
2017-11-08,24
2017-11-09,24
2017-11-10,24
2017-11-11,24
2017-11-12,24
2017-11-13,24
2017-11-14,24
2017-11-15,24
2017-11-16,24
2017-11-17,23
2017-11-18,23
2017-11-19,23
2017-11-20,23
2017-11-21,23
2017-11-22,23
2017-11-23,23
2017-11-24,23
2017-11-25,23
2017-11-26,23
2017-11-27,23
2017-11-28,23
2017-11-29,23
2017-11-30,23
2017-12-01,23
2017-12-02,23
2017-12-03,23
2017-12-04,23
2017-12-05,23
2017-12-06,23
2017-12-07,23
2017-12-08,23
2017-12-09,25
2017-12-10,25
2017-12-11,25
2017-12-12,25
2017-12-13,25
2017-12-14,25
2017-12-15,25
2017-12-16,27
2017-12-17,27
2017-12-18,27
2017-12-19,27
2017-12-20,27
2017-12-21,27
2017-12-22,27
2017-12-23,28
2017-12-24,28
2017-12-25,28
2017-12-26,28
2017-12-27,28
2017-12-28,28
2017-12-29,28
2017-12-30,29
2017-12-31,29
2018-01-01,29
2018-01-02,29
2018-01-03,29
2018-01-04,29
2018-01-05,28
2018-01-06,28
2018-01-07,28
2018-01-08,28
2018-01-09,28
2018-01-10,26
2018-01-11,26
2018-01-12,26
2018-01-13,26
2018-01-14,26
2018-01-15,25
2018-01-16,25
2018-01-17,25
2018-01-18,25
2018-01-19,25
2018-01-20,24
2018-01-21,24
2018-01-22,24
2018-01-23,24
2018-01-24,22
2018-01-25,22
2018-01-26,22
2018-01-27,22
2018-01-28,22
2018-01-29,22
2018-01-30,22
2018-01-31,23
2018-02-01,23
2018-02-02,23
2018-02-03,21
2018-02-04,21
2018-02-05,21
2018-02-06,19
2018-02-07,19
2018-02-08,18
2018-02-09,18
2018-02-10,18
2018-02-11,18
2018-02-12,18
2018-02-13,18
2018-02-14,18
2018-02-15,18
2018-02-16,18
2018-02-17,17
2018-02-18,17
2018-02-19,17
2018-02-20,17
2018-02-21,17
2018-02-22,17
2018-02-23,17
2018-02-24,18
2018-02-25,18
2018-02-26,18
2018-02-27,18
2018-02-28,18
2018-03-01,18
2018-03-02,18
2018-03-03,19
2018-03-04,19
2018-03-05,19
2018-03-06,19
2018-03-07,20
2018-03-08,20
2018-03-09,20
2018-03-10,20
2018-03-11,21
2018-03-12,21
2018-03-13,21
2018-03-14,21
2018-03-15,22
2018-03-16,22
2018-03-17,22
2018-03-18,21
2018-03-19,21
2018-03-20,21
2018-03-21,22
2018-03-23,22
2018-03-24,22
2018-03-25,24
2018-03-26,24
2018-03-27,24
2018-03-28,24
2018-03-29,24
2018-03-30,24
2018-03-31,24
2018-04-01,24
2018-04-02,23
2018-04-03,23
2018-04-04,23
2018-04-05,23
2018-04-06,24
2018-04-07,24
2018-04-08,24
2018-04-09,24
2018-04-10,24
2018-04-11,24
2018-04-12,24
2018-04-13,24
2018-04-14,23
2018-04-15,23
2018-04-16,23
2018-04-17,21
2018-04-18,21
2018-04-19,21
2018-04-20,21
2018-04-21,21
2018-04-22,21
2018-04-23,21
2018-04-24,21
2018-04-25,23
2018-04-26,23
2018-04-27,23
2018-04-28,23
2018-04-29,25
2018-04-30,25
2018-05-01,25
2018-05-02,25
2018-05-03,26
2018-05-04,26
2018-05-05,26
2018-05-06,26
2018-05-07,25
2018-05-08,25
2018-05-09,25
2018-05-10,25
2018-05-11,26
2018-05-12,26
2018-05-13,26
2018-05-14,26
2018-05-15,28
2018-05-16,28
2018-05-17,28
2018-05-18,28
2018-05-19,30
2018-05-20,30
2018-05-21,30
2018-05-22,30
2018-05-23,30
2018-05-24,30
2018-05-25,30
2018-05-26,30
2018-05-27,31
2018-05-28,31
2018-05-29,31
2018-05-30,31
2018-05-31,33
2018-06-01,33
2018-06-02,33
2018-06-03,33
2018-06-04,33
2018-06-05,35
2018-06-06,35
2018-06-07,35
2018-06-08,33
2018-06-09,33
2018-06-10,33
2018-06-11,33
2018-06-12,32
2018-06-13,32
2018-06-14,32
2018-06-15,32
2018-06-16,32
2018-06-17,32
2018-06-18,32
2018-06-19,32
2018-06-20,32
2018-06-21,32
2018-06-22,32
2018-06-23,32
2018-06-24,31
2018-06-25,31
2018-06-26,31
2018-06-27,31
2018-06-28,32
2018-06-29,32
2018-06-30,32
2018-07-01,32
2018-07-02,32
2018-07-03,32
2018-07-04,32
2018-07-05,32
2018-07-06,31
2018-07-07,31
2018-07-08,31
2018-07-09,29
2018-07-10,29
2018-07-11,29
2018-07-12,29
2018-07-13,29
2018-07-14,29
2018-07-15,27
2018-07-16,27
2018-07-17,27
2018-07-18,26
2018-07-19,26
2018-07-20,26
2018-07-21,24
2018-07-22,24
2018-07-23,22
2018-07-24,22
2018-07-25,22
2018-07-26,20
2018-07-27,20
2018-07-28,19
2018-07-29,19
2018-07-30,19
2018-07-31,18
2018-08-01,18
2018-08-02,18
2018-08-03,17
2018-08-04,17
2018-08-05,17
2018-08-06,17
2018-08-07,17
2018-08-08,18
2018-08-09,18
2018-08-10,18
2018-08-11,19
2018-08-12,19
2018-08-14,19
2018-08-16,19
2018-08-17,20
2018-08-18,20
2018-08-19,20
2018-08-20,21
2018-08-21,21
2018-08-22,21
2018-08-23,23
2018-08-24,23
2018-08-25,24
2018-08-26,24
2018-08-27,24
2018-08-28,26
2018-08-29,26
2018-08-30,26
2018-08-31,28
2018-09-01,28
2018-09-02,28
2018-09-03,30
2018-09-04,30
2018-09-05,32
2018-09-06,32
2018-09-07,32
2018-09-08,34
2018-09-09,34
2018-09-10,36
2018-09-11,36
2018-09-12,36
2018-09-13,38
2018-09-14,38
2018-09-15,40
2018-09-16,40
2018-09-17,40
2018-09-18,41
2018-09-19,41
2018-09-20,41
2018-09-21,44
2018-09-22,44
2018-09-23,46
2018-09-24,46
2018-09-25,46
2018-09-26,47
2018-09-27,47
2018-09-28,47
2018-09-29,46
2018-09-30,46
2018-10-01,49
2018-10-02,49
2018-10-03,49
2018-10-04,51
2018-10-05,51
2018-10-06,51
2018-10-07,51
2018-10-08,51
2018-10-09,51
2018-10-10,51
2018-10-11,51
2018-10-12,53
2018-10-13,53
2018-10-14,53
2018-10-15,53
2018-10-16,53
2018-10-17,53
2018-10-18,51
2018-10-19,51
2018-10-20,51
2018-10-21,54
2018-10-22,54
2018-10-23,54
2018-10-24,53
2018-10-25,53
2018-10-26,53
2018-10-27,53
2018-10-28,53
2018-10-29,53
2018-10-30,54
2018-10-31,53
2018-11-01,52
2018-11-03,50
2018-11-04,49
2018-11-05,48
2018-11-06,47
2018-11-07,45
2018-11-08,43
2018-11-09,42
2018-11-10,40
2018-11-11,40
2018-11-12,39
2018-11-13,38
2018-11-15,34
2018-11-16,33
2018-11-17,32
2018-11-18,31
2018-11-19,30
2018-11-20,29
2018-11-21,28
2018-11-22,28
2018-11-23,27
2018-11-24,27
2018-11-25,27
2018-11-26,26
2018-11-27,25
2018-11-28,24
2018-11-29,22
2018-12-01,20
2018-12-02,20
2018-12-03,20
2018-12-04,19
2018-12-05,19
2018-12-07,18
2018-12-09,17
2018-12-10,17
2018-12-11,17
2018-12-12,17
2018-12-13,17
2018-12-14,16
2018-12-15,15
2018-12-16,15
2018-12-17,15
2018-12-18,14
2018-12-19,14
2018-12-20,14
2018-12-21,14
2018-12-22,14
2018-12-23,14
2018-12-24,14
2018-12-25,14
2018-12-26,14
2018-12-27,15
2018-12-28,15
2018-12-29,15
2018-12-30,15
2018-12-31,15
2019-01-01,15
2019-01-02,15
2019-01-03,15
2019-01-04,15
2019-01-05,16
2019-01-06,16
2019-01-08,16
2019-01-10,16
2019-01-11,16
2019-01-12,17
2019-01-13,17
2019-01-14,18
2019-01-15,18
2019-01-16,19
2019-01-17,19
2019-01-18,20
2019-01-19,21
2019-01-20,23
2019-01-21,23
2019-01-22,24
2019-01-23,24
2019-01-24,26
2019-01-25,26
2019-01-26,28
2019-01-27,28
2019-01-28,30
2019-01-29,30
2019-01-30,31
2019-01-31,31
2019-02-01,32
2019-02-02,32
2019-02-03,33
2019-02-04,33
2019-02-05,34
2019-02-06,34
2019-02-07,36
2019-02-08,36
2019-02-09,36
2019-02-10,36
2019-02-11,37
2019-02-12,37
2019-02-13,38
2019-02-14,38
2019-02-15,37
2019-02-16,37
2019-02-17,36
2019-02-18,36
2019-02-19,35
2019-02-20,35
2019-02-21,33
2019-02-22,33
2019-02-23,32
2019-02-24,32
2019-02-25,31
2019-02-26,31
2019-02-27,31
2019-02-28,31
2019-03-01,30
2019-03-02,30
2019-03-03,30
2019-03-04,30
2019-03-05,30
2019-03-06,30
2019-03-07,31
2019-03-08,31
2019-03-09,31
2019-03-10,31
2019-03-11,31
2019-03-12,30
2019-03-13,30
2019-03-14,31
2019-03-15,31
2019-03-16,31
2019-03-17,33
2019-03-18,33
2019-03-19,33
2019-03-20,34
2019-03-21,34
2019-03-22,36
2019-03-23,36
2019-03-24,37
2019-03-25,37
2019-03-26,38
2019-03-27,38
2019-03-28,38
2019-03-29,37
2019-03-30,37
2019-03-31,37
2019-04-01,39
2019-04-02,39
2019-04-03,41
2019-04-04,41
2019-04-05,41
2019-04-06,43
2019-04-07,43
2019-04-08,46
2019-04-09,46
2019-04-10,46
2019-04-11,47
2019-04-12,47
2019-04-13,47
2019-04-14,47
2019-04-15,47
2019-04-16,47
2019-04-17,47
2019-04-18,47
2019-04-19,44
2019-04-20,44
2019-04-21,42
2019-04-22,42
2019-04-23,44
2019-04-24,44
2019-04-25,44
2019-04-26,47
2019-04-27,47
2019-04-28,47
2019-04-29,50
2019-04-30,50
2019-05-01,50
2019-05-02,52
2019-05-03,52
2019-05-04,54
2019-05-05,54
2019-05-06,54
2019-05-07,57
2019-05-08,57
2019-05-09,57
2019-05-10,60
2019-05-11,60
2019-05-12,63
2019-05-13,63
2019-05-14,67
2019-05-15,67
2019-05-16,67
2019-05-17,70
2019-05-18,70
2019-05-19,72
2019-05-20,72
2019-05-21,72
2019-05-22,75
2019-05-23,75
2019-05-24,75
2019-05-25,75
2019-05-26,75
2019-05-27,77
2019-05-28,77
2019-05-29,77
2019-05-30,77
2019-05-31,77
2019-06-01,77
2019-06-02,75
2019-06-03,75
2019-06-04,75
2019-06-05,75
2019-06-06,75
2019-06-07,75
2019-06-08,75
2019-06-09,75
2019-06-10,75
2019-06-11,74
2019-06-12,74
2019-06-13,74
2019-06-14,73
2019-06-15,73
2019-06-16,73
2019-06-17,74
2019-06-18,74
2019-06-19,74
2019-06-20,76
2019-06-21,76
2019-06-22,76
2019-06-23,77
2019-06-24,77
2019-06-25,77
2019-06-26,79
2019-06-27,79
2019-06-28,79
2019-06-29,76
2019-06-30,76
2019-07-01,76
2019-07-02,77
2019-07-03,77
2019-07-04,77
2019-07-05,80
2019-07-06,80
2019-07-07,80
2019-07-08,77
2019-07-09,77
2019-07-10,77
2019-07-11,80
2019-07-12,80
2019-07-13,80
2019-07-14,81
2019-07-15,81
2019-07-16,81
2019-07-17,76
2019-07-18,76
2019-07-19,76
2019-07-20,76
2019-07-21,75
2019-07-22,75
2019-07-23,75
2019-07-24,75
2019-07-25,75
2019-07-26,75
2019-07-27,78
2019-07-28,78
2019-07-29,78
2019-07-30,80
2019-07-31,80
2019-08-01,80
2019-08-02,82
2019-08-03,82
2019-08-04,86
2019-08-05,86
2019-08-06,86
2019-08-07,91
2019-08-08,91
2019-08-09,91
2019-08-10,95
2019-08-11,95
2019-08-12,95
2019-08-13,96
2019-08-14,96
2019-08-15,96
2019-08-16,98
2019-08-17,98
2019-08-18,98
