date_obj,Chaos%20tiara price
2015-08-14,7830
2015-08-15,7830
2015-08-16,7830
2015-08-17,7830
2015-08-18,7830
2015-08-19,7449
2015-08-20,7449
2015-08-21,7449
2015-08-22,7449
2015-08-23,7449
2015-08-24,7094
2015-08-25,7094
2015-08-26,7094
2015-08-27,7094
2015-08-28,7094
2015-08-29,6753
2015-08-30,6753
2015-08-31,6753
2015-09-01,6753
2015-09-02,6753
2015-09-03,6753
2015-09-04,6418
2015-09-05,6418
2015-09-06,6418
2015-09-07,6418
2015-09-08,6418
2015-09-09,6111
2015-09-10,6111
2015-09-11,6111
2015-09-12,6111
2015-09-13,6111
2015-09-14,6111
2015-09-15,6111
2015-09-16,5812
2015-09-17,5812
2015-09-18,5812
2015-09-19,5812
2015-09-20,5812
2015-09-21,5812
2015-09-22,5812
2015-09-23,5812
2015-09-24,5526
2015-09-25,5526
2015-09-27,5526
2015-09-28,5526
2015-09-29,5526
2015-09-30,5526
2015-10-05,5255
2015-10-06,5255
2015-10-07,5255
2015-10-08,5255
2015-10-09,5255
2015-10-10,5255
2015-10-11,5255
2015-10-12,4998
2015-10-13,4998
2015-10-14,4998
2015-10-15,4998
2015-10-16,4998
2015-10-17,4998
2015-10-18,4998
2015-10-19,4998
2015-10-20,4752
2015-10-22,4752
2015-10-23,4752
2015-10-24,4752
2015-10-25,4752
2015-10-26,4752
2015-10-27,4524
2015-10-29,4524
2015-10-30,4524
2015-10-31,4524
2015-11-01,4524
2015-11-02,4524
2015-11-03,4524
2015-11-04,4304
2015-11-05,4304
2015-11-06,4304
2015-11-07,4304
2015-11-08,4304
2015-11-09,4304
2015-11-10,4304
2015-11-11,4304
2015-11-12,4304
2015-11-13,4093
2015-11-14,4093
2015-11-15,4093
2015-11-16,4093
2015-11-17,4093
2015-11-18,4093
2015-11-19,4093
2015-11-20,4093
2015-11-21,4093
2015-11-22,3891
2015-11-23,3891
2015-11-24,3891
2015-11-25,3891
2015-11-26,3891
2015-11-27,3891
2015-11-28,3891
2015-11-29,3891
2015-11-30,3700
2015-12-01,3700
2015-12-02,3700
2015-12-03,3700
2015-12-04,3700
2015-12-05,3700
2015-12-06,3700
2015-12-07,3700
2015-12-08,3700
2015-12-09,3525
2015-12-10,3525
2015-12-11,3525
2015-12-12,3525
2015-12-13,3525
2015-12-14,3525
2015-12-15,3364
2015-12-16,3364
2015-12-17,3364
2015-12-18,3364
2015-12-19,3364
2015-12-20,3364
2015-12-21,3197
2015-12-22,3197
2015-12-23,3197
2015-12-24,3197
2015-12-25,3197
2015-12-26,3197
2015-12-27,3197
2015-12-28,3046
2015-12-29,3046
2015-12-30,3046
2015-12-31,3046
2016-01-01,3046
2016-01-02,3046
2016-01-03,2899
2016-01-04,2899
2016-01-05,2899
2016-01-06,2899
2016-01-07,2899
2016-01-08,2899
2016-01-09,2899
2016-01-10,2762
2016-01-11,2762
2016-01-12,2762
2016-01-13,2762
2016-01-14,2762
2016-01-15,2762
2016-01-16,2629
2016-01-17,2629
2016-01-18,2629
2016-01-19,2629
2016-01-20,2629
2016-01-21,2629
2016-01-22,2501
2016-01-23,2501
2016-01-24,2501
2016-01-25,2501
2016-01-26,2501
2016-01-27,2501
2016-01-28,2501
2016-01-29,2378
2016-01-30,2378
2016-01-31,2378
2016-02-01,2378
2016-02-02,2378
2016-02-03,2378
2016-02-04,2378
2016-02-05,2260
2016-02-06,2260
2016-02-07,2260
2016-02-08,2260
2016-02-09,2260
2016-02-10,2260
2016-02-11,2149
2016-02-12,2149
2016-02-13,2149
2016-02-14,2149
2016-02-15,2149
2016-02-16,2149
2016-02-17,2043
2016-02-18,2043
2016-02-19,2043
2016-02-20,2043
2016-02-21,2043
2016-02-22,2043
2016-02-23,1951
2016-02-24,1951
2016-02-25,1951
2016-02-26,1951
2016-02-27,1951
2016-02-28,1951
2016-02-29,1862
2016-03-01,1862
2016-03-02,1862
2016-03-03,1862
2016-03-04,1862
2016-03-05,1862
2016-03-06,1769
2016-03-07,1769
2016-03-08,1769
2016-03-09,1769
2016-03-10,1769
2016-03-11,1769
2016-03-12,1769
2016-03-13,1681
2016-03-14,1681
2016-03-15,1681
2016-03-16,1681
2016-03-17,1681
2016-03-18,1681
2016-03-19,1599
2016-03-20,1599
2016-03-21,1599
2016-03-22,1599
2016-03-23,1599
2016-03-24,1599
2016-03-25,1522
2016-03-26,1522
2016-03-27,1522
2016-03-28,1522
2016-03-29,1522
2016-03-30,1522
2016-03-31,1447
2016-04-01,1447
2016-04-02,1447
2016-04-03,1447
2016-04-04,1447
2016-04-05,1447
2016-04-06,1447
2016-04-07,1376
2016-04-08,1376
2016-04-09,1376
2016-04-10,1376
2016-04-11,1376
2016-04-12,1376
2016-04-13,1309
2016-04-14,1309
2016-04-15,1309
2016-04-16,1309
2016-04-17,1309
2016-04-18,1245
2016-04-19,1245
2016-04-20,1245
2016-04-21,1245
2016-04-22,1245
2016-04-23,1245
2016-04-24,1245
2016-04-25,1184
2016-04-26,1184
2016-04-27,1184
2016-04-28,1184
2016-04-29,1184
2016-04-30,1125
2016-05-01,1125
2016-05-02,1125
2016-05-03,1125
2016-05-04,1125
2016-05-05,1125
2016-05-06,1125
2016-05-07,1070
2016-05-08,1070
2016-05-09,1070
2016-05-10,1070
2016-05-11,1070
2016-05-12,1070
2016-05-13,1017
2016-05-14,1017
2016-05-15,1017
2016-05-16,1017
2016-05-17,1017
2016-05-18,967
2016-05-19,967
2016-05-22,967
2016-05-23,967
2016-05-24,920
2016-05-25,920
2016-05-26,920
2016-05-27,920
2016-05-28,920
2016-05-29,877
2016-05-30,877
2016-05-31,877
2016-06-01,877
2016-06-02,877
2016-06-03,877
2016-06-04,834
2016-06-05,834
2016-06-06,834
2016-06-07,834
2016-06-08,834
2016-06-09,793
2016-06-10,793
2016-06-11,793
2016-06-12,793
2016-06-13,793
2016-06-14,756
2016-06-15,756
2016-06-16,756
2016-06-17,756
2016-06-18,756
2016-06-19,720
2016-06-20,720
2016-06-21,720
2016-06-22,720
2016-06-23,720
2016-06-24,686
2016-06-25,686
2016-06-26,686
2016-06-27,686
2016-06-28,686
2016-06-29,651
2016-06-30,651
2016-07-01,651
2016-07-02,651
2016-07-03,651
2016-07-04,619
2016-07-05,619
2016-07-06,619
2016-07-07,619
2016-07-08,619
2016-07-09,589
2016-07-10,589
2016-07-11,589
2016-07-12,589
2016-07-13,589
2016-07-14,559
2016-07-15,559
2016-07-16,559
2016-07-17,559
2016-07-18,559
2016-07-23,531
2016-07-24,531
2016-07-25,531
2016-07-26,531
2016-07-27,505
2016-07-28,505
2016-07-29,505
2016-07-30,505
2016-07-31,505
2016-08-01,505
2016-08-02,480
2016-08-03,480
2016-08-04,480
2016-08-05,480
2016-08-06,480
2016-08-07,480
2016-08-08,480
2016-08-09,456
2016-08-10,456
2016-08-11,456
2016-08-12,456
2016-08-13,456
2016-08-14,456
2016-08-15,433
2016-08-16,433
2016-08-17,433
2016-08-18,433
2016-08-19,433
2016-08-20,433
2016-08-21,433
2016-08-22,411
2016-08-23,411
2016-08-24,411
2016-08-25,411
2016-08-26,411
2016-08-28,411
2016-08-31,391
2016-09-01,391
2016-09-02,391
2016-09-03,391
2016-09-04,391
2016-09-05,371
2016-09-06,371
2016-09-07,371
2016-09-08,371
2016-09-09,371
2016-09-10,371
2016-09-11,371
2016-09-12,352
2016-09-13,352
2016-09-14,352
2016-09-15,352
2016-09-16,352
2016-09-17,352
2016-09-18,352
2016-09-19,352
2016-09-20,352
2016-09-21,334
2016-09-22,334
2016-09-23,334
2016-09-24,334
2016-09-25,334
2016-09-26,334
2016-09-27,334
2016-09-28,334
2016-09-29,334
2016-09-30,317
2016-10-01,317
2016-10-02,317
2016-10-03,317
2016-10-04,317
2016-10-05,317
2016-10-06,317
2016-10-07,317
2016-10-08,317
2016-10-09,317
2016-10-10,302
2016-10-11,302
2016-10-12,302
2016-10-13,302
2016-10-14,302
2016-10-15,302
2016-10-16,302
2016-10-17,287
2016-10-18,287
2016-10-19,287
2016-10-20,287
2016-10-21,287
2016-10-22,287
2016-10-23,287
2016-10-24,287
2016-10-25,272
2016-10-26,272
2016-10-27,272
2016-10-28,272
2016-10-29,272
2016-10-30,272
2016-10-31,272
2016-11-01,272
2016-11-02,258
2016-11-03,258
2016-11-04,258
2016-11-05,258
2016-11-06,258
2016-11-07,258
2016-11-08,258
2016-11-09,258
2016-11-10,245
2016-11-11,245
2016-11-12,245
2016-11-13,245
2016-11-14,245
2016-11-15,245
2016-12-07,198
2016-12-08,198
2016-12-09,198
2016-12-10,198
2016-12-11,188
2016-12-12,188
2016-12-13,188
2016-12-14,188
2016-12-15,188
2016-12-16,188
2016-12-17,178
2016-12-18,178
2016-12-19,178
2016-12-20,178
2016-12-21,178
2016-12-22,178
2016-12-23,169
2016-12-24,169
2016-12-25,169
2016-12-26,169
2016-12-27,169
2016-12-28,169
2016-12-29,160
2016-12-30,160
2016-12-31,160
2017-01-01,160
2017-01-02,160
2017-01-03,160
2017-01-04,152
2017-01-05,152
2017-01-06,152
2017-01-07,152
2017-01-08,152
2017-01-09,152
2017-01-10,144
2017-01-11,144
2017-01-12,144
2017-01-13,144
2017-01-14,144
2017-01-15,136
2017-01-16,136
2017-01-17,136
2017-01-18,136
2017-01-19,136
2017-01-20,136
2017-01-21,129
2017-01-22,129
2017-01-23,129
2017-01-27,122
2017-01-28,122
2017-01-29,122
2017-01-30,122
2017-01-31,122
2017-02-01,115
2017-02-02,115
2017-02-03,115
2017-02-04,115
2017-02-05,115
2017-02-06,115
2017-02-07,109
2017-02-08,109
2017-02-09,109
2017-02-10,109
2017-02-11,109
2017-02-12,109
2017-02-13,103
2017-02-14,103
2017-02-15,103
2017-02-16,103
2017-02-18,103
2017-02-19,97
2017-02-20,97
2017-02-21,97
2017-02-22,97
2017-02-23,97
2017-02-24,97
2017-02-25,97
2017-02-26,97
2017-02-27,92
2017-02-28,92
2017-03-01,92
2017-03-02,92
2017-03-03,92
2017-03-04,92
2017-03-05,87
2017-03-06,87
2017-03-07,87
2017-03-08,87
2017-03-09,87
2017-03-10,87
2017-03-11,82
2017-03-12,82
2017-03-13,82
2017-03-14,82
2017-03-15,82
2017-03-16,77
2017-03-17,77
2017-03-18,77
2017-03-19,77
2017-03-20,77
2017-03-21,77
2017-03-22,73
2017-03-23,73
2017-03-24,73
2017-03-25,73
2017-03-26,73
2017-03-27,73
2017-03-28,69
2017-03-29,69
2017-03-30,69
2017-03-31,69
2017-04-01,69
2017-04-02,65
2017-04-03,65
2017-04-04,65
2017-04-12,57
2017-04-13,57
2017-04-14,57
2017-04-15,57
2017-04-16,57
2017-04-17,54
2017-04-18,54
2017-04-19,54
2017-04-20,54
2017-04-21,54
2017-04-22,54
2017-04-23,51
2017-04-24,51
2017-04-25,51
2017-04-26,51
2017-04-27,51
2017-04-28,51
2017-04-29,48
2017-04-30,48
2017-05-01,48
2017-05-02,48
2017-05-03,48
2017-05-04,48
2017-05-05,45
2017-05-06,45
2017-05-07,45
2017-05-08,45
2017-05-09,45
2017-05-10,45
2017-05-11,44
2017-05-12,44
2017-05-13,44
2017-05-14,44
2017-05-15,44
2017-05-16,44
2017-05-17,44
2017-05-18,42
2017-05-19,42
2017-05-20,42
2017-05-21,42
2017-05-22,42
2017-05-23,42
2017-05-24,40
2017-05-25,40
2017-05-26,40
2017-05-27,40
2017-05-28,40
2017-05-29,40
2017-05-30,40
2017-05-31,39
2017-06-01,39
2017-06-02,39
2017-06-03,39
2017-06-04,39
2017-06-05,39
2017-06-06,37
2017-06-07,37
2017-06-08,37
2017-06-09,37
2017-06-10,37
2017-06-11,35
2017-06-12,35
2017-06-13,35
2017-06-14,35
2017-06-15,35
2017-06-16,35
2017-06-17,35
2017-06-18,33
2017-06-19,33
2017-06-20,33
2017-06-21,33
2017-06-22,33
2017-06-23,33
2017-06-24,33
2017-06-25,31
2017-06-26,31
2017-06-27,31
2017-06-28,31
2017-06-29,31
2017-06-30,31
2017-07-01,29
2017-07-02,29
2017-07-03,29
2017-07-04,29
2017-07-05,29
2017-07-06,29
2017-07-07,29
2017-07-08,27
2017-07-13,27
2017-07-14,25
2017-07-15,25
2017-07-16,25
2017-07-17,25
2017-07-18,25
2017-07-19,25
2017-07-20,25
2017-07-21,25
2017-07-22,25
2017-07-23,25
2017-07-24,25
2017-07-25,24
2017-07-26,24
2017-07-27,24
2017-07-28,24
2017-07-29,24
2017-07-30,25
2017-07-31,25
2017-08-01,25
2017-08-02,25
2017-08-03,25
2017-08-04,25
2017-08-05,25
2017-08-06,25
2017-08-09,25
2017-08-10,25
2017-08-11,23
2017-08-12,23
2017-08-13,23
2017-08-14,23
2017-08-15,23
2017-08-16,23
2017-08-17,22
2017-08-18,22
2017-08-19,22
2017-08-20,22
2017-08-21,22
2017-08-22,22
2017-08-23,21
2017-08-24,21
2017-08-25,21
2017-08-26,21
2017-08-27,21
2017-08-28,20
2017-08-29,20
2017-08-30,20
2017-08-31,20
2017-09-01,20
2017-09-02,20
2017-09-03,20
2017-09-04,20
2017-09-05,20
2017-09-06,20
2017-09-07,21
2017-09-08,21
2017-09-09,21
2017-09-10,21
2017-09-11,21
2017-09-12,21
2017-09-13,22
2017-09-14,22
2017-09-15,22
2017-09-16,22
2017-09-17,22
2017-09-18,22
2017-09-19,24
2017-09-20,24
2017-09-21,24
2017-09-22,24
2017-09-23,24
2017-09-24,24
2017-09-25,24
2017-09-26,24
2017-09-27,24
2017-09-28,24
2017-09-29,24
2017-09-30,24
2017-10-01,24
2017-10-02,24
2017-10-03,24
2017-10-04,24
2017-10-05,24
2017-10-06,24
2017-10-07,24
2017-10-08,24
2017-10-09,26
2017-10-10,26
2017-10-11,26
2017-10-12,26
2017-10-13,26
2017-10-14,26
2017-10-15,28
2017-10-16,28
2017-10-17,28
2017-10-18,28
2017-10-19,28
2017-10-20,28
2017-10-21,29
2017-10-22,29
2017-10-23,29
2017-10-24,29
2017-10-25,29
2017-10-26,29
2017-10-27,31
2017-10-28,31
2017-10-29,31
2017-10-30,31
2017-10-31,31
2017-11-01,31
2017-11-02,31
2017-11-03,31
2017-11-04,31
2017-11-05,31
2017-11-06,31
2017-11-07,31
2017-11-08,31
2017-11-09,32
2017-11-10,32
2017-11-11,32
2017-11-12,32
2017-11-13,32
2017-11-14,32
2017-11-15,32
2017-11-16,33
2017-11-17,33
2017-11-18,33
2017-11-19,33
2017-11-20,33
2017-11-21,33
2017-11-22,33
2017-11-23,34
2017-11-24,34
2017-11-25,34
2017-11-26,34
2017-11-27,34
2017-11-28,34
2017-11-29,34
2017-11-30,34
2017-12-01,32
2017-12-02,32
2017-12-03,32
2017-12-04,32
2017-12-05,32
2017-12-06,32
2017-12-07,32
2017-12-08,32
2017-12-09,32
2017-12-10,32
2017-12-11,32
2017-12-12,32
2017-12-13,32
2017-12-14,34
2017-12-15,34
2017-12-16,34
2017-12-17,34
2017-12-18,34
2017-12-19,33
2017-12-20,33
2017-12-21,33
2017-12-22,33
2017-12-23,33
2017-12-24,33
2017-12-25,34
2017-12-26,34
2017-12-27,34
2017-12-28,34
2017-12-29,34
2017-12-30,33
2017-12-31,33
2018-01-01,33
2018-01-02,33
2018-01-03,33
2018-01-04,33
2018-01-05,33
2018-01-06,33
2018-01-07,33
2018-01-08,33
2018-01-09,33
2018-01-10,33
2018-01-11,32
2018-01-12,32
2018-01-13,32
2018-01-14,32
2018-01-15,32
2018-01-16,34
2018-01-17,34
2018-01-18,34
2018-01-19,34
2018-01-20,34
2018-01-21,33
2018-01-22,33
2018-01-23,33
2018-01-24,33
2018-01-25,33
2018-01-26,33
2018-01-27,33
2018-01-28,32
2018-01-29,32
2018-01-30,32
2018-01-31,33
2018-02-01,33
2018-02-02,33
2018-02-03,33
2018-02-04,35
2018-02-05,35
2018-02-06,35
2018-02-07,35
2018-02-08,35
2018-02-09,35
2018-02-10,35
2018-02-11,35
2018-02-12,35
2018-02-13,35
2018-02-14,35
2018-02-15,33
2018-02-16,33
2018-02-17,33
2018-02-18,33
2018-02-19,31
2018-02-20,31
2018-02-21,31
2018-02-22,31
2018-02-23,30
2018-02-24,30
2018-02-25,30
2018-02-26,28
2018-02-27,28
2018-02-28,28
2018-03-01,28
2018-03-02,26
2018-03-03,26
2018-03-04,26
2018-03-05,24
2018-03-06,24
2018-03-07,24
2018-03-08,24
2018-03-09,24
2018-03-10,24
2018-03-11,24
2018-03-12,23
2018-03-13,23
2018-03-14,23
2018-03-15,23
2018-03-16,22
2018-03-17,22
2018-03-18,22
2018-03-20,20
2018-03-21,20
2018-03-23,20
2018-03-24,19
2018-03-25,19
2018-03-26,19
2018-03-27,18
2018-03-28,18
2018-03-29,18
2018-03-30,18
2018-03-31,17
2018-04-01,17
2018-04-02,17
2018-04-03,16
2018-04-04,16
2018-04-05,16
2018-04-06,16
2018-04-07,15
2018-04-08,15
2018-04-09,15
2018-04-10,15
2018-04-11,15
2018-04-12,15
2018-04-13,15
2018-04-14,14
2018-04-15,14
2018-04-16,14
2018-04-17,14
2018-04-18,13
2018-04-19,13
2018-04-20,13
2018-04-21,13
2018-04-22,12
2018-04-23,12
2018-04-24,12
2018-04-25,12
2018-04-26,11
2018-04-27,11
2018-04-28,11
2018-04-29,11
2018-04-30,11
2018-05-01,11
2018-05-03,11
2018-05-04,11
2018-05-05,11
2018-05-07,11
2018-05-08,11
2018-05-09,11
2018-05-10,11
2018-05-11,11
2018-05-12,11
2018-05-13,10
2018-05-14,10
2018-05-15,10
2018-05-16,9
2018-05-17,9
2018-05-18,9
2018-05-19,8
2018-05-20,8
2018-05-21,8
2018-05-22,8
2018-05-23,7
2018-05-24,7
2018-05-25,7
2018-05-26,6
2018-05-27,6
2018-05-28,6
2018-05-29,5
2018-05-30,5
2018-05-31,5
2018-06-01,5
2018-06-02,4
2018-06-03,4
2018-06-04,4
2018-06-05,4
2018-06-06,4
2018-06-07,4
2018-06-08,4
2018-06-09,4
2018-06-10,4
2018-06-11,4
2018-06-12,4
2018-06-13,4
2018-06-14,4
2018-06-15,4
2018-06-16,4
2018-06-17,5
2018-06-18,5
2018-06-19,5
2018-06-20,5
2018-06-21,5
2018-06-22,5
2018-06-23,5
2018-06-24,5
2018-06-25,5
2018-06-26,5
2018-06-27,5
2018-06-28,6
2018-06-29,6
2018-06-30,6
2018-07-01,7
2018-07-02,7
2018-07-03,7
2018-07-04,7
2018-07-05,7
2018-07-06,7
2018-07-07,7
2018-07-08,7
2018-07-09,7
2018-07-10,8
2018-07-11,8
2018-07-12,8
2018-07-13,8
2018-07-14,9
2018-07-15,9
2018-07-16,9
2018-07-17,9
2018-07-18,9
2018-07-19,9
2018-07-20,9
2018-07-21,8
2018-07-22,8
2018-07-23,8
2018-07-24,7
2018-07-25,7
2018-07-26,7
2018-07-27,6
2018-07-28,6
2018-07-29,6
2018-07-30,6
2018-07-31,6
2018-08-01,6
2018-08-02,7
2018-08-03,7
2018-08-04,7
2018-08-05,6
2018-08-06,6
2018-08-07,6
2018-08-08,5
2018-08-09,5
2018-08-10,5
2018-08-11,5
2018-08-12,5
2018-08-14,5
2018-08-16,5
2018-08-17,5
2018-08-18,5
2018-08-19,4
2018-08-20,4
2018-08-21,4
2018-08-22,4
2018-08-23,4
2018-08-24,4
2018-08-25,4
2018-08-26,4
2018-08-27,4
2018-08-28,4
2018-08-29,3
2018-08-30,3
2018-08-31,3
2018-09-01,3
2018-09-02,3
2018-09-03,3
2018-09-04,4
2018-09-05,4
2018-09-06,4
2018-09-07,5
2018-09-08,5
2018-09-09,5
2018-09-10,6
2018-09-11,6
2018-09-12,6
2018-09-13,7
2018-09-14,7
2018-09-15,6
2018-09-16,6
2018-09-17,6
2018-09-18,7
2018-09-19,7
2018-09-20,7
2018-09-21,7
2018-09-22,7
2018-09-23,7
2018-09-24,7
2018-09-25,7
2018-09-26,7
2018-09-27,7
2018-09-28,8
2018-09-29,8
2018-09-30,8
2018-10-01,8
2018-10-02,8
2018-10-03,8
2018-10-04,8
2018-10-05,8
2018-10-06,8
2018-10-07,8
2018-10-08,8
2018-10-09,8
2018-10-10,8
2018-10-11,8
2018-10-12,9
2018-10-13,9
2018-10-14,9
2018-10-15,9
2018-10-16,9
2018-10-17,9
2018-10-18,9
2018-10-19,9
2018-10-20,9
2018-10-21,9
2018-10-22,9
2018-10-23,9
2018-10-24,10
2018-10-25,10
2018-10-26,10
2018-10-27,10
2018-10-28,10
2018-10-29,10
2018-10-30,11
2018-10-31,11
2018-11-01,11
2018-11-03,12
2018-11-04,12
2018-11-05,12
2018-11-06,12
2018-11-07,12
2018-11-08,12
2018-11-09,12
2018-11-10,12
2018-11-11,12
2018-11-12,12
2018-11-13,11
2018-11-14,11
2018-11-15,10
2018-11-16,9
2018-11-17,9
2018-11-18,9
2018-11-19,9
2018-11-20,9
2018-11-21,9
2018-11-22,9
2018-11-23,9
2018-11-24,10
2018-11-25,10
2018-11-26,10
2018-11-27,11
2018-11-28,11
2018-11-29,12
2018-12-01,13
2018-12-02,13
2018-12-03,14
2018-12-04,14
2018-12-05,15
2018-12-07,16
2018-12-09,16
2018-12-10,17
2018-12-11,17
2018-12-12,17
2018-12-13,17
2018-12-14,18
2018-12-15,18
2018-12-16,18
2018-12-17,18
2018-12-18,19
2018-12-19,19
2018-12-20,20
2018-12-21,20
2018-12-22,21
2018-12-23,22
2018-12-24,22
2018-12-25,24
2018-12-26,24
2018-12-27,26
2018-12-28,26
2018-12-29,24
2018-12-30,24
2018-12-31,22
2019-01-01,22
2019-01-02,21
2019-01-03,21
2019-01-04,20
2019-01-05,20
2019-01-06,19
2019-01-08,18
2019-01-10,17
2019-01-11,17
2019-01-12,16
2019-01-13,16
2019-01-14,15
2019-01-15,15
2019-01-16,14
2019-01-17,14
2019-01-18,13
2019-01-19,12
2019-01-20,12
2019-01-21,11
2019-01-22,11
2019-01-23,10
2019-01-24,10
2019-01-25,9
2019-01-26,9
2019-01-27,9
2019-01-28,9
2019-01-29,8
2019-01-30,8
2019-01-31,8
2019-02-01,8
2019-02-02,8
2019-02-03,9
2019-02-04,9
2019-02-05,9
2019-02-06,9
2019-02-07,9
2019-02-08,9
2019-02-09,10
2019-02-10,10
2019-02-11,10
2019-02-12,10
2019-02-13,10
2019-02-14,10
2019-02-15,9
2019-02-16,9
2019-02-17,8
2019-02-18,8
2019-02-19,7
2019-02-20,7
2019-02-21,8
2019-02-22,8
2019-02-23,8
2019-02-24,8
2019-02-25,8
2019-02-26,8
2019-02-27,8
2019-02-28,8
2019-03-01,7
2019-03-02,7
2019-03-03,7
2019-03-04,7
2019-03-05,6
2019-03-06,6
2019-03-07,5
2019-03-08,5
2019-03-09,5
2019-03-10,6
2019-03-11,6
2019-03-12,6
2019-03-13,6
2019-03-14,7
2019-03-15,7
2019-03-16,7
2019-03-17,7
2019-03-18,7
2019-03-19,7
2019-03-20,7
2019-03-21,7
2019-03-22,7
2019-03-23,7
2019-03-24,7
2019-03-25,7
2019-03-26,8
2019-03-27,8
2019-03-28,8
2019-03-29,8
2019-03-30,8
2019-03-31,8
2019-04-01,7
2019-04-02,7
2019-04-03,7
2019-04-04,7
2019-04-05,8
2019-04-06,8
2019-04-07,8
2019-04-08,8
2019-04-09,8
2019-04-10,8
2019-04-11,8
2019-04-12,8
2019-04-13,8
2019-04-14,8
2019-04-15,8
2019-04-16,8
2019-04-17,8
2019-04-18,9
2019-04-19,9
2019-04-20,9
2019-04-21,9
2019-04-22,8
2019-04-23,8
2019-04-24,8
2019-04-25,8
2019-04-26,7
2019-04-27,7
2019-04-28,6
2019-04-29,6
2019-04-30,5
2019-05-01,5
2019-05-02,5
2019-05-03,4
2019-05-04,4
2019-05-05,5
2019-05-06,5
2019-05-07,5
2019-05-08,5
2019-05-09,5
2019-05-10,5
2019-05-11,5
2019-05-12,5
2019-05-13,5
2019-05-14,5
2019-05-15,5
2019-05-16,5
2019-05-17,5
2019-05-18,6
2019-05-19,6
2019-05-20,6
2019-05-21,6
2019-05-22,6
2019-05-23,6
2019-05-24,6
2019-05-25,6
2019-05-26,6
2019-05-27,6
2019-05-28,6
2019-05-29,6
2019-05-30,6
2019-05-31,6
2019-06-01,6
2019-06-02,6
2019-06-03,6
2019-06-04,6
2019-06-05,7
2019-06-06,7
2019-06-07,8
2019-06-08,8
2019-06-09,8
2019-06-10,8
2019-06-11,8
2019-06-12,8
2019-06-13,8
2019-06-14,8
2019-06-15,8
2019-06-16,8
2019-06-17,9
2019-06-18,9
2019-06-19,9
2019-06-20,9
2019-06-21,9
2019-06-22,10
2019-06-23,10
2019-06-24,10
2019-06-25,10
2019-06-26,10
2019-06-27,11
2019-06-28,11
2019-06-29,11
2019-06-30,11
2019-07-01,11
2019-07-02,11
2019-07-03,11
2019-07-04,11
2019-07-05,11
2019-07-06,12
2019-07-07,12
2019-07-08,12
2019-07-09,12
2019-07-10,12
2019-07-11,12
2019-07-12,11
2019-07-13,11
2019-07-14,11
