date_obj,Soda%20ash price
2016-07-26,77
2016-07-27,77
2016-07-28,77
2016-07-29,77
2016-07-30,77
2016-07-31,77
2016-08-01,77
2016-08-02,77
2016-08-03,77
2016-08-04,77
2016-08-05,77
2016-08-06,77
2016-08-07,77
2016-08-08,77
2016-08-09,77
2016-08-10,77
2016-08-11,77
2016-08-12,80
2016-08-13,80
2016-08-14,80
2016-08-15,80
2016-08-16,80
2016-08-17,80
2016-08-18,80
2016-08-19,80
2016-08-20,82
2016-08-21,82
2016-08-22,82
2016-08-23,82
2016-08-24,82
2016-08-25,82
2016-08-26,82
2016-08-28,83
2016-08-31,83
2016-09-01,83
2016-09-02,83
2016-09-03,83
2016-09-04,83
2016-09-05,83
2016-09-06,79
2016-09-07,79
2016-09-08,79
2016-09-09,79
2016-09-10,79
2016-09-11,79
2016-09-12,79
2016-09-13,79
2016-09-14,79
2016-09-15,79
2016-09-16,75
2016-09-17,75
2016-09-18,75
2016-09-19,75
2016-09-20,75
2016-09-21,75
2016-09-22,75
2016-09-23,75
2016-09-24,75
2016-09-25,71
2016-09-26,71
2016-09-27,71
2016-09-28,71
2016-09-29,71
2016-09-30,71
2016-10-01,71
2016-10-02,71
2016-10-03,71
2016-10-04,73
2016-10-05,73
2016-10-06,73
2016-10-07,73
2016-10-08,73
2016-10-09,73
2016-10-11,73
2016-10-12,73
2016-10-13,74
2016-10-14,74
2016-10-15,74
2016-10-16,74
2016-10-17,74
2016-10-18,74
2016-10-19,74
2016-10-20,74
2016-10-21,74
2016-10-22,74
2016-10-23,74
2016-10-24,74
2016-10-25,74
2016-10-26,74
2016-10-27,74
2016-10-28,74
2016-10-29,74
2016-10-30,75
2016-10-31,75
2016-11-01,75
2016-11-02,75
2016-11-03,75
2016-11-04,75
2016-11-05,75
2016-11-06,75
2016-11-07,75
2016-11-08,73
2016-11-09,73
2016-11-10,73
2016-11-11,73
2016-11-12,73
2016-11-13,73
2016-11-14,73
2016-12-08,81
2016-12-09,81
2016-12-10,85
2016-12-11,85
2016-12-12,85
2016-12-13,85
2016-12-14,85
2016-12-15,85
2016-12-16,87
2016-12-17,87
2016-12-18,87
2016-12-19,87
2016-12-20,87
2016-12-21,90
2016-12-22,90
2016-12-23,90
2016-12-24,90
2016-12-25,90
2016-12-26,90
2016-12-27,90
2016-12-28,90
2016-12-29,90
2016-12-30,90
2016-12-31,90
2017-01-01,90
2017-01-02,87
2017-01-03,87
2017-01-04,87
2017-01-05,87
2017-01-06,87
2017-01-07,87
2017-01-08,86
2017-01-09,86
2017-01-10,86
2017-01-11,86
2017-01-12,86
2017-01-13,86
2017-01-14,85
2017-01-15,85
2017-01-16,85
2017-01-17,85
2017-01-18,83
2017-01-19,83
2017-01-20,83
2017-01-21,83
2017-01-22,83
2017-01-27,83
2017-01-28,83
2017-01-29,83
2017-01-30,82
2017-01-31,82
2017-02-01,82
2017-02-02,82
2017-02-03,82
2017-02-04,78
2017-02-05,78
2017-02-06,78
2017-02-07,78
2017-02-08,78
2017-02-09,78
2017-02-10,74
2017-02-11,74
2017-02-12,74
2017-02-13,74
2017-02-14,74
2017-02-15,74
2017-02-16,73
2017-02-18,73
2017-02-19,73
2017-02-20,73
2017-02-21,73
2017-02-22,73
2017-02-23,73
2017-02-24,70
2017-02-25,70
2017-02-26,70
2017-02-27,70
2017-02-28,70
2017-03-01,70
2017-03-02,72
2017-03-03,72
2017-03-04,72
2017-03-05,72
2017-03-06,72
2017-03-07,72
2017-03-08,72
2017-03-09,71
2017-03-10,71
2017-03-11,71
2017-03-12,71
2017-03-13,71
2017-03-14,67
2017-03-15,67
2017-03-16,67
2017-03-17,67
2017-03-18,67
2017-03-19,67
2017-03-20,64
2017-03-21,64
2017-03-22,64
2017-03-23,64
2017-03-24,64
2017-03-25,64
2017-03-26,64
2017-03-27,62
2017-03-28,62
2017-03-29,62
2017-03-30,62
2017-03-31,62
2017-04-01,62
2017-04-02,62
2017-04-03,61
2017-04-04,61
2017-04-12,62
2017-04-13,62
2017-04-14,62
2017-04-15,62
2017-04-16,62
2017-04-17,63
2017-04-18,63
2017-04-19,63
2017-04-20,63
2017-04-21,63
2017-04-22,63
2017-04-23,63
2017-04-24,63
2017-04-25,63
2017-04-26,63
2017-04-27,63
2017-04-28,63
2017-04-29,63
2017-04-30,63
2017-05-01,63
2017-05-02,61
2017-05-03,61
2017-05-04,61
2017-05-05,61
2017-05-06,61
2017-05-07,61
2017-05-08,61
2017-05-09,59
2017-05-10,59
2017-05-11,59
2017-05-12,59
2017-05-13,59
2017-05-14,59
2017-05-15,59
2017-05-16,59
2017-05-17,58
2017-05-18,58
2017-05-19,58
2017-05-20,58
2017-05-21,58
2017-05-22,58
2017-05-23,58
2017-05-24,55
2017-05-25,55
2017-05-26,55
2017-05-27,55
2017-05-28,55
2017-05-29,55
2017-05-30,55
2017-05-31,53
2017-06-01,53
2017-06-02,53
2017-06-03,53
2017-06-06,53
2017-06-07,54
2017-06-08,54
2017-06-09,54
2017-06-10,54
2017-06-11,54
2017-06-12,54
2017-06-13,54
2017-06-14,53
2017-06-15,53
2017-06-16,53
2017-06-17,53
2017-06-18,53
2017-06-19,53
2017-06-20,53
2017-06-21,52
2017-06-22,52
2017-06-23,52
2017-06-24,52
2017-06-25,52
2017-06-26,52
2017-06-27,52
2017-06-28,52
2017-06-29,51
2017-06-30,51
2017-07-01,51
2017-07-02,51
2017-07-03,51
2017-07-04,51
2017-07-05,51
2017-07-06,51
2017-07-07,51
2017-07-08,51
2017-07-13,51
2017-07-14,51
2017-07-15,51
2017-07-16,51
2017-07-17,51
2017-07-18,51
2017-07-19,51
2017-07-20,51
2017-07-21,51
2017-07-22,52
2017-07-23,52
2017-07-24,52
2017-07-25,52
2017-07-26,52
2017-07-27,52
2017-07-28,52
2017-07-29,52
2017-07-30,52
2017-07-31,52
2017-08-01,52
2017-08-02,52
2017-08-03,52
2017-08-04,52
2017-08-05,52
2017-08-06,52
2017-08-09,53
2017-08-10,53
2017-08-11,53
2017-08-12,53
2017-08-13,53
2017-08-14,53
2017-08-15,55
2017-08-17,55
2017-08-18,55
2017-08-19,55
2017-08-20,55
2017-08-21,55
2017-08-22,55
2017-08-23,55
2017-08-24,58
2017-08-25,58
2017-08-26,58
2017-08-27,58
2017-08-28,58
2017-08-29,58
2017-08-30,58
2017-08-31,58
2017-09-01,58
2017-09-02,58
2017-09-03,58
2017-09-04,58
2017-09-05,58
2017-09-06,58
2017-09-07,61
2017-09-08,61
2017-09-09,59
2017-09-10,59
2017-09-11,59
2017-09-12,58
2017-09-13,58
2017-09-14,55
2017-09-15,55
2017-09-16,55
2017-09-17,53
2017-09-19,53
2017-09-20,53
2017-09-21,51
2017-09-22,51
2017-09-23,51
2017-09-24,51
2017-09-25,48
2017-09-26,48
2017-09-27,48
2017-09-28,48
2017-09-29,46
2017-09-30,46
2017-10-01,46
2017-10-02,46
2017-10-03,46
2017-10-04,45
2017-10-05,45
2017-10-06,45
2017-10-07,45
2017-10-08,45
2017-10-09,47
2017-10-10,47
2017-10-11,47
2017-10-12,47
2017-10-13,47
2017-10-14,50
2017-10-15,50
2017-10-16,50
2017-10-17,50
2017-10-18,50
2017-10-19,52
2017-10-20,52
2017-10-21,52
2017-10-22,52
2017-10-23,52
2017-10-24,52
2017-10-25,52
2017-10-26,52
2017-10-27,52
2017-10-28,52
2017-10-29,54
2017-10-30,54
2017-10-31,54
2017-11-01,54
2017-11-02,54
2017-11-03,56
2017-11-04,56
2017-11-05,56
2017-11-06,56
2017-11-07,56
2017-11-08,55
2017-11-09,55
2017-11-10,55
2017-11-11,55
2017-11-12,56
2017-11-13,56
2017-11-14,56
2017-11-15,56
2017-11-16,56
2017-11-17,57
2017-11-18,57
2017-11-19,57
2017-11-20,57
2017-11-21,57
2017-11-22,57
2017-11-23,59
2017-11-24,59
2017-11-25,59
2017-11-26,59
2017-11-27,59
2017-11-28,59
2017-11-29,60
2017-11-30,60
2017-12-01,60
2017-12-02,60
2017-12-03,60
2017-12-04,60
2017-12-05,61
2017-12-06,61
2017-12-07,61
2017-12-08,61
2017-12-09,61
2017-12-10,61
2017-12-11,60
2017-12-12,60
2017-12-13,60
2017-12-14,60
2017-12-15,60
2017-12-16,60
2017-12-17,58
2017-12-18,58
2017-12-19,58
2017-12-20,58
2017-12-21,58
2017-12-22,59
2017-12-23,59
2017-12-24,59
2017-12-25,59
2017-12-26,59
2017-12-27,59
2017-12-28,59
2017-12-29,59
2017-12-30,59
2017-12-31,59
2018-01-01,60
2018-01-02,60
2018-01-03,60
2018-01-04,60
2018-01-05,60
2018-01-06,58
2018-01-07,58
2018-01-08,58
2018-01-09,58
2018-01-10,58
2018-01-11,57
2018-01-12,57
2018-01-13,57
2018-01-14,57
2018-01-15,57
2018-01-16,54
2018-01-17,54
2018-01-18,54
2018-01-19,54
2018-01-20,54
2018-01-21,55
2018-01-22,55
2018-01-23,55
2018-01-24,54
2018-01-25,54
2018-01-26,54
2018-01-27,54
2018-01-28,54
2018-01-29,54
2018-01-30,54
2018-02-01,54
2018-02-02,54
2018-02-04,55
2018-02-05,55
2018-02-06,55
2018-02-07,55
2018-02-08,56
2018-02-09,56
2018-02-10,56
2018-02-11,56
2018-02-12,56
2018-02-13,56
2018-02-14,56
2018-02-15,56
2018-02-16,56
2018-02-17,56
2018-02-18,56
2018-02-19,57
2018-02-20,57
2018-02-21,57
2018-02-22,57
2018-02-23,59
2018-02-24,59
2018-02-25,59
2018-02-26,59
2018-02-27,61
2018-02-28,61
2018-03-01,61
2018-03-02,61
2018-03-03,61
2018-03-04,61
2018-03-05,61
2018-03-06,61
2018-03-07,61
2018-03-08,61
2018-03-09,62
2018-03-10,62
2018-03-11,62
2018-03-12,62
2018-03-13,62
2018-03-14,62
2018-03-15,62
2018-03-16,62
2018-03-17,63
2018-03-18,63
2018-03-19,63
2018-03-20,63
2018-03-21,63
2018-03-23,63
2018-03-24,63
2018-03-26,62
2018-03-27,62
2018-03-28,62
2018-03-29,62
2018-03-30,62
2018-03-31,62
2018-04-01,62
2018-04-02,63
2018-04-03,63
2018-04-04,63
2018-04-05,63
2018-04-06,65
2018-04-08,65
2018-04-09,65
2018-04-10,69
2018-04-11,69
2018-04-12,69
2018-04-13,69
2018-04-14,69
2018-04-16,72
2018-04-17,72
2018-04-18,72
2018-04-19,72
2018-04-20,71
2018-04-21,71
2018-04-22,71
2018-04-23,71
2018-04-24,73
2018-04-25,73
2018-04-26,73
2018-04-27,73
2018-04-28,71
2018-04-29,71
2018-04-30,71
2018-05-01,71
2018-05-02,71
2018-05-03,71
2018-05-04,71
2018-05-05,71
2018-05-06,72
2018-05-07,72
2018-05-08,72
2018-05-09,72
2018-05-10,74
2018-05-11,74
2018-05-12,74
2018-05-13,74
2018-05-14,75
2018-05-15,75
2018-05-16,75
2018-05-17,75
2018-05-18,76
2018-05-19,76
2018-05-20,76
2018-05-21,77
2018-05-22,77
2018-05-23,77
2018-05-24,77
2018-05-25,76
2018-05-26,76
2018-05-27,76
2018-05-28,75
2018-05-29,75
2018-05-30,75
2018-05-31,75
2018-06-01,76
2018-06-02,76
2018-06-03,76
2018-06-04,73
2018-06-05,73
2018-06-06,73
2018-06-07,74
2018-06-08,74
2018-06-09,74
2018-06-10,78
2018-06-11,78
2018-06-12,78
2018-06-13,81
2018-06-14,81
2018-06-15,81
2018-06-16,81
2018-06-17,84
2018-06-18,84
2018-06-19,84
2018-06-20,84
2018-06-21,89
2018-06-22,89
2018-06-23,89
2018-06-24,89
2018-06-25,88
2018-06-26,88
2018-06-27,88
2018-06-28,88
2018-06-29,86
2018-06-30,86
2018-07-01,86
2018-07-02,86
2018-07-03,82
2018-07-04,82
2018-07-05,82
2018-07-06,85
2018-07-07,85
2018-07-08,85
2018-07-09,85
2018-07-10,89
2018-07-11,89
2018-07-12,89
2018-07-13,89
2018-07-14,92
2018-07-15,92
2018-07-16,92
2018-07-17,96
2018-07-18,96
2018-07-19,96
2018-07-20,96
2018-07-21,99
2018-07-22,99
2018-07-23,99
2018-07-24,99
2018-07-25,99
2018-07-26,96
2018-07-27,96
2018-07-28,96
2018-07-29,94
2018-07-30,94
2018-07-31,94
2018-08-01,90
2018-08-02,90
2018-08-03,90
2018-08-04,85
2018-08-05,85
2018-08-06,85
2018-08-07,86
2018-08-08,86
2018-08-09,86
2018-08-10,84
2018-08-11,84
2018-08-12,84
2018-08-14,82
2018-08-16,77
2018-08-17,77
2018-08-18,75
2018-08-19,75
2018-08-20,72
2018-08-21,72
2018-08-22,72
2018-08-23,68
2018-08-24,68
2018-08-25,65
2018-08-26,65
2018-08-27,65
2018-08-28,61
2018-08-29,61
2018-08-30,61
2018-08-31,63
2018-09-01,63
2018-09-02,63
2018-09-03,63
2018-09-04,65
2018-09-05,65
2018-09-06,65
2018-09-07,67
2018-09-08,67
2018-09-09,71
2018-09-10,71
2018-09-11,74
2018-09-12,74
2018-09-13,76
2018-09-14,76
2018-09-15,76
2018-09-16,76
2018-09-17,76
2018-09-18,80
2018-09-19,80
2018-09-20,80
2018-09-21,84
2018-09-22,84
2018-09-23,88
2018-09-24,88
2018-09-25,88
2018-09-26,89
2018-09-27,89
2018-09-28,89
2018-09-29,88
2018-09-30,88
2018-10-02,89
2018-10-03,89
2018-10-04,89
2018-10-05,92
2018-10-06,92
2018-10-07,96
2018-10-08,96
2018-10-09,95
2018-10-10,95
2018-10-11,96
2018-10-12,96
2018-10-13,96
2018-10-14,99
2018-10-15,99
2018-10-16,99
2018-10-17,101
2018-10-18,101
2018-10-19,101
2018-10-20,99
2018-10-21,99
2018-10-22,97
2018-10-23,97
2018-10-24,94
2018-10-25,94
2018-10-26,92
2018-10-27,92
2018-10-28,87
2018-10-29,87
2018-10-30,85
2018-10-31,85
2018-11-01,83
2018-11-03,82
2018-11-04,82
2018-11-05,83
2018-11-06,86
2018-11-07,86
2018-11-08,88
2018-11-09,88
2018-11-10,91
2018-11-11,91
2018-11-12,93
2018-11-13,95
2018-11-14,95
2018-11-15,98
2018-11-16,95
2018-11-17,95
2018-11-18,91
2018-11-19,91
2018-11-20,94
2018-11-21,94
2018-11-22,98
2018-11-23,98
2018-11-24,101
2018-11-25,103
2018-11-26,103
2018-11-27,101
2018-11-28,97
2018-11-29,92
2018-12-01,87
2018-12-02,82
2018-12-03,82
2018-12-05,77
2018-12-07,76
2018-12-09,73
2018-12-10,70
2018-12-11,70
2018-12-12,69
2018-12-13,72
2018-12-14,75
2018-12-15,76
2018-12-16,77
2018-12-17,77
2018-12-18,80
2018-12-19,80
2018-12-20,79
2018-12-21,78
2018-12-22,78
2018-12-23,79
2018-12-24,80
2018-12-25,80
2018-12-26,81
2018-12-27,82
2018-12-28,82
2018-12-29,85
2018-12-30,85
2018-12-31,87
2019-01-01,87
2019-01-02,87
2019-01-03,88
2019-01-04,90
2019-01-05,92
2019-01-06,89
2019-01-08,82
2019-01-10,79
2019-01-11,77
2019-01-12,77
2019-01-13,76
2019-01-14,76
2019-01-15,73
2019-01-16,72
2019-01-17,73
2019-01-18,71
2019-01-19,70
2019-01-20,68
2019-01-21,67
2019-01-22,66
2019-01-23,65
2019-01-24,66
2019-01-25,65
2019-01-26,65
2019-01-27,65
2019-01-28,67
2019-01-29,66
2019-01-30,63
2019-01-31,62
2019-02-01,62
2019-02-02,62
2019-02-03,63
2019-02-04,63
2019-02-05,63
2019-02-06,63
2019-02-07,63
2019-02-08,63
2019-02-09,63
2019-02-10,63
2019-02-11,59
2019-02-12,59
2019-02-13,58
2019-02-14,58
2019-02-15,58
2019-02-16,58
2019-02-17,59
2019-02-18,59
2019-02-19,59
2019-02-20,59
2019-02-21,58
2019-02-22,58
2019-02-23,61
2019-02-24,60
2019-02-25,62
2019-02-26,62
2019-02-27,61
2019-02-28,61
2019-03-01,60
2019-03-02,60
2019-03-03,59
2019-03-04,56
2019-03-05,56
2019-03-06,57
2019-03-07,57
2019-03-08,57
2019-03-09,58
2019-03-10,58
2019-03-11,57
2019-03-12,56
2019-03-13,56
2019-03-14,55
2019-03-15,55
2019-03-16,57
2019-03-17,56
2019-03-18,56
2019-03-19,56
2019-03-20,57
2019-03-21,57
2019-03-22,57
2019-03-23,55
2019-03-24,55
2019-03-25,55
2019-03-26,55
2019-03-27,56
2019-03-28,56
2019-03-29,56
2019-03-30,56
2019-03-31,56
2019-04-01,55
2019-04-02,55
2019-04-03,56
2019-04-04,56
2019-04-05,57
2019-04-06,57
2019-04-07,57
2019-04-08,56
2019-04-09,56
2019-04-10,55
2019-04-11,55
2019-04-12,56
2019-04-13,56
2019-04-14,56
2019-04-15,56
2019-04-16,56
2019-04-17,56
2019-04-18,56
2019-04-19,56
2019-04-20,56
2019-04-21,56
2019-04-22,56
2019-04-23,59
2019-04-24,59
2019-04-25,61
2019-04-26,61
2019-04-27,61
2019-04-28,60
2019-04-29,60
2019-04-30,57
2019-05-01,57
2019-05-02,57
2019-05-03,54
2019-05-04,54
2019-05-05,54
2019-05-06,54
2019-05-07,56
2019-05-08,56
2019-05-09,56
2019-05-10,56
2019-05-11,56
2019-05-12,56
2019-05-13,57
2019-05-14,57
2019-05-15,55
2019-05-16,55
2019-05-17,55
2019-05-18,56
2019-05-19,56
2019-05-20,56
2019-05-21,54
2019-05-22,54
2019-05-23,54
2019-05-24,55
2019-05-25,55
2019-05-26,58
2019-05-27,58
2019-05-28,61
2019-05-29,61
2019-05-30,63
2019-05-31,63
2019-06-01,63
2019-06-02,63
2019-06-03,63
2019-06-04,63
2019-06-05,67
2019-06-06,67
2019-06-07,67
2019-06-08,67
2019-06-09,67
2019-06-10,67
2019-06-11,64
2019-06-12,64
2019-06-13,60
2019-06-14,60
2019-06-15,57
2019-06-16,57
2019-06-17,56
2019-06-18,56
2019-06-19,56
2019-06-20,55
2019-06-21,55
2019-06-22,55
2019-06-23,54
2019-06-24,54
2019-06-25,54
2019-06-26,53
2019-06-27,53
2019-06-28,53
2019-06-29,54
2019-06-30,54
2019-07-01,54
2019-07-02,52
2019-07-03,52
2019-07-04,52
2019-07-05,52
2019-07-06,52
2019-07-07,52
2019-07-08,55
2019-07-09,55
2019-07-10,55
2019-07-11,57
2019-07-12,57
2019-07-13,57
2019-07-14,57
2019-07-15,57
2019-07-16,57
2019-07-17,60
2019-07-18,60
2019-07-19,60
2019-07-20,62
2019-07-21,62
2019-07-22,62
2019-07-23,60
2019-07-24,60
2019-07-25,60
2019-07-26,60
2019-07-27,57
2019-07-28,57
2019-07-29,54
2019-07-30,54
2019-07-31,54
2019-08-01,54
2019-08-02,54
2019-08-03,51
2019-08-04,51
2019-08-05,51
2019-08-06,49
2019-08-07,49
2019-08-08,49
2019-08-09,51
2019-08-10,51
2019-08-11,51
2019-08-12,50
2019-08-13,50
2019-08-14,50
2019-08-15,49
2019-08-16,49
2019-08-17,49
2019-08-18,50
2019-08-19,50
2019-08-20,50
2019-08-21,49
2019-08-22,49
2019-08-23,49
2019-08-24,48
2019-08-24,48
2019-08-25,48
2019-08-25,48
2019-08-26,48
2019-08-26,48
2019-08-27,45
2019-08-27,45
2019-08-28,45
2019-08-29,45
2019-08-30,45
2019-08-31,45
2019-09-01,45
2019-09-02,46
2019-09-03,46
2019-09-04,46
2019-09-05,46
2019-09-06,46
2019-09-07,46
