date_obj,Villager%20hat%20(blue) price
2019-01-05,4983
2019-01-06,4854
2019-01-08,4854
2019-01-10,4854
2019-01-11,4854
2019-01-12,4854
2019-01-13,4854
2019-01-14,4854
2019-01-15,4854
2019-01-16,4854
2019-01-17,4854
2019-01-18,4854
2019-01-19,4854
2019-01-20,4854
2019-01-21,4854
2019-01-22,4911
2019-01-23,4911
2019-01-24,4911
2019-01-25,4911
2019-01-26,4911
2019-01-27,4911
2019-01-28,4911
2019-01-29,4911
2019-01-30,4911
2019-01-31,4911
2019-02-01,4911
2019-02-02,4911
2019-02-03,4911
2019-02-04,4911
2019-02-05,4911
2019-02-06,4911
2019-02-07,5024
2019-02-08,5024
2019-02-09,5024
2019-02-10,5024
2019-02-11,5024
2019-02-12,5024
2019-02-13,5024
2019-02-14,5024
2019-02-15,5024
2019-02-16,5024
2019-02-17,5024
2019-02-18,5024
2019-02-19,5024
2019-02-20,5024
2019-02-21,5024
2019-02-22,5024
2019-02-23,5011
2019-02-24,5011
2019-02-25,5011
2019-02-26,5011
2019-02-27,5011
2019-02-28,5011
2019-03-01,5011
2019-03-02,5011
2019-03-03,5011
2019-03-04,5011
2019-03-05,5011
2019-03-06,5011
2019-03-07,5011
2019-03-08,5011
2019-03-09,5011
2019-03-10,5011
2019-03-11,5011
2019-03-12,5011
2019-03-13,5011
2019-03-14,4877
2019-03-15,4877
2019-03-16,4877
2019-03-17,4877
2019-03-18,4877
2019-03-19,4877
2019-03-20,4877
2019-03-21,4877
2019-03-22,4877
2019-03-23,4877
2019-03-24,4877
2019-03-25,4877
2019-03-26,4877
2019-03-27,4877
2019-03-28,4818
2019-03-29,4818
2019-03-30,4818
2019-03-31,4818
2019-04-01,4818
2019-04-02,4818
2019-04-03,4818
2019-04-04,4818
2019-04-05,4818
2019-04-06,4818
2019-04-07,4818
2019-04-08,4818
2019-04-09,4818
2019-04-10,4718
2019-04-11,4718
2019-04-12,4718
2019-04-13,4718
2019-04-14,4718
2019-04-15,4718
2019-04-16,4718
2019-04-17,4718
2019-04-18,4718
2019-04-19,4718
2019-04-20,4718
2019-04-21,4718
2019-04-22,4718
2019-04-23,4718
2019-04-24,4718
2019-04-25,4718
2019-04-26,4718
2019-04-27,4718
2019-04-28,4515
2019-04-29,4515
2019-04-30,4515
2019-05-01,4515
2019-05-02,4515
2019-05-03,4515
2019-05-04,4515
2019-05-05,4515
2019-05-06,4515
2019-05-07,4515
2019-05-08,4515
2019-05-09,4515
2019-05-10,4515
2019-05-11,4515
2019-05-12,4515
2019-05-13,4515
2019-05-14,4648
2019-05-15,4648
2019-05-16,4648
2019-05-17,4648
2019-05-18,4648
2019-05-19,4648
2019-05-20,4648
2019-05-21,4648
2019-05-22,4648
2019-05-23,4648
2019-05-24,4648
2019-05-25,4648
2019-05-26,4648
2019-05-27,4648
2019-05-28,4648
2019-05-29,4511
2019-05-30,4511
2019-05-31,4511
2019-06-01,4511
2019-06-02,4511
2019-06-03,4511
2019-06-04,4511
2019-06-05,4511
2019-06-06,4511
2019-06-07,4511
2019-06-08,4511
2019-06-09,4511
2019-06-10,4511
2019-06-11,4511
2019-06-12,4511
2019-06-13,4511
2019-06-14,4319
2019-06-15,4319
2019-06-16,4319
2019-06-17,4319
2019-06-18,4319
2019-06-19,4319
2019-06-20,4319
2019-06-21,4319
2019-06-22,4319
2019-06-23,4319
2019-06-24,4319
2019-06-25,4319
2019-06-26,4319
2019-06-27,4319
2019-06-28,4319
2019-06-29,4319
2019-06-30,4242
2019-07-01,4242
2019-07-02,4242
2019-07-03,4242
2019-07-04,4242
2019-07-05,4242
2019-07-06,4242
2019-07-07,4242
2019-07-08,4242
2019-07-09,4242
2019-07-10,4242
2019-07-11,4242
2019-07-12,4242
2019-07-13,4242
2019-07-14,4242
2019-07-15,4242
2019-07-16,4242
2019-07-17,4242
2019-07-18,4242
2019-07-19,4142
2019-07-20,4142
2019-07-21,4142
2019-07-22,4142
2019-07-23,4142
2019-07-24,4142
2019-07-25,4142
2019-07-26,4142
2019-07-27,4142
2019-07-28,4142
2019-07-29,4142
2019-07-30,4142
2019-07-31,4142
2019-08-01,4142
2019-08-02,4142
2019-08-03,4142
2019-08-04,4142
2019-08-05,4071
2019-08-06,4071
2019-08-07,4071
2019-08-08,4071
2019-08-09,4071
2019-08-10,4071
2019-08-11,4071
2019-08-12,4071
2019-08-13,4071
2019-08-14,4071
2019-08-15,4071
2019-08-16,4071
2019-08-17,4071
2019-08-18,4071
2019-08-19,3955
2019-08-20,3955
2019-08-21,3955
2019-08-22,3955
2019-08-23,3955
2019-08-24,3955
2019-08-24,3955
2019-08-25,3955
2019-08-25,3955
2019-08-26,3955
2019-08-26,3955
2019-08-27,3955
2019-08-27,3955
2019-08-28,3955
2019-08-29,3955
2019-08-30,3955
2019-08-31,3955
2019-09-01,3955
2019-09-02,3955
2019-09-03,3955
2019-09-04,3955
2019-09-05,3955
2019-09-06,3955
2019-09-07,3800
2019-09-08,3800
2019-09-09,3800
2019-09-10,3800
2019-09-11,3800
2019-09-12,3800
2019-09-13,3800
2019-09-14,3800
2019-09-15,3800
2019-09-16,3800
2019-09-17,3800
2019-09-18,3800
2019-09-19,3800
2019-09-20,3800
2019-09-21,3800
2019-09-22,3800
2019-09-23,3800
2019-09-24,3800
2019-09-25,3800
2019-09-26,3800
2019-09-27,3800
2019-09-28,3771
2019-09-29,3771
2019-09-30,3771
2019-10-01,3771
2019-10-02,3771
2019-10-03,3771
2019-10-04,3771
2019-10-05,3771
2019-10-06,3771
2019-10-07,3771
2019-10-08,3771
2019-10-09,3771
2019-10-10,3771
2019-10-11,3771
2019-10-12,3771
2019-10-13,3771
2019-10-14,3771
2019-10-15,3771
2019-10-16,3771
2019-10-17,3771
2019-10-18,3771
2019-10-19,3769
2019-10-20,3769
2019-10-21,3769
2019-10-22,3769
2019-10-23,3769
2019-10-24,3769
2019-10-25,3769
2019-10-26,3769
2019-10-27,3769
2019-10-28,3769
2019-10-29,3769
2019-10-30,3769
2019-10-31,3769
2019-11-01,3769
2019-11-02,3769
2019-11-03,3769
2019-11-04,3769
2019-11-05,3769
2019-11-06,3769
2019-11-07,3769
2019-11-08,3586
2019-11-09,3586
2019-11-10,3586
2019-11-11,3586
2019-11-12,3586
2019-11-13,3586
2019-11-14,3586
2019-11-15,3586
2019-11-16,3586
2019-11-17,3586
2019-11-18,3586
2019-11-19,3586
2019-11-20,3586
2019-11-21,3586
2019-11-22,3586
2019-11-23,3586
2019-11-24,3586
2019-11-25,3586
2019-11-26,3586
2019-11-27,3586
2019-11-28,3576
2019-11-29,3576
2019-11-30,3576
2019-12-01,3576
2019-12-02,3576
2019-12-03,3576
2019-12-04,3576
2019-12-05,3576
2019-12-06,3576
2019-12-07,3576
2019-12-08,3576
2019-12-09,3576
2019-12-10,3576
2019-12-11,3576
2019-12-12,3576
2019-12-13,3576
2019-12-14,3576
2019-12-15,3576
2019-12-16,3576
2019-12-17,3576
2019-12-18,3576
2019-12-19,3576
2019-12-20,3576
2019-12-21,3576
2019-12-22,3435
2019-12-23,3435
2019-12-24,3435
2019-12-25,3435
2019-12-26,3435
2019-12-27,3435
2019-12-28,3435
2019-12-29,3435
2019-12-30,3435
2019-12-31,3435
2020-01-01,3435
2020-01-02,3435
2020-01-03,3435
2020-01-04,3435
2020-01-05,3435
2020-01-06,3435
2020-01-07,3435
2020-01-08,3435
2020-01-09,3435
2020-01-10,3435
2020-01-11,3435
2020-01-12,3435
2020-01-13,3435
2020-01-14,3473
2020-01-15,3473
2020-01-16,3473
2020-01-17,3473
2020-01-18,3473
2020-01-19,3473
2020-01-20,3473
2020-01-21,3473
2020-01-22,3473
2020-01-23,3473
2020-01-24,3473
2020-01-25,3473
2020-01-26,3473
2020-01-27,3473
2020-01-28,3473
2020-01-29,3473
2020-01-30,3473
2020-01-31,3473
2020-02-01,3473
2020-02-02,3473
2020-02-03,3473
2020-02-04,3541
2020-02-05,3541
2020-02-06,3541
2020-02-07,3541
2020-02-08,3541
2020-02-09,3541
2020-02-10,3541
2020-02-11,3541
2020-02-12,3541
2020-02-13,3541
2020-02-14,3541
2020-02-15,3541
2020-02-16,3541
2020-02-17,3541
2020-02-18,3541
2020-02-19,3541
2020-02-20,3541
2020-02-21,3541
2020-02-22,3541
2020-02-23,3508
2020-02-24,3508
2020-02-25,3508
2020-02-26,3508
2020-02-27,3508
2020-02-28,3508
2020-02-29,3508
2020-03-01,3508
2020-03-02,3508
2020-03-03,3508
2020-03-04,3508
2020-03-05,3508
2020-03-06,3508
2020-03-07,3508
2020-03-08,3508
2020-03-09,3508
2020-03-10,3508
2020-03-11,3473
2020-03-12,3473
2020-03-13,3473
2020-03-14,3473
2020-03-15,3473
2020-03-16,3473
2020-03-17,3473
2020-03-18,3473
2020-03-19,3473
2020-03-20,3473
2020-03-21,3473
2020-03-22,3473
2020-03-23,3473
2020-03-24,3473
2020-03-25,3473
2020-03-26,3473
2020-03-27,3473
2020-03-28,3473
2020-03-29,3432
2020-03-30,3432
2020-03-31,3432
2020-04-01,3432
2020-04-02,3432
2020-04-03,3432
2020-04-04,3432
2020-04-05,3432
2020-04-06,3432
2020-04-07,3432
2020-04-08,3432
2020-04-09,3432
2020-04-10,3432
2020-04-11,3432
2020-04-12,3432
2020-04-13,3413
2020-04-14,3413
2020-04-15,3413
2020-04-16,3413
2020-04-17,3413
2020-04-18,3413
2020-04-19,3413
2020-04-20,3413
2020-04-21,3413
2020-04-22,3413
2020-04-23,3413
2020-04-24,3413
2020-04-25,3413
2020-04-26,3413
2020-04-27,3516
2020-04-28,3516
2020-04-29,3516
2020-04-30,3516
2020-05-01,3516
2020-05-02,3516
2020-05-03,3516
2020-05-04,3516
2020-05-05,3516
2020-05-06,3516
2020-05-07,3516
2020-05-08,3516
2020-05-09,3516
2020-05-10,3516
2020-05-11,3554
2020-05-12,3554
2020-05-13,3554
