date_obj,Steel%20axe price
2015-10-18,15
2015-10-19,16
2015-10-20,16
2015-10-22,16
2015-10-23,16
2015-10-24,16
2015-10-25,16
2015-10-26,16
2015-10-27,16
2015-10-29,17
2015-10-30,18
2015-10-31,18
2015-11-01,18
2015-11-02,18
2015-11-03,19
2015-11-04,20
2015-11-05,20
2015-11-06,20
2015-11-07,20
2015-11-08,20
2015-11-09,20
2015-11-10,20
2015-11-11,20
2015-11-12,20
2015-11-13,20
2015-11-14,20
2015-11-15,20
2015-11-16,20
2015-11-17,20
2015-11-18,20
2015-11-19,20
2015-11-20,20
2015-11-21,20
2015-11-22,20
2015-11-23,20
2015-11-24,21
2015-11-25,22
2015-11-26,22
2015-11-27,22
2015-11-28,23
2015-11-29,24
2015-11-30,25
2015-12-01,25
2015-12-02,25
2015-12-03,25
2015-12-04,25
2015-12-05,25
2015-12-06,25
2015-12-07,24
2015-12-08,23
2015-12-09,23
2015-12-10,22
2015-12-11,22
2015-12-12,23
2015-12-13,23
2015-12-14,23
2015-12-15,23
2015-12-16,23
2015-12-17,24
2015-12-18,25
2015-12-19,26
2015-12-20,26
2015-12-21,25
2015-12-22,23
2015-12-23,23
2015-12-24,23
2015-12-25,24
2015-12-26,25
2015-12-27,26
2015-12-28,26
2015-12-29,26
2015-12-30,26
2015-12-31,26
2016-01-01,25
2016-01-02,25
2016-01-03,25
2016-01-04,25
2016-01-05,24
2016-01-06,24
2016-01-07,25
2016-01-08,25
2016-01-09,25
2016-01-10,23
2016-01-11,21
2016-01-12,21
2016-01-13,22
2016-01-14,23
2016-01-15,24
2016-01-16,24
2016-01-17,25
2016-01-18,26
2016-01-19,24
2016-01-20,25
2016-01-21,26
2016-01-22,27
2016-01-23,27
2016-01-24,27
2016-01-25,28
2016-01-26,29
2016-01-27,29
2016-01-28,29
2016-01-29,28
2016-01-30,26
2016-01-31,27
2016-02-01,27
2016-02-02,28
2016-02-03,29
2016-02-04,29
2016-02-05,29
2016-02-06,29
2016-02-07,29
2016-02-08,31
2016-02-09,32
2016-02-10,33
2016-02-11,32
2016-02-12,31
2016-02-13,30
2016-02-14,29
2016-02-15,29
2016-02-16,28
2016-02-17,28
2016-02-18,27
2016-02-19,26
2016-02-20,26
2016-02-21,26
2016-02-22,24
2016-02-23,25
2016-02-24,27
2016-02-25,28
2016-02-26,30
2016-02-27,32
2016-02-28,32
2016-02-29,32
2016-03-01,32
2016-03-02,33
2016-03-03,34
2016-03-04,35
2016-03-05,36
2016-03-06,36
2016-03-07,38
2016-03-08,39
2016-03-09,38
2016-03-10,39
2016-03-11,39
2016-03-12,38
2016-03-13,37
2016-03-14,37
2016-03-15,37
2016-03-16,37
2016-03-17,37
2016-03-18,37
2016-03-19,37
2016-03-20,37
2016-03-21,37
2016-03-22,37
2016-03-23,37
2016-03-24,35
2016-03-25,33
2016-03-26,31
2016-03-27,31
2016-03-28,30
2016-03-29,30
2016-03-30,30
2016-03-31,30
2016-04-01,30
2016-04-02,29
2016-04-03,28
2016-04-04,28
2016-04-05,28
2016-04-06,28
2016-04-07,26
2016-04-08,26
2016-04-09,26
2016-04-10,25
2016-04-11,25
2016-04-12,26
2016-04-13,26
2016-04-14,28
2016-04-15,29
2016-04-16,29
2016-04-17,30
2016-04-18,30
2016-04-19,29
2016-04-20,29
2016-04-21,31
2016-04-22,33
2016-04-23,33
2016-04-24,34
2016-04-25,34
2016-04-26,35
2016-04-27,35
2016-04-28,35
2016-04-29,34
2016-04-30,34
2016-05-01,34
2016-05-02,33
2016-05-03,33
2016-05-04,34
2016-05-05,35
2016-05-06,34
2016-05-07,34
2016-05-08,34
2016-05-09,33
2016-05-10,33
2016-05-11,32
2016-05-12,32
2016-05-13,33
2016-05-14,34
2016-05-15,34
2016-05-16,33
2016-05-17,32
2016-05-18,32
2016-05-19,32
2016-05-22,31
2016-05-23,30
2016-05-24,30
2016-05-25,30
2016-05-26,30
2016-05-27,30
2016-05-28,31
2016-05-29,30
2016-05-30,29
2016-05-31,29
2016-06-01,29
2016-06-02,29
2016-06-03,28
2016-06-04,29
2016-06-05,29
2016-06-06,29
2016-06-07,29
2016-06-08,29
2016-06-09,29
2016-06-10,29
2016-06-11,30
2016-06-12,29
2016-06-13,29
2016-06-14,28
2016-06-15,28
2016-06-16,28
2016-06-17,27
2016-06-18,26
2016-06-19,25
2016-06-20,25
2016-06-21,25
2016-06-22,24
2016-06-23,23
2016-06-24,22
2016-06-25,20
2016-06-26,20
2016-06-27,19
2016-06-28,19
2016-06-29,19
2016-06-30,19
2016-07-01,18
2016-07-02,18
2016-07-03,18
2016-07-04,18
2016-07-05,18
2016-07-06,18
2016-07-07,18
2016-07-08,18
2016-07-09,18
2016-07-10,18
2016-07-11,19
2016-07-12,20
2016-07-13,21
2016-07-14,22
2016-07-15,23
2016-07-16,24
2016-07-17,24
2016-07-18,24
2016-07-24,26
2016-07-25,26
2016-07-26,27
2016-07-27,26
2016-07-28,26
2016-07-29,27
2016-07-30,27
2016-07-31,26
2016-08-01,26
2016-08-02,26
2016-08-03,26
2016-08-04,27
2016-08-05,27
2016-08-06,27
2016-08-07,27
2016-08-08,27
2016-08-09,28
2016-08-10,27
2016-08-11,28
2016-08-12,28
2016-08-13,28
2016-08-14,29
2016-08-15,29
2016-08-16,29
2016-08-17,29
2016-08-18,29
2016-08-19,29
2016-08-20,29
2016-08-21,29
2016-08-22,29
2016-08-23,28
2016-08-24,28
2016-08-25,28
2016-08-26,28
2016-08-28,28
2016-08-31,30
2016-09-01,30
2016-09-02,30
2016-09-03,30
2016-09-04,31
2016-09-05,31
2016-09-06,31
2016-09-07,32
2016-09-08,32
2016-09-09,33
2016-09-10,32
2016-09-11,30
2016-09-12,29
2016-09-13,28
2016-09-14,28
2016-09-15,27
2016-09-16,27
2016-09-17,27
2016-09-18,26
2016-09-19,26
2016-09-20,26
2016-09-21,26
2016-09-22,26
2016-09-23,26
2016-09-24,26
2016-09-25,26
2016-09-26,27
2016-09-27,27
2016-09-28,27
2016-09-29,27
2016-09-30,27
2016-10-01,27
2016-10-02,27
2016-10-03,28
2016-10-04,29
2016-10-05,30
2016-10-06,31
2016-10-07,31
2016-10-08,31
2016-10-09,30
2016-10-10,30
2016-10-11,31
2016-10-12,31
2016-10-13,32
2016-10-14,31
2016-10-15,30
2016-10-16,30
2016-10-17,30
2016-10-18,29
2016-10-19,29
2016-10-20,30
2016-10-21,31
2016-10-22,31
2016-10-23,31
2016-10-24,31
2016-10-25,31
2016-10-26,30
2016-10-27,29
2016-10-28,29
2016-10-29,29
2016-10-30,29
2016-10-31,28
2016-11-01,28
2016-11-02,28
2016-11-03,27
2016-11-04,26
2016-11-05,25
2016-11-06,24
2016-11-07,24
2016-11-08,24
2016-11-09,24
2016-11-10,24
2016-11-11,23
2016-11-12,22
2016-11-13,21
2016-11-14,22
2016-12-08,19
2016-12-09,19
2016-12-10,19
2016-12-11,20
2016-12-12,20
2016-12-13,20
2016-12-14,20
2016-12-15,20
2016-12-16,20
2016-12-17,20
2016-12-18,20
2016-12-19,20
2016-12-20,20
2016-12-21,20
2016-12-22,20
2016-12-23,20
2016-12-24,21
2016-12-25,21
2016-12-26,21
2016-12-27,20
2016-12-28,20
2016-12-29,19
2016-12-30,18
2016-12-31,18
2017-01-01,18
2017-01-02,18
2017-01-03,18
2017-01-04,17
2017-01-05,16
2017-01-06,16
2017-01-07,16
2017-01-08,17
2017-01-09,18
2017-01-10,19
2017-01-11,20
2017-01-12,21
2017-01-13,22
2017-01-14,23
2017-01-15,25
2017-01-16,27
2017-01-17,29
2017-01-18,30
2017-01-19,31
2017-01-20,32
2017-01-21,31
2017-01-22,32
2017-01-27,32
2017-01-28,31
2017-01-29,31
2017-01-30,31
2017-01-31,31
2017-02-01,31
2017-02-02,31
2017-02-03,30
2017-02-04,29
2017-02-05,28
2017-02-06,27
2017-02-07,27
2017-02-08,27
2017-02-09,26
2017-02-10,26
2017-02-11,25
2017-02-12,24
2017-02-13,24
2017-02-14,23
2017-02-15,21
2017-02-16,20
2017-02-18,19
2017-02-19,18
2017-02-20,18
2017-02-21,18
2017-02-22,18
2017-02-23,19
2017-02-24,19
2017-02-25,20
2017-02-26,20
2017-02-27,20
2017-02-28,20
2017-03-01,20
2017-03-02,20
2017-03-03,20
2017-03-04,20
2017-03-05,20
2017-03-06,20
2017-03-07,21
2017-03-08,22
2017-03-09,22
2017-03-10,22
2017-03-11,20
2017-03-12,20
2017-03-13,20
2017-03-14,20
2017-03-15,20
2017-03-16,20
2017-03-17,20
2017-03-18,19
2017-03-19,19
2017-03-20,18
2017-03-21,18
2017-03-22,18
2017-03-23,18
2017-03-24,18
2017-03-25,18
2017-03-26,18
2017-03-27,18
2017-03-28,18
2017-03-29,18
2017-03-30,18
2017-03-31,18
2017-04-01,18
2017-04-02,18
2017-04-03,19
2017-04-04,19
2017-04-12,21
2017-04-13,22
2017-04-14,22
2017-04-15,23
2017-04-16,23
2017-04-17,23
2017-04-18,23
2017-04-19,23
2017-04-20,23
2017-04-21,22
2017-04-22,23
2017-04-23,22
2017-04-24,22
2017-04-25,21
2017-04-26,21
2017-04-27,22
2017-04-28,23
2017-04-29,23
2017-04-30,22
2017-05-01,22
2017-05-02,22
2017-05-03,23
2017-05-04,23
2017-05-05,22
2017-05-06,22
2017-05-07,23
2017-05-08,23
2017-05-09,24
2017-05-10,24
2017-05-11,24
2017-05-12,25
2017-05-13,25
2017-05-14,25
2017-05-15,26
2017-05-16,26
2017-05-17,27
2017-05-18,27
2017-05-19,27
2017-05-20,29
2017-05-21,31
2017-05-22,31
2017-05-23,31
2017-05-24,31
2017-05-25,31
2017-05-26,31
2017-05-27,32
2017-05-28,30
2017-05-29,29
2017-05-30,30
2017-05-31,31
2017-06-01,30
2017-06-02,29
2017-06-03,30
2017-06-06,31
2017-06-07,31
2017-06-08,31
2017-06-09,31
2017-06-10,31
2017-06-11,31
2017-06-12,31
2017-06-13,31
2017-06-14,31
2017-06-15,32
2017-06-16,33
2017-06-17,34
2017-06-18,34
2017-06-19,34
2017-06-20,34
2017-06-21,33
2017-06-22,34
2017-06-23,33
2017-06-24,33
2017-06-25,33
2017-06-26,33
2017-06-27,34
2017-06-28,35
2017-06-29,36
2017-06-30,37
2017-07-01,39
2017-07-02,39
2017-07-03,39
2017-07-04,38
2017-07-05,37
2017-07-06,37
2017-07-07,36
2017-07-08,36
2017-07-13,37
2017-07-14,38
2017-07-15,37
2017-07-16,37
2017-07-17,39
2017-07-18,40
2017-07-19,41
2017-07-20,42
2017-07-21,42
2017-07-22,40
2017-07-23,40
2017-07-24,40
2017-07-25,40
2017-07-26,41
2017-07-27,42
2017-07-28,42
2017-07-29,43
2017-07-30,44
2017-07-31,42
2017-08-01,41
2017-08-02,39
2017-08-03,38
2017-08-04,38
2017-08-05,38
2017-08-06,39
2017-08-09,38
2017-08-10,38
2017-08-11,38
2017-08-12,37
2017-08-13,36
2017-08-14,36
2017-08-15,35
2017-08-17,34
2017-08-18,34
2017-08-19,34
2017-08-20,34
2017-08-21,34
2017-08-22,33
2017-08-23,33
2017-08-24,34
2017-08-25,35
2017-08-26,35
2017-08-27,35
2017-08-28,35
2017-08-29,34
2017-08-30,34
2017-08-31,35
2017-09-01,35
2017-09-02,34
2017-09-03,33
2017-09-04,32
2017-09-05,31
2017-09-06,32
2017-09-07,33
2017-09-08,33
2017-09-09,33
2017-09-10,32
2017-09-11,31
2017-09-12,31
2017-09-13,32
2017-09-14,32
2017-09-15,32
2017-09-16,32
2017-09-17,31
2017-09-19,31
2017-09-20,32
2017-09-21,33
2017-09-22,33
2017-09-23,34
2017-09-24,34
2017-09-25,34
2017-09-26,35
2017-09-27,35
2017-09-28,35
2017-09-29,34
2017-09-30,34
2017-10-01,34
2017-10-02,34
2017-10-03,35
2017-10-04,36
2017-10-05,36
2017-10-06,37
2017-10-07,37
2017-10-08,37
2017-10-09,37
2017-10-10,37
2017-10-11,36
2017-10-12,35
2017-10-13,35
2017-10-14,34
2017-10-15,35
2017-10-16,36
2017-10-17,36
2017-10-18,37
2017-10-19,37
2017-10-20,38
2017-10-21,38
2017-10-22,37
2017-10-23,37
2017-10-24,37
2017-10-25,37
2017-10-26,37
2017-10-27,36
2017-10-28,35
2017-10-29,34
2017-10-30,34
2017-10-31,34
2017-11-01,34
2017-11-02,33
2017-11-03,33
2017-11-04,32
2017-11-05,30
2017-11-06,30
2017-11-07,30
2017-11-08,30
2017-11-09,30
2017-11-10,28
2017-11-11,27
2017-11-12,27
2017-11-13,26
2017-11-14,26
2017-11-15,26
2017-11-16,26
2017-11-17,27
2017-11-18,28
2017-11-19,28
2017-11-20,29
2017-11-21,29
2017-11-22,29
2017-11-23,30
2017-11-24,31
2017-11-25,32
2017-11-26,33
2017-11-27,34
2017-11-28,35
2017-11-29,36
2017-11-30,37
2017-12-01,38
2017-12-02,39
2017-12-03,40
2017-12-04,40
2017-12-05,41
2017-12-06,43
2017-12-07,42
2017-12-08,41
2017-12-09,42
2017-12-10,42
2017-12-11,42
2017-12-12,44
2017-12-13,45
2017-12-14,46
2017-12-15,47
2017-12-16,46
2017-12-17,47
2017-12-18,48
2017-12-19,48
2017-12-20,49
2017-12-21,50
2017-12-22,51
2017-12-23,50
2017-12-24,51
2017-12-25,51
2017-12-26,51
2017-12-27,49
2017-12-28,50
2017-12-29,48
2017-12-30,46
2017-12-31,46
2018-01-01,47
2018-01-02,47
2018-01-03,46
2018-01-04,45
2018-01-05,45
2018-01-06,45
2018-01-07,42
2018-01-08,41
2018-01-09,42
2018-01-10,44
2018-01-11,44
2018-01-12,44
2018-01-13,44
2018-01-14,44
2018-01-15,44
2018-01-16,44
2018-01-17,43
2018-01-18,44
2018-01-19,44
2018-01-20,44
2018-01-21,44
2018-01-22,44
2018-01-23,43
2018-01-24,44
2018-01-25,45
2018-01-26,45
2018-01-27,44
2018-01-28,43
2018-01-29,43
2018-01-30,44
2018-02-01,46
2018-02-02,45
2018-02-04,45
2018-02-05,45
2018-02-06,46
2018-02-07,47
2018-02-08,46
2018-02-09,48
2018-02-10,50
2018-02-11,52
2018-02-12,54
2018-02-13,54
2018-02-14,56
2018-02-15,58
2018-02-16,60
2018-02-17,62
2018-02-18,63
2018-02-19,65
2018-02-20,68
2018-02-21,68
2018-02-22,69
2018-02-23,70
2018-02-24,72
2018-02-25,72
2018-02-26,73
2018-02-27,74
2018-02-28,73
2018-03-01,72
2018-03-02,72
2018-03-03,73
2018-03-04,74
2018-03-05,77
2018-03-06,79
2018-03-07,79
2018-03-08,80
2018-03-09,82
2018-03-10,84
2018-03-11,85
2018-03-12,88
2018-03-13,84
2018-03-14,84
2018-03-15,88
2018-03-16,89
2018-03-17,92
2018-03-18,95
2018-03-19,94
2018-03-20,97
2018-03-21,101
2018-03-23,101
2018-03-24,103
2018-03-26,102
2018-03-27,105
2018-03-28,103
2018-03-29,103
2018-03-30,102
2018-03-31,104
2018-04-01,103
2018-04-02,101
2018-04-03,102
2018-04-04,104
2018-04-05,101
2018-04-06,102
2018-04-08,102
2018-04-09,98
2018-04-10,100
2018-04-11,102
2018-04-12,102
2018-04-13,103
2018-04-14,105
2018-04-16,100
2018-04-17,103
2018-04-18,104
2018-04-19,104
2018-04-20,107
2018-04-21,105
2018-04-22,104
2018-04-23,104
2018-04-24,101
2018-04-25,102
2018-04-26,103
2018-04-27,102
2018-04-28,104
2018-04-29,105
2018-04-30,103
2018-05-01,101
2018-05-02,100
2018-05-03,100
2018-05-04,102
2018-05-05,100
2018-05-06,99
2018-05-07,99
2018-05-08,99
2018-05-09,98
2018-05-10,97
2018-05-11,96
2018-05-12,95
2018-05-13,90
2018-05-14,88
2018-05-15,89
2018-05-16,89
2018-05-17,90
2018-05-18,91
2018-05-19,88
2018-05-20,84
2018-05-21,82
2018-05-22,80
2018-05-23,79
2018-05-24,79
2018-05-25,77
2018-05-26,76
2018-05-27,73
2018-05-28,71
2018-05-29,69
2018-05-30,66
2018-05-31,62
2018-06-01,60
2018-06-02,58
2018-06-03,57
2018-06-04,55
2018-06-05,52
2018-06-06,50
2018-06-07,49
2018-06-08,48
2018-06-09,47
2018-06-10,46
2018-06-11,46
2018-06-12,46
2018-06-13,46
2018-06-14,47
2018-06-15,46
2018-06-16,45
2018-06-17,45
2018-06-18,45
2018-06-19,46
2018-06-20,46
2018-06-21,46
2018-06-22,46
2018-06-23,46
2018-06-24,46
2018-06-25,48
2018-06-26,48
2018-06-27,49
2018-06-28,47
2018-06-29,47
2018-06-30,45
2018-07-01,45
2018-07-02,45
2018-07-03,44
2018-07-04,44
2018-07-05,43
2018-07-06,43
2018-07-07,41
2018-07-08,40
2018-07-09,39
2018-07-10,40
2018-07-11,40
2018-07-12,40
2018-07-13,40
2018-07-14,39
2018-07-15,38
2018-07-16,38
2018-07-17,38
2018-07-18,38
2018-07-19,37
2018-07-20,37
2018-07-21,36
2018-07-22,36
2018-07-23,36
2018-07-24,36
2018-07-25,35
2018-07-26,36
2018-07-27,37
2018-07-28,37
2018-07-29,37
2018-07-30,37
2018-07-31,37
2018-08-01,36
2018-08-02,37
2018-08-03,38
2018-08-04,38
2018-08-05,37
2018-08-06,37
2018-08-07,37
2018-08-08,36
2018-08-09,37
2018-08-10,37
2018-08-11,37
2018-08-12,38
2018-08-14,39
2018-08-16,40
2018-08-17,40
2018-08-18,40
2018-08-19,41
2018-08-20,41
2018-08-21,41
2018-08-22,41
2018-08-23,41
2018-08-24,41
2018-08-25,41
2018-08-26,41
2018-08-27,42
2018-08-28,43
2018-08-29,42
2018-08-30,42
2018-08-31,41
2018-09-01,40
2018-09-02,38
2018-09-03,38
2018-09-04,38
2018-09-05,37
2018-09-06,37
2018-09-07,37
2018-09-08,38
2018-09-09,38
2018-09-10,39
2018-09-11,39
2018-09-12,39
2018-09-13,38
2018-09-14,38
2018-09-15,38
2018-09-16,37
2018-09-17,37
2018-09-18,37
2018-09-19,37
2018-09-20,38
2018-09-21,37
2018-09-22,37
2018-09-23,37
2018-09-24,37
2018-09-25,37
2018-09-26,37
2018-09-27,36
2018-09-28,35
2018-09-29,35
2018-09-30,35
2018-10-02,34
2018-10-03,35
2018-10-04,35
2018-10-05,34
2018-10-06,33
2018-10-07,32
2018-10-08,32
2018-10-09,32
2018-10-10,32
2018-10-11,32
2018-10-12,30
2018-10-13,30
2018-10-14,31
2018-10-15,32
2018-10-16,32
2018-10-17,32
2018-10-18,32
2018-10-19,33
2018-10-20,33
2018-10-21,32
2018-10-22,32
2018-10-23,31
2018-10-24,30
2018-10-25,31
2018-10-26,31
2018-10-27,31
2018-10-28,31
2018-10-29,31
2018-10-30,32
2018-10-31,32
2018-11-01,32
2018-11-03,30
2018-11-04,29
2018-11-05,28
2018-11-06,27
2018-11-07,25
2018-11-08,24
2018-11-09,23
2018-11-10,21
2018-11-11,19
2018-11-12,18
2018-11-13,17
2018-11-14,16
2018-11-15,15
2018-11-16,14
2018-11-17,13
2018-11-18,12
2018-11-19,11
2018-11-20,10
2018-11-21,10
2018-11-22,10
2018-11-23,10
2018-11-24,10
2018-11-25,9
2018-11-26,9
2018-11-27,9
2018-11-28,9
2018-11-29,10
2018-12-01,11
2018-12-02,11
2018-12-03,11
2018-12-04,12
2018-12-05,12
2018-12-07,12
2018-12-09,12
2018-12-10,12
2018-12-11,12
2018-12-12,12
2018-12-13,13
2018-12-14,13
2018-12-15,13
2018-12-16,14
2018-12-17,14
2018-12-18,14
2018-12-19,14
2018-12-20,15
2018-12-21,16
2018-12-22,16
2018-12-23,16
2018-12-24,16
2018-12-25,16
2018-12-26,16
2018-12-27,16
2018-12-28,16
2018-12-29,16
2018-12-30,16
2018-12-31,17
2019-01-01,17
2019-01-02,17
2019-01-03,17
2019-01-04,17
2019-01-05,17
2019-01-06,17
2019-01-08,17
2019-01-10,18
2019-01-11,18
2019-01-12,18
2019-01-13,18
2019-01-14,18
2019-01-15,18
2019-01-16,18
2019-01-17,19
2019-01-18,19
2019-01-19,19
2019-01-20,19
2019-01-21,19
2019-01-22,20
2019-01-23,20
2019-01-24,20
2019-01-25,20
2019-01-26,20
2019-01-27,20
2019-01-28,20
2019-01-29,20
2019-01-30,20
2019-01-31,20
2019-02-01,20
2019-02-02,20
2019-02-03,20
2019-02-04,20
2019-02-05,20
2019-02-06,20
2019-02-07,20
2019-02-08,20
2019-02-09,20
2019-02-10,20
2019-02-11,20
2019-02-12,20
2019-02-13,20
2019-02-14,20
2019-02-15,20
2019-02-16,20
2019-02-17,20
2019-02-18,20
2019-02-19,20
2019-02-20,20
2019-02-21,20
2019-02-22,20
2019-02-23,20
2019-02-24,20
2019-02-25,20
2019-02-26,20
2019-02-27,19
2019-02-28,19
2019-03-01,19
2019-03-02,19
2019-03-03,19
2019-03-04,19
2019-03-05,20
2019-03-06,20
2019-03-07,20
2019-03-08,20
2019-03-09,19
2019-03-10,19
2019-03-11,19
2019-03-12,20
2019-03-13,20
2019-03-14,20
2019-03-15,20
2019-03-16,20
2019-03-17,20
2019-03-18,21
2019-03-19,23
2019-03-20,24
2019-03-21,25
2019-03-22,23
2019-03-23,23
2019-03-24,21
2019-03-25,22
2019-03-26,23
2019-03-27,23
2019-03-28,24
2019-03-29,25
2019-03-30,26
2019-03-31,27
2019-04-01,28
2019-04-02,29
2019-04-03,30
2019-04-04,31
2019-04-05,32
2019-04-06,32
2019-04-07,32
2019-04-08,32
2019-04-09,31
2019-04-10,30
2019-04-11,30
2019-04-12,29
2019-04-13,29
2019-04-14,29
2019-04-15,29
2019-04-16,29
2019-04-17,29
2019-04-18,29
2019-04-19,29
2019-04-20,28
2019-04-21,27
2019-04-22,26
2019-04-23,26
2019-04-24,25
2019-04-25,24
2019-04-26,24
2019-04-27,24
2019-04-28,23
2019-04-29,22
2019-04-30,21
2019-05-01,21
2019-05-02,21
2019-05-03,22
2019-05-04,23
2019-05-05,24
2019-05-06,25
2019-05-07,26
2019-05-08,27
2019-05-09,28
2019-05-10,29
2019-05-11,30
2019-05-12,31
2019-05-13,32
2019-05-14,34
2019-05-15,35
2019-05-16,36
2019-05-17,38
2019-05-18,39
2019-05-19,39
2019-05-20,40
2019-05-21,41
2019-05-22,42
2019-05-23,41
2019-05-24,43
2019-05-25,45
2019-05-26,45
2019-05-27,46
2019-05-28,46
2019-05-29,43
2019-05-30,41
2019-05-31,41
2019-06-01,40
2019-06-02,40
2019-06-03,40
2019-06-04,41
2019-06-05,42
2019-06-06,44
2019-06-07,46
2019-06-08,46
2019-06-09,48
2019-06-10,49
2019-06-11,50
2019-06-12,51
2019-06-13,52
2019-06-14,53
2019-06-15,54
2019-06-16,54
2019-06-17,54
2019-06-18,54
2019-06-19,52
2019-06-20,52
2019-06-21,53
2019-06-22,52
2019-06-23,51
2019-06-24,51
2019-06-25,50
2019-06-26,50
2019-06-27,49
2019-06-28,48
2019-06-29,48
2019-06-30,47
2019-07-01,48
2019-07-02,49
2019-07-03,50
2019-07-04,51
2019-07-05,53
2019-07-06,52
2019-07-07,53
2019-07-08,53
2019-07-09,54
2019-07-10,56
2019-07-11,57
2019-07-12,57
2019-07-13,57
2019-07-14,57
2019-07-15,55
2019-07-16,56
2019-07-17,58
2019-07-18,58
2019-07-19,60
2019-07-20,59
2019-07-21,59
2019-07-22,58
2019-07-23,59
2019-07-24,60
2019-07-25,61
2019-07-26,62
2019-07-27,62
2019-07-28,60
2019-07-29,60
2019-07-30,61
2019-07-31,64
2019-08-01,64
2019-08-02,66
2019-08-03,66
2019-08-04,64
2019-08-05,64
2019-08-06,64
2019-08-07,64
2019-08-08,63
2019-08-09,65
2019-08-10,65
2019-08-11,64
2019-08-12,66
2019-08-13,70
2019-08-14,68
2019-08-15,65
2019-08-16,64
2019-08-17,64
2019-08-18,62
2019-08-19,62
2019-08-20,63
2019-08-21,64
2019-08-22,66
2019-08-23,66
2019-08-24,64
2019-08-24,64
2019-08-25,63
2019-08-25,63
2019-08-26,62
2019-08-26,62
2019-08-27,62
2019-08-27,62
2019-08-28,64
2019-08-29,65
2019-08-30,67
2019-08-31,68
2019-09-01,68
2019-09-02,67
2019-09-03,68
2019-09-04,69
2019-09-05,69
