date_obj,Villager%20armband%20(brown) price
2019-04-01,2516
2019-04-02,2516
2019-04-03,2516
2019-04-04,2516
2019-04-05,2516
2019-04-06,2516
2019-04-07,2397
2019-04-08,2397
2019-04-09,2397
2019-04-10,2397
2019-04-11,2397
2019-04-12,2397
2019-04-13,2397
2019-04-14,2397
2019-04-15,2397
2019-04-16,2397
2019-04-17,2397
2019-04-18,2397
2019-04-19,2397
2019-04-20,2397
2019-04-21,2397
2019-04-22,2397
2019-04-23,2397
2019-04-24,2397
2019-04-25,2397
2019-04-26,2397
2019-04-27,2397
2019-04-28,2280
2019-04-29,2280
2019-04-30,2280
2019-05-01,2280
2019-05-02,2280
2019-05-03,2280
2019-05-04,2280
2019-05-05,2280
2019-05-06,2280
2019-05-07,2280
2019-05-08,2280
2019-05-09,2280
2019-05-10,2280
2019-05-11,2280
2019-05-12,2280
2019-05-13,2280
2019-05-14,2280
2019-05-15,2280
2019-05-16,2280
2019-05-17,2280
2019-05-18,2280
2019-05-19,2280
2019-05-20,2280
2019-05-21,2280
2019-05-22,2280
2019-05-23,2168
2019-05-24,2168
2019-05-25,2168
2019-05-26,2168
2019-05-27,2168
2019-05-28,2168
2019-05-29,2168
2019-05-30,2168
2019-05-31,2168
2019-06-01,2168
2019-06-02,2168
2019-06-03,2168
2019-06-04,2168
2019-06-05,2168
2019-06-06,2168
2019-06-07,2168
2019-06-08,2168
2019-06-09,2168
2019-06-10,2168
2019-06-11,2168
2019-06-12,2168
2019-06-13,2168
2019-06-14,2168
2019-06-15,2168
2019-06-16,2120
2019-06-17,2120
2019-06-18,2120
2019-06-19,2120
2019-06-20,2120
2019-06-21,2120
2019-06-22,2120
2019-06-23,2120
2019-06-24,2120
2019-06-25,2120
2019-06-26,2120
2019-06-27,2120
2019-06-28,2120
2019-06-29,2120
2019-06-30,2120
2019-07-01,2120
2019-07-02,2120
2019-07-03,2120
2019-07-04,2120
2019-07-05,2120
2019-07-06,2120
2019-07-07,2120
2019-07-08,2120
2019-07-09,2120
2019-07-10,2120
2019-07-11,2120
2019-07-12,2120
2019-07-13,2120
2019-07-14,2120
2019-07-15,2120
2019-07-16,2120
2019-07-17,2120
2019-07-18,2120
2019-07-19,2120
2019-07-20,2036
2019-07-21,2036
2019-07-22,2036
2019-07-23,2036
2019-07-24,2036
2019-07-25,2036
2019-07-26,2036
2019-07-27,2036
2019-07-28,2036
2019-07-29,2036
2019-07-30,2036
2019-07-31,2036
2019-08-01,2036
2019-08-02,2036
2019-08-03,2036
2019-08-04,2036
2019-08-05,2036
2019-08-06,2036
2019-08-07,2036
2019-08-08,2036
2019-08-09,2036
2019-08-10,2036
2019-08-11,2036
2019-08-12,2036
2019-08-13,2036
2019-08-14,2036
2019-08-15,2036
2019-08-16,1999
2019-08-17,1999
2019-08-18,1999
2019-08-19,1999
2019-08-20,1999
2019-08-21,1999
2019-08-22,1999
2019-08-23,1999
2019-08-24,1999
2019-08-24,1999
2019-08-25,1999
2019-08-25,1999
2019-08-26,1999
2019-08-26,1999
2019-08-27,1999
2019-08-27,1999
2019-08-28,1999
2019-08-29,1999
2019-08-30,1999
2019-08-31,1999
2019-09-01,1999
2019-09-02,1999
2019-09-03,1999
2019-09-04,1999
2019-09-05,1999
2019-09-06,1999
2019-09-07,1999
2019-09-08,1999
2019-09-09,1999
2019-09-10,1999
2019-09-11,2041
2019-09-12,2041
2019-09-13,2041
2019-09-14,2041
2019-09-15,2041
2019-09-16,2041
2019-09-17,2041
2019-09-18,2041
2019-09-19,2041
2019-09-20,2041
2019-09-21,2041
2019-09-22,2041
2019-09-23,2041
2019-09-24,2041
2019-09-25,2041
2019-09-26,2041
2019-09-27,2041
2019-09-28,2041
2019-09-29,2041
2019-09-30,2041
2019-10-01,2041
2019-10-02,2041
2019-10-03,2041
2019-10-04,2041
2019-10-05,2041
2019-10-06,2041
2019-10-07,2041
2019-10-08,2041
2019-10-09,2041
2019-10-10,2041
2019-10-11,2041
2019-10-12,2041
2019-10-13,2041
2019-10-14,2041
2019-10-15,2041
2019-10-16,2041
2019-10-17,2041
2019-10-18,2041
2019-10-19,2041
2019-10-20,2028
2019-10-21,2028
2019-10-22,2028
2019-10-23,2028
2019-10-24,2028
2019-10-25,2028
2019-10-26,2028
2019-10-27,2028
2019-10-28,2028
2019-10-29,2028
2019-10-30,2028
2019-10-31,2028
2019-11-01,2028
2019-11-02,2028
2019-11-03,2028
2019-11-04,2028
2019-11-05,2028
2019-11-06,2028
2019-11-07,2028
2019-11-08,2028
2019-11-09,2028
2019-11-10,2028
2019-11-11,2028
2019-11-12,2028
2019-11-13,2028
2019-11-14,2028
2019-11-15,2028
2019-11-16,2028
2019-11-17,2028
2019-11-18,2028
2019-11-19,2028
2019-11-20,2028
2019-11-21,2028
2019-11-22,2028
2019-11-23,2028
2019-11-24,2028
2019-11-25,2028
2019-11-26,2028
2019-11-27,2028
2019-11-28,2028
2019-11-29,1956
2019-11-30,1956
2019-12-01,1956
2019-12-02,1956
2019-12-03,1956
2019-12-04,1956
2019-12-05,1956
2019-12-06,1956
2019-12-07,1956
2019-12-08,1956
2019-12-09,1956
2019-12-10,1956
2019-12-11,1956
2019-12-12,1956
2019-12-13,1956
2019-12-14,1956
2019-12-15,1956
2019-12-16,1956
2019-12-17,1956
2019-12-18,1956
2019-12-19,1956
2019-12-20,1956
2019-12-21,1956
2019-12-22,1956
2019-12-23,1956
2019-12-24,1956
2019-12-25,1956
2019-12-26,1956
2019-12-27,1956
2019-12-28,1956
2019-12-29,1956
2019-12-30,1956
2019-12-31,1956
2020-01-01,1956
2020-01-02,1956
2020-01-03,1956
2020-01-04,1956
2020-01-05,1956
2020-01-06,1956
2020-01-07,1956
2020-01-08,1956
2020-01-09,1956
2020-01-10,1956
2020-01-11,1956
2020-01-12,1956
2020-01-13,1956
2020-01-14,1956
2020-01-15,1956
2020-01-16,1956
2020-01-17,1956
2020-01-18,1956
2020-01-19,1956
2020-01-20,1956
2020-01-21,1990
2020-01-22,1990
2020-01-23,1990
2020-01-24,1990
2020-01-25,1990
2020-01-26,1990
2020-01-27,1990
2020-01-28,1990
2020-01-29,1990
2020-01-30,1990
2020-01-31,1990
2020-02-01,1990
2020-02-02,1990
2020-02-03,1990
2020-02-04,1990
2020-02-05,1990
2020-02-06,1990
2020-02-07,1990
2020-02-08,1990
2020-02-09,1990
2020-02-10,1990
2020-02-11,1990
2020-02-12,1990
2020-02-13,1990
2020-02-14,1990
2020-02-15,1990
2020-02-16,1990
2020-02-17,1990
2020-02-18,1990
2020-02-19,1990
2020-02-20,1990
2020-02-21,1990
2020-02-22,1990
2020-02-23,1990
2020-02-24,1990
2020-02-25,1990
2020-02-26,1990
2020-02-27,1921
2020-02-28,1921
2020-02-29,1921
2020-03-01,1921
2020-03-02,1921
2020-03-03,1921
2020-03-04,1921
2020-03-05,1921
2020-03-06,1921
2020-03-07,1921
2020-03-08,1921
2020-03-09,1921
2020-03-10,1921
2020-03-11,1921
2020-03-12,1921
2020-03-13,1921
2020-03-14,1921
2020-03-15,1921
2020-03-16,1921
2020-03-17,1921
2020-03-18,1921
2020-03-19,1921
2020-03-20,1921
2020-03-21,1921
2020-03-22,1921
2020-03-23,1921
2020-03-24,1921
2020-03-25,1921
2020-03-26,1921
2020-03-27,1921
2020-03-28,1921
2020-03-29,1829
2020-03-30,1829
2020-03-31,1829
2020-04-01,1829
2020-04-02,1829
2020-04-03,1829
2020-04-04,1829
2020-04-05,1829
2020-04-06,1829
2020-04-07,1829
2020-04-08,1829
2020-04-09,1829
2020-04-10,1829
2020-04-11,1829
2020-04-12,1829
2020-04-13,1829
2020-04-14,1829
2020-04-15,1829
2020-04-16,1829
2020-04-17,1829
2020-04-18,1829
2020-04-19,1738
2020-04-20,1738
2020-04-21,1738
2020-04-22,1738
2020-04-23,1738
2020-04-24,1738
2020-04-25,1738
2020-04-26,1738
2020-04-27,1738
2020-04-28,1738
2020-04-29,1738
2020-04-30,1738
2020-05-01,1738
2020-05-02,1738
2020-05-03,1738
2020-05-04,1738
2020-05-05,1738
2020-05-06,1738
2020-05-07,1738
2020-05-08,1657
2020-05-09,1657
2020-05-10,1657
2020-05-11,1657
2020-05-12,1657
2020-05-13,1657
