date_obj,Trousers%20(lilac) price
2019-01-04,1634
2019-01-05,1634
2019-01-06,1634
2019-01-08,1634
2019-01-10,1634
2019-01-11,1634
2019-01-12,1634
2019-01-13,1634
2019-01-14,1634
2019-01-15,1634
2019-01-16,1634
2019-01-17,1634
2019-01-18,1634
2019-01-19,1634
2019-01-20,1634
2019-01-21,1634
2019-01-22,1634
2019-01-23,1634
2019-01-24,1634
2019-01-25,1634
2019-01-26,1634
2019-01-27,1634
2019-01-28,1634
2019-01-29,1634
2019-01-30,1634
2019-01-31,1634
2019-02-01,1634
2019-02-02,1634
2019-02-03,1634
2019-02-04,1634
2019-02-05,1634
2019-02-06,1634
2019-02-07,1555
2019-02-08,1555
2019-02-09,1555
2019-02-10,1555
2019-02-11,1555
2019-02-12,1555
2019-02-13,1555
2019-02-14,1555
2019-02-15,1555
2019-02-16,1555
2019-02-17,1555
2019-02-18,1555
2019-02-19,1555
2019-02-20,1555
2019-02-21,1555
2019-02-22,1555
2019-02-23,1555
2019-02-24,1555
2019-02-25,1555
2019-02-26,1555
2019-02-27,1555
2019-02-28,1555
2019-03-01,1555
2019-03-02,1555
2019-03-03,1555
2019-03-04,1555
2019-03-05,1555
2019-03-06,1555
2019-03-07,1555
2019-03-08,1555
2019-03-09,1555
2019-03-10,1555
2019-03-11,1555
2019-03-12,1555
2019-03-13,1555
2019-03-14,1555
2019-03-15,1555
2019-03-16,1555
2019-03-17,1555
2019-03-18,1555
2019-03-19,1555
2019-03-20,1555
2019-03-21,1555
2019-03-22,1555
2019-03-23,1555
2019-03-24,1555
2019-03-25,1555
2019-03-26,1555
2019-03-27,1555
2019-03-28,1555
2019-03-29,1555
2019-03-30,1555
2019-03-31,1555
2019-04-01,1555
2019-04-02,1555
2019-04-03,1555
2019-04-04,1555
2019-04-05,1488
2019-04-06,1488
2019-04-07,1488
2019-04-08,1488
2019-04-09,1488
2019-04-10,1488
2019-04-11,1488
2019-04-12,1488
2019-04-13,1488
2019-04-14,1488
2019-04-15,1488
2019-04-16,1488
2019-04-17,1488
2019-04-18,1488
2019-04-19,1488
2019-04-20,1488
2019-04-21,1488
2019-04-22,1488
2019-04-23,1488
2019-04-24,1488
2019-04-25,1488
2019-04-26,1488
2019-04-27,1488
2019-04-28,1488
2019-04-29,1488
2019-04-30,1488
2019-05-01,1488
2019-05-02,1488
2019-05-03,1488
2019-05-04,1488
2019-05-05,1488
2019-05-06,1488
2019-05-07,1488
2019-05-08,1488
2019-05-09,1488
2019-05-10,1488
2019-05-11,1488
2019-05-12,1435
2019-05-13,1435
2019-05-14,1435
2019-05-15,1435
2019-05-16,1435
2019-05-17,1435
2019-05-18,1435
2019-05-19,1435
2019-05-20,1435
2019-05-21,1435
2019-05-22,1435
2019-05-23,1435
2019-05-24,1435
2019-05-25,1435
2019-05-26,1435
2019-05-27,1435
2019-05-28,1435
2019-05-29,1435
2019-05-30,1435
2019-05-31,1435
2019-06-01,1435
2019-06-02,1435
2019-06-03,1435
2019-06-04,1435
2019-06-05,1435
2019-06-06,1435
2019-06-07,1435
2019-06-08,1435
2019-06-09,1435
2019-06-10,1435
2019-06-11,1435
2019-06-12,1435
2019-06-13,1435
2019-06-14,1435
2019-06-15,1435
2019-06-16,1435
2019-06-17,1435
2019-06-18,1435
2019-06-19,1435
2019-06-20,1435
2019-06-21,1435
2019-06-22,1435
2019-06-23,1397
2019-06-24,1397
2019-06-25,1397
2019-06-26,1397
2019-06-27,1397
2019-06-28,1397
2019-06-29,1397
2019-06-30,1397
2019-07-01,1397
2019-07-02,1397
2019-07-03,1397
2019-07-04,1397
2019-07-05,1397
2019-07-06,1397
2019-07-07,1397
2019-07-08,1397
2019-07-09,1397
2019-07-10,1397
2019-07-11,1397
2019-07-12,1397
2019-07-13,1397
2019-07-14,1397
2019-07-15,1397
2019-07-16,1397
2019-07-17,1397
2019-07-18,1397
2019-07-19,1397
2019-07-20,1397
2019-07-21,1397
2019-07-22,1397
2019-07-23,1397
2019-07-24,1397
2019-07-25,1397
2019-07-26,1397
2019-07-27,1397
2019-07-28,1397
2019-07-29,1397
2019-07-30,1397
2019-07-31,1397
2019-08-01,1397
2019-08-02,1397
2019-08-03,1397
2019-08-04,1397
2019-08-05,1397
2019-08-06,1397
2019-08-07,1337
2019-08-08,1337
2019-08-09,1337
2019-08-10,1337
2019-08-11,1337
2019-08-12,1337
2019-08-13,1337
2019-08-14,1337
2019-08-15,1337
2019-08-16,1337
2019-08-17,1337
2019-08-18,1337
2019-08-19,1337
2019-08-20,1337
2019-08-21,1337
2019-08-22,1337
2019-08-23,1337
2019-08-24,1337
2019-08-24,1337
2019-08-25,1337
2019-08-25,1337
2019-08-26,1337
2019-08-26,1337
2019-08-27,1337
2019-08-27,1337
2019-08-28,1337
2019-08-29,1337
2019-08-30,1337
2019-08-31,1337
2019-09-01,1337
2019-09-02,1337
2019-09-03,1337
2019-09-04,1337
2019-09-05,1337
2019-09-06,1337
2019-09-07,1337
2019-09-08,1337
2019-09-09,1337
2019-09-10,1337
2019-09-11,1337
2019-09-12,1337
2019-09-13,1279
2019-09-14,1279
2019-09-15,1279
2019-09-16,1279
2019-09-17,1279
2019-09-18,1279
2019-09-19,1279
2019-09-20,1279
2019-09-21,1279
2019-09-22,1279
2019-09-23,1279
2019-09-24,1279
2019-09-25,1279
2019-09-26,1279
2019-09-27,1279
2019-09-28,1279
2019-09-29,1279
2019-09-30,1279
2019-10-01,1279
2019-10-02,1279
2019-10-03,1279
2019-10-04,1279
2019-10-05,1279
2019-10-06,1279
2019-10-07,1279
2019-10-08,1279
2019-10-09,1279
2019-10-10,1279
2019-10-11,1279
2019-10-12,1279
2019-10-13,1279
2019-10-14,1279
2019-10-15,1279
2019-10-16,1279
2019-10-17,1279
2019-10-18,1279
2019-10-19,1279
2019-10-20,1279
2019-10-21,1279
2019-10-22,1279
2019-10-23,1279
2019-10-24,1279
2019-10-25,1279
2019-10-26,1228
2019-10-27,1228
2019-10-28,1228
2019-10-29,1228
2019-10-30,1228
2019-10-31,1228
2019-11-01,1228
2019-11-02,1228
2019-11-03,1228
2019-11-04,1228
2019-11-05,1228
2019-11-06,1228
2019-11-07,1228
2019-11-08,1228
2019-11-09,1228
2019-11-10,1228
2019-11-11,1228
2019-11-12,1228
2019-11-13,1228
2019-11-14,1228
2019-11-15,1228
2019-11-16,1228
2019-11-17,1228
2019-11-18,1228
2019-11-19,1228
2019-11-20,1228
2019-11-21,1228
2019-11-22,1228
2019-11-23,1228
2019-11-24,1228
2019-11-25,1228
2019-11-26,1228
2019-11-27,1228
2019-11-28,1228
2019-11-29,1228
2019-11-30,1228
2019-12-01,1228
2019-12-02,1228
2019-12-03,1228
2019-12-04,1228
2019-12-05,1228
2019-12-06,1228
2019-12-07,1228
2019-12-08,1228
2019-12-09,1228
2019-12-10,1228
2019-12-11,1228
2019-12-12,1228
2019-12-13,1228
2019-12-14,1228
2019-12-15,1228
2019-12-16,1228
2019-12-17,1228
2019-12-18,1228
2019-12-19,1228
2019-12-20,1228
2019-12-21,1228
2019-12-22,1206
2019-12-23,1206
2019-12-24,1206
2019-12-25,1206
2019-12-26,1206
2019-12-27,1206
2019-12-28,1206
2019-12-29,1206
2019-12-30,1206
2019-12-31,1206
2020-01-01,1206
2020-01-02,1206
2020-01-03,1206
2020-01-04,1206
2020-01-05,1206
2020-01-06,1206
2020-01-07,1206
2020-01-08,1206
2020-01-09,1206
2020-01-10,1206
2020-01-11,1206
2020-01-12,1206
2020-01-13,1206
2020-01-14,1206
2020-01-15,1206
2020-01-16,1206
2020-01-17,1206
2020-01-18,1206
2020-01-19,1206
2020-01-20,1206
2020-01-21,1206
2020-01-22,1206
2020-01-23,1206
2020-01-24,1206
2020-01-25,1206
2020-01-26,1206
2020-01-27,1206
2020-01-28,1206
2020-01-29,1206
2020-01-30,1206
2020-01-31,1206
2020-02-01,1206
2020-02-02,1206
2020-02-03,1206
2020-02-04,1206
2020-02-05,1206
2020-02-06,1206
2020-02-07,1206
2020-02-08,1170
2020-02-09,1170
2020-02-10,1170
2020-02-11,1170
2020-02-12,1170
2020-02-13,1170
2020-02-14,1170
2020-02-15,1170
2020-02-16,1170
2020-02-17,1170
2020-02-18,1170
2020-02-19,1170
2020-02-20,1170
2020-02-21,1170
2020-02-22,1170
2020-02-23,1170
2020-02-24,1170
2020-02-25,1170
2020-02-26,1170
2020-02-27,1170
2020-02-28,1170
2020-02-29,1170
2020-03-01,1170
2020-03-02,1170
2020-03-03,1170
2020-03-04,1170
2020-03-05,1170
2020-03-06,1170
2020-03-07,1170
2020-03-08,1170
2020-03-09,1170
2020-03-10,1170
2020-03-11,1170
2020-03-12,1170
2020-03-13,1170
2020-03-14,1170
2020-03-15,1170
2020-03-16,1170
2020-03-17,1170
2020-03-18,1170
2020-03-19,1170
2020-03-20,1170
2020-03-21,1170
2020-03-22,1170
2020-03-23,1170
2020-03-24,1170
2020-03-25,1124
2020-03-26,1124
2020-03-27,1124
2020-03-28,1124
2020-03-29,1124
2020-03-30,1124
2020-03-31,1124
2020-04-01,1124
2020-04-02,1124
2020-04-03,1124
2020-04-04,1124
2020-04-05,1124
2020-04-06,1124
2020-04-07,1124
2020-04-08,1124
2020-04-09,1124
2020-04-10,1124
2020-04-11,1124
2020-04-12,1124
2020-04-13,1124
2020-04-14,1124
2020-04-15,1124
2020-04-16,1124
2020-04-17,1124
2020-04-18,1124
2020-04-19,1124
2020-04-20,1124
2020-04-21,1124
2020-04-22,1124
2020-04-23,1124
2020-04-24,1124
2020-04-25,1106
2020-04-26,1106
2020-04-27,1106
2020-04-28,1106
2020-04-29,1106
2020-04-30,1106
2020-05-01,1106
2020-05-02,1106
2020-05-03,1106
2020-05-04,1106
2020-05-05,1106
2020-05-06,1106
2020-05-07,1106
2020-05-08,1106
2020-05-09,1106
2020-05-10,1106
2020-05-11,1106
2020-05-12,1106
2020-05-13,1106
