date_obj,Seaweed price
2015-07-20,42
2015-07-21,42
2015-07-22,43
2015-07-23,43
2015-07-24,44
2015-07-25,44
2015-07-26,45
2015-07-27,43
2015-07-28,43
2015-07-29,44
2015-07-30,44
2015-07-31,44
2015-08-01,45
2015-08-02,46
2015-08-03,47
2015-08-04,47
2015-08-05,48
2015-08-06,48
2015-08-07,48
2015-08-08,49
2015-08-09,48
2015-08-10,47
2015-08-11,46
2015-08-12,46
2015-08-13,45
2015-08-14,43
2015-08-15,43
2015-08-16,44
2015-08-17,44
2015-08-18,43
2015-08-19,44
2015-08-20,43
2015-08-21,43
2015-08-22,43
2015-08-23,43
2015-08-24,43
2015-08-25,43
2015-08-26,45
2015-08-27,45
2015-08-28,45
2015-08-29,45
2015-08-30,45
2015-08-31,44
2015-09-01,27
2015-09-02,43
2015-09-07,37
2015-09-08,35
2015-09-10,34
2015-09-14,38
2015-09-16,39
2015-09-22,47
2015-09-23,47
2015-09-24,47
2015-09-25,49
2015-09-27,52
2015-09-28,54
2015-09-29,54
2015-09-30,55
2015-10-05,60
2015-10-06,60
2015-10-07,60
2015-10-08,59
2015-10-09,58
2015-10-10,58
2015-10-11,59
2015-10-12,60
2015-10-13,60
2015-10-14,59
2015-10-15,57
2015-10-16,56
2015-10-17,56
2015-10-18,54
2015-10-19,52
2015-10-20,51
2015-10-22,49
2015-10-23,48
2015-10-24,48
2015-10-25,48
2015-10-26,49
2015-10-27,49
2015-10-29,49
2015-10-30,49
2015-10-31,50
2015-11-01,50
2015-11-02,51
2015-11-03,51
2015-11-04,52
2015-11-05,52
2015-11-06,52
2015-11-07,54
2015-11-08,54
2015-11-09,54
2015-11-10,54
2015-11-11,54
2015-11-12,54
2015-11-13,53
2015-11-14,53
2015-11-15,54
2015-11-16,54
2015-11-17,54
2015-11-18,54
2015-11-19,54
2015-11-20,55
2015-11-21,55
2015-11-22,54
2015-11-23,54
2015-11-24,54
2015-11-25,54
2015-11-26,54
2015-11-27,54
2015-11-28,52
2015-11-29,51
2015-11-30,53
2015-12-01,53
2015-12-02,53
2015-12-03,53
2015-12-04,53
2015-12-05,50
2015-12-06,52
2015-12-07,52
2015-12-08,53
2015-12-09,55
2015-12-10,58
2015-12-11,58
2015-12-12,58
2015-12-13,57
2015-12-14,57
2015-12-15,58
2015-12-16,59
2015-12-17,59
2015-12-18,58
2015-12-19,58
2015-12-20,57
2015-12-21,57
2015-12-22,57
2015-12-23,57
2015-12-24,55
2015-12-25,53
2015-12-26,52
2015-12-27,52
2015-12-28,54
2015-12-29,55
2015-12-30,52
2015-12-31,52
2016-01-01,52
2016-01-02,51
2016-01-03,52
2016-01-04,54
2016-01-05,53
2016-01-06,55
2016-01-07,56
2016-01-08,57
2016-01-09,58
2016-01-10,59
2016-01-11,59
2016-01-12,59
2016-01-13,59
2016-01-14,58
2016-01-15,57
2016-01-16,57
2016-01-17,56
2016-01-18,57
2016-01-19,58
2016-01-20,60
2016-01-21,59
2016-01-22,57
2016-01-23,55
2016-01-24,53
2016-01-25,53
2016-01-26,51
2016-01-27,51
2016-01-28,51
2016-01-29,52
2016-01-30,52
2016-01-31,54
2016-02-01,55
2016-02-02,55
2016-02-03,57
2016-02-04,58
2016-02-05,59
2016-02-06,58
2016-02-07,59
2016-02-08,57
2016-02-09,55
2016-02-10,54
2016-02-11,53
2016-02-12,54
2016-02-13,54
2016-02-14,54
2016-02-15,55
2016-02-16,57
2016-02-17,57
2016-02-18,57
2016-02-19,57
2016-02-20,56
2016-02-21,55
2016-02-22,55
2016-02-23,54
2016-02-24,53
2016-02-25,51
2016-02-26,51
2016-02-27,51
2016-02-28,51
2016-02-29,50
2016-03-01,51
2016-03-02,51
2016-03-03,51
2016-03-04,50
2016-03-05,49
2016-03-06,48
2016-03-07,48
2016-03-08,48
2016-03-09,49
2016-03-10,49
2016-03-11,47
2016-03-12,46
2016-03-13,47
2016-03-14,46
2016-03-15,45
2016-03-16,45
2016-03-17,42
2016-03-18,40
2016-03-19,41
2016-03-20,41
2016-03-21,40
2016-03-22,40
2016-03-23,40
2016-03-24,41
2016-03-25,41
2016-03-26,42
2016-03-27,43
2016-03-28,43
2016-03-29,42
2016-03-30,42
2016-03-31,42
2016-04-01,42
2016-04-02,41
2016-04-03,42
2016-04-04,44
2016-04-05,44
2016-04-06,45
2016-04-07,46
2016-04-08,46
2016-04-09,46
2016-04-10,47
2016-04-11,47
2016-04-12,48
2016-04-13,49
2016-04-14,49
2016-04-15,50
2016-04-16,50
2016-04-17,50
2016-04-18,51
2016-04-19,52
2016-04-20,53
2016-04-21,54
2016-04-22,54
2016-04-23,56
2016-04-24,56
2016-04-25,56
2016-04-26,55
2016-04-27,55
2016-04-28,56
2016-04-29,56
2016-04-30,55
2016-05-01,55
2016-05-02,54
2016-05-03,54
2016-05-04,54
2016-05-05,55
2016-05-06,55
2016-05-07,55
2016-05-08,55
2016-05-09,55
2016-05-10,56
2016-05-11,56
2016-05-12,56
2016-05-13,56
2016-05-14,54
2016-05-15,52
2016-05-16,53
2016-05-17,53
2016-05-18,52
2016-05-19,49
2016-05-22,48
2016-05-23,48
2016-05-24,47
2016-05-25,48
2016-05-26,48
2016-05-27,48
2016-05-28,49
2016-05-29,49
2016-05-30,51
2016-05-31,52
2016-06-01,52
2016-06-02,52
2016-06-03,52
2016-06-04,52
2016-06-05,52
2016-06-06,52
2016-06-07,52
2016-06-08,52
2016-06-09,51
2016-06-10,51
2016-06-11,50
2016-06-12,48
2016-06-13,48
2016-06-14,48
2016-06-15,49
2016-06-16,49
2016-06-17,48
2016-06-18,49
2016-06-19,50
2016-06-20,51
2016-06-21,52
2016-06-22,50
2016-06-23,51
2016-06-24,51
2016-06-25,52
2016-06-26,52
2016-06-27,51
2016-06-28,52
2016-06-29,51
2016-06-30,53
2016-07-01,55
2016-07-02,56
2016-07-03,56
2016-07-04,56
2016-07-05,56
2016-07-06,56
2016-07-07,57
2016-07-08,58
2016-07-09,57
2016-07-10,57
2016-07-11,55
2016-07-12,54
2016-07-13,54
2016-07-14,56
2016-07-15,57
2016-07-16,60
2016-07-17,60
2016-07-18,61
2016-07-23,57
2016-07-24,57
2016-07-25,56
2016-07-26,56
2016-07-27,57
2016-07-28,57
2016-07-29,58
2016-07-30,60
2016-07-31,60
2016-08-01,60
2016-08-02,60
2016-08-03,59
2016-08-04,62
2016-08-05,65
2016-08-06,66
2016-08-07,68
2016-08-08,68
2016-08-09,69
2016-08-10,70
2016-08-11,71
2016-08-12,70
2016-08-13,66
2016-08-14,64
2016-08-15,61
2016-08-16,62
2016-08-17,64
2016-08-18,63
2016-08-19,63
2016-08-20,61
2016-08-21,61
2016-08-22,59
2016-08-23,58
2016-08-24,58
2016-08-25,58
2016-08-26,58
2016-08-28,55
2016-08-31,57
2016-09-01,57
2016-09-02,57
2016-09-03,56
2016-09-04,57
2016-09-05,57
2016-09-06,56
2016-09-07,56
2016-09-08,56
2016-09-09,56
2016-09-10,54
2016-09-11,54
2016-09-12,52
2016-09-13,52
2016-09-14,52
2016-09-15,53
2016-09-16,53
2016-09-17,53
2016-09-18,52
2016-09-19,52
2016-09-20,52
2016-09-21,51
2016-09-22,52
2016-09-23,55
2016-09-24,55
2016-09-25,58
2016-09-26,58
2016-09-27,60
2016-09-28,63
2016-09-29,62
2016-09-30,65
2016-10-01,64
2016-10-02,64
2016-10-03,65
2016-10-04,65
2016-10-05,63
2016-10-06,63
2016-10-07,63
2016-10-08,61
2016-10-09,60
2016-10-11,59
2016-10-12,60
2016-10-13,60
2016-10-14,59
2016-10-15,59
2016-10-16,60
2016-10-17,62
2016-10-18,63
2016-10-19,60
2016-10-20,59
2016-10-21,59
2016-10-22,59
2016-10-23,59
2016-10-24,60
2016-10-25,60
2016-10-26,61
2016-10-27,61
2016-10-28,58
2016-10-29,57
2016-10-30,58
2016-10-31,58
2016-11-01,58
2016-11-02,58
2016-11-03,57
2016-11-04,57
2016-11-05,58
2016-11-06,59
2016-11-07,58
2016-11-08,57
2016-11-09,57
2016-11-10,58
2016-11-11,58
2016-11-12,59
2016-11-13,59
2016-11-14,59
2016-12-08,63
2016-12-09,61
2016-12-10,59
2016-12-11,60
2016-12-12,60
2016-12-13,59
2016-12-14,60
2016-12-15,60
2016-12-16,61
2016-12-17,63
2016-12-18,61
2016-12-19,64
2016-12-20,63
2016-12-21,64
2016-12-22,65
2016-12-23,67
2016-12-24,67
2016-12-25,67
2016-12-26,66
2016-12-27,68
2016-12-28,67
2016-12-29,67
2016-12-30,65
2016-12-31,64
2017-01-01,63
2017-01-02,60
2017-01-03,57
2017-01-04,55
2017-01-05,52
2017-01-06,49
2017-01-07,47
2017-01-08,48
2017-01-09,47
2017-01-10,46
2017-01-11,46
2017-01-12,47
2017-01-13,47
2017-01-14,47
2017-01-15,49
2017-01-16,49
2017-01-17,50
2017-01-18,51
2017-01-19,52
2017-01-20,54
2017-01-21,55
2017-01-22,56
2017-01-27,60
2017-01-28,59
2017-01-29,57
2017-01-30,57
2017-01-31,56
2017-02-01,55
2017-02-02,54
2017-02-03,53
2017-02-04,54
2017-02-05,56
2017-02-06,56
2017-02-07,56
2017-02-08,56
2017-02-09,56
2017-02-10,57
2017-02-11,57
2017-02-12,57
2017-02-13,57
2017-02-14,57
2017-02-15,58
2017-02-16,58
2017-02-18,56
2017-02-19,54
2017-02-20,53
2017-02-21,53
2017-02-22,53
2017-02-23,53
2017-02-24,54
2017-02-25,55
2017-02-26,55
2017-02-27,57
2017-02-28,60
2017-03-01,59
2017-03-02,60
2017-03-03,61
2017-03-04,60
2017-03-05,61
2017-03-06,59
2017-03-07,60
2017-03-08,60
2017-03-09,60
2017-03-10,60
2017-03-11,58
2017-03-12,57
2017-03-13,57
2017-03-14,56
2017-03-15,53
2017-03-16,50
2017-03-17,50
2017-03-18,50
2017-03-19,49
2017-03-20,49
2017-03-21,51
2017-03-22,52
2017-03-23,51
2017-03-24,50
2017-03-25,50
2017-03-26,50
2017-03-27,50
2017-03-28,50
2017-03-29,49
2017-03-30,48
2017-03-31,49
2017-04-01,49
2017-04-02,48
2017-04-03,48
2017-04-04,48
2017-04-12,43
2017-04-13,43
2017-04-14,44
2017-04-15,45
2017-04-16,45
2017-04-17,45
2017-04-18,45
2017-04-19,45
2017-04-20,45
2017-04-21,44
2017-04-22,42
2017-04-23,43
2017-04-24,43
2017-04-25,43
2017-04-26,43
2017-04-27,42
2017-04-28,42
2017-04-29,40
2017-04-30,40
2017-05-01,41
2017-05-02,40
2017-05-03,41
2017-05-04,43
2017-05-05,43
2017-05-06,42
2017-05-07,43
2017-05-08,44
2017-05-09,45
2017-05-10,45
2017-05-11,45
2017-05-12,45
2017-05-13,43
2017-05-14,43
2017-05-15,44
2017-05-16,46
2017-05-17,48
2017-05-18,49
2017-05-19,49
2017-05-20,50
2017-05-21,49
2017-05-22,50
2017-05-23,50
2017-05-24,51
2017-05-25,52
2017-05-26,52
2017-05-27,53
2017-05-28,52
2017-05-29,53
2017-05-30,54
2017-05-31,55
2017-06-01,56
2017-06-02,56
2017-06-03,55
2017-06-06,51
2017-06-07,50
2017-06-08,48
2017-06-09,48
2017-06-10,47
2017-06-11,45
2017-06-12,44
2017-06-13,45
2017-06-14,44
2017-06-15,46
2017-06-16,44
2017-06-17,44
2017-06-18,45
2017-06-19,45
2017-06-20,44
2017-06-21,45
2017-06-22,46
2017-06-23,46
2017-06-24,47
2017-06-25,46
2017-06-26,47
2017-06-27,48
2017-06-28,49
2017-06-29,49
2017-06-30,50
2017-07-01,51
2017-07-02,51
2017-07-03,49
2017-07-04,48
2017-07-05,49
2017-07-06,51
2017-07-07,51
2017-07-08,51
2017-07-13,54
2017-07-14,54
2017-07-15,55
2017-07-16,53
2017-07-17,52
2017-07-18,53
2017-07-19,53
2017-07-20,54
2017-07-21,53
2017-07-22,50
2017-07-23,50
2017-07-24,50
2017-07-25,50
2017-07-26,48
2017-07-27,46
2017-07-28,46
2017-07-29,46
2017-07-30,45
2017-07-31,46
2017-08-01,47
2017-08-02,49
2017-08-03,48
2017-08-04,48
2017-08-05,49
2017-08-06,50
2017-08-09,51
2017-08-10,52
2017-08-11,53
2017-08-12,54
2017-08-13,54
2017-08-14,56
2017-08-15,57
2017-08-17,56
2017-08-18,55
2017-08-19,55
2017-08-20,56
2017-08-21,56
2017-08-22,57
2017-08-23,56
2017-08-24,55
2017-08-25,55
2017-08-26,54
2017-08-27,52
2017-08-28,53
2017-08-29,52
2017-08-30,50
2017-08-31,52
2017-09-01,51
2017-09-02,51
2017-09-03,50
2017-09-04,50
2017-09-05,52
2017-09-06,51
2017-09-07,51
2017-09-08,51
2017-09-09,50
2017-09-10,50
2017-09-11,50
2017-09-12,50
2017-09-13,52
2017-09-14,51
2017-09-15,51
2017-09-16,52
2017-09-19,50
2017-09-20,48
2017-09-21,46
2017-09-22,47
2017-09-23,48
2017-09-24,46
2017-09-25,45
2017-09-26,46
2017-09-27,48
2017-09-28,49
2017-09-29,49
2017-09-30,49
2017-10-01,49
2017-10-02,51
2017-10-03,51
2017-10-04,51
2017-10-05,51
2017-10-06,52
2017-10-07,53
2017-10-08,53
2017-10-09,53
2017-10-10,54
2017-10-11,53
2017-10-12,53
2017-10-13,53
2017-10-14,53
2017-10-15,54
2017-10-16,53
2017-10-17,53
2017-10-18,53
2017-10-19,54
2017-10-20,55
2017-10-21,56
2017-10-22,57
2017-10-23,57
2017-10-24,58
2017-10-25,60
2017-10-26,61
2017-10-27,60
2017-10-28,60
2017-10-29,60
2017-10-30,60
2017-10-31,62
2017-11-01,62
2017-11-02,63
2017-11-03,64
2017-11-04,64
2017-11-05,63
2017-11-06,61
2017-11-07,61
2017-11-08,60
2017-11-09,60
2017-11-10,61
2017-11-11,60
2017-11-12,61
2017-11-13,61
2017-11-14,63
2017-11-15,62
2017-11-16,63
2017-11-17,63
2017-11-18,63
2017-11-19,63
2017-11-20,62
2017-11-21,62
2017-11-22,65
2017-11-23,64
2017-11-24,62
2017-11-25,61
2017-11-26,59
2017-11-27,59
2017-11-28,60
2017-11-29,62
2017-11-30,64
2017-12-01,64
2017-12-02,65
2017-12-03,63
2017-12-04,62
2017-12-05,61
2017-12-06,60
2017-12-07,59
2017-12-08,60
2017-12-09,59
2017-12-10,59
2017-12-11,60
2017-12-12,61
2017-12-13,60
2017-12-14,61
2017-12-15,60
2017-12-16,60
2017-12-17,60
2017-12-18,60
2017-12-19,60
2017-12-20,60
2017-12-21,60
2017-12-22,61
2017-12-23,61
2017-12-24,61
2017-12-25,60
2017-12-26,60
2017-12-27,60
2017-12-28,60
2017-12-29,60
2017-12-30,60
2017-12-31,61
2018-01-01,60
2018-01-02,59
2018-01-03,57
2018-01-04,55
2018-01-05,54
2018-01-06,54
2018-01-07,54
2018-01-08,54
2018-01-09,55
2018-01-10,54
2018-01-11,55
2018-01-12,54
2018-01-13,55
2018-01-14,56
2018-01-15,56
2018-01-16,55
2018-01-17,54
2018-01-18,54
2018-01-19,55
2018-01-20,53
2018-01-21,53
2018-01-22,54
2018-01-23,55
2018-01-24,56
2018-01-25,56
2018-01-26,56
2018-01-27,56
2018-01-28,56
2018-01-29,57
2018-01-30,57
2018-02-01,58
2018-02-02,58
2018-02-03,57
2018-02-04,58
2018-02-05,58
2018-02-06,58
2018-02-07,59
2018-02-08,59
2018-02-09,60
2018-02-10,60
2018-02-11,59
2018-02-12,60
2018-02-13,59
2018-02-14,59
2018-02-15,60
2018-02-16,61
2018-02-17,62
2018-02-18,61
2018-02-19,61
2018-02-20,63
2018-02-21,63
2018-02-22,64
2018-02-23,65
2018-02-24,64
2018-02-25,63
2018-02-26,63
2018-02-27,63
2018-02-28,65
2018-03-01,66
2018-03-02,66
2018-03-03,64
2018-03-04,64
2018-03-05,63
2018-03-06,63
2018-03-07,64
2018-03-08,65
2018-03-09,66
2018-03-10,65
2018-03-11,63
2018-03-12,61
2018-03-13,61
2018-03-14,61
2018-03-15,59
2018-03-16,60
2018-03-17,60
2018-03-18,61
2018-03-19,60
2018-03-20,61
2018-03-21,62
2018-03-23,61
2018-03-24,63
2018-03-26,62
2018-03-27,62
2018-03-28,63
2018-03-29,63
2018-03-30,63
2018-03-31,62
2018-04-01,63
2018-04-02,63
2018-04-03,64
2018-04-04,65
2018-04-05,66
2018-04-06,65
2018-04-08,63
2018-04-09,63
2018-04-10,65
2018-04-11,66
2018-04-12,67
2018-04-13,67
2018-04-14,65
2018-04-15,65
2018-04-16,67
2018-04-17,68
2018-04-18,68
2018-04-19,68
2018-04-20,68
2018-04-21,66
2018-04-22,65
2018-04-23,64
2018-04-24,66
2018-04-25,65
2018-04-26,66
2018-04-27,65
2018-04-28,66
2018-04-29,65
2018-04-30,66
2018-05-01,66
2018-05-02,68
2018-05-03,68
2018-05-04,68
2018-05-05,67
2018-05-06,66
2018-05-07,65
2018-05-08,64
2018-05-09,66
2018-05-10,67
2018-05-11,67
2018-05-12,66
2018-05-13,67
2018-05-14,67
2018-05-15,67
2018-05-16,68
2018-05-17,67
2018-05-18,66
2018-05-19,68
2018-05-20,67
2018-05-21,67
2018-05-22,69
2018-05-23,69
2018-05-24,69
2018-05-25,68
2018-05-26,68
2018-05-27,64
2018-05-28,64
2018-05-29,63
2018-05-30,63
2018-05-31,65
2018-06-01,63
2018-06-02,64
2018-06-03,63
2018-06-04,64
2018-06-05,62
2018-06-06,60
2018-06-07,59
2018-06-08,59
2018-06-09,56
2018-06-10,56
2018-06-11,55
2018-06-12,53
2018-06-13,53
2018-06-14,53
2018-06-15,52
2018-06-16,51
2018-06-17,50
2018-06-18,51
2018-06-19,53
2018-06-20,55
2018-06-21,54
2018-06-22,53
2018-06-23,52
2018-06-24,51
2018-06-25,50
2018-06-26,52
2018-06-27,52
2018-06-28,52
2018-06-29,51
2018-06-30,50
2018-07-01,51
2018-07-02,52
2018-07-03,52
2018-07-04,53
2018-07-05,53
2018-07-06,52
2018-07-07,52
2018-07-08,52
2018-07-09,52
2018-07-10,53
2018-07-11,53
2018-07-12,53
2018-07-13,52
2018-07-14,51
2018-07-15,52
2018-07-16,52
2018-07-17,53
2018-07-18,52
2018-07-19,52
2018-07-20,52
2018-07-21,53
2018-07-22,52
2018-07-23,53
2018-07-24,52
2018-07-25,51
2018-07-26,50
2018-07-27,50
2018-07-28,50
2018-07-29,50
2018-07-30,51
2018-07-31,51
2018-08-01,51
2018-08-02,52
2018-08-03,51
2018-08-04,52
2018-08-05,51
2018-08-06,51
2018-08-07,51
2018-08-08,51
2018-08-09,51
2018-08-10,51
2018-08-11,52
2018-08-12,51
2018-08-14,52
2018-08-16,53
2018-08-17,54
2018-08-18,53
2018-08-19,53
2018-08-20,52
2018-08-21,51
2018-08-22,51
2018-08-23,51
2018-08-24,50
2018-08-25,51
2018-08-26,51
2018-08-27,51
2018-08-28,51
2018-08-29,52
2018-08-30,52
2018-08-31,52
2018-09-01,53
2018-09-02,53
2018-09-03,53
2018-09-04,51
2018-09-05,51
2018-09-06,51
2018-09-07,50
2018-09-08,50
2018-09-09,51
2018-09-10,52
2018-09-11,52
2018-09-12,53
2018-09-13,53
2018-09-14,53
2018-09-15,52
2018-09-16,51
2018-09-17,51
2018-09-18,52
2018-09-19,52
2018-09-20,52
2018-09-21,52
2018-09-22,52
2018-09-23,53
2018-09-24,53
2018-09-25,53
2018-09-26,52
2018-09-27,52
2018-09-28,52
2018-09-29,53
2018-09-30,53
2018-10-02,53
2018-10-03,54
2018-10-04,53
2018-10-05,55
2018-10-06,55
2018-10-07,55
2018-10-08,54
2018-10-09,53
2018-10-10,53
2018-10-11,54
2018-10-12,52
2018-10-13,53
2018-10-14,52
2018-10-15,52
2018-10-16,53
2018-10-17,53
2018-10-18,53
2018-10-19,53
2018-10-20,54
2018-10-21,53
2018-10-22,54
2018-10-23,55
2018-10-24,54
2018-10-25,54
2018-10-26,54
2018-10-27,54
2018-10-28,54
2018-10-29,53
2018-10-30,54
2018-10-31,53
2018-11-01,54
2018-11-03,53
2018-11-04,52
2018-11-05,53
2018-11-06,54
2018-11-07,53
2018-11-08,53
2018-11-09,54
2018-11-10,55
2018-11-11,55
2018-11-12,55
2018-11-13,55
2018-11-14,55
2018-11-15,54
2018-11-16,55
2018-11-17,55
2018-11-18,55
2018-11-19,56
2018-11-20,57
2018-11-21,58
2018-11-22,58
2018-11-23,58
2018-11-24,57
2018-11-25,57
2018-11-26,58
2018-11-27,59
2018-11-28,61
2018-11-29,62
2018-12-01,64
2018-12-02,64
2018-12-03,64
2018-12-04,64
2018-12-05,64
2018-12-09,66
2018-12-11,71
2018-12-12,74
2018-12-13,76
2018-12-14,79
2018-12-15,81
2018-12-16,83
2018-12-17,84
2018-12-18,85
2018-12-19,87
2018-12-20,87
2018-12-21,87
2018-12-22,88
2018-12-23,88
2018-12-24,88
2018-12-25,89
2018-12-26,89
2018-12-27,90
2018-12-28,91
2018-12-29,91
2018-12-30,93
2018-12-31,93
2019-01-01,93
2019-01-02,93
2019-01-03,93
2019-01-04,91
2019-01-05,92
2019-01-06,93
2019-01-08,91
2019-01-10,88
2019-01-11,85
2019-01-12,81
2019-01-13,76
2019-01-14,73
2019-01-15,71
2019-01-16,72
2019-01-17,71
2019-01-18,70
2019-01-19,70
2019-01-20,70
2019-01-21,69
2019-01-22,67
2019-01-23,66
2019-01-25,63
2019-01-26,63
2019-01-27,62
2019-01-28,63
2019-01-29,63
2019-01-30,63
2019-01-31,63
2019-02-01,64
2019-02-02,64
2019-02-03,65
2019-02-04,65
2019-02-05,65
2019-02-06,65
2019-02-07,64
2019-02-08,63
2019-02-09,62
2019-02-10,61
2019-02-11,62
2019-02-12,60
2019-02-13,60
2019-02-14,60
2019-02-15,60
2019-02-16,60
2019-02-17,61
2019-02-18,60
2019-02-19,60
2019-02-20,62
2019-02-21,63
2019-02-22,63
2019-02-23,64
2019-02-24,64
2019-02-25,64
2019-02-26,63
2019-02-27,62
2019-02-28,61
2019-03-01,59
2019-03-02,58
2019-03-03,57
2019-03-04,57
2019-03-05,58
2019-03-06,59
2019-03-07,58
2019-03-08,56
2019-03-09,58
2019-03-10,59
2019-03-11,60
2019-03-12,58
2019-03-13,56
2019-03-14,54
2019-03-15,54
2019-03-16,55
2019-03-17,55
2019-03-18,56
2019-03-19,57
2019-03-20,58
2019-03-21,57
2019-03-22,58
2019-03-23,58
2019-03-24,57
2019-03-25,56
2019-03-26,56
2019-03-27,55
2019-03-28,56
2019-03-29,55
2019-03-30,55
2019-03-31,55
2019-04-01,54
2019-04-02,54
2019-04-03,53
2019-04-04,53
2019-04-05,52
2019-04-06,51
2019-04-07,51
2019-04-08,51
2019-04-09,50
2019-04-10,50
2019-04-11,50
2019-04-12,51
2019-04-13,51
2019-04-14,50
2019-04-15,51
2019-04-16,50
2019-04-17,51
2019-04-18,51
2019-04-19,51
2019-04-20,51
2019-04-21,51
2019-04-22,51
2019-04-23,52
2019-04-24,51
2019-04-25,50
2019-04-26,51
2019-04-27,50
2019-04-28,50
2019-04-29,50
2019-04-30,51
2019-05-01,50
2019-05-02,51
2019-05-03,51
2019-05-04,50
2019-05-05,50
2019-05-06,50
2019-05-07,49
2019-05-08,47
2019-05-09,45
2019-05-10,44
2019-05-11,42
2019-05-12,40
2019-05-13,41
2019-05-14,43
2019-05-15,45
2019-05-16,45
2019-05-17,46
2019-05-18,48
2019-05-19,48
2019-05-20,50
2019-05-21,50
2019-05-22,50
2019-05-23,51
2019-05-24,52
2019-05-25,52
2019-05-26,50
2019-05-27,48
2019-05-28,47
2019-05-29,45
2019-05-30,46
2019-05-31,47
2019-06-01,45
2019-06-02,44
2019-06-03,45
2019-06-04,46
2019-06-05,47
2019-06-06,46
2019-06-07,48
2019-06-08,46
2019-06-09,46
2019-06-10,48
2019-06-11,48
2019-06-12,49
2019-06-13,50
2019-06-14,51
2019-06-15,53
2019-06-16,52
2019-06-17,53
2019-06-18,54
2019-06-19,55
2019-06-20,56
2019-06-21,54
2019-06-22,52
2019-06-23,51
2019-06-24,50
2019-06-25,50
2019-06-26,51
2019-06-27,52
2019-06-28,52
2019-06-29,53
2019-06-30,51
2019-07-01,50
2019-07-02,51
2019-07-03,51
2019-07-04,52
2019-07-05,52
2019-07-06,51
2019-07-07,50
2019-07-08,51
2019-07-09,51
2019-07-10,51
2019-07-11,49
2019-07-12,50
2019-07-13,49
2019-07-14,49
2019-07-15,50
2019-07-16,50
2019-07-17,51
2019-07-18,52
2019-07-19,53
2019-07-20,53
2019-07-21,52
2019-07-22,51
2019-07-23,49
2019-07-24,48
2019-07-25,48
2019-07-26,48
2019-07-27,47
2019-07-28,48
2019-07-29,48
2019-07-30,47
2019-07-31,48
2019-08-01,49
2019-08-02,49
2019-08-03,49
2019-08-04,49
2019-08-05,49
2019-08-06,48
2019-08-07,50
2019-08-08,50
2019-08-09,49
2019-08-10,49
2019-08-11,50
2019-08-12,49
2019-08-13,48
2019-08-14,50
2019-08-15,50
2019-08-16,49
2019-08-17,50
2019-08-18,50
2019-08-19,51
2019-08-20,52
2019-08-21,51
2019-08-22,51
2019-08-23,51
2019-08-24,50
2019-08-24,50
2019-08-25,50
2019-08-25,50
2019-08-26,51
2019-08-26,51
2019-08-27,50
2019-08-27,50
2019-08-28,51
2019-08-29,51
2019-08-30,52
