date_obj,Slayer's%20respite price
2015-11-15,5984
2015-11-16,5984
2015-11-17,5984
2015-11-18,5984
2015-11-19,5984
2015-11-20,5984
2015-11-21,5984
2015-11-22,5984
2015-11-23,5984
2015-11-24,5984
2015-11-25,5984
2015-11-26,5984
2015-11-27,5984
2015-11-28,5984
2015-11-29,5984
2015-11-30,5984
2015-12-01,5984
2015-12-02,5984
2015-12-03,5984
2015-12-04,5984
2015-12-05,5984
2015-12-06,5984
2015-12-07,5984
2015-12-08,5984
2015-12-09,5984
2015-12-10,5984
2015-12-11,5984
2015-12-12,5984
2015-12-13,5984
2015-12-14,5743
2015-12-15,5743
2015-12-16,5743
2015-12-17,5743
2015-12-18,5743
2015-12-19,5743
2015-12-20,5743
2015-12-21,5743
2015-12-22,5743
2015-12-23,5743
2015-12-24,5743
2015-12-25,5743
2015-12-26,5743
2015-12-27,5743
2015-12-28,5743
2015-12-29,5743
2015-12-30,5743
2015-12-31,5743
2016-01-01,5743
2016-01-02,5743
2016-01-03,5743
2016-01-04,5743
2016-01-05,5743
2016-01-06,5743
2016-01-07,5743
2016-01-08,5743
2016-01-09,5743
2016-01-10,5743
2016-01-11,5743
2016-01-12,5743
2016-01-13,5743
2016-01-14,5743
2016-01-15,5743
2016-01-16,5463
2016-01-17,5463
2016-01-18,5463
2016-01-19,5463
2016-01-20,5463
2016-01-21,5463
2016-01-22,5463
2016-01-23,5463
2016-01-24,5463
2016-01-25,5463
2016-01-26,5463
2016-01-27,5463
2016-01-28,5463
2016-01-29,5463
2016-01-30,5463
2016-01-31,5463
2016-02-01,5463
2016-02-02,5463
2016-02-03,5463
2016-02-04,5463
2016-02-05,5463
2016-02-06,5463
2016-02-07,5463
2016-02-08,5463
2016-02-09,5463
2016-02-10,5463
2016-02-11,5463
2016-02-12,5463
2016-02-13,5463
2016-02-14,5463
2016-02-15,5202
2016-02-16,5202
2016-02-17,5202
2016-02-18,5202
2016-02-19,5202
2016-02-20,5202
2016-02-21,5202
2016-02-22,5202
2016-02-23,5202
2016-02-24,5202
2016-02-25,5202
2016-02-26,5202
2016-02-27,5202
2016-02-28,5202
2016-02-29,5202
2016-03-01,5202
2016-03-02,5202
2016-03-03,5202
2016-03-04,5202
2016-03-05,5202
2016-03-06,5202
2016-03-07,5202
2016-03-08,5202
2016-03-09,5202
2016-03-10,5202
2016-03-11,5202
2016-03-12,5202
2016-03-13,5202
2016-03-14,5202
2016-03-15,5202
2016-03-16,5202
2016-03-17,5202
2016-03-18,4961
2016-03-19,4961
2016-03-20,4961
2016-03-21,4961
2016-03-22,4961
2016-03-23,4961
2016-03-24,4961
2016-03-25,4961
2016-03-26,4961
2016-03-27,4961
2016-03-28,4961
2016-03-29,4961
2016-03-30,4961
2016-03-31,4961
2016-04-01,4961
2016-04-02,4961
2016-04-03,4961
2016-04-04,4961
2016-04-05,4961
2016-04-06,4961
2016-04-07,4961
2016-04-08,4961
2016-04-09,4961
2016-04-10,4961
2016-04-11,4961
2016-04-12,4961
2016-04-13,4961
2016-04-14,4961
2016-04-15,4961
2016-04-16,4725
2016-04-17,4725
2016-04-18,4725
2016-04-19,4725
2016-04-20,4725
2016-04-21,4509
2016-04-22,4509
2016-04-23,4287
2016-04-24,4287
2016-04-25,4072
2016-04-26,4072
2016-04-27,3875
2016-04-28,3875
2016-04-29,3695
2016-04-30,3513
2016-05-01,3513
2016-05-02,3351
2016-05-03,3351
2016-05-04,3191
2016-05-05,3191
2016-05-06,3035
2016-05-07,3035
2016-05-08,2890
2016-05-09,2890
2016-05-10,2751
2016-05-11,2751
2016-05-12,2751
2016-05-13,2617
2016-05-14,2617
2016-05-15,2617
2016-05-16,2499
2016-05-17,2499
2016-05-18,2499
2016-05-19,2382
2016-05-22,2265
2016-05-23,2265
2016-05-24,2163
2016-05-25,2163
2016-05-26,2163
2016-05-27,2059
2016-05-28,2059
2016-05-29,1965
2016-05-30,1965
2016-05-31,1965
2016-06-01,1868
2016-06-02,1868
2016-06-03,1868
2016-06-04,1777
2016-06-05,1777
2016-06-06,1777
2016-06-07,1777
2016-06-08,1690
2016-06-09,1690
2016-06-10,1608
2016-06-11,1608
2016-06-12,1530
2016-06-13,1530
2016-06-14,1530
2016-06-15,1457
2016-06-16,1457
2016-06-17,1387
2016-06-18,1387
2016-06-19,1322
2016-06-20,1322
2016-06-21,1322
2016-06-22,1257
2016-06-23,1257
2016-06-24,1257
2016-06-25,1197
2016-06-26,1197
2016-06-27,1197
2016-06-28,1140
2016-06-29,1140
2016-06-30,1140
2016-07-01,1084
2016-07-02,1084
2016-07-03,1084
2016-07-04,1032
2016-07-05,1032
2016-07-06,980
2016-07-07,931
2016-07-08,884
2016-07-09,839
2016-07-10,797
2016-07-11,757
2016-07-12,719
2016-07-13,683
2016-07-14,648
2016-07-15,615
2016-07-16,584
2016-07-17,554
2016-07-18,526
2016-07-24,395
2016-07-25,376
2016-07-26,358
2016-07-27,342
2016-07-28,336
2016-07-29,320
2016-07-30,304
2016-07-31,304
2016-08-01,288
2016-08-02,274
2016-08-03,265
2016-08-04,265
2016-08-05,251
2016-08-06,239
2016-08-07,239
2016-08-08,227
2016-08-09,215
2016-08-10,215
2016-08-11,204
2016-08-12,204
2016-08-13,194
2016-08-14,194
2016-08-15,184
2016-08-16,184
2016-08-17,175
2016-08-18,175
2016-08-19,166
2016-08-20,166
2016-08-21,157
2016-08-22,157
2016-08-23,149
2016-08-24,149
2016-08-25,149
2016-08-26,141
2016-08-28,141
2016-08-31,134
2016-09-01,127
2016-09-02,127
2016-09-03,127
2016-09-04,121
2016-09-05,121
2016-09-06,114
2016-09-07,114
2016-09-08,114
2016-09-09,114
2016-09-10,109
2016-09-11,109
2016-09-12,109
2016-09-13,109
2016-09-14,110
2016-09-15,110
2016-09-16,110
2016-09-17,110
2016-09-18,104
2016-09-19,104
2016-09-20,104
2016-09-21,104
2016-09-22,98
2016-09-23,98
2016-09-24,98
2016-09-25,98
2016-09-26,94
2016-09-27,94
2016-09-28,94
2016-09-29,94
2016-09-30,89
2016-10-01,89
2016-10-02,89
2016-10-03,89
2016-10-04,89
2016-10-05,84
2016-10-06,84
2016-10-07,84
2016-10-08,84
2016-10-09,79
2016-10-11,79
2016-10-12,79
2016-10-13,75
2016-10-14,75
2016-10-15,75
2016-10-16,72
2016-10-17,72
2016-10-18,72
2016-10-19,69
2016-10-20,69
2016-10-21,69
2016-10-22,69
2016-10-23,65
2016-10-24,65
2016-10-25,65
2016-10-26,61
2016-10-27,61
2016-10-28,61
2016-10-29,61
2016-10-30,57
2016-10-31,57
2016-11-01,57
2016-11-02,54
2016-11-03,54
2016-11-04,54
2016-11-05,51
2016-11-06,51
2016-11-07,51
2016-11-08,48
2016-11-09,49
2016-11-10,49
2016-11-11,49
2016-11-12,49
2016-11-13,51
2016-11-14,51
2016-12-08,32
2016-12-09,32
2016-12-10,30
2016-12-11,30
2016-12-12,28
2016-12-13,28
2016-12-14,27
2016-12-15,27
2016-12-16,27
2016-12-17,25
2016-12-18,25
2016-12-19,25
2016-12-20,23
2016-12-21,23
2016-12-22,23
2016-12-23,21
2016-12-24,21
2016-12-25,21
2016-12-26,19
2016-12-27,19
2016-12-28,18
2016-12-29,18
2016-12-30,17
2016-12-31,17
2017-01-01,16
2017-01-02,16
2017-01-03,15
2017-01-04,15
2017-01-05,14
2017-01-06,14
2017-01-07,13
2017-01-08,13
2017-01-09,12
2017-01-10,12
2017-01-11,12
2017-01-12,12
2017-01-13,11
2017-01-14,11
2017-01-15,11
2017-01-16,11
2017-01-17,11
2017-01-18,11
2017-01-19,11
2017-01-20,11
2017-01-21,11
2017-01-22,11
2017-01-27,12
2017-01-28,12
2017-01-29,12
2017-01-30,12
2017-01-31,12
2017-02-01,12
2017-02-02,11
2017-02-03,11
2017-02-04,11
2017-02-05,11
2017-02-06,11
2017-02-07,11
2017-02-08,11
2017-02-09,11
2017-02-10,12
2017-02-11,12
2017-02-12,13
2017-02-13,13
2017-02-14,13
2017-02-15,13
2017-02-16,14
2017-02-18,14
2017-02-19,14
2017-02-20,14
2017-02-21,14
2017-02-22,14
2017-02-23,15
2017-02-24,15
2017-02-25,16
2017-02-26,16
2017-02-27,17
2017-02-28,18
2017-03-01,18
2017-03-02,19
2017-03-03,19
2017-03-04,20
2017-03-05,20
2017-03-06,21
2017-03-07,21
2017-03-08,23
2017-03-09,23
2017-03-10,25
2017-03-11,25
2017-03-12,27
2017-03-13,27
2017-03-14,27
2017-03-15,27
2017-03-16,27
2017-03-17,27
2017-03-18,27
2017-03-19,27
2017-03-20,28
2017-03-21,28
2017-03-22,28
2017-03-23,28
2017-03-24,28
2017-03-25,28
2017-03-26,28
2017-03-27,28
2017-03-28,28
2017-03-29,28
2017-03-30,28
2017-03-31,28
2017-04-01,28
2017-04-02,28
2017-04-03,30
2017-04-04,30
2017-04-12,31
2017-04-13,31
2017-04-14,31
2017-04-15,31
2017-04-16,31
2017-04-17,31
2017-04-18,31
2017-04-19,31
2017-04-20,31
2017-04-21,31
2017-04-22,31
2017-04-23,30
2017-04-24,30
2017-04-25,31
2017-04-26,31
2017-04-27,31
2017-04-28,31
2017-04-29,31
2017-04-30,31
2017-05-01,31
2017-05-02,31
2017-05-03,31
2017-05-04,31
2017-05-05,31
2017-05-06,31
2017-05-07,31
2017-05-08,31
2017-05-09,31
2017-05-10,31
2017-05-11,31
2017-05-12,31
2017-05-13,31
2017-05-14,31
2017-05-15,31
2017-05-16,31
2017-05-17,31
2017-05-18,31
2017-05-19,31
2017-05-20,31
2017-05-21,31
2017-05-22,31
2017-05-23,31
2017-05-24,31
2017-05-25,31
2017-05-26,31
2017-05-27,31
2017-05-28,31
2017-05-29,31
2017-05-30,31
2017-05-31,31
2017-06-01,31
2017-06-02,31
2017-06-03,31
2017-06-06,31
2017-06-07,31
2017-06-08,31
2017-06-09,31
2017-06-10,31
2017-06-11,31
2017-06-12,31
2017-06-13,31
2017-06-14,31
2017-06-15,31
2017-06-16,31
2017-06-17,31
2017-06-18,32
2017-06-19,32
2017-06-20,32
2017-06-21,32
2017-06-22,33
2017-06-23,33
2017-06-24,33
2017-06-25,33
2017-06-26,33
2017-06-27,33
2017-06-28,33
2017-06-29,33
2017-06-30,33
2017-07-01,33
2017-07-02,33
2017-07-03,33
2017-07-04,33
2017-07-05,33
2017-07-06,33
2017-07-07,33
2017-07-08,33
2017-07-13,33
2017-07-14,33
2017-07-15,33
2017-07-16,33
2017-07-17,33
2017-07-18,33
2017-07-19,33
2017-07-20,32
2017-07-21,32
2017-07-22,31
2017-07-23,31
2017-07-24,29
2017-07-25,29
2017-07-26,27
2017-07-27,27
2017-07-28,25
2017-07-29,25
2017-07-30,23
2017-07-31,23
2017-08-01,23
2017-08-02,21
2017-08-03,21
2017-08-04,21
2017-08-05,19
2017-08-06,19
2017-08-09,17
2017-08-10,16
2017-08-11,16
2017-08-12,15
2017-08-13,15
2017-08-14,14
2017-08-15,14
2017-08-17,13
2017-08-18,14
2017-08-19,14
2017-08-20,13
2017-08-21,13
2017-08-22,12
2017-08-23,12
2017-08-24,13
2017-08-25,13
2017-08-26,14
2017-08-27,14
2017-08-28,15
2017-08-29,15
2017-08-30,16
2017-08-31,16
2017-09-01,16
2017-09-02,17
2017-09-03,17
2017-09-04,17
2017-09-05,18
2017-09-06,18
2017-09-07,19
2017-09-08,19
2017-09-09,20
2017-09-10,20
2017-09-11,20
2017-09-12,20
2017-09-13,19
2017-09-14,19
2017-09-15,20
2017-09-16,20
2017-09-17,20
2017-09-19,20
2017-09-20,20
2017-09-21,21
2017-09-22,21
2017-09-23,22
2017-09-24,22
2017-09-25,20
2017-09-26,20
2017-09-27,19
2017-09-28,19
2017-09-29,18
2017-09-30,18
2017-10-01,17
2017-10-02,17
2017-10-03,18
2017-10-04,18
2017-10-05,19
2017-10-06,19
2017-10-07,20
2017-10-08,20
2017-10-09,19
2017-10-10,19
2017-10-11,18
2017-10-12,18
2017-10-13,17
2017-10-14,17
2017-10-15,16
2017-10-16,16
2017-10-17,15
2017-10-18,14
2017-10-19,14
2017-10-20,13
2017-10-21,13
2017-10-22,12
2017-10-23,12
2017-10-24,11
2017-10-25,11
2017-10-26,11
2017-10-27,10
2017-10-28,10
2017-10-29,9
2017-10-30,9
2017-10-31,9
2017-11-01,9
2017-11-02,10
2017-11-03,10
2017-11-04,11
2017-11-05,11
2017-11-06,10
2017-11-07,10
2017-11-08,11
2017-11-09,11
2017-11-10,10
2017-11-11,10
2017-11-12,10
2017-11-13,10
2017-11-14,10
2017-11-15,10
2017-11-16,10
2017-11-17,10
2017-11-18,10
2017-11-19,10
2017-11-20,10
2017-11-21,10
2017-11-22,10
2017-11-23,10
2017-11-24,11
2017-11-25,11
2017-11-26,12
2017-11-27,12
2017-11-28,13
2017-11-29,13
2017-11-30,14
2017-12-01,15
2017-12-02,15
2017-12-03,15
2017-12-04,15
2017-12-05,15
2017-12-06,15
2017-12-07,14
2017-12-08,14
2017-12-09,14
2017-12-10,14
2017-12-11,15
2017-12-12,15
2017-12-13,16
2017-12-14,16
2017-12-15,17
2017-12-16,17
2017-12-17,18
2017-12-18,19
2017-12-19,19
2017-12-20,20
2017-12-21,20
2017-12-22,21
2017-12-23,21
2017-12-24,23
2017-12-25,23
2017-12-26,25
2017-12-27,27
2017-12-28,27
2017-12-29,29
2017-12-30,31
2017-12-31,31
2018-01-01,31
2018-01-02,31
2018-01-03,30
2018-01-04,30
2018-01-05,28
2018-01-06,26
2018-01-07,24
2018-01-08,22
2018-01-09,20
2018-01-10,20
2018-01-11,19
2018-01-12,19
2018-01-13,18
2018-01-14,18
2018-01-15,17
2018-01-16,17
2018-01-17,18
2018-01-18,19
2018-01-19,19
2018-01-20,20
2018-01-21,21
2018-01-22,23
2018-01-23,24
2018-01-24,26
2018-01-25,28
2018-01-26,30
2018-01-27,28
2018-01-28,26
2018-01-29,24
2018-01-30,22
2018-01-31,20
2018-02-01,19
2018-02-02,18
2018-02-04,18
2018-02-05,17
2018-02-06,18
2018-02-07,18
2018-02-08,18
2018-02-09,19
2018-02-10,18
2018-02-11,17
2018-02-12,18
2018-02-13,19
2018-02-14,20
2018-02-15,21
2018-02-16,21
2018-02-17,22
2018-02-18,21
2018-02-19,21
2018-02-20,22
2018-02-21,23
2018-02-22,23
2018-02-23,23
2018-02-24,24
2018-02-25,24
2018-02-26,25
2018-02-27,25
2018-02-28,26
2018-03-01,26
2018-03-02,27
2018-03-03,27
2018-03-04,27
2018-03-05,27
2018-03-06,28
2018-03-07,28
2018-03-08,28
2018-03-09,28
2018-03-10,28
2018-03-11,28
2018-03-12,28
2018-03-13,30
2018-03-14,30
2018-03-15,30
2018-03-16,30
2018-03-17,30
2018-03-18,30
2018-03-19,31
2018-03-20,32
2018-03-21,31
2018-03-23,31
2018-03-24,31
2018-03-26,28
2018-03-27,27
2018-03-28,27
2018-03-29,28
2018-03-30,30
2018-03-31,28
2018-04-01,26
2018-04-02,26
2018-04-03,26
2018-04-04,25
2018-04-05,26
2018-04-06,27
2018-04-08,26
2018-04-09,25
2018-04-10,24
2018-04-11,22
2018-04-12,20
2018-04-13,19
2018-04-14,18
2018-04-16,16
2018-04-17,17
2018-04-18,17
2018-04-19,17
2018-04-20,18
2018-04-21,18
2018-04-22,18
2018-04-23,19
2018-04-24,20
2018-04-25,21
2018-04-26,21
2018-04-27,23
2018-04-28,22
2018-04-29,22
2018-04-30,23
2018-05-01,23
2018-05-02,23
2018-05-03,23
2018-05-04,23
2018-05-05,24
2018-05-06,24
2018-05-07,25
2018-05-08,25
2018-05-09,26
2018-05-10,27
2018-05-11,27
2018-05-12,27
2018-05-13,27
2018-05-14,28
2018-05-15,28
2018-05-16,28
2018-05-17,27
2018-05-18,28
2018-05-19,28
2018-05-20,28
2018-05-21,28
2018-05-22,28
2018-05-23,28
2018-05-24,28
2018-05-25,29
2018-05-26,30
2018-05-27,31
2018-05-28,33
2018-05-29,34
2018-05-30,32
2018-05-31,32
2018-06-01,32
2018-06-02,32
2018-06-03,33
2018-06-04,35
2018-06-05,35
2018-06-06,33
2018-06-07,33
2018-06-08,33
2018-06-09,33
2018-06-10,33
2018-06-11,33
2018-06-12,33
2018-06-13,32
2018-06-14,30
2018-06-15,28
2018-06-16,27
2018-06-17,28
2018-06-18,28
2018-06-19,28
2018-06-20,27
2018-06-21,28
2018-06-22,28
2018-06-23,29
2018-06-24,29
2018-06-25,29
2018-06-26,29
2018-06-27,29
2018-06-28,30
2018-06-29,29
2018-06-30,30
2018-07-01,30
2018-07-02,30
2018-07-03,30
2018-07-04,29
2018-07-05,29
2018-07-06,29
2018-07-07,29
2018-07-08,29
2018-07-09,29
2018-07-10,29
2018-07-11,27
2018-07-12,25
2018-07-13,23
2018-07-14,23
2018-07-15,21
2018-07-16,20
2018-07-17,21
2018-07-18,22
2018-07-19,21
2018-07-20,19
2018-07-21,19
2018-07-22,20
2018-07-23,21
2018-07-24,21
2018-07-25,21
2018-07-26,21
2018-07-27,20
2018-07-28,21
2018-07-29,21
2018-07-30,22
2018-07-31,21
2018-08-01,22
2018-08-02,22
2018-08-03,23
2018-08-04,22
2018-08-05,22
2018-08-06,23
2018-08-07,23
2018-08-08,24
2018-08-09,24
2018-08-10,26
2018-08-11,26
2018-08-12,27
2018-08-14,28
2018-08-16,27
2018-08-17,27
2018-08-18,27
2018-08-19,26
2018-08-20,28
2018-08-21,28
2018-08-22,28
2018-08-23,28
2018-08-24,28
2018-08-25,28
2018-08-26,28
2018-08-27,30
2018-08-28,28
2018-08-29,28
2018-08-30,28
2018-08-31,29
2018-09-01,31
2018-09-02,33
2018-09-03,35
2018-09-04,37
2018-09-05,39
2018-09-06,40
2018-09-07,39
2018-09-08,38
2018-09-09,38
2018-09-10,38
2018-09-11,38
2018-09-12,38
2018-09-13,38
2018-09-14,38
2018-09-15,37
2018-09-16,37
2018-09-17,37
2018-09-18,37
2018-09-19,37
2018-09-20,37
2018-09-21,36
2018-09-22,37
2018-09-23,37
2018-09-24,37
2018-09-25,37
2018-09-26,37
2018-09-27,37
2018-09-28,37
2018-09-29,37
2018-09-30,37
2018-10-02,37
2018-10-03,38
2018-10-04,38
2018-10-05,39
2018-10-06,39
2018-10-07,39
2018-10-08,39
2018-10-09,39
2018-10-10,39
2018-10-11,40
2018-10-12,39
2018-10-13,39
2018-10-14,40
2018-10-15,40
2018-10-16,39
2018-10-17,39
2018-10-18,39
2018-10-19,39
2018-10-20,39
2018-10-21,39
2018-10-22,39
2018-10-23,38
2018-10-24,36
2018-10-25,34
2018-10-26,34
2018-10-27,34
2018-10-28,32
2018-10-29,31
2018-10-30,33
2018-10-31,33
2018-11-01,32
2018-11-03,30
2018-11-04,29
2018-11-05,31
2018-11-06,31
2018-11-07,31
2018-11-08,31
2018-11-09,32
2018-11-10,32
2018-11-11,33
2018-11-12,33
2018-11-13,34
2018-11-14,33
2018-11-15,31
2018-11-16,29
2018-11-17,27
2018-11-18,25
2018-11-19,24
2018-11-20,23
2018-11-21,23
2018-11-22,23
2018-11-23,25
2018-11-24,27
2018-11-25,29
2018-11-26,31
2018-11-27,31
2018-11-28,31
2018-11-29,31
2018-12-01,32
2018-12-02,32
2018-12-03,34
2018-12-04,32
2018-12-05,32
2018-12-07,33
2018-12-09,34
2018-12-10,32
2018-12-11,32
2018-12-12,32
2018-12-13,32
2018-12-14,32
2018-12-15,34
2018-12-16,36
2018-12-17,38
2018-12-18,40
2018-12-19,42
2018-12-20,44
2018-12-21,46
2018-12-22,46
2018-12-23,46
2018-12-24,46
2018-12-25,45
2018-12-26,44
2018-12-27,43
2018-12-28,46
2018-12-29,49
2018-12-30,52
2018-12-31,52
2019-01-01,52
2019-01-02,54
2019-01-03,57
2019-01-04,58
2019-01-05,56
2019-01-06,53
2019-01-08,54
2019-01-10,56
2019-01-11,55
2019-01-12,54
2019-01-13,55
2019-01-14,58
2019-01-15,59
2019-01-16,59
2019-01-17,58
2019-01-18,55
2019-01-19,53
2019-01-20,52
2019-01-21,52
2019-01-22,52
2019-01-23,52
2019-01-24,52
2019-01-25,52
2019-01-26,52
2019-01-27,52
2019-01-28,52
2019-01-29,54
2019-01-30,55
2019-01-31,55
2019-02-01,55
2019-02-02,55
2019-02-03,56
2019-02-04,56
2019-02-05,55
2019-02-06,56
2019-02-07,56
2019-02-08,56
2019-02-09,57
2019-02-10,57
2019-02-11,57
2019-02-12,57
2019-02-13,57
2019-02-14,58
2019-02-15,58
2019-02-16,58
2019-02-17,58
2019-02-18,58
2019-02-19,58
2019-02-20,59
2019-02-21,59
2019-02-22,59
2019-02-23,59
2019-02-24,59
2019-02-25,59
2019-02-26,59
2019-02-27,59
2019-02-28,59
2019-03-01,59
2019-03-02,59
2019-03-03,59
2019-03-04,59
2019-03-05,62
2019-03-06,64
2019-03-07,65
2019-03-08,69
2019-03-09,73
2019-03-10,75
2019-03-11,75
2019-03-12,75
2019-03-13,75
2019-03-14,75
2019-03-15,75
2019-03-16,75
2019-03-17,75
2019-03-18,75
2019-03-19,75
2019-03-20,75
2019-03-21,78
2019-03-22,78
2019-03-23,78
2019-03-24,78
2019-03-25,78
2019-03-26,78
2019-03-27,78
2019-03-28,80
2019-03-29,81
2019-03-30,80
2019-03-31,80
2019-04-01,80
2019-04-02,80
2019-04-03,80
2019-04-04,81
2019-04-05,84
2019-04-06,84
2019-04-07,84
2019-04-08,88
2019-04-09,92
2019-04-10,92
2019-04-11,92
2019-04-12,92
2019-04-13,92
2019-04-14,91
2019-04-15,92
2019-04-16,92
2019-04-17,92
2019-04-18,92
2019-04-19,92
2019-04-20,92
2019-04-21,92
2019-04-22,93
2019-04-23,94
2019-04-24,94
2019-04-25,93
2019-04-26,94
2019-04-27,94
2019-04-28,94
2019-04-29,94
2019-04-30,94
2019-05-01,94
2019-05-02,94
2019-05-03,94
2019-05-04,94
2019-05-05,94
2019-05-06,94
2019-05-07,94
2019-05-08,94
2019-05-09,94
2019-05-10,94
2019-05-11,95
2019-05-12,94
2019-05-13,94
2019-05-14,94
2019-05-15,94
2019-05-16,94
2019-05-17,90
2019-05-18,86
2019-05-19,89
2019-05-20,89
2019-05-21,84
2019-05-22,79
2019-05-23,75
2019-05-24,71
2019-05-25,67
2019-05-26,63
2019-05-27,59
2019-05-28,56
2019-05-29,53
2019-05-30,50
2019-05-31,47
2019-06-01,44
2019-06-02,41
2019-06-03,38
2019-06-04,36
2019-06-05,34
2019-06-06,32
2019-06-07,30
2019-06-08,28
2019-06-09,26
2019-06-10,24
2019-06-11,22
2019-06-12,20
2019-06-13,20
2019-06-14,20
2019-06-15,19
2019-06-16,19
2019-06-17,19
2019-06-18,19
2019-06-19,20
2019-06-20,20
2019-06-21,20
2019-06-22,20
2019-06-23,20
2019-06-24,21
2019-06-25,20
2019-06-26,20
2019-06-27,20
2019-06-28,20
2019-06-29,20
2019-06-30,21
2019-07-01,22
2019-07-02,22
2019-07-03,22
2019-07-04,22
2019-07-05,22
2019-07-06,22
2019-07-07,22
2019-07-08,23
2019-07-09,23
2019-07-10,23
2019-07-11,23
2019-07-12,23
2019-07-13,23
2019-07-14,23
2019-07-15,23
2019-07-16,23
2019-07-17,23
2019-07-18,24
2019-07-19,24
2019-07-20,25
