date_obj,Enchant%20onyx price
2019-06-17,693
2019-06-18,693
2019-06-19,693
2019-06-20,693
2019-06-21,693
2019-06-22,693
2019-06-23,693
2019-06-24,693
2019-06-25,693
2019-06-26,693
2019-06-27,693
2019-06-28,693
2019-06-29,693
2019-06-30,693
2019-07-01,693
2019-07-02,693
2019-07-03,693
2019-07-04,693
2019-07-05,693
2019-07-06,693
2019-07-07,693
2019-07-08,693
2019-07-09,693
2019-07-10,693
2019-07-11,693
2019-07-12,693
2019-07-13,693
2019-07-14,693
2019-07-15,693
2019-07-16,693
2019-07-17,693
2019-07-18,693
2019-07-19,693
2019-07-20,693
2019-07-21,693
2019-07-22,693
2019-07-23,693
2019-07-24,693
2019-07-25,693
2019-07-26,693
2019-07-27,693
2019-07-28,693
2019-07-29,693
2019-07-30,693
2019-07-31,693
2019-08-01,693
2019-08-02,693
2019-08-03,693
2019-08-04,693
2019-08-05,693
2019-08-06,693
2019-08-07,693
2019-08-08,693
2019-08-09,693
2019-08-10,693
2019-08-11,693
2019-08-12,693
2019-08-13,693
2019-08-14,693
2019-08-15,693
2019-08-16,658
2019-08-17,658
2019-08-18,658
2019-08-19,658
2019-08-20,658
2019-08-21,658
2019-08-22,658
2019-08-23,658
2019-08-24,658
2019-08-24,658
2019-08-25,658
2019-08-25,658
2019-08-26,658
2019-08-26,658
2019-08-27,658
2019-08-27,658
2019-08-28,658
2019-08-29,658
2019-08-30,658
2019-08-31,658
2019-09-01,658
2019-09-02,658
2019-09-03,658
2019-09-04,658
2019-09-05,658
2019-09-06,658
2019-09-07,658
2019-09-08,658
2019-09-09,658
2019-09-10,658
2019-09-11,658
2019-09-12,658
2019-09-13,658
2019-09-14,658
2019-09-15,658
2019-09-16,658
2019-09-17,658
2019-09-18,658
2019-09-19,658
2019-09-20,658
2019-09-21,658
2019-09-22,658
2019-09-23,658
2019-09-24,658
2019-09-25,658
2019-09-26,658
2019-09-27,658
2019-09-28,658
2019-09-29,658
2019-09-30,658
2019-10-01,658
2019-10-02,658
2019-10-03,658
2019-10-04,658
2019-10-05,658
2019-10-06,658
2019-10-07,658
2019-10-08,658
2019-10-09,658
2019-10-10,658
2019-10-11,658
2019-10-12,658
2019-10-13,658
2019-10-14,658
2019-10-15,658
2019-10-16,658
2019-10-17,658
2019-10-18,658
2019-10-19,658
2019-10-20,658
2019-10-21,658
2019-10-22,658
2019-10-23,658
2019-10-24,658
2019-10-25,658
2019-10-26,658
2019-10-27,658
2019-10-28,658
2019-10-29,658
2019-10-30,658
2019-10-31,658
2019-11-01,658
2019-11-02,658
2019-11-03,658
2019-11-04,658
2019-11-05,658
2019-11-06,658
2019-11-07,658
2019-11-08,658
2019-11-09,658
2019-11-10,658
2019-11-11,658
2019-11-12,658
2019-11-13,658
2019-11-14,658
2019-11-15,658
2019-11-16,658
2019-11-17,658
2019-11-18,658
2019-11-19,658
2019-11-20,658
2019-11-21,658
2019-11-22,658
2019-11-23,658
2019-11-24,658
2019-11-25,658
2019-11-26,658
2019-11-27,658
2019-11-28,658
2019-11-29,658
2019-11-30,658
2019-12-01,658
2019-12-02,658
2019-12-03,658
2019-12-04,658
2019-12-05,658
2019-12-06,658
2019-12-07,658
2019-12-08,658
2019-12-09,658
2019-12-10,658
2019-12-11,658
2019-12-12,658
2019-12-13,658
2019-12-14,658
2019-12-15,658
2019-12-16,658
2019-12-17,658
2019-12-18,658
2019-12-19,658
2019-12-20,658
2019-12-21,658
2019-12-22,658
2019-12-23,658
2019-12-24,658
2019-12-25,658
2019-12-26,658
2019-12-27,658
2019-12-28,658
2019-12-29,658
2019-12-30,658
2019-12-31,658
2020-01-01,658
2020-01-02,658
2020-01-03,658
2020-01-04,658
2020-01-05,658
2020-01-06,658
2020-01-07,658
2020-01-08,658
2020-01-09,658
2020-01-10,658
2020-01-11,658
2020-01-12,658
2020-01-13,658
2020-01-14,658
2020-01-15,658
2020-01-16,658
2020-01-17,658
2020-01-18,658
2020-01-19,658
2020-01-20,658
2020-01-21,658
2020-01-22,658
2020-01-23,658
2020-01-24,658
2020-01-25,658
2020-01-26,658
2020-01-27,628
2020-01-28,628
2020-01-29,628
2020-01-30,628
2020-01-31,628
2020-02-01,628
2020-02-02,628
2020-02-03,628
2020-02-04,628
2020-02-05,628
2020-02-06,628
2020-02-07,628
2020-02-08,628
2020-02-09,628
2020-02-10,628
2020-02-11,628
2020-02-12,628
2020-02-13,628
2020-02-14,628
2020-02-15,628
2020-02-16,628
2020-02-17,628
2020-02-18,628
2020-02-19,628
2020-02-20,628
2020-02-21,628
2020-02-22,628
2020-02-23,628
2020-02-24,628
2020-02-25,628
2020-02-26,628
2020-02-27,628
2020-02-28,628
2020-02-29,628
2020-03-01,628
2020-03-02,628
2020-03-03,628
2020-03-04,628
2020-03-05,628
2020-03-06,628
2020-03-07,628
2020-03-08,628
2020-03-09,628
2020-03-10,628
2020-03-11,628
2020-03-12,628
2020-03-13,628
2020-03-14,628
2020-03-15,628
2020-03-16,628
2020-03-17,628
2020-03-18,628
2020-03-19,628
2020-03-20,628
2020-03-21,628
2020-03-22,628
2020-03-23,628
2020-03-24,628
2020-03-25,628
2020-03-26,628
2020-03-27,628
2020-03-28,628
2020-03-29,628
2020-03-30,628
2020-03-31,628
2020-04-01,628
2020-04-02,628
2020-04-03,628
2020-04-04,628
2020-04-05,628
2020-04-06,628
2020-04-07,628
2020-04-08,628
2020-04-09,628
2020-04-10,628
2020-04-11,628
2020-04-12,628
2020-04-13,628
2020-04-14,628
2020-04-15,628
2020-04-16,628
2020-04-17,628
2020-04-18,628
2020-04-19,628
2020-04-20,628
2020-04-21,628
2020-04-22,628
2020-04-23,628
2020-04-24,628
2020-04-25,628
2020-04-26,628
2020-04-27,628
2020-04-28,628
2020-04-29,628
2020-04-30,628
2020-05-01,628
2020-05-02,628
2020-05-03,628
2020-05-04,628
2020-05-05,628
2020-05-06,628
2020-05-07,628
2020-05-08,628
2020-05-09,628
2020-05-10,628
2020-05-11,628
2020-05-12,628
2020-05-13,628
