date_obj,Iron%20knife price
2015-08-27,62
2015-08-28,62
2015-08-29,61
2015-08-30,62
2015-08-31,61
2015-09-01,61
2015-09-02,61
2015-09-03,63
2015-09-04,63
2015-09-05,64
2015-09-06,63
2015-09-07,63
2015-09-08,62
2015-09-09,62
2015-09-10,63
2015-09-11,63
2015-09-12,64
2015-09-13,64
2015-09-14,63
2015-09-15,63
2015-09-16,63
2015-09-17,63
2015-09-18,63
2015-09-19,62
2015-09-20,61
2015-09-21,60
2015-09-22,61
2015-09-23,62
2015-09-24,64
2015-09-25,63
2015-09-27,62
2015-09-28,62
2015-09-29,62
2015-09-30,62
2015-10-05,59
2015-10-06,60
2015-10-07,60
2015-10-08,60
2015-10-09,60
2015-10-10,60
2015-10-11,60
2015-10-12,60
2015-10-13,60
2015-10-14,61
2015-10-15,62
2015-10-16,63
2015-10-17,63
2015-10-18,64
2015-10-19,65
2015-10-20,66
2015-10-22,67
2015-10-23,68
2015-10-24,69
2015-10-25,69
2015-10-26,69
2015-10-27,70
2015-10-29,73
2015-10-30,73
2015-10-31,73
2015-11-01,72
2015-11-02,73
2015-11-03,71
2015-11-04,70
2015-11-05,70
2015-11-06,70
2015-11-07,70
2015-11-08,69
2015-11-09,70
2015-11-10,71
2015-11-11,72
2015-11-12,73
2015-11-13,75
2015-11-14,76
2015-11-15,76
2015-11-16,76
2015-11-17,75
2015-11-18,75
2015-11-19,77
2015-11-20,77
2015-11-21,76
2015-11-22,76
2015-11-23,77
2015-11-24,77
2015-11-25,78
2015-11-26,79
2015-11-27,80
2015-11-28,81
2015-11-29,82
2015-11-30,85
2015-12-01,87
2015-12-02,88
2015-12-03,89
2015-12-04,89
2015-12-05,89
2015-12-06,88
2015-12-07,88
2015-12-08,88
2015-12-10,89
2015-12-11,88
2015-12-12,87
2015-12-13,85
2015-12-14,82
2015-12-15,80
2015-12-16,78
2015-12-17,77
2015-12-18,77
2015-12-19,76
2015-12-20,76
2015-12-21,77
2015-12-22,77
2015-12-23,78
2015-12-24,79
2015-12-25,80
2015-12-26,81
2015-12-27,82
2015-12-28,81
2015-12-29,80
2015-12-30,80
2015-12-31,79
2016-01-01,79
2016-01-02,79
2016-01-03,78
2016-01-04,77
2016-01-05,75
2016-01-06,74
2016-01-07,73
2016-01-08,73
2016-01-09,72
2016-01-10,72
2016-01-11,72
2016-01-12,73
2016-01-13,73
2016-01-14,73
2016-01-15,74
2016-01-16,75
2016-01-17,74
2016-01-18,74
2016-01-19,74
2016-01-20,75
2016-01-21,76
2016-01-22,77
2016-01-23,78
2016-01-24,80
2016-01-25,82
2016-01-26,85
2016-01-27,88
2016-01-28,90
2016-01-29,91
2016-01-30,92
2016-01-31,92
2016-02-01,92
2016-02-02,93
2016-02-03,93
2016-02-04,92
2016-02-05,90
2016-02-06,88
2016-02-07,86
2016-02-08,84
2016-02-09,83
2016-02-10,84
2016-02-11,84
2016-02-12,83
2016-02-13,83
2016-02-14,84
2016-02-15,84
2016-02-16,82
2016-02-17,82
2016-02-18,82
2016-02-19,83
2016-02-20,84
2016-02-21,84
2016-02-22,84
2016-02-23,84
2016-02-24,84
2016-02-25,84
2016-02-26,84
2016-02-27,85
2016-02-28,85
2016-02-29,84
2016-03-01,83
2016-03-02,83
2016-03-03,83
2016-03-04,84
2016-03-05,86
2016-03-06,85
2016-03-07,86
2016-03-08,87
2016-03-09,88
2016-03-10,88
2016-03-11,87
2016-03-12,87
2016-03-13,88
2016-03-14,88
2016-03-15,87
2016-03-16,88
2016-03-17,88
2016-03-18,88
2016-03-19,87
2016-03-20,87
2016-03-21,87
2016-03-22,86
2016-03-23,86
2016-03-24,84
2016-03-25,85
2016-03-26,83
2016-03-27,82
2016-03-28,82
2016-03-29,81
2016-03-30,77
2016-03-31,76
2016-04-01,76
2016-04-02,75
2016-04-03,75
2016-04-04,76
2016-04-05,78
2016-04-06,78
2016-04-07,78
2016-04-08,79
2016-04-09,79
2016-04-10,80
2016-04-11,80
2016-04-12,81
2016-04-13,81
2016-04-14,82
2016-04-15,82
2016-04-16,82
2016-04-17,83
2016-04-18,84
2016-04-19,83
2016-04-20,83
2016-04-21,83
2016-04-22,84
2016-04-23,83
2016-04-24,83
2016-04-25,83
2016-04-26,82
2016-04-27,83
2016-04-28,82
2016-04-29,82
2016-04-30,83
2016-05-01,81
2016-05-02,82
2016-05-03,81
2016-05-04,81
2016-05-05,81
2016-05-06,80
2016-05-07,80
2016-05-08,80
2016-05-09,82
2016-05-10,84
2016-05-11,85
2016-05-12,86
2016-05-13,88
2016-05-14,86
2016-05-15,84
2016-05-16,83
2016-05-17,81
2016-05-18,81
2016-05-19,84
2016-05-22,89
2016-05-23,91
2016-05-24,93
2016-05-25,95
2016-05-26,94
2016-05-27,93
2016-05-28,92
2016-05-29,89
2016-05-30,87
2016-05-31,87
2016-06-01,86
2016-06-02,85
2016-06-03,85
2016-06-04,83
2016-06-05,81
2016-06-06,80
2016-06-07,80
2016-06-08,81
2016-06-09,83
2016-06-10,85
2016-06-11,87
2016-06-12,89
2016-06-13,89
2016-06-14,87
2016-06-15,86
2016-06-16,84
2016-06-17,83
2016-06-18,83
2016-06-19,82
2016-06-20,82
2016-06-21,84
2016-06-22,85
2016-06-23,86
2016-06-24,86
2016-06-25,86
2016-06-26,86
2016-06-27,86
2016-06-28,86
2016-06-29,86
2016-06-30,84
2016-07-01,84
2016-07-02,85
2016-07-03,85
2016-07-04,86
2016-07-05,85
2016-07-06,84
2016-07-07,84
2016-07-08,84
2016-07-09,85
2016-07-10,85
2016-07-11,86
2016-07-12,88
2016-07-13,89
2016-07-14,88
2016-07-15,87
2016-07-16,86
2016-07-17,86
2016-07-18,85
2016-07-23,85
2016-07-24,84
2016-07-25,83
2016-07-26,83
2016-07-27,82
2016-07-28,82
2016-07-29,82
2016-07-30,82
2016-07-31,82
2016-08-01,81
2016-08-02,81
2016-08-03,81
2016-08-04,81
2016-08-05,81
2016-08-06,80
2016-08-07,81
2016-08-08,81
2016-08-09,81
2016-08-10,80
2016-08-11,80
2016-08-12,80
2016-08-13,80
2016-08-14,80
2016-08-15,80
2016-08-16,79
2016-08-17,80
2016-08-18,81
2016-08-19,81
2016-08-20,81
2016-08-21,81
2016-08-22,82
2016-08-23,82
2016-08-24,80
2016-08-25,79
2016-08-26,76
2016-08-28,71
2016-08-31,67
2016-09-01,68
2016-09-02,68
2016-09-03,70
2016-09-04,69
2016-09-05,68
2016-09-06,66
2016-09-07,65
2016-09-08,65
2016-09-09,66
2016-09-10,67
2016-09-11,65
2016-09-12,67
2016-09-13,70
2016-09-14,70
2016-09-15,71
2016-09-16,70
2016-09-17,70
2016-09-18,70
2016-09-19,70
2016-09-20,71
2016-09-21,71
2016-09-22,71
2016-09-23,71
2016-09-24,70
2016-09-25,70
2016-09-26,70
2016-09-27,70
2016-09-28,70
2016-09-29,71
2016-09-30,71
2016-10-01,71
2016-10-02,71
2016-10-03,71
2016-10-04,71
2016-10-05,71
2016-10-06,71
2016-10-07,70
2016-10-08,71
2016-10-09,71
2016-10-10,72
2016-10-11,72
2016-10-12,73
2016-10-13,73
2016-10-14,72
2016-10-15,73
2016-10-16,74
2016-10-17,75
2016-10-18,75
2016-10-19,74
2016-10-20,75
2016-10-21,76
2016-10-22,77
2016-10-23,75
2016-10-24,74
2016-10-25,73
2016-10-26,72
2016-10-27,73
2016-10-28,74
2016-10-29,74
2016-10-30,73
2016-10-31,73
2016-11-01,72
2016-11-02,73
2016-11-03,72
2016-11-04,73
2016-11-05,72
2016-11-06,71
2016-11-07,71
2016-11-08,71
2016-11-09,71
2016-11-10,71
2016-11-11,71
2016-11-12,72
2016-11-13,71
2016-11-14,72
2016-12-07,77
2016-12-08,78
2016-12-09,78
2016-12-10,78
2016-12-11,78
2016-12-12,79
2016-12-13,79
2016-12-14,78
2016-12-15,78
2016-12-16,77
2016-12-17,77
2016-12-18,77
2016-12-19,77
2016-12-20,77
2016-12-21,77
2016-12-22,76
2016-12-23,76
2016-12-24,75
2016-12-25,75
2016-12-26,75
2016-12-27,75
2016-12-28,76
2016-12-29,76
2016-12-30,76
2016-12-31,76
2017-01-01,76
2017-01-02,76
2017-01-03,75
2017-01-04,75
2017-01-05,76
2017-01-06,75
2017-01-07,76
2017-01-08,76
2017-01-09,76
2017-01-10,76
2017-01-11,76
2017-01-12,77
2017-01-13,78
2017-01-14,77
2017-01-15,77
2017-01-16,77
2017-01-17,77
2017-01-18,78
2017-01-19,79
2017-01-20,78
2017-01-21,78
2017-01-22,77
2017-01-27,76
2017-01-28,75
2017-01-29,75
2017-01-30,75
2017-01-31,75
2017-02-01,75
2017-02-02,75
2017-02-03,75
2017-02-04,75
2017-02-05,74
2017-02-06,73
2017-02-07,72
2017-02-08,71
2017-02-09,71
2017-02-10,71
2017-02-11,71
2017-02-12,71
2017-02-13,71
2017-02-14,72
2017-02-15,72
2017-02-16,72
2017-02-18,73
2017-02-19,73
2017-02-20,73
2017-02-21,73
2017-02-22,73
2017-02-23,73
2017-02-24,73
2017-02-25,73
2017-02-26,73
2017-02-27,72
2017-02-28,72
2017-03-01,73
2017-03-02,73
2017-03-03,74
2017-03-04,74
2017-03-05,74
2017-03-06,74
2017-03-07,74
2017-03-08,74
2017-03-09,74
2017-03-10,74
2017-03-11,75
2017-03-12,75
2017-03-13,74
2017-03-14,74
2017-03-15,74
2017-03-16,74
2017-03-17,74
2017-03-18,74
2017-03-19,74
2017-03-20,73
2017-03-21,73
2017-03-22,72
2017-03-23,73
2017-03-24,73
2017-03-25,73
2017-03-26,73
2017-03-27,73
2017-03-28,73
2017-03-29,73
2017-03-30,73
2017-03-31,74
2017-04-01,74
2017-04-02,75
2017-04-03,74
2017-04-04,75
2017-04-12,74
2017-04-13,74
2017-04-14,74
2017-04-15,74
2017-04-16,74
2017-04-17,74
2017-04-18,74
2017-04-19,73
2017-04-20,74
2017-04-21,74
2017-04-22,73
2017-04-23,72
2017-04-24,73
2017-04-25,74
2017-04-26,74
2017-04-27,74
2017-04-28,74
2017-04-29,74
2017-04-30,73
2017-05-01,73
2017-05-02,74
2017-05-03,74
2017-05-04,74
2017-05-05,73
2017-05-06,73
2017-05-07,73
2017-05-08,73
2017-05-09,73
2017-05-10,73
2017-05-11,74
2017-05-12,73
2017-05-13,73
2017-05-14,74
2017-05-15,73
2017-05-16,73
2017-05-17,73
2017-05-18,74
2017-05-19,74
2017-05-20,73
2017-05-21,73
2017-05-22,73
2017-05-23,73
2017-05-24,72
2017-05-25,71
2017-05-26,72
2017-05-27,72
2017-05-28,71
2017-05-29,71
2017-05-30,71
2017-05-31,71
2017-06-01,71
2017-06-02,71
2017-06-03,71
2017-06-04,70
2017-06-06,70
2017-06-07,70
2017-06-08,69
2017-06-09,68
2017-06-10,66
2017-06-11,63
2017-06-12,61
2017-06-13,61
2017-06-14,61
2017-06-15,61
2017-06-16,62
2017-06-17,62
2017-06-18,61
2017-06-19,62
2017-06-20,62
2017-06-21,62
2017-06-22,62
2017-06-23,63
2017-06-24,63
2017-06-25,62
2017-06-26,63
2017-06-27,62
2017-06-28,62
2017-06-29,62
2017-06-30,62
2017-07-01,62
2017-07-02,61
2017-07-03,60
2017-07-04,59
2017-07-05,58
2017-07-06,57
2017-07-07,57
2017-07-08,56
2017-07-13,53
2017-07-14,53
2017-07-15,53
2017-07-16,53
2017-07-17,53
2017-07-18,53
2017-07-19,52
2017-07-20,53
2017-07-21,54
2017-07-22,54
2017-07-23,54
2017-07-24,54
2017-07-25,54
2017-07-26,55
2017-07-27,55
2017-07-28,55
2017-07-29,55
2017-07-30,55
2017-07-31,55
2017-08-01,56
2017-08-02,56
2017-08-03,56
2017-08-04,56
2017-08-05,57
2017-08-06,57
2017-08-09,57
2017-08-10,57
2017-08-11,57
2017-08-12,57
2017-08-13,56
2017-08-14,57
2017-08-15,57
2017-08-16,57
2017-08-17,57
2017-08-18,56
2017-08-19,55
2017-08-20,55
2017-08-21,55
2017-08-22,55
2017-08-23,56
2017-08-24,55
2017-08-25,56
2017-08-26,56
2017-08-27,56
2017-08-28,56
2017-08-29,56
2017-08-30,56
2017-08-31,56
2017-09-01,57
2017-09-02,57
2017-09-03,57
2017-09-04,58
2017-09-05,58
2017-09-06,59
2017-09-07,59
2017-09-08,59
2017-09-09,60
2017-09-10,59
2017-09-11,59
2017-09-12,59
2017-09-13,60
2017-09-14,61
2017-09-15,60
2017-09-16,59
2017-09-17,59
2017-09-19,58
2017-09-20,59
2017-09-21,58
2017-09-22,58
2017-09-23,58
2017-09-24,58
2017-09-25,58
2017-09-26,58
2017-09-27,58
2017-09-28,58
2017-09-29,58
2017-09-30,58
2017-10-01,57
2017-10-02,57
2017-10-03,58
2017-10-04,57
2017-10-05,58
2017-10-06,57
2017-10-07,56
2017-10-08,55
2017-10-09,55
2017-10-10,54
2017-10-11,54
2017-10-12,54
2017-10-13,54
2017-10-14,54
2017-10-15,54
2017-10-16,54
2017-10-17,54
2017-10-18,54
2017-10-19,55
2017-10-20,55
2017-10-21,55
2017-10-22,55
2017-10-23,55
2017-10-24,55
2017-10-25,55
2017-10-26,55
2017-10-27,54
2017-10-28,53
2017-10-29,52
2017-10-30,52
2017-10-31,51
2017-11-01,51
2017-11-02,51
2017-11-03,51
2017-11-04,51
2017-11-05,51
2017-11-06,50
2017-11-07,50
2017-11-08,50
2017-11-09,50
2017-11-10,50
2017-11-11,50
2017-11-12,50
2017-11-13,49
2017-11-14,49
2017-11-15,49
2017-11-16,49
2017-11-17,49
2017-11-18,49
2017-11-19,48
2017-11-20,47
2017-11-21,46
2017-11-22,46
2017-11-23,46
2017-11-24,45
2017-11-25,45
2017-11-26,45
2017-11-27,45
2017-11-28,45
2017-11-29,45
2017-11-30,46
2017-12-01,47
2017-12-02,47
2017-12-03,47
2017-12-04,47
2017-12-05,47
2017-12-06,47
2017-12-07,47
2017-12-08,48
2017-12-09,48
2017-12-10,48
2017-12-11,48
2017-12-12,48
2017-12-13,49
2017-12-14,49
2017-12-15,49
2017-12-16,49
2017-12-17,49
2017-12-18,48
2017-12-19,47
2017-12-20,48
2017-12-21,48
2017-12-22,48
2017-12-23,49
2017-12-24,50
2017-12-25,50
2017-12-26,49
2017-12-27,49
2017-12-28,49
2017-12-29,50
2017-12-30,50
2017-12-31,50
2018-01-01,50
2018-01-02,49
2018-01-03,49
2018-01-04,50
2018-01-05,50
2018-01-06,50
2018-01-07,50
2018-01-08,50
2018-01-09,50
2018-01-10,49
2018-01-11,49
2018-01-12,49
2018-01-13,49
2018-01-14,48
2018-01-15,48
2018-01-16,48
2018-01-17,47
2018-01-18,48
2018-01-19,48
2018-01-20,48
2018-01-21,48
2018-01-22,48
2018-01-23,48
2018-01-25,48
2018-01-26,48
2018-01-27,48
2018-01-28,48
2018-01-29,48
2018-01-30,48
2018-01-31,48
2018-02-01,48
2018-02-02,48
2018-02-03,48
2018-02-04,49
2018-02-05,49
2018-02-06,49
2018-02-07,49
2018-02-08,49
2018-02-09,49
2018-02-10,49
2018-02-11,50
2018-02-12,50
2018-02-13,49
2018-02-14,49
2018-02-15,49
2018-02-16,49
2018-02-17,49
2018-02-18,50
2018-02-19,50
2018-02-20,50
2018-02-21,50
2018-02-22,51
2018-02-23,51
2018-02-24,51
2018-02-25,51
2018-02-26,51
2018-02-27,50
2018-02-28,50
2018-03-01,51
2018-03-02,51
2018-03-03,51
2018-03-04,52
2018-03-05,51
2018-03-06,51
2018-03-07,51
2018-03-08,52
2018-03-09,52
2018-03-10,52
2018-03-11,53
2018-03-12,53
2018-03-13,53
2018-03-14,53
2018-03-15,53
2018-03-16,53
2018-03-17,53
2018-03-18,53
2018-03-19,53
2018-03-20,53
2018-03-21,53
2018-03-23,53
2018-03-24,52
2018-03-25,52
2018-03-26,52
2018-03-27,52
2018-03-28,51
2018-03-29,50
2018-03-30,50
2018-03-31,50
2018-04-01,50
2018-04-02,50
2018-04-03,50
2018-04-04,50
2018-04-05,50
2018-04-06,50
2018-04-07,50
2018-04-08,50
2018-04-09,49
2018-04-10,49
2018-04-11,49
2018-04-12,49
2018-04-13,49
2018-04-14,48
2018-04-15,48
2018-04-16,48
2018-04-17,48
2018-04-18,48
2018-04-19,48
2018-04-20,48
2018-04-21,48
2018-04-22,48
2018-04-23,48
2018-04-24,47
2018-04-25,47
2018-04-26,45
2018-04-27,45
2018-04-28,44
2018-04-29,43
2018-04-30,42
2018-05-01,42
2018-05-04,41
2018-05-05,40
2018-05-06,40
2018-05-07,40
2018-05-08,40
2018-05-09,40
2018-05-10,40
2018-05-11,40
2018-05-12,40
2018-05-13,40
2018-05-14,40
2018-05-15,41
2018-05-16,42
2018-05-17,42
2018-05-18,43
2018-05-19,43
2018-05-20,42
2018-05-21,44
2018-05-22,45
2018-05-23,45
2018-05-24,45
2018-05-25,45
2018-05-26,46
2018-05-27,46
2018-05-28,47
2018-05-29,47
2018-05-30,48
2018-05-31,49
2018-06-01,50
2018-06-02,50
2018-06-03,51
2018-06-04,51
2018-06-05,51
2018-06-06,50
2018-06-07,50
2018-06-08,50
2018-06-09,50
2018-06-10,50
2018-06-11,50
2018-06-12,51
2018-06-13,50
2018-06-14,49
2018-06-15,49
2018-06-16,49
2018-06-17,49
2018-06-18,49
2018-06-19,50
2018-06-20,50
2018-06-21,50
2018-06-22,49
2018-06-23,49
2018-06-24,50
2018-06-25,50
2018-06-26,50
2018-06-27,50
2018-06-28,50
2018-06-29,50
2018-06-30,50
2018-07-01,50
2018-07-02,50
2018-07-03,50
2018-07-04,51
2018-07-05,51
2018-07-06,50
2018-07-07,50
2018-07-08,50
2018-07-09,51
2018-07-10,51
2018-07-11,51
2018-07-12,51
2018-07-13,51
2018-07-14,51
2018-07-15,51
2018-07-16,52
2018-07-17,52
2018-07-18,52
2018-07-19,52
2018-07-20,52
2018-07-21,53
2018-07-22,53
2018-07-23,53
2018-07-24,52
2018-07-25,52
2018-07-26,52
2018-07-27,52
2018-07-28,52
2018-07-29,52
2018-07-30,52
2018-07-31,52
2018-08-01,52
2018-08-02,52
2018-08-03,52
2018-08-04,52
2018-08-05,52
2018-08-06,52
2018-08-07,52
2018-08-08,52
2018-08-09,52
2018-08-10,52
2018-08-11,51
2018-08-12,51
2018-08-14,50
2018-08-16,50
2018-08-17,50
2018-08-18,50
2018-08-19,49
2018-08-20,49
2018-08-21,49
2018-08-22,49
2018-08-23,49
2018-08-24,49
2018-08-25,49
2018-08-26,49
2018-08-27,49
2018-08-28,49
2018-08-29,49
2018-08-30,49
2018-08-31,50
2018-09-01,50
2018-09-02,50
2018-09-03,50
2018-09-04,50
2018-09-05,50
2018-09-06,50
2018-09-07,50
2018-09-08,50
2018-09-09,50
2018-09-10,50
2018-09-11,49
2018-09-12,49
2018-09-13,49
2018-09-14,50
2018-09-15,50
2018-09-16,50
2018-09-17,50
2018-09-18,50
2018-09-19,50
2018-09-20,50
2018-09-21,50
2018-09-22,50
2018-09-23,51
2018-09-24,51
2018-09-25,50
2018-09-26,50
2018-09-27,50
2018-09-28,50
2018-09-29,50
2018-09-30,50
2018-10-02,50
2018-10-03,50
2018-10-04,50
2018-10-05,50
2018-10-06,50
2018-10-07,50
2018-10-08,50
2018-10-09,50
2018-10-10,50
2018-10-11,50
2018-10-12,50
2018-10-13,50
2018-10-14,50
2018-10-15,49
2018-10-16,49
2018-10-17,49
2018-10-18,48
2018-10-19,48
2018-10-20,47
2018-10-21,47
2018-10-22,46
2018-10-23,47
2018-10-24,47
2018-10-25,46
2018-10-26,46
2018-10-27,46
2018-10-28,46
2018-10-29,46
2018-10-30,47
2018-10-31,47
2018-11-01,48
2018-11-03,50
2018-11-04,51
2018-11-05,52
2018-11-06,53
2018-11-07,54
2018-11-08,55
2018-11-09,56
2018-11-10,57
2018-11-11,58
2018-11-12,58
2018-11-13,58
2018-11-14,58
2018-11-15,58
2018-11-16,58
2018-11-17,57
2018-11-18,56
2018-11-19,56
2018-11-20,55
2018-11-21,54
2018-11-22,53
2018-11-23,52
2018-11-24,51
2018-11-25,50
2018-11-26,49
2018-11-27,48
2018-11-28,47
2018-11-29,47
2018-12-01,46
2018-12-02,45
2018-12-03,45
2018-12-04,45
2018-12-05,45
2018-12-07,45
2018-12-09,43
2018-12-10,43
2018-12-11,43
2018-12-12,43
2018-12-13,43
2018-12-14,43
2018-12-15,43
2018-12-16,43
2018-12-17,43
2018-12-18,43
2018-12-19,43
2018-12-20,43
2018-12-21,44
2018-12-22,43
2018-12-23,44
2018-12-24,44
2018-12-25,43
2018-12-26,43
2018-12-27,43
2018-12-28,43
2018-12-29,42
2018-12-30,42
2018-12-31,43
2019-01-01,42
2019-01-02,42
2019-01-03,42
2019-01-04,41
2019-01-05,41
2019-01-06,41
2019-01-08,40
2019-01-10,40
2019-01-11,40
2019-01-12,39
2019-01-13,39
2019-01-14,39
2019-01-15,39
2019-01-16,39
2019-01-17,39
2019-01-18,39
2019-01-19,39
2019-01-20,39
2019-01-21,39
2019-01-22,39
2019-01-23,39
2019-01-24,40
2019-01-25,40
2019-01-26,40
2019-01-27,40
2019-01-28,40
2019-01-29,40
2019-01-30,40
2019-01-31,40
2019-02-01,41
2019-02-02,41
2019-02-03,41
2019-02-04,40
2019-02-05,40
2019-02-06,40
2019-02-07,40
2019-02-08,40
2019-02-09,40
2019-02-10,40
2019-02-11,40
2019-02-12,40
2019-02-13,39
2019-02-14,39
2019-02-15,39
2019-02-16,39
2019-02-17,39
2019-02-18,38
2019-02-19,37
2019-02-20,37
2019-02-21,37
2019-02-22,37
2019-02-23,37
2019-02-24,36
2019-02-25,36
2019-02-26,36
2019-02-27,36
2019-02-28,35
2019-03-01,35
2019-03-02,34
2019-03-03,34
2019-03-04,34
2019-03-05,34
2019-03-06,34
2019-03-07,34
2019-03-08,34
2019-03-09,34
2019-03-10,34
2019-03-11,34
2019-03-12,34
2019-03-13,34
2019-03-14,34
2019-03-15,34
2019-03-16,34
2019-03-17,34
2019-03-18,34
2019-03-19,34
2019-03-20,34
2019-03-21,34
2019-03-22,34
2019-03-23,34
2019-03-24,34
2019-03-25,34
2019-03-26,34
2019-03-27,34
2019-03-28,34
2019-03-29,34
2019-03-30,34
2019-03-31,34
2019-04-01,34
2019-04-02,34
2019-04-03,34
2019-04-04,34
2019-04-05,34
2019-04-06,34
2019-04-07,34
2019-04-08,34
2019-04-09,34
2019-04-10,34
2019-04-11,34
2019-04-12,34
2019-04-13,34
2019-04-14,33
2019-04-15,32
2019-04-16,32
2019-04-17,32
2019-04-18,32
2019-04-19,31
2019-04-20,30
2019-04-21,30
2019-04-22,30
2019-04-23,30
2019-04-24,30
2019-04-25,30
2019-04-26,30
2019-04-27,30
2019-04-28,30
2019-04-29,30
2019-04-30,30
2019-05-01,29
2019-05-02,29
2019-05-03,29
2019-05-04,29
2019-05-05,29
2019-05-06,29
2019-05-07,29
2019-05-08,29
2019-05-09,29
2019-05-10,29
2019-05-11,29
2019-05-12,30
2019-05-13,30
2019-05-14,30
2019-05-15,30
2019-05-16,30
2019-05-17,30
2019-05-18,30
2019-05-19,30
2019-05-20,30
2019-05-21,30
2019-05-22,31
2019-05-23,31
2019-05-24,31
2019-05-25,31
2019-05-26,31
2019-05-27,31
2019-05-28,31
2019-05-29,31
2019-05-30,31
2019-05-31,32
2019-06-01,32
2019-06-02,32
2019-06-03,32
2019-06-04,32
2019-06-05,32
2019-06-06,32
2019-06-07,33
2019-06-08,33
2019-06-09,33
2019-06-10,34
2019-06-11,34
2019-06-12,33
2019-06-13,32
2019-06-14,33
2019-06-15,33
2019-06-16,32
2019-06-17,32
2019-06-18,32
2019-06-19,32
2019-06-20,32
2019-06-21,32
2019-06-22,32
2019-06-23,32
2019-06-24,32
2019-06-25,32
2019-06-26,32
2019-06-27,32
2019-06-28,32
2019-06-29,32
2019-06-30,30
2019-07-01,29
2019-07-02,29
2019-07-03,29
2019-07-04,28
2019-07-05,28
2019-07-06,28
2019-07-07,28
2019-07-08,28
2019-07-09,29
2019-07-10,29
2019-07-11,29
2019-07-12,29
2019-07-13,29
2019-07-14,29
2019-07-15,30
2019-07-16,30
2019-07-17,30
2019-07-18,30
2019-07-19,30
2019-07-20,30
2019-07-21,30
2019-07-22,31
2019-07-23,31
2019-07-24,31
2019-07-25,31
2019-07-26,31
2019-07-27,31
2019-07-28,30
2019-07-29,30
2019-07-30,30
2019-07-31,30
2019-08-01,29
2019-08-02,29
2019-08-03,29
2019-08-04,29
2019-08-05,29
2019-08-06,29
2019-08-07,28
2019-08-08,27
2019-08-09,26
2019-08-10,26
2019-08-11,25
2019-08-12,25
2019-08-13,25
2019-08-14,25
2019-08-15,25
2019-08-16,25
2019-08-17,25
2019-08-18,25
2019-08-19,25
2019-08-20,25
2019-08-21,25
2019-08-22,25
2019-08-23,25
2019-08-24,26
2019-08-24,26
2019-08-25,26
2019-08-25,26
2019-08-26,27
2019-08-26,27
2019-08-27,27
2019-08-27,27
2019-08-28,28
2019-08-29,29
2019-08-30,30
2019-08-31,30
