date_obj,Pie%20recipe%20book price
2015-11-06,14
2015-11-07,14
2015-11-08,14
2015-11-09,14
2015-11-10,14
2015-11-11,14
2015-11-12,14
2015-11-13,14
2015-11-14,14
2015-11-15,14
2015-11-16,14
2015-11-17,14
2015-11-18,14
2015-11-19,14
2015-11-20,14
2015-11-21,14
2015-11-22,14
2015-11-23,14
2015-11-24,14
2015-11-25,14
2015-11-26,14
2015-11-27,14
2015-11-28,14
2015-11-29,14
2015-11-30,14
2015-12-01,14
2015-12-02,14
2015-12-03,14
2015-12-04,14
2015-12-05,15
2015-12-06,15
2015-12-07,15
2015-12-08,15
2015-12-09,15
2015-12-10,15
2015-12-11,15
2015-12-12,15
2015-12-13,15
2015-12-14,15
2015-12-15,15
2015-12-16,15
2015-12-17,15
2015-12-18,15
2015-12-19,15
2015-12-20,15
2015-12-21,15
2015-12-22,15
2015-12-23,15
2015-12-24,15
2015-12-25,15
2015-12-26,15
2015-12-27,15
2015-12-28,15
2015-12-29,15
2015-12-30,15
2015-12-31,15
2016-01-01,15
2016-01-02,15
2016-01-03,15
2016-01-04,15
2016-01-05,15
2016-01-06,15
2016-01-07,15
2016-01-08,15
2016-01-09,15
2016-01-10,15
2016-01-11,15
2016-01-12,15
2016-01-13,15
2016-01-14,15
2016-01-15,15
2016-01-16,15
2016-01-17,15
2016-01-18,15
2016-01-19,15
2016-01-20,15
2016-01-21,15
2016-01-22,15
2016-01-23,15
2016-01-24,15
2016-01-25,15
2016-01-26,15
2016-01-27,15
2016-01-28,15
2016-01-29,15
2016-01-30,15
2016-01-31,15
2016-02-01,15
2016-02-02,15
2016-02-03,15
2016-02-04,15
2016-02-05,15
2016-02-06,15
2016-02-07,15
2016-02-08,15
2016-02-09,15
2016-02-10,15
2016-02-11,15
2016-02-12,15
2016-02-13,15
2016-02-14,15
2016-02-15,15
2016-02-16,15
2016-02-17,15
2016-02-18,15
2016-02-19,15
2016-02-20,15
2016-02-21,15
2016-02-22,15
2016-02-23,15
2016-02-24,15
2016-02-25,15
2016-02-26,15
2016-02-27,15
2016-02-28,15
2016-02-29,15
2016-03-01,15
2016-03-02,15
2016-03-03,15
2016-03-04,15
2016-03-05,15
2016-03-06,15
2016-03-07,15
2016-03-08,15
2016-03-09,15
2016-03-10,15
2016-03-11,15
2016-03-12,15
2016-03-13,15
2016-03-14,15
2016-03-15,15
2016-03-16,15
2016-03-17,15
2016-03-18,15
2016-03-19,15
2016-03-20,15
2016-03-21,15
2016-03-22,15
2016-03-23,15
2016-03-24,15
2016-03-25,15
2016-03-26,15
2016-03-27,15
2016-03-28,15
2016-03-29,15
2016-03-30,15
2016-03-31,15
2016-04-01,15
2016-04-02,15
2016-04-03,15
2016-04-04,15
2016-04-05,15
2016-04-06,15
2016-04-07,15
2016-04-08,15
2016-04-09,15
2016-04-10,15
2016-04-11,15
2016-04-12,15
2016-04-14,15
2016-04-15,15
2016-04-16,15
2016-04-17,15
2016-04-18,15
2016-04-19,15
2016-04-20,15
2016-04-21,15
2016-04-22,15
2016-04-23,15
2016-04-24,15
2016-04-25,15
2016-04-26,15
2016-04-27,15
2016-04-28,15
2016-04-29,15
2016-04-30,15
2016-05-01,15
2016-05-02,15
2016-05-03,15
2016-05-04,15
2016-05-05,15
2016-05-06,15
2016-05-07,15
2016-05-08,15
2016-05-09,15
2016-05-10,15
2016-05-11,15
2016-05-12,15
2016-05-13,15
2016-05-14,15
2016-05-15,15
2016-05-16,15
2016-05-17,15
2016-05-18,15
2016-05-19,15
2016-05-22,15
2016-05-23,15
2016-05-24,15
2016-05-25,15
2016-05-26,15
2016-05-27,15
2016-05-28,15
2016-05-29,15
2016-05-30,15
2016-05-31,15
2016-06-01,15
2016-06-02,15
2016-06-03,15
2016-06-04,16
2016-06-05,16
2016-06-06,16
2016-06-07,16
2016-06-08,16
2016-06-09,16
2016-06-10,16
2016-06-11,16
2016-06-12,16
2016-06-13,16
2016-06-14,16
2016-06-15,16
2016-06-16,16
2016-06-17,16
2016-06-18,16
2016-06-19,16
2016-06-20,16
2016-06-21,16
2016-06-22,16
2016-06-23,16
2016-06-24,16
2016-06-25,16
2016-06-26,16
2016-06-27,16
2016-06-28,16
2016-06-29,16
2016-06-30,16
2016-07-01,16
2016-07-02,16
2016-07-03,16
2016-07-04,16
2016-07-05,16
2016-07-06,16
2016-07-07,16
2016-07-08,16
2016-07-09,16
2016-07-10,16
2016-07-11,16
2016-07-12,16
2016-07-13,16
2016-07-14,16
2016-07-15,16
2016-07-16,16
2016-07-17,16
2016-07-18,16
2016-07-23,17
2016-07-24,17
2016-07-25,17
2016-07-26,17
2016-07-27,17
2016-07-28,17
2016-07-29,17
2016-07-30,17
2016-07-31,17
2016-08-01,17
2016-08-02,17
2016-08-03,17
2016-08-04,17
2016-08-05,17
2016-08-06,17
2016-08-07,17
2016-08-08,17
2016-08-09,17
2016-08-10,17
2016-08-11,17
2016-08-12,17
2016-08-13,17
2016-08-14,17
2016-08-15,16
2016-08-16,16
2016-08-17,16
2016-08-18,16
2016-08-19,16
2016-08-20,16
2016-08-21,16
2016-08-22,16
2016-08-23,16
2016-08-24,16
2016-08-25,16
2016-08-26,16
2016-08-28,16
2016-08-31,16
2016-09-01,16
2016-09-02,16
2016-09-03,16
2016-09-04,16
2016-09-05,16
2016-09-06,16
2016-09-07,16
2016-09-08,16
2016-09-09,16
2016-09-10,16
2016-09-11,16
2016-09-12,16
2016-09-13,16
2016-09-14,16
2016-09-15,16
2016-09-16,16
2016-09-17,16
2016-09-18,16
2016-09-19,16
2016-09-20,16
2016-09-21,16
2016-09-22,16
2016-09-23,16
2016-09-24,16
2016-09-25,16
2016-09-26,16
2016-09-27,16
2016-09-28,16
2016-09-29,16
2016-09-30,16
2016-10-01,16
2016-10-02,16
2016-10-03,16
2016-10-04,16
2016-10-05,16
2016-10-06,16
2016-10-07,16
2016-10-08,16
2016-10-09,16
2016-10-10,16
2016-10-11,16
2016-10-12,16
2016-10-13,16
2016-10-14,16
2016-10-15,16
2016-10-16,16
2016-10-17,16
2016-10-18,16
2016-10-19,16
2016-10-20,16
2016-10-21,16
2016-10-22,16
2016-10-23,16
2016-10-24,16
2016-10-25,16
2016-10-26,16
2016-10-27,16
2016-10-28,16
2016-10-29,16
2016-10-30,16
2016-10-31,16
2016-11-01,16
2016-11-02,16
2016-11-03,16
2016-11-04,16
2016-11-05,16
2016-11-06,16
2016-11-07,16
2016-11-08,16
2016-11-09,16
2016-11-10,16
2016-11-11,16
2016-11-12,16
2016-11-13,16
2016-11-14,16
2016-12-07,16
2016-12-08,16
2016-12-09,16
2016-12-10,16
2016-12-11,16
2016-12-12,16
2016-12-13,16
2016-12-14,16
2016-12-15,16
2016-12-16,16
2016-12-17,16
2016-12-18,16
2016-12-19,16
2016-12-20,16
2016-12-21,16
2016-12-22,16
2016-12-23,16
2016-12-24,16
2016-12-25,16
2016-12-26,16
2016-12-27,16
2016-12-28,16
2016-12-29,16
2016-12-30,16
2016-12-31,16
2017-01-01,16
2017-01-02,16
2017-01-03,16
2017-01-04,16
2017-01-05,16
2017-01-06,16
2017-01-07,16
2017-01-08,16
2017-01-09,16
2017-01-10,16
2017-01-11,16
2017-01-12,16
2017-01-13,16
2017-01-14,16
2017-01-15,16
2017-01-16,16
2017-01-17,16
2017-01-18,16
2017-01-19,16
2017-01-20,16
2017-01-21,16
2017-01-22,16
2017-01-28,16
2017-01-29,16
2017-01-30,16
2017-01-31,16
2017-02-01,16
2017-02-02,16
2017-02-03,16
2017-02-04,16
2017-02-05,16
2017-02-06,16
2017-02-07,16
2017-02-08,16
2017-02-09,16
2017-02-10,16
2017-02-11,16
2017-02-12,16
2017-02-13,15
2017-02-14,15
2017-02-15,15
2017-02-16,15
2017-02-18,15
2017-02-19,15
2017-02-20,15
2017-02-21,15
2017-02-22,15
2017-02-23,15
2017-02-24,15
2017-02-25,15
2017-02-26,15
2017-02-27,15
2017-02-28,15
2017-03-01,15
2017-03-02,15
2017-03-03,15
2017-03-04,15
2017-03-05,15
2017-03-06,15
2017-03-07,15
2017-03-08,15
2017-03-09,15
2017-03-10,15
2017-03-11,15
2017-03-12,15
2017-03-13,15
2017-03-14,15
2017-03-15,15
2017-03-16,15
2017-03-17,15
2017-03-18,15
2017-03-19,15
2017-03-20,15
2017-03-21,15
2017-03-22,15
2017-03-23,15
2017-03-24,15
2017-03-25,15
2017-03-26,15
2017-03-27,15
2017-03-28,15
2017-03-29,15
2017-03-30,15
2017-03-31,15
2017-04-01,15
2017-04-02,15
2017-04-03,15
2017-04-04,15
2017-04-12,15
2017-04-13,15
2017-04-14,15
2017-04-15,15
2017-04-16,15
2017-04-17,15
2017-04-18,15
2017-04-19,15
2017-04-20,15
2017-04-21,15
2017-04-22,15
2017-04-23,15
2017-04-24,15
2017-04-25,15
2017-04-26,15
2017-04-27,15
2017-04-28,15
2017-04-29,15
2017-04-30,15
2017-05-01,16
2017-05-02,16
2017-05-03,16
2017-05-04,16
2017-05-05,16
2017-05-06,16
2017-05-07,16
2017-05-08,16
2017-05-09,16
2017-05-10,16
2017-05-11,16
2017-05-12,16
2017-05-13,16
2017-05-14,16
2017-05-15,16
2017-05-16,16
2017-05-17,16
2017-05-18,16
2017-05-19,16
2017-05-20,16
2017-05-21,16
2017-05-22,16
2017-05-23,16
2017-05-24,16
2017-05-25,16
2017-05-26,16
2017-05-27,16
2017-05-28,16
2017-05-29,16
2017-05-30,16
2017-05-31,16
2017-06-01,16
2017-06-02,16
2017-06-03,16
2017-06-06,16
2017-06-07,16
2017-06-08,16
2017-06-09,16
2017-06-10,16
2017-06-11,16
2017-06-12,16
2017-06-13,16
2017-06-14,16
2017-06-15,16
2017-06-16,16
2017-06-17,16
2017-06-18,16
2017-06-19,16
2017-06-20,16
2017-06-21,16
2017-06-22,16
2017-06-23,16
2017-06-24,16
2017-06-25,15
2017-06-26,15
2017-06-27,15
2017-06-28,15
2017-06-29,15
2017-06-30,15
2017-07-01,15
2017-07-02,15
2017-07-03,15
2017-07-04,15
2017-07-05,15
2017-07-06,15
2017-07-07,15
2017-07-08,15
2017-07-13,15
2017-07-14,15
2017-07-15,15
2017-07-16,15
2017-07-17,15
2017-07-18,15
2017-07-19,15
2017-07-20,15
2017-07-21,15
2017-07-22,15
2017-07-23,15
2017-07-24,15
2017-07-25,15
2017-07-26,15
2017-07-27,15
2017-07-28,15
2017-07-29,15
2017-07-30,15
2017-07-31,15
2017-08-01,15
2017-08-02,15
2017-08-03,15
2017-08-04,15
2017-08-05,15
2017-08-06,15
2017-08-09,15
2017-08-10,15
2017-08-11,15
2017-08-12,15
2017-08-13,15
2017-08-14,15
2017-08-15,15
2017-08-17,15
2017-08-18,15
2017-08-19,15
2017-08-20,15
2017-08-22,15
2017-08-23,15
2017-08-24,15
2017-08-25,15
2017-08-26,15
2017-08-27,15
2017-08-28,15
2017-08-29,15
2017-08-30,15
2017-08-31,15
2017-09-01,15
2017-09-02,15
2017-09-03,15
2017-09-04,15
2017-09-05,15
2017-09-06,15
2017-09-07,15
2017-09-08,15
2017-09-09,15
2017-09-10,15
2017-09-11,15
2017-09-12,15
2017-09-13,15
2017-09-14,15
2017-09-15,15
2017-09-16,15
2017-09-17,15
2017-09-19,15
2017-09-20,15
2017-09-21,15
2017-09-22,15
2017-09-23,15
2017-09-24,15
2017-09-25,15
2017-09-26,15
2017-09-27,15
2017-09-28,15
2017-09-29,16
2017-09-30,16
2017-10-01,16
2017-10-02,16
2017-10-03,16
2017-10-04,16
2017-10-05,16
2017-10-06,16
2017-10-07,16
2017-10-08,16
2017-10-09,16
2017-10-10,16
2017-10-11,16
2017-10-12,16
2017-10-13,16
2017-10-14,16
2017-10-15,16
2017-10-16,16
2017-10-17,16
2017-10-18,16
2017-10-19,16
2017-10-20,16
2017-10-21,16
2017-10-22,15
2017-10-23,15
2017-10-24,15
2017-10-25,15
2017-10-26,15
2017-10-27,15
2017-10-28,15
2017-10-29,15
2017-10-30,15
2017-10-31,15
2017-11-01,15
2017-11-02,15
2017-11-03,15
2017-11-04,15
2017-11-05,15
2017-11-06,15
2017-11-07,15
2017-11-08,15
2017-11-09,15
2017-11-10,15
2017-11-11,15
2017-11-12,15
2017-11-13,15
2017-11-14,15
2017-11-15,15
2017-11-16,15
2017-11-17,15
2017-11-18,15
2017-11-19,15
2017-11-20,15
2017-11-21,15
2017-11-22,15
2017-11-23,15
2017-11-24,15
2017-11-25,15
2017-11-26,15
2017-11-27,15
2017-11-28,15
2017-11-29,15
2017-11-30,15
2017-12-01,15
2017-12-02,15
2017-12-03,15
2017-12-04,15
2017-12-05,15
2017-12-06,16
2017-12-07,16
2017-12-08,16
2017-12-09,16
2017-12-10,16
2017-12-11,16
2017-12-12,16
2017-12-14,16
2017-12-15,16
2017-12-16,16
2017-12-17,16
2017-12-18,16
2017-12-19,16
2017-12-20,16
2017-12-21,16
2017-12-22,16
2017-12-23,16
2017-12-24,16
2017-12-25,16
2017-12-26,16
2017-12-27,16
2017-12-28,16
2017-12-29,16
2017-12-30,16
2017-12-31,16
2018-01-01,16
2018-01-02,16
2018-01-03,16
2018-01-04,16
2018-01-05,16
2018-01-06,16
2018-01-07,16
2018-01-08,16
2018-01-09,16
2018-01-10,16
2018-01-11,16
2018-01-12,16
2018-01-13,16
2018-01-14,16
2018-01-15,16
2018-01-16,16
2018-01-17,16
2018-01-18,16
2018-01-19,16
2018-01-20,16
2018-01-21,16
2018-01-22,16
2018-01-23,16
2018-01-24,16
2018-01-25,16
2018-01-26,17
2018-01-27,17
2018-01-28,17
2018-01-29,17
2018-01-31,17
2018-02-01,17
2018-02-02,17
2018-02-03,17
2018-02-04,17
2018-02-05,17
2018-02-06,17
2018-02-07,17
2018-02-08,18
2018-02-09,18
2018-02-10,18
2018-02-11,18
2018-02-12,18
2018-02-13,18
2018-02-14,18
2018-02-15,18
2018-02-16,18
2018-02-17,18
2018-02-18,18
2018-02-19,18
2018-02-20,18
2018-02-21,18
2018-02-22,18
2018-02-23,18
2018-02-24,18
2018-02-25,18
2018-02-26,18
2018-02-27,18
2018-03-01,18
2018-03-02,18
2018-03-03,18
2018-03-04,18
2018-03-05,18
2018-03-06,18
2018-03-07,18
2018-03-08,18
2018-03-09,18
2018-03-10,18
2018-03-11,19
2018-03-12,19
2018-03-13,19
2018-03-14,19
2018-03-15,19
2018-03-16,19
2018-03-17,19
2018-03-18,19
2018-03-19,19
2018-03-20,19
2018-03-21,19
2018-03-23,19
2018-03-24,19
2018-03-26,20
2018-03-27,20
2018-03-28,20
2018-03-29,20
2018-03-30,20
2018-03-31,20
2018-04-01,20
2018-04-02,20
2018-04-03,20
2018-04-04,20
2018-04-05,20
2018-04-06,20
2018-04-08,20
2018-04-09,20
2018-04-10,20
2018-04-11,20
2018-04-12,20
2018-04-13,21
2018-04-14,21
2018-04-15,21
2018-04-16,21
2018-04-17,21
2018-04-18,21
2018-04-19,21
2018-04-20,21
2018-04-21,21
2018-04-22,21
2018-04-23,21
2018-04-24,21
2018-04-25,21
2018-04-26,21
2018-04-27,21
2018-04-28,21
2018-04-29,21
2018-04-30,21
2018-05-01,21
2018-05-02,21
2018-05-03,21
2018-05-04,21
2018-05-05,22
2018-05-06,22
2018-05-07,22
2018-05-08,22
2018-05-09,22
2018-05-10,22
2018-05-11,22
2018-05-12,22
2018-05-13,22
2018-05-14,22
2018-05-15,22
2018-05-16,22
2018-05-17,22
2018-05-18,22
2018-05-19,22
2018-05-20,22
2018-05-21,24
2018-05-22,24
2018-05-23,24
2018-05-24,24
2018-05-25,24
2018-05-26,24
2018-05-27,24
2018-05-28,24
2018-05-29,24
2018-05-30,24
2018-05-31,24
2018-06-01,24
2018-06-02,24
2018-06-03,25
2018-06-04,25
2018-06-05,25
2018-06-06,25
2018-06-07,25
2018-06-08,25
2018-06-09,25
2018-06-10,25
2018-06-11,25
2018-06-12,25
2018-06-13,25
2018-06-14,25
2018-06-15,25
2018-06-16,26
2018-06-17,26
2018-06-18,26
2018-06-19,26
2018-06-20,26
2018-06-21,26
2018-06-22,26
2018-06-23,26
2018-06-24,26
2018-06-25,26
2018-06-26,26
2018-06-27,26
2018-06-28,26
2018-06-29,26
2018-06-30,26
2018-07-01,26
2018-07-02,27
2018-07-03,27
2018-07-04,27
2018-07-05,27
2018-07-06,27
2018-07-07,27
2018-07-08,27
2018-07-09,27
2018-07-10,27
2018-07-11,27
2018-07-12,27
2018-07-13,27
2018-07-14,27
2018-07-15,27
2018-07-16,27
2018-07-17,27
2018-07-18,27
2018-07-19,27
2018-07-20,27
2018-07-21,27
2018-07-22,27
2018-07-23,27
2018-07-24,27
2018-07-25,27
2018-07-26,27
2018-07-27,27
2018-07-28,27
2018-07-29,27
2018-07-30,27
2018-07-31,28
2018-08-01,28
2018-08-02,28
2018-08-03,28
2018-08-04,28
2018-08-05,28
2018-08-06,28
2018-08-07,28
2018-08-08,30
2018-08-09,30
2018-08-10,30
2018-08-11,30
2018-08-12,30
2018-08-14,30
2018-08-16,30
2018-08-17,32
2018-08-18,32
2018-08-19,32
2018-08-20,32
2018-08-21,32
2018-08-22,32
2018-08-23,32
2018-08-24,32
2018-08-25,31
2018-08-26,31
2018-08-27,31
2018-08-28,31
2018-08-29,31
2018-08-30,31
2018-08-31,31
2018-09-01,31
2018-09-02,31
2018-09-03,31
2018-09-04,31
2018-09-05,31
2018-09-06,31
2018-09-07,31
2018-09-08,31
2018-09-09,32
2018-09-10,32
2018-09-11,32
2018-09-12,32
2018-09-13,32
2018-09-14,32
2018-09-15,32
2018-09-16,32
2018-09-17,32
2018-09-18,33
2018-09-19,33
2018-09-20,33
2018-09-21,33
2018-09-22,33
2018-09-23,33
2018-09-24,33
2018-09-25,33
2018-09-26,33
2018-09-27,33
2018-09-28,35
2018-09-29,35
2018-09-30,35
2018-10-02,35
2018-10-03,35
2018-10-04,35
2018-10-05,35
2018-10-06,35
2018-10-07,37
2018-10-08,37
2018-10-09,37
2018-10-10,37
2018-10-11,37
2018-10-12,37
2018-10-13,37
2018-10-14,37
2018-10-15,37
2018-10-16,37
2018-10-17,37
2018-10-18,39
2018-10-19,39
2018-10-20,39
2018-10-21,39
2018-10-22,39
2018-10-23,39
2018-10-24,39
2018-10-25,39
2018-10-26,39
2018-10-27,39
2018-10-28,39
2018-10-29,40
2018-10-30,40
2018-10-31,40
2018-11-01,40
2018-11-03,40
2018-11-04,40
2018-11-05,42
2018-11-06,42
2018-11-07,42
2018-11-08,42
2018-11-09,42
2018-11-10,45
2018-11-11,45
2018-11-12,45
2018-11-13,45
2018-11-15,47
2018-11-16,47
2018-11-17,47
2018-11-18,47
2018-11-19,47
2018-11-20,48
2018-11-21,48
2018-11-22,48
2018-11-23,48
2018-11-24,50
2018-11-25,50
2018-11-26,50
2018-11-27,50
2018-11-28,50
2018-11-29,52
2018-12-01,52
2018-12-02,52
2018-12-03,52
2018-12-04,52
2018-12-05,54
2018-12-07,54
2018-12-09,54
2018-12-11,55
2018-12-12,55
2018-12-13,55
2018-12-14,55
2018-12-15,55
2018-12-16,57
2018-12-17,57
2018-12-18,57
2018-12-19,57
2018-12-20,57
2018-12-21,57
2018-12-22,60
2018-12-23,60
2018-12-24,60
2018-12-25,62
2018-12-26,62
2018-12-27,62
2018-12-28,62
2018-12-29,62
2018-12-30,63
2018-12-31,63
2019-01-01,63
2019-01-02,63
2019-01-03,63
2019-01-04,63
2019-01-05,65
2019-01-06,65
2019-01-08,65
2019-01-10,65
2019-01-11,65
2019-01-12,65
2019-01-13,65
2019-01-14,65
2019-01-15,65
2019-01-16,65
2019-01-17,65
2019-01-18,64
2019-01-19,64
2019-01-20,64
2019-01-21,64
2019-01-22,64
2019-01-23,64
2019-01-24,64
2019-01-25,66
2019-01-26,66
2019-01-27,66
2019-01-28,66
2019-01-29,66
2019-01-30,66
2019-01-31,66
2019-02-01,69
2019-02-02,69
2019-02-03,69
2019-02-04,69
2019-02-05,69
2019-02-06,69
2019-02-07,69
2019-02-08,71
2019-02-09,71
2019-02-10,71
2019-02-11,71
2019-02-12,71
2019-02-13,71
2019-02-14,71
2019-02-15,71
2019-02-16,70
2019-02-17,70
2019-02-18,70
2019-02-19,70
2019-02-20,70
2019-02-21,70
2019-02-22,70
2019-02-23,71
2019-02-24,71
2019-02-25,71
2019-02-26,71
2019-02-27,71
2019-02-28,71
2019-03-01,71
2019-03-02,71
2019-03-03,71
2019-03-04,71
2019-03-05,71
2019-03-06,71
2019-03-07,73
2019-03-08,73
2019-03-09,73
2019-03-10,73
2019-03-11,73
2019-03-12,73
2019-03-13,73
2019-03-14,73
2019-03-15,74
2019-03-16,74
2019-03-17,74
2019-03-18,74
2019-03-19,74
2019-03-20,74
2019-03-21,74
2019-03-22,74
2019-03-23,74
2019-03-24,77
2019-03-25,77
2019-03-26,77
2019-03-27,77
2019-03-28,77
2019-03-29,77
2019-03-30,77
2019-03-31,77
2019-04-01,77
2019-04-02,77
2019-04-03,77
2019-04-04,79
2019-04-05,79
2019-04-06,79
2019-04-07,79
2019-04-08,79
2019-04-09,79
2019-04-10,79
2019-04-11,79
2019-04-12,79
2019-04-13,81
2019-04-14,81
2019-04-15,81
2019-04-16,81
2019-04-17,81
2019-04-18,81
2019-04-19,81
2019-04-20,81
2019-04-21,81
2019-04-22,81
2019-04-23,82
2019-04-24,82
2019-04-25,82
2019-04-26,82
2019-04-27,82
2019-04-28,82
2019-04-29,82
2019-04-30,82
2019-05-01,82
2019-05-02,81
2019-05-03,81
2019-05-04,81
2019-05-05,81
2019-05-06,81
2019-05-07,81
2019-05-08,81
2019-05-09,81
2019-05-10,81
2019-05-11,81
2019-05-12,83
2019-05-13,83
2019-05-14,83
2019-05-15,83
2019-05-16,83
2019-05-17,83
2019-05-18,83
2019-05-19,83
2019-05-20,83
2019-05-21,83
2019-05-22,80
2019-05-23,80
2019-05-24,80
2019-05-25,80
2019-05-26,80
2019-05-27,80
2019-05-28,80
2019-05-29,80
2019-05-30,80
2019-05-31,80
2019-06-01,80
2019-06-02,83
2019-06-03,83
2019-06-04,83
2019-06-05,83
2019-06-06,83
2019-06-07,83
2019-06-08,83
2019-06-09,83
2019-06-10,83
2019-06-11,83
2019-06-12,87
2019-06-13,87
2019-06-14,87
2019-06-15,87
2019-06-16,87
2019-06-17,87
2019-06-18,87
2019-06-19,87
2019-06-20,87
2019-06-21,87
2019-06-22,89
2019-06-23,89
2019-06-24,89
2019-06-25,89
2019-06-26,89
2019-06-27,89
2019-06-28,89
2019-06-29,89
2019-06-30,89
2019-07-01,89
2019-07-02,90
2019-07-03,90
2019-07-04,90
2019-07-05,90
2019-07-06,90
2019-07-07,90
2019-07-08,90
2019-07-09,90
2019-07-10,90
2019-07-11,90
2019-07-12,90
2019-07-13,93
2019-07-14,93
2019-07-15,93
2019-07-16,93
2019-07-17,93
2019-07-18,93
2019-07-19,93
2019-07-20,93
2019-07-21,93
2019-07-22,93
2019-07-23,92
2019-07-24,92
2019-07-25,92
2019-07-26,92
2019-07-27,92
2019-07-28,92
2019-07-29,92
2019-07-30,92
2019-07-31,92
2019-08-01,92
2019-08-02,92
2019-08-03,87
2019-08-04,87
2019-08-05,87
2019-08-06,87
2019-08-07,87
2019-08-08,87
2019-08-09,87
2019-08-10,87
2019-08-11,87
2019-08-12,87
2019-08-13,87
2019-08-14,87
2019-08-15,82
2019-08-16,82
2019-08-17,82
2019-08-18,82
2019-08-19,82
2019-08-20,82
2019-08-21,82
2019-08-22,82
2019-08-23,82
2019-08-24,82
2019-08-24,82
2019-08-25,82
2019-08-25,82
2019-08-26,80
2019-08-26,80
2019-08-27,80
2019-08-27,80
2019-08-28,80
2019-08-29,80
2019-08-30,80
2019-08-31,80
2019-09-01,80
2019-09-02,80
2019-09-03,80
2019-09-04,80
2019-09-05,79
2019-09-06,79
2019-09-07,79
