date_obj,Fremennik%20grey%20shirt price
2019-03-22,845
2019-03-23,845
2019-03-24,845
2019-03-25,845
2019-03-26,845
2019-03-27,845
2019-03-28,857
2019-03-29,857
2019-03-30,857
2019-03-31,857
2019-04-01,857
2019-04-02,857
2019-04-03,857
2019-04-04,857
2019-04-05,857
2019-04-06,827
2019-04-07,827
2019-04-08,827
2019-04-09,827
2019-04-10,827
2019-04-11,827
2019-04-12,827
2019-04-13,827
2019-04-14,824
2019-04-15,824
2019-04-16,824
2019-04-17,824
2019-04-18,824
2019-04-19,824
2019-04-20,824
2019-04-21,824
2019-04-22,824
2019-04-23,784
2019-04-24,784
2019-04-25,784
2019-04-26,784
2019-04-27,784
2019-04-28,784
2019-04-29,784
2019-04-30,784
2019-05-01,784
2019-05-02,768
2019-05-03,768
2019-05-04,768
2019-05-05,768
2019-05-06,768
2019-05-07,768
2019-05-08,768
2019-05-09,768
2019-05-10,768
2019-05-11,768
2019-05-12,740
2019-05-13,740
2019-05-14,740
2019-05-15,740
2019-05-16,740
2019-05-17,740
2019-05-18,740
2019-05-19,740
2019-05-20,740
2019-05-21,740
2019-05-22,740
2019-05-23,740
2019-05-24,740
2019-05-25,740
2019-05-26,727
2019-05-27,727
2019-05-28,727
2019-05-29,727
2019-05-30,727
2019-05-31,727
2019-06-01,727
2019-06-02,727
2019-06-03,727
2019-06-04,727
2019-06-05,727
2019-06-06,727
2019-06-07,727
2019-06-08,727
2019-06-09,727
2019-06-10,727
2019-06-11,730
2019-06-12,730
2019-06-13,730
2019-06-14,730
2019-06-15,730
2019-06-16,730
2019-06-17,730
2019-06-18,730
2019-06-19,730
2019-06-20,730
2019-06-21,730
2019-06-22,730
2019-06-23,730
2019-06-24,730
2019-06-25,709
2019-06-26,709
2019-06-27,709
2019-06-28,709
2019-06-29,709
2019-06-30,709
2019-07-01,709
2019-07-02,709
2019-07-03,709
2019-07-04,709
2019-07-05,709
2019-07-06,709
2019-07-07,709
2019-07-08,709
2019-07-09,709
2019-07-10,709
2019-07-11,709
2019-07-12,699
2019-07-13,699
2019-07-14,699
2019-07-15,699
2019-07-16,699
2019-07-17,699
2019-07-18,699
2019-07-19,699
2019-07-20,699
2019-07-21,699
2019-07-22,699
2019-07-23,699
2019-07-24,699
2019-07-25,699
2019-07-26,699
2019-07-27,699
2019-07-28,699
2019-07-29,699
2019-07-30,699
2019-07-31,700
2019-08-01,700
2019-08-02,700
2019-08-03,700
2019-08-04,700
2019-08-05,700
2019-08-06,700
2019-08-07,700
2019-08-08,700
2019-08-09,700
2019-08-10,700
2019-08-11,700
2019-08-12,700
2019-08-13,700
2019-08-14,700
2019-08-15,700
2019-08-16,709
2019-08-17,709
2019-08-18,709
2019-08-19,709
2019-08-20,709
2019-08-21,709
2019-08-22,709
2019-08-23,709
2019-08-24,709
2019-08-24,709
2019-08-25,709
2019-08-25,709
2019-08-26,709
2019-08-26,709
2019-08-27,709
2019-08-27,709
2019-08-28,709
2019-08-29,709
2019-08-30,709
2019-08-31,709
2019-09-01,706
2019-09-02,706
2019-09-03,706
2019-09-04,706
2019-09-05,706
2019-09-06,706
2019-09-07,706
2019-09-08,706
2019-09-09,706
2019-09-10,706
2019-09-11,706
2019-09-12,706
2019-09-13,706
2019-09-14,706
2019-09-15,706
2019-09-16,706
2019-09-17,706
2019-09-18,703
2019-09-19,703
2019-09-20,703
2019-09-21,703
2019-09-22,703
2019-09-23,703
2019-09-24,703
2019-09-25,703
2019-09-26,703
2019-09-27,703
2019-09-28,703
2019-09-29,703
2019-09-30,703
2019-10-01,703
2019-10-02,703
2019-10-03,703
2019-10-04,703
2019-10-05,703
2019-10-06,703
2019-10-07,703
2019-10-08,701
2019-10-09,701
2019-10-10,701
2019-10-11,701
2019-10-12,701
2019-10-13,701
2019-10-14,701
2019-10-15,701
2019-10-16,701
2019-10-17,701
2019-10-18,701
2019-10-19,701
2019-10-20,701
2019-10-21,701
2019-10-22,701
2019-10-23,701
2019-10-24,701
2019-10-25,701
2019-10-26,701
2019-10-27,701
2019-10-28,706
2019-10-29,706
2019-10-30,706
2019-10-31,706
2019-11-01,706
2019-11-02,706
2019-11-03,706
2019-11-04,706
2019-11-05,706
2019-11-06,706
2019-11-07,706
2019-11-08,706
2019-11-09,706
2019-11-10,706
2019-11-11,706
2019-11-12,706
2019-11-13,706
2019-11-14,706
2019-11-15,706
2019-11-16,706
2019-11-17,706
2019-11-18,694
2019-11-19,694
2019-11-20,694
2019-11-21,694
2019-11-22,694
2019-11-23,694
2019-11-24,694
2019-11-25,694
2019-11-26,694
2019-11-27,694
2019-11-28,694
2019-11-29,694
2019-11-30,694
2019-12-01,694
2019-12-02,694
2019-12-03,694
2019-12-04,694
2019-12-05,694
2019-12-06,694
2019-12-07,694
2019-12-08,694
2019-12-09,660
2019-12-10,660
2019-12-11,660
2019-12-12,660
2019-12-13,660
2019-12-14,660
2019-12-15,660
2019-12-16,660
2019-12-17,660
2019-12-18,660
2019-12-19,660
2019-12-20,660
2019-12-21,660
2019-12-22,660
2019-12-23,660
2019-12-24,660
2019-12-25,660
2019-12-26,660
2019-12-27,660
2019-12-28,635
2019-12-29,635
2019-12-30,635
2019-12-31,635
2020-01-01,635
2020-01-02,635
2020-01-03,635
2020-01-04,635
2020-01-05,635
2020-01-06,635
2020-01-07,635
2020-01-08,635
2020-01-09,635
2020-01-10,635
2020-01-11,635
2020-01-12,635
2020-01-13,635
2020-01-14,635
2020-01-15,635
2020-01-16,638
2020-01-17,638
2020-01-18,638
2020-01-19,638
2020-01-20,638
2020-01-21,638
2020-01-22,638
2020-01-23,638
2020-01-24,638
2020-01-25,638
2020-01-26,638
2020-01-27,638
2020-01-28,638
2020-01-29,638
2020-01-30,638
2020-01-31,638
2020-02-01,638
2020-02-02,611
2020-02-03,611
2020-02-04,611
2020-02-05,611
2020-02-06,611
2020-02-07,611
2020-02-08,611
2020-02-09,611
2020-02-10,611
2020-02-11,611
2020-02-12,611
2020-02-13,611
2020-02-14,611
2020-02-15,611
2020-02-16,611
2020-02-17,611
2020-02-18,611
2020-02-19,611
2020-02-20,611
2020-02-21,587
2020-02-22,587
2020-02-23,587
2020-02-24,587
2020-02-25,587
2020-02-26,587
2020-02-27,587
2020-02-28,587
2020-02-29,587
2020-03-01,587
2020-03-02,587
2020-03-03,587
2020-03-04,587
2020-03-05,587
2020-03-06,587
2020-03-07,587
2020-03-08,587
2020-03-09,587
2020-03-10,587
2020-03-11,587
2020-03-12,587
2020-03-13,587
2020-03-14,587
2020-03-15,587
2020-03-16,587
2020-03-17,587
2020-03-18,587
2020-03-19,587
2020-03-20,587
2020-03-21,587
2020-03-22,587
2020-03-23,587
2020-03-24,587
2020-03-25,587
2020-03-26,574
2020-03-27,574
2020-03-28,574
2020-03-29,574
2020-03-30,574
2020-03-31,574
2020-04-01,574
2020-04-02,574
2020-04-03,574
2020-04-04,574
2020-04-05,574
2020-04-06,574
2020-04-07,574
2020-04-08,565
2020-04-09,565
2020-04-10,565
2020-04-11,565
2020-04-12,565
2020-04-13,565
2020-04-14,565
2020-04-15,565
2020-04-16,565
2020-04-17,565
2020-04-18,565
2020-04-19,565
2020-04-20,565
2020-04-21,577
2020-04-22,577
2020-04-23,577
2020-04-24,577
2020-04-25,577
2020-04-26,577
2020-04-27,577
2020-04-28,577
2020-04-29,577
2020-04-30,577
2020-05-01,577
2020-05-02,577
2020-05-03,577
2020-05-04,567
2020-05-05,567
2020-05-06,567
2020-05-07,567
2020-05-08,567
2020-05-09,567
2020-05-10,567
2020-05-11,567
2020-05-12,567
2020-05-13,567
