date_obj,Curry%20leaf price
2017-05-26,210
2017-05-27,211
2017-05-28,209
2017-05-29,214
2017-05-30,224
2017-05-31,226
2017-06-01,226
2017-06-02,225
2017-06-03,225
2017-06-04,222
2017-06-05,224
2017-06-06,214
2017-06-07,212
2017-06-08,212
2017-06-09,212
2017-06-10,207
2017-06-11,205
2017-06-12,205
2017-06-13,202
2017-06-14,195
2017-06-15,194
2017-06-16,197
2017-06-17,199
2017-06-18,200
2017-06-19,200
2017-06-20,199
2017-06-21,195
2017-06-22,195
2017-06-23,198
2017-06-24,196
2017-06-25,199
2017-06-26,204
2017-06-27,205
2017-06-28,205
2017-06-29,202
2017-06-30,192
2017-07-01,192
2017-07-02,202
2017-07-03,209
2017-07-04,215
2017-07-05,215
2017-07-06,221
2017-07-07,221
2017-07-08,228
2017-07-13,232
2017-07-14,229
2017-07-15,229
2017-07-16,219
2017-07-17,215
2017-07-18,209
2017-07-19,204
2017-07-20,207
2017-07-21,202
2017-07-22,203
2017-07-23,198
2017-07-24,198
2017-07-25,192
2017-07-26,187
2017-07-27,188
2017-07-28,190
2017-07-29,190
2017-07-30,192
2017-07-31,192
2017-08-01,193
2017-08-02,199
2017-08-03,203
2017-08-04,203
2017-08-05,213
2017-08-06,224
2017-08-09,258
2017-08-10,271
2017-08-11,285
2017-08-12,299
2017-08-13,306
2017-08-14,310
2017-08-15,317
2017-08-16,323
2017-08-17,317
2017-08-18,317
2017-08-19,309
2017-08-20,313
2017-08-21,303
2017-08-22,294
2017-08-23,283
2017-08-24,279
2017-08-25,265
2017-08-26,253
2017-08-27,244
2017-08-28,239
2017-08-29,239
2017-08-30,229
2017-08-31,229
2017-09-01,222
2017-09-03,215
2017-09-04,213
2017-09-05,209
2017-09-06,205
2017-09-07,203
2017-09-08,203
2017-09-09,211
2017-09-10,216
2017-09-11,208
2017-09-12,208
2017-09-13,209
2017-09-14,209
2017-09-15,209
2017-09-16,211
2017-09-17,213
2017-09-18,210
2017-09-19,210
2017-09-20,207
2017-09-21,203
2017-09-22,200
2017-09-23,200
2017-09-24,205
2017-09-25,209
2017-09-26,203
2017-09-27,203
2017-09-28,204
2017-09-29,208
2017-09-30,216
2017-10-01,227
2017-10-02,235
2017-10-03,235
2017-10-04,234
2017-10-05,239
2017-10-06,234
2017-10-07,241
2017-10-08,253
2017-10-09,262
2017-10-10,265
2017-10-11,265
2017-10-12,259
2017-10-13,247
2017-10-14,239
2017-10-15,239
2017-10-16,236
2017-10-17,236
2017-10-18,232
2017-10-19,234
2017-10-20,229
2017-10-21,221
2017-10-22,225
2017-10-23,228
2017-10-24,229
2017-10-25,227
2017-10-26,218
2017-10-27,209
2017-10-28,209
2017-10-29,205
2017-10-30,197
2017-10-31,201
2017-11-01,201
2017-11-02,209
2017-11-03,218
2017-11-04,229
2017-11-05,233
2017-11-06,226
2017-11-07,215
2017-11-08,208
2017-11-09,206
2017-11-10,203
2017-11-11,192
2017-11-12,186
2017-11-13,184
2017-11-14,181
2017-11-15,183
2017-11-16,192
2017-11-17,200
2017-11-18,200
2017-11-19,201
2017-11-20,211
2017-11-21,218
2017-11-22,222
2017-11-23,225
2017-11-24,229
2017-11-25,218
2017-11-26,215
2017-11-27,215
2017-11-28,216
2017-11-29,217
2017-11-30,217
2017-12-01,223
2017-12-02,223
2017-12-03,227
2017-12-04,227
2017-12-05,238
2017-12-06,246
2017-12-07,247
2017-12-08,247
2017-12-09,240
2017-12-10,233
2017-12-11,230
2017-12-12,241
2017-12-13,245
2017-12-14,248
2017-12-15,245
2017-12-16,241
2017-12-17,245
2017-12-18,237
2017-12-19,230
2017-12-20,220
2017-12-21,218
2017-12-22,217
2017-12-23,209
2017-12-24,211
2017-12-25,207
2017-12-26,201
2017-12-27,204
2017-12-28,195
2017-12-29,187
2017-12-30,188
2017-12-31,194
2018-01-01,202
2018-01-02,210
2018-01-03,218
2018-01-04,228
2018-01-05,234
2018-01-06,239
2018-01-07,240
2018-01-08,233
2018-01-09,226
2018-01-10,225
2018-01-11,225
2018-01-12,233
2018-01-13,236
2018-01-14,242
2018-01-15,236
2018-01-16,230
2018-01-17,230
2018-01-18,229
2018-01-19,229
2018-01-20,228
2018-01-21,219
2018-01-22,214
2018-01-23,211
2018-01-24,208
2018-01-25,212
2018-01-26,211
2018-01-27,212
2018-01-28,219
2018-01-29,218
2018-01-30,221
2018-01-31,220
2018-02-01,223
2018-02-02,225
2018-02-03,226
2018-02-04,221
2018-02-05,216
2018-02-06,209
2018-02-07,208
2018-02-08,207
2018-02-09,209
2018-02-10,209
2018-02-11,210
2018-02-12,210
2018-02-13,213
2018-02-14,209
2018-02-15,215
2018-02-16,218
2018-02-17,219
2018-02-18,218
2018-02-19,216
2018-02-20,212
2018-02-21,217
2018-02-22,207
2018-02-23,210
2018-02-24,220
2018-02-25,216
2018-02-26,209
2018-02-27,205
2018-02-28,201
2018-03-01,201
2018-03-02,203
2018-03-03,206
2018-03-04,208
2018-03-05,210
2018-03-06,204
2018-03-07,194
2018-03-08,192
2018-03-09,191
2018-03-10,196
2018-03-11,204
2018-03-12,203
2018-03-13,206
2018-03-14,205
2018-03-15,207
2018-03-16,216
2018-03-17,225
2018-03-18,224
2018-03-19,215
2018-03-20,213
2018-03-21,214
2018-03-23,206
2018-03-24,205
2018-03-25,205
2018-03-26,202
2018-03-27,202
2018-03-28,202
2018-03-29,200
2018-03-30,196
2018-03-31,194
2018-04-01,191
2018-04-02,187
2018-04-03,180
2018-04-04,178
2018-04-05,177
2018-04-06,178
2018-04-07,180
2018-04-08,180
2018-04-09,181
2018-04-10,182
2018-04-11,176
2018-04-12,180
2018-04-13,189
2018-04-14,186
2018-04-15,179
2018-04-16,174
2018-04-17,174
2018-04-18,176
2018-04-19,181
2018-04-20,186
2018-04-21,183
2018-04-22,185
2018-04-23,189
2018-04-24,190
2018-04-25,191
2018-04-26,191
2018-04-27,192
2018-04-28,190
2018-04-29,184
2018-04-30,180
2018-05-01,183
2018-05-03,176
2018-05-04,175
2018-05-05,178
2018-05-07,182
2018-05-08,184
2018-05-09,186
2018-05-10,186
2018-05-11,186
2018-05-12,189
2018-05-13,188
2018-05-14,188
2018-05-15,188
2018-05-16,185
2018-05-17,182
2018-05-18,185
2018-05-19,182
2018-05-20,184
2018-05-21,187
2018-05-22,190
2018-05-23,187
2018-05-24,188
2018-05-25,192
2018-05-26,196
2018-05-27,195
2018-05-28,199
2018-05-29,205
2018-05-30,216
2018-05-31,224
2018-06-01,227
2018-06-02,225
2018-06-03,214
2018-06-04,206
2018-06-05,198
2018-06-06,191
2018-06-07,191
2018-06-08,189
2018-06-09,187
2018-06-10,188
2018-06-11,187
2018-06-12,183
2018-06-13,181
2018-06-14,177
2018-06-15,179
2018-06-16,180
2018-06-17,181
2018-06-18,183
2018-06-19,183
2018-06-20,180
2018-06-21,177
2018-06-22,177
2018-06-23,176
2018-06-24,177
2018-06-25,177
2018-06-26,181
2018-06-27,182
2018-06-28,186
2018-06-29,193
2018-06-30,196
2018-07-01,197
2018-07-02,194
2018-07-03,187
2018-07-04,183
2018-07-05,182
2018-07-06,178
2018-07-07,175
2018-07-08,172
2018-07-09,169
2018-07-10,168
2018-07-11,171
2018-07-12,166
2018-07-13,165
2018-07-14,165
2018-07-15,168
2018-07-16,169
2018-07-17,171
2018-07-18,174
2018-07-19,178
2018-07-20,180
2018-07-21,183
2018-07-22,188
2018-07-23,192
2018-07-24,196
2018-07-25,198
2018-07-26,197
2018-07-27,196
2018-07-28,193
2018-07-29,194
2018-07-30,194
2018-07-31,191
2018-08-01,189
2018-08-02,191
2018-08-03,194
2018-08-04,195
2018-08-05,195
2018-08-06,195
2018-08-07,192
2018-08-08,195
2018-08-09,204
2018-08-10,201
2018-08-11,195
2018-08-12,188
2018-08-14,187
2018-08-16,183
2018-08-17,178
2018-08-18,174
2018-08-19,175
2018-08-20,180
2018-08-21,189
2018-08-22,196
2018-08-23,193
2018-08-24,193
2018-08-25,189
2018-08-26,193
2018-08-27,190
2018-08-28,186
2018-08-29,188
2018-08-30,193
2018-08-31,193
2018-09-01,192
2018-09-02,187
2018-09-03,188
2018-09-04,185
2018-09-05,185
2018-09-06,184
2018-09-07,181
2018-09-08,184
2018-09-09,184
2018-09-10,182
2018-09-11,184
2018-09-12,182
2018-09-13,186
2018-09-14,194
2018-09-15,203
2018-09-16,204
2018-09-17,195
2018-09-18,188
2018-09-19,183
2018-09-20,179
2018-09-21,176
2018-09-22,178
2018-09-23,183
2018-09-24,181
2018-09-25,179
2018-09-26,181
2018-09-27,177
2018-09-28,178
2018-09-29,177
2018-09-30,177
2018-10-01,180
2018-10-02,182
2018-10-03,183
2018-10-04,183
2018-10-05,186
2018-10-06,185
2018-10-07,186
2018-10-08,187
2018-10-09,185
2018-10-10,185
2018-10-11,186
2018-10-12,187
2018-10-13,187
2018-10-14,185
2018-10-15,186
2018-10-16,187
2018-10-17,185
2018-10-18,186
2018-10-19,186
2018-10-20,185
2018-10-21,181
2018-10-22,180
2018-10-23,179
2018-10-24,183
2018-10-25,177
2018-10-26,180
2018-10-27,180
2018-10-28,182
2018-10-29,185
2018-10-30,184
2018-10-31,188
2018-11-01,186
2018-11-03,185
2018-11-04,184
2018-11-05,183
2018-11-06,184
2018-11-07,185
2018-11-08,185
2018-11-09,182
2018-11-10,183
2018-11-11,183
2018-11-12,185
2018-11-13,181
2018-11-14,183
2018-11-15,183
2018-11-16,184
2018-11-17,186
2018-11-18,186
2018-11-19,185
2018-11-20,182
2018-11-21,185
2018-11-22,188
2018-11-23,184
2018-11-24,184
2018-11-25,184
2018-11-26,185
2018-11-27,185
2018-11-28,184
2018-11-29,184
2018-12-01,180
2018-12-02,177
2018-12-03,175
2018-12-04,173
2018-12-05,172
2018-12-07,166
2018-12-09,161
2018-12-10,164
2018-12-11,168
2018-12-12,173
2018-12-13,176
2018-12-14,174
2018-12-15,175
2018-12-16,178
2018-12-17,178
2018-12-18,177
2018-12-19,180
2018-12-20,180
2018-12-21,180
2018-12-22,179
2018-12-23,176
2018-12-24,178
2018-12-25,179
2018-12-26,182
2018-12-27,181
2018-12-28,179
2018-12-29,185
2018-12-30,192
2018-12-31,192
2019-01-01,189
2019-01-02,183
2019-01-03,183
2019-01-04,184
2019-01-05,186
2019-01-06,192
2019-01-08,196
2019-01-10,205
2019-01-11,208
2019-01-12,205
2019-01-13,213
2019-01-14,222
2019-01-15,219
2019-01-16,220
2019-01-17,218
2019-01-18,214
2019-01-19,211
2019-01-20,207
2019-01-21,205
2019-01-22,209
2019-01-23,207
2019-01-24,201
2019-01-25,197
2019-01-26,196
2019-01-27,193
2019-01-28,197
2019-01-29,188
2019-01-30,181
2019-01-31,186
2019-02-01,196
2019-02-02,205
2019-02-03,206
2019-02-04,195
2019-02-05,191
2019-02-06,189
2019-02-07,196
2019-02-08,193
2019-02-09,187
2019-02-10,191
2019-02-11,188
2019-02-12,185
2019-02-13,185
2019-02-14,181
2019-02-15,185
2019-02-16,179
2019-02-17,181
2019-02-18,181
2019-02-19,179
2019-02-20,179
2019-02-21,178
2019-02-22,171
2019-02-23,164
2019-02-24,161
2019-02-25,153
2019-02-26,145
2019-02-27,139
2019-02-28,138
2019-03-01,133
2019-03-02,133
2019-03-03,139
2019-03-04,145
2019-03-05,153
2019-03-06,161
2019-03-07,169
2019-03-08,174
2019-03-09,173
2019-03-10,169
2019-03-11,168
2019-03-12,162
2019-03-13,161
2019-03-14,159
2019-03-15,152
2019-03-16,144
2019-03-17,138
2019-03-18,131
2019-03-19,128
2019-03-20,125
2019-03-21,122
2019-03-22,122
2019-03-23,117
2019-03-24,114
2019-03-25,114
2019-03-26,115
2019-03-27,119
2019-03-28,119
2019-03-29,122
2019-03-30,125
2019-03-31,130
2019-04-01,137
2019-04-02,144
2019-04-03,152
2019-04-04,157
2019-04-05,160
2019-04-06,157
2019-04-07,152
2019-04-08,149
2019-04-09,144
2019-04-10,147
2019-04-11,143
2019-04-12,135
2019-04-13,128
2019-04-14,121
2019-04-15,114
2019-04-16,109
2019-04-17,106
2019-04-18,102
2019-04-19,96
2019-04-20,92
2019-04-21,87
2019-04-22,82
2019-04-23,79
2019-04-24,76
2019-04-25,72
2019-04-26,68
2019-04-27,66
2019-04-28,67
2019-04-29,67
2019-04-30,67
2019-05-01,68
2019-05-02,67
2019-05-03,68
2019-05-04,70
2019-05-05,71
2019-05-06,71
2019-05-07,72
2019-05-08,72
2019-05-09,72
2019-05-10,72
2019-05-11,73
2019-05-12,76
2019-05-13,80
2019-05-14,84
2019-05-15,89
2019-05-16,94
2019-05-17,99
2019-05-18,103
2019-05-19,108
2019-05-20,109
2019-05-21,114
2019-05-22,114
2019-05-23,111
2019-05-24,109
2019-05-25,106
2019-05-26,107
2019-05-27,106
2019-05-28,105
2019-05-29,102
2019-05-30,105
2019-05-31,107
2019-06-01,111
2019-06-02,109
2019-06-03,109
2019-06-04,112
2019-06-05,112
2019-06-06,108
2019-06-07,107
2019-06-08,105
2019-06-09,101
2019-06-10,95
2019-06-11,91
2019-06-12,89
2019-06-13,84
2019-06-14,84
2019-06-15,79
2019-06-16,78
2019-06-17,80
2019-06-18,81
2019-06-19,78
2019-06-20,79
2019-06-21,77
2019-06-22,73
2019-06-23,69
2019-06-24,66
2019-06-25,62
2019-06-26,58
2019-06-27,55
2019-06-28,54
2019-06-29,51
2019-06-30,51
2019-07-01,50
2019-07-02,51
2019-07-03,51
2019-07-04,52
2019-07-05,54
2019-07-06,54
2019-07-07,56
2019-07-08,54
2019-07-09,55
2019-07-10,58
2019-07-11,61
2019-07-12,65
2019-07-13,68
2019-07-14,70
2019-07-15,68
2019-07-16,70
2019-07-17,68
2019-07-18,66
2019-07-19,65
2019-07-20,67
2019-07-21,66
2019-07-22,65
2019-07-23,65
2019-07-24,67
2019-07-25,69
2019-07-26,72
2019-07-27,72
2019-07-28,71
2019-07-29,68
2019-07-30,66
2019-07-31,63
2019-08-01,60
2019-08-02,60
2019-08-03,59
2019-08-04,59
2019-08-05,59
2019-08-06,59
2019-08-07,57
2019-08-08,57
2019-08-09,55
2019-08-10,54
2019-08-11,53
2019-08-12,53
2019-08-13,50
2019-08-14,49
2019-08-15,48
2019-08-16,46
2019-08-17,46
2019-08-18,46
2019-08-19,46
2019-08-20,47
2019-08-21,47
2019-08-22,47
2019-08-23,47
2019-08-24,46
2019-08-24,46
2019-08-25,46
2019-08-25,46
2019-08-26,46
2019-08-26,46
2019-08-27,45
