date_obj,Steel%20javelin%20heads price
2017-06-08,100
2017-06-09,100
2017-06-10,100
2017-06-11,100
2017-06-12,100
2017-06-13,100
2017-06-14,100
2017-06-15,100
2017-06-16,100
2017-06-17,100
2017-06-18,100
2017-06-19,100
2017-06-20,100
2017-06-21,100
2017-06-22,100
2017-06-23,99
2017-06-24,99
2017-06-25,99
2017-06-26,99
2017-06-27,99
2017-06-28,99
2017-06-29,99
2017-06-30,99
2017-07-01,99
2017-07-02,99
2017-07-03,99
2017-07-04,99
2017-07-05,99
2017-07-06,99
2017-07-07,99
2017-07-08,99
2017-07-13,99
2017-07-14,99
2017-07-15,99
2017-07-16,99
2017-07-17,99
2017-07-18,99
2017-07-19,99
2017-07-20,99
2017-07-21,99
2017-07-22,99
2017-07-23,99
2017-07-24,99
2017-07-25,99
2017-07-26,99
2017-07-27,99
2017-07-28,99
2017-07-29,99
2017-07-30,95
2017-07-31,95
2017-08-01,95
2017-08-02,95
2017-08-03,95
2017-08-04,95
2017-08-05,95
2017-08-06,95
2017-08-09,95
2017-08-10,95
2017-08-11,95
2017-08-12,95
2017-08-13,95
2017-08-14,95
2017-08-15,95
2017-08-17,95
2017-08-18,95
2017-08-19,95
2017-08-20,95
2017-08-21,95
2017-08-22,95
2017-08-23,95
2017-08-24,95
2017-08-25,95
2017-08-26,95
2017-08-27,95
2017-08-28,95
2017-08-29,95
2017-08-30,95
2017-08-31,95
2017-09-01,95
2017-09-02,95
2017-09-03,95
2017-09-04,94
2017-09-05,94
2017-09-06,94
2017-09-07,94
2017-09-08,94
2017-09-09,94
2017-09-10,94
2017-09-11,94
2017-09-12,94
2017-09-13,94
2017-09-14,94
2017-09-15,94
2017-09-16,94
2017-09-17,94
2017-09-19,94
2017-09-20,94
2017-09-21,94
2017-09-22,94
2017-09-23,94
2017-09-24,94
2017-09-25,94
2017-09-26,94
2017-09-27,94
2017-09-28,94
2017-09-29,94
2017-09-30,94
2017-10-01,94
2017-10-02,94
2017-10-03,94
2017-10-04,94
2017-10-05,94
2017-10-06,94
2017-10-07,94
2017-10-08,94
2017-10-09,91
2017-10-10,91
2017-10-11,91
2017-10-12,91
2017-10-13,91
2017-10-14,91
2017-10-15,91
2017-10-16,91
2017-10-17,91
2017-10-18,91
2017-10-19,91
2017-10-20,91
2017-10-21,91
2017-10-22,91
2017-10-23,91
2017-10-24,91
2017-10-25,91
2017-10-26,91
2017-10-27,91
2017-10-28,91
2017-10-29,91
2017-10-30,91
2017-10-31,91
2017-11-01,91
2017-11-02,91
2017-11-03,91
2017-11-04,91
2017-11-05,91
2017-11-06,91
2017-11-07,91
2017-11-08,91
2017-11-09,91
2017-11-10,91
2017-11-11,91
2017-11-12,91
2017-11-13,91
2017-11-14,88
2017-11-15,88
2017-11-16,88
2017-11-17,88
2017-11-18,88
2017-11-19,88
2017-11-20,88
2017-11-21,88
2017-11-22,88
2017-11-23,88
2017-11-24,88
2017-11-25,88
2017-11-26,88
2017-11-27,88
2017-11-28,88
2017-11-29,88
2017-11-30,88
2017-12-01,88
2017-12-02,88
2017-12-03,88
2017-12-04,88
2017-12-05,88
2017-12-06,88
2017-12-07,88
2017-12-08,88
2017-12-09,88
2017-12-10,88
2017-12-11,88
2017-12-12,88
2017-12-13,88
2017-12-14,88
2017-12-15,88
2017-12-16,88
2017-12-17,88
2017-12-18,85
2017-12-19,85
2017-12-20,85
2017-12-21,85
2017-12-22,85
2017-12-23,85
2017-12-24,85
2017-12-25,85
2017-12-26,85
2017-12-27,85
2017-12-28,85
2017-12-29,85
2017-12-30,85
2017-12-31,85
2018-01-01,85
2018-01-02,85
2018-01-03,85
2018-01-04,85
2018-01-05,85
2018-01-06,85
2018-01-07,85
2018-01-08,85
2018-01-09,85
2018-01-10,85
2018-01-11,85
2018-01-12,85
2018-01-13,85
2018-01-14,85
2018-01-15,85
2018-01-16,85
2018-01-17,82
2018-01-18,82
2018-01-19,82
2018-01-20,82
2018-01-21,82
2018-01-22,82
2018-01-23,82
2018-01-24,82
2018-01-25,82
2018-01-26,82
2018-01-27,82
2018-01-28,82
2018-01-29,82
2018-01-30,82
2018-02-01,82
2018-02-02,82
2018-02-03,82
2018-02-04,82
2018-02-05,82
2018-02-06,82
2018-02-07,82
2018-02-08,80
2018-02-09,80
2018-02-10,80
2018-02-11,80
2018-02-12,80
2018-02-13,80
2018-02-14,80
2018-02-15,80
2018-02-16,80
2018-02-17,80
2018-02-18,80
2018-02-19,80
2018-02-20,80
2018-02-21,80
2018-02-22,80
2018-02-23,80
2018-02-24,80
2018-02-25,80
2018-02-26,80
2018-02-27,77
2018-02-28,77
2018-03-01,77
2018-03-02,77
2018-03-03,77
2018-03-04,77
2018-03-05,77
2018-03-06,77
2018-03-07,77
2018-03-08,77
2018-03-09,77
2018-03-10,77
2018-03-11,77
2018-03-12,77
2018-03-13,77
2018-03-14,77
2018-03-15,77
2018-03-16,77
2018-03-17,77
2018-03-18,77
2018-03-19,77
2018-03-20,77
2018-03-21,78
2018-03-23,78
2018-03-24,78
2018-03-26,78
2018-03-27,78
2018-03-28,78
2018-03-29,78
2018-03-30,78
2018-03-31,78
2018-04-01,78
2018-04-02,78
2018-04-03,78
2018-04-04,78
2018-04-05,78
2018-04-06,78
2018-04-08,78
2018-04-09,78
2018-04-10,78
2018-04-11,78
2018-04-12,78
2018-04-13,78
2018-04-14,78
2018-04-16,78
2018-04-17,78
2018-04-18,78
2018-04-19,78
2018-04-20,78
2018-04-21,78
2018-04-22,78
2018-04-23,78
2018-04-24,78
2018-04-25,78
2018-04-26,78
2018-04-27,78
2018-04-28,78
2018-04-29,78
2018-04-30,78
2018-05-01,78
2018-05-02,78
2018-05-03,78
2018-05-04,78
2018-05-05,78
2018-05-06,78
2018-05-07,79
2018-05-08,79
2018-05-09,79
2018-05-10,79
2018-05-11,79
2018-05-12,79
2018-05-13,79
2018-05-14,79
2018-05-15,79
2018-05-16,79
2018-05-17,79
2018-05-18,79
2018-05-19,79
2018-05-20,79
2018-05-21,79
2018-05-22,79
2018-05-23,79
2018-05-24,79
2018-05-25,79
2018-05-26,79
2018-05-27,79
2018-05-28,79
2018-05-29,79
2018-05-30,79
2018-05-31,79
2018-06-01,79
2018-06-02,79
2018-06-03,79
2018-06-04,79
2018-06-05,79
2018-06-06,79
2018-06-07,79
2018-06-08,79
2018-06-09,79
2018-06-10,79
2018-06-11,79
2018-06-12,79
2018-06-13,79
2018-06-14,79
2018-06-15,79
2018-06-16,79
2018-06-17,79
2018-06-18,79
2018-06-19,79
2018-06-20,79
2018-06-21,79
2018-06-22,79
2018-06-23,79
2018-06-24,79
2018-06-25,79
2018-06-26,80
2018-06-27,80
2018-06-28,80
2018-06-29,80
2018-06-30,80
2018-07-01,80
2018-07-02,80
2018-07-03,80
2018-07-04,80
2018-07-05,80
2018-07-06,80
2018-07-07,80
2018-07-08,80
2018-07-09,80
2018-07-10,80
2018-07-11,80
2018-07-12,80
2018-07-13,80
2018-07-14,80
2018-07-15,80
2018-07-16,80
2018-07-17,80
2018-07-18,80
2018-07-19,80
2018-07-20,80
2018-07-21,80
2018-07-22,80
2018-07-23,80
2018-07-24,80
2018-07-25,80
2018-07-26,80
2018-07-27,80
2018-07-28,80
2018-07-29,80
2018-07-30,80
2018-07-31,80
2018-08-01,80
2018-08-02,80
2018-08-03,80
2018-08-04,80
2018-08-05,80
2018-08-06,80
2018-08-07,80
2018-08-08,80
2018-08-09,80
2018-08-10,80
2018-08-11,80
2018-08-12,80
2018-08-14,80
2018-08-16,79
2018-08-17,79
2018-08-18,79
2018-08-19,79
2018-08-20,79
2018-08-21,79
2018-08-22,79
2018-08-23,79
2018-08-24,79
2018-08-25,79
2018-08-26,79
2018-08-27,79
2018-08-28,79
2018-08-29,80
2018-08-30,80
2018-08-31,80
2018-09-01,80
2018-09-02,80
2018-09-03,80
2018-09-04,80
2018-09-05,80
2018-09-06,80
2018-09-07,80
2018-09-08,80
2018-09-09,80
2018-09-10,81
2018-09-11,81
2018-09-12,81
2018-09-13,81
2018-09-14,81
2018-09-15,81
2018-09-16,81
2018-09-17,81
2018-09-18,81
2018-09-19,81
2018-09-20,81
2018-09-21,81
2018-09-22,81
2018-09-23,81
2018-09-24,81
2018-09-25,81
2018-09-26,81
2018-09-27,81
2018-09-28,81
2018-09-29,81
2018-09-30,81
2018-10-02,81
2018-10-03,81
2018-10-04,81
2018-10-05,81
2018-10-06,81
2018-10-07,81
2018-10-08,81
2018-10-09,81
2018-10-10,81
2018-10-11,81
2018-10-12,81
2018-10-13,81
2018-10-14,81
2018-10-15,81
2018-10-16,81
2018-10-17,81
2018-10-18,81
2018-10-19,81
2018-10-20,81
2018-10-21,81
2018-10-22,81
2018-10-23,81
2018-10-24,81
2018-10-25,81
2018-10-26,81
2018-10-27,81
2018-10-28,81
2018-10-29,81
2018-10-30,81
2018-10-31,81
2018-11-01,81
2018-11-03,81
2018-11-04,81
2018-11-05,82
2018-11-06,82
2018-11-07,82
2018-11-08,82
2018-11-09,82
2018-11-10,82
2018-11-11,82
2018-11-12,83
2018-11-13,83
2018-11-14,83
2018-11-15,83
2018-11-16,83
2018-11-17,83
2018-11-18,85
2018-11-19,85
2018-11-20,85
2018-11-21,85
2018-11-22,85
2018-11-23,85
2018-11-24,83
2018-11-25,83
2018-11-26,83
2018-11-27,83
2018-11-28,83
2018-11-29,85
2018-12-01,85
2018-12-02,85
2018-12-03,85
2018-12-04,85
2018-12-05,85
2018-12-07,85
2018-12-09,85
2018-12-10,85
2018-12-11,86
2018-12-12,86
2018-12-13,86
2018-12-14,86
2018-12-15,86
2018-12-16,86
2018-12-17,86
2018-12-18,86
2018-12-19,86
2018-12-20,86
2018-12-21,86
2018-12-22,86
2018-12-23,86
2018-12-24,85
2018-12-25,85
2018-12-26,85
2018-12-27,85
2018-12-28,85
2018-12-29,85
2018-12-30,85
2018-12-31,85
2019-01-01,85
2019-01-02,85
2019-01-03,85
2019-01-04,85
2019-01-05,85
2019-01-06,87
2019-01-08,87
2019-01-10,87
2019-01-11,87
2019-01-12,87
2019-01-13,88
2019-01-14,88
2019-01-15,88
2019-01-16,88
2019-01-17,88
2019-01-18,88
2019-01-19,88
2019-01-20,88
2019-01-21,88
2019-01-22,88
2019-01-23,88
2019-01-24,88
2019-01-25,88
2019-01-26,88
2019-01-27,88
2019-01-28,89
2019-01-29,89
2019-01-30,89
2019-01-31,89
2019-02-01,89
2019-02-02,89
2019-02-03,89
2019-02-04,87
2019-02-05,87
2019-02-06,87
2019-02-07,87
2019-02-08,87
2019-02-09,87
2019-02-10,83
2019-02-11,83
2019-02-12,83
2019-02-13,83
2019-02-14,83
2019-02-15,83
2019-02-16,78
2019-02-17,78
2019-02-18,78
2019-02-19,78
2019-02-20,78
2019-02-21,78
2019-02-22,78
2019-02-23,74
2019-02-24,74
2019-02-25,74
2019-02-26,74
2019-02-27,74
2019-02-28,74
2019-03-01,74
2019-03-02,74
2019-03-03,74
2019-03-04,74
2019-03-05,74
2019-03-06,74
2019-03-07,74
2019-03-08,74
2019-03-09,75
2019-03-10,75
2019-03-11,75
2019-03-12,75
2019-03-13,75
2019-03-14,75
2019-03-15,75
2019-03-16,75
2019-03-17,73
2019-03-18,73
2019-03-19,73
2019-03-20,73
2019-03-21,73
2019-03-22,73
2019-03-23,73
2019-03-24,73
2019-03-25,73
2019-03-26,70
2019-03-27,70
2019-03-28,70
2019-03-29,70
2019-03-30,70
2019-03-31,70
2019-04-01,70
2019-04-02,70
2019-04-03,70
2019-04-04,70
2019-04-05,68
2019-04-06,68
2019-04-07,68
2019-04-08,68
2019-04-09,68
2019-04-10,68
2019-04-11,68
2019-04-12,68
2019-04-13,68
2019-04-14,68
2019-04-15,68
2019-04-16,68
2019-04-17,68
2019-04-18,68
2019-04-19,68
2019-04-20,68
2019-04-21,68
2019-04-22,68
2019-04-23,68
2019-04-24,68
2019-04-25,68
2019-04-26,67
2019-04-27,67
2019-04-28,67
2019-04-29,67
2019-04-30,67
2019-05-01,67
2019-05-02,67
2019-05-03,67
2019-05-04,67
2019-05-05,67
2019-05-06,67
2019-05-07,67
2019-05-08,67
2019-05-09,65
2019-05-10,65
2019-05-11,65
2019-05-12,65
2019-05-13,65
2019-05-14,65
2019-05-15,65
2019-05-16,65
2019-05-17,65
2019-05-18,65
2019-05-19,65
2019-05-20,64
2019-05-21,64
2019-05-22,64
2019-05-23,64
2019-05-24,64
2019-05-25,64
2019-05-26,64
2019-05-27,64
2019-05-28,64
2019-05-29,64
2019-05-30,64
2019-05-31,64
2019-06-01,63
2019-06-02,63
2019-06-03,63
2019-06-04,63
2019-06-05,63
2019-06-06,63
2019-06-07,63
2019-06-08,63
2019-06-09,63
2019-06-10,63
2019-06-11,63
2019-06-12,63
2019-06-13,65
2019-06-14,65
2019-06-15,65
2019-06-16,65
2019-06-17,65
2019-06-18,65
2019-06-19,65
2019-06-20,65
2019-06-21,65
2019-06-22,65
2019-06-23,65
2019-06-24,65
2019-06-25,64
2019-06-26,64
2019-06-27,64
2019-06-28,64
2019-06-29,64
2019-06-30,64
2019-07-01,64
2019-07-02,64
2019-07-03,64
2019-07-04,64
2019-07-05,64
2019-07-06,64
2019-07-07,64
2019-07-08,61
2019-07-09,61
2019-07-10,61
2019-07-11,61
2019-07-12,61
2019-07-13,61
2019-07-14,61
2019-07-15,61
2019-07-16,61
2019-07-17,61
2019-07-18,61
2019-07-19,61
2019-07-20,61
2019-07-21,61
2019-07-22,61
2019-07-23,61
2019-07-24,61
2019-07-25,61
2019-07-26,61
2019-07-27,61
2019-07-28,61
2019-07-29,61
2019-07-30,61
2019-07-31,61
2019-08-01,61
2019-08-02,61
2019-08-03,61
2019-08-04,61
2019-08-05,61
2019-08-06,61
2019-08-07,61
2019-08-08,61
2019-08-09,61
2019-08-10,61
2019-08-11,61
2019-08-12,61
2019-08-13,61
2019-08-14,61
2019-08-15,62
2019-08-16,62
2019-08-17,62
2019-08-18,62
2019-08-19,62
2019-08-20,62
2019-08-21,62
2019-08-22,62
2019-08-23,62
2019-08-24,62
2019-08-24,62
2019-08-25,62
2019-08-25,62
2019-08-26,62
2019-08-26,62
2019-08-27,63
2019-08-27,63
2019-08-28,63
2019-08-29,63
2019-08-30,63
2019-08-31,63
2019-09-01,63
2019-09-02,63
2019-09-03,63
2019-09-04,63
2019-09-05,63
2019-09-06,63
2019-09-07,63
2019-09-08,63
2019-09-09,63
2019-09-10,63
2019-09-11,63
2019-09-12,63
2019-09-13,63
2019-09-14,63
2019-09-15,63
2019-09-16,63
2019-09-17,63
2019-09-18,63
2019-09-19,63
2019-09-20,63
2019-09-21,63
2019-09-22,63
2019-09-23,63
2019-09-24,64
2019-09-25,64
2019-09-26,64
2019-09-27,64
2019-09-28,64
2019-09-29,64
2019-09-30,64
2019-10-01,64
2019-10-02,64
2019-10-03,64
2019-10-04,64
2019-10-05,64
2019-10-06,64
2019-10-07,64
2019-10-08,64
2019-10-09,64
2019-10-10,64
2019-10-11,64
2019-10-12,64
2019-10-13,64
2019-10-14,64
2019-10-15,64
2019-10-16,64
2019-10-17,64
2019-10-18,64
2019-10-19,64
2019-10-20,64
2019-10-21,64
2019-10-22,64
2019-10-23,64
2019-10-24,64
2019-10-25,64
2019-10-26,64
2019-10-27,64
2019-10-28,64
2019-10-29,64
2019-10-30,64
2019-10-31,64
2019-11-01,64
2019-11-02,64
2019-11-03,64
2019-11-04,64
2019-11-05,64
2019-11-06,64
2019-11-07,63
2019-11-08,63
2019-11-09,63
2019-11-10,63
2019-11-11,63
2019-11-12,63
2019-11-13,63
2019-11-14,63
2019-11-15,63
2019-11-16,63
2019-11-17,63
2019-11-18,63
2019-11-19,63
2019-11-20,63
2019-11-21,63
2019-11-22,63
2019-11-23,63
2019-11-24,63
2019-11-25,63
2019-11-26,63
2019-11-27,63
2019-11-28,63
2019-11-29,63
2019-11-30,63
2019-12-01,63
2019-12-02,63
2019-12-03,63
2019-12-04,63
2019-12-05,63
2019-12-06,61
2019-12-07,61
2019-12-08,61
2019-12-09,61
2019-12-10,61
2019-12-11,61
2019-12-12,61
2019-12-13,61
2019-12-14,61
2019-12-15,61
2019-12-16,61
2019-12-17,61
2019-12-18,61
2019-12-19,61
2019-12-20,59
2019-12-21,59
2019-12-22,59
2019-12-23,59
2019-12-24,59
2019-12-25,59
2019-12-26,59
2019-12-27,59
2019-12-28,59
2019-12-29,59
2019-12-30,59
2019-12-31,59
2020-01-01,59
2020-01-02,59
2020-01-03,59
2020-01-04,60
2020-01-05,60
2020-01-06,60
2020-01-07,60
2020-01-08,60
2020-01-09,60
2020-01-10,60
2020-01-11,60
2020-01-12,60
2020-01-13,60
2020-01-14,60
2020-01-15,60
2020-01-16,59
2020-01-17,59
2020-01-18,59
2020-01-19,59
2020-01-20,59
2020-01-21,59
2020-01-22,59
2020-01-23,59
2020-01-24,59
2020-01-25,59
2020-01-26,59
2020-01-27,59
2020-01-28,59
2020-01-29,59
2020-01-30,59
2020-01-31,59
2020-02-01,59
2020-02-02,59
2020-02-03,59
2020-02-04,59
2020-02-05,59
2020-02-06,59
2020-02-07,59
2020-02-08,59
2020-02-09,59
2020-02-10,59
2020-02-11,59
2020-02-12,60
2020-02-13,60
2020-02-14,60
2020-02-15,60
2020-02-16,60
2020-02-17,60
2020-02-18,60
2020-02-19,60
2020-02-20,60
2020-02-21,60
2020-02-22,60
2020-02-23,60
2020-02-24,60
2020-02-25,60
2020-02-26,60
2020-02-27,60
2020-02-28,60
2020-02-29,60
2020-03-01,60
2020-03-02,60
2020-03-03,60
2020-03-04,60
2020-03-05,60
2020-03-06,60
2020-03-07,60
2020-03-08,60
2020-03-09,60
2020-03-10,58
2020-03-11,58
2020-03-12,58
2020-03-13,58
2020-03-14,58
2020-03-15,58
2020-03-16,58
2020-03-17,58
2020-03-18,58
2020-03-19,58
2020-03-20,58
2020-03-21,58
2020-03-22,58
2020-03-23,58
2020-03-24,58
2020-03-25,58
2020-03-26,58
2020-03-27,58
2020-03-28,58
2020-03-29,58
2020-03-30,58
2020-03-31,58
2020-04-01,57
2020-04-02,57
2020-04-03,57
2020-04-04,57
2020-04-05,57
2020-04-06,57
2020-04-07,57
2020-04-08,57
2020-04-09,57
2020-04-10,57
2020-04-11,59
2020-04-12,59
2020-04-13,59
2020-04-14,59
2020-04-15,59
2020-04-16,59
2020-04-17,59
2020-04-18,59
2020-04-19,60
2020-04-20,60
2020-04-21,60
2020-04-22,60
2020-04-23,60
2020-04-24,60
2020-04-25,60
2020-04-26,60
2020-04-27,62
2020-04-28,62
2020-04-29,62
2020-04-30,62
2020-05-01,62
2020-05-02,62
2020-05-03,62
2020-05-04,62
2020-05-05,62
2020-05-06,62
2020-05-07,62
2020-05-08,62
2020-05-09,62
2020-05-10,62
2020-05-11,62
2020-05-12,62
2020-05-13,64
