date_obj,Spinach%20roll price
2015-12-19,105
2015-12-20,103
2015-12-21,103
2015-12-22,104
2015-12-23,104
2015-12-24,103
2015-12-25,103
2015-12-26,103
2015-12-27,98
2015-12-28,98
2015-12-29,95
2015-12-30,95
2015-12-31,91
2016-01-01,91
2016-01-02,91
2016-01-03,91
2016-01-04,91
2016-01-05,94
2016-01-06,94
2016-01-07,94
2016-01-08,98
2016-01-09,98
2016-01-10,98
2016-01-11,98
2016-01-12,98
2016-01-13,96
2016-01-14,96
2016-01-15,95
2016-01-16,95
2016-01-17,95
2016-01-18,95
2016-01-19,93
2016-01-20,93
2016-01-21,92
2016-01-22,92
2016-01-23,91
2016-01-24,91
2016-01-25,90
2016-01-26,90
2016-01-27,88
2016-01-28,88
2016-01-29,87
2016-01-30,87
2016-01-31,87
2016-02-01,87
2016-02-02,83
2016-02-03,83
2016-02-04,80
2016-02-05,80
2016-02-06,82
2016-02-07,82
2016-02-08,82
2016-02-09,82
2016-02-10,82
2016-02-11,80
2016-02-12,80
2016-02-13,80
2016-02-14,80
2016-02-15,79
2016-02-16,79
2016-02-17,77
2016-02-18,77
2016-02-19,77
2016-02-20,76
2016-02-21,78
2016-02-22,78
2016-02-23,78
2016-02-24,74
2016-02-25,71
2016-02-26,71
2016-02-27,69
2016-02-28,69
2016-02-29,69
2016-03-01,69
2016-03-02,71
2016-03-03,71
2016-03-04,75
2016-03-05,75
2016-03-06,77
2016-03-07,77
2016-03-08,77
2016-03-09,78
2016-03-10,78
2016-03-11,78
2016-03-12,80
2016-03-13,80
2016-03-14,80
2016-03-15,80
2016-03-16,80
2016-03-17,78
2016-03-18,78
2016-03-19,77
2016-03-20,77
2016-03-21,76
2016-03-22,76
2016-03-23,75
2016-03-24,75
2016-03-25,74
2016-03-26,74
2016-03-27,74
2016-03-28,73
2016-03-29,73
2016-03-30,73
2016-03-31,74
2016-04-01,74
2016-04-02,75
2016-04-03,75
2016-04-04,76
2016-04-05,76
2016-04-06,77
2016-04-07,77
2016-04-08,75
2016-04-09,75
2016-04-10,75
2016-04-11,75
2016-04-12,75
2016-04-13,77
2016-04-14,77
2016-04-15,81
2016-04-16,81
2016-04-18,82
2016-04-19,85
2016-04-20,85
2016-04-21,83
2016-04-22,83
2016-04-23,83
2016-04-24,82
2016-04-25,82
2016-04-26,81
2016-04-27,81
2016-04-28,82
2016-04-29,82
2016-04-30,80
2016-05-01,80
2016-05-02,80
2016-05-03,80
2016-05-04,76
2016-05-05,76
2016-05-06,72
2016-05-07,72
2016-05-08,74
2016-05-09,74
2016-05-10,76
2016-05-11,76
2016-05-12,76
2016-05-13,79
2016-05-14,79
2016-05-15,81
2016-05-16,81
2016-05-17,81
2016-05-18,85
2016-05-19,85
2016-05-22,88
2016-05-23,87
2016-05-24,87
2016-05-25,90
2016-05-26,90
2016-05-27,91
2016-05-28,91
2016-05-29,90
2016-05-30,90
2016-05-31,90
2016-06-01,93
2016-06-02,93
2016-06-03,97
2016-06-04,97
2016-06-05,100
2016-06-06,100
2016-06-07,100
2016-06-08,100
2016-06-09,99
2016-06-10,99
2016-06-11,95
2016-06-12,95
2016-06-13,91
2016-06-14,91
2016-06-15,89
2016-06-16,89
2016-06-17,84
2016-06-18,84
2016-06-19,80
2016-06-20,80
2016-06-21,80
2016-06-22,80
2016-06-23,79
2016-06-24,79
2016-06-25,79
2016-06-26,79
2016-06-27,79
2016-06-28,82
2016-06-29,82
2016-06-30,80
2016-07-01,80
2016-07-02,80
2016-07-03,80
2016-07-04,80
2016-07-05,80
2016-07-06,82
2016-07-07,82
2016-07-08,82
2016-07-09,82
2016-07-10,79
2016-07-11,79
2016-07-12,79
2016-07-13,79
2016-07-14,80
2016-07-15,80
2016-07-16,81
2016-07-17,81
2016-07-18,85
2016-07-24,89
2016-07-25,87
2016-07-26,87
2016-07-27,89
2016-07-28,89
2016-07-29,92
2016-07-30,92
2016-07-31,92
2016-08-01,92
2016-08-02,92
2016-08-03,91
2016-08-04,91
2016-08-05,91
2016-08-06,92
2016-08-07,92
2016-08-08,92
2016-08-09,92
2016-08-10,92
2016-08-11,93
2016-08-12,93
2016-08-13,93
2016-08-14,92
2016-08-15,92
2016-08-16,87
2016-08-17,87
2016-08-18,87
2016-08-19,83
2016-08-20,83
2016-08-21,79
2016-08-22,79
2016-08-23,76
2016-08-24,76
2016-08-25,73
2016-08-26,73
2016-08-28,70
2016-08-31,68
2016-09-01,68
2016-09-02,68
2016-09-03,67
2016-09-04,67
2016-09-05,65
2016-09-06,65
2016-09-07,64
2016-09-08,64
2016-09-09,64
2016-09-10,67
2016-09-11,67
2016-09-12,67
2016-09-13,69
2016-09-14,69
2016-09-15,69
2016-09-16,71
2016-09-17,71
2016-09-18,70
2016-09-19,70
2016-09-20,70
2016-09-21,72
2016-09-22,72
2016-09-23,73
2016-09-24,73
2016-09-25,73
2016-09-26,72
2016-09-27,72
2016-09-28,71
2016-09-29,71
2016-09-30,71
2016-10-01,72
2016-10-02,72
2016-10-03,72
2016-10-04,73
2016-10-05,73
2016-10-06,75
2016-10-07,75
2016-10-08,76
2016-10-09,76
2016-10-11,78
2016-10-12,78
2016-10-13,81
2016-10-14,81
2016-10-15,85
2016-10-16,85
2016-10-17,85
2016-10-18,85
2016-10-19,85
2016-10-20,84
2016-10-21,84
2016-10-22,84
2016-10-23,84
2016-10-24,84
2016-10-25,84
2016-10-26,82
2016-10-27,82
2016-10-28,82
2016-10-29,81
2016-10-30,81
2016-10-31,78
2016-11-01,78
2016-11-02,78
2016-11-03,77
2016-11-04,77
2016-11-05,76
2016-11-06,76
2016-11-07,75
2016-11-08,75
2016-11-09,75
2016-11-10,75
2016-11-11,75
2016-11-12,72
2016-11-13,72
2016-11-14,72
2016-12-08,68
2016-12-09,68
2016-12-10,68
2016-12-11,66
2016-12-12,66
2016-12-13,66
2016-12-14,66
2016-12-15,66
2016-12-16,66
2016-12-17,66
2016-12-18,66
2016-12-19,66
2016-12-20,67
2016-12-21,67
2016-12-22,71
2016-12-23,71
2016-12-24,69
2016-12-25,69
2016-12-26,66
2016-12-27,66
2016-12-28,64
2016-12-29,64
2016-12-30,61
2016-12-31,61
2017-01-01,61
2017-01-02,60
2017-01-03,60
2017-01-04,61
2017-01-05,61
2017-01-06,62
2017-01-07,62
2017-01-08,61
2017-01-09,61
2017-01-10,60
2017-01-11,60
2017-01-12,62
2017-01-13,62
2017-01-14,64
2017-01-15,64
2017-01-16,65
2017-01-17,65
2017-01-18,67
2017-01-19,67
2017-01-20,67
2017-01-21,67
2017-01-22,66
2017-01-27,64
2017-01-28,65
2017-01-29,65
2017-01-30,65
2017-01-31,65
2017-02-01,63
2017-02-02,63
2017-02-03,62
2017-02-04,62
2017-02-05,60
2017-02-06,60
2017-02-07,60
2017-02-08,60
2017-02-09,60
2017-02-10,59
2017-02-11,59
2017-02-12,58
2017-02-13,58
2017-02-14,55
2017-02-15,55
2017-02-16,53
2017-02-18,53
2017-02-19,50
2017-02-20,50
2017-02-21,49
2017-02-22,49
2017-02-23,49
2017-02-24,49
2017-02-25,49
2017-02-26,49
2017-02-27,48
2017-02-28,48
2017-03-01,48
2017-03-02,48
2017-03-03,49
2017-03-04,49
2017-03-05,48
2017-03-06,48
2017-03-07,47
2017-03-08,47
2017-03-09,47
2017-03-10,47
2017-03-11,47
2017-03-12,48
2017-03-13,48
2017-03-14,49
2017-03-15,49
2017-03-16,49
2017-03-17,49
2017-03-18,47
2017-03-19,47
2017-03-20,47
2017-03-21,47
2017-03-22,47
2017-03-23,47
2017-03-24,44
2017-03-25,44
2017-03-26,42
2017-03-27,42
2017-03-28,44
2017-03-29,44
2017-03-30,43
2017-03-31,43
2017-04-01,44
2017-04-02,44
2017-04-03,45
2017-04-04,45
2017-04-12,45
2017-04-13,46
2017-04-14,46
2017-04-15,47
2017-04-16,47
2017-04-17,48
2017-04-18,48
2017-04-19,48
2017-04-20,48
2017-04-21,49
2017-04-22,49
2017-04-23,48
2017-04-24,48
2017-04-25,49
2017-04-26,49
2017-04-27,49
2017-04-28,50
2017-04-29,50
2017-04-30,50
2017-05-01,50
2017-05-02,48
2017-05-03,48
2017-05-04,47
2017-05-05,47
2017-05-06,48
2017-05-07,48
2017-05-08,50
2017-05-09,50
2017-05-10,50
2017-05-11,50
2017-05-12,50
2017-05-13,50
2017-05-14,50
2017-05-15,48
2017-05-16,48
2017-05-17,47
2017-05-18,47
2017-05-19,47
2017-05-20,47
2017-05-21,50
2017-05-22,50
2017-05-23,50
2017-05-24,50
2017-05-25,50
2017-05-26,50
2017-05-27,50
2017-05-28,50
2017-05-29,49
2017-05-30,49
2017-05-31,50
2017-06-01,50
2017-06-02,51
2017-06-03,51
2017-06-06,53
2017-06-07,53
2017-06-08,54
2017-06-09,54
2017-06-10,55
2017-06-11,55
2017-06-12,55
2017-06-13,55
2017-06-14,56
2017-06-15,56
2017-06-16,57
2017-06-17,57
2017-06-18,58
2017-06-19,58
2017-06-20,60
2017-06-21,60
2017-06-22,61
2017-06-23,61
2017-06-24,63
2017-06-25,63
2017-06-26,64
2017-06-27,64
2017-06-28,66
2017-06-29,66
2017-06-30,69
2017-07-01,69
2017-07-02,69
2017-07-03,70
2017-07-04,70
2017-07-05,69
2017-07-06,69
2017-07-07,69
2017-07-08,69
2017-07-13,72
2017-07-14,76
2017-07-15,76
2017-07-16,78
2017-07-17,78
2017-07-18,76
2017-07-19,76
2017-07-20,77
2017-07-21,77
2017-07-22,77
2017-07-23,77
2017-07-24,79
2017-07-25,79
2017-07-26,79
2017-07-27,79
2017-07-28,78
2017-07-29,78
2017-07-30,77
2017-07-31,77
2017-08-01,73
2017-08-02,69
2017-08-03,69
2017-08-04,65
2017-08-05,61
2017-08-06,61
2017-08-09,57
2017-08-10,57
2017-08-11,55
2017-08-12,55
2017-08-13,53
2017-08-14,53
2017-08-15,52
2017-08-17,52
2017-08-18,52
2017-08-19,52
2017-08-20,51
2017-08-21,51
2017-08-22,52
2017-08-23,52
2017-08-24,52
2017-08-25,52
2017-08-26,52
2017-08-27,52
2017-08-28,51
2017-08-29,51
2017-08-30,54
2017-08-31,54
2017-09-01,54
2017-09-02,55
2017-09-03,55
2017-09-04,56
2017-09-05,57
2017-09-06,57
2017-09-07,57
2017-09-08,57
2017-09-09,58
2017-09-10,58
2017-09-11,58
2017-09-12,58
2017-09-13,58
2017-09-14,58
2017-09-15,58
2017-09-16,58
2017-09-17,58
2017-09-19,60
2017-09-20,60
2017-09-21,63
2017-09-22,63
2017-09-23,64
2017-09-24,64
2017-09-25,67
2017-09-26,67
2017-09-27,67
2017-09-28,67
2017-09-29,67
2017-09-30,70
2017-10-01,70
2017-10-02,72
2017-10-03,72
2017-10-04,72
2017-10-05,75
2017-10-06,75
2017-10-07,75
2017-10-08,75
2017-10-09,77
2017-10-10,77
2017-10-11,76
2017-10-12,76
2017-10-13,76
2017-10-14,76
2017-10-15,76
2017-10-16,79
2017-10-17,79
2017-10-18,82
2017-10-19,82
2017-10-20,86
2017-10-21,86
2017-10-22,91
2017-10-23,91
2017-10-24,92
2017-10-25,96
2017-10-26,96
2017-10-27,99
2017-10-28,99
2017-10-29,102
2017-10-30,102
2017-10-31,106
2017-11-01,106
2017-11-02,108
2017-11-03,108
2017-11-04,110
2017-11-05,110
2017-11-06,110
2017-11-07,110
2017-11-08,109
2017-11-09,109
2017-11-10,110
2017-11-11,110
2017-11-12,111
2017-11-13,111
2017-11-14,110
2017-11-15,110
2017-11-16,111
2017-11-17,111
2017-11-18,110
2017-11-19,110
2017-11-20,110
2017-11-21,110
2017-11-22,109
2017-11-23,109
2017-11-24,112
2017-11-25,112
2017-11-26,111
2017-11-27,111
2017-11-28,112
2017-11-29,112
2017-11-30,114
2017-12-01,116
2017-12-02,116
2017-12-03,114
2017-12-04,114
2017-12-05,114
2017-12-06,114
2017-12-07,119
2017-12-08,119
2017-12-09,122
2017-12-10,123
2017-12-11,123
2017-12-12,124
2017-12-13,124
2017-12-14,125
2017-12-15,130
2017-12-16,130
2017-12-17,131
2017-12-18,135
2017-12-19,135
2017-12-20,141
2017-12-21,147
2017-12-22,147
2017-12-23,152
2017-12-24,152
2017-12-25,156
2017-12-26,156
2017-12-27,160
2017-12-28,160
2017-12-29,162
2017-12-30,159
2017-12-31,159
2018-01-01,161
2018-01-02,161
2018-01-03,156
2018-01-04,156
2018-01-05,154
2018-01-06,148
2018-01-07,141
2018-01-08,141
2018-01-09,139
2018-01-10,139
2018-01-11,138
2018-01-12,138
2018-01-13,133
2018-01-14,126
2018-01-15,119
2018-01-16,121
2018-01-17,117
2018-01-18,117
2018-01-19,119
2018-01-20,121
2018-01-21,121
2018-01-22,123
2018-01-23,125
2018-01-24,127
2018-01-25,131
2018-01-26,128
2018-01-27,126
2018-01-28,128
2018-01-29,129
2018-01-30,129
2018-02-01,126
2018-02-02,120
2018-02-04,116
2018-02-05,115
2018-02-06,117
2018-02-07,119
2018-02-08,118
2018-02-09,121
2018-02-10,123
2018-02-11,123
2018-02-12,122
2018-02-13,122
2018-02-14,126
2018-02-15,130
2018-02-16,132
2018-02-17,128
2018-02-18,123
2018-02-19,120
2018-02-20,122
2018-02-21,124
2018-02-22,126
2018-02-23,124
2018-02-24,123
2018-02-25,123
2018-02-26,125
2018-02-27,127
2018-02-28,126
2018-03-01,128
2018-03-02,123
2018-03-03,119
2018-03-04,119
2018-03-05,118
2018-03-06,120
2018-03-07,122
2018-03-08,123
2018-03-09,124
2018-03-10,126
2018-03-11,125
2018-03-12,125
2018-03-13,127
2018-03-14,124
2018-03-15,129
2018-03-16,128
2018-03-17,126
2018-03-18,129
2018-03-19,129
2018-03-20,132
2018-03-21,136
2018-03-23,137
2018-03-24,137
2018-03-26,132
2018-03-27,134
2018-03-28,133
2018-03-29,133
2018-03-30,130
2018-03-31,128
2018-04-01,127
2018-04-02,128
2018-04-03,128
2018-04-04,129
2018-04-05,129
2018-04-06,125
2018-04-08,127
2018-04-09,132
2018-04-10,136
2018-04-11,139
2018-04-12,144
2018-04-13,145
2018-04-14,151
2018-04-16,152
2018-04-17,152
2018-04-18,150
2018-04-19,149
2018-04-20,150
2018-04-21,149
2018-04-22,148
2018-04-23,150
2018-04-24,150
2018-04-25,149
2018-04-26,149
2018-04-27,149
2018-04-28,154
2018-04-29,155
2018-04-30,153
2018-05-01,152
2018-05-02,149
2018-05-03,148
2018-05-04,148
2018-05-05,147
2018-05-06,147
2018-05-07,149
2018-05-08,148
2018-05-09,149
2018-05-10,148
2018-05-11,151
2018-05-12,149
2018-05-13,149
2018-05-14,148
2018-05-15,143
2018-05-16,143
2018-05-17,146
2018-05-18,147
2018-05-19,150
2018-05-20,151
2018-05-21,151
2018-05-22,150
2018-05-23,149
2018-05-24,149
2018-05-25,152
2018-05-26,153
2018-05-27,146
2018-05-28,150
2018-05-29,153
2018-05-30,155
2018-05-31,150
2018-06-01,155
2018-06-02,154
2018-06-03,150
2018-06-04,150
2018-06-05,151
2018-06-06,152
2018-06-07,152
2018-06-08,152
2018-06-09,153
2018-06-10,155
2018-06-11,154
2018-06-12,156
2018-06-13,157
2018-06-14,158
2018-06-15,158
2018-06-16,158
2018-06-17,160
2018-06-18,161
2018-06-19,165
2018-06-20,165
2018-06-21,170
2018-06-22,169
2018-06-23,169
2018-06-24,165
2018-06-25,159
2018-06-26,158
2018-06-27,160
2018-06-28,161
2018-06-29,161
2018-06-30,161
2018-07-01,160
2018-07-02,163
2018-07-03,165
2018-07-04,167
2018-07-05,168
2018-07-06,171
2018-07-07,171
2018-07-08,170
2018-07-09,168
2018-07-10,170
2018-07-11,174
2018-07-12,168
2018-07-13,165
2018-07-14,158
2018-07-15,153
2018-07-16,149
2018-07-17,151
2018-07-18,154
2018-07-19,162
2018-07-20,170
2018-07-21,173
2018-07-22,173
2018-07-23,168
2018-07-24,167
2018-07-25,163
2018-07-26,163
2018-07-27,168
2018-07-28,162
2018-07-29,161
2018-07-30,159
2018-07-31,165
2018-08-01,170
2018-08-02,174
2018-08-03,174
2018-08-04,180
2018-08-05,177
2018-08-06,184
2018-08-07,180
2018-08-08,179
2018-08-09,172
2018-08-10,172
2018-08-11,169
2018-08-12,167
2018-08-14,165
2018-08-16,170
2018-08-17,163
2018-08-18,158
2018-08-19,158
2018-08-20,163
2018-08-21,172
2018-08-22,168
2018-08-23,166
2018-08-24,163
2018-08-25,161
2018-08-26,159
2018-08-27,160
2018-08-28,156
2018-08-29,148
2018-08-30,140
2018-08-31,134
2018-09-01,133
2018-09-02,132
2018-09-03,129
2018-09-04,128
2018-09-05,128
2018-09-06,122
2018-09-07,121
2018-09-08,121
2018-09-09,121
2018-09-10,122
2018-09-11,121
2018-09-12,119
2018-09-13,119
2018-09-14,119
2018-09-15,120
2018-09-16,119
2018-09-17,117
2018-09-18,116
2018-09-19,116
2018-09-20,116
2018-09-21,121
2018-09-22,124
2018-09-23,123
2018-09-24,122
2018-09-25,121
2018-09-26,120
2018-09-27,117
2018-09-28,115
2018-09-29,112
2018-09-30,109
2018-10-02,109
2018-10-03,111
2018-10-04,115
2018-10-05,116
2018-10-06,121
2018-10-07,127
2018-10-08,129
2018-10-09,133
2018-10-10,134
2018-10-11,137
2018-10-12,138
2018-10-13,141
2018-10-14,139
2018-10-15,138
2018-10-16,142
2018-10-17,140
2018-10-18,138
2018-10-19,140
2018-10-20,136
2018-10-21,135
2018-10-22,137
2018-10-23,144
2018-10-24,148
2018-10-25,145
2018-10-26,142
2018-10-27,147
2018-10-28,154
2018-10-29,154
2018-10-30,158
2018-10-31,152
2018-11-01,160
2018-11-03,155
2018-11-04,162
2018-11-05,163
2018-11-06,166
2018-11-07,165
2018-11-08,168
2018-11-09,169
2018-11-10,173
2018-11-11,173
2018-11-12,172
2018-11-13,168
2018-11-14,165
2018-11-15,161
2018-11-16,164
2018-11-17,157
2018-11-18,153
2018-11-19,149
2018-11-20,145
2018-11-21,140
2018-11-22,137
2018-11-23,133
2018-11-24,132
2018-11-25,134
2018-11-26,135
2018-11-27,136
2018-11-28,133
2018-11-29,134
2018-12-01,132
2018-12-02,132
2018-12-03,127
2018-12-04,121
2018-12-05,118
2018-12-07,111
2018-12-09,101
2018-12-10,97
2018-12-11,94
2018-12-12,91
2018-12-13,90
2018-12-14,89
2018-12-15,88
2018-12-16,88
2018-12-17,86
2018-12-18,87
2018-12-19,85
2018-12-20,83
2018-12-21,82
2018-12-22,83
2018-12-23,80
2018-12-24,77
2018-12-25,74
2018-12-26,72
2018-12-27,72
2018-12-28,71
2018-12-29,72
2018-12-30,71
2018-12-31,71
2019-01-01,71
2019-01-02,69
2019-01-03,66
2019-01-04,64
2019-01-05,61
2019-01-06,60
2019-01-08,60
2019-01-10,60
2019-01-11,58
2019-01-12,56
2019-01-13,53
2019-01-14,51
2019-01-15,49
2019-01-16,47
2019-01-17,45
2019-01-18,44
2019-01-19,43
2019-01-20,42
2019-01-21,39
2019-01-22,39
2019-01-23,39
2019-01-24,40
2019-01-25,40
2019-01-26,40
2019-01-27,40
2019-01-28,39
2019-01-29,40
2019-01-30,40
2019-01-31,38
2019-02-01,38
2019-02-02,38
2019-02-03,38
2019-02-04,38
2019-02-05,39
2019-02-06,40
2019-02-07,41
2019-02-08,43
2019-02-09,43
2019-02-10,42
2019-02-11,44
2019-02-12,46
2019-02-13,48
2019-02-14,51
2019-02-15,53
2019-02-16,56
2019-02-17,57
2019-02-18,58
2019-02-19,58
2019-02-20,59
2019-02-21,60
2019-02-22,62
2019-02-23,63
2019-02-24,65
2019-02-25,64
2019-02-26,65
2019-02-27,65
2019-02-28,63
2019-03-01,62
2019-03-02,65
2019-03-03,65
2019-03-04,67
2019-03-05,69
2019-03-06,68
2019-03-07,70
2019-03-08,74
2019-03-09,78
2019-03-10,82
2019-03-11,81
2019-03-12,76
2019-03-13,72
2019-03-14,74
2019-03-15,74
2019-03-16,77
2019-03-17,80
2019-03-18,79
2019-03-19,82
2019-03-20,87
2019-03-21,88
2019-03-22,85
2019-03-23,83
2019-03-24,84
2019-03-25,81
2019-03-26,85
2019-03-27,88
2019-03-28,86
2019-03-29,89
2019-03-30,91
2019-03-31,96
2019-04-01,100
2019-04-02,101
2019-04-03,98
2019-04-04,94
2019-04-05,90
2019-04-06,88
2019-04-07,85
2019-04-08,81
2019-04-09,81
2019-04-10,80
2019-04-11,83
2019-04-12,85
2019-04-13,87
2019-04-14,87
2019-04-15,90
2019-04-16,90
2019-04-17,92
2019-04-18,90
2019-04-19,90
2019-04-20,90
2019-04-21,90
2019-04-22,90
2019-04-23,89
2019-04-24,89
2019-04-25,87
2019-04-26,85
2019-04-27,85
2019-04-28,86
2019-04-29,86
2019-04-30,89
2019-05-01,91
2019-05-02,94
2019-05-03,92
2019-05-04,92
2019-05-05,90
2019-05-06,90
2019-05-07,91
2019-05-08,89
2019-05-09,86
2019-05-10,91
2019-05-11,94
2019-05-12,99
2019-05-13,103
2019-05-14,108
2019-05-15,111
2019-05-16,107
2019-05-17,101
2019-05-18,99
2019-05-19,102
2019-05-20,108
2019-05-21,112
2019-05-22,118
2019-05-23,123
2019-05-24,124
2019-05-25,122
2019-05-26,122
2019-05-27,126
2019-05-28,128
2019-05-29,121
2019-05-30,114
2019-05-31,116
2019-06-01,115
2019-06-02,117
2019-06-03,118
2019-06-04,117
2019-06-05,122
2019-06-06,125
2019-06-07,123
2019-06-08,126
2019-06-09,124
2019-06-10,127
2019-06-11,130
2019-06-12,136
2019-06-13,140
2019-06-14,144
2019-06-15,143
2019-06-16,145
2019-06-17,142
2019-06-18,139
2019-06-19,138
2019-06-20,139
2019-06-21,132
2019-06-22,125
2019-06-23,118
2019-06-24,115
2019-06-25,121
2019-06-26,126
2019-06-27,132
2019-06-28,137
2019-06-29,131
2019-06-30,130
2019-07-01,132
2019-07-02,131
2019-07-03,132
2019-07-04,132
2019-07-05,131
2019-07-06,129
2019-07-07,129
2019-07-08,129
2019-07-09,129
2019-07-10,134
2019-07-11,141
2019-07-12,149
2019-07-13,153
2019-07-14,149
2019-07-15,149
2019-07-16,151
2019-07-17,155
2019-07-18,158
2019-07-19,158
2019-07-20,155
2019-07-21,157
2019-07-22,159
2019-07-23,166
2019-07-24,168
2019-07-25,170
2019-07-26,165
2019-07-27,161
2019-07-28,156
2019-07-29,151
2019-07-30,146
2019-07-31,141
2019-08-01,135
2019-08-02,130
2019-08-03,123
2019-08-04,117
2019-08-05,113
2019-08-06,109
2019-08-07,103
2019-08-08,97
2019-08-09,92
2019-08-10,87
2019-08-11,82
2019-08-12,77
2019-08-13,73
2019-08-14,69
2019-08-15,65
2019-08-16,61
2019-08-17,57
2019-08-18,54
2019-08-19,51
2019-08-20,48
2019-08-21,45
2019-08-22,43
2019-08-23,41
2019-08-24,39
2019-08-24,39
2019-08-25,37
2019-08-25,37
2019-08-26,35
2019-08-26,35
2019-08-27,33
2019-08-27,33
2019-08-28,31
2019-08-29,29
2019-08-30,27
2019-08-31,25
