date_obj,White%20apron price
2016-03-10,115
2016-03-11,109
2016-03-12,109
2016-03-13,109
2016-03-14,106
2016-03-15,106
2016-03-16,106
2016-03-17,103
2016-03-18,103
2016-03-19,103
2016-03-20,97
2016-03-21,97
2016-03-22,97
2016-03-23,96
2016-03-24,96
2016-03-25,96
2016-03-26,94
2016-03-27,94
2016-03-28,93
2016-03-29,93
2016-03-30,93
2016-03-31,91
2016-04-01,91
2016-04-02,91
2016-04-03,90
2016-04-04,90
2016-04-05,90
2016-04-06,85
2016-04-07,85
2016-04-08,85
2016-04-09,85
2016-04-10,85
2016-04-11,85
2016-04-12,85
2016-04-13,85
2016-04-14,85
2016-04-15,86
2016-04-16,86
2016-04-17,86
2016-04-18,83
2016-04-19,83
2016-04-20,83
2016-04-21,82
2016-04-22,82
2016-04-23,82
2016-04-24,77
2016-04-25,77
2016-04-26,77
2016-04-27,73
2016-04-28,73
2016-04-29,73
2016-04-30,69
2016-05-01,69
2016-05-02,69
2016-05-03,65
2016-05-04,65
2016-05-05,65
2016-05-06,61
2016-05-07,61
2016-05-08,61
2016-05-09,58
2016-05-10,58
2016-05-11,58
2016-05-12,58
2016-05-13,58
2016-05-14,58
2016-05-15,59
2016-05-16,59
2016-05-17,59
2016-05-18,60
2016-05-19,60
2016-05-22,60
2016-05-23,61
2016-05-24,61
2016-05-25,61
2016-05-26,63
2016-05-27,63
2016-05-28,63
2016-05-29,66
2016-05-30,66
2016-05-31,66
2016-06-01,67
2016-06-02,67
2016-06-03,67
2016-06-04,63
2016-06-05,63
2016-06-06,59
2016-06-07,59
2016-06-08,59
2016-06-09,57
2016-06-10,57
2016-06-11,57
2016-06-12,56
2016-06-13,56
2016-06-14,56
2016-06-15,53
2016-06-16,53
2016-06-17,52
2016-06-18,52
2016-06-19,52
2016-06-20,54
2016-06-21,54
2016-06-22,57
2016-06-23,57
2016-06-24,57
2016-06-25,59
2016-06-26,59
2016-06-27,59
2016-06-28,61
2016-06-29,61
2016-06-30,61
2016-07-01,65
2016-07-02,65
2016-07-03,65
2016-07-04,68
2016-07-05,68
2016-07-06,71
2016-07-07,71
2016-07-08,75
2016-07-09,75
2016-07-10,77
2016-07-11,77
2016-07-12,80
2016-07-13,80
2016-07-14,83
2016-07-15,83
2016-07-16,85
2016-07-17,85
2016-07-18,86
2016-07-24,89
2016-07-25,89
2016-07-26,89
2016-07-27,91
2016-07-28,91
2016-07-29,91
2016-07-30,93
2016-07-31,93
2016-08-01,93
2016-08-02,93
2016-08-03,93
2016-08-04,93
2016-08-05,96
2016-08-06,96
2016-08-07,96
2016-08-08,97
2016-08-09,97
2016-08-10,97
2016-08-11,99
2016-08-12,99
2016-08-13,99
2016-08-14,99
2016-08-15,103
2016-08-16,103
2016-08-17,103
2016-08-18,103
2016-08-19,101
2016-08-20,101
2016-08-21,101
2016-08-22,102
2016-08-23,102
2016-08-24,102
2016-08-25,101
2016-08-26,101
2016-08-28,101
2016-08-31,99
2016-09-01,99
2016-09-02,99
2016-09-03,99
2016-09-04,99
2016-09-05,99
2016-09-06,99
2016-09-07,99
2016-09-08,99
2016-09-09,100
2016-09-10,100
2016-09-11,100
2016-09-12,99
2016-09-13,99
2016-09-14,99
2016-09-15,103
2016-09-16,103
2016-09-17,103
2016-09-18,103
2016-09-19,105
2016-09-20,105
2016-09-21,105
2016-09-22,105
2016-09-23,99
2016-09-24,99
2016-09-25,99
2016-09-26,99
2016-09-27,94
2016-09-28,94
2016-09-29,94
2016-09-30,94
2016-10-01,89
2016-10-02,89
2016-10-03,89
2016-10-04,89
2016-10-05,84
2016-10-06,84
2016-10-07,84
2016-10-08,80
2016-10-09,80
2016-10-10,80
2016-10-11,80
2016-10-12,78
2016-10-13,78
2016-10-14,78
2016-10-15,77
2016-10-16,77
2016-10-17,77
2016-10-18,77
2016-10-19,77
2016-10-20,77
2016-10-21,75
2016-10-22,75
2016-10-23,75
2016-10-24,74
2016-10-25,74
2016-10-26,74
2016-10-27,74
2016-10-28,74
2016-10-29,74
2016-10-30,74
2016-10-31,73
2016-11-01,73
2016-11-02,73
2016-11-03,73
2016-11-04,74
2016-11-05,74
2016-11-06,74
2016-11-07,76
2016-11-08,76
2016-11-09,76
2016-11-10,77
2016-11-11,77
2016-11-12,77
2016-11-13,78
2016-11-14,78
2016-12-08,76
2016-12-09,76
2016-12-10,76
2016-12-11,72
2016-12-12,72
2016-12-13,72
2016-12-14,68
2016-12-15,68
2016-12-16,68
2016-12-17,65
2016-12-18,65
2016-12-19,65
2016-12-20,69
2016-12-21,69
2016-12-22,69
2016-12-23,73
2016-12-24,73
2016-12-25,73
2016-12-26,75
2016-12-27,75
2016-12-28,75
2016-12-29,75
2016-12-30,75
2016-12-31,75
2017-01-01,76
2017-01-02,76
2017-01-03,76
2017-01-04,76
2017-01-05,76
2017-01-06,80
2017-01-07,80
2017-01-08,80
2017-01-09,80
2017-01-10,81
2017-01-11,81
2017-01-12,80
2017-01-13,80
2017-01-14,80
2017-01-15,76
2017-01-16,76
2017-01-17,76
2017-01-18,76
2017-01-19,76
2017-01-20,72
2017-01-21,72
2017-01-22,72
2017-01-27,71
2017-01-28,73
2017-01-29,73
2017-01-30,73
2017-01-31,70
2017-02-01,70
2017-02-02,68
2017-02-03,68
2017-02-04,68
2017-02-05,67
2017-02-06,67
2017-02-07,67
2017-02-08,65
2017-02-09,65
2017-02-10,65
2017-02-11,63
2017-02-12,63
2017-02-13,63
2017-02-14,63
2017-02-15,63
2017-02-16,63
2017-02-18,63
2017-02-19,61
2017-02-20,61
2017-02-21,61
2017-02-22,57
2017-02-23,57
2017-02-24,57
2017-02-25,56
2017-02-26,56
2017-02-27,56
2017-02-28,54
2017-03-01,54
2017-03-02,54
2017-03-03,53
2017-03-04,53
2017-03-05,53
2017-03-06,55
2017-03-07,55
2017-03-08,55
2017-03-09,56
2017-03-10,56
2017-03-11,55
2017-03-12,55
2017-03-13,57
2017-03-14,57
2017-03-15,57
2017-03-16,57
2017-03-17,57
2017-03-18,57
2017-03-19,57
2017-03-20,57
2017-03-21,57
2017-03-22,57
2017-03-23,57
2017-03-24,57
2017-03-25,57
2017-03-26,57
2017-03-27,57
2017-03-28,57
2017-03-29,59
2017-03-30,59
2017-03-31,59
2017-04-01,60
2017-04-02,60
2017-04-03,61
2017-04-04,61
2017-04-12,73
2017-04-13,73
2017-04-14,73
2017-04-15,77
2017-04-16,77
2017-04-17,78
2017-04-18,78
2017-04-19,78
2017-04-20,77
2017-04-21,77
2017-04-22,77
2017-04-23,77
2017-04-24,77
2017-04-25,77
2017-04-26,77
2017-04-27,77
2017-04-28,78
2017-04-29,78
2017-04-30,78
2017-05-01,78
2017-05-02,78
2017-05-03,78
2017-05-04,82
2017-05-05,82
2017-05-06,82
2017-05-07,84
2017-05-08,84
2017-05-09,81
2017-05-10,81
2017-05-11,81
2017-05-12,76
2017-05-13,76
2017-05-14,76
2017-05-15,73
2017-05-16,73
2017-05-17,73
2017-05-18,75
2017-05-19,75
2017-05-20,75
2017-05-21,79
2017-05-22,79
2017-05-23,79
2017-05-24,83
2017-05-25,83
2017-05-26,83
2017-05-27,88
2017-05-28,88
2017-05-29,88
2017-05-30,92
2017-05-31,92
2017-06-01,92
2017-06-02,97
2017-06-03,97
2017-06-06,100
2017-06-07,100
2017-06-08,100
2017-06-09,100
2017-06-10,97
2017-06-11,97
2017-06-12,97
2017-06-13,95
2017-06-14,95
2017-06-15,95
2017-06-16,100
2017-06-17,100
2017-06-18,100
2017-06-19,100
2017-06-20,104
2017-06-21,104
2017-06-22,104
2017-06-23,104
2017-06-24,110
2017-06-25,110
2017-06-26,110
2017-06-27,112
2017-06-28,112
2017-06-29,112
2017-06-30,114
2017-07-01,114
2017-07-02,114
2017-07-03,111
2017-07-04,111
2017-07-05,111
2017-07-06,106
2017-07-07,106
2017-07-08,106
2017-07-13,96
2017-07-14,96
2017-07-15,91
2017-07-16,91
2017-07-17,91
2017-07-18,91
2017-07-19,91
2017-07-20,91
2017-07-21,86
2017-07-22,86
2017-07-23,81
2017-07-24,81
2017-07-25,81
2017-07-26,76
2017-07-27,76
2017-07-28,76
2017-07-29,74
2017-07-30,74
2017-07-31,74
2017-08-01,73
2017-08-02,73
2017-08-03,73
2017-08-04,70
2017-08-05,70
2017-08-06,67
2017-08-09,66
2017-08-10,66
2017-08-11,66
2017-08-12,65
2017-08-13,65
2017-08-14,65
2017-08-15,62
2017-08-16,62
2017-08-17,62
2017-08-18,63
2017-08-19,63
2017-08-20,63
2017-08-21,62
2017-08-22,62
2017-08-23,62
2017-08-24,63
2017-08-25,63
2017-08-26,63
2017-08-27,60
2017-08-28,60
2017-08-29,60
2017-08-30,58
2017-08-31,58
2017-09-01,58
2017-09-02,58
2017-09-03,58
2017-09-04,58
2017-09-05,57
2017-09-06,57
2017-09-07,56
2017-09-08,56
2017-09-09,56
2017-09-10,55
2017-09-11,55
2017-09-12,55
2017-09-13,54
2017-09-14,54
2017-09-15,54
2017-09-16,51
2017-09-17,51
2017-09-18,49
2017-09-19,49
2017-09-20,49
2017-09-21,49
2017-09-22,49
2017-09-23,49
2017-09-24,48
2017-09-25,48
2017-09-26,48
2017-09-27,46
2017-09-28,46
2017-09-29,46
2017-09-30,44
2017-10-01,44
2017-10-02,44
2017-10-03,45
2017-10-04,45
2017-10-05,45
2017-10-06,44
2017-10-07,44
2017-10-08,44
2017-10-09,44
2017-10-10,44
2017-10-11,44
2017-10-12,43
2017-10-13,43
2017-10-14,43
2017-10-15,42
2017-10-16,42
2017-10-17,42
2017-10-18,39
2017-10-19,39
2017-10-20,39
2017-10-21,39
2017-10-22,37
2017-10-23,37
2017-10-24,37
2017-10-25,35
2017-10-26,35
2017-10-27,35
2017-10-28,35
2017-10-29,35
2017-10-30,35
2017-10-31,35
2017-11-01,35
2017-11-02,35
2017-11-03,35
2017-11-04,35
2017-11-05,35
2017-11-06,35
2017-11-07,35
2017-11-08,35
2017-11-09,35
2017-11-10,35
2017-11-11,35
2017-11-12,36
2017-11-13,36
2017-11-14,36
2017-11-15,36
2017-11-16,36
2017-11-17,36
2017-11-18,36
2017-11-19,34
2017-11-20,34
2017-11-21,34
2017-11-22,33
2017-11-23,33
2017-11-24,33
2017-11-25,32
2017-11-26,32
2017-11-27,32
2017-11-28,32
2017-11-29,33
2017-11-30,33
2017-12-01,33
2017-12-02,34
2017-12-03,34
2017-12-04,34
2017-12-05,35
2017-12-06,35
2017-12-07,35
2017-12-08,37
2017-12-09,37
2017-12-10,39
2017-12-11,39
2017-12-12,39
2017-12-13,41
2017-12-14,41
2017-12-15,41
2017-12-16,39
2017-12-17,39
2017-12-18,39
2017-12-19,37
2017-12-20,37
2017-12-21,37
2017-12-22,35
2017-12-23,35
2017-12-24,35
2017-12-25,35
2017-12-26,36
2017-12-27,36
2017-12-28,36
2017-12-29,36
2017-12-30,36
2017-12-31,36
2018-01-01,37
2018-01-02,37
2018-01-03,37
2018-01-04,39
2018-01-05,39
2018-01-06,40
2018-01-07,40
2018-01-08,40
2018-01-09,41
2018-01-10,41
2018-01-11,41
2018-01-12,40
2018-01-13,40
2018-01-14,41
2018-01-15,41
2018-01-16,42
2018-01-17,42
2018-01-18,44
2018-01-19,44
2018-01-20,44
2018-01-21,42
2018-01-22,42
2018-01-23,41
2018-01-24,41
2018-01-25,41
2018-01-26,38
2018-01-27,38
2018-01-28,36
2018-01-29,36
2018-01-30,34
2018-02-01,34
2018-02-02,33
2018-02-03,33
2018-02-04,34
2018-02-05,34
2018-02-06,34
2018-02-07,36
2018-02-08,36
2018-02-09,38
2018-02-10,38
2018-02-11,38
2018-02-12,39
2018-02-13,39
2018-02-14,39
2018-02-15,40
2018-02-16,40
2018-02-17,39
2018-02-18,39
2018-02-19,38
2018-02-20,38
2018-02-21,38
2018-02-22,37
2018-02-23,37
2018-02-24,37
2018-02-25,36
2018-02-26,36
2018-02-27,34
2018-02-28,34
2018-03-01,34
2018-03-02,32
2018-03-03,32
2018-03-04,32
2018-03-05,32
2018-03-06,32
2018-03-07,31
2018-03-08,31
2018-03-09,31
2018-03-10,31
2018-03-11,31
2018-03-12,31
2018-03-13,31
2018-03-14,31
2018-03-15,31
2018-03-16,31
2018-03-17,31
2018-03-18,31
2018-03-19,31
2018-03-20,33
2018-03-21,33
2018-03-23,34
2018-03-24,34
2018-03-26,32
2018-03-27,32
2018-03-28,32
2018-03-29,32
2018-03-30,32
2018-03-31,32
2018-04-01,32
2018-04-02,32
2018-04-03,32
2018-04-04,32
2018-04-05,32
2018-04-06,32
2018-04-08,32
2018-04-09,32
2018-04-10,32
2018-04-11,32
2018-04-12,32
2018-04-13,32
2018-04-14,32
2018-04-16,32
2018-04-17,32
2018-04-18,32
2018-04-19,32
2018-04-20,32
2018-04-21,32
2018-04-22,32
2018-04-23,32
2018-04-24,30
2018-04-25,30
2018-04-26,30
2018-04-27,28
2018-04-28,28
2018-04-29,26
2018-04-30,26
2018-05-01,24
2018-05-02,24
2018-05-03,24
2018-05-04,22
2018-05-05,22
2018-05-06,22
2018-05-07,22
2018-05-08,22
2018-05-09,24
2018-05-10,24
2018-05-11,24
2018-05-12,26
2018-05-13,26
2018-05-14,26
2018-05-15,26
2018-05-16,26
2018-05-17,26
2018-05-18,27
2018-05-19,27
2018-05-20,25
2018-05-21,25
2018-05-22,23
2018-05-23,23
2018-05-24,21
2018-05-25,21
2018-05-26,20
2018-05-27,20
2018-05-28,20
2018-05-29,20
2018-05-30,20
2018-05-31,19
2018-06-01,19
2018-06-02,19
2018-06-03,19
2018-06-04,19
2018-06-05,20
2018-06-06,20
2018-06-07,20
2018-06-08,20
2018-06-09,20
2018-06-10,20
2018-06-11,20
2018-06-12,20
2018-06-13,20
2018-06-14,20
2018-06-15,20
2018-06-16,21
2018-06-17,21
2018-06-18,19
2018-06-19,19
2018-06-20,19
2018-06-21,18
2018-06-22,18
2018-06-23,18
2018-06-24,17
2018-06-25,17
2018-06-26,17
2018-06-27,18
2018-06-28,18
2018-06-29,19
2018-06-30,19
2018-07-01,20
2018-07-02,20
2018-07-03,20
2018-07-04,20
2018-07-05,20
2018-07-06,20
2018-07-07,20
2018-07-08,20
2018-07-09,21
2018-07-10,21
2018-07-11,20
2018-07-12,20
2018-07-13,20
2018-07-14,20
2018-07-15,20
2018-07-16,20
2018-07-17,20
2018-07-18,20
2018-07-19,20
2018-07-20,20
2018-07-21,20
2018-07-22,21
2018-07-23,21
2018-07-24,23
2018-07-25,23
2018-07-26,25
2018-07-27,25
2018-07-28,26
2018-07-29,26
2018-07-30,27
2018-07-31,27
2018-08-01,27
2018-08-02,29
2018-08-03,29
2018-08-04,31
2018-08-05,31
2018-08-06,33
2018-08-07,33
2018-08-08,35
2018-08-09,35
2018-08-10,35
2018-08-11,35
2018-08-12,35
2018-08-14,34
2018-08-16,32
2018-08-17,32
2018-08-18,30
2018-08-19,30
2018-08-20,28
2018-08-21,28
2018-08-22,26
2018-08-23,26
2018-08-24,25
2018-08-25,25
2018-08-26,25
2018-08-27,26
2018-08-28,26
2018-08-29,26
2018-08-30,26
2018-08-31,27
2018-09-01,27
2018-09-02,29
2018-09-03,29
2018-09-04,29
2018-09-05,29
2018-09-06,29
2018-09-07,29
2018-09-08,29
2018-09-09,29
2018-09-10,27
2018-09-11,27
2018-09-12,26
2018-09-13,26
2018-09-14,27
2018-09-15,27
2018-09-16,29
2018-09-17,29
2018-09-18,31
2018-09-19,31
2018-09-20,33
2018-09-21,33
2018-09-22,35
2018-09-23,35
2018-09-24,37
2018-09-25,37
2018-09-26,38
2018-09-27,38
2018-09-28,40
2018-09-29,40
2018-09-30,41
2018-10-02,43
2018-10-03,44
2018-10-04,44
2018-10-05,44
2018-10-06,45
2018-10-07,45
2018-10-08,47
2018-10-09,47
2018-10-10,49
2018-10-11,49
2018-10-12,49
2018-10-13,49
2018-10-14,50
2018-10-15,50
2018-10-16,51
2018-10-17,51
2018-10-18,52
2018-10-19,52
2018-10-20,53
2018-10-21,53
2018-10-22,50
2018-10-23,50
2018-10-24,48
2018-10-25,48
2018-10-26,47
2018-10-27,47
2018-10-28,47
2018-10-29,47
2018-10-30,45
2018-10-31,43
2018-11-01,41
2018-11-03,38
2018-11-04,36
2018-11-05,34
2018-11-06,32
2018-11-07,30
2018-11-08,28
2018-11-09,28
2018-11-10,28
2018-11-11,28
2018-11-12,28
2018-11-13,26
2018-11-14,26
2018-11-15,26
2018-11-16,27
2018-11-17,29
2018-11-18,30
2018-11-19,30
2018-11-20,31
2018-11-21,31
2018-11-22,30
2018-11-23,29
2018-11-24,28
2018-11-25,28
2018-11-26,28
2018-11-27,27
2018-11-28,25
2018-12-01,24
2018-12-02,23
2018-12-03,23
2018-12-04,23
2018-12-05,21
2018-12-07,19
2018-12-09,19
2018-12-10,18
2018-12-11,18
2018-12-12,18
2018-12-13,18
2018-12-14,19
2018-12-15,19
2018-12-16,19
2018-12-17,19
2018-12-18,19
2018-12-19,19
2018-12-20,20
2018-12-21,21
2018-12-22,22
2018-12-23,24
2018-12-24,24
2018-12-25,24
2018-12-26,24
2018-12-27,26
2018-12-28,26
2018-12-29,28
2018-12-30,30
2018-12-31,32
2019-01-01,32
2019-01-02,32
2019-01-03,32
2019-01-04,33
2019-01-05,33
2019-01-06,34
2019-01-08,34
2019-01-10,33
2019-01-11,33
2019-01-12,32
2019-01-13,31
2019-01-14,29
2019-01-15,28
2019-01-16,28
2019-01-17,28
2019-01-18,29
2019-01-19,30
2019-01-20,31
2019-01-21,31
2019-01-22,32
2019-01-23,34
2019-01-24,34
2019-01-25,36
2019-01-26,38
2019-01-27,39
2019-01-28,41
2019-01-29,44
2019-01-30,45
2019-01-31,45
2019-02-01,45
2019-02-02,45
2019-02-03,45
2019-02-04,45
2019-02-05,44
2019-02-06,44
2019-02-07,44
2019-02-08,44
2019-02-09,46
2019-02-10,47
2019-02-11,49
2019-02-12,49
2019-02-13,50
2019-02-14,50
2019-02-15,50
2019-02-16,50
2019-02-17,50
2019-02-18,51
2019-02-19,51
2019-02-20,50
2019-02-21,51
2019-02-22,51
2019-02-23,50
2019-02-24,51
2019-02-25,49
2019-02-26,49
2019-02-27,47
2019-02-28,47
2019-03-01,44
2019-03-02,41
2019-03-03,38
2019-03-04,36
2019-03-05,34
2019-03-06,32
2019-03-07,31
2019-03-08,31
2019-03-09,33
2019-03-10,35
2019-03-11,35
2019-03-12,35
2019-03-13,35
2019-03-14,36
2019-03-15,36
2019-03-16,35
2019-03-17,35
2019-03-18,35
2019-03-19,36
2019-03-20,37
2019-03-21,37
2019-03-22,39
2019-03-23,39
2019-03-24,39
2019-03-25,39
2019-03-26,37
2019-03-27,37
2019-03-28,36
2019-03-29,35
2019-03-30,35
2019-03-31,34
2019-04-01,34
2019-04-02,34
2019-04-03,34
2019-04-04,34
2019-04-05,32
2019-04-06,32
2019-04-07,30
2019-04-08,30
2019-04-09,30
2019-04-10,30
2019-04-11,30
2019-04-12,29
2019-04-13,28
2019-04-14,29
2019-04-15,29
2019-04-16,29
2019-04-17,29
2019-04-18,29
2019-04-19,29
2019-04-20,29
2019-04-21,29
2019-04-22,29
2019-04-23,30
2019-04-24,30
2019-04-25,31
2019-04-26,31
2019-04-27,31
2019-04-28,29
2019-04-29,29
2019-04-30,28
2019-05-01,28
2019-05-02,27
2019-05-03,25
2019-05-04,23
2019-05-05,23
2019-05-06,22
2019-05-07,22
2019-05-08,20
2019-05-09,20
2019-05-10,20
2019-05-11,20
2019-05-12,20
2019-05-13,20
2019-05-14,20
2019-05-15,19
2019-05-16,19
2019-05-17,18
2019-05-18,18
2019-05-19,18
2019-05-20,19
2019-05-21,19
2019-05-22,19
2019-05-23,19
2019-05-24,19
2019-05-25,19
2019-05-26,19
2019-05-27,20
2019-05-28,20
2019-05-29,21
2019-05-30,21
2019-05-31,23
2019-06-01,23
2019-06-02,25
2019-06-03,25
2019-06-04,27
2019-06-05,27
2019-06-06,29
2019-06-07,29
2019-06-08,31
2019-06-09,31
2019-06-10,33
2019-06-11,33
2019-06-12,35
2019-06-13,35
2019-06-14,37
2019-06-15,37
2019-06-16,39
2019-06-17,39
2019-06-18,41
2019-06-19,41
2019-06-20,43
2019-06-21,43
2019-06-22,45
2019-06-23,45
2019-06-24,45
2019-06-25,45
2019-06-26,46
2019-06-27,46
2019-06-28,45
2019-06-29,45
2019-06-30,44
2019-07-01,44
2019-07-02,43
2019-07-03,43
2019-07-04,42
2019-07-05,42
2019-07-06,41
2019-07-07,41
2019-07-08,40
2019-07-09,40
2019-07-10,39
2019-07-11,39
2019-07-12,41
2019-07-13,41
2019-07-14,40
2019-07-15,40
2019-07-16,40
2019-07-17,40
2019-07-18,40
2019-07-19,38
2019-07-20,38
2019-07-21,36
2019-07-22,36
2019-07-23,35
2019-07-24,35
2019-07-25,36
2019-07-26,36
2019-07-27,38
2019-07-28,38
2019-07-29,40
2019-07-30,40
2019-07-31,41
2019-08-01,41
2019-08-02,42
2019-08-03,42
2019-08-04,42
2019-08-05,42
2019-08-06,42
2019-08-07,42
2019-08-08,44
2019-08-09,44
2019-08-10,44
2019-08-11,44
2019-08-12,45
2019-08-13,45
2019-08-14,43
2019-08-15,43
2019-08-16,42
2019-08-17,42
2019-08-18,39
2019-08-19,39
2019-08-20,37
2019-08-21,37
2019-08-22,36
2019-08-23,36
2019-08-24,37
2019-08-24,37
2019-08-25,37
2019-08-25,37
2019-08-26,39
2019-08-26,39
2019-08-27,39
2019-08-27,39
2019-08-28,41
2019-08-29,41
