date_obj,Villager%20robe%20(pink) price
2019-01-04,7667
2019-01-05,7667
2019-01-06,7667
2019-01-08,7667
2019-01-10,7667
2019-01-11,7667
2019-01-12,7667
2019-01-13,7667
2019-01-14,7667
2019-01-15,7667
2019-01-16,7667
2019-01-17,7667
2019-01-18,7667
2019-01-19,7426
2019-01-20,7426
2019-01-21,7426
2019-01-22,7426
2019-01-23,7426
2019-01-24,7426
2019-01-25,7426
2019-01-26,7426
2019-01-27,7426
2019-01-28,7426
2019-01-29,7426
2019-01-30,7426
2019-01-31,7426
2019-02-01,7426
2019-02-02,7426
2019-02-03,7426
2019-02-04,7426
2019-02-05,7426
2019-02-06,7426
2019-02-07,7271
2019-02-08,7271
2019-02-09,7271
2019-02-10,7271
2019-02-11,7271
2019-02-12,7271
2019-02-13,7271
2019-02-14,7271
2019-02-15,7271
2019-02-16,7271
2019-02-17,7271
2019-02-18,7271
2019-02-19,7271
2019-02-20,7271
2019-02-21,7271
2019-02-22,7271
2019-02-23,7271
2019-02-24,7271
2019-02-25,7271
2019-02-26,7271
2019-02-27,7271
2019-02-28,7271
2019-03-01,7271
2019-03-02,7271
2019-03-03,7271
2019-03-04,7271
2019-03-05,7271
2019-03-06,7271
2019-03-07,7271
2019-03-08,7271
2019-03-09,7271
2019-03-10,7271
2019-03-11,7271
2019-03-12,7271
2019-03-13,7271
2019-03-14,7271
2019-03-15,7271
2019-03-16,7271
2019-03-17,7271
2019-03-18,7271
2019-03-19,7271
2019-03-20,7271
2019-03-21,7063
2019-03-22,7063
2019-03-23,7063
2019-03-24,7063
2019-03-25,7063
2019-03-26,7063
2019-03-27,7063
2019-03-28,7063
2019-03-29,7063
2019-03-30,7063
2019-03-31,7063
2019-04-01,7063
2019-04-02,7063
2019-04-03,7063
2019-04-04,7063
2019-04-05,6724
2019-04-06,6724
2019-04-07,6724
2019-04-08,6724
2019-04-09,6724
2019-04-10,6724
2019-04-11,6724
2019-04-12,6724
2019-04-13,6724
2019-04-14,6724
2019-04-15,6724
2019-04-16,6724
2019-04-17,6724
2019-04-18,6724
2019-04-19,6724
2019-04-20,6724
2019-04-21,6671
2019-04-22,6671
2019-04-23,6671
2019-04-24,6671
2019-04-25,6671
2019-04-26,6671
2019-04-27,6671
2019-04-28,6671
2019-04-29,6671
2019-04-30,6671
2019-05-01,6671
2019-05-02,6671
2019-05-03,6671
2019-05-04,6671
2019-05-05,6671
2019-05-06,6671
2019-05-07,6671
2019-05-08,6342
2019-05-09,6342
2019-05-10,6342
2019-05-11,6342
2019-05-12,6342
2019-05-13,6342
2019-05-14,6342
2019-05-15,6342
2019-05-16,6342
2019-05-17,6342
2019-05-18,6342
2019-05-19,6342
2019-05-20,6342
2019-05-21,6342
2019-05-22,6342
2019-05-23,6342
2019-05-24,6342
2019-05-25,6342
2019-05-26,6342
2019-05-27,6037
2019-05-28,6037
2019-05-29,6037
2019-05-30,6037
2019-05-31,6037
2019-06-01,6037
2019-06-02,6037
2019-06-03,6037
2019-06-04,6037
2019-06-05,6037
2019-06-06,6037
2019-06-07,6037
2019-06-08,6037
2019-06-09,6037
2019-06-10,6037
2019-06-11,6037
2019-06-12,6037
2019-06-13,6037
2019-06-14,6037
2019-06-15,6037
2019-06-16,6037
2019-06-17,6037
2019-06-18,5886
2019-06-19,5886
2019-06-20,5886
2019-06-21,5886
2019-06-22,5886
2019-06-23,5886
2019-06-24,5886
2019-06-25,5886
2019-06-26,5886
2019-06-27,5886
2019-06-28,5886
2019-06-29,5886
2019-06-30,5886
2019-07-01,5886
2019-07-02,5886
2019-07-03,5886
2019-07-04,5886
2019-07-05,5886
2019-07-06,5886
2019-07-07,5886
2019-07-08,5886
2019-07-09,5886
2019-07-10,5886
2019-07-11,5886
2019-07-12,5780
2019-07-13,5780
2019-07-14,5780
2019-07-15,5780
2019-07-16,5780
2019-07-17,5780
2019-07-18,5780
2019-07-19,5780
2019-07-20,5780
2019-07-21,5780
2019-07-22,5780
2019-07-23,5780
2019-07-24,5780
2019-07-25,5780
2019-07-26,5780
2019-07-27,5780
2019-07-28,5780
2019-07-29,5780
2019-07-30,5780
2019-07-31,5780
2019-08-01,5780
2019-08-02,5780
2019-08-03,5780
2019-08-04,5780
2019-08-05,5780
2019-08-06,5780
2019-08-07,5780
2019-08-08,5780
2019-08-09,5780
2019-08-10,5654
2019-08-11,5654
2019-08-12,5654
2019-08-13,5654
2019-08-14,5654
2019-08-15,5654
2019-08-16,5654
2019-08-17,5654
2019-08-18,5654
2019-08-19,5654
2019-08-20,5654
2019-08-21,5654
2019-08-22,5654
2019-08-23,5654
2019-08-24,5654
2019-08-24,5654
2019-08-25,5654
2019-08-25,5654
2019-08-26,5654
2019-08-26,5654
2019-08-27,5654
2019-08-27,5654
2019-08-28,5654
2019-08-29,5654
2019-08-30,5654
2019-08-31,5654
2019-09-01,5654
2019-09-02,5654
2019-09-03,5654
2019-09-04,5516
2019-09-05,5516
2019-09-06,5516
2019-09-07,5516
2019-09-08,5516
2019-09-09,5516
2019-09-10,5516
2019-09-11,5516
2019-09-12,5516
2019-09-13,5516
2019-09-14,5516
2019-09-15,5516
2019-09-16,5516
2019-09-17,5516
2019-09-18,5516
2019-09-19,5516
2019-09-20,5516
2019-09-21,5516
2019-09-22,5516
2019-09-23,5516
2019-09-24,5516
2019-09-25,5516
2019-09-26,5516
2019-09-27,5516
2019-09-28,5516
2019-09-29,5516
2019-09-30,5516
2019-10-01,5516
2019-10-02,5414
2019-10-03,5414
2019-10-04,5414
2019-10-05,5414
2019-10-06,5414
2019-10-07,5414
2019-10-08,5414
2019-10-09,5414
2019-10-10,5414
2019-10-11,5414
2019-10-12,5414
2019-10-13,5414
2019-10-14,5414
2019-10-15,5414
2019-10-16,5414
2019-10-17,5414
2019-10-18,5414
2019-10-19,5414
2019-10-20,5414
2019-10-21,5414
2019-10-22,5414
2019-10-23,5414
2019-10-24,5414
2019-10-25,5414
2019-10-26,5414
2019-10-27,5414
2019-10-28,5170
2019-10-29,5170
2019-10-30,5170
2019-10-31,5170
2019-11-01,5170
2019-11-02,5170
2019-11-03,5170
2019-11-04,5170
2019-11-05,5170
2019-11-06,5170
2019-11-07,5170
2019-11-08,5170
2019-11-09,5170
2019-11-10,5170
2019-11-11,5170
2019-11-12,5170
2019-11-13,5170
2019-11-14,5170
2019-11-15,5170
2019-11-16,5170
2019-11-17,5170
2019-11-18,5170
2019-11-19,5170
2019-11-20,5170
2019-11-21,5170
2019-11-22,4941
2019-11-23,4941
2019-11-24,4941
2019-11-25,4941
2019-11-26,4941
2019-11-27,4941
2019-11-28,4941
2019-11-29,4941
2019-11-30,4941
2019-12-01,4941
2019-12-02,4941
2019-12-03,4941
2019-12-04,4941
2019-12-05,4941
2019-12-06,4941
2019-12-07,4941
2019-12-08,4941
2019-12-09,4941
2019-12-10,4941
2019-12-11,4941
2019-12-12,4941
2019-12-13,4941
2019-12-14,4941
2019-12-15,4941
2019-12-16,4941
2019-12-17,4941
2019-12-18,4941
2019-12-19,4941
2019-12-20,4941
2019-12-21,4941
2019-12-22,4941
2019-12-23,4884
2019-12-24,4884
2019-12-25,4884
2019-12-26,4884
2019-12-27,4884
2019-12-28,4884
2019-12-29,4884
2019-12-30,4884
2019-12-31,4884
2020-01-01,4884
2020-01-02,4884
2020-01-03,4884
2020-01-04,4884
2020-01-05,4884
2020-01-06,4884
2020-01-07,4884
2020-01-08,4884
2020-01-09,4884
2020-01-10,4884
2020-01-11,4884
2020-01-12,4884
2020-01-13,4884
2020-01-14,4884
2020-01-15,4884
2020-01-16,4884
2020-01-17,4884
2020-01-18,4884
2020-01-19,4834
2020-01-20,4834
2020-01-21,4834
2020-01-22,4834
2020-01-23,4834
2020-01-24,4834
2020-01-25,4834
2020-01-26,4834
2020-01-27,4834
2020-01-28,4834
2020-01-29,4834
2020-01-30,4834
2020-01-31,4834
2020-02-01,4834
2020-02-02,4834
2020-02-03,4834
2020-02-04,4834
2020-02-05,4834
2020-02-06,4834
2020-02-07,4834
2020-02-08,4834
2020-02-09,4834
2020-02-10,4834
2020-02-11,4819
2020-02-12,4819
2020-02-13,4819
2020-02-14,4819
2020-02-15,4819
2020-02-16,4819
2020-02-17,4819
2020-02-18,4819
2020-02-19,4819
2020-02-20,4819
2020-02-21,4819
2020-02-22,4819
2020-02-23,4819
2020-02-24,4819
2020-02-25,4819
2020-02-26,4819
2020-02-27,4819
2020-02-28,4819
2020-02-29,4819
2020-03-01,4819
2020-03-02,4819
2020-03-03,4664
2020-03-04,4664
2020-03-05,4664
2020-03-06,4664
2020-03-07,4664
2020-03-08,4664
2020-03-09,4664
2020-03-10,4664
2020-03-11,4664
2020-03-12,4664
2020-03-13,4664
2020-03-14,4664
2020-03-15,4664
2020-03-16,4664
2020-03-17,4664
2020-03-18,4664
2020-03-19,4664
2020-03-20,4664
2020-03-21,4664
2020-03-22,4664
2020-03-23,4664
2020-03-24,4664
2020-03-25,4664
2020-03-26,4617
2020-03-27,4617
2020-03-28,4617
2020-03-29,4617
2020-03-30,4617
2020-03-31,4617
2020-04-01,4617
2020-04-02,4617
2020-04-03,4617
2020-04-04,4617
2020-04-05,4617
2020-04-06,4617
2020-04-07,4617
2020-04-08,4617
2020-04-09,4617
2020-04-10,4617
2020-04-11,4617
2020-04-12,4617
2020-04-13,4617
2020-04-14,4538
2020-04-15,4538
2020-04-16,4538
2020-04-17,4538
2020-04-18,4538
2020-04-19,4538
2020-04-20,4538
2020-04-21,4538
2020-04-22,4538
2020-04-23,4538
2020-04-24,4538
2020-04-25,4538
2020-04-26,4538
2020-04-27,4538
2020-04-28,4538
2020-04-29,4538
2020-04-30,4538
2020-05-01,4538
2020-05-02,4470
2020-05-03,4470
2020-05-04,4470
2020-05-05,4470
2020-05-06,4470
2020-05-07,4470
2020-05-08,4470
2020-05-09,4470
2020-05-10,4470
2020-05-11,4470
2020-05-12,4470
2020-05-13,4470
