date_obj,Wooden%20chair%20(flatpack) price
2016-03-18,112
2016-03-19,112
2016-03-20,112
2016-03-21,112
2016-03-22,112
2016-03-23,112
2016-03-24,112
2016-03-25,107
2016-03-26,107
2016-03-27,107
2016-03-28,107
2016-03-29,107
2016-03-30,107
2016-03-31,107
2016-04-01,107
2016-04-02,107
2016-04-03,107
2016-04-04,107
2016-04-05,107
2016-04-06,107
2016-04-07,107
2016-04-08,107
2016-04-09,107
2016-04-10,107
2016-04-11,107
2016-04-12,107
2016-04-13,101
2016-04-14,101
2016-04-15,101
2016-04-16,101
2016-04-17,101
2016-04-18,101
2016-04-19,101
2016-04-20,101
2016-04-21,101
2016-04-22,101
2016-04-23,101
2016-04-24,101
2016-04-25,101
2016-04-26,101
2016-04-27,101
2016-04-28,101
2016-04-29,101
2016-04-30,96
2016-05-01,96
2016-05-02,96
2016-05-03,96
2016-05-04,96
2016-05-05,95
2016-05-06,95
2016-05-07,95
2016-05-08,95
2016-05-09,95
2016-05-10,95
2016-05-11,100
2016-05-12,100
2016-05-13,100
2016-05-14,100
2016-05-15,100
2016-05-16,101
2016-05-17,101
2016-05-18,101
2016-05-19,101
2016-05-22,101
2016-05-23,101
2016-05-24,100
2016-05-25,100
2016-05-26,100
2016-05-27,100
2016-05-28,100
2016-05-29,100
2016-05-30,100
2016-05-31,100
2016-06-01,100
2016-06-02,99
2016-06-03,99
2016-06-04,99
2016-06-05,99
2016-06-06,99
2016-06-07,99
2016-06-08,99
2016-06-09,99
2016-06-10,99
2016-06-11,99
2016-06-12,99
2016-06-13,99
2016-06-14,95
2016-06-15,95
2016-06-16,95
2016-06-17,95
2016-06-18,95
2016-06-19,95
2016-06-20,95
2016-06-21,95
2016-06-22,95
2016-06-23,95
2016-06-24,95
2016-06-25,90
2016-06-26,90
2016-06-27,90
2016-06-28,90
2016-06-29,90
2016-06-30,90
2016-07-01,90
2016-07-02,90
2016-07-03,90
2016-07-04,90
2016-07-05,90
2016-07-06,90
2016-07-07,86
2016-07-08,86
2016-07-09,86
2016-07-10,86
2016-07-11,86
2016-07-12,86
2016-07-13,86
2016-07-14,86
2016-07-15,86
2016-07-16,86
2016-07-17,86
2016-07-18,86
2016-07-24,85
2016-07-25,85
2016-07-26,85
2016-07-27,85
2016-07-28,85
2016-07-29,85
2016-07-30,85
2016-07-31,85
2016-08-01,85
2016-08-02,85
2016-08-03,82
2016-08-04,82
2016-08-05,82
2016-08-06,82
2016-08-07,82
2016-08-08,82
2016-08-09,82
2016-08-10,82
2016-08-11,82
2016-08-12,82
2016-08-13,82
2016-08-14,82
2016-08-15,82
2016-08-16,82
2016-08-17,82
2016-08-18,82
2016-08-19,82
2016-08-20,82
2016-08-21,82
2016-08-22,82
2016-08-23,82
2016-08-24,82
2016-08-25,78
2016-08-26,78
2016-08-28,78
2016-08-31,78
2016-09-01,78
2016-09-02,78
2016-09-03,78
2016-09-04,78
2016-09-05,78
2016-09-06,78
2016-09-07,78
2016-09-08,78
2016-09-09,78
2016-09-10,78
2016-09-11,78
2016-09-12,78
2016-09-13,78
2016-09-14,76
2016-09-15,76
2016-09-16,76
2016-09-17,76
2016-09-18,76
2016-09-19,76
2016-09-20,76
2016-09-21,76
2016-09-22,76
2016-09-23,76
2016-09-24,76
2016-09-25,76
2016-09-26,76
2016-09-27,76
2016-09-28,76
2016-09-29,76
2016-09-30,76
2016-10-01,76
2016-10-02,76
2016-10-03,76
2016-10-04,76
2016-10-05,76
2016-10-06,76
2016-10-07,76
2016-10-08,76
2016-10-09,78
2016-10-10,78
2016-10-11,78
2016-10-12,78
2016-10-13,78
2016-10-14,78
2016-10-15,78
2016-10-16,78
2016-10-17,78
2016-10-18,78
2016-10-19,78
2016-10-20,78
2016-10-21,78
2016-10-22,78
2016-10-23,78
2016-10-24,78
2016-10-25,78
2016-10-26,76
2016-10-27,76
2016-10-28,76
2016-10-29,76
2016-10-30,76
2016-10-31,76
2016-11-01,76
2016-11-02,76
2016-11-03,76
2016-11-04,76
2016-11-05,76
2016-11-06,76
2016-11-07,76
2016-11-08,76
2016-11-09,76
2016-11-10,76
2016-11-11,76
2016-11-12,76
2016-11-13,76
2016-11-14,76
2016-12-08,74
2016-12-09,72
2016-12-10,72
2016-12-11,72
2016-12-12,72
2016-12-13,72
2016-12-14,72
2016-12-15,72
2016-12-16,72
2016-12-17,72
2016-12-18,72
2016-12-19,72
2016-12-20,72
2016-12-21,72
2016-12-22,72
2016-12-23,72
2016-12-24,72
2016-12-25,72
2016-12-26,72
2016-12-27,72
2016-12-28,72
2016-12-29,72
2016-12-30,72
2016-12-31,72
2017-01-01,74
2017-01-02,74
2017-01-03,74
2017-01-04,74
2017-01-05,74
2017-01-06,74
2017-01-07,74
2017-01-08,74
2017-01-09,74
2017-01-10,74
2017-01-11,74
2017-01-12,71
2017-01-13,71
2017-01-14,71
2017-01-15,71
2017-01-16,71
2017-01-17,71
2017-01-18,71
2017-01-19,71
2017-01-20,71
2017-01-21,71
2017-01-22,71
2017-01-27,71
2017-01-28,71
2017-01-29,71
2017-01-30,71
2017-01-31,71
2017-02-01,71
2017-02-02,71
2017-02-03,71
2017-02-04,71
2017-02-05,71
2017-02-06,71
2017-02-07,71
2017-02-08,71
2017-02-09,71
2017-02-10,71
2017-02-11,71
2017-02-12,71
2017-02-13,71
2017-02-14,71
2017-02-15,71
2017-02-16,71
2017-02-18,70
2017-02-19,70
2017-02-20,70
2017-02-21,70
2017-02-22,70
2017-02-23,70
2017-02-24,70
2017-02-25,70
2017-02-26,70
2017-02-27,70
2017-02-28,70
2017-03-01,70
2017-03-02,69
2017-03-03,69
2017-03-04,69
2017-03-05,69
2017-03-06,69
2017-03-07,69
2017-03-08,69
2017-03-09,69
2017-03-10,69
2017-03-11,69
2017-03-12,69
2017-03-13,69
2017-03-14,69
2017-03-15,67
2017-03-16,67
2017-03-17,67
2017-03-18,67
2017-03-19,67
2017-03-20,67
2017-03-21,67
2017-03-22,67
2017-03-23,67
2017-03-24,67
2017-03-25,67
2017-03-26,67
2017-03-27,67
2017-03-28,67
2017-03-29,67
2017-03-30,65
2017-03-31,65
2017-04-01,65
2017-04-02,65
2017-04-03,65
2017-04-04,65
2017-04-12,63
2017-04-13,63
2017-04-14,63
2017-04-15,63
2017-04-16,63
2017-04-17,63
2017-04-18,63
2017-04-19,63
2017-04-20,63
2017-04-21,63
2017-04-22,63
2017-04-23,63
2017-04-24,63
2017-04-25,63
2017-04-26,63
2017-04-27,63
2017-04-28,63
2017-04-29,63
2017-04-30,63
2017-05-01,63
2017-05-02,64
2017-05-03,64
2017-05-04,64
2017-05-05,64
2017-05-06,64
2017-05-07,64
2017-05-08,64
2017-05-09,66
2017-05-10,66
2017-05-11,66
2017-05-12,66
2017-05-13,66
2017-05-14,66
2017-05-15,66
2017-05-16,66
2017-05-17,66
2017-05-18,65
2017-05-19,65
2017-05-20,65
2017-05-21,65
2017-05-22,65
2017-05-23,65
2017-05-24,65
2017-05-25,65
2017-05-26,65
2017-05-27,66
2017-05-28,66
2017-05-29,66
2017-05-30,66
2017-05-31,66
2017-06-01,66
2017-06-02,66
2017-06-03,66
2017-06-06,67
2017-06-07,67
2017-06-08,67
2017-06-09,67
2017-06-10,67
2017-06-11,67
2017-06-12,67
2017-06-13,67
2017-06-14,70
2017-06-15,70
2017-06-16,70
2017-06-17,70
2017-06-18,70
2017-06-19,70
2017-06-20,70
2017-06-21,70
2017-06-22,70
2017-06-23,70
2017-06-24,70
2017-06-25,70
2017-06-26,70
2017-06-27,70
2017-06-28,70
2017-06-29,70
2017-06-30,70
2017-07-01,70
2017-07-02,70
2017-07-03,72
2017-07-04,72
2017-07-05,72
2017-07-06,72
2017-07-07,72
2017-07-08,72
2017-07-13,73
2017-07-14,73
2017-07-15,73
2017-07-16,73
2017-07-17,73
2017-07-18,73
2017-07-19,73
2017-07-20,73
2017-07-21,73
2017-07-22,74
2017-07-23,74
2017-07-24,74
2017-07-25,74
2017-07-26,74
2017-07-27,74
2017-07-28,74
2017-07-29,74
2017-07-30,74
2017-07-31,75
2017-08-01,75
2017-08-02,75
2017-08-03,75
2017-08-04,75
2017-08-05,75
2017-08-06,75
2017-08-09,75
2017-08-10,75
2017-08-11,75
2017-08-12,73
2017-08-13,73
2017-08-14,73
2017-08-15,73
2017-08-16,73
2017-08-17,73
2017-08-18,73
2017-08-19,73
2017-08-20,73
2017-08-21,73
2017-08-22,73
2017-08-23,71
2017-08-24,71
2017-08-25,71
2017-08-26,71
2017-08-27,71
2017-08-28,71
2017-08-29,71
2017-08-30,71
2017-08-31,71
2017-09-01,69
2017-09-02,69
2017-09-03,69
2017-09-04,69
2017-09-05,69
2017-09-06,69
2017-09-07,69
2017-09-08,69
2017-09-09,69
2017-09-10,69
2017-09-11,69
2017-09-12,67
2017-09-13,67
2017-09-14,67
2017-09-15,67
2017-09-16,67
2017-09-17,67
2017-09-18,67
2017-09-19,67
2017-09-20,67
2017-09-21,67
2017-09-22,67
2017-09-23,67
2017-09-24,66
2017-09-25,66
2017-09-26,66
2017-09-27,66
2017-09-28,66
2017-09-29,66
2017-09-30,66
2017-10-01,66
2017-10-02,66
2017-10-03,66
2017-10-04,66
2017-10-05,66
2017-10-06,66
2017-10-07,69
2017-10-08,69
2017-10-09,69
2017-10-10,69
2017-10-11,69
2017-10-12,69
2017-10-13,69
2017-10-14,69
2017-10-15,69
2017-10-16,69
2017-10-17,69
2017-10-18,69
2017-10-19,69
2017-10-20,69
2017-10-21,69
2017-10-22,69
2017-10-23,69
2017-10-24,69
2017-10-25,69
2017-10-26,69
2017-10-27,69
2017-10-28,69
2017-10-29,69
2017-10-30,69
2017-10-31,69
2017-11-01,69
2017-11-02,69
2017-11-03,69
2017-11-04,69
2017-11-05,69
2017-11-06,69
2017-11-07,69
2017-11-08,69
2017-11-09,69
2017-11-10,69
2017-11-11,69
2017-11-12,69
2017-11-13,69
2017-11-14,69
2017-11-15,69
2017-11-16,69
2017-11-17,69
2017-11-18,69
2017-11-19,69
2017-11-20,69
2017-11-21,69
2017-11-22,69
2017-11-23,69
2017-11-24,69
2017-11-25,69
2017-11-26,69
2017-11-27,69
2017-11-28,69
2017-11-29,69
2017-11-30,69
2017-12-01,69
2017-12-02,69
2017-12-03,69
2017-12-04,69
2017-12-05,67
2017-12-06,67
2017-12-07,67
2017-12-08,67
2017-12-09,67
2017-12-10,67
2017-12-11,67
2017-12-12,67
2017-12-13,67
2017-12-14,67
2017-12-15,67
2017-12-16,67
2017-12-17,70
2017-12-18,70
2017-12-19,70
2017-12-20,70
2017-12-21,70
2017-12-22,70
2017-12-23,70
2017-12-24,70
2017-12-25,70
2017-12-26,70
2017-12-27,70
2017-12-28,74
2017-12-29,74
2017-12-30,74
2017-12-31,74
2018-01-01,74
2018-01-02,74
2018-01-03,74
2018-01-04,74
2018-01-05,76
2018-01-06,76
2018-01-07,76
2018-01-08,76
2018-01-09,76
2018-01-10,76
2018-01-11,76
2018-01-12,76
2018-01-13,76
2018-01-14,76
2018-01-15,76
2018-01-16,76
2018-01-17,76
2018-01-18,76
2018-01-19,76
2018-01-20,76
2018-01-21,76
2018-01-22,76
2018-01-23,77
2018-01-24,77
2018-01-25,77
2018-01-26,77
2018-01-27,77
2018-01-28,76
2018-01-29,76
2018-01-30,76
2018-02-01,72
2018-02-02,72
2018-02-03,72
2018-02-04,75
2018-02-05,75
2018-02-06,75
2018-02-07,75
2018-02-08,75
2018-02-09,75
2018-02-10,75
2018-02-11,75
2018-02-12,73
2018-02-13,73
2018-02-14,73
2018-02-15,73
2018-02-16,71
2018-02-17,71
2018-02-18,71
2018-02-19,74
2018-02-20,74
2018-02-21,74
2018-02-22,74
2018-02-23,72
2018-02-24,72
2018-02-25,72
2018-02-26,72
2018-02-27,72
2018-02-28,72
2018-03-01,72
2018-03-02,72
2018-03-03,71
2018-03-04,71
2018-03-05,71
2018-03-06,71
2018-03-07,74
2018-03-08,74
2018-03-09,74
2018-03-10,74
2018-03-11,74
2018-03-12,74
2018-03-13,78
2018-03-14,78
2018-03-15,78
2018-03-16,78
2018-03-17,82
2018-03-18,82
2018-03-20,82
2018-03-21,82
2018-03-23,87
2018-03-24,87
2018-03-26,87
2018-03-27,92
2018-03-28,92
2018-03-29,92
2018-03-30,92
2018-03-31,92
2018-04-01,92
2018-04-02,92
2018-04-03,92
2018-04-04,92
2018-04-05,92
2018-04-06,92
2018-04-08,93
2018-04-09,93
2018-04-10,93
2018-04-11,93
2018-04-12,93
2018-04-13,94
2018-04-14,94
2018-04-16,94
2018-04-17,94
2018-04-18,94
2018-04-19,94
2018-04-20,91
2018-04-21,91
2018-04-22,91
2018-04-23,91
2018-04-24,91
2018-04-25,91
2018-04-26,91
2018-04-27,88
2018-04-28,88
2018-04-29,88
2018-04-30,88
2018-05-02,85
2018-05-03,85
2018-05-04,85
2018-05-05,85
2018-05-06,85
2018-05-08,88
2018-05-09,88
2018-05-10,88
2018-05-11,88
2018-05-12,93
2018-05-13,93
2018-05-14,93
2018-05-15,93
2018-05-16,93
2018-05-17,96
2018-05-18,96
2018-05-19,96
2018-05-20,96
2018-05-21,96
2018-05-22,98
2018-05-23,98
2018-05-24,98
2018-05-25,98
2018-05-26,98
2018-05-27,98
2018-05-28,98
2018-05-29,98
2018-05-30,98
2018-05-31,98
2018-06-01,99
2018-06-02,99
2018-06-03,99
2018-06-04,99
2018-06-05,99
2018-06-06,99
2018-06-07,99
2018-06-08,99
2018-06-09,99
2018-06-10,99
2018-06-11,99
2018-06-12,101
2018-06-13,101
2018-06-14,101
2018-06-15,101
2018-06-16,101
2018-06-17,104
2018-06-18,104
2018-06-19,104
2018-06-20,104
2018-06-21,104
2018-06-22,99
2018-06-23,99
2018-06-24,99
2018-06-25,99
2018-06-26,99
2018-06-27,99
2018-06-28,97
2018-06-29,97
2018-06-30,97
2018-07-01,97
2018-07-02,97
2018-07-03,97
2018-07-04,92
2018-07-05,92
2018-07-06,92
2018-07-07,92
2018-07-08,92
2018-07-09,90
2018-07-10,90
2018-07-11,90
2018-07-12,90
2018-07-13,90
2018-07-14,90
2018-07-15,86
2018-07-16,86
2018-07-17,82
2018-07-18,82
2018-07-19,82
2018-07-20,78
2018-07-21,78
2018-07-22,75
2018-07-23,75
2018-07-24,71
2018-07-25,71
2018-07-26,71
2018-07-27,67
2018-07-28,67
2018-07-29,63
2018-07-30,63
2018-07-31,59
2018-08-01,59
2018-08-02,59
2018-08-03,57
2018-08-04,57
2018-08-05,54
2018-08-06,54
2018-08-07,51
2018-08-08,51
2018-08-09,51
2018-08-10,48
2018-08-11,48
2018-08-12,45
2018-08-14,42
2018-08-16,39
2018-08-17,39
2018-08-18,37
2018-08-19,37
2018-08-20,35
2018-08-21,35
2018-08-22,33
2018-08-23,33
2018-08-24,31
2018-08-25,31
2018-08-26,30
2018-08-27,30
2018-08-28,28
2018-08-29,28
2018-08-30,28
2018-08-31,26
2018-09-01,26
2018-09-02,26
2018-09-03,24
2018-09-04,24
2018-09-05,22
2018-09-06,22
2018-09-07,22
2018-09-08,20
2018-09-09,20
2018-09-10,19
2018-09-11,19
2018-09-12,19
2018-09-13,18
2018-09-14,18
2018-09-15,17
2018-09-16,17
2018-09-17,17
2018-09-18,16
2018-09-19,16
2018-09-20,17
2018-09-21,17
2018-09-22,17
2018-09-23,17
2018-09-24,17
2018-09-25,16
2018-09-26,16
2018-09-27,16
2018-09-28,16
2018-09-29,16
2018-09-30,16
2018-10-02,15
2018-10-03,15
2018-10-04,14
2018-10-05,14
2018-10-06,14
2018-10-07,14
2018-10-08,13
2018-10-09,13
2018-10-10,13
2018-10-11,13
2018-10-12,13
2018-10-13,13
2018-10-14,13
2018-10-15,13
2018-10-16,13
2018-10-17,13
2018-10-18,13
2018-10-19,13
2018-10-20,13
2018-10-21,13
2018-10-22,13
2018-10-23,13
2018-10-24,12
2018-10-25,12
2018-10-26,12
2018-10-27,12
2018-10-28,12
2018-10-29,12
2018-10-30,12
2018-10-31,12
2018-11-01,12
2018-11-03,12
2018-11-04,12
2018-11-05,12
2018-11-06,12
2018-11-07,12
2018-11-08,12
2018-11-09,12
2018-11-10,12
2018-11-11,11
2018-11-12,11
2018-11-13,11
2018-11-14,11
2018-11-15,11
2018-11-16,11
2018-11-17,11
2018-11-18,11
2018-11-19,11
2018-11-20,11
2018-11-21,11
2018-11-22,11
2018-11-23,11
2018-11-24,12
2018-11-25,12
2018-11-26,12
2018-11-27,13
2018-11-28,13
2018-11-29,13
2018-12-01,13
2018-12-02,14
2018-12-03,14
2018-12-04,14
2018-12-05,13
2018-12-07,13
2018-12-09,12
2018-12-10,13
2018-12-11,13
2018-12-12,13
2018-12-13,13
2018-12-14,13
2018-12-15,13
2018-12-16,13
2018-12-17,13
2018-12-18,13
2018-12-19,13
2018-12-20,13
2018-12-21,12
2018-12-22,12
2018-12-23,11
2018-12-24,11
2018-12-25,10
2018-12-26,10
2018-12-27,10
2018-12-28,10
2018-12-29,11
2018-12-30,11
2018-12-31,10
2019-01-01,10
2019-01-02,11
2019-01-03,11
2019-01-04,11
2019-01-05,11
2019-01-06,11
2019-01-08,11
2019-01-10,11
2019-01-11,11
2019-01-12,12
2019-01-13,12
2019-01-14,13
2019-01-15,13
2019-01-16,13
2019-01-17,14
2019-01-18,14
2019-01-19,15
2019-01-20,15
2019-01-21,15
2019-01-22,16
2019-01-23,16
2019-01-24,16
2019-01-25,16
2019-01-26,16
2019-01-29,18
2019-01-30,18
2019-01-31,19
2019-02-01,19
2019-02-02,20
2019-02-03,20
2019-02-04,20
2019-02-05,21
2019-02-06,21
2019-02-07,21
2019-02-08,23
2019-02-09,23
2019-02-10,23
2019-02-11,25
2019-02-12,25
2019-02-13,25
2019-02-14,27
2019-02-15,27
2019-02-16,28
2019-02-17,28
2019-02-18,28
2019-02-19,30
2019-02-20,30
2019-02-21,30
2019-02-22,32
2019-02-23,32
2019-02-24,32
2019-02-25,34
2019-02-26,34
2019-02-27,34
2019-02-28,34
2019-03-01,34
2019-03-02,36
2019-03-03,36
2019-03-04,36
2019-03-05,38
2019-03-06,38
2019-03-07,38
2019-03-08,40
2019-03-09,40
2019-03-10,39
2019-03-11,39
2019-03-12,39
2019-03-13,41
2019-03-14,41
2019-03-15,41
2019-03-16,44
2019-03-17,44
2019-03-18,44
2019-03-19,47
2019-03-20,47
2019-03-21,47
2019-03-22,47
2019-03-23,47
2019-03-24,48
2019-03-25,48
2019-03-26,48
2019-03-27,48
2019-03-28,48
2019-03-29,48
2019-03-30,48
2019-03-31,46
2019-04-01,46
2019-04-02,46
2019-04-03,43
2019-04-04,43
2019-04-05,43
2019-04-06,41
2019-04-07,41
2019-04-08,38
2019-04-09,38
2019-04-10,36
2019-04-11,36
2019-04-12,36
2019-04-13,36
2019-04-14,35
2019-04-15,35
2019-04-16,34
2019-04-17,34
2019-04-18,34
2019-04-19,33
2019-04-20,33
2019-04-21,33
2019-04-22,33
2019-04-23,31
2019-04-24,31
2019-04-25,30
2019-04-26,30
2019-04-27,29
2019-04-28,29
2019-04-29,29
2019-04-30,28
2019-05-01,28
2019-05-02,28
2019-05-03,26
2019-05-04,26
2019-05-05,25
2019-05-06,25
2019-05-07,25
2019-05-08,23
2019-05-09,23
2019-05-10,23
2019-05-11,21
2019-05-12,21
2019-05-13,21
2019-05-14,20
2019-05-15,20
2019-05-16,20
2019-05-17,20
2019-05-18,20
2019-05-19,20
2019-05-20,20
2019-05-21,19
2019-05-22,19
2019-05-23,18
2019-05-24,18
2019-05-25,18
2019-05-26,17
2019-05-27,17
2019-05-28,16
2019-05-29,16
2019-05-30,15
2019-05-31,15
2019-06-01,15
2019-06-02,15
2019-06-03,15
2019-06-04,16
2019-06-05,16
2019-06-06,16
2019-06-07,16
2019-06-08,16
2019-06-09,17
2019-06-10,17
2019-06-11,17
2019-06-12,17
2019-06-13,17
2019-06-14,17
2019-06-15,16
2019-06-16,16
2019-06-17,16
2019-06-18,16
2019-06-19,16
2019-06-20,16
2019-06-21,15
2019-06-22,15
2019-06-23,15
2019-06-24,14
2019-06-25,14
2019-06-26,14
2019-06-27,13
2019-06-28,13
2019-06-29,13
2019-06-30,13
2019-07-01,13
2019-07-02,13
2019-07-03,13
2019-07-04,13
2019-07-05,13
2019-07-06,13
2019-07-07,13
2019-07-08,13
2019-07-09,12
2019-07-10,12
2019-07-11,12
2019-07-12,12
2019-07-13,12
2019-07-14,12
2019-07-15,12
2019-07-16,12
2019-07-17,12
2019-07-18,12
2019-07-19,12
2019-07-20,12
2019-07-21,11
2019-07-22,11
2019-07-23,11
2019-07-24,11
2019-07-25,11
2019-07-26,11
2019-07-27,11
2019-07-28,11
2019-07-29,11
2019-07-30,11
2019-07-31,11
2019-08-01,10
2019-08-02,10
2019-08-03,10
2019-08-04,10
2019-08-05,10
2019-08-06,10
2019-08-07,9
2019-08-08,9
2019-08-09,9
2019-08-10,9
2019-08-11,8
2019-08-12,8
2019-08-13,8
2019-08-14,8
2019-08-15,7
2019-08-16,7
2019-08-17,7
2019-08-18,8
2019-08-19,8
2019-08-20,8
2019-08-21,9
2019-08-22,9
2019-08-23,9
2019-08-24,10
2019-08-24,10
2019-08-25,10
2019-08-25,10
2019-08-26,10
2019-08-26,10
2019-08-27,10
2019-08-27,10
2019-08-28,11
2019-08-29,11
2019-08-30,11
2019-08-31,11
2019-09-01,12
