date_obj,Villager%20hat%20(yellow) price
2019-01-05,6566
2019-01-06,6566
2019-01-08,6566
2019-01-10,6566
2019-01-11,6566
2019-01-12,6566
2019-01-13,6248
2019-01-14,6248
2019-01-15,6248
2019-01-16,6248
2019-01-17,6248
2019-01-18,6248
2019-01-19,6248
2019-01-20,6248
2019-01-21,6248
2019-01-22,6042
2019-01-23,6042
2019-01-24,6042
2019-01-25,6042
2019-01-26,6042
2019-01-27,6042
2019-01-28,6042
2019-01-29,6042
2019-01-30,6042
2019-01-31,6042
2019-02-01,6042
2019-02-02,6042
2019-02-03,5941
2019-02-04,5941
2019-02-05,5941
2019-02-06,5941
2019-02-07,5941
2019-02-08,5941
2019-02-09,5941
2019-02-10,5941
2019-02-11,5941
2019-02-12,5941
2019-02-13,5941
2019-02-14,5941
2019-02-15,5941
2019-02-16,5941
2019-02-17,5941
2019-02-18,5667
2019-02-19,5667
2019-02-20,5667
2019-02-21,5667
2019-02-22,5667
2019-02-23,5667
2019-02-24,5667
2019-02-25,5667
2019-02-26,5667
2019-02-27,5667
2019-02-28,5667
2019-03-01,5667
2019-03-02,5667
2019-03-03,5667
2019-03-04,5667
2019-03-05,5667
2019-03-06,5667
2019-03-07,5667
2019-03-08,5468
2019-03-09,5468
2019-03-10,5468
2019-03-11,5468
2019-03-12,5468
2019-03-13,5468
2019-03-14,5468
2019-03-15,5468
2019-03-16,5468
2019-03-17,5468
2019-03-18,5468
2019-03-19,5468
2019-03-20,5468
2019-03-21,5468
2019-03-22,5362
2019-03-23,5362
2019-03-24,5362
2019-03-25,5362
2019-03-26,5362
2019-03-27,5362
2019-03-28,5362
2019-03-29,5362
2019-03-30,5362
2019-03-31,5362
2019-04-01,5362
2019-04-02,5362
2019-04-03,5362
2019-04-04,5362
2019-04-05,5362
2019-04-06,5266
2019-04-07,5266
2019-04-08,5266
2019-04-09,5266
2019-04-10,5266
2019-04-11,5266
2019-04-12,5266
2019-04-13,5266
2019-04-14,5266
2019-04-15,5266
2019-04-16,5266
2019-04-17,5266
2019-04-18,5266
2019-04-19,5266
2019-04-20,5266
2019-04-21,5079
2019-04-22,5079
2019-04-23,5079
2019-04-24,5079
2019-04-25,5079
2019-04-26,5079
2019-04-27,5079
2019-04-28,5079
2019-04-29,5079
2019-04-30,5079
2019-05-01,5079
2019-05-02,5079
2019-05-03,5079
2019-05-04,5050
2019-05-05,5050
2019-05-06,5050
2019-05-07,5050
2019-05-08,5050
2019-05-09,5050
2019-05-10,5050
2019-05-11,5050
2019-05-12,5050
2019-05-13,5050
2019-05-14,5050
2019-05-15,5050
2019-05-16,5050
2019-05-17,5050
2019-05-18,5050
2019-05-19,5050
2019-05-20,4995
2019-05-21,4995
2019-05-22,4995
2019-05-23,4995
2019-05-24,4995
2019-05-25,4995
2019-05-26,4995
2019-05-27,4995
2019-05-28,4995
2019-05-29,4995
2019-05-30,4995
2019-05-31,4995
2019-06-01,4995
2019-06-02,4995
2019-06-03,4995
2019-06-04,4995
2019-06-05,4995
2019-06-06,4995
2019-06-07,4995
2019-06-08,4786
2019-06-09,4786
2019-06-10,4786
2019-06-11,4786
2019-06-12,4786
2019-06-13,4786
2019-06-14,4786
2019-06-15,4786
2019-06-16,4786
2019-06-17,4786
2019-06-18,4786
2019-06-19,4786
2019-06-20,4786
2019-06-21,4786
2019-06-22,4786
2019-06-23,4786
2019-06-24,4786
2019-06-25,4786
2019-06-26,4786
2019-06-27,4804
2019-06-28,4804
2019-06-29,4804
2019-06-30,4804
2019-07-01,4804
2019-07-02,4804
2019-07-03,4804
2019-07-04,4804
2019-07-05,4804
2019-07-06,4804
2019-07-07,4804
2019-07-08,4804
2019-07-09,4804
2019-07-10,4804
2019-07-11,4804
2019-07-12,4804
2019-07-13,4804
2019-07-14,4804
2019-07-15,4804
2019-07-16,4804
2019-07-17,4804
2019-07-18,4804
2019-07-19,4804
2019-07-20,4804
2019-07-21,4844
2019-07-22,4844
2019-07-23,4844
2019-07-24,4844
2019-07-25,4844
2019-07-26,4844
2019-07-27,4844
2019-07-28,4844
2019-07-29,4844
2019-07-30,4844
2019-07-31,4844
2019-08-01,4844
2019-08-02,4844
2019-08-03,4844
2019-08-04,4844
2019-08-05,4844
2019-08-06,4844
2019-08-07,4844
2019-08-08,4844
2019-08-09,4844
2019-08-10,4844
2019-08-11,4844
2019-08-12,4844
2019-08-13,4844
2019-08-14,4844
2019-08-15,4844
2019-08-16,4844
2019-08-17,4644
2019-08-18,4644
2019-08-19,4644
2019-08-20,4644
2019-08-21,4644
2019-08-22,4644
2019-08-23,4644
2019-08-24,4644
2019-08-24,4644
2019-08-25,4644
2019-08-25,4644
2019-08-26,4644
2019-08-26,4644
2019-08-27,4644
2019-08-27,4644
2019-08-28,4644
2019-08-29,4644
2019-08-30,4644
2019-08-31,4644
2019-09-01,4644
2019-09-02,4644
2019-09-03,4415
2019-09-04,4415
2019-09-05,4415
2019-09-06,4415
2019-09-07,4415
2019-09-08,4415
2019-09-09,4415
2019-09-10,4415
2019-09-11,4415
2019-09-12,4415
2019-09-13,4415
2019-09-14,4415
2019-09-15,4415
2019-09-16,4415
2019-09-17,4437
2019-09-18,4437
2019-09-19,4437
2019-09-20,4437
2019-09-21,4437
2019-09-22,4437
2019-09-23,4437
2019-09-24,4437
2019-09-25,4437
2019-09-26,4437
2019-09-27,4437
2019-09-28,4437
2019-09-29,4437
2019-09-30,4437
2019-10-01,4437
2019-10-02,4437
2019-10-03,4437
2019-10-04,4437
2019-10-05,4437
2019-10-06,4437
2019-10-07,4437
2019-10-08,4437
2019-10-09,4437
2019-10-10,4437
2019-10-11,4437
2019-10-12,4437
2019-10-13,4437
2019-10-14,4450
2019-10-15,4450
2019-10-16,4450
2019-10-17,4450
2019-10-18,4450
2019-10-19,4450
2019-10-20,4450
2019-10-21,4450
2019-10-22,4450
2019-10-23,4450
2019-10-24,4450
2019-10-25,4450
2019-10-26,4450
2019-10-27,4450
2019-10-28,4450
2019-10-29,4450
2019-10-30,4450
2019-10-31,4450
2019-11-01,4450
2019-11-02,4450
2019-11-03,4450
2019-11-04,4450
2019-11-05,4450
2019-11-06,4450
2019-11-07,4450
2019-11-08,4450
2019-11-09,4450
2019-11-10,4450
2019-11-11,4450
2019-11-12,4450
2019-11-13,4499
2019-11-14,4499
2019-11-15,4499
2019-11-16,4499
2019-11-17,4499
2019-11-18,4499
2019-11-19,4499
2019-11-20,4499
2019-11-21,4499
2019-11-22,4499
2019-11-23,4499
2019-11-24,4499
2019-11-25,4499
2019-11-26,4499
2019-11-27,4499
2019-11-28,4499
2019-11-29,4499
2019-11-30,4499
2019-12-01,4499
2019-12-02,4499
2019-12-03,4499
2019-12-04,4499
2019-12-05,4499
2019-12-06,4499
2019-12-07,4499
2019-12-08,4499
2019-12-09,4499
2019-12-10,4419
2019-12-11,4419
2019-12-12,4419
2019-12-13,4419
2019-12-14,4419
2019-12-15,4419
2019-12-16,4419
2019-12-17,4419
2019-12-18,4419
2019-12-19,4419
2019-12-20,4419
2019-12-21,4419
2019-12-22,4419
2019-12-23,4419
2019-12-24,4419
2019-12-25,4419
2019-12-26,4419
2019-12-27,4419
2019-12-28,4419
2019-12-29,4419
2019-12-30,4419
2019-12-31,4419
2020-01-01,4419
2020-01-02,4419
2020-01-03,4419
2020-01-04,4419
2020-01-05,4320
2020-01-06,4320
2020-01-07,4320
2020-01-08,4320
2020-01-09,4320
2020-01-10,4320
2020-01-11,4320
2020-01-12,4320
2020-01-13,4320
2020-01-14,4320
2020-01-15,4320
2020-01-16,4320
2020-01-17,4320
2020-01-18,4320
2020-01-19,4320
2020-01-20,4320
2020-01-21,4320
2020-01-22,4320
2020-01-23,4320
2020-01-24,4320
2020-01-25,4320
2020-01-26,4320
2020-01-27,4412
2020-01-28,4412
2020-01-29,4412
2020-01-30,4412
2020-01-31,4412
2020-02-01,4412
2020-02-02,4412
2020-02-03,4412
2020-02-04,4412
2020-02-05,4412
2020-02-06,4412
2020-02-07,4412
2020-02-08,4412
2020-02-09,4412
2020-02-10,4412
2020-02-11,4412
2020-02-12,4412
2020-02-13,4412
2020-02-14,4412
2020-02-15,4412
2020-02-16,4412
2020-02-17,4412
2020-02-18,4347
2020-02-19,4347
2020-02-20,4347
2020-02-21,4347
2020-02-22,4347
2020-02-23,4347
2020-02-24,4347
2020-02-25,4347
2020-02-26,4347
2020-02-27,4347
2020-02-28,4347
2020-02-29,4347
2020-03-01,4347
2020-03-02,4347
2020-03-03,4347
2020-03-04,4347
2020-03-05,4347
2020-03-06,4348
2020-03-07,4348
2020-03-08,4348
2020-03-09,4348
2020-03-10,4348
2020-03-11,4348
2020-03-12,4348
2020-03-13,4348
2020-03-14,4348
2020-03-15,4348
2020-03-16,4348
2020-03-17,4348
2020-03-18,4348
2020-03-19,4348
2020-03-20,4316
2020-03-21,4316
2020-03-22,4316
2020-03-23,4316
2020-03-24,4316
2020-03-25,4316
2020-03-26,4316
2020-03-27,4316
2020-03-28,4316
2020-03-29,4316
2020-03-30,4316
2020-03-31,4316
2020-04-01,4316
2020-04-02,4341
2020-04-03,4341
2020-04-04,4341
2020-04-05,4341
2020-04-06,4341
2020-04-07,4341
2020-04-08,4341
2020-04-09,4341
2020-04-10,4341
2020-04-11,4341
2020-04-12,4341
2020-04-13,4341
2020-04-14,4341
2020-04-15,4341
2020-04-16,4341
2020-04-17,4274
2020-04-18,4274
2020-04-19,4274
2020-04-20,4274
2020-04-21,4274
2020-04-22,4274
2020-04-23,4274
2020-04-24,4274
2020-04-25,4274
2020-04-26,4274
2020-04-27,4425
2020-04-28,4425
2020-04-29,4425
2020-04-30,4425
2020-05-01,4425
2020-05-02,4425
2020-05-03,4425
2020-05-04,4425
2020-05-05,4425
2020-05-06,4425
2020-05-07,4425
2020-05-08,4425
2020-05-09,4425
2020-05-10,4557
2020-05-11,4557
2020-05-12,4557
2020-05-13,4557
