date_obj,Raw%20beef price
2015-11-08,19
2015-11-09,18
2015-11-10,18
2015-11-11,17
2015-11-12,16
2015-11-13,16
2015-11-14,15
2015-11-15,15
2015-11-16,16
2015-11-17,17
2015-11-18,18
2015-11-19,19
2015-11-20,20
2015-11-21,20
2015-11-22,21
2015-11-23,21
2015-11-24,23
2015-11-25,25
2015-11-26,25
2015-11-27,27
2015-11-28,29
2015-11-29,31
2015-11-30,31
2015-12-01,31
2015-12-02,33
2015-12-03,35
2015-12-04,35
2015-12-05,37
2015-12-06,39
2015-12-07,39
2015-12-08,38
2015-12-09,39
2015-12-10,41
2015-12-11,42
2015-12-12,45
2015-12-13,48
2015-12-14,48
2015-12-15,50
2015-12-16,51
2015-12-17,51
2015-12-18,49
2015-12-19,46
2015-12-20,43
2015-12-21,40
2015-12-22,38
2015-12-23,36
2015-12-24,36
2015-12-25,34
2015-12-26,32
2015-12-27,30
2015-12-28,29
2015-12-29,27
2015-12-30,25
2015-12-31,23
2016-01-01,21
2016-01-02,19
2016-01-03,19
2016-01-04,19
2016-01-05,18
2016-01-06,17
2016-01-07,18
2016-01-08,18
2016-01-09,18
2016-01-10,17
2016-01-11,17
2016-01-12,17
2016-01-13,17
2016-01-14,18
2016-01-15,19
2016-01-16,20
2016-01-17,21
2016-01-18,23
2016-01-19,23
2016-01-20,25
2016-01-21,27
2016-01-22,29
2016-01-23,31
2016-01-24,33
2016-01-25,35
2016-01-26,37
2016-01-27,39
2016-01-28,39
2016-01-29,41
2016-01-30,41
2016-01-31,41
2016-02-01,44
2016-02-02,47
2016-02-03,50
2016-02-04,53
2016-02-05,56
2016-02-06,59
2016-02-07,61
2016-02-08,64
2016-02-09,64
2016-02-10,67
2016-02-11,70
2016-02-12,74
2016-02-13,78
2016-02-14,78
2016-02-15,74
2016-02-16,73
2016-02-17,77
2016-02-18,77
2016-02-19,81
2016-02-20,83
2016-02-21,81
2016-02-22,81
2016-02-23,83
2016-02-24,87
2016-02-25,87
2016-02-26,87
2016-02-27,86
2016-02-28,86
2016-02-29,86
2016-03-01,87
2016-03-02,88
2016-03-03,87
2016-03-04,83
2016-03-05,82
2016-03-06,82
2016-03-07,81
2016-03-08,81
2016-03-09,81
2016-03-10,80
2016-03-11,79
2016-03-12,77
2016-03-13,75
2016-03-14,72
2016-03-15,72
2016-03-16,72
2016-03-17,75
2016-03-18,73
2016-03-19,74
2016-03-20,76
2016-03-21,78
2016-03-22,76
2016-03-23,75
2016-03-24,74
2016-03-25,75
2016-03-26,76
2016-03-27,77
2016-03-28,77
2016-03-29,76
2016-03-30,76
2016-03-31,76
2016-04-01,74
2016-04-02,74
2016-04-03,73
2016-04-04,72
2016-04-05,68
2016-04-06,67
2016-04-07,66
2016-04-08,65
2016-04-09,64
2016-04-10,61
2016-04-11,61
2016-04-12,64
2016-04-13,64
2016-04-14,63
2016-04-15,64
2016-04-16,61
2016-04-17,57
2016-04-18,57
2016-04-19,60
2016-04-20,62
2016-04-21,66
2016-04-22,66
2016-04-23,69
2016-04-24,71
2016-04-25,75
2016-04-26,79
2016-04-27,83
2016-04-28,88
2016-04-29,91
2016-04-30,87
2016-05-01,87
2016-05-02,87
2016-05-03,85
2016-05-04,80
2016-05-05,76
2016-05-06,76
2016-05-07,75
2016-05-08,74
2016-05-09,70
2016-05-10,66
2016-05-11,62
2016-05-12,58
2016-05-13,56
2016-05-14,54
2016-05-15,55
2016-05-16,54
2016-05-17,51
2016-05-18,51
2016-05-19,52
2016-05-22,54
2016-05-23,54
2016-05-24,54
2016-05-25,57
2016-05-26,59
2016-05-27,62
2016-05-28,62
2016-05-29,64
2016-05-30,64
2016-05-31,65
2016-06-01,65
2016-06-02,64
2016-06-03,63
2016-06-04,63
2016-06-05,63
2016-06-06,60
2016-06-07,58
2016-06-08,55
2016-06-09,52
2016-06-10,50
2016-06-11,51
2016-06-12,48
2016-06-13,50
2016-06-14,50
2016-06-15,48
2016-06-16,48
2016-06-17,46
2016-06-18,44
2016-06-19,44
2016-06-20,44
2016-06-21,44
2016-06-22,43
2016-06-23,43
2016-06-24,43
2016-06-25,43
2016-06-26,43
2016-06-27,42
2016-06-28,43
2016-06-29,43
2016-06-30,43
2016-07-01,43
2016-07-02,43
2016-07-03,43
2016-07-04,46
2016-07-05,49
2016-07-06,51
2016-07-07,53
2016-07-08,55
2016-07-09,57
2016-07-10,58
2016-07-11,60
2016-07-12,61
2016-07-13,64
2016-07-14,65
2016-07-15,63
2016-07-16,60
2016-07-17,58
2016-07-18,55
2016-07-23,48
2016-07-24,46
2016-07-25,45
2016-07-26,45
2016-07-27,48
2016-07-28,51
2016-07-29,52
2016-07-30,53
2016-07-31,53
2016-08-01,55
2016-08-02,54
2016-08-03,57
2016-08-04,58
2016-08-05,58
2016-08-06,60
2016-08-07,60
2016-08-08,60
2016-08-09,59
2016-08-10,58
2016-08-11,58
2016-08-12,59
2016-08-13,61
2016-08-14,58
2016-08-15,56
2016-08-16,54
2016-08-17,54
2016-08-18,53
2016-08-19,54
2016-08-20,54
2016-08-21,53
2016-08-22,52
2016-08-23,52
2016-08-24,53
2016-08-25,54
2016-08-26,54
2016-08-28,51
2016-08-31,48
2016-09-01,51
2016-09-02,51
2016-09-03,53
2016-09-04,56
2016-09-05,59
2016-09-06,62
2016-09-07,66
2016-09-08,66
2016-09-09,70
2016-09-10,73
2016-09-11,73
2016-09-12,76
2016-09-13,76
2016-09-14,76
2016-09-15,77
2016-09-16,77
2016-09-17,74
2016-09-18,70
2016-09-19,66
2016-09-20,66
2016-09-21,62
2016-09-22,58
2016-09-23,55
2016-09-24,55
2016-09-25,53
2016-09-26,53
2016-09-27,55
2016-09-28,57
2016-09-29,57
2016-09-30,59
2016-10-01,57
2016-10-02,57
2016-10-03,56
2016-10-04,53
2016-10-05,50
2016-10-06,49
2016-10-07,49
2016-10-08,52
2016-10-09,52
2016-10-10,55
2016-10-11,58
2016-10-12,58
2016-10-13,61
2016-10-14,65
2016-10-15,69
2016-10-16,73
2016-10-17,76
2016-10-18,77
2016-10-19,79
2016-10-20,80
2016-10-21,83
2016-10-22,83
2016-10-23,84
2016-10-24,89
2016-10-25,89
2016-10-26,94
2016-10-27,94
2016-10-28,98
2016-10-29,100
2016-10-30,100
2016-10-31,97
2016-11-01,97
2016-11-02,101
2016-11-03,101
2016-11-04,102
2016-11-05,102
2016-11-06,104
2016-11-07,106
2016-11-08,100
2016-11-09,98
2016-11-10,99
2016-11-11,98
2016-11-12,98
2016-11-13,97
2016-11-14,97
2016-12-08,110
2016-12-09,114
2016-12-10,117
2016-12-11,116
2016-12-12,113
2016-12-13,111
2016-12-14,105
2016-12-15,105
2016-12-16,102
2016-12-17,96
2016-12-18,92
2016-12-19,90
2016-12-20,85
2016-12-21,81
2016-12-22,81
2016-12-23,84
2016-12-24,89
2016-12-25,94
2016-12-26,96
2016-12-27,98
2016-12-28,94
2016-12-29,98
2016-12-30,101
2016-12-31,102
2017-01-01,102
2017-01-02,97
2017-01-03,100
2017-01-04,99
2017-01-05,96
2017-01-06,97
2017-01-07,97
2017-01-08,99
2017-01-09,98
2017-01-10,101
2017-01-11,99
2017-01-12,98
2017-01-13,97
2017-01-14,96
2017-01-15,96
2017-01-16,93
2017-01-17,89
2017-01-18,90
2017-01-19,90
2017-01-20,85
2017-01-21,80
2017-01-22,76
2017-01-27,76
2017-01-28,80
2017-01-29,82
2017-01-30,87
2017-01-31,83
2017-02-01,82
2017-02-02,85
2017-02-03,81
2017-02-04,76
2017-02-05,74
2017-02-06,73
2017-02-07,74
2017-02-08,73
2017-02-09,73
2017-02-10,71
2017-02-11,68
2017-02-12,65
2017-02-13,62
2017-02-14,65
2017-02-15,69
2017-02-16,73
2017-02-18,75
2017-02-19,78
2017-02-20,78
2017-02-21,79
2017-02-22,82
2017-02-23,81
2017-02-24,81
2017-02-25,85
2017-02-26,87
2017-02-27,89
2017-02-28,90
2017-03-01,93
2017-03-02,96
2017-03-03,95
2017-03-04,97
2017-03-05,96
2017-03-06,94
2017-03-07,97
2017-03-08,93
2017-03-09,92
2017-03-10,92
2017-03-11,87
2017-03-12,82
2017-03-13,78
2017-03-14,75
2017-03-15,73
2017-03-16,73
2017-03-17,74
2017-03-18,74
2017-03-19,72
2017-03-20,70
2017-03-21,68
2017-03-22,71
2017-03-23,73
2017-03-24,73
2017-03-25,75
2017-03-26,76
2017-03-27,77
2017-03-28,79
2017-03-29,83
2017-03-30,83
2017-03-31,86
2017-04-01,90
2017-04-02,87
2017-04-03,91
2017-04-04,92
2017-04-12,87
2017-04-13,87
2017-04-14,85
2017-04-15,86
2017-04-16,82
2017-04-17,81
2017-04-18,81
2017-04-19,81
2017-04-20,82
2017-04-21,83
2017-04-22,87
2017-04-23,88
2017-04-24,90
2017-04-25,91
2017-04-26,95
2017-04-27,98
2017-04-28,94
2017-04-29,91
2017-04-30,88
2017-05-01,89
2017-05-02,89
2017-05-03,89
2017-05-04,92
2017-05-05,96
2017-05-06,101
2017-05-07,99
2017-05-08,96
2017-05-09,93
2017-05-10,89
2017-05-11,85
2017-05-12,81
2017-05-13,82
2017-05-14,83
2017-05-15,83
2017-05-16,85
2017-05-17,81
2017-05-18,82
2017-05-19,82
2017-05-20,82
2017-05-21,82
2017-05-22,83
2017-05-23,85
2017-05-24,82
2017-05-25,86
2017-05-26,87
2017-05-27,91
2017-05-28,95
2017-05-29,95
2017-05-30,93
2017-05-31,96
2017-06-01,96
2017-06-02,100
2017-06-03,104
2017-06-06,96
2017-06-07,95
2017-06-08,97
2017-06-09,94
2017-06-10,92
2017-06-11,91
2017-06-12,88
2017-06-13,88
2017-06-14,90
2017-06-15,86
2017-06-16,86
2017-06-17,87
2017-06-18,88
2017-06-19,88
2017-06-20,89
2017-06-21,88
2017-06-22,83
2017-06-23,80
2017-06-24,80
2017-06-25,83
2017-06-26,84
2017-06-27,84
2017-06-28,84
2017-06-29,83
2017-06-30,82
2017-07-01,82
2017-07-02,83
2017-07-03,83
2017-07-04,84
2017-07-05,84
2017-07-06,85
2017-07-07,83
2017-07-08,83
2017-07-13,81
2017-07-14,82
2017-07-15,81
2017-07-16,83
2017-07-17,81
2017-07-18,79
2017-07-19,78
2017-07-20,79
2017-07-21,79
2017-07-22,82
2017-07-23,82
2017-07-24,84
2017-07-25,83
2017-07-26,84
2017-07-27,86
2017-07-28,87
2017-07-29,85
2017-07-30,85
2017-07-31,82
2017-08-01,84
2017-08-02,84
2017-08-03,84
2017-08-04,85
2017-08-05,87
2017-08-06,89
2017-08-09,86
2017-08-10,81
2017-08-11,76
2017-08-12,73
2017-08-13,69
2017-08-14,66
2017-08-15,64
2017-08-16,62
2017-08-17,61
2017-08-18,61
2017-08-19,60
2017-08-20,60
2017-08-22,59
2017-08-23,58
2017-08-24,60
2017-08-25,58
2017-08-26,57
2017-08-27,57
2017-08-28,54
2017-08-29,53
2017-08-30,51
2017-08-31,50
2017-09-01,47
2017-09-02,44
2017-09-03,41
2017-09-04,39
2017-09-05,38
2017-09-06,36
2017-09-07,34
2017-09-08,32
2017-09-09,33
2017-09-10,34
2017-09-11,35
2017-09-12,37
2017-09-13,39
2017-09-14,41
2017-09-15,41
2017-09-16,40
2017-09-17,41
2017-09-19,41
2017-09-20,43
2017-09-21,45
2017-09-22,43
2017-09-23,45
2017-09-24,45
2017-09-25,46
2017-09-26,48
2017-09-27,49
2017-09-28,50
2017-09-29,50
2017-09-30,53
2017-10-01,55
2017-10-02,55
2017-10-03,54
2017-10-04,56
2017-10-05,54
2017-10-06,53
2017-10-07,54
2017-10-08,52
2017-10-09,53
2017-10-10,55
2017-10-11,55
2017-10-12,55
2017-10-13,55
2017-10-14,54
2017-10-15,54
2017-10-16,54
2017-10-17,54
2017-10-18,54
2017-10-19,52
2017-10-20,51
2017-10-21,51
2017-10-22,50
2017-10-23,50
2017-10-24,50
2017-10-25,50
2017-10-26,50
2017-10-27,50
2017-10-28,50
2017-10-29,49
2017-10-30,47
2017-10-31,46
2017-11-01,44
2017-11-02,41
2017-11-03,39
2017-11-04,39
2017-11-05,37
2017-11-06,35
2017-11-07,33
2017-11-08,31
2017-11-09,33
2017-11-10,35
2017-11-11,37
2017-11-12,38
2017-11-13,39
2017-11-14,38
2017-11-15,37
2017-11-16,36
2017-11-17,38
2017-11-18,38
2017-11-19,39
2017-11-20,40
2017-11-21,40
2017-11-22,40
2017-11-23,39
2017-11-24,39
2017-11-25,39
2017-11-26,40
2017-11-27,40
2017-11-28,42
2017-11-29,43
2017-11-30,43
2017-12-01,45
2017-12-02,48
2017-12-03,49
2017-12-04,51
2017-12-05,52
2017-12-06,51
2017-12-07,53
2017-12-08,52
2017-12-09,49
2017-12-10,50
2017-12-11,49
2017-12-12,48
2017-12-14,44
2017-12-15,42
2017-12-16,39
2017-12-17,37
2017-12-18,36
2017-12-19,36
2017-12-20,35
2017-12-21,34
2017-12-22,32
2017-12-23,31
2017-12-24,29
2017-12-25,27
2017-12-26,25
2017-12-27,26
2017-12-28,27
2017-12-29,27
2017-12-30,28
2017-12-31,28
2018-01-01,27
2018-01-02,28
2018-01-03,28
2018-01-04,28
2018-01-05,30
2018-01-06,32
2018-01-07,34
2018-01-08,36
2018-01-09,37
2018-01-10,38
2018-01-11,38
2018-01-12,38
2018-01-13,37
2018-01-14,37
2018-01-15,36
2018-01-16,34
2018-01-17,32
2018-01-18,34
2018-01-19,34
2018-01-20,33
2018-01-21,33
2018-01-22,33
2018-01-23,31
2018-01-24,30
2018-01-25,29
2018-01-26,29
2018-01-27,30
2018-01-28,32
2018-01-29,34
2018-01-31,36
2018-02-01,35
2018-02-02,36
2018-02-03,36
2018-02-04,38
2018-02-05,40
2018-02-06,42
2018-02-07,45
2018-02-08,48
2018-02-09,51
2018-02-10,54
2018-02-11,56
2018-02-12,54
2018-02-13,55
2018-02-14,52
2018-02-15,49
2018-02-16,47
2018-02-17,44
2018-02-18,41
2018-02-19,39
2018-02-20,38
2018-02-21,38
2018-02-22,37
2018-02-23,38
2018-02-24,36
2018-02-25,35
2018-02-26,34
2018-02-27,35
2018-02-28,35
2018-03-01,35
2018-03-02,35
2018-03-03,35
2018-03-04,34
2018-03-05,33
2018-03-06,34
2018-03-07,34
2018-03-08,33
2018-03-09,34
2018-03-10,36
2018-03-11,37
2018-03-12,38
2018-03-13,37
2018-03-14,37
2018-03-15,39
2018-03-16,41
2018-03-17,44
2018-03-18,47
2018-03-19,49
2018-03-20,51
2018-03-21,54
2018-03-23,59
2018-03-24,56
2018-03-26,51
2018-03-27,48
2018-03-28,49
2018-03-29,52
2018-03-30,53
2018-03-31,53
2018-04-01,52
2018-04-02,50
2018-04-03,49
2018-04-04,52
2018-04-05,52
2018-04-06,50
2018-04-08,44
2018-04-09,44
2018-04-10,42
2018-04-11,40
2018-04-12,38
2018-04-13,36
2018-04-14,37
2018-04-15,37
2018-04-16,38
2018-04-17,38
2018-04-18,40
2018-04-19,40
2018-04-20,39
2018-04-21,39
2018-04-22,39
2018-04-23,40
2018-04-24,41
2018-04-25,42
2018-04-26,41
2018-04-27,38
2018-04-28,37
2018-04-29,37
2018-04-30,36
2018-05-01,37
2018-05-02,37
2018-05-03,35
2018-05-04,33
2018-05-05,35
2018-05-06,37
2018-05-07,38
2018-05-08,39
2018-05-09,40
2018-05-10,39
2018-05-11,40
2018-05-12,40
2018-05-13,40
2018-05-14,41
2018-05-15,39
2018-05-16,39
2018-05-17,40
2018-05-18,41
2018-05-19,42
2018-05-20,44
2018-05-21,47
2018-05-22,46
2018-05-23,45
2018-05-24,46
2018-05-25,46
2018-05-26,46
2018-05-27,46
2018-05-28,45
2018-05-29,43
2018-05-30,43
2018-05-31,43
2018-06-01,43
2018-06-02,43
2018-06-03,42
2018-06-04,40
2018-06-05,41
2018-06-06,42
2018-06-07,39
2018-06-08,38
2018-06-09,37
2018-06-10,39
2018-06-11,38
2018-06-12,37
2018-06-13,36
2018-06-14,35
2018-06-15,35
2018-06-16,35
2018-06-17,34
2018-06-18,35
2018-06-19,34
2018-06-20,33
2018-06-21,32
2018-06-22,31
2018-06-23,30
2018-06-24,31
2018-06-25,32
2018-06-26,34
2018-06-27,32
2018-06-28,34
2018-06-29,35
2018-06-30,36
2018-07-01,34
2018-07-02,34
2018-07-03,32
2018-07-04,33
2018-07-05,34
2018-07-06,33
2018-07-07,32
2018-07-08,32
2018-07-09,33
2018-07-10,33
2018-07-11,34
2018-07-12,34
2018-07-13,33
2018-07-14,32
2018-07-15,31
2018-07-16,32
2018-07-17,32
2018-07-18,33
2018-07-19,33
2018-07-20,33
2018-07-21,32
2018-07-22,32
2018-07-23,32
2018-07-24,32
2018-07-25,32
2018-07-26,31
2018-07-27,31
2018-07-28,30
2018-07-29,30
2018-07-30,31
2018-07-31,32
2018-08-01,33
2018-08-02,34
2018-08-03,34
2018-08-04,34
2018-08-05,35
2018-08-06,36
2018-08-07,37
2018-08-08,38
2018-08-09,38
2018-08-10,38
2018-08-11,39
2018-08-12,40
2018-08-14,41
2018-08-16,41
2018-08-17,40
2018-08-18,40
2018-08-19,42
2018-08-20,41
2018-08-21,40
2018-08-22,40
2018-08-23,40
2018-08-24,39
2018-08-25,39
2018-08-26,39
2018-08-27,39
2018-08-28,39
2018-08-29,40
2018-08-30,42
2018-08-31,43
2018-09-01,42
2018-09-02,42
2018-09-03,43
2018-09-04,42
2018-09-05,43
2018-09-06,46
2018-09-07,46
2018-09-08,46
2018-09-09,45
2018-09-10,46
2018-09-11,44
2018-09-12,45
2018-09-13,44
2018-09-14,44
2018-09-15,45
2018-09-16,45
2018-09-17,42
2018-09-18,40
2018-09-19,39
2018-09-20,39
2018-09-21,40
2018-09-22,39
2018-09-23,38
2018-09-24,37
2018-09-25,36
2018-09-26,36
2018-09-27,37
2018-09-28,37
2018-09-29,37
2018-09-30,38
2018-10-02,40
2018-10-03,41
2018-10-04,42
2018-10-05,43
2018-10-06,43
2018-10-07,44
2018-10-08,42
2018-10-09,41
2018-10-10,42
2018-10-11,44
2018-10-12,47
2018-10-13,46
2018-10-14,47
2018-10-15,48
2018-10-16,45
2018-10-17,44
2018-10-18,42
2018-10-19,39
2018-10-20,39
2018-10-21,38
2018-10-22,37
2018-10-23,35
2018-10-24,34
2018-10-25,32
2018-10-26,32
2018-10-27,33
2018-10-28,33
2018-10-29,32
2018-10-30,32
2018-10-31,31
2018-11-01,30
2018-11-03,29
2018-11-04,30
2018-11-05,31
2018-11-06,32
2018-11-07,34
2018-11-08,35
2018-11-09,37
2018-11-10,37
2018-11-11,38
2018-11-12,37
2018-11-13,36
2018-11-14,36
2018-11-15,36
2018-11-16,36
2018-11-17,36
2018-11-18,36
2018-11-19,36
2018-11-20,38
2018-11-21,40
2018-11-22,39
2018-11-23,40
2018-11-24,41
2018-11-25,43
2018-11-26,45
2018-11-27,47
2018-11-28,48
2018-11-29,50
2018-12-01,50
2018-12-02,49
2018-12-03,50
2018-12-04,50
2018-12-05,50
2018-12-07,51
2018-12-09,50
2018-12-10,50
2018-12-11,52
2018-12-12,55
2018-12-13,58
2018-12-14,60
2018-12-15,60
2018-12-16,62
2018-12-17,64
2018-12-18,66
2018-12-19,67
2018-12-20,67
2018-12-21,65
2018-12-22,64
2018-12-23,60
2018-12-24,61
2018-12-25,60
2018-12-26,60
2018-12-27,60
2018-12-28,57
2018-12-29,54
2018-12-30,51
2018-12-31,48
2019-01-01,45
2019-01-02,43
2019-01-03,40
2019-01-04,38
2019-01-05,38
2019-01-06,39
2019-01-08,41
2019-01-10,41
2019-01-11,41
2019-01-12,42
2019-01-13,43
2019-01-14,46
2019-01-15,48
2019-01-16,50
2019-01-17,51
2019-01-18,52
2019-01-19,51
2019-01-20,52
2019-01-21,52
2019-01-22,51
2019-01-23,53
2019-01-24,54
2019-01-25,54
2019-01-26,55
2019-01-27,56
2019-01-28,59
2019-01-29,59
2019-01-30,60
2019-01-31,62
2019-02-01,63
2019-02-02,64
2019-02-03,65
2019-02-04,66
2019-02-05,68
2019-02-06,68
2019-02-07,66
2019-02-08,67
2019-02-09,70
2019-02-10,71
2019-02-11,69
2019-02-12,70
2019-02-13,70
2019-02-14,71
2019-02-15,69
2019-02-16,67
2019-02-17,65
2019-02-18,65
2019-02-19,66
2019-02-20,64
2019-02-21,64
2019-02-22,62
2019-02-23,61
2019-02-24,64
2019-02-25,65
2019-02-26,64
2019-02-27,65
2019-02-28,62
2019-03-01,62
2019-03-02,63
2019-03-03,63
2019-03-04,62
2019-03-05,60
2019-03-06,59
2019-03-07,58
2019-03-08,57
2019-03-09,57
2019-03-10,55
2019-03-11,56
2019-03-12,57
2019-03-13,56
2019-03-14,55
2019-03-15,55
2019-03-16,55
2019-03-17,55
2019-03-18,56
2019-03-19,59
2019-03-20,62
2019-03-21,66
2019-03-22,65
2019-03-23,66
2019-03-24,64
2019-03-25,62
2019-03-26,62
2019-03-27,60
2019-03-28,60
2019-03-29,59
2019-03-30,58
2019-03-31,57
2019-04-01,55
2019-04-02,56
2019-04-03,55
2019-04-04,54
2019-04-05,53
2019-04-06,54
2019-04-07,53
2019-04-08,53
2019-04-09,53
2019-04-10,53
2019-04-11,51
2019-04-12,51
2019-04-13,52
2019-04-14,51
2019-04-15,53
2019-04-16,55
2019-04-17,57
2019-04-18,58
2019-04-19,59
2019-04-20,59
2019-04-21,59
2019-04-22,59
2019-04-23,59
2019-04-24,60
2019-04-25,60
2019-04-26,59
2019-04-27,59
2019-04-28,58
2019-04-29,59
2019-04-30,59
2019-05-01,59
2019-05-02,59
2019-05-03,59
2019-05-04,60
2019-05-05,61
2019-05-06,57
2019-05-07,54
2019-05-08,51
2019-05-09,50
2019-05-10,49
2019-05-11,48
2019-05-12,48
2019-05-13,50
2019-05-14,53
2019-05-15,53
2019-05-16,54
2019-05-17,56
2019-05-18,56
2019-05-19,56
2019-05-20,57
2019-05-21,58
2019-05-22,61
2019-05-23,65
2019-05-24,66
2019-05-25,64
2019-05-26,62
2019-05-27,61
2019-05-28,59
2019-05-29,59
2019-05-30,58
2019-05-31,60
2019-06-01,60
2019-06-02,60
2019-06-03,58
2019-06-04,57
2019-06-05,56
2019-06-06,57
2019-06-07,58
2019-06-08,58
2019-06-09,56
2019-06-10,53
2019-06-11,52
2019-06-12,51
2019-06-13,48
2019-06-14,48
2019-06-15,50
2019-06-16,50
2019-06-17,49
2019-06-18,48
2019-06-19,48
2019-06-20,48
2019-06-21,49
2019-06-22,49
2019-06-23,48
2019-06-24,47
2019-06-25,47
2019-06-26,46
2019-06-27,45
2019-06-28,44
2019-06-29,42
2019-06-30,42
2019-07-01,40
2019-07-02,39
2019-07-03,39
2019-07-04,40
2019-07-05,41
2019-07-06,42
2019-07-07,42
2019-07-08,43
2019-07-09,44
2019-07-10,43
2019-07-11,42
2019-07-12,44
2019-07-13,46
2019-07-14,47
2019-07-15,47
2019-07-16,48
2019-07-17,50
2019-07-18,52
2019-07-19,55
2019-07-20,54
2019-07-21,54
2019-07-22,53
2019-07-23,54
2019-07-24,57
2019-07-25,57
2019-07-26,58
2019-07-27,58
2019-07-28,58
2019-07-29,59
2019-07-30,59
2019-07-31,60
2019-08-01,62
2019-08-02,62
2019-08-03,62
2019-08-04,63
2019-08-05,64
2019-08-06,64
2019-08-07,63
2019-08-08,63
2019-08-09,64
2019-08-10,62
2019-08-11,60
2019-08-12,59
2019-08-13,59
2019-08-14,58
2019-08-15,55
2019-08-16,55
2019-08-17,57
2019-08-18,58
2019-08-19,60
2019-08-20,62
2019-08-21,64
2019-08-22,63
2019-08-23,63
2019-08-24,64
2019-08-24,64
2019-08-25,65
2019-08-25,65
2019-08-26,65
2019-08-26,65
2019-08-27,64
2019-08-27,64
2019-08-28,64
2019-08-29,66
2019-08-30,66
2019-08-31,70
2019-09-01,66
2019-09-02,69
2019-09-03,70
