date_obj,Woven%20top%20(brown) price
2019-04-09,1857
2019-04-10,1857
2019-04-11,1857
2019-04-12,1857
2019-04-13,1857
2019-04-14,1857
2019-04-15,1857
2019-04-16,1857
2019-04-17,1857
2019-04-18,1857
2019-04-19,1857
2019-04-20,1857
2019-04-21,1857
2019-04-22,1857
2019-04-23,1857
2019-04-24,1857
2019-04-25,1857
2019-04-26,1857
2019-04-27,1857
2019-04-28,1857
2019-04-29,1882
2019-04-30,1882
2019-05-01,1882
2019-05-02,1882
2019-05-03,1882
2019-05-04,1882
2019-05-05,1882
2019-05-06,1882
2019-05-07,1882
2019-05-08,1882
2019-05-09,1882
2019-05-10,1882
2019-05-11,1882
2019-05-12,1882
2019-05-13,1882
2019-05-14,1882
2019-05-15,1882
2019-05-16,1882
2019-05-17,1882
2019-05-18,1882
2019-05-19,1882
2019-05-20,1838
2019-05-21,1838
2019-05-22,1838
2019-05-23,1838
2019-05-24,1838
2019-05-25,1838
2019-05-26,1838
2019-05-27,1838
2019-05-28,1838
2019-05-29,1838
2019-05-30,1838
2019-05-31,1838
2019-06-01,1838
2019-06-02,1838
2019-06-03,1838
2019-06-04,1838
2019-06-05,1838
2019-06-06,1838
2019-06-07,1838
2019-06-08,1838
2019-06-09,1838
2019-06-10,1838
2019-06-11,1797
2019-06-12,1797
2019-06-13,1797
2019-06-14,1797
2019-06-15,1797
2019-06-16,1797
2019-06-17,1797
2019-06-18,1797
2019-06-19,1797
2019-06-20,1797
2019-06-21,1797
2019-06-22,1797
2019-06-23,1797
2019-06-24,1797
2019-06-25,1797
2019-06-26,1797
2019-06-27,1797
2019-06-28,1797
2019-06-29,1797
2019-06-30,1797
2019-07-01,1797
2019-07-02,1797
2019-07-03,1797
2019-07-04,1781
2019-07-05,1781
2019-07-06,1781
2019-07-07,1781
2019-07-08,1781
2019-07-09,1781
2019-07-10,1781
2019-07-11,1781
2019-07-12,1781
2019-07-13,1781
2019-07-14,1781
2019-07-15,1781
2019-07-16,1781
2019-07-17,1781
2019-07-18,1781
2019-07-19,1781
2019-07-20,1781
2019-07-21,1781
2019-07-22,1781
2019-07-23,1781
2019-07-24,1781
2019-07-25,1781
2019-07-26,1781
2019-07-27,1781
2019-07-28,1781
2019-07-29,1781
2019-07-30,1781
2019-07-31,1781
2019-08-01,1781
2019-08-02,1781
2019-08-03,1781
2019-08-04,1781
2019-08-05,1781
2019-08-06,1781
2019-08-07,1728
2019-08-08,1728
2019-08-09,1728
2019-08-10,1728
2019-08-11,1728
2019-08-12,1728
2019-08-13,1728
2019-08-14,1728
2019-08-15,1728
2019-08-16,1728
2019-08-17,1728
2019-08-18,1728
2019-08-19,1728
2019-08-20,1728
2019-08-21,1728
2019-08-22,1728
2019-08-23,1728
2019-08-24,1728
2019-08-24,1728
2019-08-25,1728
2019-08-25,1728
2019-08-26,1728
2019-08-26,1728
2019-08-27,1728
2019-08-27,1728
2019-08-28,1728
2019-08-29,1728
2019-08-30,1728
2019-08-31,1728
2019-09-01,1728
2019-09-02,1728
2019-09-03,1674
2019-09-04,1674
2019-09-05,1674
2019-09-06,1674
2019-09-07,1674
2019-09-08,1674
2019-09-09,1674
2019-09-10,1674
2019-09-11,1674
2019-09-12,1674
2019-09-13,1674
2019-09-14,1674
2019-09-15,1674
2019-09-16,1674
2019-09-17,1674
2019-09-18,1674
2019-09-19,1674
2019-09-20,1674
2019-09-21,1674
2019-09-22,1674
2019-09-23,1674
2019-09-24,1674
2019-09-25,1674
2019-09-26,1674
2019-09-27,1674
2019-09-28,1674
2019-09-29,1674
2019-09-30,1674
2019-10-01,1674
2019-10-02,1674
2019-10-03,1675
2019-10-04,1675
2019-10-05,1675
2019-10-06,1675
2019-10-07,1675
2019-10-08,1675
2019-10-09,1675
2019-10-10,1675
2019-10-11,1675
2019-10-12,1675
2019-10-13,1675
2019-10-14,1675
2019-10-15,1675
2019-10-16,1675
2019-10-17,1675
2019-10-18,1675
2019-10-19,1675
2019-10-20,1675
2019-10-21,1675
2019-10-22,1675
2019-10-23,1675
2019-10-24,1675
2019-10-25,1675
2019-10-26,1675
2019-10-27,1675
2019-10-28,1675
2019-10-29,1675
2019-10-30,1675
2019-10-31,1675
2019-11-01,1675
2019-11-02,1675
2019-11-03,1655
2019-11-04,1655
2019-11-05,1655
2019-11-06,1655
2019-11-07,1655
2019-11-08,1655
2019-11-09,1655
2019-11-10,1655
2019-11-11,1655
2019-11-12,1655
2019-11-13,1655
2019-11-14,1655
2019-11-15,1655
2019-11-16,1655
2019-11-17,1655
2019-11-18,1655
2019-11-19,1655
2019-11-20,1655
2019-11-21,1655
2019-11-22,1655
2019-11-23,1655
2019-11-24,1655
2019-11-25,1655
2019-11-26,1655
2019-11-27,1655
2019-11-28,1655
2019-11-29,1655
2019-11-30,1655
2019-12-01,1655
2019-12-02,1655
2019-12-03,1655
2019-12-04,1655
2019-12-05,1655
2019-12-06,1655
2019-12-07,1605
2019-12-08,1605
2019-12-09,1605
2019-12-10,1605
2019-12-11,1605
2019-12-12,1605
2019-12-13,1605
2019-12-14,1605
2019-12-15,1605
2019-12-16,1605
2019-12-17,1605
2019-12-18,1605
2019-12-19,1605
2019-12-20,1605
2019-12-21,1605
2019-12-22,1605
2019-12-23,1605
2019-12-24,1605
2019-12-25,1605
2019-12-26,1605
2019-12-27,1605
2019-12-28,1605
2019-12-29,1605
2019-12-30,1605
2019-12-31,1605
2020-01-01,1605
2020-01-02,1605
2020-01-03,1605
2020-01-04,1605
2020-01-05,1605
2020-01-06,1605
2020-01-07,1605
2020-01-08,1554
2020-01-09,1554
2020-01-10,1554
2020-01-11,1554
2020-01-12,1554
2020-01-13,1554
2020-01-14,1554
2020-01-15,1554
2020-01-16,1554
2020-01-17,1554
2020-01-18,1554
2020-01-19,1554
2020-01-20,1554
2020-01-21,1554
2020-01-22,1554
2020-01-23,1554
2020-01-24,1554
2020-01-25,1554
2020-01-26,1554
2020-01-27,1554
2020-01-28,1554
2020-01-29,1554
2020-01-30,1554
2020-01-31,1554
2020-02-01,1481
2020-02-02,1481
2020-02-03,1481
2020-02-04,1481
2020-02-05,1481
2020-02-06,1481
2020-02-07,1481
2020-02-08,1481
2020-02-09,1481
2020-02-10,1481
2020-02-11,1481
2020-02-12,1481
2020-02-13,1481
2020-02-14,1481
2020-02-15,1481
2020-02-16,1481
2020-02-17,1481
2020-02-18,1481
2020-02-19,1481
2020-02-20,1481
2020-02-21,1481
2020-02-22,1481
2020-02-23,1496
2020-02-24,1496
2020-02-25,1496
2020-02-26,1496
2020-02-27,1496
2020-02-28,1496
2020-02-29,1496
2020-03-01,1496
2020-03-02,1496
2020-03-03,1496
2020-03-04,1496
2020-03-05,1496
2020-03-06,1496
2020-03-07,1496
2020-03-08,1496
2020-03-09,1496
2020-03-10,1496
2020-03-11,1496
2020-03-12,1496
2020-03-13,1496
2020-03-14,1496
2020-03-15,1496
2020-03-16,1496
2020-03-17,1496
2020-03-18,1496
2020-03-19,1496
2020-03-20,1496
2020-03-21,1496
2020-03-22,1496
2020-03-23,1496
2020-03-24,1462
2020-03-25,1462
2020-03-26,1462
2020-03-27,1462
2020-03-28,1462
2020-03-29,1462
2020-03-30,1462
2020-03-31,1462
2020-04-01,1462
2020-04-02,1462
2020-04-03,1462
2020-04-04,1462
2020-04-05,1462
2020-04-06,1462
2020-04-07,1462
2020-04-08,1462
2020-04-09,1462
2020-04-10,1462
2020-04-11,1409
2020-04-12,1409
2020-04-13,1409
2020-04-14,1409
2020-04-15,1409
2020-04-16,1409
2020-04-17,1409
2020-04-18,1409
2020-04-19,1409
2020-04-20,1409
2020-04-21,1409
2020-04-22,1409
2020-04-23,1409
2020-04-24,1409
2020-04-25,1409
2020-04-26,1409
2020-04-27,1409
2020-04-28,1409
2020-04-29,1368
2020-04-30,1368
2020-05-01,1368
2020-05-02,1368
2020-05-03,1368
2020-05-04,1368
2020-05-05,1368
2020-05-06,1368
2020-05-07,1368
2020-05-08,1368
2020-05-09,1368
2020-05-10,1368
2020-05-11,1368
2020-05-12,1368
2020-05-13,1368
