date_obj,Willow%20blackjack(d) price
2019-08-31,876
2019-09-01,876
2019-09-02,876
2019-09-03,876
2019-09-04,876
2019-09-05,876
2019-09-06,876
2019-09-07,876
2019-09-08,876
2019-09-09,892
2019-09-10,892
2019-09-11,892
2019-09-12,892
2019-09-13,892
2019-09-14,892
2019-09-15,892
2019-09-16,892
2019-09-17,892
2019-09-18,892
2019-09-19,892
2019-09-20,892
2019-09-21,892
2019-09-22,892
2019-09-23,892
2019-09-24,892
2019-09-25,892
2019-09-26,892
2019-09-27,892
2019-09-28,892
2019-09-29,892
2019-09-30,892
2019-10-01,892
2019-10-02,892
2019-10-03,892
2019-10-04,892
2019-10-05,892
2019-10-06,892
2019-10-07,892
2019-10-08,892
2019-10-09,892
2019-10-10,892
2019-10-11,892
2019-10-12,892
2019-10-13,892
2019-10-14,892
2019-10-15,892
2019-10-16,892
2019-10-17,892
2019-10-18,892
2019-10-19,892
2019-10-20,892
2019-10-21,892
2019-10-22,897
2019-10-23,897
2019-10-24,897
2019-10-25,897
2019-10-26,897
2019-10-27,897
2019-10-28,897
2019-10-29,897
2019-10-30,897
2019-10-31,897
2019-11-01,897
2019-11-02,897
2019-11-03,897
2019-11-04,897
2019-11-05,897
2019-11-06,897
2019-11-07,897
2019-11-08,897
2019-11-09,897
2019-11-10,897
2019-11-11,897
2019-11-12,897
2019-11-13,897
2019-11-14,897
2019-11-15,897
2019-11-16,897
2019-11-17,897
2019-11-18,897
2019-11-19,897
2019-11-20,897
2019-11-21,897
2019-11-22,897
2019-11-23,897
2019-11-24,897
2019-11-25,897
2019-11-26,897
2019-11-27,897
2019-11-28,897
2019-11-29,931
2019-11-30,931
2019-12-01,931
2019-12-02,931
2019-12-03,931
2019-12-04,931
2019-12-05,931
2019-12-06,931
2019-12-07,931
2019-12-08,931
2019-12-09,931
2019-12-10,931
2019-12-11,931
2019-12-12,931
2019-12-13,931
2019-12-14,931
2019-12-15,931
2019-12-16,931
2019-12-17,931
2019-12-18,931
2019-12-19,931
2019-12-20,931
2019-12-21,931
2019-12-22,931
2019-12-23,931
2019-12-24,931
2019-12-25,931
2019-12-26,931
2019-12-27,931
2019-12-28,931
2019-12-29,931
2019-12-30,931
2019-12-31,931
2020-01-01,931
2020-01-02,931
2020-01-03,931
2020-01-04,931
2020-01-05,931
2020-01-06,931
2020-01-07,931
2020-01-08,931
2020-01-09,963
2020-01-10,963
2020-01-11,963
2020-01-12,963
2020-01-13,963
2020-01-14,963
2020-01-15,963
2020-01-16,963
2020-01-17,963
2020-01-18,963
2020-01-19,963
2020-01-20,963
2020-01-21,963
2020-01-22,963
2020-01-23,963
2020-01-24,963
2020-01-25,963
2020-01-26,963
2020-01-27,963
2020-01-28,963
2020-01-29,963
2020-01-30,963
2020-01-31,963
2020-02-01,963
2020-02-02,963
2020-02-03,963
2020-02-04,963
2020-02-05,963
2020-02-06,963
2020-02-07,963
2020-02-08,963
2020-02-09,963
2020-02-10,963
2020-02-11,963
2020-02-12,963
2020-02-13,963
2020-02-14,963
2020-02-15,963
2020-02-16,963
2020-02-17,963
2020-02-18,963
2020-02-19,963
2020-02-20,963
2020-02-21,963
2020-02-22,1006
2020-02-23,1006
2020-02-24,1006
2020-02-25,1006
2020-02-26,1006
2020-02-27,1006
2020-02-28,1006
2020-02-29,1006
2020-03-01,1006
2020-03-02,1006
2020-03-03,1006
2020-03-04,1006
2020-03-05,1006
2020-03-06,1006
2020-03-07,1006
2020-03-08,1006
2020-03-09,1006
2020-03-10,1006
2020-03-11,1006
2020-03-12,1006
2020-03-13,1006
2020-03-14,1006
2020-03-15,1006
2020-03-16,1006
2020-03-17,1006
2020-03-18,1006
2020-03-19,1006
2020-03-20,1006
2020-03-21,1006
2020-03-22,1006
2020-03-23,1006
2020-03-24,1006
2020-03-25,1006
2020-03-26,1006
2020-03-27,1006
2020-03-28,1006
2020-03-29,1006
2020-03-30,1015
2020-03-31,1015
2020-04-01,1015
2020-04-02,1015
2020-04-03,1015
2020-04-04,1015
2020-04-05,1015
2020-04-06,1015
2020-04-07,1015
2020-04-08,1015
2020-04-09,1015
2020-04-10,1015
2020-04-11,1015
2020-04-12,1015
2020-04-13,1015
2020-04-14,1015
2020-04-15,1015
2020-04-16,1015
2020-04-17,1015
2020-04-18,1006
2020-04-19,1006
2020-04-20,1006
2020-04-21,1006
2020-04-22,1006
2020-04-23,1006
2020-04-24,1006
2020-04-25,1006
2020-04-26,1006
2020-04-27,1006
2020-04-28,1006
2020-04-29,1006
2020-04-30,1006
2020-05-01,1006
2020-05-02,1006
2020-05-03,1006
2020-05-04,1006
2020-05-05,1006
2020-05-06,1006
2020-05-07,1006
2020-05-08,1006
2020-05-09,1010
2020-05-10,1010
2020-05-11,1010
2020-05-12,1010
2020-05-13,1010
