date_obj,Bear%20fur price
2015-11-17,68
2015-11-18,68
2015-11-19,68
2015-11-20,69
2015-11-21,69
2015-11-22,69
2015-11-23,69
2015-11-24,69
2015-11-25,68
2015-11-26,68
2015-11-27,68
2015-11-28,68
2015-11-29,68
2015-11-30,68
2015-12-01,68
2015-12-02,68
2015-12-03,68
2015-12-04,68
2015-12-05,68
2015-12-06,70
2015-12-07,70
2015-12-08,70
2015-12-09,70
2015-12-10,70
2015-12-11,70
2015-12-12,73
2015-12-13,73
2015-12-14,73
2015-12-15,73
2015-12-16,73
2015-12-17,75
2015-12-18,75
2015-12-19,75
2015-12-20,75
2015-12-21,75
2015-12-22,78
2015-12-23,78
2015-12-24,78
2015-12-25,78
2015-12-26,78
2015-12-27,82
2015-12-28,82
2015-12-29,82
2015-12-30,82
2015-12-31,82
2016-01-01,87
2016-01-02,87
2016-01-03,87
2016-01-04,87
2016-01-05,92
2016-01-06,92
2016-01-07,92
2016-01-08,92
2016-01-09,92
2016-01-10,96
2016-01-11,96
2016-01-12,96
2016-01-13,96
2016-01-14,100
2016-01-15,100
2016-01-16,100
2016-01-17,100
2016-01-18,103
2016-01-19,103
2016-01-20,103
2016-01-21,103
2016-01-22,103
2016-01-23,103
2016-01-24,103
2016-01-25,103
2016-01-26,103
2016-01-27,103
2016-01-28,103
2016-01-29,103
2016-01-30,103
2016-01-31,103
2016-02-01,102
2016-02-02,102
2016-02-03,102
2016-02-04,102
2016-02-05,102
2016-02-06,103
2016-02-07,103
2016-02-08,103
2016-02-09,103
2016-02-10,105
2016-02-11,105
2016-02-12,105
2016-02-13,105
2016-02-14,105
2016-02-15,106
2016-02-16,106
2016-02-17,106
2016-02-18,106
2016-02-19,106
2016-02-20,110
2016-02-21,110
2016-02-22,110
2016-02-23,110
2016-02-24,110
2016-02-25,110
2016-02-26,110
2016-02-27,110
2016-02-28,110
2016-02-29,110
2016-03-01,110
2016-03-02,110
2016-03-03,113
2016-03-04,113
2016-03-05,113
2016-03-06,113
2016-03-07,119
2016-03-08,119
2016-03-09,119
2016-03-10,119
2016-03-11,123
2016-03-12,123
2016-03-13,123
2016-03-14,123
2016-03-15,123
2016-03-16,123
2016-03-17,123
2016-03-18,123
2016-03-19,122
2016-03-20,122
2016-03-21,122
2016-03-22,122
2016-03-23,120
2016-03-24,120
2016-03-25,120
2016-03-26,120
2016-03-27,119
2016-03-28,119
2016-03-29,119
2016-03-30,119
2016-03-31,117
2016-04-01,117
2016-04-02,117
2016-04-03,117
2016-04-04,112
2016-04-05,112
2016-04-06,112
2016-04-07,112
2016-04-08,115
2016-04-09,115
2016-04-10,115
2016-04-11,115
2016-04-12,114
2016-04-13,114
2016-04-14,114
2016-04-15,114
2016-04-16,113
2016-04-17,113
2016-04-18,113
2016-04-19,112
2016-04-20,112
2016-04-21,112
2016-04-22,112
2016-04-23,112
2016-04-24,111
2016-04-25,111
2016-04-26,111
2016-04-27,107
2016-04-28,107
2016-04-29,107
2016-04-30,107
2016-05-01,105
2016-05-02,105
2016-05-03,105
2016-05-04,105
2016-05-05,104
2016-05-06,104
2016-05-07,104
2016-05-08,104
2016-05-09,104
2016-05-10,101
2016-05-11,101
2016-05-12,101
2016-05-13,101
2016-05-14,100
2016-05-15,100
2016-05-16,100
2016-05-17,100
2016-05-18,100
2016-05-19,100
2016-05-22,100
2016-05-23,100
2016-05-24,100
2016-05-25,100
2016-05-26,97
2016-05-27,97
2016-05-28,97
2016-05-29,98
2016-05-30,98
2016-05-31,98
2016-06-01,98
2016-06-02,101
2016-06-03,101
2016-06-04,101
2016-06-05,101
2016-06-06,100
2016-06-07,100
2016-06-08,100
2016-06-09,100
2016-06-10,99
2016-06-11,99
2016-06-12,99
2016-06-13,99
2016-06-14,98
2016-06-15,98
2016-06-16,98
2016-06-17,98
2016-06-18,99
2016-06-19,99
2016-06-20,99
2016-06-21,99
2016-06-22,102
2016-06-23,102
2016-06-24,102
2016-06-25,102
2016-06-26,101
2016-06-27,101
2016-06-28,101
2016-06-29,101
2016-06-30,99
2016-07-01,99
2016-07-02,99
2016-07-03,99
2016-07-04,95
2016-07-05,95
2016-07-06,95
2016-07-07,95
2016-07-08,90
2016-07-09,90
2016-07-10,90
2016-07-11,85
2016-07-12,85
2016-07-13,85
2016-07-14,85
2016-07-15,80
2016-07-16,80
2016-07-17,80
2016-07-18,76
2016-07-23,72
2016-07-24,72
2016-07-25,72
2016-07-26,69
2016-07-27,69
2016-07-28,69
2016-07-29,69
2016-07-30,65
2016-07-31,65
2016-08-01,65
2016-08-02,65
2016-08-03,63
2016-08-04,63
2016-08-05,63
2016-08-06,63
2016-08-07,63
2016-08-08,61
2016-08-09,61
2016-08-10,61
2016-08-11,61
2016-08-12,61
2016-08-13,60
2016-08-14,60
2016-08-15,60
2016-08-16,60
2016-08-17,60
2016-08-18,61
2016-08-19,61
2016-08-20,61
2016-08-21,61
2016-08-22,65
2016-08-23,65
2016-08-24,65
2016-08-25,65
2016-08-26,65
2016-08-28,67
2016-08-31,67
2016-09-01,70
2016-09-02,70
2016-09-03,70
2016-09-04,70
2016-09-05,70
2016-09-06,73
2016-09-07,73
2016-09-08,73
2016-09-09,73
2016-09-10,73
2016-09-11,73
2016-09-12,75
2016-09-13,75
2016-09-14,75
2016-09-15,75
2016-09-16,75
2016-09-17,75
2016-09-18,78
2016-09-19,78
2016-09-20,78
2016-09-21,78
2016-09-22,78
2016-09-23,80
2016-09-24,80
2016-09-25,80
2016-09-26,80
2016-09-27,80
2016-09-28,80
2016-09-29,81
2016-09-30,81
2016-10-01,81
2016-10-02,81
2016-10-03,81
2016-10-04,80
2016-10-05,80
2016-10-06,80
2016-10-07,80
2016-10-08,80
2016-10-09,80
2016-10-10,80
2016-10-11,80
2016-10-12,80
2016-10-13,80
2016-10-14,80
2016-10-15,83
2016-10-16,83
2016-10-17,83
2016-10-18,83
2016-10-19,83
2016-10-20,85
2016-10-21,85
2016-10-22,85
2016-10-23,85
2016-10-24,85
2016-10-25,85
2016-10-26,85
2016-10-27,85
2016-10-28,85
2016-10-29,89
2016-10-30,89
2016-10-31,89
2016-11-01,89
2016-11-02,89
2016-11-03,94
2016-11-04,94
2016-11-05,94
2016-11-06,94
2016-11-07,94
2016-11-08,98
2016-11-09,98
2016-11-10,98
2016-11-11,98
2016-11-12,98
2016-11-13,97
2016-11-14,97
2016-11-15,97
2016-12-07,107
2016-12-08,107
2016-12-09,107
2016-12-10,103
2016-12-11,103
2016-12-12,103
2016-12-13,103
2016-12-14,99
2016-12-15,99
2016-12-16,99
2016-12-17,99
2016-12-18,99
2016-12-19,99
2016-12-20,99
2016-12-21,96
2016-12-22,96
2016-12-23,96
2016-12-24,96
2016-12-25,95
2016-12-26,95
2016-12-27,95
2016-12-28,95
2016-12-29,94
2016-12-30,94
2016-12-31,94
2017-01-01,94
2017-01-02,94
2017-01-03,94
2017-01-04,94
2017-01-05,94
2017-01-06,98
2017-01-07,98
2017-01-08,98
2017-01-09,98
2017-01-10,98
2017-01-11,98
2017-01-12,97
2017-01-13,97
2017-01-14,97
2017-01-15,97
2017-01-16,97
2017-01-17,97
2017-01-18,97
2017-01-19,101
2017-01-20,101
2017-01-21,101
2017-01-23,105
2017-01-27,109
2017-01-28,105
2017-01-29,105
2017-01-30,105
2017-01-31,105
2017-02-01,106
2017-02-02,106
2017-02-03,106
2017-02-04,106
2017-02-05,106
2017-02-06,106
2017-02-07,106
2017-02-08,110
2017-02-09,110
2017-02-10,110
2017-02-11,112
2017-02-12,112
2017-02-13,112
2017-02-14,107
2017-02-15,107
2017-02-16,107
2017-02-18,106
2017-02-19,106
2017-02-20,106
2017-02-21,105
2017-02-22,105
2017-02-23,105
2017-02-24,105
2017-02-25,103
2017-02-26,103
2017-02-27,103
2017-02-28,99
2017-03-01,99
2017-03-02,99
2017-03-03,99
2017-03-04,99
2017-03-05,99
2017-03-06,99
2017-03-07,99
2017-03-08,99
2017-03-09,99
2017-03-10,99
2017-03-11,99
2017-03-12,99
2017-03-13,99
2017-03-14,101
2017-03-15,101
2017-03-16,101
2017-03-17,106
2017-03-18,106
2017-03-19,106
2017-03-20,111
2017-03-21,111
2017-03-22,111
2017-03-23,108
2017-03-24,108
2017-03-25,108
2017-03-26,103
2017-03-27,103
2017-03-28,103
2017-03-29,99
2017-03-30,99
2017-03-31,99
2017-04-01,101
2017-04-02,101
2017-04-03,101
2017-04-04,103
2017-04-12,97
2017-04-13,97
2017-04-14,97
2017-04-15,96
2017-04-16,96
2017-04-17,96
2017-04-18,93
2017-04-19,93
2017-04-20,93
2017-04-21,93
2017-04-22,90
2017-04-23,90
2017-04-24,90
2017-04-25,89
2017-04-26,89
2017-04-27,89
2017-04-28,89
2017-04-29,88
2017-04-30,88
2017-05-01,88
2017-05-02,88
2017-05-03,89
2017-05-04,89
2017-05-05,89
2017-05-06,88
2017-05-07,88
2017-05-08,88
2017-05-09,91
2017-05-10,91
2017-05-11,91
2017-05-12,91
2017-05-13,91
2017-05-14,91
2017-05-15,91
2017-05-16,91
2017-05-17,94
2017-05-18,94
2017-05-19,94
2017-05-20,93
2017-05-21,93
2017-05-22,93
2017-05-23,93
2017-05-24,90
2017-05-25,90
2017-05-26,90
2017-05-27,90
2017-05-28,89
2017-05-29,89
2017-05-30,89
2017-05-31,93
2017-06-01,93
2017-06-02,93
2017-06-03,93
2017-06-04,98
2017-06-05,98
2017-06-06,98
2017-06-07,95
2017-06-08,95
2017-06-09,95
2017-06-10,91
2017-06-11,91
2017-06-12,91
2017-06-13,88
2017-06-14,88
2017-06-15,88
2017-06-16,85
2017-06-17,85
2017-06-18,85
2017-06-19,85
2017-06-20,80
2017-06-21,80
2017-06-22,80
2017-06-23,80
2017-06-24,76
2017-06-25,76
2017-06-26,76
2017-06-27,78
2017-06-28,78
2017-06-29,78
2017-06-30,79
2017-07-01,79
2017-07-02,79
2017-07-03,79
2017-07-04,77
2017-07-05,77
2017-07-06,77
2017-07-07,77
2017-07-08,76
2017-07-09,76
2017-07-13,76
2017-07-14,75
2017-07-15,75
2017-07-16,75
2017-07-17,75
2017-07-18,75
2017-07-19,75
2017-07-20,75
2017-07-21,75
2017-07-22,75
2017-07-23,75
2017-07-24,74
2017-07-25,74
2017-07-26,74
2017-07-27,73
2017-07-28,73
2017-07-29,73
2017-07-30,72
2017-07-31,72
2017-08-01,72
2017-08-02,70
2017-08-03,70
2017-08-04,70
2017-08-05,69
2017-08-06,69
2017-08-07,69
2017-08-08,69
2017-08-09,66
2017-08-10,66
2017-08-11,66
2017-08-12,66
2017-08-13,66
2017-08-14,66
2017-08-15,66
2017-08-16,65
2017-08-17,65
2017-08-18,65
2017-08-19,65
2017-08-20,66
2017-08-21,66
2017-08-22,66
2017-08-23,64
2017-08-24,64
2017-08-25,64
2017-08-26,62
2017-08-27,62
2017-08-28,62
2017-08-29,62
2017-08-30,60
2017-08-31,60
2017-09-01,60
2017-09-02,60
2017-09-03,60
2017-09-04,60
2017-09-05,60
2017-09-06,60
2017-09-07,60
2017-09-08,60
2017-09-09,58
2017-09-10,58
2017-09-11,58
2017-09-12,59
2017-09-13,59
2017-09-14,59
2017-09-15,62
2017-09-16,62
2017-09-17,62
2017-09-18,65
2017-09-19,65
2017-09-20,65
2017-09-22,61
2017-09-23,61
2017-09-24,57
2017-09-25,57
2017-09-26,57
2017-09-27,54
2017-09-28,54
2017-09-29,54
2017-09-30,51
2017-10-01,51
2017-10-02,51
2017-10-03,48
2017-10-04,48
2017-10-05,48
2017-10-06,48
2017-10-07,46
2017-10-08,46
2017-10-09,46
2017-10-10,46
2017-10-11,46
2017-10-12,46
2017-10-13,46
2017-10-14,46
2017-10-15,46
2017-10-16,46
2017-10-17,46
2017-10-18,44
2017-10-19,44
2017-10-20,44
2017-10-21,44
2017-10-22,41
2017-10-23,41
2017-10-24,41
2017-10-25,39
2017-10-26,39
2017-10-27,39
2017-10-28,39
2017-10-29,38
2017-10-30,38
2017-10-31,38
2017-11-01,38
2017-11-02,36
2017-11-03,36
2017-11-04,36
2017-11-05,35
2017-11-06,35
2017-11-07,35
2017-11-08,35
2017-11-09,35
2017-11-10,35
2017-11-11,35
2017-11-12,35
2017-11-13,36
2017-11-14,36
2017-11-15,36
2017-11-16,36
2017-11-17,38
2017-11-18,38
2017-11-19,38
2017-11-20,38
2017-11-21,37
2017-11-22,37
2017-11-23,37
2017-11-24,37
2017-11-25,35
2017-11-26,35
2017-11-27,35
2017-11-28,35
2017-11-29,35
2017-11-30,35
2017-12-01,35
2017-12-02,35
2017-12-03,34
2017-12-04,34
2017-12-05,34
2017-12-06,34
2017-12-07,34
2017-12-08,34
2017-12-09,34
2017-12-10,34
2017-12-11,34
2017-12-12,34
2017-12-13,34
2017-12-14,34
2017-12-15,34
2017-12-16,34
2017-12-17,34
2017-12-18,34
2017-12-19,34
2017-12-20,34
2017-12-21,34
2017-12-22,35
2017-12-23,35
2017-12-24,35
2017-12-25,35
2017-12-26,35
2017-12-27,35
2017-12-28,35
2017-12-29,35
2017-12-30,35
2017-12-31,35
2018-01-01,33
2018-01-02,33
2018-01-03,33
2018-01-04,33
2018-01-05,33
2018-01-06,33
2018-01-07,33
2018-01-08,33
2018-01-09,34
2018-01-10,34
2018-01-11,34
2018-01-12,34
2018-01-13,34
2018-01-14,34
2018-01-15,34
2018-01-16,34
2018-01-17,34
2018-01-18,34
2018-01-19,35
2018-01-20,35
2018-01-21,35
2018-01-22,36
2018-01-23,36
2018-01-24,35
2018-01-25,35
2018-01-26,35
2018-01-27,37
2018-01-28,37
2018-01-29,39
2018-01-30,39
2018-01-31,39
2018-02-01,41
2018-02-02,41
2018-02-03,44
2018-02-04,44
2018-02-05,44
2018-02-06,47
2018-02-07,47
2018-02-08,47
2018-02-09,50
2018-02-10,50
2018-02-11,50
2018-02-12,52
2018-02-13,52
2018-02-14,52
2018-02-15,52
2018-02-16,52
2018-02-17,52
2018-02-18,53
2018-02-19,53
2018-02-20,53
2018-02-21,53
2018-02-22,53
2018-02-23,55
2018-02-24,55
2018-02-25,55
2018-02-26,57
2018-02-27,57
2018-02-28,57
2018-03-01,59
2018-03-02,59
2018-03-03,59
2018-03-04,59
2018-03-05,59
2018-03-06,58
2018-03-07,58
2018-03-08,58
2018-03-09,57
2018-03-10,57
2018-03-11,57
2018-03-12,59
2018-03-13,59
2018-03-14,59
2018-03-15,62
2018-03-16,62
2018-03-17,66
2018-03-18,66
2018-03-19,66
2018-03-20,66
2018-03-21,66
2018-03-22,66
2018-03-23,70
2018-03-24,70
2018-03-25,74
2018-03-26,74
2018-03-27,76
2018-03-28,76
2018-03-29,76
2018-03-30,77
2018-03-31,77
2018-04-01,77
2018-04-02,78
2018-04-03,78
2018-04-04,78
2018-04-05,78
2018-04-06,78
2018-04-07,79
2018-04-08,79
2018-04-09,77
2018-04-10,77
2018-04-11,77
2018-04-12,77
2018-04-13,77
2018-04-14,77
2018-04-15,77
2018-04-16,77
2018-04-17,77
2018-04-18,77
2018-04-19,77
2018-04-20,77
2018-04-21,77
2018-04-22,77
2018-04-23,77
2018-04-24,77
2018-04-25,77
2018-04-26,77
2018-04-27,76
2018-04-28,76
2018-04-29,79
2018-04-30,79
2018-05-01,82
2018-05-02,82
2018-05-03,82
2018-05-04,86
2018-05-05,86
2018-05-06,86
2018-05-07,84
2018-05-08,84
2018-05-09,84
2018-05-10,83
2018-05-11,83
2018-05-12,82
2018-05-13,82
2018-05-14,82
2018-05-15,83
2018-05-16,83
2018-05-17,83
2018-05-18,81
2018-05-19,81
2018-05-20,81
2018-05-21,82
2018-05-22,82
2018-05-23,82
2018-05-24,79
2018-05-25,79
2018-05-26,78
2018-05-27,78
2018-05-28,78
2018-05-29,79
2018-05-30,79
2018-05-31,79
2018-06-01,81
2018-06-02,81
2018-06-03,81
2018-06-04,81
2018-06-05,81
2018-06-06,81
2018-06-07,81
2018-06-08,81
2018-06-09,83
2018-06-10,83
2018-06-11,87
2018-06-12,87
2018-06-13,86
2018-06-14,86
2018-06-15,86
2018-06-16,85
2018-06-17,85
2018-06-18,86
2018-06-19,86
2018-06-20,86
2018-06-21,84
2018-06-22,84
2018-06-23,84
2018-06-24,84
2018-06-25,84
2018-06-26,84
2018-06-27,82
2018-06-28,82
2018-06-29,81
2018-06-30,81
2018-07-01,80
2018-07-02,80
2018-07-03,80
2018-07-04,79
2018-07-05,79
2018-07-06,79
2018-07-07,77
2018-07-08,77
2018-07-09,75
2018-07-10,75
2018-07-11,78
2018-07-12,78
2018-07-13,74
2018-07-14,74
2018-07-15,71
2018-07-16,71
2018-07-17,67
2018-07-18,67
2018-07-19,67
2018-07-20,64
2018-07-21,64
2018-07-22,62
2018-07-23,62
2018-07-24,62
2018-07-25,62
2018-07-26,64
2018-07-27,64
2018-07-28,64
2018-07-29,64
2018-07-30,63
2018-07-31,63
2018-08-01,61
2018-08-02,61
2018-08-03,60
2018-08-04,60
2018-08-05,59
2018-08-06,59
2018-08-07,59
2018-08-08,58
2018-08-09,58
2018-08-10,58
2018-08-11,57
2018-08-12,57
2018-08-14,57
2018-08-16,56
2018-08-17,53
2018-08-18,53
2018-08-19,51
2018-08-20,51
2018-08-21,50
2018-08-22,50
2018-08-23,48
2018-08-24,48
2018-08-25,46
2018-08-26,46
2018-08-27,44
2018-08-28,44
2018-08-29,45
2018-08-30,45
2018-08-31,47
2018-09-01,47
2018-09-02,48
2018-09-03,48
2018-09-04,49
2018-09-05,49
2018-09-06,49
2018-09-07,52
2018-09-08,52
2018-09-09,53
2018-09-10,53
2018-09-11,51
2018-09-12,51
2018-09-13,49
2018-09-14,49
2018-09-15,51
2018-09-16,51
2018-09-17,54
2018-09-18,54
2018-09-19,56
2018-09-20,56
2018-09-21,56
2018-09-22,56
2018-09-23,56
2018-09-24,59
2018-09-25,59
2018-09-26,61
2018-09-27,61
2018-09-28,62
2018-09-29,62
2018-09-30,63
2018-10-01,63
2018-10-02,60
2018-10-03,58
2018-10-04,58
2018-10-05,58
2018-10-06,59
2018-10-07,59
2018-10-08,62
2018-10-09,62
2018-10-10,66
2018-10-11,66
2018-10-12,70
2018-10-13,70
2018-10-14,73
2018-10-15,73
2018-10-16,71
2018-10-17,71
2018-10-18,68
2018-10-19,68
2018-10-20,71
2018-10-21,71
2018-10-22,70
2018-10-23,70
2018-10-24,70
2018-10-25,66
2018-10-26,66
2018-10-27,64
2018-10-28,64
2018-10-29,61
2018-10-30,61
2018-10-31,58
2018-11-01,56
2018-11-03,52
2018-11-04,52
2018-11-05,50
2018-11-06,47
2018-11-07,45
2018-11-08,42
2018-11-09,43
2018-11-10,46
2018-11-11,49
2018-11-12,51
2018-11-13,52
2018-11-15,52
2018-11-16,53
2018-11-17,54
2018-11-18,57
2018-11-19,60
2018-11-20,61
2018-11-21,58
2018-11-22,56
2018-11-23,54
2018-11-24,54
2018-11-25,54
2018-11-26,53
2018-11-27,52
2018-11-28,51
2018-11-29,53
2018-12-01,53
2018-12-02,53
2018-12-03,53
2018-12-04,50
2018-12-05,48
2018-12-07,43
2018-12-09,40
2018-12-10,39
2018-12-11,40
2018-12-12,40
2018-12-13,41
2018-12-14,41
2018-12-15,41
2018-12-16,41
2018-12-17,41
2018-12-18,41
2018-12-19,41
2018-12-20,41
2018-12-21,40
2018-12-22,39
2018-12-23,39
2018-12-24,40
2018-12-25,40
2018-12-26,40
2018-12-27,41
2018-12-28,41
2018-12-29,41
2018-12-30,41
2018-12-31,41
2019-01-01,41
2019-01-02,41
2019-01-03,41
2019-01-04,43
2019-01-05,41
2019-01-06,40
2019-01-08,38
2019-01-10,35
2019-01-11,34
2019-01-12,34
2019-01-13,36
2019-01-14,38
2019-01-15,40
2019-01-16,41
2019-01-17,42
2019-01-18,41
2019-01-19,42
2019-01-20,42
2019-01-21,42
2019-01-22,42
2019-01-23,41
2019-01-24,41
2019-01-25,41
2019-01-26,41
2019-01-27,41
2019-01-28,43
2019-01-29,42
2019-01-30,42
2019-01-31,42
2019-02-01,41
2019-02-02,41
2019-02-03,41
2019-02-04,41
2019-02-05,42
2019-02-06,42
2019-02-07,42
2019-02-08,42
2019-02-09,42
2019-02-10,42
2019-02-11,43
2019-02-12,43
2019-02-13,43
2019-02-14,43
2019-02-15,42
2019-02-16,42
2019-02-17,42
2019-02-18,41
2019-02-19,41
2019-02-20,41
2019-02-21,42
2019-02-22,42
2019-02-23,42
2019-02-24,42
2019-02-25,43
2019-02-26,43
2019-02-27,42
2019-02-28,42
2019-03-01,41
2019-03-02,41
2019-03-03,41
2019-03-04,42
2019-03-05,41
2019-03-06,41
2019-03-07,41
2019-03-08,42
2019-03-09,42
2019-03-10,45
2019-03-11,45
2019-03-12,48
2019-03-13,48
2019-03-14,51
2019-03-15,51
2019-03-16,54
2019-03-17,57
2019-03-18,57
2019-03-19,60
2019-03-20,62
2019-03-21,62
2019-03-22,66
2019-03-23,69
2019-03-24,69
2019-03-25,70
2019-03-26,70
2019-03-27,70
2019-03-28,69
2019-03-29,66
2019-03-30,66
2019-03-31,68
2019-04-01,68
2019-04-02,67
2019-04-03,66
2019-04-04,66
2019-04-05,63
2019-04-06,63
2019-04-07,61
2019-04-08,61
2019-04-09,61
2019-04-10,61
2019-04-11,63
2019-04-12,60
2019-04-13,59
2019-04-14,58
2019-04-15,58
2019-04-16,56
2019-04-17,56
2019-04-18,57
2019-04-19,57
2019-04-20,60
2019-04-21,60
2019-04-22,62
2019-04-23,59
2019-04-24,59
2019-04-25,60
2019-04-26,60
2019-04-27,60
2019-04-28,60
2019-04-29,60
2019-04-30,60
2019-05-01,60
2019-05-02,58
2019-05-03,57
2019-05-04,55
2019-05-05,55
2019-05-06,52
2019-05-07,50
2019-05-08,50
2019-05-09,50
2019-05-10,50
2019-05-11,50
2019-05-12,50
2019-05-13,49
2019-05-14,49
2019-05-15,48
2019-05-16,48
2019-05-17,48
2019-05-18,46
2019-05-19,46
2019-05-20,45
2019-05-21,45
2019-05-22,48
2019-05-23,48
2019-05-24,50
2019-05-25,50
2019-05-26,49
2019-05-27,49
2019-05-28,49
2019-05-29,48
2019-05-30,48
2019-05-31,50
2019-06-01,50
2019-06-02,47
2019-06-03,47
2019-06-04,44
2019-06-05,44
2019-06-06,46
2019-06-07,46
2019-06-08,44
2019-06-09,41
2019-06-10,41
2019-06-11,40
2019-06-12,40
2019-06-13,40
2019-06-14,40
2019-06-15,38
2019-06-16,38
2019-06-17,38
2019-06-18,38
2019-06-19,38
2019-06-20,37
2019-06-21,37
2019-06-22,36
2019-06-23,36
2019-06-24,38
2019-06-25,38
2019-06-26,39
2019-06-27,38
2019-06-28,38
2019-06-29,38
2019-06-30,39
2019-07-01,39
2019-07-02,39
2019-07-03,39
2019-07-04,39
2019-07-05,39
2019-07-06,40
2019-07-07,40
2019-07-08,41
2019-07-09,41
2019-07-10,39
2019-07-11,39
2019-07-12,39
2019-07-13,39
2019-07-14,38
2019-07-15,38
2019-07-16,36
2019-07-17,35
2019-07-18,35
2019-07-19,34
2019-07-20,34
2019-07-21,33
2019-07-22,33
2019-07-23,34
2019-07-24,36
2019-07-25,38
2019-07-26,37
2019-07-27,36
2019-07-28,35
2019-07-29,35
2019-07-30,33
2019-07-31,31
2019-08-01,31
2019-08-02,30
2019-08-03,30
2019-08-04,30
2019-08-05,28
2019-08-06,28
2019-08-07,29
2019-08-08,29
2019-08-09,29
2019-08-10,28
2019-08-11,28
2019-08-12,28
2019-08-13,28
2019-08-14,28
2019-08-15,28
2019-08-16,28
2019-08-17,28
2019-08-18,29
2019-08-19,29
2019-08-20,31
2019-08-21,31
2019-08-22,32
2019-08-23,32
2019-08-24,34
