date_obj,Bandana%20eyepatch%20(brown) price
2016-01-10,69539
2016-01-11,69539
2016-01-12,66083
2016-01-13,66083
2016-01-14,66083
2016-01-15,66083
2016-01-16,66083
2016-01-17,66083
2016-01-18,66083
2016-01-19,66083
2016-01-20,66083
2016-01-21,66083
2016-01-22,66083
2016-01-23,66083
2016-01-24,66083
2016-01-25,66083
2016-01-26,66083
2016-01-27,66083
2016-01-28,66083
2016-01-29,66083
2016-01-30,66083
2016-01-31,66083
2016-02-01,66083
2016-02-02,66083
2016-02-03,66083
2016-02-04,66083
2016-02-05,66083
2016-02-06,66083
2016-02-07,66083
2016-02-08,66083
2016-02-09,66083
2016-02-10,66083
2016-02-11,66083
2016-02-12,66083
2016-02-13,66083
2016-02-14,66083
2016-02-15,66083
2016-02-16,66083
2016-02-17,66083
2016-02-18,66083
2016-02-19,66083
2016-02-20,66083
2016-02-21,66083
2016-02-22,66083
2016-02-23,66083
2016-02-24,66083
2016-02-25,66083
2016-02-26,66083
2016-02-27,66083
2016-02-28,66083
2016-02-29,66083
2016-03-01,66083
2016-03-02,66083
2016-03-03,66083
2016-03-04,66083
2016-03-05,66083
2016-03-06,66083
2016-03-07,66083
2016-03-08,66083
2016-03-09,66083
2016-03-10,66083
2016-03-11,66083
2016-03-12,66083
2016-03-13,66083
2016-03-14,66083
2016-03-15,66083
2016-03-16,66083
2016-03-17,66083
2016-03-18,66083
2016-03-19,66083
2016-03-20,66083
2016-03-21,66083
2016-03-22,66083
2016-03-23,66083
2016-03-24,66083
2016-03-25,66083
2016-03-26,66083
2016-03-27,66083
2016-03-28,66083
2016-03-29,66083
2016-03-30,66083
2016-03-31,66083
2016-04-01,66083
2016-04-02,66083
2016-04-03,66083
2016-04-04,66083
2016-04-05,66083
2016-04-06,66083
2016-04-07,66083
2016-04-08,66083
2016-04-09,66083
2016-04-10,66083
2016-04-11,66083
2016-04-12,66083
2016-04-13,66083
2016-04-14,66083
2016-04-15,66083
2016-04-16,66083
2016-04-17,66083
2016-04-18,66083
2016-04-19,66083
2016-04-20,66083
2016-04-21,66083
2016-04-22,66083
2016-04-23,66083
2016-04-24,66083
2016-04-25,66083
2016-04-26,66083
2016-04-27,66083
2016-04-28,66083
2016-04-29,66083
2016-04-30,66083
2016-05-01,62836
2016-05-02,62836
2016-05-03,62836
2016-05-04,62836
2016-05-05,62836
2016-05-06,62836
2016-05-07,62836
2016-05-08,62836
2016-05-09,62836
2016-05-10,62836
2016-05-11,62836
2016-05-12,62836
2016-05-13,62836
2016-05-14,62836
2016-05-15,62836
2016-05-16,62836
2016-05-17,62836
2016-05-18,62836
2016-05-19,62836
2016-05-20,62836
2016-05-21,62836
2016-05-22,62836
2016-05-23,62836
2016-05-24,62836
2016-05-25,62836
2016-05-26,62836
2016-05-27,62836
2016-05-28,62836
2016-05-29,62836
2016-05-30,62836
2016-05-31,62836
2016-06-01,62836
2016-06-02,62836
2016-06-03,62836
2016-06-04,62836
2016-06-05,62836
2016-06-06,62836
2016-06-07,62836
2016-06-08,62836
2016-06-09,62836
2016-06-10,62836
2016-06-11,62836
2016-06-12,62836
2016-06-13,62836
2016-06-14,62836
2016-06-15,62836
2016-06-16,62836
2016-06-17,62836
2016-06-18,62836
2016-06-19,62836
2016-06-20,62836
2016-06-21,62836
2016-06-22,62836
2016-06-23,62836
2016-06-24,62836
2016-06-25,62836
2016-06-26,62836
2016-06-27,62836
2016-06-28,62836
2016-06-29,62836
2016-06-30,62836
2016-07-01,62836
2016-07-02,62836
2016-07-03,62836
2016-07-04,62836
2016-07-05,62836
2016-07-06,62836
2016-07-07,62836
2016-07-08,62836
2016-07-09,62836
2016-07-10,62836
2016-07-11,62836
2016-07-12,62836
2016-07-13,62836
2016-07-14,62836
2016-07-15,62836
2016-07-16,62836
2016-07-17,62836
2016-07-18,62836
2016-07-19,62836
2016-07-20,62836
2016-07-21,62836
2016-07-22,62836
2016-07-23,62836
2016-07-24,62836
2016-07-25,62836
2016-07-26,62836
2016-07-27,62836
2016-07-28,62836
2016-07-29,62836
2016-07-30,62836
2016-07-31,62836
2016-08-01,62836
2016-08-02,62836
2016-08-03,62836
2016-08-04,62836
2016-08-05,62836
2016-08-06,62836
2016-08-07,62836
2016-08-08,62836
2016-08-09,62836
2016-08-10,62836
2016-08-11,62836
2016-08-12,62836
2016-08-13,62836
2016-08-14,62836
2016-08-15,59787
2016-08-16,59787
2016-08-17,59787
2016-08-18,59787
2016-08-19,59787
2016-08-20,59787
2016-08-21,59787
2016-08-22,59787
2016-08-23,59787
2016-08-24,59787
2016-08-25,59787
2016-08-26,59787
2016-08-27,59787
2016-08-28,59787
2016-08-29,59787
2016-08-30,59787
2016-08-31,59787
2016-09-01,59787
2016-09-02,59787
2016-09-03,59787
2016-09-04,59787
2016-09-05,59787
2016-09-06,59787
2016-09-07,59787
2016-09-08,59787
2016-09-09,59787
2016-09-10,59787
2016-09-11,59787
2016-09-12,59787
2016-09-13,59787
2016-09-14,59787
2016-09-15,59787
2016-09-16,59787
2016-09-17,59787
2016-09-18,59787
2016-09-19,59787
2016-09-20,59787
2016-09-21,59787
2016-09-22,59787
2016-09-23,59787
2016-09-24,59787
2016-09-25,59787
2016-09-26,59787
2016-09-27,59787
2016-09-28,59787
2016-09-29,59787
2016-09-30,59787
2016-10-01,59787
2016-10-02,59787
2016-10-03,59787
2016-10-04,59787
2016-10-05,59787
2016-10-06,59787
2016-10-07,59787
2016-10-08,59787
2016-10-09,59787
2016-10-10,59787
2016-10-11,59787
2016-10-12,59787
2016-10-13,59787
2016-10-14,59787
2016-10-15,59787
2016-10-16,59787
2016-10-17,59787
2016-10-18,59787
2016-10-19,59787
2016-10-20,59787
2016-10-21,59787
2016-10-22,59787
2016-10-23,59787
2016-10-24,59787
2016-10-25,59787
2016-10-26,59787
2016-10-27,59787
2016-10-28,59787
2016-10-29,59787
2016-10-30,59787
2016-10-31,59787
2016-11-01,59787
2016-11-02,59787
2016-11-03,59787
2016-11-04,59787
2016-11-05,59787
2016-11-06,59787
2016-11-07,59787
2016-11-08,59787
2016-11-09,59787
2016-11-10,59787
2016-11-11,59787
2016-11-12,59787
2016-11-13,59787
2016-11-14,59787
2016-11-15,59787
2016-11-16,59787
2016-11-17,59787
2016-11-18,59787
2016-11-19,59787
2016-11-20,59787
2016-11-21,59787
2016-11-22,59787
2016-11-23,59787
2016-11-24,59787
2016-11-25,59787
2016-11-26,59787
2016-11-27,59787
2016-11-28,59787
2016-11-29,59787
2016-11-30,59787
2016-12-01,59787
2016-12-02,59787
2016-12-03,59787
2016-12-04,59787
2016-12-05,59787
2016-12-06,59787
2016-12-07,59787
2016-12-08,59787
2016-12-09,59787
2016-12-10,59787
2016-12-11,59787
2016-12-12,59787
2016-12-13,59787
2016-12-14,59787
2016-12-15,59787
2016-12-16,59787
2016-12-17,59787
2016-12-18,59787
2016-12-19,59787
2016-12-20,59787
2016-12-21,59787
2016-12-22,59787
2016-12-23,59787
2016-12-24,59787
2016-12-25,59787
2016-12-26,59787
2016-12-27,59787
2016-12-28,59787
2016-12-29,59787
2016-12-30,59787
2016-12-31,59787
2017-01-01,59787
2017-01-02,59787
2017-01-03,59787
2017-01-04,59787
2017-01-05,59787
2017-01-06,59787
2017-01-07,59787
2017-01-08,59787
2017-01-09,59787
2017-01-10,59787
2017-01-11,59787
2017-01-12,59787
2017-01-13,59787
2017-01-14,59787
2017-01-15,59787
2017-01-16,59787
2017-01-17,59787
2017-01-18,59787
2017-01-19,59787
2017-01-20,59787
2017-01-21,59787
2017-01-22,59787
2017-01-23,59787
2017-01-24,59787
2017-01-25,59787
2017-01-26,59787
2017-01-27,59787
2017-01-28,59787
2017-01-29,59787
2017-01-30,59787
2017-01-31,59787
2017-02-01,59787
2017-02-02,59787
2017-02-03,59787
2017-02-04,59787
2017-02-05,59787
2017-02-06,59787
2017-02-07,59787
2017-02-08,59787
2017-02-09,56996
2017-02-10,56996
2017-02-11,56996
2017-02-12,56996
2017-02-13,56996
2017-02-14,56996
2017-02-15,56996
2017-02-16,56996
2017-02-17,56996
2017-02-18,56996
2017-02-19,56996
2017-02-20,56996
2017-02-21,56996
2017-02-22,56996
2017-02-23,56996
2017-02-24,56996
2017-02-25,56996
2017-02-26,56996
2017-02-27,56996
2017-02-28,56996
2017-03-01,56996
2017-03-02,56996
2017-03-03,56996
2017-03-04,56996
2017-03-05,56996
2017-03-06,56996
2017-03-07,56996
2017-03-08,56996
2017-03-09,56996
2017-03-10,56996
2017-03-11,56996
2017-03-12,56996
2017-03-13,56996
2017-03-14,56996
2017-03-15,56996
2017-03-16,56996
2017-03-17,56996
2017-03-18,56996
2017-03-19,56996
2017-03-20,56996
2017-03-21,56996
2017-03-22,56996
2017-03-23,56996
2017-03-24,56996
2017-03-25,56996
2017-03-26,56996
2017-03-27,56996
2017-03-28,56996
2017-03-29,56996
2017-03-30,56996
2017-03-31,56996
2017-04-01,56996
2017-04-02,56996
2017-04-03,56996
2017-04-04,56996
2017-04-05,56996
2017-04-06,56996
2017-04-07,56996
2017-04-08,56996
2017-04-09,56996
2017-04-10,56996
2017-04-11,56996
2017-04-12,56996
2017-04-13,56996
2017-04-14,56996
2017-04-15,56996
2017-04-16,56996
2017-04-17,56996
2017-04-18,56996
2017-04-19,56996
2017-04-20,56996
2017-04-21,56996
2017-04-22,56996
2017-04-23,56996
2017-04-24,56996
2017-04-25,56996
2017-04-26,56996
2017-04-27,56996
2017-04-28,56996
2017-04-29,56996
2017-04-30,56996
2017-05-01,56996
2017-05-02,56996
2017-05-03,56996
2017-05-04,56996
2017-05-05,56996
2017-05-06,56996
2017-05-07,56996
2017-05-08,56996
2017-05-09,56996
2017-05-10,56996
2017-05-11,56996
2017-05-12,56996
2017-05-13,56996
2017-05-14,56996
2017-05-15,56996
2017-05-16,56996
2017-05-17,56996
2017-05-18,56996
2017-05-19,56996
2017-05-20,56996
2017-05-21,56996
2017-05-22,56996
2017-05-23,56996
2017-05-24,56996
2017-05-25,56996
2017-05-26,56996
2017-05-27,56996
2017-05-28,56996
2017-05-29,56996
2017-05-30,56996
2017-05-31,56996
2017-06-01,56996
2017-06-02,56996
2017-06-03,56996
2017-06-04,56996
2017-06-05,56996
2017-06-06,56996
2017-06-07,56996
2017-06-08,56996
2017-06-09,56996
2017-06-10,56996
2017-06-11,56996
2017-06-12,56996
2017-06-13,56996
2017-06-14,56996
2017-06-15,56996
2017-06-16,56996
2017-06-17,56996
2017-06-18,56996
2017-06-19,56996
2017-06-20,56996
2017-06-21,56996
2017-06-22,56996
2017-06-23,56996
2017-06-24,56996
2017-06-25,56996
2017-06-26,56996
2017-06-27,56996
2017-06-28,56996
2017-06-29,54288
2017-06-30,54288
2017-07-01,54288
2017-07-02,54288
2017-07-03,54288
2017-07-04,54288
2017-07-05,54288
2017-07-06,54288
2017-07-07,54288
2017-07-08,54288
2017-07-09,54288
2017-07-10,54288
2017-07-11,54288
2017-07-12,54288
2017-07-13,54288
2017-07-14,54288
2017-07-15,54288
2017-07-16,54288
2017-07-17,54288
2017-07-18,54288
2017-07-19,54288
2017-07-20,54288
2017-07-21,54288
2017-07-22,54288
2017-07-23,54288
2017-07-24,54288
2017-07-25,54288
2017-07-26,54288
2017-07-27,54288
2017-07-28,54288
2017-07-29,54288
2017-07-30,54288
2017-07-31,54288
2017-08-01,54288
2017-08-02,54288
2017-08-03,54288
2017-08-04,54288
2017-08-05,54288
2017-08-06,54288
2017-08-07,54288
2017-08-08,54288
2017-08-09,54288
2017-08-10,54288
2017-08-11,54288
2017-08-12,54288
2017-08-13,54288
2017-08-14,54288
2017-08-15,54288
2017-08-16,54288
2017-08-17,54288
2017-08-18,54288
2017-08-19,54288
2017-08-20,54288
2017-08-21,54288
2017-08-22,54288
2017-08-23,54288
2017-08-24,54288
2017-08-25,54288
2017-08-26,54288
2017-08-27,54288
2017-08-28,54288
2017-08-29,54288
2017-08-30,54288
2017-08-31,54288
2017-09-01,54288
2017-09-02,54288
2017-09-03,54288
2017-09-04,54288
2017-09-05,54288
2017-09-06,54288
2017-09-07,54288
2017-09-08,54288
2017-09-09,54288
2017-09-10,54288
2017-09-11,54288
2017-09-12,54288
2017-09-13,54288
2017-09-14,54288
2017-09-15,54288
2017-09-16,54288
2017-09-17,54288
2017-09-18,54288
2017-09-19,54288
2017-09-20,54288
2017-09-21,54288
2017-09-22,54288
2017-09-23,54288
2017-09-24,54288
2017-09-25,54288
2017-09-26,54288
2017-09-27,54288
2017-09-28,54288
2017-09-29,54288
2017-09-30,54288
2017-10-01,54288
2017-10-02,54288
2017-10-03,54288
2017-10-04,54288
2017-10-05,54288
2017-10-06,54288
2017-10-07,54288
2017-10-08,54288
2017-10-09,54288
2017-10-10,54288
2017-10-11,54288
2017-10-12,54288
2017-10-13,54288
2017-10-14,54288
2017-10-15,54288
2017-10-16,54288
2017-10-17,54288
2017-10-18,54288
2017-10-19,54288
2017-10-20,54288
2017-10-21,54288
2017-10-22,54288
2017-10-23,54288
2017-10-24,54288
2017-10-25,54288
2017-10-26,54288
2017-10-27,54288
2017-10-28,54288
2017-10-29,54288
2017-10-30,54288
2017-10-31,54288
2017-11-01,54288
2017-11-02,54288
2017-11-03,54288
2017-11-04,54288
2017-11-05,54288
2017-11-06,54288
2017-11-07,54288
2017-11-08,54288
2017-11-09,54288
2017-11-10,54288
2017-11-11,54288
2017-11-12,54288
2017-11-13,54288
2017-11-14,54288
2017-11-15,54288
2017-11-16,54288
2017-11-17,54288
2017-11-18,54288
2017-11-19,54288
2017-11-20,54288
2017-11-21,51612
2017-11-22,51612
2017-11-23,51612
2017-11-24,51612
2017-11-25,51612
2017-11-26,51612
2017-11-27,51612
2017-11-28,51612
2017-11-29,51612
2017-11-30,51612
2017-12-01,51612
2017-12-02,51612
2017-12-03,51612
2017-12-04,51612
2017-12-05,51612
2017-12-06,51612
2017-12-07,51612
2017-12-08,51612
2017-12-09,51612
2017-12-10,51612
2017-12-11,51612
2017-12-12,51612
2017-12-13,51612
2017-12-14,51612
2017-12-15,51612
2017-12-16,51612
2017-12-17,51612
2017-12-18,51612
2017-12-19,51612
2017-12-20,49110
2017-12-21,49110
2017-12-22,49110
2017-12-23,49110
2017-12-24,49110
2017-12-25,49110
2017-12-26,49110
2017-12-27,49110
2017-12-28,49110
2017-12-29,49110
2017-12-30,49110
2017-12-31,49110
2018-01-01,49110
2018-01-02,49110
2018-01-03,49110
2018-01-04,49110
2018-01-05,49110
2018-01-06,49110
2018-01-07,49110
2018-01-08,49110
2018-01-09,46701
2018-01-10,46701
2018-01-11,46701
2018-01-12,46701
2018-01-13,46701
2018-01-14,46701
2018-01-15,46701
2018-01-16,46701
2018-01-17,46701
2018-01-18,46701
2018-01-19,46701
2018-01-20,46701
2018-01-21,46701
2018-01-22,46701
2018-01-23,46701
2018-01-24,46701
2018-01-25,46701
2018-01-26,46701
2018-01-27,46701
2018-01-28,46701
2018-01-29,46701
2018-01-30,46701
2018-01-31,46701
2018-02-01,46701
2018-02-02,46701
2018-02-03,46701
2018-02-04,46701
2018-02-05,44399
2018-02-06,44399
2018-02-07,44399
2018-02-08,44399
2018-02-09,44399
2018-02-10,44399
2018-02-11,44399
2018-02-12,44399
2018-02-13,44399
2018-02-14,44399
2018-02-15,44399
2018-02-16,44399
2018-02-17,44399
2018-02-18,44399
2018-02-19,44399
2018-02-20,44399
2018-02-21,44399
2018-02-22,44399
2018-02-23,44399
2018-02-24,44399
2018-02-25,42183
2018-02-26,42183
2018-02-27,42183
2018-02-28,42183
2018-03-01,42183
2018-03-02,42183
2018-03-03,42183
2018-03-04,42183
2018-03-05,42183
2018-03-06,40099
2018-03-07,40099
2018-03-08,40099
2018-03-09,40099
2018-03-10,40099
2018-03-11,40099
2018-03-12,38252
2018-03-13,38252
2018-03-14,38252
2018-03-15,38252
2018-03-16,38252
2018-03-17,38252
2018-03-18,38252
2018-03-20,2300
2018-03-22,2300
2018-03-23,2300
2018-03-24,2300
2018-03-25,2300
2018-03-26,2300
2018-03-27,2300
2018-03-28,2300
2018-03-29,2300
2018-03-30,2300
2018-03-31,2300
2018-04-01,2300
2018-04-02,2300
2018-04-03,2300
2018-04-04,2300
2018-04-05,2300
2018-04-06,2300
2018-04-07,2300
2018-04-08,2300
2018-04-09,2300
2018-04-10,2300
2018-04-11,2300
2018-04-12,2300
2018-04-13,2300
2018-04-14,2300
2018-04-15,2300
2018-04-16,2300
2018-04-17,2300
2018-04-18,2300
2018-04-19,2300
2018-04-20,2300
2018-04-21,2274
2018-04-22,2274
2018-04-23,2274
2018-04-24,2274
2018-04-25,2274
2018-04-26,2274
2018-04-27,2274
2018-04-28,2274
2018-04-29,2274
2018-04-30,2274
2018-05-01,2274
2018-05-02,2274
2018-05-03,2274
2018-05-04,2274
2018-05-05,2274
2018-05-06,2274
2018-05-07,2274
2018-05-08,2274
2018-05-09,2274
2018-05-10,2274
2018-05-11,2274
2018-05-12,2274
2018-05-13,2274
2018-05-14,2274
2018-05-15,2274
2018-05-16,2274
2018-05-17,2274
2018-05-18,2274
2018-05-19,2274
2018-05-20,2274
2018-05-21,2274
2018-05-22,2274
2018-05-23,2274
2018-05-24,2274
2018-05-25,2274
2018-05-26,2274
2018-05-27,2174
2018-05-28,2174
2018-05-29,2174
2018-05-30,2174
2018-05-31,2174
2018-06-01,2174
2018-06-02,2174
2018-06-03,2174
2018-06-04,2174
2018-06-05,2174
2018-06-06,2174
2018-06-07,2174
2018-06-08,2174
2018-06-09,2174
2018-06-10,2174
2018-06-11,2174
2018-06-12,2174
2018-06-13,2174
2018-06-14,2174
2018-06-15,2174
2018-06-16,2174
2018-06-17,2174
2018-06-18,2174
2018-06-19,2174
2018-06-20,2174
2018-06-21,2174
2018-06-22,2174
2018-06-23,2174
2018-06-24,2174
2018-06-25,2174
2018-06-26,2174
2018-06-27,2174
2018-06-28,2174
2018-06-29,2071
2018-06-30,2071
2018-07-01,2071
2018-07-02,2071
2018-07-03,2071
2018-07-04,2071
2018-07-05,2071
2018-07-06,2071
2018-07-07,2071
2018-07-08,2071
2018-07-09,2071
2018-07-10,2071
2018-07-11,2071
2018-07-12,2071
2018-07-13,2071
2018-07-14,2071
2018-07-15,2071
2018-07-16,2071
2018-07-17,2071
2018-07-18,2071
2018-07-19,2071
2018-07-20,2071
2018-07-21,2071
2018-07-22,2071
2018-07-23,2071
2018-07-24,2071
2018-07-25,2071
2018-07-26,2071
2018-07-27,2071
2018-07-28,2071
2018-07-29,2071
2018-07-30,2071
2018-07-31,2071
2018-08-01,2071
2018-08-02,2071
2018-08-03,2071
2018-08-04,2071
2018-08-05,2071
2018-08-06,2071
2018-08-07,2071
2018-08-08,2071
2018-08-09,1987
2018-08-10,1987
2018-08-11,1987
2018-08-12,1987
2018-08-14,1987
2018-08-16,1987
2018-08-17,1987
2018-08-18,1987
2018-08-19,1987
2018-08-20,1987
2018-08-21,1987
2018-08-22,1987
2018-08-23,1987
2018-08-24,1987
2018-08-25,1987
2018-08-26,1987
2018-08-27,1987
2018-08-28,1987
2018-08-29,1987
2018-08-30,1987
2018-08-31,1987
2018-09-01,1987
2018-09-02,1987
2018-09-03,1987
2018-09-04,1987
2018-09-05,1899
2018-09-06,1899
2018-09-07,1899
2018-09-08,1899
2018-09-09,1899
2018-09-10,1899
2018-09-11,1899
2018-09-12,1899
2018-09-13,1899
2018-09-14,1899
2018-09-15,1899
2018-09-16,1899
2018-09-17,1899
2018-09-18,1899
2018-09-19,1899
2018-09-20,1899
2018-09-21,1899
2018-09-22,1899
2018-09-23,1899
2018-09-24,1899
2018-09-25,1899
2018-09-26,1899
2018-09-27,1899
2018-09-28,1899
2018-09-29,1899
2018-09-30,1899
2018-10-02,1899
2018-10-03,1899
2018-10-04,1899
2018-10-05,1899
2018-10-06,1894
2018-10-07,1894
2018-10-08,1894
2018-10-09,1894
2018-10-10,1894
2018-10-11,1894
2018-10-12,1894
2018-10-13,1894
2018-10-14,1894
2018-10-15,1894
2018-10-16,1894
2018-10-17,1894
2018-10-18,1894
2018-10-19,1894
2018-10-20,1894
2018-10-21,1894
2018-10-22,1894
2018-10-23,1894
2018-10-24,1894
2018-10-25,1894
2018-10-26,1894
2018-10-27,1894
2018-10-28,1894
2018-10-29,1894
2018-10-30,1894
2018-10-31,1894
2018-11-01,1894
2018-11-03,1894
2018-11-04,1894
2018-11-05,1894
2018-11-06,1894
2018-11-07,1861
2018-11-08,1861
2018-11-09,1861
2018-11-10,1861
2018-11-11,1861
2018-11-12,1861
2018-11-13,1861
2018-11-14,1861
2018-11-15,1861
2018-11-16,1861
2018-11-17,1861
2018-11-18,1861
2018-11-19,1861
2018-11-20,1861
2018-11-21,1861
2018-11-22,1861
2018-11-23,1861
2018-11-24,1861
2018-11-25,1861
2018-11-26,1861
2018-11-27,1861
2018-11-28,1777
2018-11-29,1777
2018-12-01,1777
2018-12-02,1777
2018-12-03,1777
2018-12-04,1777
2018-12-05,1777
2018-12-07,1777
2018-12-09,1777
2018-12-10,1777
2018-12-11,1777
2018-12-12,1777
2018-12-13,1777
2018-12-14,1777
2018-12-15,1777
2018-12-16,1777
2018-12-17,1777
2018-12-18,1777
2018-12-19,1777
2018-12-20,1777
2018-12-21,1700
2018-12-22,1700
2018-12-23,1700
2018-12-24,1700
2018-12-25,1700
2018-12-26,1700
2018-12-27,1700
2018-12-28,1700
2018-12-29,1700
